"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"44","2021-03-15 16:37:00-03","NY","NYBG","00939537","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","N. A. Rosa","2808","1978","12","01","South America","Brazil","Maranhão","Km 6 da BR 106 Maracaçumé-Sta. Helena, fazenda Maracaçumé Agro Industrial Grupo Mesbla.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993422' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939537","NY00939537_01","N. A. Rosa",NA,"Turiaçu","-45.3717","-1.6633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01201140","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa microcarpa","Nees ex Kunth","P. von Luetzelburg","22157","1928","09","04","South America","Brazil","Amazonas",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452736' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201140","NY01201140_01",NA,NA,NA,NA,NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01201141","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa microcarpa","Nees ex Kunth","C. A. Cid Ferreira","4189","1983","07","17","South America","Brazil","Amazonas","Rio Parauari, ente os lugares Laranjal e Vila Darcy ao longo do rio.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452737' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201141","NY01201141_01","S. R. Hill",NA,"Maués","-57.57","-4.366667",NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01201612","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","J. J. Strudwick","4140","1981","08","05","South America","Brazil","Pará","Sete Varas airstrip on Rio Curua.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452850' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201612","NY01201612_01","G. Davidse",NA,NA,"-55.1657197","-0.2209974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","636699","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","J. S. Blanchet","2433",NA,NA,NA,"South America","Brazil","Bahia","Bahia, Brasil.intratrop.","sheet","Comm. . Moricand 1836. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=342322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636699","NY00636699_01","C. B. Clarke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02618987","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","S. R. Hill","12758","1983","06","22","South America","Brazil","Amazonas","3 km E of Borba near the Rio Madeira","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944872' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618987","NY02618987_01",NA,NA,"Borba","-59.58","-4.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01201137","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","J. J. Strudwick","3829","1981","07","31","South America","Brazil","Pará","Ca. 23 km upstream from Lageira airstrip","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452669' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201137","NY01201137_01","T. M. Koyama",NA,NA,"-54.43","-0.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01201144","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa microcarpa","Nees ex Kunth","W. R. Anderson","10600","1974","02","07","South America","Brazil","Pará",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452742' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201144","NY01201144_01","T. M. Koyama",NA,NA,NA,NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","636693","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","S. A. Mori","10547","1978","09","15","South America","Brazil","Bahia","Próx. à ponte sobre o Rio Mucuri na Rod. BR 101. Folha SE - 24 (18-40d).","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=342325' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636693","NY00636693_01","T. M. Koyama",NA,"Mucuri","-39.8934603","-18.0984986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","636697","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa microcarpa","Nees ex Kunth","B. J. Pickel","3335","1934","06","04","South America","Brazil","Pernambuco","Beneath trees, Recife.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=200279' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636697","NY00636697_01","T. M. Koyama",NA,NA,"-34.931635","-8.045763",NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","636692","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","S. A. Mori","10167","1978","06","07","South America","Brazil","Bahia","Cerca de 1 km ao S de Itacaré, beira-mar. Folha SD-24 (14-39c). Margem da estrada.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=342324' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636692","NY00636692_01","T. M. Koyama",NA,"Itacaré","-38.995183","-14.2890182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01201150","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","G. T. Prance","15282","1971","10","15","South America","Brazil","Amazonas","Rio Negro between Ilha da Silva & Tapuruquara","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452797' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201150","NY01201150_01","T. M. Koyama",NA,NA,"-64.669932","-0.434626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01201603","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","A. S. L. da Silva","1856","1984","03","17","South America","Brazil","Pará",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201603","NY01201603_01","W. W. Thomas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","637283","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","S. Lægaard","51409","1984","02","16","South America","Ecuador","Napo","Near outlet of Río Shushufindi in Río Aquarico.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=342328' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637283",NA,"T. M. Koyama","250",NA,"-76.42","-0.3","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00939539","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","E. F. Nienstedt","s.n.",NA,NA,NA,"South America","Brazil","Mato Grosso do Sul",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993487' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939539","NY00939539_01","M. Alves",NA,"Campo Grande","-54.6464","-20.4431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01201617","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","W. Rodrigues","8434","1968","02","23","South America","Brazil","Amazonas",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452856' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201617","NY01201617_01","T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02618990","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","C. E. Calderón","2730","1979","06","30","South America","Brazil","Amazonas","Transamazon Highway, 53 km W. of Aripuanã River.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944875' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618990","NY02618990_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","636688","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","R. P. Belém","1145","1965","05","26","South America","Brazil","Bahia","Centro de pesquisa do Cacau (CEPEC). Ilhéus.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=342327' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636688","NY00636688_01","T. M. Koyama",NA,NA,"-39.2273659","-14.771874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01201138","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","D. C. Daly","1360","1981","11","15","South America","Brazil","Pará","Approx. 25km from Tucurui, SW on new road serving fazendas.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452672' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201138","NY01201138_01","T. M. Koyama",NA,NA,"-49.7234774","-3.9700079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01201610","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","T. C. Plowman","9086","1980","02","24","South America","Brazil","Pará","2 km west of town along highway PA-287","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452848' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201610","NY01201610_01","T. M. Koyama","300","Conceição do Araguaia","-49.3","-8.25","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01201616","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","G. T. Prance","3999","1967","01","22","South America","Brazil","Roraima","Canto Galo, Rio Mucajaí between Pratinha and Rio Apiaú","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452854' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201616","NY01201616_01","T. M. Koyama",NA,NA,"-61.1802006","2.6780147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","755426","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","T. B. Croat","62405a","1986","08","20","South America","Brazil","Acre","Along the Rio Moa, a few miles upstream from the mouth of the Rio Juruá, north of Cruzeiro do Sul, vicinity of Boiador.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=342319' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755426","NY00755426_01","G. Davidse","0.0","Cruzeiro do Sul","-72.62","-7.62","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01201613","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","R. de S. Secco","196","1982","05","14","South America","Brazil","Pará","Marabá, N5, arredores do lago","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452851' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201613","NY01201613_01","T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00939535","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","J. A. Ratter","R.4206","1978","10","21","South America","Brazil","Distrito Federal","Below Velhacap (close to Nucleo Bandeirante.)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993382' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939535","NY00939535_01","T. M. Koyama",NA,"Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01201601","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","D. G. Campbell","22069","1974","04","21","South America","Brazil","Amazonas","Across river from Maués, farm of Francisco Merheri","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452801' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201601","NY01201601_01","T. M. Koyama",NA,NA,"-57.7541775","-3.4058142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01201608","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","G. Marlier","s.n.","1964","04","03","South America","Brazil","Amazonas",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452843' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201608","NY01201608_01","T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02618988","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","S. R. Hill","13005","1983","07","08","South America","Brazil","Amazonas","E bank of rio Abacaxis; black water, across from Axinim, fazenda of Francisco Ceará.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944873' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618988","NY02618988_01",NA,NA,NA,"-58.683333","-4.166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","637294","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa latifolia","(Boeckeler) T.Koyama","F. J. Hermann","10887","1943","12","10","South America","Colombia","Santander","Low thicket, bank of Magdalena River, Puerto Wilches.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=359322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637294",NA,"T. M. Koyama","97",NA,NA,NA,"97","latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","01201143","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa microcarpa","Nees ex Kunth","D. G. Campbell","22086","1974","04","22","South America","Brazil","Amazonas","São João, farm of Sr. Taiyo.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452740' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201143","NY01201143_01","T. M. Koyama",NA,"Maués","-57.7186","-3.38361",NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01201145","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa microcarpa","Nees ex Kunth","W. R. Anderson","10671","1974","02","08","South America","Brazil","Pará",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452744' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201145","NY01201145_01","T. M. Koyama",NA,NA,NA,NA,NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01201147","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa microcarpa","Nees ex Kunth","C. Davidson","9986","1980","05","24","South America","Brazil","Amazonas","Praia Dourada, private beach on Rio Negro, near Manaus","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452747' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201147","NY01201147_01","T. M. Koyama",NA,"Manaus","-60.0937021","-3.0173662",NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01201142","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa microcarpa","Nees ex Kunth","D. G. Campbell","22086","1974","04","22","South America","Brazil","Amazonas","São João, farm of Sr. Taiyo.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452738' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201142","NY01201142_01","T. M. Koyama",NA,"Maués","-57.7186","-3.38361",NA,"microcarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00939538","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","microcarpa","Scleria microcarpa microcarpa","Nees ex Kunth","J. Jangoux","373","1978","12","11","South America","Brazil","Maranhão","Alzilândia, Rio Pindaré.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993439' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939538","NY00939538_01","T. M. Koyama",NA,"Santa Luzia","-46.08","-3.75","100","microcarpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:30:03-03","UFRJ","RFA","42613","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","M.F. Quintela","36","1999","12",NA,NA,"Brasil","Pará","Porto Trombetas, Igapó",NA,"Erva","RFA37673",NA,"N.A. Rosa",NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 11:30:03-03","UFRJ","RFA","42888","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","M. F. Quintela",NA,"1999","10",NA,NA,"Brasil","Pará","Porto Trombetas, Igapó.",NA,"Erva.","RFA38769",NA,"Nelson A. Rosa",NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-08 17:44:52-03","EAO","IAN","3365","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","foliosa","Scleria foliosa","Wright","Black, GA; Foster, RB","3365","1948","10","30","Southern America","Brasil","Pará",NA,NA,NA,"IAN003365","IAN003365_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:52:17-03","EAO","IAN","166264","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","foliosa","Scleria foliosa","Wright","Cordeiro, MR; Batista, J","2627","1997","04","26","Southern America","Brasil","Amapá","Fazenda São Bento. Bloco-5. Ponto-14. Igarapé Glória. Coleta Geral.",NA,"Capim. Frutos brancos.","IAN166264",NA,NA,NA,"Macapá","-51.0663986206055","-0.366667002439499",NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:52:17-03","EAO","IAN","12600","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Baldwin Jr., JT","3275","1944","02","12","Southern America","Brasil","Amazonas","Ilha Nova Vida, upper Rio Negro.",NA,NA,"IAN012600","IAN012600 IAN012600_e","Core, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:52:17-03","EAO","IAN","12620","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Baldwin Jr., JT","3255","1944","02","28","Southern America","Brasil","Amazonas","Cucuhy, Rio Negro.",NA,NA,"IAN012620","IAN012620 IAN012620_e","Core, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:52:17-03","EAO","IAN","12627","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","microcarpa","Scleria microcarpa","Nees ex Kunth","Baldwin Jr., JT","3350","1944","02","07","Southern America","Brasil","Amazonas","Cavoeira Rio Negro.",NA,NA,"IAN012627","IAN012627 IAN012627_e","Core, EL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
