"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","867559","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","D. C. Daly","6957","1991","10","28","South America","Brazil","Acre","Serringal Poromgaba, Colocação São José, 25km N of km4 Brasiléia-Assis Brasil road","-68.75","-10.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580333' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867559","NY00867559_01",NA,NA,"Brasiléia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","867562","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","D. C. Daly","6938","1991","06","09","South America","Brazil","Acre","BR 317 (Estrada Rio Branco-Brasiléia) approx. 10 km W of km 68","-67.75","-10.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388249' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867562","NY00867562_01",NA,NA,"Xapuri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","2259481","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"G. T. Prance","3260","1966","11","24","South America","Brazil","Amazonas","Road Humaitá to Labrea, km. 80. Between Rios Ipixuna and Itaparana","-63.7027216","-7.4932816","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422724' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259481","NY02259481_01",NA,NA,"Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","413201","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","J. A. Kallunki","580","1994","02","18","South America","Brazil","Bahia","Faz. Nova Pau-Brasil located on dirt road turning W at ca. 4 km N of junction of BR-101 and road to Prado at N edge of Itamarajú","-39.583","-16.958","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388251' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413201","NY00413201_01",NA,NA,"Itamarajú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2259485","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"J. M. Pires","16547","1978","08","10","South America","Brazil","Mato Grosso","Sararé, próximo ao Campo Base RADAMBRASIL","-58.47","-15","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422738' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259485","NY02259485_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","867563","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","G. T. Prance","7670","1968","09","30","South America","Brazil","Acre","Vicinity of km 7, road Sena Marureira to Rio Branco","-68.62","-9.1","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388265' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867563","NY00867563_01",NA,NA,"Sena Madureira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","867565","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. Keift","C. A. Cid Ferreira","2870","1980","10","12","South America","Brazil","Acre","33Km of Rio Branco-Porto Acre road","-67.68","-9.77","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=992365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867565",NA,NA,NA,"Porto Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","402095","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg; E. C. H. van Heusden","P. K. H. Dusén",NA,"1911","07","14","South America","Brazil","Paraná","Morretes, km 7","-48.8342","-25.4769","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388268' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402095","NY00402095_01",NA,NA,"Morretes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","413231","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","D. A. Neill","D. A. Neill","10205","1992","12","05","South America","Ecuador","Napo","Orellana Cantón. Along the Río Indillima, a southern tributary of the rio Napo, at Comuna Pompeya","-76.67","-0.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=21120' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413231",NA,"220","220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","413207","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg; E. C. H. van Heusden","G. G. Hatschbach","13537","1966","01","18","South America","Brazil","Paraná","Caixa D'Agua","-48.7117","-25.4286","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388273' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413207","NY00413207_01","50","50","Antonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02259480","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"G. T. Prance","4438","1967","02","17","South America","Brazil","Roraima","Serra Tepequem, forest on upper west facing slopes.","-61.755459","3.760455","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422723' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259480","NY02259480_01","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","402098","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg; E. C. H. van Heusden","P. K. H. Dusén","17239","1915","10","08","South America","Brazil","Paraná","Jacareí","-49.7056","-24.2511","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388270' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402098","NY00402098_01",NA,NA,"Jaguariaíva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2259492","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"G. T. Prance","8670","1968","11","19","South America","Bolivia","Pando","W. bank of Rio Madeira opposite Abunã. Forest on terra firme.","-65.371241","-9.706585","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422746' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259492","NY02259492_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","867558","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","D. C. Daly","7097","1991","11","02","South America","Brazil","Acre","Serringal Poromgaba, Colocação São José, 25km N of km4 Brasiléia-Assis Brasil road","-68.75","-10.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867558","NY00867558_01",NA,NA,"Brasiléia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","866015","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","D. C. Daly","10342","2000","12","02","South America","Brazil","Acre","Basin of Rio Juruá, Rio Tejo, right bank.","-72.26986","-9.04542","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580339' target='other'> <mi>dwc_moreinfo</mi></a>","NY00866015","NY00866015_01",NA,NA,"Marechal Thaumaturgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","413202","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","W. W. Thomas","W. W. Thomas","7014","1991","07","01","South America","Brazil","Bahia","7.3 km N of Serra Grande on rd to Itacaré","-39.0617","-14.4231","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388261' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413202","NY00413202_01",NA,NA,"Uruçuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","2259488","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"W. A. Rodrigues","4237","1962","01","05","South America","Brazil","Rondônia","Forte Príncipe da Beira. Estrada do igarapé da Viúva.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422742' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259488","NY02259488_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","2259451","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"T. D. Pennington","22647","1974","09","13","South America","Brazil","Amazonas","Manaus. Km 192, Manaus-Itacoatiara Road.","-58.8774705","-2.9875702","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422648' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259451","NY02259451_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","413206","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg; E. C. H. van Heusden","G. G. Hatschbach","13537","1966","01","18","South America","Brazil","Paraná","Caixa D'Agua","-48.7117","-25.4286","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388272' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413206","NY00413206_01","50","50","Antonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","413233","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.","B. M. Boom","B. M. Boom","4501","1984","02","20","South America","Bolivia","El Beni","Vicinity of the Chácobo village Alto Ivon","-66.03","-11.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=21122' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413233",NA,"200","200","Vaca Díez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","2259490","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"B. A. Krukoff","4817","1933","06","14","South America","Brazil","Amazonas","Near mouth of Rio Embira (tributary of Rio Tarauaca).","-70.25","-7.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422744' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259490","NY02259490_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","413235","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","J. C. Solomon","12655","1984","10","31","South America","Bolivia","La Paz","Serranía de Bella Vista, 16 km N of Carrasco ( 37 km N of Caranavi) on road to Palos Blancos","-67.57","-15.58","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00413235",NA,"1500","1500","Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","194198","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","W. L. Balée","2903","1986","11","05","South America","Brazil","Maranhão","Gurupiuna, Ka'apor Indian Reserve, affluent of Rio Gurupi. Forest inventory 6km from village.","-46.43","-2.72","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388244' target='other'> <mi>dwc_moreinfo</mi></a>","NY00194198",NA,NA,NA,"Carutapera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2259454","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"G. T. Prance","1777","1965","10","29","South America","Brazil","Pará","Road BR 22, Capanema to Maranhão. Vicinity of Cachoeira, km. 96.","-46.537506","-1.765546","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422651' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259454","NY02259454_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02259458","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"G. T. Prance","26375","1980","11","21","South America","Brazil","Pará","Basin of Rio Xingu, Gleba Bacaja, lote 88, just below mouth of Rio Bacaja","-51.7328","-3.535","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422655' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259458","NY02259458_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2259489","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis",NA,"Pourouma guianensis","Aubl.",NA,"I. L. do Amaral","761","1982","12","14","South America","Brazil","Amazonas","Rio Solimoes, margem direita, cabeçeira do lago Tefé","-64.6664071","-3.3656727","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422743' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259489","NY02259489_01",NA,NA,"Tefé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","677511","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","D. C. Daly","10519","2000","12","08","South America","Brazil","Acre","Rio Juruá, right bank, Mato Grosso","-72.7144","-8.9711","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580341' target='other'> <mi>dwc_moreinfo</mi></a>","NY00677511","NY00677511_01",NA,NA,"Marechal Thaumaturgo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2259455","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"M. B. Silva","2623","1969","09","16","South America","Brazil","Pará","Km 70 da estrada do Palhão, Ramal do Caetetu","-54.7083015441895","-2.44305992126465","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422652' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259455","NY02259455_01",NA,NA,"Santarém","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","867560","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","B. W. Nelson","681","1980","10","11","South America","Brazil","Acre","Estrada Rio Branco-Porto Acre, km 33","-67.83","-9","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388246' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867560","NY00867560_01",NA,NA,"Rio Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","867557","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","M. Silveira","711","1993","11","02","South America","Brazil","Acre","Bacia do Rio Purus, Reserva Florestal de Humaitá; margem esquerda do Rio Acre, ca. 4 horas de barco abaixo de Rio Branco","-69.22","-9.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=580337' target='other'> <mi>dwc_moreinfo</mi></a>","NY00867557","NY00867557_01",NA,NA,"Porto Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","584051","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.","C. C. Berg","I. da S. Rivero","270","2000","02","11","South America","Brazil","Acre","BR-364, km 85; fazenda do Sr. Natalício Gomes Silva","-67.4","-9.9575","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=388275' target='other'> <mi>dwc_moreinfo</mi></a>","NY00584051","NY00584051_01",NA,NA,"Acrelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2259453","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"G. T. Prance","10836","1971","03","02","South America","Brazil","Roraima","Indian trail from Surucucu to Uaicá. Vicinity of Uaicá airstrip, Rio Uraricoeira","-63.18","3.55","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422650' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259453","NY02259453_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","2259477","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"B. A. Krukoff","1297","1931","11",NA,"South America","Brazil","Rondônia","Near Calama, Madeira River region","-62.87","-8.02489","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422719' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259477","NY02259477_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02259449","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"M. A. de Freitas","319","1990","10","21","South America","Brazil","Amazonas","Distrito Agropecuário - Reserva 1501 - Km 41 da Smithsonian/INPA - Projeto Dinâmica Biológica dos Fragmentos Florestais.","-59.74583","-2.41625","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422646' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259449","NY02259449_01","50","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","2259456","PreservedSpecimen","Plantae","Magnoliophyta","Rosales","Urticaceae","Pourouma","guianensis","guianensis","Pourouma guianensis guianensis","Aubl.",NA,"S. A. Mori","20192","1988","12","06","South America","Brazil","Amazonas","Distrito Agropecuário, Reserva 1501 (km 41) of the WWF/INPA MCS Project. Non-flooded moist forest.","-59.7278","-2.4072","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2422653' target='other'> <mi>dwc_moreinfo</mi></a>","NY02259456","NY02259456_01","50","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
