"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"43","2021-03-15 16:37:00-03","NY","NYBG","1519484","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","M. Reginato","R. A. X. Borges","317","2006","12","09","Brazil","Bahia","Camacan","RPPN Serra Bonita. 9,7 km de Camacã na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.5653","-15.3917",NA,NA,"900","1000","NY01519484","NY01519484_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1744968' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","02098900","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","M. Reginato","M. Reginato","1195","2011","02","07","Brazil","Espírito Santo","Santa Teresa","Propriedade de Joao Furlani","-40.5383","-19.8053",NA,NA,NA,NA,"NY02098900","NY02098900_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2084785' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2017-05-17 10:20:00-03","NY","NYBG","02607938","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,NA,"P. Leitman","155","2011","02","26","Brazil","Bahia","Arataca","Parque Nacional da Serra das Lontras, trilha do Novo Javi.","-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,"NY02607938","NY02607938_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2919665' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet","19859","auto",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02607957","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz",NA,"P. Leitman","530","2011","11","27","Brazil","Bahia","Arataca","Parque Nacional da Serra das Lontras, trilha do Novo Javi.","-39.33917","-15.17694",NA,NA,"485","720","NY02607957","NY02607957_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2919684' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02612736","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","M. Reginato","M. Reginato","1276","2012","01","14","Brazil","Bahia","Camacan","RPPN Serra Bonita, trilha da Papeba","-39.5745134","-15.382274",NA,NA,NA,NA,"NY02612736","NY02612736_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2085087' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01874845","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","M. Reginato","M. Reginato","1339","2012","02","15","Brazil","Rio de Janeiro","Itatiaia","P.N. do Itatiaia. Ultimo Adeus","-44.607312","-22.459068",NA,NA,NA,NA,"NY01874845","NY01874845_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2085150' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02098882","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","M. Reginato","M. Reginato","1237","2011","02","16","Brazil","Paraná","Guaratuba","Morro dos Perdidos","-49.00503","-25.53484",NA,NA,NA,NA,"NY02098882","NY02098882_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2084827' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","10472","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Hatschbach, G.","Kuniyoshi, Y.S.","4616","1983","02","03","Brasil","Paraná","Morretes",NA,NA,NA,"9999","9999",NA,NA,"BOTU010472",NA,NA,"1983","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-08 11:09:28-03","UNESP-IBB","BOTU","13167","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Chiea, S.A.C.","Amaral Jr., A.","8","1985","04","26","Brasil","São Paulo","Santo André",NA,"-46.25","-23.75","46°15'w","23°45's",NA,NA,"BOTU013167",NA,NA,"1997","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","9820","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Chiea, S.A.C.","Gemtchújnicov, I.D.","48","1958","11","28","Brasil","São Paulo","Ubatuba",NA,NA,NA,"9999","9999",NA,NA,"BOTU009820",NA,NA,"1997","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-13 09:20:13-03","UFRJ","RFA","8220","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","G.G. Hatschbach","G.G. Hatschbach; J.Lindeman; H.Haas.","13400","1966","01","04","Brasil","Paraná","Morretes","Prainhas","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"RFA27434",NA,"Epífita, cálice vermelho, pétalas alvas",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"54","2020-11-24 17:10:49-03","UTFPR","DVPR","4136","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato, R.Goldenb. & Baumgratz","Goldenberg, R","Caxambu, MG; et al.","3796","2012","02","04","Brasil","Paraná","Guaratuba","Rio São João. Estrada Castelhanos.","-48.545","-25.48391","-48.545","-25.48391","272","272","DVPR004136",NA,"erva epífita, semi-ciófila. Frutos vermelhos. Flores alvo-rosadas.; Relevo: montanhoso. Vegetação: Floresta Ombrófila Densa Aluvial.","2013",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:23-03","PUCPR","HUCP","19880","S","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.",NA,"Kersten, RA","1352","2009","01","02","Brasil","Paraná","Antonina","Reserva Natural Morro da Mina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"HUCP00014000","HUCP00014000",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:23-03","PUCPR","HUCP","12372","S","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Silva, SM","Borgo, M","245","1998","12","15","Brasil","Paraná","Guaratuba","Rio Vitória","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"HUCP00013970","HUCP00013970","Nº 36388.",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:23-03","PUCPR","HUCP","18579","S","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Beltrami, L","Selusniaki, M; Moledo, R; Beltrami, L","952","2006","04","21","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00013948","HUCP00013948",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:25:23-03","PUCPR","HUCP","22534","S","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Selusniaki, M","Ariati, V; Branch, J; Kersten, RA","413","2010","04","09","Brasil","Paraná","Morretes","Estrada da Graciosa","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00013874","HUCP00013874",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:25:23-03","PUCPR","HUCP","18150","S","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Cordeiro, J; Rodrigues, R","Nicola, PA; Lantenek, S; Scharuz, AR","029","1996","04","02","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,"Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:25:23-03","PUCPR","HUCP","23221","S","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Kersten, RA","Kersten, RA","1553","2011","03","15","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUCP00013999","HUCP00013999",NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"61","2019-11-25 16:51:06-03","UFBA","ALCB","89232","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato & et al.","Valente, B","Petean, MP","s/n","2008","02","28","Brasil","Paraná","Antonina","Reserva Natural do Morro da Mina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"ALCB0701508",NA,"Epífita coletada a aproximadamente 2m de altura.; densa","2018","08","27","Dicotyledon",NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:02:27-03","NBC","NL-BOTANY","L.2537641","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.",NA,"Hatschbach GG",NA,"1961","12","05","Brazil",NA,NA,"Est. Parana, Mun. Gauràtuba, Pedra Branca de Araraquara.",NA,NA,NA,NA,NA,NA,"NL-L2537641","NL-L2537641","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2537641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 10:02:27-03","NBC","NL-BOTANY","U.1393135","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.",NA,"Hatschbach GG; Lindeman JC; Haas H",NA,"1966","01","04","Brazil",NA,NA,"Prainhas (mun. Morretes) Paraba.",NA,NA,NA,NA,NA,NA,"NL-U1393135","NL-U1393135","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1393135 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-11-04 11:13:20-03","ESALQ","ESA","63024","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Reginato, M.","Souza, V.C. et al.","21713.0","1998","12","18","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"ESA063024","ESA063024",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:13:20-03","ESALQ","ESA","15910","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Matsumoto, K.","Souza, V.C. et al.","5906.0","1994","04","22","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"ESA015910",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:13:45-03","ESALQ","ESA","72801","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Forster, W.; Mazine, F.F.; Moura, C.; Oliveira, R.C.; Paranaguá, P.A.; Silveira, E.R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","441.0","2000","04","19","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar, Trilhas das Cachoeiras do Ribeirão Itu. Floresta Ombrófila Densa. Beira de estrada","-45.36","-23.45","-45.36","-23.45",NA,NA,"ESA072801",NA,"Epífita. 10 metros sobre o hospedeiro flores vermelhas arroxeadas","2018","03","06","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:13:45-03","ESALQ","ESA","80898","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Batista, E.R. et al.","13.0","1999","01","05","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA080898","ESA080898",NA,"2018","03","06","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:13:45-03","ESALQ","ESA","84831","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Urbanetz, C. et al.","113.0","2003","04","21","Brasil","São Paulo","Iporanga",NA,"-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"ESA084831","ESA084831",NA,"2018","03","06","Magnoliophyta",NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:13:45-03","ESALQ","ESA","22112","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Souza, J.P.; Miyagi, P.H.; Zandoval, J.A.","76.0","1995","02","14","Brasil","São Paulo","Barra do Turvo","10km de Barra do Turvo em direção a Pariquera-açú.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"ESA022112",NA,"Arbusto escandente. Cálice avermelhado.","2018","03","06","Magnoliophyta",NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:13:45-03","ESALQ","ESA","114244","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Breier, T.B.","756.0","2002","12","08","Brasil","São Paulo","Cananeia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA114244","ESA114244",NA,"2018","03","06","Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:13:45-03","ESALQ","ESA","84778","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Viani, R.A.G. et al.","205.0","2003","04","22","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA084778","ESA084778",NA,"2018","03","06","Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:13:45-03","ESALQ","ESA","84777","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes",NA,"Valente, B.","Viani, R.A.G. et al.","194.0","2003","04","22","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA084777","ESA084777",NA,"2018","03","06","Magnoliophyta",NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:13:45-03","ESALQ","ESA","62389","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Batista, E.R. et al.","106.0","1999","01","10","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA062389","ESA062389",NA,"2018","03","06","Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 10:56:10-03","ESALQ","ESA","116858","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Souza, V.C.","36340.0","2012","01","01","Brasil","São Paulo","Miracatu",NA,"-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"ESA116858","ESA116858",NA,"2018","03","06",NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:13:45-03","ESALQ","ESA","80900","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Sztutman, M. et al.","111.0","1999","01","05","Brasil","São Paulo","Pariquera-açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA080900","ESA080900",NA,"2018","03","06","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:13:45-03","ESALQ","ESA","101323","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Breier, T.B.","775.0","2002","12","14","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA101323","ESA101323",NA,"2018","03","06","Magnoliophyta",NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:13:45-03","ESALQ","ESA","21455","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Barreto, K.D. et al.","1649.0","1993","11","25","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA021455",NA,NA,"2018","03","06","Magnoliophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:13:45-03","ESALQ","ESA","25136","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Souza, V.C.; Souza, J.P. et al.","9250.0","1995","10","08","Brasil","São Paulo","Itanhaém","Fazenda São Luís. Mata Atlântica.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"ESA025136",NA,"Rastejante; brácteas róseas; botões alvos.","2018","03","06","Magnoliophyta",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:13:45-03","ESALQ","ESA","76007","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","602.0","2001","04","12","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco. 23o59'S, 46o42'W. Ca. 700-800m.s.m. Floresta Altomontana sobre o divisor de água. Transição Floresta Altomontana-Floresta de encosta com campos adjacentes.","-46.6300010681152","-23.5400009155273",NA,NA,"700","700","ESA076007","ESA076007","Erva, frutos azulados. Floresta de encosta.","2018","03","06","Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:13:45-03","ESALQ","ESA","75810","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","104.0","2001","04","12","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco. 23o59'S, 46o42'W. Ca. 700-800m.s.m. Floresta Altomontana sobre o divisor de água. Transição Floresta Altomontana-Floresta de encosta com campos adjacentes.","-46.6300010681152","-23.5400009155273",NA,NA,"700","700","ESA075810","ESA075810","Epífita a 6m alt. Brácteas vermelhas.","2018","03","06","Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:13:45-03","ESALQ","ESA","75829","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Meireles, L.D.; Gonçalves, A.P.S.; Soares Jr., F.J.; Meneghetti, G.I.P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","123.0","2001","04","12","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco. 23o59'S, 46o42'W. Ca. 700-800m.s.m. Floresta Altomontana sobre o divisor de água. Transição Floresta Altomontana-Floresta de encosta com campos adjacentes.","-46.6300010681152","-23.5400009155273",NA,NA,"700","700","ESA075829","ESA075829","Epífita. Folhas com base avermelhada, fruto róseo com cálice vermelho.","2018","03","06","Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:13:45-03","ESALQ","ESA","64858","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Valente, B.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23710.0","2000","02","22","Brasil","Espírito Santo","Alegre","Parque Nacional do Caparaó. Mata ciliar do Rio Norte. 20o26'45S; 41o44'07W. 1110msm","-41.5331001281738","-20.763599395752",NA,NA,"1110","1110","ESA064858","ESA064858","Subescandente; brácteas e frutos imaturos vermelhos","2018","03","06","Magnoliophyta",NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA
