"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","imagecode","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex","typeStatus"
"45","2020-02-08 08:53:06-03","NBC","NL-BOTANY","U.1170598","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Rosengurtt B",NA,"Southern America","Uruguay","Maldonado. Punta Ballena.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1170598 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1170598","1943","02","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boraginales","I.M.Johnst.",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","NL-U1170598",NA,"argentinum",NA,NA,NA,NA
"46","2020-02-08 08:53:06-03","NBC","NL-BOTANY","U.1170599","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Leal-Roig AR",NA,"Southern America","Argentina","Flora Argentina. Prov: de Mendoza. Dep: Godoy Cruz. Loc: Tafron de Serilla.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1170599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1170599","1944","02","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boraginales","I.M.Johnst.",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","NL-U1170599",NA,"argentinum",NA,NA,NA,NA
"47","2020-02-08 08:53:06-03","NBC","NL-BOTANY","WAG.1482312","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Huidobro AMR",NA,"Southern America","Argentina","Dept. Past. de Azal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1482312 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1482312","1944","12","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boraginales","I.M.Johnst.",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","NL-WAG1482312",NA,"argentinum",NA,NA,NA,NA
"48","2020-11-04 11:03:41-03","ESALQ","ESA","56791","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Paula-Souza, J.; Ferrucci, M.S.; Meza Torres, E.I.","8133.0",NA,"Argentina","Puerto Las Palmas",NA,NA,"Erva, flores arroxeadas","ESA056791","2007","02","01","Chaco","Bermejo","50","50",NA,NA,NA,NA,"Magnoliophyta",NA,"L.",NA,NA,NA,NA,NA,NA,NA,"ESA056791",NA,NA,NA,NA,NA,NA
"49","2020-11-04 10:55:09-03","ESALQ","ESA","134956","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Sato, H.A.","136.0",NA,"Argentina",NA,NA,NA,NA,"ESA134956","2012","01","16","Formosa","Patiño",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Salas, R.M.","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:03:41-03","ESALQ","ESA","55646","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","6988.0",NA,"Argentina","Ruta 12 em direção a Mercedes, 200m antes da ponte do Rio Santa Luzia. Palmar com Butia, solo arenoso inundável",NA,NA,"Erva prostrada, flores alvas","ESA055646","2007","01","11","Corrientes","Bella Vista","70","70",NA,NA,NA,NA,"Magnoliophyta",NA,"L.","Schinini, A.","2007",NA,NA,NA,NA,NA,"ESA055646",NA,NA,NA,NA,NA,NA
"51","2021-01-14 15:25:26-03","MN","R","12274","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Glaziou, A.F.M.","19681",NA,"Brasil",NA,NA,NA,"Plantas do Brasil Central","R000012274","1892","02","10","São Paulo","São Vicente",NA,NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,"L.","Guimarães, E.","1967","03","08","25482","auto",NA,"R000012274_001",NA,NA,NA,NA,NA,NA
"52","2019-02-15 11:35:24-02","IPA","IPA","10097","S","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Pickel, B.","5099","Southern America","Brasil",NA,NA,NA,"Flores azuis. Cultivada.","IPA0010097","2000","07","04","São Paulo","São Paulo",NA,NA,"-46.6300010681152","-23.5400009155273",NA,NA,"Plantae",NA,"L.","Melo, J.I.M.","2000","07","04","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:30:09-03","IAP","PACA-AGP","26448","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","P. Buck",NA,NA,"Brasil","Fazenda das Almas",NA,NA,"Habitat: in arenosis humidis Fenofase: flor e fruto","PACA026448","1945","01",NA,"RS","Palmares do Sul",NA,NA,"-50.5097007751465","-30.2577991485596",NA,NA,"Magnoliophyta","Lamiales","L.","Emrich-Rambo","1954","05","16","31350","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"54","2019-11-22 13:44:14-03","IAP","PACA-AGP","47548","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum var. argentinum","Rambo, B.",NA,NA,"Argentina","Salta",NA,NA,"Habitat: in humidis halophila Fenofase: flor","PACA047548","1948","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Lamiales","Johnston","Emrich-Rambo","1954","05","16",NA,NA,"Magnoliatae",NA,NA,"var. argentinum",NA,NA,NA,NA
"55","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0016233","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Ted Anderson; Joe McAuliffe, K & Fred Katterman, Camilo Diaz, C. Ostolaza, Guido Lombardi, Wendy Hodgson","7982-A",NA,"Peru","Between KM 594 and KM 595 north of Chala along hwy 1 (Pan American Highway)",NA,NA,"flowers whitish.",NA,"1994","2","27","Arequipa",NA,"240",NA,"-74.3931","-15.9461",NA,NA,"Magnoliophyta","Boraginales","L.","Nancy Hensold, F, Feb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0016235","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","R.Vanni; L.Ferraro y S.Ferruoci","1193",NA,"Paraguay","Puerto Militar, rio Paraguay.",NA,NA,"Bosque chaqueño alterado. Flores blancas.",NA,"1989","12","8","Presidente Hayes",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Boraginales","L.","Ferrucci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0016234","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","A. Schinini","28830",NA,"Argentina","Dep. San Fernando. Cercanias de la rotonda.",NA,NA,"Flores blancas con el centro violáceo, garganta amarillenta. Utilizada en medicina popular para controlar el colesterol.",NA,"1995","11","14","Chaco",NA,NA,NA,"-59","-28",NA,NA,"Magnoliophyta","Boraginales","L.","A.Schinini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:32:36-03","UFJF","CESJ","68713","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","H.A. Sato; A.M. González; R.M. Salas; A.A. Cabaña Fader","136","América do Sul","Argentina","Ruta 95, Fortin Sgto. 1º Leyes",NA,NA,"Chaco seco, vinal palo mataco y algarrobo blanco, Surutice decumbente, flores con corola externamente blanca, internamente amarilla o moradas.","CESJ068713","2012","01","16","Formosa","Patiño","250","250","-59.3855","-24.545111","-59.3855","-24.545111","Angiosperma",NA,"L.","R.M. Salas; A.A. Cabaña","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-02-10 17:51:37-03","UNICAMP","UEC","132959","S","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Barboza, GE; Chiarini, FE; Matesevach, M; Garcia, CC","373",NA,"Argentina","Dpto Capital, A 14 Km de Corrients, rumbo a Riachuelo.",NA,NA,NA,NA,"2002","12","04","Corrientes",NA,NA,NA,"-58.75","-27.55","-58.75","-27.55","Magnoliopsida",NA,"I.M.Johnst.","Fulvio, ED","2003",NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"60","2020-02-10 17:51:37-03","UNICAMP","UEC","132959","S","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Barboza, GE; Chiarini, FE; Matesevach, M; Garcia, CC","373",NA,"Argentina","A 14km de corrientes, rumbo a Riachuelo, 27º 33' 05,1'' S , 58º 45' 02,5'' O .&nf;230 msm.",NA,NA,NA,"UEC058469","2002","12","04","Corrientes","Corrientes",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"I.M.Johnst.",NA,NA,NA,NA,NA,NA,NA,"UEC058469",NA,"argentinum",NA,NA,NA,NA
"61","2019-08-20 10:08:33-03","UNICAMP","UEC","133027","S","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Ariza Espinar, L","71",NA,"Argentina","Dpto. Trancas, Ruta nº 9, EL Puestito.",NA,NA,NA,"UEC058468","1958","10","23","Tucumán",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"I.M.Johnst.",NA,NA,NA,NA,NA,NA,NA,"UEC058468",NA,"argentinum",NA,NA,NA,NA
"62","2021-03-01 16:27:02-03","UNICAMP","UEC","180817","S","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Chiapella, J; Vitek, E","2468",NA,"Argentina","Road RN 150 from Rodeo to San José de Jáchal.",NA,NA,"Flowers white.; Dry forest and roadside.","UEC074672","2009","01","20","San Juan","Jáchal","1410","1410","-68.9225","-30.221667","-68.9225","-30.221667","Magnoliopsida",NA,"I.M.Johnst.","Chiarini, FE","2009",NA,NA,NA,NA,NA,"UEC074672",NA,"argentinum",NA,NA,NA,NA
"63","2019-11-19 14:05:18-03","UFRPE","PEUFR","8584","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","M.Sales","13",NA,"Brasil",NA,NA,NA,"Projeto - SE - 2","PEUFR008584","1984","01","23","Paraiba","Soledade",NA,NA,"-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"L.","J.I.M. Melo","2006","10",NA,"21726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-19 14:05:18-03","UFRPE","PEUFR","8583","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","M.Sales","14",NA,"Brasil",NA,NA,NA,"Projeto - SE - 2","PEUFR008583","1984","01","23","Paraiba","Soledade",NA,NA,"-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"L.","J.I.M. Melo","2006","10",NA,"21726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-19 14:05:18-03","UFRPE","PEUFR","8383","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","M.Sales; M.Rodal; R.Pereira","44",NA,"Brasil",NA,NA,NA,"Erva prostrada; projeto - SE - 2.","PEUFR008383","1986","03","13","Paraiba","Soledade",NA,NA,"-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"L.","J.I.M. Melo","2000","12","13","21726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-16 17:51:19-03","UCS","HUCS","24752","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Landrum, L.R.","9392",NA,"Estados Unidos",NA,NA,NA,NA,NA,"1999","03","07","Arizona","Mericopa Co.",NA,NA,NA,NA,NA,NA,"Angiospermae","Boraginales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-16 17:51:19-03","UCS","HUCS","5536","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Thorne, K.","5860",NA,"Estados Unidos","Baja Califronia - Norte Mexico",NA,NA,NA,NA,"1988","01","26",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Boraginales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-16 17:51:19-03","UCS","HUCS","7676","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Atwood, N.D.","13713",NA,"Estados Unidos",NA,NA,NA,NA,NA,"1990","05","10","Utah","San Juan Co.",NA,NA,NA,NA,NA,NA,"Angiospermae","Boraginales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:18:54-03","MBM","MBM","148576","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Kral, R.","47086","Northern America","USA",NA,NA,NA,NA,"MBM148576","1972","06","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Kral, R.",NA,NA,NA,NA,NA,NA,"MBM148576",NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:18:54-03","MBM","MBM","231920","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Landrum, L.R.","8976","Northern America","USA",NA,NA,NA,NA,"MBM231920","1997","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"MBM231920",NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:18:54-03","MBM","MBM","96445","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Antonio, T.","838","Southern America","Costa Rica",NA,NA,NA,NA,"MBM096445","1978","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"MBM096445",NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:18:54-03","MBM","MBM","45814","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Krapovickas, A.","29195","Southern America","Argentina",NA,NA,NA,NA,"MBM045814","1976","02","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"MBM045814",NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:18:54-03","MBM","MBM","101175","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Liesner, R.; et al.; et al.","11945","Southern America","Venezuela",NA,NA,NA,NA,"MBM101175","1981","05","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Miller, J.S.",NA,NA,NA,NA,NA,NA,"MBM101175",NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:18:54-03","MBM","MBM","121977","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Thompson, S.A.; et al.; et al.","500","Northern America","USA",NA,NA,NA,NA,"MBM121977","1982","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"MBM121977",NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:18:54-03","MBM","MBM","198808","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Slva, M.R.P. da; et al.; et al.","2166","Southern America","Paraguay",NA,NA,NA,NA,"MBM198808","1995","07","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Zardini, E.",NA,NA,NA,NA,NA,NA,"MBM198808",NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:18:54-03","MBM","MBM","233742","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Landrum, L.R.; et al.; et al.","9039","Northern America","USA",NA,NA,NA,NA,"MBM233742","1997","01","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"MBM233742",NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:18:54-03","MBM","MBM","246446","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Landrum, L.R.; et al.; et al.","9492","Northern America","USA","Arizona",NA,NA,NA,"MBM246446","1999","05","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"MBM246446",NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:18:54-03","MBM","MBM","250924","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Correa; et al.; et al.","9145","Southern America","Argentina","Rio Negro",NA,NA,NA,"MBM250924","1988","11","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Correa",NA,NA,NA,NA,NA,NA,"MBM250924",NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:18:54-03","MBM","MBM","31892","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Cabrera, A.L.; et al.; et al.","24359","Southern America","Argentina",NA,NA,NA,NA,"MBM031892","1974","01","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"MBM031892",NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:18:54-03","MBM","MBM","55719","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Ahumada, O.; et al.; et al.","1369","Southern America","Argentina",NA,NA,NA,NA,"MBM055719","1977","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"MBM055719",NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:18:54-03","MBM","MBM","92465","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stevens, W.D.; et al.; et al.","3558","Southern America","Nicaragua",NA,NA,NA,NA,"MBM092465","1977","08","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Miller, J.S.",NA,NA,NA,NA,NA,NA,"MBM092465",NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:18:54-03","MBM","MBM","93231","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stevens, W.D.; et al.; et al.","17290","Southern America","Nicaragua",NA,NA,NA,NA,"MBM093231","1980","05","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Miller, J.S.",NA,NA,NA,NA,NA,NA,"MBM093231",NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:18:54-03","MBM","MBM","93232","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Stevens, W.D.; et al.; et al.","13216","Southern America","Nicaragua",NA,NA,NA,NA,"MBM093232","1979","06","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Miller, J.S.",NA,NA,NA,NA,NA,NA,"MBM093232",NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:18:54-03","MBM","MBM","95301","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Nee, M.; et al.; et al.","26549","Northern America","Mexico",NA,NA,NA,NA,"MBM095301","1983","04","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Nee, M.",NA,NA,NA,NA,NA,NA,"MBM095301",NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:18:54-03","MBM","MBM","181436","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Krapovickas, A.; et al.; et al.","12740","Southern America","Argentina",NA,NA,NA,NA,"MBM181436","1967","03","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",NA,NA,NA,NA,NA,NA,NA,NA,NA,"argentinum",NA,NA,NA,NA
"86","2020-12-21 16:18:54-03","MBM","MBM","23901","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Cabrera, A.L.; et al.; et al.","20656","Southern America","Argentina",NA,NA,NA,NA,"MBM023901","1972","01","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",NA,NA,NA,NA,NA,NA,NA,"MBM023901",NA,"argentinum",NA,NA,NA,NA
"87","2020-12-21 16:18:54-03","MBM","MBM","300414","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Fulvio, T. .D.i.","s.n.","Southern America","Argentina","Córdoba",NA,NA,NA,"MBM300414","1997","11","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston","Di Fulvio, T.",NA,NA,NA,NA,NA,NA,"MBM300414",NA,"argentinum",NA,NA,NA,NA
"88","2020-12-21 16:18:54-03","MBM","MBM","95853","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum argentinum","Cristóbal, C.L.; et al.; et al.","1990","Southern America","Argentina",NA,NA,NA,NA,"MBM095853","1983","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johnston",NA,NA,NA,NA,NA,NA,NA,"MBM095853",NA,"argentinum",NA,NA,NA,NA
"89","2020-12-21 16:18:54-03","MBM","MBM","201959","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum curassavicum","Pedersen, T.M.","12918","Southern America","Argentina",NA,NA,NA,NA,"MBM201959","1980","06","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.","Pérez Moreau, R.L.",NA,NA,NA,NA,NA,NA,"MBM201959",NA,"curassavicum",NA,NA,NA,NA
"90","2020-12-21 16:18:54-03","MBM","MBM","300413","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum fruticosum","Hunziker, A.T.; et al.; et al.","23218","Southern America","Argentina","San Juan",NA,NA,NA,"MBM300413","1979","01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I.M. Johnston","Di Fulvio, T.",NA,NA,NA,NA,NA,NA,"MBM300413",NA,"fruticosum",NA,NA,NA,NA
"91","2015-09-04 13:18:36-03","MNHN","RECOLNAT_MNHN_P","P03852680","PreservedSpecimen",NA,"Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Hassler, E.",NA,NA,"Paraguai","Ad [ripan viss Palador].","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03852680' target='other'> <mi>dwc_moreinfo</mi></a>","P03852680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"P03852680_01",NA,NA,"3257",NA,NA,NA
"92","2015-09-04 12:38:20-03","MNHN","RECOLNAT_MNHN_P","P04081946","PreservedSpecimen",NA,"Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Dombey",NA,NA,"Peru",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04081946' target='other'> <mi>dwc_moreinfo</mi></a>","P04081946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"P04081946_01",NA,NA,NA,NA,NA,NA
"93","2015-09-04 12:38:20-03","MNHN","RECOLNAT_MNHN_P","P04081947","PreservedSpecimen",NA,"Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Gaudichaud",NA,NA,"Peru","Lima.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04081947' target='other'> <mi>dwc_moreinfo</mi></a>","P04081947","1834","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"P04081947_01",NA,NA,"96",NA,NA,NA
"94","2015-09-04 12:38:20-03","MNHN","RECOLNAT_MNHN_P","P04081950","PreservedSpecimen",NA,"Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum",NA,NA,NA,"[Equateur]",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04081950' target='other'> <mi>dwc_moreinfo</mi></a>","P04081950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"P04081950_01",NA,NA,NA,NA,NA,NA
"95","2015-09-04 13:16:51-03","MNHN","RECOLNAT_MNHN_P","P03852697","PreservedSpecimen",NA,"Boraginaceae","Heliotropium","curassavicum","Heliotropium curassavicum","Gonnot",NA,NA,"Argentina",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03852697' target='other'> <mi>dwc_moreinfo</mi></a>","P03852697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,NA,"P03852697_01",NA,NA,"142",NA,NA,NA
