"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","imagecode","county","minimumElevationInMeters","identifiedBy","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","4124599","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"B. Maguire","46742","1962","08","17","South America","Venezuela","Bolívar","10-15 km below Cerro Escalera","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443521' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124599","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,"107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-30 05:34:00-03","NY","NYBG","01397946","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"E. H. G. Ule","5626","1907","07",NA,"South America","Brazil","Amazonas","Rio Jurna","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1653776' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397946","Magnoliophyta","Piperales",NA,"NY01397946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","196825","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"M. N. Alexiades","1261","1995","12","04","South America","Peru","Madre de Dios","Rio Tambopata, Comunidad Nativa Infierno, Hermos Chica, Centro Nape, Plot 1","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703612' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196825","Magnoliophyta","Piperales","(Sw.) Loudon","NY00196825_01","Tambopata","260","R. Callejas Posada","-69.28","-12.83","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","04124486","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"T. B. Croat","86986","2002","08","25","South America","Ecuador","Morona-Santiago","Along road from Palora to Yushin, 3.8 Km E of main Palora-San Vincente de Tarqui Road","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443408' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124486","Magnoliophyta","Piperales","(Sw.) Loudon","NY04124486_01",NA,"895",NA,"-78.0258","-0.6825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","756248","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. T. Prance","12295","1971","04","23","South America","Brazil","Acre","Vicinity of Serra da Moa","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=225204' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756248","Magnoliophyta","Piperales","(Sw.) Loudon","NY00756248_01","Mâncio Lima",NA,"R. Callejas Posada","-73.73","-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","756326","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"D. C. Daly","8228","1994","09","18","South America","Brazil","Acre","Rio Tarauacá, river at low water.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=225399' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756326","Magnoliophyta","Piperales","(Sw.) Loudon","NY00756326_01","Tarauacá",NA,"R. Callejas Posada","-71.37683","-8.44717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","4124628","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. Tessmann","3926",NA,NA,NA,"South America","Peru",NA,"Mouth of Rio Santiago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443550' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124628","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01397941","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"C. C. Berg","BG740","1977","10","29","South America","Brazil","Pará","BR 230, Transamazon Highway. Near EMBRAPA station, at km 23 on road Altamira-Itaituba.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1653610' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397941","Magnoliophyta","Piperales","(Sw.) Loudon","NY01397941_01",NA,NA,"R. Callejas Posada","-52.3978758","-3.271835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","4124513","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"A. F. Skutch","4446","1939","08",NA,"South America","Ecuador",NA,"Napo-Pastaza: Vicinity of Puyo (Eastern foot-hills of the Andes)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443435' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124513","Magnoliophyta","Piperales","(Sw.) Loudon","NY04124513_01",NA,"750",NA,"-77.999278","-1.490813","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-30 02:24:00-03","NY","NYBG","1182685","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"D. C. Zappi","1180","2008","02","10","South America","Brazil","Mato Grosso","Parque Estadual Cristalino. Acampamento 35 km acima da pousada.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1407859' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182685","Magnoliophyta","Piperales",NA,"NY01182685_01","Novo Mundo","264","D. C. Zappi; N. Biggs","-55.51533","-9.506353","264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","4124613","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L. C. M. Croizat","421A","1951","07",NA,"South America","Venezuela",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443535' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124613","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4124510","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"E. Asplund","8924","1939","09","29","South America","Ecuador","Napo-Pastaza","Tena","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443432' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124510","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","4124608","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. A. Aymard Corredor","1349","1977","09","02","South America","Venezuela","Miranda","Qda. San Juan; 18 kms al SO de Cúpira","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443530' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124608","Magnoliophyta","Piperales","(Sw.) Loudon",NA,"Páez","200",NA,"-65.7631","10.0681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01397905","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. T. Prance","9315","1969","01","17","South America","Brazil","Roraima","10 km SE of Serra da Lua.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1653021' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397905","Magnoliophyta","Piperales","(Sw.) Loudon","NY01397905_01",NA,NA,"E. F. Guimarães; C. L. F. Ichaso","-60.233333","-2.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","756250","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. T. Prance","11979","1971","04","16","South America","Brazil","Acre","Rio Moa, 10km above and below Maita","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703605' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756250","Magnoliophyta","Piperales","(Sw.) Loudon","NY00756250_01","Mâncio Lima",NA,"R. Callejas Posada","-72.8956","-7.6144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01397915","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. T. Prance","16150","1971","11","05","South America","Brazil","Amazonas","Foothills of Serra Curicuriari","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1653392' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397915","Magnoliophyta","Piperales","(Sw.) Loudon","NY01397915_01",NA,NA,"E. F. Guimarães; C. L. F. Ichaso","-66.8300056","-0.3263238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","4124528","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. W. Harling","3580","1958","12","04","South America","Ecuador",NA,"Prov. Napo-Pastaza: Rio Napo. lower Rio Coca","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443450' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124528","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","555165","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"M. H. Nee","35977","1988","01","18","South America","Bolivia","Santa Cruz","Parque Nacional Amboro, along Rio Saguayo, 1 km. NE of entrance into first Andean foothills","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703609' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555165","Magnoliophyta","Piperales","(Sw.) Loudon","NY00555165_01","Ichilo","400","R. Callejas Posada","-63.72","-17.65","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","4124509","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"E. Asplund","5468","1939","03","23","South America","Ecuador","Los Ríos","Hacienda Clementina on Rio Pita","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443431' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124509","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","4124654","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"A. H. Gentry","21908","1978","05","15","South America","Peru","Loreto","Río Gueppi, tributary of Río Putumayo, northernmost tip of Peru, on border with Ecuador, trail from Puerto Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443576' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124654","Magnoliophyta","Piperales","(Sw.) Loudon","NY04124654_01","Maynas",NA,NA,"-75.25955","-0.129249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02692350","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"D. Cárdenas-López","42059","2011","07","26","South America","Colombia","Caquetá","vereda Las Verdes, sector bocana quebrada Los Verdes.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353056' target='other'> <mi>dwc_moreinfo</mi></a>","NY02692350","Magnoliophyta","Piperales","(Sw.) Loudon","NY02692350_01","Belén de Los Andaquíes","500","W. Trujillo","-75.87952778","1.605972222","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","4124540","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"E. Forero","775","1972","01","09","South America","Colombia","Chocó","Estribaciones del Alto del Buey y R. Mutatá","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443462' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124540","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,"300",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","4124602","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. A. Steyermark","88055","1960","12","14","South America","Venezuela","Bolívar","Rio Cerro La Reforma, above junction of Río Reforma with Toro (Rio Grande), between Rio Reforma and Puerto Rico, north of El Plamar","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443524' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124602","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,"200",NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","4124531","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. W. Harling","3302","1958","11","15","South America","Ecuador",NA,"Prov. Napo-Pastaza: Canelos","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443453' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124531","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01397914","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. T. Prance","13641","1971","02","12","South America","Brazil","Roraima","Indian trail from Sucurucu to Ucaicá. Maitá Mountains","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1653390' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397914","Magnoliophyta","Piperales","(Sw.) Loudon","NY01397914_01",NA,NA,"R. Callejas Posada","-63.47","3.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-09-29 22:49:00-03","NY","NYBG","00957005","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"N. A. Rosa","2021","1977","05","27","South America","Brazil","Mato Grosso","Rio Juruana, Cachoeira Taquari","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084550' target='other'> <mi>dwc_moreinfo</mi></a>","NY00957005","Magnoliophyta","Piperales",NA,"NY00957005_01",NA,NA,"R. Callejas Posada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","4124611","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L. C. M. Croizat","787","1951","10","04","South America","Venezuela",NA,"Ugueto","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443533' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124611","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4124624","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. S. Cowan","1181","1959","03","24","South America","Trinidad and Tobago",NA,"Arima Valley road, North Range","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443546' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124624","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","4124501","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"P. C. D. Cazalet","7713","1962","02","07","South America","Ecuador",NA,"Santiago-Zamora: Taisha","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443423' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124501","Magnoliophyta","Piperales","(Sw.) Loudon","NY04124501_01",NA,"457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-09-29 17:36:00-03","NY","NYBG","555167","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"R. P. Belém","521","1965","03","24","South America","Brazil","Bahia","Centro de Pesquisas do Cacau, CEPLAC, CEPEC. Ilhéus","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=703635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555167","Magnoliophyta","Piperales",NA,"NY00555167_01","Ilhéus",NA,NA,"-39.2273659","-14.771874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","4124610","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L. C. M. Croizat","580","1951","09","10","South America","Venezuela",NA,NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443532' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124610","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","4124629","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. M. Schunke-Vigo","1875","1967","04","24","South America","Peru","Huánuco","Dtto. Honoria. Bosque Nacional de Iparia: Región de bosque seco tropical: (sensu Tosi, 1960) a lo largo del Río Pachutea cerca del campamento Miel de Abeja (1 km arriba del pueblo de Tournavista o unos 20 km arriba de la confluencia con el Río Ucayali). en el caserío del Miel de Abeja","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443551' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124629","Magnoliophyta","Piperales","(Sw.) Loudon",NA,"Pachitea","300",NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","4124569","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"B. Maguire","40549","1955","01","20","South America","Guyana",NA,"Matthews Ridge, Barima River Drainage","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443491' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124569","Magnoliophyta","Piperales","(Sw.) Loudon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","4124552","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"M. Saldías Paz","415","1988","08","03","South America","Bolivia","Santa Cruz","Parque Amboró, río Saguayo, Choza de don Alberto. 10.5 km SW (línea recta) de Huaytú","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443474' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124552","Magnoliophyta","Piperales","(Sw.) Loudon",NA,"Ichilo","400",NA,"-63.72","-17.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","4124660","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"M. Rimachi Y.","2000","1975","12","12","South America","Peru","Loreto","Dtto. Iquitos. Río Amazonas, in front of Isla de Escabino","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443582' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124660","Magnoliophyta","Piperales","(Sw.) Loudon",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","1075105","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"P. G. Delprete","7934","2001","11","18","South America","Brazil","Acre","Rio Juruá Mirim, Comunidade Vista Alegre, about 3 km W of community.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=225369' target='other'> <mi>dwc_moreinfo</mi></a>","NY01075105","Magnoliophyta","Piperales","(Sw.) Loudon","NY01075105_01","Cruzeiro do Sul","230","G. Mathieu","-72.6699981689453","-7.63111019134521","230","123037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","4124495","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"L. B. Holm-Nielsen","20254","1979","08","30","South America","Ecuador","Napo","Río Aguarico, SE of Destacamento Lagarto Cocha","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443417' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124495","Magnoliophyta","Piperales","(Sw.) Loudon","NY04124495_01",NA,"290",NA,"-75.27","-0.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","01397902","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"G. T. Prance","19967","1973","12","02","South America","Brazil","Roraima","Rio Uraricoeara, vicinity of Uaicá airstrip","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1653013' target='other'> <mi>dwc_moreinfo</mi></a>","NY01397902","Magnoliophyta","Piperales","(Sw.) Loudon","NY01397902_01",NA,NA,"R. Callejas Posada","-63.1833","-3.5497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","4124500","PreservedSpecimen","Plantae","Piperaceae","Peperomia","serpens","Peperomia serpens",NA,"J. Jaramillo","14261","1991","10","21","South America","Ecuador","Zamora-Chinchipe","Miasi. Sendero hacia el Hito","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4443422' target='other'> <mi>dwc_moreinfo</mi></a>","NY04124500","Magnoliophyta","Piperales","(Sw.) Loudon","NY04124500_01",NA,"900",NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
