"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"279","2019-06-27 10:24:47-03","UFES","VIES","4272","S","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Gomes, J.M.L.","1112","1990","05","15",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES004272","VIES004272",NA,NA,"Gomes, J.M.L.",NA,NA,"28401","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-09-27 18:04:29-03","UFES","VIES","10009","S","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Pereira, O.J.; Assis, A.M.","5766","1997","12","16",NA,"Brasil","Espírito Santo","Linhares","Lagoa Nova.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES010009","VIES010009",NA,NA,"Pereira, O.J.",NA,NA,"48094","auto","1997","12","16",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-04-27 16:09:32-03","UFES","VIES","6714","S","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Pereira, O.J.; Gomes, J.M.L.; Júnior, I.V. & Schmidt, R.","4534","1993","04","22",NA,"Brasil","Espírito Santo","Serra","Bicanga.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES006714","VIES006714",NA,NA,"Pereira, O.J.",NA,NA,"16451","auto","1993","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-08-16 08:39:10-03","UTFPR","HCF","24597","S","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","M.E. Engels","5455","2017","06","12",NA,"Brasil","MT","Itaúba","Resgate de FLORA da UHE Colider","-55.340556","-11.035278",NA,"Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado. Erva em solo arenoso às margens do rio Teles Pires. Erva verde com inflorescência/ infrutescência castanha paleacea. Abundante.",NA,NA,"269","269","M.E. Engels",NA,NA,NA,NA,"2017","06","12","55°20'26 W","11°02'07 S",NA,NA,NA,NA,NA,NA
"283","2020-06-29 09:30:13-03","UFRRJ","RBR","7964","S","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J.M.L. Gomes","1008","1990","04","18",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha","-40.5110015869141","-20.6580009460449",NA,NA,"RBR00007964",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-06-29 09:30:13-03","UFRRJ","RBR","7965","S","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","J.M.L. Gomes","1112","1990","05","15",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha","-40.5110015869141","-20.6580009460449",NA,NA,"RBR00007965",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-21 19:40:15-03","UFC","EAC","27747","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Fernandes, A.; Nunes, E.; Andrade, I.M.","EAC27747","1998","09","23","Southern America","Brasil","Ceará","Ubajara","Cafundó, gruta, Planalto da Ibiapaba, PARNA.","-40.9211006164551","-3.85443997383118",NA,"Erva.; Mata úmida.","EAC0027747","EAC0027747","800","800","Giulietti, A.M.; Chagas, E.C.O.; Andrade, M.J.G.",NA,NA,"27385","auto","2015","09","30",NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-21 19:40:15-03","UFC","EAC","750","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Murça Pires, J.; Black, G.A.","08","1945","06","29","Southern America","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,"Igapó.","EAC0000750","EAC0000750",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-21 19:40:15-03","UFC","EAC","12236","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Fernandes, A.","EAC12236","1983","11","11","Southern America","Brasil","Ceará","Pacatuba","Serra da Aratanha, barragem.","-38.6203002929688","-3.98416996002197",NA,NA,"EAC0012236","EAC0012236","670","670","Fernandes, A.; Bezerra, P.",NA,NA,"16295","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:23:44-03","MBM","MBM","205101","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aublet","McDaniel, S.; et al.; et al.","21619","1978","05","25","Southern America","Peru",NA,NA,NA,NA,NA,NA,NA,"MBM205101","MBM205101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:23:44-03","MBM","MBM","181546","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aublet","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.","62954","1995","08","11","Southern America","Brazil","Minas Gerais","Pedro Canário","Rod. BR-101, 1km S de Pedro Canário",NA,NA,NA,NA,"MBM181546","MBM181546",NA,NA,"Smith, S.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:23:44-03","MBM","MBM","418976","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aublet","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1236","2019","02","23","Southern America","Brazil","Minas Gerais","Linhares","Rodovia ES-010","-39.836944","-19.633889",NA,"Herbácea 40 cm; frutos castanhos.; Várzea","MBM418976",NA,"3","3","Cordeiro, J.; Marinero, F.",NA,NA,NA,NA,"2019","05","02","-39.836944","-19.633889",NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:24:56-03","MBM","MBM","151917","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Tonina","fluviatilis","Tonina fluviatilis","Aublet","Almeda, F.; et al.; et al.","5929","1988","02","25","Southern America","Panama",NA,NA,NA,NA,NA,NA,NA,"MBM151917","MBM151917",NA,NA,"Almeda, F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:23:44-03","MBM","MBM","216348","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aublet","Sobral, M.; et al.; et al.","8292","1997","01",NA,"Southern America","Brazil","Espírito Santo",NA,"Reserva Biológica de Santa Lúcia, Santa Teresa",NA,NA,NA,"Erva à beira de arroio, sobre pedras, em local úmido próximo ao rio Timbuí; flores brancas; frutos imaturos","MBM216348","MBM216348",NA,NA,"Trovó, M.I.O.",NA,NA,NA,NA,"2010","03","26",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:23:44-03","MBM","MBM","99451","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aublet","Rosa, N.A.; Vilar, H.; Vilar, H.","2781","1978","12","01","Southern America","Brazil","Maranhão","Turiaçu","Rod. BR-106, km 6, Fazenda Maracaçumé","-45.3717002868652","-1.66332995891571",NA,NA,"MBM099451","MBM099451",NA,NA,"Silva, N.T.",NA,NA,"64839","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:23:44-03","MBM","MBM","412971","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatillis","Tonina fluviatillis","Aubl.","Engels, M.E.; Lessa, J.E.L.; Silva, L.S.; Lessa, J.E.L.; Silva, L.S.","5455","2017","06","12","Southern America","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder, as margens do rio Teles Pires","-55.340556","-11.035278",NA,"Erva verde com inflorescência/infrutescência castanha paleácea. Abundante.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado. Em solo arenoso.","MBM412971","MBM412971","269","269","Engels, M.E.",NA,NA,NA,NA,"2017","06","12","-55.340556","-11.035278",NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:23:44-03","MBM","MBM","412972","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatillis","Tonina fluviatillis","Aubl.","Engels, M.E.; Bezerra, A.S.; Bezerra, A.S.","4708","2016","07","28","Southern America","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder, Rio Renato, Balneário Barro Preto","-55.280833","-11.063056",NA,"Erva. Planta verde com infrutescências castanhas. Abundante.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado. Em prainha arenosa, as margens do rio, local ensolarado.","MBM412972","MBM412972","279","279","Engels, M.E.",NA,NA,NA,NA,"2016","07","28","-55.280833","-11.063056",NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:23:44-03","MBM","MBM","412973","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatillis","Tonina fluviatillis","Aubl.","Engels, M.E.; Bezerra, A.S.; Bezerra, A.S.","4578","2016","07","14","Southern America","Brazil","Mato Grosso","Itaúba","Resgate de Flora da UHE Colíder, Rio Renato, Balneário Barro Preto","-55.2775","-11.061944",NA,"Erva. Planta verde.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado. No barranco do rio.","MBM412973","MBM412973","278","278","Engels, M.E.",NA,NA,NA,NA,"2016","06","14","-55.2775","-11.061944",NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:23:44-03","MBM","MBM","283179","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aublet","Leite, K.R.; et al.; et al.","70","2000","05","27","Southern America","Brazil","Bahia","Ilhéus","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"MBM283179","MBM283179",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:23:44-03","MBM","MBM","343532","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aublet","Silva, J.M.; Cordeiro, J.; Vaz, J.; Cordeiro, J.; Vaz, J.","6867","2008","05","29","Southern America","Brazil","Tocantins","Ponte Alta do Tocantins","Jalapão, Cachoeira da Velha","-47.5360984802246","-10.7439002990723",NA,"Ereta, flor alva.; Beira do rio.","MBM343532","MBM343532",NA,NA,"Sauthier, L.J.",NA,NA,"134131","auto","2018","08","17",NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-01 15:28:12-03","PUC-RIO","FCAB","1230","PreservedSpecimen","Plantae",NA,"Angiospermae","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","P. Capell S.J.","s.n.","1953","11","06",NA,"Brasil","Rio de Janeiro","Duas Barras","Monnerat","-42.5217018127441","-22.0510997772217",NA,NA,"001230",NA,NA,NA,NA,NA,NA,"18303","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2015-07-20 16:05:31-03","MNHN","RECOLNAT_MNHN_P","P00675334","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Eriocaulon","amplexicaule","Eriocaulon amplexicaule","Rottb.","Richard, L.C.M.",NA,NA,NA,NA,NA,"Guyane française",NA,NA,"s.loc.",NA,NA,"hb","donné par M. Richard 1791 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00675334' target='other'> <mi>dwc_moreinfo</mi></a>","P00675334","P00675334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2015-07-20 16:05:38-03","MNHN","RECOLNAT_MNHN_P","P00675335","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Eriocaulon","amplexicaule","Eriocaulon amplexicaule","Rottb.","Stoupy",NA,NA,NA,NA,NA,"Guyane Française",NA,NA,"s.loc.",NA,NA,"hb","donné par M. Stoupy 1788 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00675335' target='other'> <mi>dwc_moreinfo</mi></a>","P00675335","P00675335_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641856","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Sastre, C.",NA,"1969","1","20",NA,"Colômbia",NA,NA,"Caqueta - Florencia, prairie artificielle à 200m de l´aérodrome; près d´un petit ruisseau. Colômbia, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641856' target='other'> <mi>dwc_moreinfo</mi></a>","P01641856","P01641856_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"455",NA,NA,NA
"303","2015-09-03 21:21:14-03","MNHN","RECOLNAT_MNHN_P","P01641923","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Espírito Santo",NA,"Brésil. Province de Espiritu Santo. Espírito Santo, Sudeste, Brasil, América do Sul",NA,NA,"hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . Catal. B2, 2e part, No 388 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641923' target='other'> <mi>dwc_moreinfo</mi></a>","P01641923","P01641923_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 388",NA,NA,NA
"304","2015-09-03 21:21:14-03","MNHN","RECOLNAT_MNHN_P","P01641924","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Weddell, H.A.",NA,"1845","7","1",NA,"Brasil","Mato Grosso",NA,"Brésil. Prov. de Matto-Grosso. Mato Grosso, Centro-oeste, Brasil, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641924' target='other'> <mi>dwc_moreinfo</mi></a>","P01641924","P01641924_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3426",NA,NA,NA
"305","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744225","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Granville, J.-J. de",NA,"1973","7","13",NA,"Guyane française",NA,NA,"Rivière Grand Ouaqui. Sauts situés à 1 km de son confluent avec la Petite Ouaqui. Guiana Francesa",NA,NA,"hb",". . Référence couleurs: Exotica Horticultural Color Guide <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744225' target='other'> <mi>dwc_moreinfo</mi></a>","P01744225","P01744225_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1821",NA,NA,NA
"306","2016-02-11 11:07:07-02","MNHN","RECOLNAT_MNHN_P","P01744226","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Oldeman",NA,"1968","12","18",NA,"Guyane française",NA,NA,"Guyane Française. Rivière Conté, sur la crique Bagot branche Nord à environ 3,700 km en amont de son embranchement. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744226' target='other'> <mi>dwc_moreinfo</mi></a>","P01744226","P01744226_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b 2055",NA,NA,NA
"307","2015-09-03 20:56:45-03","MNHN","RECOLNAT_MNHN_P","P01684359","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Poiteau",NA,NA,NA,NA,NA,"Guyane française",NA,NA,"Guyane Francaise. Guiana Francesa",NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684359' target='other'> <mi>dwc_moreinfo</mi></a>","P01684359","P01684359_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2015-09-03 20:56:45-03","MNHN","RECOLNAT_MNHN_P","P01684362","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Martin",NA,NA,NA,NA,NA,"Guyane française",NA,NA,"Cayenne. Guiana Francesa",NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684362' target='other'> <mi>dwc_moreinfo</mi></a>","P01684362","P01684362_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2018-02-28 13:31:56-03","MNHN","RECOLNAT_MNHN_P","P00229025","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Bordenave, B.",NA,"1992","10","23",NA,"Guyane française",NA,NA,"Saut Vata. Bassin du Sinnamary.","-52.96667","4.86667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00229025' target='other'> <mi>dwc_moreinfo</mi></a>","P00229025","P00229025_01","30",NA,"Hoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"361",NA,NA,NA
"310","2015-09-03 21:20:19-03","MNHN","RECOLNAT_MNHN_P","P01641851","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Fernandez, A.",NA,"1986","2","1",NA,"Venezuela",NA,NA,"Edo. Bolivar, Municipio Gran Sabana, Icabaru. Venezuela","-61.73333","4.33333","hb","Proyecto Inventario de los Recursos Naturales Region Guayana. . Programa de CVG Tecain, C.A. en colaboracion con Herbario NYF Facultad de Farmacia UCV, Caracas <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641851' target='other'> <mi>dwc_moreinfo</mi></a>","P01641851","P01641851_01","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1735",NA,NA,NA
"311","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641852","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Grisol, M.",NA,NA,NA,NA,NA,"Venezuela",NA,NA,". Venezuela",NA,NA,"hb",". s.d. Reçu le 7 avril 1921 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641852' target='other'> <mi>dwc_moreinfo</mi></a>","P01641852","P01641852_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641854","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Araque, J.|Barkley, F.A.",NA,"1949","1","22",NA,"Colômbia",NA,NA,"El-Diez y Seis. Colômbia, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641854' target='other'> <mi>dwc_moreinfo</mi></a>","P01641854","P01641854_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CH 93 CH",NA,NA,NA
"313","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641855","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Grosourdy",NA,"1864","1","1",NA,"Venezuela",NA,NA,"Amérique Équatoriale: Guyana - canton de Upata. Venezuela",NA,NA,"hb","Mission de Mérécuré. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641855' target='other'> <mi>dwc_moreinfo</mi></a>","P01641855","P01641855_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA
"314","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641857","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Triana, J.",NA,"1851","1","1",NA,"Nouvelle Grenade",NA,NA,"Prov. de Bogota, Llano de St. Martin",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641857' target='other'> <mi>dwc_moreinfo</mi></a>","P01641857","P01641857_01","240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450",NA,NA,NA
"315","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641858","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Asplund, E.",NA,"1940","10","21",NA,"Peru",NA,NA,"Dep. Loreto, Iquitos. Peru",NA,NA,"hb","Flora peruviana. . Iter Regnellianum quartum. Flora peruviana <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641858' target='other'> <mi>dwc_moreinfo</mi></a>","P01641858","P01641858_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13933",NA,NA,NA
"316","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641859","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Triana, J.J.",NA,"1851","1","1",NA,"Nouvelle Grenade",NA,NA,"Prov. de Choco",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641859' target='other'> <mi>dwc_moreinfo</mi></a>","P01641859","P01641859_01","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"449",NA,NA,NA
"317","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641860","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Rijn, A.R.A.G.|Wollenberg, L.J.W.|Gopaul, D.",NA,"1992","11","29",NA,"Guiana",NA,NA,"Disturbed forest in and around Santa Mission. Guiana , América do Sul","-58.38333","6.5","hb","Flora of Guyana. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641860' target='other'> <mi>dwc_moreinfo</mi></a>","P01641860","P01641860_01",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"461",NA,NA,NA
"318","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641861","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Maguire, B.|Stahel, G.",NA,"1944","10","19",NA,"Suriname",NA,NA,"Vicinity Sectie O, km68. Suriname",NA,NA,"hb","New York Botanical Garden Tropical Expedition - 1944. . expedition financed in part by aid from the American Philosophical Society, the John Simon Guggenheim Memorial Foundation and Mr. Pierre Jay <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641861' target='other'> <mi>dwc_moreinfo</mi></a>","P01641861","P01641861_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25025",NA,NA,NA
"319","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641864","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Irwin, H.S.|Prance, G.T.|Sonderstrom, T.R.|Holmgren, N.",NA,"1963","9","22",NA,"Suriname",NA,NA,"Zuid River: Kayser Airstrip, 45km above confluence with Lucie Rivier. Suriname","-56.81667","3.16667","hb","Exploration of the Wilhelmina Gebergte. . Filed work supported in part by fund provided by the National Science Foundation <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641864' target='other'> <mi>dwc_moreinfo</mi></a>","P01641864","P01641864_01","270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55982",NA,NA,NA
"320","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641865","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Maas, P.J.M.|Westra, L.Y.Th.",NA,"1979","10","23",NA,"Guyane française",NA,NA,"Rupununi Distr., Manari. Along Manari River. Guiana Francesa","-59.68333","3.46667","hb",". . In collaboration with W. Driehuis and the students E. eetgerink R. van Leeuwen, H. Persoon. H. Snuverink and A. Timmerman <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641865' target='other'> <mi>dwc_moreinfo</mi></a>","P01641865","P01641865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3808",NA,NA,NA
"321","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641866","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Schomburgk",NA,"1841","1","1",NA,"British guiana",NA,NA,". Guiana Inglesa",NA,NA,"hb",". . (158). Ex Herbario Musei Britannici <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641866' target='other'> <mi>dwc_moreinfo</mi></a>","P01641866","P01641866_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"194",NA,NA,NA
