"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount"
"193","2020-09-12 05:00:02-03","US","US","1230604","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","A. Allart","382","1924","12",NA,"South America - Neotropics","Venezuela",NA,NA,"Colonia Tovar",NA,NA,"1800",NA,NA,"US01382937",NA,"2000",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"194","2020-09-12 05:00:02-03","US","US","1563645","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. C. B. Mutis","3359","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"US01382906",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"195","2020-09-12 05:00:02-03","US","US","1915421","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. A. Steyermark","62976a","1945","6","16","South America - Neotropics","Venezuela","Miranda",NA,"Ascent of Pico de Naiguatá, above Los Chorros",NA,NA,"2200",NA,NA,"US01382909",NA,"2765","US01382909_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"196","2020-09-12 05:00:02-03","US","US","2016720","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","O. L. Haught","5271","1946","11","20","South America - Neotropics","Colombia","Cauca",NA,"Qu. La Pita, southwest of Tambo",NA,NA,"1100",NA,NA,"US01382922",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"197","2020-09-12 05:00:02-03","US","US","2016721","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","O. L. Haught","5272","1946","11","20","South America - Neotropics","Colombia","Cauca",NA,"Qu. La Pita, southwest of Tambo",NA,NA,"1100",NA,NA,"US01382920",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"198","2020-09-12 05:00:02-03","US","US","1740027","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","K. von Sneidern","573","1936","5","4","South America - Neotropics","Colombia","Cauca",NA,"Ad pag. El Tambo. Munchique in silva primasva [interpreted]",NA,NA,"2400",NA,NA,"US01382901",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"199","2020-09-12 05:00:02-03","US","US","1915293","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. A. Steyermark","59717","1944","11","1","South America - Neotropics","Venezuela","Bolívar",NA,"Ptari-tepuí","-61.76","5.76","1700",NA,NA,"US00783847",NA,"1800",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"200","2020-09-12 05:00:02-03","US","US","1918309","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. Cuatrecasas","18761","1944","11","7","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departamento del Valle, Cordillera Occidental, vertiente oriental; Hoya del río Cali, vertiente derecha confluencia del río Pichindecito con el Pichindé",NA,NA,"1580",NA,NA,"US01382919",NA,"1650",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"201","2020-09-12 05:00:02-03","US","US","1144371","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","E. P. Killip","5906","1922","5","21","South America - Neotropics","Colombia",NA,NA,"Department of El Valle, La Cumbre, Cordillera Occidental",NA,NA,"1800",NA,NA,"US01382706",NA,"2100",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","1915216","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. A. Steyermark","61931","1945","4","7","South America - Neotropics","Venezuela","Monagas",NA,"Open rocky limestone slopes, summit of Cerro de la Cueva de Doña Anita, south of and bordering valley of Caripe",NA,NA,"1300",NA,NA,"US01382908",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","2751692","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","H. E. Moore, J. D. Ambrose, R. Dietz & D. H. Pfister","9803","1970","8","14","South America - Neotropics","Venezuela","Bolívar",NA,"Ptari-tepuí, vicinity of Cave Rock camp below southern face of mountain","-61.75","5.76","1600",NA,NA,"US00783849",NA,"2000","US00783849_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","531983","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","J. Johnston","156","1903","7","2","South America - Neotropics","Venezuela","Nueva Esparta",NA,"Island of Margarita, San Juan Mt.",NA,NA,"600",NA,NA,"US01382938",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","2203680","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","M. L. Grant","10749","1945","2","1","South America - Neotropics","Colombia","Magdalena",NA,"Cordillera Oriental, Sierra de Perijá, 6 km. east-ne. of Manaure, 42 km. east of Valledupar, 7 km. from the Venezuelan border",NA,NA,"2100",NA,NA,"US01382899",NA,NA,"US01382899_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","1619570","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","G. W. Martin","3690","1935","8","24","South America - Neotropics","Colombia","Magdalena",NA,"Sierra Nevada de Santa Marta. Cerro Quemado trail",NA,NA,"1500",NA,NA,"US01382918",NA,"2300","US01382918_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"207","2020-09-12 05:00:02-03","US","US","2136185","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","S. Yepes-Agredo","332",NA,NA,NA,"South America - Neotropics","Colombia","Cauca",NA,"Popayán",NA,NA,"1800",NA,NA,"US01382897",NA,NA,"US01382897_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","604395","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","O. F. Cook & G. B. Gilbert","1135","1915","6","9","South America - Neotropics","Peru",NA,NA,"Between San Miguel + Torontoy",NA,NA,NA,NA,NA,"US01382932",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"209","2019-12-09 17:30:09-03","UFPR","EFC","17170","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Völtz, R.R.; Brotto, M.L.","1529","2017","07","22",NA,"Brasil","Paraná","Morretes","PARNA Saint-Hilaire/Lange, trilha para Torre da Prata","-48.693","-25.6225","1225",NA,"Erva epífita pendente, soros amarelados; interior de Floresta Ombrófila Densa Altomontana","EFC017170","Matos, F.B.","1225",NA,"2018","04","12",NA,NA,NA,NA,"-48.6930","-25.6225",NA,NA,NA
"210","2019-12-19 16:19:22-03","UFMG","BHCB-SL","173036","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","Sw.","Salino, A; Gasper, AL de; Tejero-Diez, D","15775","2014","09","14","América","México","Veracruz","Banderilla","Rancho La Martinica, Bosque Mesõfilo.","-96.950833","19.585583","1530",NA,"Epiphyte in montane forest. Dried in alcohol 70%.",NA,"Salino, A","1530",NA,NA,NA,NA,NA,NA,NA,NA,"-96.950833","19.585583",NA,NA,NA
"211","2019-12-19 16:19:22-03","UFMG","BHCB-SL","173106","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","Sw.","Salino, A; Gasper, AL de; Tejero-Diez, D","15845","2014","09","17","América","México","Veracruz","San Andrés de los Tuxtlas","Bosque Tropical cerca del Vocãn San Martin.","-95.1525","18.551111","1100",NA,"Epiphyte on the edge of tropical forest.",NA,"Salino, A","1100",NA,NA,NA,NA,NA,NA,NA,NA,"-95.1525","18.551111",NA,NA,NA
"212","2019-12-19 16:20:48-03","UFMG","BHCB-SL","65071","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","Sw.","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7818","2001",NA,NA,"América","Brasil","São Paulo","Natividade da Serra","Parque Estadual da Serra do Mar, Núcleo de Santa Virgínia, Trilha do Pico do Corcovado. Floresta Ombrófila Densa Montana.","-45.193278","-23.449056","900",NA,"Epífita a cerca de 1m de altura no interior de Floresta Ombrófila Densa Altomontana.","BHCB016138","Salino, A","1150",NA,"2014","12",NA,NA,NA,NA,NA,"-45.193278","-23.449056",NA,NA,NA
