"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"49","2021-03-30 12:54:25-03","EAO","IAN","74937","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Fróes, RL","28137","Southern America","Brasil","Rio Içana, Tunuí.",NA,"Capim, no declive do porto.","IAN074937",NA,"(Trin.) Chase",NA,"1952","03","29","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:54:25-03","EAO","IAN","79810","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Fróes, RL","30058","Southern America","Brasil","Alto dos Montes; região do Araguáia.",NA,"Capim, nas chapadas do morro.","IAN079810",NA,"(Trin.) Chase",NA,"1953","06","16","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:54:25-03","EAO","IAN","86983","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Smith, SG; Idrobo-Muñoz, JM","1418",NA,"Colômbia","Open savannah; wooded along stream-bottoms. Boca de Monte, Llanos de San Martín. Intendencia Meta.",NA,"Common.","IAN086983",NA,"(Trin.) Chase","Swallen, JR","1950","08","17",NA,NA,NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:54:25-03","EAO","IAN","87032","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Smith, SG","1436",NA,"Colômbia","Open savannah; wooded along stream-bottoms. Boca de Monte, Llanos de San Martín. Intendencia Meta.",NA,NA,"IAN087032",NA,"(Trin.) Chase","Swallen, JR","1950","08","17",NA,NA,NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:54:25-03","EAO","IAN","93532","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Glaziou, AFM","22436","Southern America","Brasil",NA,NA,NA,"IAN093532",NA,"(Trin.) Chase","Zuloaga, FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:54:25-03","EAO","IAN","96160","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Maguire, B; Maguire, CK","40250","Southern America","Venezuela","Coomon in savannas betweeb Fazenda Vista Geral and Fazenda Natal, 10-12km northeast, Rio Cotinga..",NA,NA,"IAN096160",NA,"(Trin.) Chase","Coradin, L","1954","12","13",NA,NA,NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:54:25-03","EAO","IAN","89414","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Black, GA","18496","Southern America","Brasil","Estrada Macapá-Clevelândia; 35km ao Norte de Ferreira Gomes.",NA,"Perene, robusto.","IAN089414",NA,"(Trin.) Chase","Bastos, N","1955","08","29","Amapá",NA,"-52.916667","-0.916667",NA,NA,"-52.916667","-0.916667","1978","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:54:25-03","EAO","IAN","53718","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Black, GA","8361","Southern America","Brasil","Campo Inocência.",NA,"Perene; folhas peludas.","IAN053718",NA,"(Trin.) Chase",NA,"1949","10","04","Amapá","Oiapoque","-51.8349990844727","3.84306001663208",NA,NA,NA,NA,NA,NA,"254902","auto",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:54:25-03","EAO","IAN","100396","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Swallen, JR","3873","Southern America","Brasil","Edge of high bank along wet sandy ditch.",NA,NA,"IAN100396",NA,"(Trin.) Chase",NA,"1934","03","18","Maranhão","Carolina","-47.4693984985352","-7.33277988433838",NA,NA,NA,NA,NA,NA,"99438","auto",NA,NA,NA,NA,NA,NA,NA
"58","2020-11-26 18:09:19-03","CPAN-UFMS","COR","12118","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Damasceno-Junior, G.A.; Ishii, I.H.; Pott, A.; Pott, V.J.; Milliken, W. Ratter, J.A.; Yesilyurt, J.; Urquiza, M.V.; Duarte, L.C.L.","3436",NA,"Brasil","Mineração Corumbaense - Mina 5. borda da mata; litólico com afloramento de hematita; Morro.",NA,"Com Flor: com inflorescencia creme",NA,NA,"(Trin.) Chase","Damasceno-Junior, G.A.","2005","02","21","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561","656","656",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"59","2020-11-26 18:09:19-03","CPAN-UFMS","COR","12330","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Vidal, C.V.","254",NA,"Brasil","Urucum Mineração S.A. Morro Urucum. campo limpo; ; morro.",NA,NA,NA,NA,"(Trin.) Chase","A. Guglieri","2006","11","24","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:20:32-03","NBC","NL-BOTANY","L.1345640","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Thrasya","petrosa","Thrasya petrosa","Burchell WJ",NA,"Southern America","Brazil","near Goyang.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1345640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1345640","NL-L1345640","(Trin.) Chase",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:20:32-03","NBC","NL-BOTANY","U.1521297","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Thrasya","petrosa","Thrasya petrosa","Hoock JML",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521297 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521297","NL-U1521297","(Trin.) Chase","Judziewicz EJ","1956","08","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0158467",NA,NA,NA,NA,NA
"62","2020-02-08 10:20:32-03","NBC","NL-BOTANY","U.1521298","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Thrasya","petrosa","Thrasya petrosa","Hoock JML",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521298 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521298","NL-U1521298","(Trin.) Chase","Judziewicz EJ","1956","08","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0158466",NA,NA,NA,NA,NA
"63","2020-02-08 10:20:32-03","NBC","NL-BOTANY","U.1521299","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Thrasya","petrosa","Thrasya petrosa","Hoock JML",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521299 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521299","NL-U1521299","(Trin.) Chase","Judziewicz EJ","1956","08","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0158465",NA,NA,NA,NA,NA
"64","2020-02-08 10:20:32-03","NBC","NL-BOTANY","U.1521300","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Thrasya","petrosa","Thrasya petrosa","Henkel TW",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521300","NL-U1521300","(Trin.) Chase","Judziewicz EJ","1994","07","28","Potaro-Siparuni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0038608",NA,NA,NA,NA,NA
"65","2020-02-08 10:20:32-03","NBC","NL-BOTANY","U.1521301","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Thrasya","petrosa","Thrasya petrosa","Jansen-Jacobs MJ; et al.",NA,"Southern America","Guyana","Rupununi Distr., Manari. Savanna on laterite.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521301 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521301","NL-U1521301","(Trin.) Chase",NA,"1995","07","30",NA,NA,"-59.766667","3.433333",NA,NA,"-59.766667","3.433333",NA,NA,NA,NA,"Magnoliopsidae","U 0220197",NA,NA,NA,NA,NA
"66","2020-02-08 10:20:32-03","NBC","NL-BOTANY","U.1521302","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Thrasya","petrosa","Thrasya petrosa","Jansen-Jacobs MJ; et al.",NA,"Southern America","Guyana","Rupununi Distr., Manari. Savanna on laterite.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521302 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521302","NL-U1521302","(Trin.) Chase",NA,"1995","07","30",NA,NA,"-59.766667","3.433333",NA,NA,"-59.766667","3.433333",NA,NA,NA,NA,"Magnoliopsidae","U 0220198",NA,NA,NA,NA,NA
"67","2020-02-08 10:20:32-03","NBC","NL-BOTANY","U.1521926","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Thrasya","petrosa","Thrasya petrosa","Killeen TJ",NA,"Southern America","Bolivia","Santa Cruz, Nuflo de Chavez; 8km S of Concepción on road to Lomerio.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521926 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521926","NL-U1521926","(Trin.) Chase",NA,"1985","02","14",NA,NA,"-62","-16.166667",NA,NA,"-62.0","-16.166667",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"68","2020-11-04 12:18:53-03","ESALQ","ESA","44746","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","18122.0",NA,"Brasil","Fazenda Cachoeira de Pau. Savana Arborizada (cerrado) sobre afloramento rochoso",NA,"Erva, ca. 1,4 m alt.; espiguetas castanhas.","ESA044746","ESA044746","(Trin.) Chase","Souza, V.C.","1997","06","14","Mato Grosso","São José do Rio Claro","-56.32","-13.52",NA,NA,"-56.32","-13.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 12:18:53-03","ESALQ","ESA","44745","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15321.0",NA,"Brasil","Ca. 50 Km N (em linha reta) de Tabaporã. Savana Arborizada (cerrado aberto), intercalada com trechos alagados e matas ciliares. Solo arenoso.",NA,"Erva; bráctea maior verde a vinácea.","ESA044745","ESA044745","(Trin.) Chase","Souza, V.C.","1997","04","21","Mato Grosso","Tabaporã",NA,"-10.75",NA,NA,"-56,383,333","-10.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 12:18:53-03","ESALQ","ESA","44747","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16653.0",NA,"Brasil","9 Km WSW (em linha reta) de Alto Paraguai. Estrada para Tira Sentido. Arredores da Serra da Bocaina. Savana arborizada (cerrado) com solo trecho bastante perturbado por pasto abandonado. Solo arenoso.",NA,"Erva, ca. 1,5 m alt.; espiguetas verdes.","ESA044747","ESA044747","(Trin.) Chase","Souza, V.C.","1997","05","20","Mato Grosso","Alto Paraguai","-56.35","-14.36",NA,NA,"-56.35","-14.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 12:18:53-03","ESALQ","ESA","44742","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","15005.0",NA,"Brasil","Estrada Nova Xavantina - Barra do Garças, Ca. 60 km de Barra do Garças. Savana arborizada em solo pedregoso férrico (canga), na beira de um grande afloramento de arenito.",NA,"Erva; espiguetas verdes.","ESA044742","ESA044742","(Trin.) Chase","Souza, V.C.","1997","03","23","Mato Grosso","Barra do Garças","-521.026","-151.824",NA,NA,"-521,026","-151,824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 12:18:53-03","ESALQ","ESA","44731","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18453.0",NA,"Brasil","Estrada velha Aripuanã-Castanheira. Arredores da Serra Morena. Savana arborizada sobre solo arenoso",NA,"Erva, ca 1m alt.; espiguetas creme","ESA044731","ESA044731","(Trin.) Chase","Souza, V.C.","1997","07","09","Mato Grosso","Aripuanã","-59.12","-10.17",NA,NA,"-59.12","-10.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 12:18:53-03","ESALQ","ESA","44730","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15267.0",NA,"Brasil","Fazenda Estrela. Topo da Serra de Apiacás. Ca. 90 Km S (em linha reta) de Alta Floresta. Savana Arborizada (cerrado ) com solo pedregoso.",NA,"Erva; espiguetas verdes.","ESA044730","ESA044730","(Trin.) Chase","Souza, V.C.","1997","04","21","Mato Grosso","Alta Floresta","-56.24","-10.37",NA,NA,"-56.24","-10.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 12:18:53-03","ESALQ","ESA","44744","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16506.0",NA,"Brasil","Cerca de 62 Km NE (em linha reta) de Nobres. BR-242. Savana arborizada (cerrado).",NA,"Erva, ca. 1,5 m alt.; espiguetas verdes.","ESA044744","ESA044744","(Trin.) Chase","Souza, V.C.","1997","05","19","Mato Grosso","Nobres","-56.53","-14.23",NA,NA,"-56.53","-14.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 12:18:53-03","ESALQ","ESA","13517","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Filgueiras, T.S. ; Porto, J.L.R.","1875.0",NA,"Brasil",NA,NA,NA,"ESA013517","ESA013517","(Trin.) Chase","Filgueiras, T.S.","1989","03","02","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 12:18:53-03","ESALQ","ESA","44748","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15289.0",NA,"Brasil","Ca. 50 Km N (em linha reta) de Tabaporã. Savana Arborizada (cerrado aberto), intercalada com trechos alagados e matas ciliares. Solo arenoso.",NA,"Erva; espiguetas castanhas","ESA044748","ESA044748","(Trin.) Chase","Souza, V.C.","1997","04","21","Mato Grosso","Tabaporã",NA,"-10.75",NA,NA,"-56,383,333","-10.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 12:18:53-03","ESALQ","ESA","44743","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16940.0",NA,"Brasil","Fazenda Caeté (Parte da Fazenda Baronesa), 15 Km ESE (em linha reta) de Diamantino. Savana arborizada (Cerrado) sobre solo pedregoso, com trechos de canga.",NA,"Erva, ca. 1,5 m alt.; espiguetas verdes.","ESA044743","ESA044743","(Trin.) Chase","Souza, V.C.","1997","05","23","Mato Grosso","Diamantino","-56.4460983276367","-14.4085998535156",NA,NA,NA,NA,NA,NA,"134442","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-19 10:24:59-03","CPAP","CPAP","2905","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Pott, A.","2540",NA,"Brasil","Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal - ponto 10",NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: . AMBIENTE: Murundu (caapão) em campo cerrado. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"(Trin.) Chase","A. Pott","1987","02","24","MS","Corumbá","-55.333333","-17.833333","167","167","55°20' W","17°50' S","1987","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-19 10:24:59-03","CPAP","CPAP","399","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Pott, A.","1259",NA,"Brasil","Fazenda Santana do Piquiri; Sub-região do Paiaguás; Pantanal",NA,"Erva cespitosa. INTERESSE: Forrageira - Protegido do pastejo na Bromelia. AMBIENTE: Cordilheira (paleodique) com cerradão derrubado, não alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano.",NA,NA,"(Trin.) Chase",NA,"1982","12","04","MS","Corumbá","-55.4","-17.766667","100","100","55°24' W","17°46' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-19 10:24:59-03","CPAP","CPAP","6720","PreserverdSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Pott, V. J.","1098",NA,"Brasil","Morro São Domingos - estrada para área de Manganês",NA,"Erva cespitosa acinzentada. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Abundante. AMBIENTE: Campo arbustivo de cerrado com Davilla, queimado frequentemente. SUBSTRATO: solo litólico de minério de Fe, muito raso. RELEVO: muito inclinado.",NA,NA,"(Trin.) Chase",NA,"1989","09","26","MS","Corumbá","-57.616667","-19.25","900","900","57°37' W","19°15' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-02-15 11:48:15-02","IPA","IPA","20133","S","Plantae","Plantae",NA,"Poaceae","Paspalum","foliforme","Paspalum foliforme","Tenório, E.","803","Southern America","Brasil","Estrada para Sta. Quitéria das Freixeiras. Solo muito arenoso. Vegetação arbustiva, densa.",NA,NA,"IPA0020133",NA,"Nees","Maciel, J.R.","1969","08","18","Pernambuco","Garanhuns","-36.4928016662598","-8.89027976989746",NA,NA,NA,NA,"2006","11","21839","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:48:15-02","IPA","IPA","18602","S","Plantae","Plantae",NA,"Poaceae","Paspalum","foliforme","Paspalum foliforme","Tenório, E.","489","Southern America","Brasil",NA,NA,"Vegetção sub-cerrado.","IPA0018602",NA,"Nees","Maciel, J.R.","1969","02","04","Paraíba","Alhandra","-34.9143981933594","-7.4386100769043",NA,NA,NA,NA,"1970","12","24339","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:19:02-03","UFV","VIC","051144","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Burman, A.G.","593",NA,"Brasil","Serra de jacuba",NA,NA,"VIC051144","VIC051144 VIC051144_1","S. Denham",NA,"1981","02","16","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:19:02-03","UFV","VIC","2998","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Chase, A.","11202",NA,"Brasil","Entre Sucupira e Ômega, sul de Uberlândia, Campo.",NA,"Tufos eretos, racemos quase eretos, raques coberto de pequenos espinhos.","VIC002998","VIC002998","S. Denham","Chase, A.","1930","03","14","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:47:36-03","UFMS","CGMS","25937","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","A. Guglieri; F.J.M. Caporal","1849",NA,"Brasil","BR-163.",NA,NA,"CGMS1055363",NA,"S.Denham",NA,"2009","04","19","Mato Grosso do Sul","Nova Alvorada do Sul","-54.4336111","-21.2997222","384","384","-54,4336111","-21,2997222","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-04-07 11:47:36-03","UFMS","CGMS","13258","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","A. Pott; V.J. Pott; S. Aragaki; A.C.M. Cristaldo; D.R. Espírito Santo","11622",NA,"Brasil","Fazenda Santo Antônio do Pontal.",NA,NA,"CGMS1042661",NA,"S.Denham",NA,"2004","04","01","Mato Grosso do Sul","Costa Rica","-53.0033333","-18.37","830","830","-53,0033333","-18,37","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:47:36-03","UFMS","CGMS","25787","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","G.A. Damasceno-Junior; A.L. Siqueira; S. Brant; R. Brandão","5111",NA,"Brasil","Serra do Amolar. Pico do Morro da Mandioré.",NA,NA,"CGMS1055213",NA,"S.Denham",NA,"2008","09","14","Mato Grosso do Sul","Corumbá","-57.5463889","-18.0436111","920","920","-57,5463889","-18,0436111","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-07 11:47:36-03","UFMS","CGMS","43820","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","F.J.M. Caporal","1002",NA,"Brasil","Morro do Urucum, Vale.",NA,NA,"CGMS1073793",NA,"S.Denham","A. Guglieri-Caporal","2010","10","31","Mato Grosso do Sul","Corumbá","-57.5705556","-19.1930555",NA,NA,"-57,5705556","-19,1930555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-04-07 11:47:36-03","UFMS","CGMS","71297","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","A. Pott; V.J. Pott; G.A. Damasceno Jr.; J.A. Ratter; W. Milliken & J.Yesilyurt","12520",NA,"Brasil","Mineração Corumbaense Reunida S.A., Serra do Urucum.",NA,NA,"CGMS1104073",NA,"S.Denham",NA,"2005","02","15","Mato Grosso do Sul","Corumbá","-57.5711111","-19.1925","900","900","-57,5711111","-19,1925","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-04-07 11:47:36-03","UFMS","CGMS","40323","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","C.C.C. Encina; T.R.F. Sinani; A. Pott","6",NA,"Brasil","Distrito de Taboco.",NA,NA,"CGMS1070303",NA,"S.Denham",NA,"2013","10","01","Mato Grosso do Sul","Corguinho","-55.3313889","-19.6977777","601","601","-55,3313889","-19,6977777","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
