"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","typeStatus","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","4042432","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","E. P. Killip","22744","1929","05","07","South America","Peru","Ayacucho","Aina [Ayna district], between Huanta and Río Apurimac","-73.860914","-12.664916","750","1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4349764' target='other'> <mi>dwc_moreinfo</mi></a>","NY04042432","NY04042432_01",NA,"La Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","875464","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","C. A. W. Schwacke","15243","1904","02","19","South America","Brazil","Minas Gerais",NA,"-43.5081","-20.2878",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=964250' target='other'> <mi>dwc_moreinfo</mi></a>","NY00875464","NY00875464_01","A. C. Brade","Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4042439","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","M. H. Nee","38524","1989","12","27","South America","Bolivia","Santa Cruz","SW side of Los Sitanos and along Quebrada Seca, weedly areas on flat valley bottom and along river","-63.9583","-18.87","1350",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4349771' target='other'> <mi>dwc_moreinfo</mi></a>","NY04042439",NA,NA,"Vallegrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","4042405","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","J. L. Luteyn","9238","1983","05","10","South America","Venezuela","Zulia","Serrania de Perijá. Cano Indio ca. 1 km from Campamento Guasare No. 1.","-72.48","10.87","250",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4349737' target='other'> <mi>dwc_moreinfo</mi></a>","NY04042405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","875465","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","J. H. Redfield","(100)",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=964254' target='other'> <mi>dwc_moreinfo</mi></a>","NY00875465","NY00875465_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","875466","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","W. R. Anderson","6303","1973","03","05","South America","Brazil","Goiás","Chapada dos Veadeiros, ca. 1 km E of Alto Paraíso on road to Nova Roma","-47.5103","-14.1103","1300","1300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=964257' target='other'> <mi>dwc_moreinfo</mi></a>","NY00875466","NY00875466_01 NY00875466_02","J. T. Mickel","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","4042408","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","W. Meier","6170","1999","12","12","South America","Venezuela","Guárico","Distrito Roscio. Monumento Natural Cerro Platillón (Juan Germán Roscio): al oeste de San Juan de Los Morros: carretera hacia las antenas en la cumbre: área de cafetales abandonados.","-67.52","9.8583","1100","1100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4349740' target='other'> <mi>dwc_moreinfo</mi></a>","NY04042408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","809851","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","A. F. M. Glaziou","A-7338","1874","07","07","South America","Brazil","Rio de Janeiro","S. Antonio",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=811305' target='other'> <mi>dwc_moreinfo</mi></a>","NY00809851","NY00809851_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","4042417","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","H. H. Smith","966","1899","05","07","South America","Colombia",NA,"Santa Marta. The river Don Diego. 2 miles from the sea.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4349749' target='other'> <mi>dwc_moreinfo</mi></a>","NY04042417","NY04042417_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","4042423","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","J.-J. de Granville","9816","1987","08","28","South America","French Guiana",NA,"Camp no 3 - Roche no 1 Akouba Booka goo Soula - Bassin du Ha 500 m au Sud-Ouest.","-54.02","2.6","160",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4349755' target='other'> <mi>dwc_moreinfo</mi></a>","NY04042423","NY04042423_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02596489","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","C. R. Sperling","5842","1982","05","26","South America","Brazil","Pará","Serra dos Carajás. Serra Norte, 2 Km west of AMZA camp N-5","-50.13","-6.08","600","650","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2862613' target='other'> <mi>dwc_moreinfo</mi></a>","NY02596489","NY02596489_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","875477","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","H. S. Irwin","29640","1971","02","02","South America","Brazil","Minas Gerais","Serra do Espinhaço, ca. 3 km N. of Mariana, road to Santa Bárbara","-43.41805556","-20.37495","1500","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=964302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00875477","NY00875477_01","J. T. Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","4042406","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","J. A. Steyermark","99808","1967","08","26","South America","Venezuela","Zulia","SIERRA DE PERIJA: Faldas inferiores, a lo largo del Río Yasa, vecindad de “Guasáma”, arriba de “Kasmera” (Estación Biológica de la Universidad del Zulia), al Suroeste de Machiques.",NA,NA,"500","600","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4349738' target='other'> <mi>dwc_moreinfo</mi></a>","NY04042406","NY04042406_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","809852","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","G. Edwall","21473","1896","10","29","South America","Brazil","São Paulo","Botucatú","-48.4397","-22.88",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=811307' target='other'> <mi>dwc_moreinfo</mi></a>","NY00809852","NY00809852_01","A. C. Brade","Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","4042398","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","S. Lægaard","51547","1984","01","20","South America","Ecuador","Napo","Río Aguarico near San Pablo.","-76.43","-0.25","250",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4349730' target='other'> <mi>dwc_moreinfo</mi></a>","NY04042398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","875467","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","W. R. Anderson","9955","1973","05","09","South America","Brazil","Goiás","Serra Dourada, ca. 17 km (straight line) S of Goiás Velho, ca. 6 km NE of Mossamedes; mesophytic woods along stream at base of east side of serra.","-50.1333","-16.0869","750","750","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=964262' target='other'> <mi>dwc_moreinfo</mi></a>","NY00875467","NY00875467_01","J. T. Mickel","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","809854","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","R. Mendoça","1343","1989","03","21","South America","Brazil","Goiás",NA,"-48.67","-16.68",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=811312' target='other'> <mi>dwc_moreinfo</mi></a>","NY00809854","NY00809854_01",NA,"Leopoldo de Bulhões",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-08 11:07:13-03","UNESP-IBB","BOTU","19901","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd.","Rodrigues Jr., C.E.","571","1993","09","05",NA,"Brasil","Mato Grosso","Rodovia Buriti - Pedro Gomes, Serra Preta","-53.216667","-17.3",NA,NA,NA,"Samambaias e licófitas","BOTU019901",NA,"Sylvestre, L.","Alto Araguaia","2003","53°13'w","17°18's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","14898","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd",NA,NA,NA,NA,NA,"América do Sul","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guramiranga",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","24698","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd",NA,NA,NA,NA,NA,"América do Sul","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra de Pacatuba",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","3936","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd",NA,NA,NA,NA,NA,"América do Sul","Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra de Maranguape",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","17138","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","F.R. Nonato","238","1996","02","18","América do Sul","Brasil","Mato Grosso do Sul","chapéu azul",NA,NA,NA,NA,NA,"GEOGRAFIA: cachoeira rochosa com mata ciliar;",NA,NA,"F. R. Nonato","Indaiá do Sul",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","5300","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd",NA,NA,NA,NA,NA,"América do Sul","Brasil","Ceará",NA,"-38.6856002807617","-3.89083003997803",NA,NA,NA,NA,NA,NA,NA,"Maranguape",NA,NA,NA,"Polypodiopsida","40608","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","24715","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd",NA,NA,NA,NA,NA,"América do Sul","Brasil","Ceará",NA,"-38.9963989257812","-4.30556011199951",NA,NA,NA,NA,NA,NA,NA,"Mulungu",NA,NA,NA,"Polypodiopsida","10506","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","08274","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","M.R. Pietrobom-Silva","866","1993","06","10","América do Sul","Brasil","Goiás","cachoeira do corrente","-51.926399230957","-18.9652996063232",NA,NA,NA,"GEOGRAFIA: formação ciliar com cerrado;",NA,NA,"M.R. Pietrobom-Silva","Aporé",NA,NA,NA,"Polypodiopsida","65990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","06865","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","P.G. Windisch","6911","1992","04","03","América do Sul","Brasil","Goiás","km 22 sentido Serranópolis","-51.926399230957","-18.9652996063232",NA,NA,NA,"GEOGRAFIA: mata ciliar, beira de cachoeira, local úmido e sombreado;",NA,NA,"L. Sylvestre","Aporé",NA,NA,NA,"Polypodiopsida","65990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","07159","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","P.G. Windisch","6941","1992","04","03","América do Sul","Brasil","Goiás","km 63 sentido serranópolis","-51.926399230957","-18.9652996063232",NA,NA,NA,"GEOGRAFIA: terrestre, mata ciliar junto à cachoeira;",NA,NA,"L. Sylvestre","Aporé",NA,NA,NA,"Polypodiopsida","65990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","06082","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","M.R. Pietrobom-Silva","77","1992","02","16","América do Sul","Brasil","Goiás","região Itajá","-51.926399230957","-18.9652996063232",NA,NA,NA,"GEOGRAFIA: grotão úmido e sombreado;",NA,NA,NA,"Aporé",NA,NA,NA,"Polypodiopsida","65990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","11679","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","M.R. Pietrobom-Silva","1472","1994","11","13","América do Sul","Brasil","Goiás","salto manoel franco","-51.1307983398438","-18.5566997528076",NA,NA,NA,"GEOGRAFIA: cerrado com capão de mata alta;",NA,NA,"M.R. Pietrobom-Silva","Caçú",NA,NA,NA,"Polypodiopsida","81979","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","11662","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","M.R. Pietrobom-Silva","2642","1996","01","23","América do Sul","Brasil","Goiás","18 km sentido Marzagão","-48.625","-17.74169921875",NA,NA,NA,"GEOGRAFIA: região de cerrado com paredões rochosos;",NA,NA,"M.R. Pietrobom-Silva","Caldas Novas",NA,NA,NA,"Polypodiopsida","36612","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","15087","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","Rodrigues Jr., C.E.","571","1993","09","05","América do Sul","Brasil","Mato Grosso","serra preta","-53.2153015136719","-17.3146991729736",NA,NA,NA,"GEOGRAFIA: região de cerrado, com elevações rochosas e mata seca semi decídua;",NA,NA,"M.R. Pietrobom-Silva","Alto Araguaia",NA,NA,NA,"Polypodiopsida","100273","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","02812","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","P. Windisch","5512","1989","09","30","América do Sul","Brasil","Mato Grosso","córrego são vicente","-53.5280990600586","-16.9438991546631",NA,NA,NA,"GEOGRAFIA: epífita;",NA,NA,NA,"Alto Garças",NA,NA,NA,"Polypodiopsida","58359","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","28423","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","E.C. Naibo","10","2003","06","06","América do Sul","Brasil","Mato Grosso","córrego Glheiro","-52.353099822998","-14.6732997894287",NA,NA,NA,"GEOGRAFIA: rupícola, ripária, ocasional;",NA,NA,NA,"Nova Xavantina",NA,NA,NA,"Polypodiopsida","79739","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","24527","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","Alves, N.","7","2000","11","11","América do Sul","Brasil","Mato Grosso","faz. n.s. aparecida","-53.0182991027832","-14.9057998657227",NA,NA,NA,"GEOGRAFIA: terrestre, solo úmido;",NA,NA,"F.R. Nonato","Novo São Joaquim",NA,NA,NA,"Polypodiopsida","122080","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","02885","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","B. Ollgaard et Windisch","5366","1988","11","11","América do Sul","Brasil","Mato Grosso","serra da petrovina","-54.4738998413086","-16.6231002807617",NA,NA,NA,"GEOGRAFIA: região de cerrado, grotão com mata seca, sobre rochas;",NA,NA,"B. Ollgaard et Windisch","Pedra Preta",NA,NA,NA,"Polypodiopsida","67006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","09468","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","M.R. Pietrobom-Silva","1285","1994","02","23","América do Sul","Brasil","Mato Grosso do Sul","serra pimenteira","-54.8442001342773","-18.9181003570557",NA,NA,NA,"GEOGRAFIA: região de cerrado, mata semi decídua com encosta junto de coqueiral;",NA,NA,"M.R. Pietrobom-Silva","Rio Verde de Mato Grosso",NA,NA,NA,"Polypodiopsida","87429","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","15242","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","J. Radispiel","5","1996","09","28","América do Sul","Brasil","Minas Gerais","barreiro","-46.940601348877","-19.5932998657227",NA,NA,NA,"GEOGRAFIA: local seco, à beira da estrada, barranco;",NA,NA,"M.R. Pietrobom-Silva","Araxá",NA,NA,NA,"Polypodiopsida","29994","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","11657","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","M.R. Pietrobom-Silva","2797","1996","01","25","América do Sul","Brasil","Minas Gerais","serra do lajeado","-49.7863998413086","-19.2133007049561",NA,NA,NA,"GEOGRAFIA: região de cerrado com mata seca semidecídua de encosta e mata ciliar;",NA,NA,"M.R. Pietrobom-Silva","Gurinhatã",NA,NA,NA,"Polypodiopsida","50608","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","03886","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","Wolbert J.","721","1989","09","08","América do Sul","Brasil","Minas Gerais","serra de são josé","-44.1781005859375","-21.1103000640869",NA,NA,NA,"GEOGRAFIA: asplenium kadevavé;",NA,NA,NA,"Tiradentes",NA,NA,NA,"Polypodiopsida","10355","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","03136","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","Iderval C. Oliveira","6833","1986","06","16","América do Sul","Brasil","Pernambuco","brejo dos cavalos","-35.9761009216309","-8.28332996368408",NA,NA,NA,"GEOGRAFIA: sobre solo;",NA,NA,"L. Sylvestre","Caruaru",NA,NA,NA,"Polypodiopsida","35136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-05 09:58:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","03129","S","Plantae","Tracheophyta","Polypodiales","Aspleniaceae","Asplenium","formosum","Asplenium formosum","Willd","H. Silva","6805","1986","06","16","América do Sul","Brasil","Pernambuco","brejo dos cavalos","-35.9761009216309","-8.28332996368408",NA,NA,NA,"GEOGRAFIA: rupestre;",NA,NA,"L. Sylvestre","Caruaru",NA,NA,NA,"Polypodiopsida","35136","auto",NA,NA,NA,NA,NA,NA,NA,NA
