"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"194","2021-03-01 11:55:37-03","UFPE","UFP","53285","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Alves, M","2008","08",NA,"Silva, SSL; L.Maranhão; Medeiros, D; Soriano, T; R.César","665","2007","07","12","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"Planta emergente. Erva com ca. de 20cm de alt. Inflorescência marrom. Frequente.; Planta emergente. Erva com ca. de 20cm de alt. Inflorescência marrom. Frequente.","UFP053285",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"18865","auto",NA,NA,NA,NA
"195","2021-03-01 11:55:37-03","UFPE","UFP","09426","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Luceño, M",NA,NA,NA,"Alves, M; Lima, F","1078","1993","09","10","Brasil","Tocantins","Mateiros","-46.4211006164551","-10.5474996566772",NA,NA,"Herbáceo.; Herbáceo.","UFP009426",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"87923","auto",NA,NA,NA,NA
"196","2021-03-01 11:55:37-03","UFPE","UFP","09426","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Luceño, M",NA,NA,NA,"Alves, M; Lima, F","1078","1993","09","10","Brasil","Tocantins","Mateiros","-46.4211006164551","-10.5474996566772",NA,NA,"Frequente no local.; Frequente no local.","UFP009426",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"87923","auto",NA,NA,NA,NA
"197","2021-03-01 11:55:37-03","UFPE","UFP","15296","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Martins M.L.L.","664","1996","12","13","Brasil","MInas Gerais",NA,NA,NA,NA,NA,NA,"UFP015296",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 11:55:37-03","UFPE","UFP","15297","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Martins M.L.L.","660","1996","12","13","Brasil","MInas Gerais",NA,NA,NA,NA,NA,NA,"UFP015297",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 11:55:37-03","UFPE","UFP","15279","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Martins M.L.L.","650","1996","12","13","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"UFP015279",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"28215","auto",NA,NA,NA,NA
"200","2021-03-01 11:55:37-03","UFPE","UFP","15296","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Martins M.L.L.","644","1996","12","13","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"UFP015296",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"28215","auto",NA,NA,NA,NA
"201","2021-03-01 11:55:37-03","UFPE","UFP","10072","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Alves, M; Luceño, M","1995","10",NA,"Félix L.P.","1354","1988","08","05","Brasil","Paraíba","Remígio","-38.1528015136719","-7.82082986831665",NA,NA,NA,"UFP010072",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"280369","auto",NA,NA,NA,NA
"202","2021-03-01 11:55:37-03","UFPE","UFP","10072","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Alves, M; Luceño, M","1995",NA,NA,"Félix L.P.","1354","1988","08","05","Brasil","Paraíba","Remígio","-38.1528015136719","-7.82082986831665",NA,NA,NA,"UFP010072",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"280369","auto",NA,NA,NA,NA
"203","2021-03-01 11:55:37-03","UFPE","UFP","40547","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Alves, M","2004","04","12","Shirley Martins; Alves, A; Rodrigues, A; Maciel, B; Ramos, J; Marccus, Alves","67","2004","04","12","Brasil","Pernambuco","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"Herbácea ocorrendo em áreas alagadas. Material fixado em meio líquido para estudos anatômicos.; Herbácea ocorrendo em áreas alagadas. Material fixado em meio líquido para estudos anatômicos.","UFP040547",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"25699","auto",NA,NA,NA,NA
"204","2021-03-01 11:55:37-03","UFPE","UFP","5406","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Alves, M; Luceño, M","1995","10",NA,"Mariz, G","2005","1980","11","21","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,"UFP005406",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"25282","auto",NA,NA,NA,NA
"205","2021-03-01 11:55:37-03","UFPE","UFP","09724","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Alves, M; Luceño, M","1995","10",NA,"Luceño, M","116","1994","04","08","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,"UFP009724",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"25282","auto",NA,NA,NA,NA
"206","2021-03-01 11:55:37-03","UFPE","UFP","09724","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Alves, M; Luceño, M","1995",NA,NA,"Luceño, M","116","1994","04","08","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,"UFP009724",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"25282","auto",NA,NA,NA,NA
"207","2021-03-01 11:55:37-03","UFPE","UFP","05406","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Alves, M; Luceño, M","1995",NA,NA,"Mariz, G","2005","1980","11","21","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,"UFP005406",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"25282","auto",NA,NA,NA,NA
"208","2021-03-01 11:55:37-03","UFPE","UFP","13690","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Luceño, M","1996",NA,NA,"Vanzela, ALL","144","1995","12","25","Brasil","São Paulo","Tupã","-50.5099983215332","-21.9300003051758",NA,NA,NA,"UFP013690",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"21791","auto",NA,NA,NA,NA
"209","2021-03-01 11:55:37-03","UFPE","UFP","13690","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Luceño, M","1996","01",NA,"Luceño, M; Vanzela, ALL","144","1995","12","25","Brasil","São Paulo","Tupã","-50.5099983215332","-21.9300003051758",NA,NA,NA,"UFP013690",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"21791","auto",NA,NA,NA,NA
"210","2021-03-01 11:55:37-03","UFPE","UFP","10645","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Luceño, M","1994",NA,NA,"Vanzela, ALL","27","1994","06","20","Brasil","São Paulo","Tupã","-50.5099983215332","-21.9300003051758",NA,NA,NA,"UFP010645",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poales",NA,"21791","auto",NA,NA,NA,NA
"211","2020-09-12 05:00:02-03","US","US","2510501","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"T. Pederson","5844","1961","2","28","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,"US02098450",NA,"Estancia Caaguazú Dep. San Roque. by the R. Corrientes",NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","3490091","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"B. G. Stergios, L. J. Dorr & R. Caracas","20823","2005","8","16","Venezuela","Trujillo","Boconó",NA,NA,NA,NA,"PORT, US","US00754726",NA,"Parque Nacional Guaramacal, El Campamento, below Cerro El Diablo, and vicinity.","1800","2000",NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","1672072","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"E. Essed","129","1914","10",NA,"Suriname",NA,NA,"-55.1","5.91",NA,NA,NA,"US00700783","US00700783_01","Saramacca River pl. La Ressource",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","3708003","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Fedon, I. C.",NA,NA,NA,"W. Meier & R. Struppek","10469","2004","4","4","Venezuela","Monagas","Caripe","-66.42","10.23",NA,NA,NA,"US01920984",NA,"Estado: Monagas: Distrito Caripe: Cordillera de la Costa: Parque Nacional Guacharo: 12 km al noroeste de Caripe (distancia aerea): Alto El Silencio.","1250","1370",NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","1120538","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"H. F. Pittier","9959","1921","12","25","Venezuela","Aragua",NA,NA,NA,NA,NA,NA,"US02098449",NA,"Colonia Tovar and vicinity","1900",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","3448899","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","74536","2003","3","11","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,"US02098453","US02098453_01","Rodovia Bonito ao trevo com a Rod: BR-267, Passo do Curê (Mun. Bonito)",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","3231204","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"L. J. Gillespie, D. Gopaul & P. M. Peterson","1803","1989","6","23","Guyana","U. Takutu-U. Essequibo",NA,"-59.5167","3",NA,NA,NA,"US00601759","US00601759_01","Rupununi savannas, Baboon Hill (Sabrina Tau) 1.5 km S of Sand Creek Village","330",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","598015","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"Riedel, --","929",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US02098466","US02098466_01",NA,NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","3154429","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"M. Barros","281","1926","1","19","Argentina",NA,NA,NA,NA,NA,NA,NA,"US02098458",NA,"Capital Federal, Bañado de Flores",NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","2450707","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"O. Barth","343","1961","1","31","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US02098461","US02098461_01","Parque Nacional de Itatiaia, Pic-Campos Pôrto. Est. do Rio",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"221","2020-09-12 05:00:02-03","US","US","3154427","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"A. Usteri","9191/3b","1905","10","23","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US02098464","US02098464_01","Ponte Grande",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"222","2020-09-12 05:00:02-03","US","US","2927400","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","30358","1971","1","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US02098462","US02098462_01","Serra do Espinhaço. near base of Serra da Piedade, ca. 35km E. of Belo Horizonte, BR-31","1600",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"223","2020-09-12 05:00:02-03","US","US","3737121","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"D. Canelon & S. Niño","32","2017","12","16","Venezuela","Trujillo","Boconó",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Guaramacal, Laguna Negra","1856","1856",NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"T. McDowell & D. Gopaul","3620","1990","10","17","Guyana","Potaro-Siparuni",NA,"-59.0833","5.3",NA,NA,NA,NA,NA,"Near Elizabeth Creek","122",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","3418445","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"S. Diesel","2368","2001","3","10","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US02098452","US02098452_01","São Francisco de Paula",NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US","3271277","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"E. L. Little Jr.","16835","1955","9","11","Guyana","Essequibo Isl-W. Demerara",NA,"-58.41","6.75",NA,NA,NA,"US00700782",NA,"Boerasirie area, Uitvlugt, 10 mi. W of Georgetown",NA,"3",NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","3242018","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"R. S. Secco, C. Sperling, M. A. Condon, A. L. Mesquita & et al.","249",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,"US02098448","US02098448_01","Marabá, N1, transicão campo/mata. Amazônia",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","1120729","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"H. F. Pittier","9638","1921","7","23","Venezuela",NA,NA,NA,NA,NA,NA,NA,"US02098457","US02098457_01","Federal District. Laguna del Espinos. Around Caracas.","800","1200",NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","3154428","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"M. Barros","244","1925","12","25","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,"US02098459",NA,"Vicente Lopez",NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"230","2020-09-12 05:00:02-03","US","US","3513196","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"K. M. Redden, C. Perry, K. J. Wurdack, E. Liverpool, P. Benjamin & C. E. Hinchliff","4215","2006","9","12","Guyana","Potaro-Siparuni",NA,"-59.1344","5.21917",NA,NA,NA,"US00938755",NA,"Road leading from Eagle Mountain to Madihia","67",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","2899595","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"M. L. Bristol","576","1963","3","1","Colombia","Putumayo",NA,NA,NA,NA,NA,NA,"US02098454","US02098454_01","Valle de Sibundoy, Sibundoy","2200",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"232","2020-09-12 05:00:02-03","US","US","3171467","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"G. Cremers & M. Hoff","10517","1989","4","13","French Guiana",NA,NA,"-53.78","5.66",NA,NA,NA,"US00700781","US00700781_01","Commune de Mana, Estuaire de la Mana","10",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"233","2020-09-12 05:00:02-03","US","US","3459535","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","74110","2002","11","11","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,"US02098445","US02098445_01","Rio Formoso (Mun. Bonito)",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","3538185","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"K. M. Redden, C. Perry, K. J. Wurdack, E. Liverpool, P. Benjamin & C. E. Hinchliff","4291","2006","9","19","Guyana","Demerara-Mahaica",NA,"-58.0997","6.81194",NA,NA,NA,"US00973882",NA,"Ogle Airport","13",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","2742983","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"L. Smith & R. Reitz","14303","1965","1","5","Brazil","Santa Catarina",NA,"-49.93","-28.35",NA,NA,NA,"US02098456","US02098456_01","Mun. São Joaquim: 10 km south of São Joaquim","1200","1300",NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","1933693","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"J. A. Steyermark","62746","1945","5","11","Venezuela","Sucre",NA,NA,NA,NA,NA,NA,"US02098446",NA,"In valley between base of Cerro de Diablo (western extension of southern peak of Cerro Turumuquire) and Cerro de Neverí, along headwaters of Río de Amana","2000",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","530824","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"H. F. Pittier","635","1905","12",NA,"Colombia","Cauca",NA,NA,NA,NA,NA,NA,"US02098455",NA,"Around Calí, western side of Cauca Valley","1000","1200",NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","3737139","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"S. M. Niño & D. Canelon","6106","2019","4","13","Venezuela","Trujillo","Boconó",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Guaramacal. Cerca del puesto de Guardaparques","1849","1849",NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"239","2020-09-12 05:00:02-03","US","US","3418022","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"S. Diesel","1323","1998","3","5","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"US02098451","US02098451_01","São Francisco de Paula",NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"240","2020-09-12 05:00:02-03","US","US","3402024","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"E. M. Zardini & B. Bertoni","38142","1994","1","27","Paraguay","Caaguazu",NA,"-56","-25.18",NA,NA,NA,"US03272571",NA,"Arroyo Yoyvy, between Caaguazú and Yhú.",NA,NA,NA,"South America",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"241","2020-09-12 05:00:02-03","US","US","3538125","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"K. M. Redden, C. Perry, K. J. Wurdack, E. Liverpool, P. Benjamin & C. E. Hinchliff","4119","2006","9","9","Guyana","Potaro-Siparuni",NA,"-59.1042","5.21389",NA,NA,NA,"US00973766","US00973766_01","Base/Saddle of Eagle Mountain","102",NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US","2868886","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"G. T. Prance & N. Silva","59084","1964","9","19","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,"US02098460","US02098460_01","New Brazilian Highways. Vicinity of Sobredinho.",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","3315690","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"T. Henkel, M. Chin & W. Ryan","841","1993","1","16","Guyana","Potaro-Siparuni",NA,"-60.0167","4.81667",NA,NA,NA,"US00511668",NA,"Pakaraima Mts, Upper Ireng R; 0.5 km E of Cipo settlement and adjacent savanna ridges 3-5 km SW","570","750",NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","3154425","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"A. Usteri","9185/21",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US02098465","US02098465_01","São Paulo",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","1120728","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.",NA,NA,NA,NA,"H. F. Pittier","9636","1921","7","23","Venezuela",NA,NA,NA,NA,NA,NA,NA,"US02098447",NA,"Federal District. Laguna del Espino. Around Caracas.","800","1200",NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","1069021","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","flavescens","Eleocharis flavescens","(Poir.) Urb.","Hinchliff, C. E.",NA,NA,NA,"W. E. Broadway","940","1921","7","21","French Guiana","Cayenne",NA,"-52.33","4.93",NA,NA,NA,"US00865988",NA,"Cayenne, vic.",NA,NA,NA,"South America - Neotropics",NA,NA,NA,"Cyperales",NA,NA,NA,"Monocotyledonae",NA,NA,"1"
