"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","order","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","previousCatalogNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","3882619","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"B. M. Boom","7701","1987","04","24","Guyana",NA,NA,"Upper Mazaruni River region, Karowtipu Mountain. Between camp and peak on eastern side of mountain.","-60.58","5.75",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172148' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"920","1080","Schizaeales","South America","sheet","NY03882619",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1016681","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","A. Salino",NA,NA,NA,"A. Salino","6627","2001","04","18","Brazil","São Paulo","Itanhaém",NA,"-46.9308","-24.2203",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1181826' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"25","25","Schizaeales","South America","sheet","NY01016681","NY01016681_01",NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","2553737","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"K. D. McFarland","316","1982","06","09","Brazil","Rondônia",NA,"70 km W of Humaitá along Transamazon highway, 1-3 km N of road near large stream.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805370' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553737","NY02553737_01",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2553740","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"G. T. Prance","29950","1986","04","20","Brazil","Amazonas",NA,"Margem S do Rio Negro, Ig. Acajatuba.","-60.6","-3.05",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805373' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553740","NY02553740_01",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","3882598","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"W. S. Alverson","23","1977","02","19","Colombia","Antioquia",NA,"On NW facing slope in hills on east side of river. Vic. Planta Providencia 28 kms SW of Zaragoza. Valley of Rio Anori in areas surrounding the confluence of Quebrada La Tirana and Rio Anori, approx. 3 km upriver from Planta Providencia.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172127' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"400","700","Schizaeales","South America","sheet","NY03882598",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3882530","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"A. Fendler","138","1877",NA,NA,"Trinidad and Tobago",NA,NA,"Trinidad.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172059' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY03882530","NY03882530_01",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","3882659","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"B. Hoffman","1737","1992","05","20","Guyana","Cuyuni-Mazaruni",NA,"Pakaraima Mts; Basecamp 8.6 km NE Imbaimadai on Partang R. tributary, 0.5 km E.","-60.25","5.77",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172188' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"600",NA,"Schizaeales","South America","sheet","NY03882659",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1414888","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","W. Rodriguez",NA,NA,NA,"W. Rodriguez","7112","2010","10","31","Colombia","Caquetá","La Montañita","Vereda Itarca, reserva natural Itarca, quebrada Las Lajas.","-75.46727778","1.545027778",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2353713' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"350",NA,"Schizaeales","South America","sheet","NY01414888","NY01414888_01",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","3882633","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"A. H. Gentry","37913","1982","07","22","Peru","San Martín",NA,"Serrania NE of Tarapoto on road to Yurimaguas, ca. 16 km NE of Tarapoto.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172162' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"800",NA,"Schizaeales","South America","sheet","NY03882633",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3882582","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"B. Maguire","33902","1952","12","17","Venezuela","Bolívar",NA,"Southwest slope forest and savannas, ptari-tepuí.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172111' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1600","2000","Schizaeales","South America","sheet","NY03882582","NY03882582_01",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3882538","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"A. Fendler","138","1878",NA,NA,"Trinidad and Tobago",NA,NA,"Trinidad.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172067' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY03882538","NY03882538_01",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","02852602","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","R. C. Moran",NA,NA,NA,"P. H. Labiak E.","6120","2015","06","01","Brazil","Rondônia","Machadinho d'Oeste","Distrito de Tabajara. Areial.","-62.088795","-8.934192",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3050156' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"88","88","Schizaeales","South America","sheet","NY02852602","NY02852602_01",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","807296","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"A. C. Brade","8448","1920","05",NA,"Brazil","São Paulo","Iguape","Sa. Arariba.","-47.5497","-24.7003",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=797698' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY00807296","NY00807296_01",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3882637","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"W. H. Camp","E1192","1944","11","17","Ecuador",NA,NA,"Prov. Santaigo-Zamora (Oriente): Cordillera Cutucú. Ridge between rios Ontza and Chupiasa.","-78","-2.67",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172166' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1311","1433","Schizaeales","South America","sheet","NY03882637",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","886643","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","P. H. Labiak E.; F. B. Matos",NA,NA,NA,"P. H. Labiak E.","3950","2007","06","25","Brazil","Paraná","Antonina","Reserva Natural do Cachoeira - SPVS Floresta Ombrófila Densa submontana.","-48.6731","-25.2411",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1031976' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"350","350","Schizaeales","South America","sheet","NY00886643","NY00886643_01",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","2553729","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"G. T. Prance","15724","1971","10","20","Brazil","Amazonas",NA,"Tapuruquara. Island in river","-65.0192","-0.4142",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805362' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553729","NY02553729_01",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","3882661","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"T. W. Henkel","1584","1993","02","26","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts, Mt. Kukuinang, forest adjacent W edge of Kukuinang savanna.","-59.95","5.07",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172190' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"900","1000","Schizaeales","South America","sheet","NY03882661",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","3882609","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"B. Maguire","23189","1944","05","03","Guyana",NA,NA,"British Guiana. Kaieteur Plateau. Fringe of bush island.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172138' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY03882609","NY03882609_01",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","807289","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J. T. Mickel",NA,NA,NA,"J. L. Hage","146","1976","04","09","Brazil","Bahia",NA,"Barrolândia, a 20km para Belmonte.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=797613' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY00807289","NY00807289_01",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","3882520","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. J. Copeland","s.n.","1968","08","13","Trinidad and Tobago",NA,NA,"Trinidad. Valencia Forest, Valencia",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172049' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY03882520","NY03882520_01",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3882544","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"R. L. Liesner","25364","1988","10","25","Venezuela","Amazonas",NA,"Dpto. Atabapo: In saddle between Duida and Marahuaca near base of Duida.","-65.53","3.57",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172073' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1000",NA,"Schizaeales","South America","sheet","NY03882544","NY03882544_01",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","3882525","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. J. Copeland","s.n.","1967","07","26","Trinidad and Tobago",NA,NA,"Trinidad. Morne Bleu Pass",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172054' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY03882525","NY03882525_01",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","3882621","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"P. A. Mutchnick","195","1994","10","24","Guyana","Potaro-Siparuni",NA,"Pakaraima Mtns; Ireng River at Kurutuik Falls.","-59.98","5.08",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172150' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"670",NA,"Schizaeales","South America","sheet","NY03882621",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","3882522","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. J. Copeland","s.n.","1967","07","26","Trinidad and Tobago",NA,NA,"Trinidad. Morne Bleu Pass",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172051' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY03882522","NY03882522_01",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","3882523","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. J. Copeland","s.n.","1971","07","17","Trinidad and Tobago",NA,NA,"Trinidad. Verdant Vale Trace, North Range",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172052' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY03882523","NY03882523_01",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","3882651","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"R. Vásquez Martínez","26158","1999","04","22","Peru","Cajamarca","San Ignacio","San José de Lourdes. Selva Andina.","-78.9","-5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172180' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1800",NA,"Schizaeales","South America","sheet","NY03882651",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2553723","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"N. A. Rosa","287","1975","01","23","Brazil","Roraima",NA,"Sub-base Surucúcu.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805356' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553723","NY02553723_01",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","3882620","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. J. Pipoly","9563","1987","01","01","Guyana","Upper Demerara-Berbice",NA,"± 15 km E of Rockstone, on Linden-Rockstone Road.","-58.5","5.97",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172149' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1","50","Schizaeales","South America","sheet","NY03882620",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","3882679","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"B. Maguire","24280","1944","08","10","Suriname",NA,NA,"Tafelberg (Table Mountain), north of Savanna No. 2.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172208' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY03882679","NY03882679_01",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","02423705","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","F. F. F. Mazziero",NA,NA,NA,"F. F. F. Mazziero","861","2012","02","15","Brazil","São Paulo",NA,"Iporanga/Apiai. Parque Estadual Turistico do Alto Ribeira (PETAR). Nucleo Santana.","-48.6933","-24.5394",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2679982' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02423705","NY02423705_01",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","3882630","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"L. Arroyo P.","381","1993","11","22","Bolivia","Santa Cruz","José Miguel de Velasco","Parque Nacional Noel Kempff M.; campamento La Torre, bosque de pie de monte","-60.8189","-13.6556",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172159' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"200",NA,"Schizaeales","South America","sheet","NY03882630",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1075446","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","R. C. Moran; J. Prado",NA,NA,NA,"P. Fiaschi","3358","2008","08","23","Brazil","Acre","Mâncio Lima","PARNA Serra do Divisor. Trilha para o Mirante.","-73.67256","-7.44636",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1235856' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"230","460","Schizaeales","South America","sheet","NY01075446","NY01075446_01",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","3882650","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"R. Vásquez Martínez","22530","1997","02","14","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque, Cerro Sakee-gaig.","-78.2336","-4.5828",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172179' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1010",NA,"Schizaeales","South America","sheet","NY03882650",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","2553749","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"A. F. M. Glaziou","12395","1880",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2805382' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY02553749","NY02553749_01",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","3882649","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. Campos","3644","1997","03","26","Peru","Amazonas","Luya","Camporredondo. Localidad Jaipe.","-78.3514","-6.1519",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172178' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"2050",NA,"Schizaeales","South America","sheet","NY03882649",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3882643","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"G. Klug","3415","1933","12",NA,"Peru","San Martín",NA,"Zepelacio, near Moyobamba",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172172' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1200","1600","Schizaeales","South America","sheet","NY03882643",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","545529","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","J. T. Mickel",NA,NA,NA,"W. W. Thomas","9254","1992","05","14","Brazil","Bahia","Wenceslau Guimaraes","Ca. 3 km W of Nova Esperança, W edge of Reserva Estadual Wenceslau Guimaraes.","-39.72","-13.6",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=76423' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"500","600","Schizaeales","South America","sheet","NY00545529","NY00545529_01",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","3882578","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.",NA,NA,NA,NA,"J. L. Luteyn","6315","1978","11","18","Venezuela","Bolívar",NA,"Gran Sabana: Km. 191.4 along El Dorado -- Sta. Elena road.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4172107' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"1150",NA,"Schizaeales","South America","sheet","NY03882578","NY03882578_01",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","807288","PreservedSpecimen","Plantae","Pteridophyta","Schizaeaceae","Schizaea","elegans","Schizaea elegans","(Vahl) Sw.","R. C. Moran",NA,NA,NA,"R. C. Forzza","1320","1999","04","24","Brazil","Bahia","Jacobina","Itaitu, Cachoeira do Véu da Noiva.","-40.503695","-11.333196",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=797610' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Schizaeales","South America","sheet","NY00807288","NY00807288_01",NA,NA,NA,NA,NA,NA,NA
