"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","637261","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"G. Davidse","16297","1979","03","28","Venezuela","Delta Amacuro","Tucupita","5-14 km ESE of Los Castillos de Guayana.",NA,NA,NA,NA,"50","200","NY00637261",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483906' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00939470","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"J. A. Ratter","R.3812","1976","10","21","Brazil","Distrito Federal","Brasília","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower.","-47.9294","-15.7797",NA,NA,NA,NA,"NY00939470","NY00939470_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974062' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01201113","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"A. Goeldi","s.n.","1914","06",NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"NY01201113","NY01201113_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452602' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","612443","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","A. C. Cervi",NA,NA,NA,"A. C. Cervi","6117","1996","04","19","Brazil","Paraná",NA,"Morretes.","-48.9","-25.6",NA,NA,NA,NA,"NY00612443","NY00612443_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483884' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00939468","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"G. G. Hatschbach","35945","1975","02","08","Brazil","Mato Grosso do Sul","Rio Verde de Mato Grosso","7 Quedas.","-54.90181","-18.9385",NA,NA,NA,NA,"NY00939468","NY00939468_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974047' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00939469","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"M. Alves","2123","2000","08","23","Brazil","Minas Gerais","Santana do Riacho","APA da Serra do Cipó, Km 112-115 da estrada para Conceição do Mato Dentro, nas proximidades do córrego das Duas Pontinhas em direção a estátua do Juquinha.","-43.7142","-19.1692",NA,NA,"1300","1400","NY00939469","NY00939469_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974050' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00939443","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"H. S. Irwin","8693","1965","09","17","Brazil","Distrito Federal","Brasília","East side of Lagôa Paranoá","-47.9297","-15.7797",NA,NA,"975","975","NY00939443","NY00939443_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973902' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","568921","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","M. Alves",NA,NA,NA,"D. S. D. de Araújo","797","1975","09","22","Brazil","Rio de Janeiro","Mangaratiba","Estrada natiga para Muriqui.","-44.0406","-22.9597",NA,NA,NA,NA,"NY00568921","NY00568921_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483865' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","568917","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","M. Alves",NA,NA,NA,"B. D. Sucre","8627","1972","03","11","Brazil","Espírito Santo","Linhares","Reserva Florestal de Linhares, DOCEMADE.","-39.961174","-19.138199",NA,NA,"45","45","NY00568917","NY00568917_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483863' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","636750","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia foliosa","(Nees) T.Koyama","T. M. Koyama",NA,NA,NA,"B. D. Sucre","5237","1969","06","09","Brazil","Rio de Janeiro",NA,"Guanabara, mata alagadiça do lado norte da Pedra de Itaúna, Restinga de Jacarepaguá.",NA,NA,NA,NA,NA,NA,"NY00636750","NY00636750_01","Jardim Botânico do Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337769' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet","foliosa",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","637262","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia foliosa","(Nees) T.Koyama","T. M. Koyama",NA,NA,NA,"H. S. Irwin","11911","1966","01","21","Brazil","Goiás","Goiás","Gallery forest, Serra Dourada, ca. 30 km. S.E. of Goiás Velho.","-50","-14",NA,NA,"700","700","NY00637262","NY00637262_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337767' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet","foliosa",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","568954","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","M. Alves",NA,NA,NA,"R. R. Guedes","154","1982","08","27","Brazil","Rio de Janeiro","Magé","Ca. 3 km ESE de Santo Aleixo.","-43.03","-22.58",NA,NA,"50","50","NY00568954","NY00568954_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483866' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02104170","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","W. W. Thomas",NA,NA,NA,"F. A. Michelangeli","2392","2014","03","21","Guyana","Potaro-Siparuni",NA,"Potaro River, trail along left bank, above third sets of rapids above Chenapau","-59.651","5.07197",NA,NA,"625",NA,"NY02104170","NY02104170_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2362689' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","668656","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia foliosa","(Nees) T.Koyama","T. M. Koyama",NA,NA,NA,"F. J. Fernández Casas","FC3755","1980","09","21","Paraguay","Alto Paraná",NA,"Puerto Presidente Stroessner, km 12, en bosque.",NA,NA,NA,NA,NA,NA,"NY00668656",NA,"Iter Paraguayense (IX-X, 1980) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=337771' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet","foliosa",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00750076","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"M. B. Casari","208","1980","07","18","Brazil","Rio de Janeiro",NA,"Na beira da Estrada para o Parque Ecológico da FEEMA",NA,NA,NA,NA,NA,NA,"NY00750076","NY00750076_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911470' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","612441","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"T. M. Koyama","13831","1970","03","04","Brazil","Paraná",NA,"Restinga, Rio Pereleue, 121 Km from Curitiba.",NA,NA,NA,NA,NA,NA,"NY00612441","NY00612441_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483880' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","885883","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","C. F. S. Muniz",NA,NA,NA,"W. Hoehne","4068","1955","07","31","Brazil","São Paulo","Sao Vicente",NA,"-46.3897","-23.96",NA,NA,NA,NA,"NY00885883","NY00885883_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008938' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00939456","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","M. Alves",NA,NA,NA,"H. S. Irwin","23564","1969","02","19","Brazil","Minas Gerais","Cristália","Serra do Espinhaço, ca. 18 km west of Grão Mogol","-42.9909","-16.65775",NA,NA,"950","950","NY00939456","NY00939456_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973982' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1016229","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","C. F. S. Muniz",NA,NA,NA,"C. F. S. Muniz","172","1980","09","24","Brazil","São Paulo","Moji-Guaçu","Padua Sales, Reserva Biologica de Mogi Guaçu.",NA,NA,NA,NA,NA,NA,"NY01016229","NY01016229_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142790' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00939464","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","E. R. Guaglianone",NA,NA,NA,"E. P. Heringer","5432","1980","09","03","Brazil","Distrito Federal","Brasília","Catetinho.","-47.988069","-15.948311",NA,NA,NA,NA,"NY00939464","NY00939464_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974032' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2017-08-02 09:16:00-03","NY","NYBG","02618967","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,NA,NA,NA,NA,"Illegible collector name","980",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY02618967","NY02618967_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944355' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","612432","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"R. P. Belém","1396","1965","07","28","Brazil","Bahia",NA,"Rodovia Camacan - Canavieira, 3-30 km L de Camacan.","-39.43516","-15.481921",NA,NA,NA,NA,"NY00612432","NY00612432_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483879' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","612450","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"J. L. Hage","1398","1981","09","30","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra D.","-39.22095","-14.7739696",NA,NA,"50","50","NY00612450","NY00612450_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483875' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00939459","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","M. Alves",NA,NA,NA,"W. R. Anderson","8154","1973","04","04","Brazil","Goiás","Cristalina","2 km by road E of Cristalina. Serra dos Cristais.","-47.582","-16.75",NA,NA,"1200","1200","NY00939459","NY00939459_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973996' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","612460","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","C. F. S. Muniz",NA,NA,NA,"G. Eiten","2358","1960","09","20","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 2.8 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)",NA,NA,NA,NA,NA,NA,"NY00612460","NY00612460_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483887' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1523206","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"C. C. Berg","547","1977","10","15","Brazil","Pará",NA,"Serra dos Carajás, Serra Norte, 5 km NE of AMZA Exploration Camp","-50.25","-6",NA,NA,NA,NA,"NY01523206","NY01523206_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792257' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01240625","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","W. Bonet M.",NA,NA,NA,"R. A. X. Borges","848","2007","02","12","Brazil","Bahia","Itamarajú","RPPN - Fazenda Riacho das Pedras, prop. Sr. Gersino Antônio Bronzon","-39.3647","-17.1467",NA,NA,NA,NA,"NY01240625","NY01240625_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1449547' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","818529","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"H. S. Irwin","6277","1964","09","19","Brazil","Distrito Federal","Brasília","Chapada da Contagem, ca. 20 km E. of Brasília.","-47.82","-15.65",NA,NA,"700","1000","NY00818529","NY00818529_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=863827' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","612446","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.",NA,NA,NA,NA,"K. Mizoguchi","359","1977","07","23","Brazil","São Paulo","Moji das Cruzes","Bairro Botujuru, road side.","-46.1881","-23.5231",NA,NA,NA,NA,"NY00612446","NY00612446_01","Herb. Oomoto Kameyama Botanical Garden <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483903' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","04086949","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","L. P. Nusbaumer",NA,NA,NA,"L. Nusbaumer","4213","2014","10","23","Brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada. localité de Quebrangulo","-36.425432","-9.248702",NA,NA,"750",NA,"NY04086949","NY04086949_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952247' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","612459","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","C. F. S. Muniz",NA,NA,NA,"G. Eiten","2358","1960","09","20","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 2.8 km. NNW of Padua Sales. (About 27 km. NW of city of Moji-Mirim.)",NA,NA,NA,NA,"575","625","NY00612459","NY00612459_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483888' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00939475","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"R. M. Harley","10563","1968","10","09","Brazil","Mato Grosso",NA,"By base camp.","-51.77","-12.82",NA,NA,NA,NA,"NY00939475","NY00939475_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974097' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","612431","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","T. M. Koyama",NA,NA,NA,"R. P. Belém","1396","1965","07","28","Brazil","Bahia",NA,"Rodovia Camacan - Canavieira, 3-30 km L de Camacan.","-39.43516","-15.481921",NA,NA,NA,NA,"NY00612431","NY00612431_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483878' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00939460","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","M. Alves",NA,NA,NA,"W. R. Anderson","10384","1973","05","15","Brazil","Goiás","Cocalzinho de Goiás","Serra dos Pirineus, ca. 15 km (straight line) N of Corumbá de Goiás","-48.80861","-15.7880556",NA,NA,"1230","1230","NY00939460","NY00939460_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=974007' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","470196","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","M. Alves",NA,NA,NA,"K. Mizoguchi","2451","1983","05","29","Brazil","São Paulo","Rio Claro",NA,"-47.56","-22.41",NA,NA,NA,NA,"NY00470196","NY00470196_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483907' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","1016218","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia","Sw.","C. F. S. Muniz",NA,NA,NA,"W. Hoehne","5907","1964","11","03","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada Rio - Santos (BR6), km 5.","-43.2075","-22.9031",NA,NA,NA,NA,"NY01016218","NY01016218_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142750' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2016-09-27 16:40:00-03","NY","NYBG","637259","PreservedSpecimen","Plantae","Cyperaceae","Scleria","latifolia","Scleria latifolia",NA,"E. R. Guaglianone",NA,NA,NA,"E. R. Guaglianone","2911","1995","11","18","Argentina","Misiones","San Pedro","Camino de Barro Preto, paralelo a Ruta Prov. 16, Laguna Izsczuk.","-54.02","-26.78",NA,NA,"540","540","NY00637259",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=483885' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
