"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","yearIdentified","monthIdentified","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"42","2016-09-27 05:26:00-03","NY","NYBG","396271","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia",NA,"R. L. Liesner","R. Evans","2510","1995","12","03","South America","Suriname","Sipaliwini",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River","-56.8806","4.7583","50","50","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","396268","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","W. H. A. Hekking","R. de Lemos Fróes","12673/39","1942","11","10","South America","Brazil","Bahia",NA,"Basin of Rio Catolesinho, near Sao Paulinho",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149671' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396268","NY00396268_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","2148799","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"L. Riedel","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2298962' target='other'> <mi>dwc_moreinfo</mi></a>","NY02148799","NY02148799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","396264","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","W. H. A. Hekking","I. A. Rodrigues","72","1977","04","13","South America","Brazil","Rio de Janeiro","Rio de Janeiro","Ampa da Praia Vermelha, encostado ao Pao de açucar","-43.2075","-22.9028",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149668' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396264","NY00396264_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02342042","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"G. T. Prance","26412","1980","11","23","South America","Brazil","Pará",NA,"Debanda, Gleba Bacaja, lote 88, Basin of Rio Xingu, just below mouth of Rio Bacaja.","-51.7328","-3.535",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519729' target='other'> <mi>dwc_moreinfo</mi></a>","NY02342042","NY02342042_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2148808","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"J. A. Kallunki","358","1993","01","25","South America","Brazil","Alagoas","Murici","Fazenda Amora, somewhere on dirt road to the right off of BR-104 at 17 km from the junction with BR-101","-35.93","-9.25",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2298971' target='other'> <mi>dwc_moreinfo</mi></a>","NY02148808","NY02148808_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","879119","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","W. H. A. Hekking","W. C. Steward","P17640","1973","11","09","South America","Brazil","Amazonas",NA,"CEPLAC, cocoa research station, Manaus-Itacoatiara Road, Km 27","-59.9272898","-2.7854839",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149667' target='other'> <mi>dwc_moreinfo</mi></a>","NY00879119","NY00879119_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02342013","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"G. T. Prance","10962","1971","03","14","South America","Brazil","Roraima",NA,"Posto Mucajaí, Rio Mucajaí, Vicinity of Mucajaí airstrip.","-60.919436","2.443722",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519758' target='other'> <mi>dwc_moreinfo</mi></a>","NY02342013","NY02342013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","2148800","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"L. Riedel","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2298963' target='other'> <mi>dwc_moreinfo</mi></a>","NY02148800","NY02148800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2148804","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"M. H. Nee","42595",NA,NA,NA,"South America","Brazil","Amazonas","Manaus","ca 80 km N de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, depois 21 km leste na ZF3, Fazenda Porto Alegre. Projeto Dinâmica Biológica de Fragmentos Florestais, Reserva No.3402.","-60.08","-2.32","50","125","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2298967' target='other'> <mi>dwc_moreinfo</mi></a>","NY02148804","NY02148804_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","396266","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","W. H. A. Hekking","L. Sonkin","351",NA,NA,NA,"South America","Brazil","Rio de Janeiro","Magé","Paraiso. Floresta em volta do Centro de Primatologia. Quadrat I, árvore no. 125","-43.0406","-22.6531",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149670' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396266","NY00396266_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","396265","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","W. H. A. Hekking","G. Gardner","8","1836",NA,NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.212076","-22.951842",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149669' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396265","NY00396265_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2148807","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"J. M. Poole","1639","1979","06","26","South America","Brazil","Amazonas",NA,"Above and below junction with Rio Branco, E of Carvoeiro","-61.208","-1.417",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2298970' target='other'> <mi>dwc_moreinfo</mi></a>","NY02148807","NY02148807_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02342017","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"B. G. S. Ribeiro","1122","1975","09","20","South America","Brazil","Pará",NA,"Estrada Belém-Brasília, próximo a Ipixuna.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519737' target='other'> <mi>dwc_moreinfo</mi></a>","NY02342017","NY02342017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00907654","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","J. d. Paula-Souza","A. M. Amorim","4564","2004","12","27","South America","Brazil","Bahia","Mascote","Entrada na cabeceira da ponte do Rio Pardo Rod. (BR.101), próximo de Sao Joao do Paraíso, Faz. Aitais a ca. 5,5 km da (BR.101). Area localizada depois do Rio Pardo (Atravesia de Canoa)","-39.3725","-15.6067",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987252' target='other'> <mi>dwc_moreinfo</mi></a>","NY00907654","NY00907654_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1584274","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","A. Fernandez","B. Maguire","42608","1958","01","03","South America","Venezuela","Amazonas",NA,"Cerro de La Neblina, Río Yatua; between Base Camp and Camp 2.",NA,NA,"130","130","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331585' target='other'> <mi>dwc_moreinfo</mi></a>","NY01584274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02342014","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"C. A. Cid Ferreira","2052","1980","08","04","South America","Brazil","Pará","Oriximiná","Rio Paru do Oeste ou Erepecu ou Cuminá, próximo do lugar Raimunda.","-56.033333","-0.2",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519746' target='other'> <mi>dwc_moreinfo</mi></a>","NY02342014","NY02342014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","02148798","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"G. T. Prance","26388","1980","11","22","South America","Brazil","Pará",NA,"Basin of Rio Xingu, Gleba Bacaja, lote 88, just below mouth of Rio Bacaja","-51.7328","-3.535",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2298961' target='other'> <mi>dwc_moreinfo</mi></a>","NY02148798","NY02148798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02342040","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"G. T. Prance","8557","1968","11","17","South America","Brazil","Rondônia",NA,"Basin of Rio Madeira, N. bank of rio Abunã 10 km. above Fortaleza. Forest on terra firme.","-65.55319","-9.838301",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519743' target='other'> <mi>dwc_moreinfo</mi></a>","NY02342040","NY02342040_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-09-27 07:31:00-03","NY","NYBG","396274","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia",NA,"W. H. A. Hekking","H. García-Barriga","14093","1951","12","15","South America","Colombia","Amazonas",NA,"Río Apaporis, entre los ríos Kananarí y Pacoa; Soratama","-71.158152","0.071602","250","250","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149666' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","396263","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","F. Markgraf","G. G. Hatschbach","46737","1983","08","05","South America","Brazil","Espírito Santo","Linhares","Linhares, 5 km S","-40.0719","-19.3911",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396263","NY00396263_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1146424","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","D. C. Zappi","D. C. Zappi","1274","2008","08","19","South America","Brazil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino. Serra do Rochedo, acesso pela Fazenda AJJ.","-55.229456","-9.667125","311","311","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1340670' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146424","NY01146424_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","396269","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","W. H. A. Hekking","B. Luschnath","I40","1839",NA,NA,"South America","Brazil","Bahia",NA,NA,"-39.039072","-15.159747",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149672' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396269","NY00396269_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02342015","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"D. C. Daly","1603","1981","11","27","South America","Brazil","Pará",NA,"Rio Tocantins near Igarapé Cajazeirinha. Approx. 30km N of Itupiranga.","-49.35","-4.016667",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519744' target='other'> <mi>dwc_moreinfo</mi></a>","NY02342015","NY02342015_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","397957","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","A. Fernandez","J. M. Poole","1612","1979","06","25","South America","Brazil","Amazonas",NA,"Paraná Conceiçao and P. Tauatú, ca. 100 km NW of Manaus","-61","-2.5",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149675' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397957","NY00397957_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-27 16:48:00-03","NY","NYBG","396270","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia",NA,"W. H. A. Hekking","G. A. Aymard Corredor","6671","1988","04","29","South America","Venezuela","Bolívar","Foráneo Aripao","Alto Río Caura, 15 km aguas arriba de la comunidad Y'ekuana Araguaña","-64.2","4.98","300","300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=149678' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","2148802","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"Martii Herbar. Florae Brasil.","470","1839",NA,NA,"South America","Brazil","Rio de Janeiro","Rio de Janeiro","Copacabana","-43.2075004577637","-22.9027996063232",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2298965' target='other'> <mi>dwc_moreinfo</mi></a>","NY02148802","NY02148802_01",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2148805","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"N. A. Rosa","1631","1977","02","24","South America","Brazil","Amazonas",NA,"Próximo da Serra Aracá","-63.3745909","0.9016571",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2298968' target='other'> <mi>dwc_moreinfo</mi></a>","NY02148805","NY02148805_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02342038","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"J. M. Poole","1663","1979","06","27","South America","Brazil","Amazonas",NA,"Acânga, across from Ilha do Japó","-62.5","-1.166667",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519755' target='other'> <mi>dwc_moreinfo</mi></a>","NY02342038","NY02342038_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02342012","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.",NA,"M. Pacheco","167","1989","01","28","South America","Brazil","Amazonas","Manaus","Distrito Agropecuário. Fazenda Porto Alegre, Reserva 3402 (Cabo Frio) of the WWF/INPA MCS Project. Non-flooded moist forest.","-59.9105561","-2.4236111","50","50","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519761' target='other'> <mi>dwc_moreinfo</mi></a>","NY02342012","NY02342012_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00996832","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","W. H. A. Hekking","D. C. Daly","D428","1980","10","03","South America","Brazil","Maranhão","Lago do Junco","Fazenda Bacaba, Doctor Haroldo. 5 km S of MA 119 from entrance 3 km NW of Lago do Junco.","-44.97","-4.43",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1119799' target='other'> <mi>dwc_moreinfo</mi></a>","NY00996832","NY00996832_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","396259","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","(Miq.) Eichler","A. H. Gentry","C. Díaz Santibañez","293","1978","05","05","South America","Peru","Loreto","Maynas","Rio Itaya above Iquitos. Zona de Tahuampa frente a San Juan de Muniches",NA,NA,"130","130","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=287575' target='other'> <mi>dwc_moreinfo</mi></a>","NY00396259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01405102","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","(Miq.) Eichler",NA,"B. Maguire","28403","1949","01","17","South America","Venezuela","Amazonas",NA,"Río Cuao, Río Orinoco.","-67.1111816","5.347064","125","125","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2265195' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405102","NY01405102_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-30 14:45:00-03","NY","NYBG","2148848","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis",NA,NA,"L. Riedel","s.n.","1831",NA,NA,"South America","Brazil","Rio de Janeiro","Magé","Mandiocca","-43.0406","-22.6531",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2299043' target='other'> <mi>dwc_moreinfo</mi></a>","NY02148848","NY02148848_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02342044","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","(Miq.) Eichler",NA,"W. C. Steward","242","1977","11","29","South America","Brazil","Roraima",NA,"Estrada Boa Vista-Venezuela, 28 km South of Santa Helena, Venezuela.","-61.1336","4.4256",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519723' target='other'> <mi>dwc_moreinfo</mi></a>","NY02342044","NY02342044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-09-30 18:52:00-03","NY","NYBG","02342047","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis",NA,NA,"C. A. Cid Ferreira","3402","1982","10","29","South America","Brazil","Amazonas","Maraã","Rio Japurá, afluente do Rio Solimões, ao longo do rio, lugar Maguarizinho.","-65.5808","-1.8561",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2519695' target='other'> <mi>dwc_moreinfo</mi></a>","NY02342047","NY02342047_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
