"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","sex"
"52","2021-01-14 15:23:13-03","MN","R","217484","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Alves, R.J.V. 7204 a",NA,"2003","11","27",NA,"Brasil","Rio de Janeiro","Ilha de Cabo Frio",NA,NA,"Álcool 70%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-01-14 15:23:13-03","MN","R","217485","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Vianna, M.","171","2004","06","20",NA,"Brasil","Rio de Janeiro","Ilha do Fundão",NA,NA,"Álcool 70%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:23:13-03","MN","R","217487","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P. 1762; Costa, W.",NA,"2005","01","20",NA,"Brasil","Minas Gerais",NA,NA,NA,"Álcool 70%",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-01-14 15:23:13-03","MN","R","217493","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Donza, A. 107 ; Gabriel, M.",NA,"2008","03","04",NA,"Brasil","Rio de Janeiro","Pedra do Garrafão",NA,NA,"Álcool 70%",NA,NA,NA,NA,NA,NA,"Bom Jesus de Tabapoana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-14 15:23:13-03","MN","R","217494","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Donza, A. 108; Gabriel, M.",NA,"2008","03","04",NA,"Brasil","Rio de Janeiro","Pedra do Garrafão",NA,NA,"Álcool 70%",NA,NA,NA,NA,NA,NA,"Bom Jesus de Tabapoana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-14 15:23:13-03","MN","R","217486","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P. 1637; Costa, W.",NA,"2000","01","17",NA,"Brasil","Minas Gerais",NA,"-40.2933006286621","-16.1443996429443","Álcool 70%",NA,NA,NA,NA,NA,NA,"Jacinto",NA,NA,"35578","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-14 15:23:13-03","MN","R","217488","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P. 1465; Costa, W.",NA,"2005","01","21",NA,"Brasil","Minas Gerais",NA,"-44.9418983459473","-17.3449993133545","Álcool 70%",NA,NA,NA,NA,NA,NA,"Pirapora",NA,NA,"25004","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-14 15:23:13-03","MN","R","217491","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P.","1507","2005","06","14",NA,"Brasil","Pará",NA,"-48.7914009094238","-5.35832977294922","Álcool 70%",NA,NA,NA,NA,NA,NA,"São João do Araguaia",NA,NA,"54980","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-01-14 15:23:13-03","MN","R","207806","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P. 792; Moreira, C.B. & Moura, R.L.",NA,"2000","11","23",NA,"Brasil","Rio de Janeiro",NA,"-42.2289009094238","-22.8391990661621","Álcool 70%",NA,NA,NA,NA,NA,NA,"Iguaba Grande",NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-01-14 15:23:13-03","MN","R","217477","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P. 1047; Costa, W. & Costa, B.B.",NA,"2002","05","18",NA,"Brasil","Rio de Janeiro",NA,"-44.7131004333496","-23.2178001403809","Álcool 70%",NA,NA,NA,NA,NA,NA,"Paraty",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-01-14 15:23:13-03","MN","R","217490","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P.","1387","2004","07","10",NA,"Brasil","Rio de Janeiro",NA,"-41.4721984863281","-22.1067008972168","Álcool 70%",NA,NA,NA,NA,NA,NA,"Quissamã",NA,NA,"33509","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-14 15:23:13-03","MN","R","217489","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P. 1554; Paz, J.",NA,"2005","07","05",NA,"Brasil","Rio de Janeiro",NA,"-41.4721984863281","-22.1067008972168","Álcool 70%",NA,NA,NA,NA,NA,NA,"Quissamã",NA,NA,"33509","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-14 15:23:13-03","MN","R","217479","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P.","1177","2003","09","26",NA,"Brasil","Rio de Janeiro",NA,"-43.2092018127441","-22.11669921875","Álcool 70%",NA,NA,NA,NA,NA,NA,"Três Rios",NA,NA,"24903","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-01-14 15:23:13-03","MN","R","223800","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Lourenço, A.R. 35; Silva I. C.; Vieira T. A. F.; Santos L. A.",NA,"2014","07","12",NA,"Brasil","Rio de Janeiro","Cachoeira das Palmeiras, Km 19 da BR 116","-42.5311012268066","-22.2819004058838",NA,"Sobre rocha e sustrato arenoso, em água corrente",NA,NA,"Lourenço, A.R.",NA,NA,"Nova Friburgo",NA,NA,"33190","auto","2014","07",NA,NA,"09",NA,NA,NA
"66","2021-01-14 15:23:13-03","MN","R","223958","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Lourenço, A.R. 88; Cerqueira, A.A.",NA,"2016","03","02",NA,"Brasil","Rio de Janeiro","Itaipú","-43.1035995483398","-22.88330078125","Álcool 70","Flutuante simpátrica com Pistia stratiotes",NA,NA,NA,NA,NA,"Niterói",NA,NA,"14785","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-31 13:35:49-03","MN","R","223812","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Lourenço, A.R.","47","2014","11","01",NA,"Brasil","Rio de Janeiro","Jardim Catarina (velho)","-43.0539016723633","-22.8269004821777",NA,"Flutuante",NA,NA,"Lourenço, A.R.",NA,NA,"São Gonçalo","-43.009.590","-22.796.534","16990","auto","2014","12",NA,NA,"16",NA,NA,NA
"68","2021-01-14 15:23:13-03","MN","R","217492","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P.","1611","2005","09","13",NA,"Brasil","Rio de Janeiro","Lagoa de Carapebus","-41.6610984802246","-22.1872005462646","Álcool 70%",NA,NA,NA,NA,NA,NA,"Carapebus",NA,NA,"13257","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-14 15:23:13-03","MN","R","223818","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Lourenço, A.R.","54","2014","12","01",NA,"Brasil","Rio de Janeiro","Lídice","-44.1356010437012","-22.7231006622314",NA,"Flutuante",NA,NA,"Lourenço, A.R.",NA,NA,"Rio Claro",NA,NA,"27045","auto","2014","12",NA,NA,"16",NA,NA,NA
"70","2021-01-14 15:23:13-03","MN","R","217481","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bove, C.P. 1127; Costa, W. & Costa, B.B.",NA,"2003","06","22",NA,"Brasil","Rio de Janeiro","Praia Jabaquara","-44.7131004333496","-23.2178001403809","Álcool 70%",NA,NA,NA,NA,NA,NA,"Paraty",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-14 15:23:13-03","MN","R","216101","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Kolonta, T.",NA,"2005","08","18",NA,"Brasil","Rio de Janeiro","Reserva Tauá","-42.0186004638672","-22.8794002532959","Álcool 70%",NA,NA,NA,NA,NA,NA,"Cabo Frio",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:23:13-03","MN","R","223803","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Lourenço, A.R.","38","2014","09","16",NA,"Brasil","Rio de Janeiro","São Criatovão","-43.2075004577637","-22.9027996063232",NA,"Flutuante",NA,NA,"Lourenço, A.R.",NA,NA,"Rio de Janeiro",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:23:13-03","MN","R","216108","PreservedSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Costa, W.",NA,"2000","10","24",NA,"Brasil","Rio de Janeiro","Vila de Cava","-43.451099395752","-22.7591991424561","Álcool 70%",NA,NA,NA,NA,NA,NA,"Nova Iguaçu",NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-19 10:22:41-03","CPAP","CPAP","12103","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","2237","1994","03","15",NA,"Brasil","MS","Estrada (MS-454) inacabada para Forte Coimbra, 11km da BR-262","-57.6533012390137","-19.0091991424561",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: ainda verde. INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Lagoa antropizada com esterco de gado e Thypa dominguensis. Rresençaa de raras Wolffia brasiliensis Weddel (submersas), e muitas Wolffia columb",NA,NA,"V. J. Pott",NA,NA,"Corumbá",NA,NA,"295160","auto","1994","03",NA,NA,"15",NA,NA,NA
"75","2020-11-19 10:22:41-03","CPAP","CPAP","13263","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","2489","1994","11","01",NA,"Brasil","MS","Fazenda São Domingos - ao pé do Maciço do Urucum","-57.6533012390137","-19.0091991424561",NA,"Erva aquática flutuante livre. FLOR: branca. FRUTO: não visto. INTERESSE: Despoluidora. FREQUÊNCIA: . AMBIENTE: Lagoa de água corrente, com Eleocharis minima. SUBSTRATO: solo de minério de ferro. RELEVO: plano.",NA,NA,"V. J. Pott",NA,NA,"Corumbá",NA,NA,"295160","auto","1994","11",NA,NA,NA,NA,NA,NA
"76","2020-11-19 10:22:41-03","CPAP","CPAP","9625","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, A.","6165","1992","05","17",NA,"Brasil","MS","Fazenda Nhumirim (Embrapa), Sub-região da Nhecolândia Pantanal - lagoa nº1; defronte a sede","-56.65","-18.983333",NA,"Erva flutuante livre, verde clara. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Abundante. AMBIENTE: Borda de lagoa permanente, água 0-15cm profundidade, perturbada. Água entrofizada por de composição de material orgânico do fundo exp",NA,NA,NA,"90","90","Corumbá","56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-19 10:22:41-03","CPAP","CPAP","10768","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Moraes, E. C. C.","01","1992","08","05",NA,"Brasil","MT","Bairro Morada do Ouro, 4A. Lagoa","-56.1","-15.616667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Lagoa. SUBSTRATO: . RELEVO: .",NA,NA,NA,"400","400","Cuiabá","56°06' W","15°37' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-19 10:22:41-03","CPAP","CPAP","10166","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bueno, N. C.","402","1992","07","30",NA,"Brasil","MS","Estrada para Forte Coimbra a 3km da BR-262","-57.316667","-19.2",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Aquático. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"V. J. Pott","90","90","Corumbá","57°19' W","19°12' S",NA,NA,"1992","11",NA,NA,"03",NA,NA,NA
"79","2020-11-19 10:22:41-03","CPAP","CPAP","10169","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bueno, N. C.","405","1992","07","30",NA,"Brasil","MS","Caixa de empréstimo ao longo da Br-262 a 4km da entrada para Forte Coimbra","-57.316667","-19.2",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Aquático. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,NA,"90","90","Corumbá","57°19' W","19°12' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-19 10:22:41-03","CPAP","CPAP","10281","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bueno, N. C.","517","1993","06","05",NA,"Brasil","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - lagoa da sede","-56.65","-18.983333",NA,"Erva aquática flutuante livre. FLOR: esbranquiçada. FRUTO: . INTERESSE: . FREQUÊNCIA: Pouco frequente. AMBIENTE: Lagoa. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"V. J. Pott","90","90","Corumbá","56°39' W","18°59' S",NA,NA,"1993","06",NA,NA,"06",NA,NA,NA
"81","2020-11-19 10:22:41-03","CPAP","CPAP","10285","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Bueno, N. C.","521","1993","12","09",NA,"Brasil","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - baía do Cemitério","-56.65","-18.983333",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Aquático. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"V. J. Pott","90","90","Corumbá","56°39' W","18°59' S",NA,NA,"1993","03",NA,NA,"10",NA,NA,NA
"82","2020-11-19 10:22:41-03","CPAP","CPAP","10364","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1835","1993","02","17",NA,"Brasil","MS","Rua Santos Dumont, defronte ao Aeroporto","-57.65","-19.016667",NA,"Erva aquática flutuante livre. Presençaa da alga Closterium sp. FLOR: alva. FRUTO: ainda verde. INTERESSE: Despoluidora. FREQUÊNCIA: Muito frequente. AMBIENTE: Brejo em terreno baldio, com influência antrópica. SUBSTRATO: solo calcário. RELEVO: plano dep",NA,NA,"V. J. Pott","141","141","Corumbá","57°39' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-19 10:22:41-03","CPAP","CPAP","10374","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1845","1993","02","28",NA,"Brasil","MS","Km 718 da BRr-262, beira do Pantanal","-57.65","-19.316667",NA,"Erva aquática flutuante livre. FLOR: esbranquiçada. FRUTO: ainda verde. INTERESSE: Despoluidora. Forrageira de marrecos silvestres. FREQUÊNCIA: Dominante. AMBIENTE: Lagoa temporária, água limpida, até 1m profundidade. Presençaa de Chara. SUBSTRATO: solo",NA,NA,"V. J. Pott","120","120","Corumbá","57°39' W","19°19' S",NA,NA,"1993","02",NA,NA,"28",NA,NA,NA
"84","2020-11-19 10:22:41-03","CPAP","CPAP","10378","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1849","1993","02","28",NA,"Brasil","MS","5,6km Oeste da BR-262 na estrada para estação ferroviária Albuquerque, a 0,5km Sul do Pantanal","-57.483333","-19.466667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Brejo com Echinodorus sp., 30cm profundidade. Presençaa de Azolla caroliniana. SUBSTRATO: solo calcário. RELEVO: plano deprimido.",NA,NA,"V. J. Pott","100","100","Corumbá","57°29' W","19°28' S",NA,NA,"1993","02",NA,NA,"28",NA,NA,NA
"85","2020-11-19 10:22:41-03","CPAP","CPAP","10398","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1869","1993","03","07",NA,"Bolívia","Santa Cruz","Estrada a Quijarro, 1km da fronteira Brasil-Bolivia","-57.7","-19",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Codominante. AMBIENTE: Depressão mal drenada, represada por estrada, 0-20cm profundidade. Com algas. SUBSTRATO: solo calcimórfico argiloso eutrófico. RELEVO: linha de drenagem.",NA,NA,"V. J. Pott","100","100","Santa Cruz La Sierra","57°42' W","19°00' S",NA,NA,"1993","03",NA,NA,"07",NA,NA,NA
"86","2020-11-19 10:22:41-03","CPAP","CPAP","10399","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1870","1993","03","07",NA,"Bolívia","Santa Cruz","Base Naval Tamarinero, canal Tamengo, Pantanal","-57.7","-19",NA,"Erva aquática flutuante livre. Plântulas. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Borda de lagoa, com macrófitas (Eichhornia crassipes). SUBSTRATO: solo calcimórfico argiloso eutrófico. RELEVO: plano deprimido.",NA,NA,"V. J. Pott","100","100","Santa Cruz La Sierra","57°42' W","19°00' S",NA,NA,"1993","03",NA,NA,"07",NA,NA,NA
"87","2020-11-19 10:22:41-03","CPAP","CPAP","10548","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, A.","6384","1993","06","05",NA,"Brasil","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - lagoa da sede nº1","-56.65","-18.983333",NA,"Erva flutuante livre. FLOR: . FRUTO: . INTERESSE: Alimento de aves aquática. FREQUÊNCIA: Frequente. AMBIENTE: Conexão entre 2 lagoas, água 0-30cm profundidade, perturbada por gado. Com Wolffia brasiliensis.. SUBSTRATO: solo arenoso. RELEVO: plano deprimi",NA,NA,"V. J. Pott","90","90","Corumbá","56°39' W","18°59' S",NA,NA,"1993","06",NA,NA,"10",NA,NA,NA
"88","2020-11-19 10:22:41-03","CPAP","CPAP","10680","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1951","1992","08","14",NA,"Brasil","MS","Km 728, BR-262, próximo a Maria Coelho","-57.45","-19.466667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Caixa de empréstimo. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,"150","150","Corumbá","57°27' W","19°28' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-19 10:22:41-03","CPAP","CPAP","10681","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1952","1992","08","14",NA,"Brasil","MS","Km 728, BR-262, próximo a Maria Coelho","-57.45","-19.466667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Brejo Com Chara, E Pisoteio De Gado.. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,"140","140","Corumbá","57°27' W","19°28' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-19 10:22:41-03","CPAP","CPAP","10684","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1955","1992","08","14",NA,"Brasil","MS","Estrada inacabada para Forte Coimbra, 10km da BR-262, Sub-região do Nabileque, Pantanal","-57.55","-19.516667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Aquático, caixa de empréstimo, com Alternanthera aquática e Brachiaria arrecta. Presença de Wolffia columbiana. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,"90","90","Corumbá","57°33' W","19°31' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-19 10:22:41-03","CPAP","CPAP","10707","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1978","1992","10","30",NA,"Brasil","MS","Terreno baldio do lado da Embrapa/CPAP - fundos","-57.65","-19.016667",NA,"Erva aquática flutuante livre. FLOR: estames alvoss. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Terreno urbano alagadico com gramineas. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,"V. J. Pott","140","140","Corumbá","57°39' W","19°01' S",NA,NA,"1992","10",NA,NA,"30",NA,NA,NA
"92","2020-11-19 10:22:41-03","CPAP","CPAP","10708","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1979","1992","10","31",NA,"Brasil","MS","Polder, antiga codrasa, quase no final; 12km da BR-262, Pantanal","-57.683333","-19.016667",NA,"Erva aquática flutuante livre. FLOR: estéril. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Planície de inundação do rio Paraguai, próximo ao aterro da estrada. 15cm profundidade, próximo a Victoria amazonica e Azolla. SUBSTRATO: solo argiloso rico e",NA,NA,"V. J. Pott","100","100","Corumbá","57°41' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-19 10:22:41-03","CPAP","CPAP","10711","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1982","1992","10","31",NA,"Brasil","MS","Estrada para o Polder (antiga Codrasa), 5km da BR-262","-57.683333","-19.016667",NA,"Erva aquática flutuante livre; raízes escuras. FLOR: estéril. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Em beira de estrada, em água de chuva com 30cm profundidade. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,"V. J. Pott","100","100","Corumbá","57°41' W","19°01' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-19 10:22:41-03","CPAP","CPAP","10725","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","1996","1992","11","22",NA,"Brasil","MS","Km 718 da BR-262; 800m Sul da entrada de Albuquerque, Sub-região do Nabileque, Pantanal","-57.616667","-19.316667",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: . SUBSTRATO: solo calcário. RELEVO: plano deprimido.",NA,NA,"V. J. Pott","120","120","Corumbá","57°37' W","19°19' S",NA,NA,"1992","11",NA,NA,"22",NA,NA,NA
"95","2020-11-19 10:22:41-03","CPAP","CPAP","10740","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","2011","1992","12","12",NA,"Brasil","MS","Área do quartel do Posto Esdras, fronteira com Bolívia","-57.683333","-19.033333",NA,"Erva aquática flutuante livre. FLOR: estéril. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Baixada mal drenada. SUBSTRATO: solo calcário. RELEVO: plano.",NA,NA,"V. J. Pott","140","140","Corumbá","57°41' W","19°02' S",NA,NA,"1992","12",NA,NA,NA,NA,NA,NA
"96","2020-11-19 10:22:41-03","CPAP","CPAP","10745","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Pott, V. J.","2016","1993","02","13",NA,"Brasil","MS","BR-262, próximo ao armazém do Assentamento Urucum, 20km de Corumbá","-57.633333","-19.183333",NA,"Erva aquática flutuante livre. FLOR: estéril. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Caixa de empréstimo com influência antrópica; em pleno sol. SUBSTRATO: solo de minério de ferro. RELEVO: plano.",NA,NA,"V. J. Pott","140","140","Corumbá","57°38' W","19°11' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-11-19 10:22:41-03","CPAP","CPAP","10771","PreserverdSpecimen","Plantae",NA,NA,"Araceae","Lemna","aequinoctialis","Lemna aequinoctialis","Welw.","Haase, R.","01","1992","09","18",NA,"Brasil","MT","Rio Cassange - Pantanal","-57.016667","-16.15",NA,"Erva aquática flutuante livre. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Rio. SUBSTRATO: . RELEVO: .",NA,NA,"V. J. Pott","100","100","Poconé","57°01' W","16°09' S",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
