"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","previousCatalogNumber","individualCount","relationshipType","relatedCatalogItem","class","typeStatus","infraspecificEpithet","sex"
"183","2021-03-26 13:27:17-03","UEM","HUEM","13370","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","K.Kawakita; colaboradores","304","2001","03","20",NA,"Brasil","Paraná","rio Paraná","-53.259297","-22.756036",NA,"Ilha Porto Rico, lagoa Figueira. Solo sujeito a alagamento. Liana. Flor coloração lilás. Coordenadas aproximadas: Google Earth.; Liana. Flor coloração lilás.; Ilha Porto Rico, lagoa Figueira. Solo sujeito a alagamento.","HUEM000029080",NA,"Moya, CU","Porto Rico","-53.259297","-22.756036","2019","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-17 17:07:04-03","UEM","HUEM","14634","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","K.Kawakita; Zeidan, DNM; Rosa, GS; A. Soares","801","2008","07","03",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico, lagoa da Figueira, cerca de 3m da margem.","-53.264528","-22.759222",NA,"Liana; frutos maturos nigrescentes; período de águas baixas.","HUEM000029075",NA,"Ferreira, PPA","Porto Rico","-53.264528","-22.759222","2013","05",NA,NA,NA,"235","235",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-17 17:07:04-03","UEM","HUEM","15051","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","J.M.Garcia; Vianna, LF; Harthman, VC; Garcia, RS; Ma.C.Souza; A.Soares","13","2008","05","23",NA,"Brasil","Mato Grosso do Sul","rio Baía, ilha do Aurélio, cerca de 3m da margem direita da ilha.","-53.233056","-22.689444",NA,"Liana; flores coloração lilás; solo arenoso sujeito a alagamento.","HUEM000029074",NA,"Ferreira, PPA","Batayporã","-53.233056","-22.689444","2013","05",NA,NA,NA,"236","236",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-17 17:07:04-03","UEM","HUEM","15798","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","K.Kawakita; Harthman, VC; Rosa, GS; Almeida, CG; Rodrigues, S","1029","2009","05","06",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico, lagoa da Figueira, margem esquerda.","-53.259297","-22.756036",NA,"Liana; botões florais coloração lilás; solo alagado.","HUEM000029078",NA,"Ferreira, PPA","Porto Rico","-53.259297","-22.756036","2013","05",NA,NA,NA,"235","235",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-17 17:07:04-03","UEM","HUEM","19756","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","J.M.Garcia; J.G.Servilheri; K.Kawakita; Rosa, GS; Silva, AS","98","2010","11","26",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico, ressaco do Leopoldo, margem direita.","-53.288833","-22.756667",NA,"Liana; botões florais coloração verde claro, flores com corola coloração violeta; área alagada.","HUEM000029064",NA,"Moya, CU","Porto Rico","-53.288833","-22.756667","2019","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-17 17:07:04-03","UEM","HUEM","20167","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","J.M.Garcia; Almeida, CG; Rosa, GS; K.Kawakita; L.M.Garcia; Rodrigues, S","110","2011","04","11",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico, ressaco do Leopoldo, margem direita.","-53.288833","-22.756667",NA,"Liana; botões florais coloração verde claro, pétalas coloração lilás; área alagada.","HUEM000029058",NA,"Moya, CU","Porto Rico","-53.288833","-22.756667","2019","07","31",NA,NA,"242","242",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-17 17:07:04-03","UEM","HUEM","20169","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","J.M.Garcia; Almeida, CG; Rosa, GS; K.Kawakita; L.M.Garcia; Rodrigues, S","112","2011","04","11",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico, ressaco do Leopoldo, margem direita.","-53.288833","-22.756667",NA,"Liana; botões florais coloração verde claro, flores com pétalas coloração lilás; frutos imaturos coloração verde; área alagada.","HUEM000029057",NA,"Moya, CU","Porto Rico","-53.288833","-22.756667","2019","07","31",NA,NA,"242","242",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-17 17:07:04-03","UEM","HUEM","20732","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Giovanna L.M.;; L.M.Garcia; Bento Fernandes, CE; J.G.Servilheri; Almeida, CG; Rodrigues, S","09","2011","05","31",NA,"Brasil","Mato Grosso do Sul","rio Baía, lagoa dos Porcos","-53.244467","-22.712333",NA,"Liana; botões florais coloração verde claro, flores coloração rosa; 3m da margem.","HUEM000029061",NA,"Moya, CU","Batayporã","-53.244467","-22.712333","2019","07","31",NA,NA,"237","237",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-17 17:07:04-03","UEM","HUEM","20761","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","L.M.Garcia; Almeida, CG; Giovanna L.M.; J.G.Servilheri; Bento Fernandes, CE; Rodrigues, S","617","2011","05","31",NA,"Brasil","Mato Grosso do Sul","rio Baía, ilha do Aurélio","-53.233056","-22.689444",NA,"Liana; frutos imaturos coloração verde; 3m da margem.","HUEM000029059",NA,"Moya, CU","Batayporã","-53.233056","-22.689444","2019","07","31",NA,NA,"236","236",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-17 17:07:04-03","UEM","HUEM","20922","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","K.Kawakita; e col.","1594","2000","03",NA,NA,"Brasil","Mato Grosso do Sul","rio Baía, Pousada das Garças.",NA,NA,NA,"Liana; frequencia moderada; solo sujeito a alagamento.","HUEM000029060",NA,"Moya, CU",NA,NA,NA,"2019","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-12-17 17:07:04-03","UEM","HUEM","22906","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Bento Fernandes, CE; J.M.Garcia; Pacifco, RB; Pulzatto, MM","144","2012","04","11",NA,"Brasil","Paraná","rio Paraná, ilha Mutum, ressaco do Manezinho, margem esquerda","-53.350114","-22.779689",NA,"Liana; botões florais coloração verde, tubo floral lilás claro com o ápice violeta; fruto imaturo verde claro; na margem.","HUEM000029065",NA,"Moya, CU","Porto Rico","-53.350114","-22.779689","2019","07","31",NA,NA,"205","205",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-17 17:07:04-03","UEM","HUEM","24033","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Rosado","175","2012","08","24",NA,"Brasil","Paraná","Estação Ecológica do Caiuá, rio Paranapanema, margem esquerda, próximo à EEC e Colégio Agrícola do Noroeste","-52.881833","-22.592222",NA,"frequente, solo inundado; trepadeira, frutos maturos de coloração marrom.; Floresta Estacional Semidecidual.","HUEM000029063",NA,"Moya, CU","Diamante do Norte","-52.881833","-22.592222","2019","07","31",NA,NA,"285","285",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-26 13:27:17-03","UEM","HUEM","27089","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Milne, JM; colaboradores","s.n.","2002","11","19",NA,"Brasil","Mato Grosso do Sul","rio Ivinhema",NA,NA,NA,"Material vegetativo.; Material vegetativo.","HUEM000029079",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-26 13:27:17-03","UEM","HUEM","4175","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","K.Kawakita; colaboradores","240","2001","06",NA,NA,"Brasil","Paraná","rio Paraná","-53.259297","-22.756036",NA,"Ilha Porto Rico, lagoa Figueira. Liana. Frutos secos de coloração marrom. Coordenadas aproximadas: Google Earth.; Liana. Frutos secos de coloração marrom.; Ilha Porto Rico, lagoa Figueira.","HUEM000029137",NA,"Moya, CU","Porto Rico","-53.259297","-22.756036","2019","07","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-17 17:07:04-03","UEM","HUEM","7974","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ma.C.Souza","2989","1994","04","29",NA,"Brasil","Mato Grosso do Sul","rio Baía, lagoa Guaraná","-53.3513984680176","-22.4878005981445",NA,"Trepadeira, solo alagado.","HUEM000029076",NA,"Moya, CU","Taquarussu",NA,NA,"2019","08","02","63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-17 17:07:04-03","UEM","HUEM","7943","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ma.C.Souza","2990","1994","04","28",NA,"Brasil","Mato Grosso do Sul","rio Baía, lagoa Guaraná","-53.3513984680176","-22.4878005981445",NA,"Trepadeira, flor de coloração rosa, frequente, solo sujeito a alagamento.","HUEM000029077",NA,"Moya, CU","Taquarussu",NA,NA,"2019","08","02","63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-12-17 17:07:04-03","UEM","HUEM","20033","Extra","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Romagnolo, MB","252","2000","08","08",NA,"Brasil","Paraná","rio Paraná, margem esquerda","-53.0400009155273","-22.7357997894287",NA,"Liana.","HUEM000029067",NA,"Ferreira, PPA","Marilena",NA,NA,"2013","05",NA,"13360","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-17 17:07:04-03","UEM","HUEM","1083","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Assis, MA; e col.","01","1987","03","21",NA,"Brasil","Paraná","rio Paraná","-53.2668991088867","-22.7721996307373",NA,"Trepadeira; flores roxas com odor; flores são alimento para os peixes de nome vulgar: pacú e piaú.","HUEM000029072",NA,"Ma.C.Souza","Porto Rico",NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-11-04 17:28:56-03","UEM","HUEM","7679","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Fachini, MP","738",NA,NA,NA,NA,"Brasil","Paraná","rio Paraná, ilha Japonesa, margem direita, ponto 29","-53.2668991088867","-22.7721996307373",NA,"Liana.",NA,NA,"Fachini, MP","Porto Rico",NA,NA,"1999",NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-17 17:07:04-03","UEM","HUEM","20037","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","F.Alves Teixeira","s.n.","1994","04","20",NA,"Brasil","Paraná","rio Paraná, ilha Mutum","-53.2668991088867","-22.7721996307373",NA,"Trepadeira; flor coloração rosa, perfumada; frequente; solo seco sujeito a alagamento.","HUEM000029073",NA,"Ferreira, PPA","Porto Rico",NA,NA,"2013","05",NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-11-04 17:28:56-03","UEM","HUEM","22390","Extra","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Campos, JB","s.n.","1996","03","08",NA,"Brasil","Paraná","rio Paraná, ilha Porto Rico","-53.2668991088867","-22.7721996307373",NA,"trepadeira.","HUEM000021084",NA,"Moya, C.U.","Porto Rico",NA,NA,"2019","05","31","18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-11-12 17:03:29-03","UEL","FUEL","40263","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Rosa, CILF; et al.","234","2002","04","27",NA,"Brasil","Paraná","Estação Ecológica do Caiuá, Trilha da Cachoeira","-52.8596992492676","-22.656400680542",NA,NA,"FUEL020666",NA,"Ferreira, PPA","Diamante do Norte",NA,NA,"2012","12","11","16110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-12 17:03:29-03","UEL","FUEL","30988","PreservedSpecimen","Plantae","Tracheophyta","Solanales","Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","R. Santana da Silva; et al.","31","2000","04","05",NA,"Brasil","São Paulo","trecho da mata ciliar do Ribeirão Cubatão. Borda da mata","-49.3699989318848","-21.0400009155273",NA,NA,"FUEL020667",NA,"Ferreira, PPA","Potirendaba",NA,NA,"2012","12","11","17988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-01 14:56:53-03","UnB","UB","88640","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Schessl, M","5706","2002","02","28","Southern America","Brasil","Mato Grosso","Cáceres, Rio Sepotuba","-57.641111","-15.889167",NA,NA,NA,NA,"Schessl, M","Cáceres","-57.641111","-15.889167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-01 14:56:53-03","UnB","UB","102113","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Schessl, M","5728","2002",NA,NA,"Southern America","Brasil","Mato Grosso","30km ao N de Cáceres","-57.654722","-15.793611",NA,NA,NA,NA,"Schessl, M",NA,"-57.654722","-15.793611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-01 14:56:53-03","UnB","UB","87678","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Paula, JE","1779","1984",NA,NA,"Southern America","Brasil","Mato Grosso","Poconé","-56.626944","-16.259722",NA,NA,NA,NA,"Bianchini, RS","Poconé","-56.626944","-16.259722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 14:56:53-03","UnB","UB","98373","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Dall'Orto, SJC","806",NA,NA,NA,"Southern America","Brasil","Mato Grosso do Sul","Ladário","-57.583333","-19.016667",NA,NA,NA,NA,"Incógnito","Ladário","-57.583333","-19.016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-01 14:56:53-03","UnB","UB","98374","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Jacques, EL","419","1995",NA,NA,"Southern America","Brasil","Mato Grosso do Sul","Miranda","-56.366667","-20.233333",NA,NA,NA,NA,"Incógnito","Miranda","-56.366667","-20.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-01 14:56:53-03","UnB","UB","154151","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Irwin, HS; Souza, R; Santos, RR","8867","1965","10","02","Southern America","Brasil","Distrito Federal","University ground of Brasília, roadside","-47.9296989440918","-15.7797002792358",NA,"Scandent herb.",NA,NA,"Bianchini, RS; Vasconcelos, LV","Brasília",NA,NA,"2011","02","25","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-05-06 11:54:57-03","UFU","HUFU","23539","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Mendes, S.; Guimarães, A.M.","s.n.","2000","06","02",NA,"Brasil","Minas Gerais","Estrada para Campo Florido, Fundo da vereda 2, lado esquerdo. A 20 km do centro da cidade.","-48.2771987915039","-18.9186000823975",NA,"Flor rosa.; Vereda.","HUFU00005160","HUFU00005160",NA,"Uberlândia",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-12-13 20:01:50-03","UFMT","UFMT","30271","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14306","1997","03","16",NA,"Brasil","Mato Grosso","Beira do Rio das Mortes, próximo a desembocadura no Rio Araguaia. Arredores do Lago Patizal.","-50.735306","-11.7275",NA,"Escandente, flores rosa-forte.; Vegetação ribeirinha, alagada, com árvores esparsas(conhecida localmente como varjão).",NA,NA,"Simão-Bianchini, R.","São Félix do Araguaia","-50.735306","-11.7275","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-12-13 20:01:50-03","UFMT","UFMT","26606","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Santos, M.C.V.; Arruda, E.C.; Rebellato, L.","74","2003","03","28",NA,"Brasil","Mato Grosso do Sul","Faz. Jaguaribe-Serra do Amolar.",NA,NA,NA,"Herbácea, flores rosas.; Baía-aquática emergente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-06-18 17:19:40-03","UFMT","UFMT","41830","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Simon, M.F.; Ribeiro, B.L.; Pereira-Silva, G.; Mendoza, M.; et al","2369","2014","03","25",NA,"Brasil","Mato Grosso","Várzea do rio Guaporé, próximo à ponte da cidade.","-59.96","-15.012222",NA,"Trepadeira. Cálice verde, flores rosa.; Floresta da várzea e vegetação aquática. Relevo plano.",NA,NA,"Staples","Vila Bela da Sma Trindade","-59.96","-15.012222","2016",NA,NA,NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-12 18:59:16-03","UFMT","UFMT","36371","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Arruda, E.C.; Lima-Júnior, G.A.","424","2006","06","24",NA,"Brasil","Mato Grosso","RPPN - Sesc Pantanal. Fazenda Espírito Santo.","-55.9674987792969","-16.1944007873535",NA,"Erva escandente, ramos, inflorescência, flores verdes, corola escuro.; Campo inundado.",NA,NA,"Pott, V.J.","Barão de Melgaço",NA,NA,"2006","07","18","145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2017-09-11 17:09:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","parkeri","Ipomoea parkeri","Choisy","Parker, CS","s.n.",NA,NA,NA,"Southern America","Guyana",NA,"Habitat forma typica in Demerar Guyanae anglicae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:09:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","parkeri","Ipomoea parkeri subsericea","Choisy","Wullschlaegel, HR","s.n.",NA,NA,NA,"Southern America","Guyana",NA,"Inter frutices in inundatis pr. Salem Guyanae Batavae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subsericea",NA
"219","2017-09-11 17:09:24-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","parkeri","Ipomoea parkeri subsericea","Choisy","Wullschlaegel, HR","s.n.",NA,NA,NA,"Southern America","Guyana",NA,"Inter frutices in inundatis pr. Salem Guyanae Batavae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subsericea",NA
"220","2021-02-08 12:39:28-03","UFRGS","ICN","191069","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Souza, MC; et al.","2502","1993","03","09","América do Sul","Brasil","MS",NA,"-53.3513984680176","-22.4878005981445",NA,"doação HUEM","ICN00032147",NA,"Ferreira, PPA","Taquarussu",NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-02-08 12:39:28-03","UFRGS","ICN","191063","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Garcia, JM; et al.","13","2008","05","23","América do Sul","Brasil","MS",NA,"-53.2710990905762","-22.2952995300293",NA,"doação HUEM","ICN00032150",NA,"Ferreira, PPA","Batayporã",NA,NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-08 12:39:28-03","UFRGS","ICN","191070","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Romagnolo, MB","252","2000","08","08","América do Sul","Brasil","PR",NA,"-53.0400009155273","-22.7357997894287",NA,"doação HUEM","ICN00032148",NA,"Ferreira, PPA","Marilena",NA,NA,NA,NA,NA,"13360","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-02-08 12:39:28-03","UFRGS","ICN","191068","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Teixeira, FA","195","1994","04","20","América do Sul","Brasil","PR",NA,"-53.2668991088867","-22.7721996307373",NA,"doação HUEM","ICN00032149",NA,"Ferreira, PPA","Porto Rico",NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-02-08 12:39:28-03","UFRGS","ICN","191067","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Souza, MC","2503","2006","02","17","América do Sul","Brasil","PR",NA,"-53.2668991088867","-22.7721996307373",NA,"doação HUEM","ICN00032146",NA,"Ferreira, PPA","Porto Rico",NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-02-08 12:39:28-03","UFRGS","ICN","191066","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Kita, KK; et al.","1029","2009","05","06","América do Sul","Brasil","PR",NA,"-53.2668991088867","-22.7721996307373",NA,"doação HUEM","ICN00032156",NA,"Ferreira, PPA","Porto Rico",NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-02-08 12:39:28-03","UFRGS","ICN","191065","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Souza, MC","226","1987","11","19","América do Sul","Brasil","PR",NA,"-53.2668991088867","-22.7721996307373",NA,"doação HUEM","ICN00032155",NA,"Ferreira, PPA","Porto Rico",NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-02-08 12:39:28-03","UFRGS","ICN","191064","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Kita, KK; et al.","801","2008","07","03","América do Sul","Brasil","PR",NA,"-53.2668991088867","-22.7721996307373",NA,"doação HUEM","ICN00032154",NA,"Ferreira, PPA","Porto Rico",NA,NA,NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-08 12:39:28-03","UFRGS","ICN","171405","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ferreira, PPA; Durigon, J; Welker, CAD","819","2012","01","10","América do Sul","Brasil","SC",NA,"-51.4325","-26.710833",NA,"trepadeira latescente, corola rosa","ICN00032151",NA,"Ferreira, PPA; Bianchini, RS","Caçador","-51.4325","-26.710833","2012","05","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-08 12:39:28-03","UFRGS","ICN","166971","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ferreira, PPA; Durigon, J","755","2011","03","21","América do Sul","Brasil","PR",NA,"-54.325278","-24.818056",NA,"trepadeira latescente, corola rosa","ICN00032145",NA,"Ferreira, PPA","Santa Helena","-54.325278","-24.818056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-08 12:39:28-03","UFRGS","ICN","166974","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ferreira, PPA; Durigon, J","758","2011","03","22","América do Sul","Brasil","PR",NA,"-54.246944","-24.071944",NA,"trepadeira latescente, corola rosa","ICN00032152",NA,"Ferreira, PPA","Guaíra","-54.246944","-24.071944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:39:28-03","UFRGS","ICN","166980","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ferreira, PPA; Durigon, J","764","2011","03","22","América do Sul","Brasil","PR","Quartel estrada de acesso às extintas Sete Quedas","-54.269167","-24.083333",NA,"trepadeira latescente, corola rosa","ICN00032153",NA,"Ferreira, PPA","Guaíra","-54.269167","-24.083333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-08 12:39:28-03","UFRGS","ICN","171407","S","Plantae","Dicotyledon",NA,"Convolvulaceae","Ipomoea","rubens","Ipomoea rubens","Choisy","Ferreira, PPA; Durigon, J; Welker, CAD","821","2012","01","10","América do Sul","Brasil","PR","PR 170","-51.614167","-26.142778",NA,"trepadeira latescente, corola rosa ou branca","ICN00032144",NA,"Ferreira, PPA","Bituruna","-51.614167","-26.142778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
