"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"47","2020-11-24 17:10:31-03","UTFPR","DVPR","4400","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Caxambu, MG","Caxambu, MG; et al.","2014","02","13","Brasil","Paraná","Tuneiras do Oeste","Reserva Biológica das Perobas - Palmital.","-52.44182","-23.50487","-52.44182","-23.50487","464","464","DVPR004400",NA,"5040","subarbusto escandente, ripário, semi-ciófilo. Botões florais alvos.; Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual.","2014","02","26",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:37:18-03","EAO","IAN","34207","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.",NA,"Berol, H",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN034207","IAN034207_f","s.n.",NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:35:21-03","EAO","IAN","72529","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.",NA,"Pereira, EC","1944","07","09","Brasil","Rio de Janeiro",NA,"Serra dos Órgãos.",NA,NA,NA,NA,NA,NA,"IAN072529",NA,"398","Trepadeira; flor branca.",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"50","2020-01-20 14:40:22-03","UPM","MACK","1464","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"M. Fascina","2011","03","26","Brasil","SP","Campos do Jordão","Colônia Umuarama","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"A10",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-12-12 15:31:38-03","UFABC","HUFABC","000600","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A. DC.","Giaquinto C. B.","Bruniera, C P; Dutra, L L","2017","09","14","Brasil","São Paulo","Santo André","Parque Natural Municipal Nascentes de Paranapiacab, Trilha da Comunidade. Floresta Ombrófila Densa. Vegetação secundária.","-46.291667","-23.770833","-46.291667","-23.770833",NA,NA,"HUFABC000600","HUFABC000600","939","Folhas carnosas, discolores. Flores com pétalas alvas, reflexas, estames amarelos. FOTOS.","2017","10",NA,NA,NA,"Angiospermas",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:24:56-03","PUCPR","HUCP","10805","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Kozera, C","Kozera, C","1997","04","24","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUCP00023432","HUCP00023432","552",NA,NA,NA,NA,"25180","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:24:56-03","PUCPR","HUCP","7292","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Hatschbach, GG","Ribas, OS; Brunner, O","1991","09","01","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00023425","HUCP00023425","370",NA,NA,NA,NA,"30514","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:24:56-03","PUCPR","HUCP","1041","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Hatschbach, GG","Bolfe, C; Dobignies, HM",NA,NA,NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HUCP00023107","HUCP00023107","s.n.",NA,"1982","09",NA,"12577","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:24:56-03","PUCPR","HUCP","24311","S","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A. DC.","Ariati, V","Adenesky, E","2011","08",NA,"Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"HUCP00008917","HUCP00008917","072",NA,NA,NA,NA,"35037","auto","Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:11:37-03","UFBA","ALCB","60023","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Kl.) A.DC.","Hatschbach, G","Barbosa, E; Abe, LM","1999","11","17","Brasil","Paraná","Adrianópolis","Parque das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"ALCB035881","ALCB035881","411","Flor alva. Cresce ao longo do tronco de árvores da floresta atlântica.","1999",NA,NA,"49901","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:11:37-03","UFBA","ALCB","102764","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Kl.) A.DC.","Hoehne, W","Hoehne, W","1951","08","29","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ALCB035880","ALCB035880","s/n","Escandente",NA,NA,NA,"53584","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 08:59:00-03","NBC","NL-BOTANY","L.2471516","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Reitz R; Klein RM","1959","01","15","Brazil",NA,NA,"Santa Catarina, Neve Horizonte, Lauro Müller.",NA,NA,NA,NA,NA,NA,"NL-L2471516","NL-L2471516",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2471516 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Cucurbitales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 08:59:00-03","NBC","NL-BOTANY","L.2471517","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Pereira E","1944","07","09","Brazil",NA,NA,"Estado do Rio de Janeiro, Serra dos Orgãnos.",NA,NA,NA,NA,NA,NA,"NL-L2471517","NL-L2471517",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2471517 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Cucurbitales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 08:59:00-03","NBC","NL-BOTANY","U 0261389","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,"Brazil","Paraná",NA,"Campo Novo",NA,NA,NA,NA,NA,NA,"NL-U0261389",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200261389 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Cucurbitales","Southern America",NA,"Magnoliopsidae","Uw13957",NA,NA,NA,NA
"61","2020-02-08 08:59:00-03","NBC","NL-BOTANY","U.1144754","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Lindeman JC; Haas JH de","1966","11","08","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná, Araucaria forest with understorey of Cyathea 10 km E of Campo Novo.",NA,NA,NA,NA,NA,NA,"NL-U1144754","NL-U1144754",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Cucurbitales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 08:59:00-03","NBC","NL-BOTANY","U.1144755","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Lindeman JC; Haas JH de","1967","01","12","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná, Serra do MAr, bank of Rio do Corvo, upstreams of old road Curitiba-Paranaguá.",NA,NA,NA,NA,NA,NA,"NL-U1144755","NL-U1144755",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144755 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Cucurbitales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 08:59:00-03","NBC","NL-BOTANY","U.1144756","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Lindeman JC; Haas JH de","1967","05","09","Brazil",NA,NA,"Brasiliae Asutralis, Est. Paraná, Fazenda J. Rickli, Turvo, 40 km N of Guarapuava, W of road to Pitanga.",NA,NA,NA,NA,NA,NA,"NL-U1144756","NL-U1144756",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144756 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Cucurbitales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 08:59:00-03","NBC","NL-BOTANY","U.1144757","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Lindeman JC; Haas JH de","1967","04","30","Brazil",NA,NA,"Brasiliae Australis, Est. Paraná, 25 km N of Curitiba, near Rio Branco do Sul, at entrance of cave in calcareous rock.",NA,NA,NA,NA,NA,NA,"NL-U1144757","NL-U1144757",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144757 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Cucurbitales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 08:59:05-03","NBC","NL-BOTANY","WAG8001427","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Pace MR; Bastos CL; Rowe N; Lima AC",NA,NA,NA,"Brazil","Sao Paulo",NA,"Paranapiacaba, Reserva do Alto da Serra de Paranapiacaba, Trilha 3.","-46.328333","-23.775","-46.328333","-23.775",NA,NA,"NL-WAG8001427",NA,NA,"Atlantic forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG8001427 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"Cucurbitales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-11-04 11:03:01-03","ESALQ","ESA","124055","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"Delfini, C.","Cabral, F.N. ; Potascheff, C.M.","2013","03","31","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa","-47.34425","-24.03191","-47.34425","-24.03191",NA,NA,"ESA124055",NA,"921.0","Sub-arbusto trepadeiro a 2m. Com fruto seco.","2013","03","31",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:03:01-03","ESALQ","ESA","123589","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"Ivanauskas, N.M.","Colletta, G.D. ; Souza, V.C.","2013","04","29","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica.(presença de exóticas como nêspera, Citrus, araucária).","-47.31605","-24.02022","-47.31605","-24.02022","480","480","ESA123589",NA,"977.0","Erva, epífita, frutos passados","2013","04","29",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:03:01-03","ESALQ","ESA","84557","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Aguiar, A.C.; Silva, R.R.; Pereira, Z.V.; Cerqueira, R.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.","2003","04","15","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, trilha da Caçadinha, com início na estrada do Carmo.Vegetação Secundária de Floresta Ombrófila Densa Alto Montana","-482.509","-241.639","-482,509","-241,639","710","710","ESA084557","ESA084557","115.0","Epífita.Flores creme esverdeada",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:03:01-03","ESALQ","ESA","79811","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","A.DC.","Melo, M.","Bortoleto, S.; Araújo, A.O.; Freire, R.A.P.; Capretz, R.L.; Castellen, M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","21","Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras. Estrada Estadual São Miguel Arcanjo - Sete Barras (SP139, Km69). Floresta Ombrófila Densa Montana ao longo e no entorno do Rio Bonito. Borda de floresta.","-475.939","-24.083","-475,939","-24,083",NA,NA,"ESA079811","ESA079811","68.0","Epífita. Botões florais verdes. Frutos marrons.","2002","04","30",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:03:01-03","ESALQ","ESA","125380","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"Delfini, C.","Kuntz, J.","2013","04","03","Brasil","São Paulo","Tapiraí","Reserva Parcitular da Votorantim (CBA). UHE Barra, trilha da Pedreira - Barra. Floresta Ombrófila Densa com trechos degradados (próximos a estradas antigas) e áreas conservadas (áreas mais íngremes).","-47.370556","-24.030556","-47.370556","-24.030556",NA,NA,"ESA125380",NA,"1069.0","Epífita com frutos castanhos.","2013","04","03",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:03:01-03","ESALQ","ESA","35791","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jaques, E.L.","Souza, J.P. et al.","1996","12","12","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"ESA035791","ESA035791","796.0",NA,NA,NA,NA,"38855","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:03:01-03","ESALQ","ESA","101853","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"Carboni, M.","2005","03","22","Brasil","São Paulo","Eldorado",NA,"-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"ESA101853","ESA101853","44.0",NA,NA,NA,NA,"38804","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:03:01-03","ESALQ","ESA","22467","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Miyagi, P.H. et al.","1994","09","09","Brasil","São Paulo","Juquiá",NA,"-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,"ESA022467","ESA022467","233.0",NA,NA,NA,NA,"32505","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:03:01-03","ESALQ","ESA","17425","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jaques, E.L.","Moraes, P.L.R. ; Ivanauskas, N.M.","1995","01","19","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA017425","ESA017425","1174.0",NA,NA,NA,NA,"27904","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:03:01-03","ESALQ","ESA","21250","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Jaques, E.L.","Barreto, K.D. et al.","1994","10","18","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,"ESA021250","ESA021250","3034.0",NA,NA,NA,NA,"41034","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 10:55:08-03","ESALQ","ESA","133686","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A. DC.",NA,"J.S. Silva; M.F. Silveira; R.T. Queiroz; A.J.C. Silva; L.C. Garcia","2009","04","14","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre. Trilha Ecológica.","-50.6156005859375","-24.3239002227783","-503511","-241648",NA,NA,"ESA133686",NA,"514.0","Trepadeira com botões esverdeados.",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:03:01-03","ESALQ","ESA","120289","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,NA,"Flores, T.B.","2012","08","01","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Estrada para os municípios de João Neiva e Nova Lombardia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"ESA120289",NA,"1106.0","Epífita, com inflorescências jovens.",NA,NA,NA,"23813","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:03:01-03","ESALQ","ESA","100841","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"Mota, R.C.","Paula-Souza, J.","2005","05","20","Brasil","Minas Gerais","Airuoca",NA,NA,NA,NA,NA,NA,NA,"ESA100841","ESA100841","1022.0",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:03:01-03","ESALQ","ESA","76479","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.","Souza, J.P.;IV/2000","Forster, W.; Mazine, F.F.; Paranaguá, P.A.; Moura, C.; Oliveira, R.C.; Silveira, E.R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","18","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar - Estrada da Intermediária - Km30/570m. Floresta Ombrófila Densa Submontana de Encosta. Beira de estrada.","-45.37","-23.41","-45.37","-23.41",NA,NA,"ESA076479","ESA076479","254.0",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:03:01-03","ESALQ","ESA","84563","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa","(Klotzsch) A.DC.",NA,"Medeiros, D.A.; Silva, D.G.R.; Damasceno, A.C.F; França, E.J.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.R.A.","2003","04","19","Brasil","São Paulo","Ribeirão Grande","Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E. Xiutê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito.","-48.35",NA,"-48.35","-24,466,667","788","788","ESA084563","ESA084563","88.0","inflorescência imatura verde clara",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:03:01-03","ESALQ","ESA","123993","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"Delfini, C.","Delfini, C. ; Rigon, J.","2013","03","28","Brasil","São Paulo","Tapiraí","Reserva Parcitular da Votorantim (CBA). Trilha Casa das Pedras. Floresta Umbrófila Densa.","-47.55841","-24.16651","-47.55841","-24.16651","54","54","ESA123993",NA,"861.0","Erva trepadeira, ca. 2m alt. do solo, frutos maduros marrom.","2013","03","28",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:03:01-03","ESALQ","ESA","125324","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"Delfini, C.","Delfini, C.","2013","03","28","Brasil","São Paulo","Juquiá","Reserva Parcitular da Votorantim (CBA). Trilha Casa das Pedras. Floresta Umbrófila Densa.","-47.55841","-24.16652","-47.55841","-24.16652",NA,NA,"ESA125324",NA,"861.0","Erva trepadeira, ca. 2m alt. do solo, frutos maduros marrom.","2013","03","28",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:03:01-03","ESALQ","ESA","124015","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"Delfini, C.","Kuntz, J. ; Colletta, G.D.","2013","03","26","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.315495","-24.02178","-47.315495","-24.02178","514","514","ESA124015",NA,"896.0","Liana com frutos castanhos.","2013","03","26",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:03:01-03","ESALQ","ESA","125361","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"Delfini, C.","Cabral, F.N.","2013","03","31","Brasil","São Paulo","Miracatu","Reserva Particular da Votorantim (CBA). UHE Barra Trilha da Vila dos Moradores em direção à Caixa d#?#água (aprox. 2km). Floresta Ombrófila Densa","-47.34425","-24.03191","-47.34425","-24.03191",NA,NA,"ESA125361",NA,"921.0","Sub-arbusto trepadeiro a 2m. Com fruto seco.","2013","03","31",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:03:01-03","ESALQ","ESA","124129","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"Delfini, C.","Kuntz, J. ; Caramez, R.B.","2013","04","03","Brasil","São Paulo","Tapiraí","Reserva Parcitular da Votorantim (CBA). UHE Barra, trilha da Pedreira - Barra. Floresta Ombrófila Densa com trechos degradados (próximos a estradas antigas) e áreas conservadas (áreas mais íngremes).","-47.370556","-24.030556","-47.370556","-24.030556","463","463","ESA124129",NA,"1069.0","Epífita com frutos castanhos.","2013","04","03",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:03:01-03","ESALQ","ESA","99240","PreservedSpecimen","Plantae","Begoniaceae","Begonia","fruticosa","Begonia fruticosa",NA,"Jacques, E.L.","Farias, P.C.L.","2001","09","10","Brasil","Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"ESA099240","ESA099240",NA,NA,NA,NA,NA,"11991","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
