"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"44","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0032348","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","ERROR",NA,"M. S. Ferrucci; A. Schinini, M. Dematteis","1695","12",NA,"Paraguay","Colonia Santa Clara, ca. de Cerro Corá, Arroyo Pindó.",NA,"Apoyante, flores liláceas.",NA,NA,"1999","18","Amambay",NA,"-56.212726","-22.627806",NA,NA,"M. M. Arbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-04-07 11:41:44-03","UFMS","CGMS","22033","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S.Moore) A.H.Gentry",NA,"W.M. Ramos; F. F. Fernandes","313","01",NA,"Brasil","Acampamento Batista, Distrito de Piraputanga.",NA,NA,"CGMS1051444",NA,"2008","16","Mato Grosso do Sul","Aquidauana","-55.4833333","-20.4497222",NA,NA,"W. M. Ramos","2008",NA,NA,NA,NA,"-55,4833333","-20,4497222",NA,NA,NA,NA,NA,NA
"46","2021-04-07 11:41:45-03","UFMS","CGMS","21630","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"W.M. Ramos; F.F. Fernandes","263","12",NA,"Brasil","Estrada Parque de Piraputanga.",NA,"Flor amarela. Habitat: Encrave entre cerrado e floresta estacional semidecidual. Morro Coração de Mãe. Habito: Arbusto.","CGMS1051040",NA,"2007","15","Mato Grosso do Sul","Aquidauana","-55.4902777","-20.4616667",NA,NA,NA,"2020",NA,NA,NA,NA,"-55,4902777","-20,4616667",NA,NA,NA,NA,NA,NA
"47","2021-04-07 11:41:45-03","UFMS","CGMS","18032","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"G.A. Damasceno-Junior; J.N. Nakajima; R. Romero; V.J. Pott","3120","11",NA,"Brasil","Reserva Indígena Guató. Trilha do Carandá.",NA,"Flor lilás. Duplicata do COR Habitat: Mata Semidecídua. Solo argiloso. plano ondulado (morro). Habito: Trepadeira.","CGMS1047325",NA,"2001","26","Mato Grosso do Sul","Corumbá","-57.7219445","-17.5680556","90","90",NA,"2020",NA,NA,NA,NA,"-57,7219445","-17,5680556",NA,NA,NA,NA,NA,NA
"48","2019-08-20 10:07:56-03","UNICAMP","UEC","573","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Shepherd, GJ; Monteiro, R; Andrade, JB","4123","12",NA,"Brazil","Rodovia de Miranda a Campão",NA,"Flores, Trepadeira, flores lilás","UEC011352","UEC011352","1976","15","Mato Grosso",NA,NA,NA,NA,NA,"Semir, J","2015","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-20 10:07:56-03","UNICAMP","UEC","574","S","Plantae","Magnoliopsida",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Hatschbach, G","15744","01",NA,"Brazil","Serra dourada",NA,"Flores, Trepadeira escandente,flor lilás. Da mata pluvial da bacia da Rio Paraná","UEC011351","UEC011351","1967","19","Paraná","Umuarama","-53.3250007629395","-23.7663993835449",NA,NA,"Semir, J","2015","01",NA,"46517","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-02-23 11:30:07-03","UNEMAT","HERBAM","10198","S","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G.Lohmann",NA,"Soares-Lopes, C.R.A.; Rodrigues, L.; Lima, W.M.; Benetti, E.; Soares, A.T.; Fernandes, E.; Filho, J.I.","CL 2588156","12",NA,"Brasil","PCH Cabeça-de-boi, Margem esquerda, D1, Terra firme",NA,NA,"HERBAM010198",NA,"2014","10","Mato Grosso","Alta Floresta","-8855.36111","50.351944","262","262","Gvasconcelos","2014","12","23",NA,NA,"-8855.36111","50.351944",NA,NA,NA,NA,NA,NA
"51","2019-08-16 08:38:43-03","UTFPR","HCF","16102","S","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"C.E.S. Freitas",NA,"11",NA,"Brasil","Fazenda Vaca Branca",NA,"trepadeira com gavinhas, semi-ciófila. Flores com cálice verde e corola rosa.",NA,NA,"2014","20","MS","Naviraí","-53.807639","-23.1215","306","306","M. Kaehler","2016","09","09",NA,NA,"53°48'27,5 W","23°07'17,4 S",NA,NA,NA,NA,NA,NA
"52","2019-08-16 08:38:43-03","UTFPR","HCF","9940","S","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"E.L. Siqueira","506","12",NA,"Brasil","Reserva Biológica das Perobas",NA,"trepadeira com gavinhas, heliófita. Flores de cor lilás.",NA,NA,"2011","02","PR","Tuneiras do Oeste","-52.761833","-23.834833","502","502","M. Kaehler","2016","09","09",NA,NA,"52°45'42,6 W","23°50'05,4 S",NA,NA,NA,NA,NA,NA
"53","2019-08-16 08:38:43-03","UTFPR","HCF","710","S","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"M.G. Caxambu","293","01",NA,"Brasil",NA,NA,"Planta herbácea, trepadeira, com gavinhas. Flores roxas terminais.",NA,NA,"2004","22","PR","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,"M. Kaehler","2016","09","09","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-16 08:38:43-03","UTFPR","HCF","3313","S","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"M.G. Caxambu","964","01",NA,"Brasil","Fazenda Água do Índio",NA,"Subarbustiva, escandente, com flores rosa-escuras.",NA,NA,"2006","26","PR","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,"M. Kaehler","2016","09","09","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-21 19:33:08-03","UFC","EAC","43894","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Menezes, M.O.T.","84","07","Southern America","Brasil","Assentamento Carneiro",NA,"Planta escandente. Fruto verde.; Caatinga","EAC0043894","EAC0043894","2008","22","Ceará","Caridade","-39.1925010681152","-4.23222017288208",NA,NA,"Loiola, M.I.B.","2014","01",NA,"30627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-21 19:33:08-03","UFC","EAC","35087","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Costa, R.C.","320Probio","08","Southern America","Brasil","Grajaú-RPPN-Serra das Almas",NA,"Trepadeira lenhosa, fanerófito, Probio 320.; Caatinga","EAC0035087","EAC0035087","2003","21","Ceará","Crateús","-40.6775016784668","-5.1783299446106",NA,NA,"Loiola, M.I.B.","2014","01",NA,"43216","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-21 19:33:08-03","UFC","EAC","39118","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Figueiredo, M.A.","947","02","Southern America","Brasil","Ibiapaba do Sul, Mambira",NA,NA,"EAC0039118","EAC0039118","1998","16","Ceará","Crateús","-40.6775016784668","-5.1783299446106","700","700","Araújo, R.S.","2018","05","16","43216","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-21 19:33:08-03","UFC","EAC","26027","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Castro, A.S.F.","s.n.","01","Southern America","Brasil","Rodovia para São Benedito",NA,"Trepadeira, flor magenta.; Capoeira em mata úmida","EAC0026027","EAC0026027","1998","03","Ceará","Guaraciaba do Norte","-40.747501373291","-4.16694021224976",NA,NA,"Loiola, M.I.B.","2014","01",NA,"39588","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-21 19:33:08-03","UFC","EAC","14579","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Gentry, A.; Zardini, E.M.; Fernandes, A.","50108","02","Southern America","Brasil","29Km oeste de Crato, CE090, Chapada do Araripe",NA,"Liana, flores magentas.","EAC0014579","EAC0014579","1985","15","Ceará","Crato","-39.833333","-7.25","700","730","Loiola, M.I.B.","2014","01",NA,NA,NA,"-39.833333","-7.25",NA,NA,NA,NA,NA,NA
"60","2021-03-21 19:33:08-03","UFC","EAC","14641","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Gentry, A.; Zardini, E.M.; Almeida, B.","50191","02","Southern America","Brasil","Norte do Crato, CE021, 26Km ao Sul de Farias Brito",NA,"Liana, flores magentas.","EAC0014641","EAC0014641","1985","16","Ceará","Crato","-39.583333","-7.066667","400","400","Loiola, M.I.B.","2014","01",NA,NA,NA,"-39.583333","-7.066667",NA,NA,NA,NA,NA,NA
"61","2021-03-21 19:33:08-03","UFC","EAC","176","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Landim, B.","s.n.","06","Southern America","Brasil","entre Campos Sales e Canindé, Fazenda Feijão",NA,NA,"EAC0000176","EAC0000176","1940","30","Ceará",NA,NA,NA,NA,NA,"Loiola, M.I.B.","2014","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-21 19:33:08-03","UFC","EAC","37836","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Lima-Verde, L.W.; Melo, L. .R.; Gomes, O.M.","460","02","Southern America","Brasil","Estação Ecológica de Aiuaba, Volta do Meio, Solo litólico-argiloso.",NA,"Liana, terrestre, infl. cima terminal, corola branca.; Caatinga arbustivo-árborea","EAC0037836","EAC0037836","1997","25","Ceará","Aiuaba","-40.123889","-6.620833",NA,NA,"Loiola, M.I.B.","2014","01",NA,NA,NA,"-40.123889","-6.620833",NA,NA,NA,NA,NA,NA
"63","2021-03-21 19:33:08-03","UFC","EAC","37844","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Barros, E.O.; Melo, L M R; Lima-Verde, L.W.","148","06","Southern America","Brasil","Chapada do Apodi, Manga do Cedro - Fazenda Mato Al, Grupo Apodi Calcário Jandaíra",NA,"Terrestre.; Caatinga","EAC0037844","EAC0037844","1997","17","Ceará","Quixeré","-37.778333","-5.1975","100","100","Loiola, M.I.B.","2014","01",NA,NA,NA,"-37.778333","-5.1975",NA,NA,NA,NA,NA,NA
"64","2021-03-21 19:33:08-03","UFC","EAC","37845","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Andrade, I.M.; Lima-Verde, L.W.","307","05","Southern America","Brasil","Estação Ecológica de Aiuaba, Solo litólico-argiloso",NA,"Liana, terrestre, ca. 5m.; Caatinga arbórea","EAC0037845","EAC0037845_1 EAC0037845_2","1998","20","Ceará","Aiuaba","-40.3525","-6.742222","620","620","Loiola, M.I.B.","2014","01",NA,NA,NA,"-40.3525","-6.742222",NA,NA,NA,NA,NA,NA
"65","2021-03-21 19:33:08-03","UFC","EAC","37846","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Andrade, I.M.; Lima-Verde, L.W.","296","05","Southern America","Brasil","Estação Ecológica de Aiuaba, Solo litólico-argiloso",NA,"Liana, terrestre, ca. 3m, caule com 7cm de diâmetro, fruto dupra verde.; Caatinga arbórea","EAC0037846","EAC0037846","1998","19","Ceará","Aiuaba","-40.123889","-6.620556","296","296","Loiola, M.I.B.","2014","01",NA,NA,NA,"-40.123889","-6.620556",NA,NA,NA,NA,NA,NA
"66","2021-03-21 19:33:08-03","UFC","EAC","37861","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Barros, E.O.; Melo, L M R; Lima-Verde, L.W.","165","06","Southern America","Brasil","Chapada do Apodi, Manga do Cedro - Fazenda Mato Al, Grupo Apodi Calcário Jandaíra",NA,"Terrestre, freqüência ocasional.; Caatinga","EAC0037861","EAC0037861_1 EAC0037861_2","1997","17","Ceará","Quixeré","-37.808056","-5.183889","100","100","Loiola, M.I.B.","2014","01",NA,NA,NA,"-37.808056","-5.183889",NA,NA,NA,NA,NA,NA
"67","2021-03-21 19:33:08-03","UFC","EAC","37940","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Lima-Verde, L.W.; Melo, L. .R.; Gomes, O.M.","437","02","Southern America","Brasil","Estação Ecológica de Aiuaba, Filito quartizito-calcário, solo litólico argiloso.",NA,"Liana, terrestre, folha composta cartáceasinfl.: racemo terminal, corola lilás, fruto cápsula, pêlos glandulares presentes na porção onde os estames estão adnados às pétalas.; Caatinga arbórea","EAC0037940","EAC0037940","1997","25","Ceará","Aiuaba","-40.1825","-6.666667","410","410","Loiola, M.I.B.","2014","01",NA,NA,NA,"-40.1825","-6.666667",NA,NA,NA,NA,NA,NA
"68","2021-03-21 19:33:08-03","UFC","EAC","58314","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Loiola, M.I.B.; Lima Junior, E.A.; Loiola, M.","2431","07","Southern America","Brasil",NA,NA,"Sisbiota - Rede Integrada em Taxonomia de Plantas e Fungos.&nf;; Arbusto com cerca de 3 m de altura, flor lilás.","EAC0058314","EAC0058314","2014","19","Ceará","Granja","-40","-3",NA,NA,"Loiola, M.I.B.","2015","07","31",NA,NA,"-40","-3",NA,NA,NA,NA,NA,NA
"69","2021-03-21 19:33:08-03","UFC","EAC","41319","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Barros, E.O.; Melo, L.M.R.","148","06","Southern America","Brasil","Manga do Cedro, Substrato: calcário jandaíra.",NA,"Liana; fruto longo.; Caatinga arbórea","EAC0041319","EAC0041319","1997","17","Ceará","Quixeré","-37.7785","-5.197611",NA,NA,"Loiola, M.I.B.","2014","01",NA,NA,NA,"-37.7785","-5.197611",NA,NA,NA,NA,NA,NA
"70","2021-03-21 19:33:08-03","UFC","EAC","41389","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Andrade, I.M.; Lima-Verde, L.W.","296","05","Southern America","Brasil","Volta, próximo à entrada da Lagoa do Rosio, Substrato: solo aluvial.",NA,"Liana; diâm. caule 7cm.; Mata ciliar do rio Umbuzeiro","EAC0041389","EAC0041389","1998","19","Ceará","Aiuaba","-40.124111","-6.620583",NA,NA,"Loiola, M.I.B.","2014","01",NA,NA,NA,"-40.124111","-6.620583",NA,NA,NA,NA,NA,NA
"71","2021-03-21 19:33:08-03","UFC","EAC","41392","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Andrade, I.M.; Lima-Verde, L.W.","307","05","Southern America","Brasil","Substrato: aluvial.",NA,"Liana.; Mata ciliar","EAC0041392","EAC0041392","1998","20","Ceará","Aiuaba","-40.3525","-6.742361",NA,NA,"Loiola, M.I.B.","2014","01",NA,NA,NA,"-40.3525","-6.742361",NA,NA,NA,NA,NA,NA
"72","2021-03-21 19:33:08-03","UFC","EAC","41964","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Lima-Verde, L.W.; Melo, L M R; Gomes, O.M.","437","02","Southern America","Brasil","Estação Ecológica de Aiuaba, Substrato: filito quartzito calcário, solo aluvial.",NA,"Liana; corola lilás.; Mata ciliar do riacho Catingueira","EAC0041964","EAC0041964","1997","25","Ceará","Aiuaba","-40.182556","-6.666944","410","410","Loiola, M.I.B.","2014","01",NA,NA,NA,"-40.182556","-6.666944",NA,NA,NA,NA,NA,NA
"73","2021-03-21 19:33:08-03","UFC","EAC","41966","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Lima-Verde, L.W.; Melo, L M R; Gomes, O.M.","460","02","Southern America","Brasil","Volta do Meio, Substrato: aluvial.",NA,"Liana.; Mata ciliar do rio Umbuzeiro","EAC0041966","EAC0041966","1997","25","Ceará","Aiuaba","-40.123889","-6.620972","400","400","Loiola, M.I.B.","2014","01",NA,NA,NA,"-40.123889","-6.620972",NA,NA,NA,NA,NA,NA
"74","2021-03-21 19:33:08-03","UFC","EAC","57775","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Silveira, J.M.D.","93","03","Southern America","Brasil","congl. 222, sub. 2, árv. 5RN.&nf;Solo profundo, argilo-arenoso. Vegetação aberta com camada herbácea, arbórea baixa e arbustiva alta. Vasta regeneração.",NA,"Inventário Florestal Nacional - CE; Liana, fruto verde.","EAC0057775","EAC0057775","2014","26","Ceará","Crateús","-40.859992","-5.400019",NA,NA,"Moura, R.","2014","05","05",NA,NA,"-40.859992","-5.400019",NA,NA,NA,NA,NA,NA
"75","2021-03-21 19:33:08-03","UFC","EAC","57779","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Gomes, R.C.","s.n.","02","Southern America","Brasil","Tecelão, bacia hidrográfica do riacho Carrapateira, relevo ondulado, luvisolo, clima tropical quente semiárido.",NA,"Liana; fruto marrom.","EAC0057779","EAC0057779","2015","06","Ceará","Tauá","-40.068433","-5.412678",NA,NA,"Loiola, M.I.B.","2015","03","13",NA,NA,"-40.068433","-5.412678",NA,NA,NA,NA,NA,NA
"76","2021-03-21 19:33:08-03","UFC","EAC","62258","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Souza, E.B.; Nepomuceno, I.V.; Nepomuceno, F.A.A.; Araújo, F.F.","4204","06","Southern America","Brasil","Margem da CE-187, entre Barroquinha e Bitupitá, ca. 3 km depois da cidade.",NA,"Inventário florístico do noroeste do estado do Ceará: Diversidade e potencialidades do bioma Caatinga.; Liana. Caules cinzas com lenticelas brancas. Folhas papiráceas. Flor com cálice acinzentado e corola lilás.; Área de Floresta de T","EAC0062258","EAC0062258","2016","10","Ceará","Barroquinha","-41.151667","-3.015278","60","60","Souza, E.B.; Nepomuceno, F.A.A.","2016","06",NA,NA,NA,"-41.151667","-3.015278",NA,NA,NA,NA,NA,NA
"77","2021-03-21 19:33:08-03","UFC","EAC","58315","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Loiola, M.I.B.; Lima Junior, E.A.; Loiola, M.","2432","07","Southern America","Brasil","Campanário, entrada do distrito.",NA,"Sisbiota - Rede Integrada em Taxonomia de Plantas e Fungos.; Arbusto com ramos escandentes, flor lilás.","EAC0058315","EAC0058315","2014","19","Ceará","Uruoca","-40","-3",NA,NA,"Loiola, M.I.B.","2015","07","31",NA,NA,"-40","-3",NA,NA,NA,NA,NA,NA
"78","2021-03-21 19:33:08-03","UFC","EAC","35694","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Lima, J.R.","107","02","Southern America","Brasil","Serra das Almas",NA,"Cipó.; Floresta Nacional Decídua","EAC0035694","EAC0035694","2005","25","Ceará","Crateús","-40.6775016784668","-5.1783299446106",NA,NA,"Loiola, M.I.B.","2014","01",NA,"43216","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-21 19:33:08-03","UFC","EAC","1418","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Fernandes, A.","EAC1418","07","Southern America","Brasil","entre Messejana e Pacajus",NA,NA,"EAC0001418","EAC0001418","1955","05","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,"Loiola, M.I.B.","2014","01",NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:18:12-03","MBM","MBM","104508","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Tressens, S.G.; et al.; et al.","3073","03","Southern America","Argentina",NA,NA,NA,"MBM104508","MBM104508","1985","01",NA,NA,NA,NA,NA,NA,"Arbo, M.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:18:12-03","MBM","MBM","136258","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Zardini, E.M.; et al.; et al.","3933","12","Southern America","Paraguay",NA,NA,NA,"MBM136258","MBM136258","1987","10",NA,NA,NA,NA,NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:18:12-03","MBM","MBM","136259","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Zardini, E.M.; et al.; et al.","3780","11","Southern America","Paraguay",NA,NA,NA,"MBM136259","MBM136259","1987","18",NA,NA,NA,NA,NA,NA,"Gentry, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:18:12-03","MBM","MBM","261939","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Ferrucci, M.S.; et al.; et al.","1695","12","Southern America","Paraguay",NA,NA,NA,"MBM261939","MBM261939","1999","18",NA,NA,NA,NA,NA,NA,"Arbo, M.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:18:12-03","MBM","MBM","270887","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Pirani, J.R.; et al.; et al.","3534","12","Southern America","Brazil","Morro Grande",NA,NA,"MBM270887","MBM270887","1994","09","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"Lohmann, L.G.",NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:18:12-03","MBM","MBM","66517","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Buttura, E.","369","12","Southern America","Brazil","Sete Quedas",NA,NA,"MBM066517","MBM066517","1979","18","Paraná","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,"Gentry, A.",NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:18:12-03","MBM","MBM","56106","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Hatschbach, G.","40531","12","Southern America","Brazil","Rio São Francisco Falso",NA,NA,"MBM056106","MBM056106","1977","08","Paraná","Santa Helena","-54.3328018188477","-24.8603000640869",NA,NA,"Gentry, A.",NA,NA,NA,"23937","auto",NA,NA,NA,NA,NA,NA,NA,NA
