"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","identifiedBy","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","coordinatePrecision","geoFlag"
"201","2020-09-02 16:33:39-03","Cenargen","CEN","12880","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Carlos Alberto Cid Ferreira","9932","1989","01","18",NA,"Brasil","AM","ATALAIA DO NORTE","Rio Javarí. Fronteira entre Brasil e Peru, localidade São Joaquim.",NA,"-4.5",NA,NA,"Exsicatas","Látex branco. Doação de Plantas do Rio Javarí, Amazonas. INPA - NYBG - CENARGEN.","CEN00012880","CEN00012880",NA,"-7175000.0","-4.5",NA,"S. Romaniuc Neto","1993","11",NA,NA,"1",NA,NA
"202","2015-03-07 08:26:27-03","F","FMNH-SEEDPLANTS","V0203508F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0203508F","V0203508F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2017-04-20 16:43:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"A. H. Gentry","80728","1993","7","29","South America","Ecuador","Zamora Chinchipe",NA,NA,"-78.8333","-4.25",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"80728",NA,NA,NA
"204","2019-06-11 12:54:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"D. A. Neill","6005","1985","3","6","South America","Ecuador","Pastaza",NA,NA,"-76.8333","-1.75",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"6005",NA,NA,NA
"205","2020-03-02 08:31:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"R. Aguinda","1672","2001","8","13","South America","Ecuador","Sucumbios",NA,"Eastern slopes of the Andes, in the Río Cofanes watershed, on the eastern face of Cerro Shishicho. Ridgeline trail above campsite #7 (Shishicho) on Rapid Biological Inventory #3.","-77.5317","0.2003","1500","1570",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"1672",NA,NA,NA
"206","2017-04-20 16:43:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"R. B. Foster","10199","1985","5","14","South America","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"10199",NA,NA,NA
"207","2019-06-11 12:44:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"C. H. Dodson","6130","1976","8","12","South America","Ecuador","Los Ríos",NA,NA,"-79.4167","-1.5",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"6130",NA,NA,NA
"208","2019-06-11 13:02:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"J. Revilla","2560","1977","5","14","South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"2560",NA,NA,NA
"209","2017-04-20 16:43:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"M. Rimachi Y.","2931","1977","3","29","South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"2931",NA,NA,NA
"210","2018-05-14 16:26:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"Rod. Vasquez","1241","1981","1","25","South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"1241",NA,NA,NA
"211","2018-05-14 16:29:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"D. D. Soejarto","2938","1971","6","8","South America","Colombia","Antioquia",NA,NA,"-75.5","7",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"2938",NA,NA,NA
"212","2019-03-20 14:04:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"I. Huamantupa et al.","13052","2009","10","17","South America","Peru","Loreto","Maynas Province, Santa Clotilde District","Campsite #1 (Curupa) on Rapid Biological and Social Inventory #22.","-73.01866667","-2.88502778","125","160",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"L. A. Torres Montenegro : Servicios de Biodiversidad EIRL",NA,NA,NA,NA,NA,NA,NA
"213","2019-08-22 11:47:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"H. Beltrán S.","1046","1994","7","19","South America","Peru","Amazonas",NA,NA,"-78","-5",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"RRC ID Flag",NA,NA,NA,"1046",NA,NA,NA
"214","2015-03-07 08:26:27-03","F","FMNH-SEEDPLANTS","V0203504F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0203504F","V0203504F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2015-03-07 08:26:27-03","F","FMNH-SEEDPLANTS","V0203505F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0203505F","V0203505F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2015-03-07 08:26:27-03","F","FMNH-SEEDPLANTS","V0203506F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0203506F","V0203506F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-03-07 08:26:27-03","F","FMNH-SEEDPLANTS","V0203507F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0203507F","V0203507F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2015-03-07 08:26:27-03","F","FMNH-SEEDPLANTS","V0203509F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0203509F","V0203509F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2015-03-07 08:26:27-03","F","FMNH-SEEDPLANTS","V0203510F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0203510F","V0203510F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203511F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0203511F","V0203511F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203512F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0203512F","V0203512F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203513F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0203513F","V0203513F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2017-06-30 10:29:33-03","F","FMNH-SEEDPLANTS","V0203514F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"J. Cuatrecasas","9375","1940","5","7","South America","Colombia","Tolima",NA,NA,"-75.25","3.75",NA,NA,NA,NA,"V0203514F","V0203514F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-06-30 10:27:23-03","F","FMNH-SEEDPLANTS","V0203515F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"J. Cuatrecasas","21503","1946","5","30","South America","Colombia","Chocó",NA,NA,"-77","6",NA,NA,NA,NA,"V0203515F","V0203515F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2017-06-30 10:30:08-03","F","FMNH-SEEDPLANTS","V0203516F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"J. Cuatrecasas","16902","1944","3","12","South America","Colombia","Chocó",NA,NA,"-77","6",NA,NA,NA,NA,"V0203516F","V0203516F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2017-06-30 10:26:43-03","F","FMNH-SEEDPLANTS","V0203517F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"H. León & P. J. M. Maas","1375","1986","6","6","South America","Colombia","Nariño",NA,NA,"-78","1.5",NA,NA,NA,NA,"V0203517F","V0203517F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2017-06-30 10:30:44-03","F","FMNH-SEEDPLANTS","V0203518F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"J. Cuatrecasas","19587","1945","2","24","South America","Colombia","Valle del Cauca",NA,NA,"-76.5","3.75",NA,NA,NA,NA,"V0203518F","V0203518F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2017-06-30 10:28:03-03","F","FMNH-SEEDPLANTS","V0203519F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"J. Cuatrecasas","10940","1940","12","11","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0203519F","V0203519F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203520F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0203520F","V0203520F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203521F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0203521F","V0203521F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203522F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0203522F","V0203522F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203523F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0203523F","V0203523F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203524F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0203524F","V0203524F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203525F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0203525F","V0203525F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203526F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0203526F","V0203526F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2015-03-07 08:26:28-03","F","FMNH-SEEDPLANTS","V0203527F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0203527F","V0203527F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2015-03-07 09:12:07-03","F","FMNH-SEEDPLANTS","V0228604F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0228604F","V0228604F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-06-30 10:28:49-03","F","FMNH-SEEDPLANTS","V0228605F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"D. D. Soejarto","2938","1971","6","8","South America","Colombia","Antioquia",NA,NA,"-75.5","7",NA,NA,NA,NA,"V0228605F","V0228605F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2015-03-07 09:12:07-03","F","FMNH-SEEDPLANTS","V0228606F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0228606F","V0228606F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-03-07 09:12:07-03","F","FMNH-SEEDPLANTS","V0228607F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0228607F","V0228607F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2015-03-07 09:12:07-03","F","FMNH-SEEDPLANTS","V0228608F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0228608F","V0228608F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2015-03-07 09:12:07-03","F","FMNH-SEEDPLANTS","V0228609F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0228609F","V0228609F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2015-03-07 09:12:07-03","F","FMNH-SEEDPLANTS","V0228610F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0228610F","V0228610F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-04-09 15:17:41-03","F","FMNH-SEEDPLANTS","V0414333F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"N. Dávila et al.",NA,"2007","10","28","South America","Peru","Loreto",NA,"Campsite #5 (Aguas Negras) on Rapid Biological and Social Inventory #20.","-75.16797222","-0.10044444","195","240",NA,NA,"V0414333F","V0414333F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-04-09 15:17:41-03","F","FMNH-SEEDPLANTS","V0414334F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Moraceae","Ficus","schippii","Ficus schippii",NA,"N. Dávila et al.",NA,"2007","10","28","South America","Peru","Loreto",NA,"Campsite #5 (Aguas Negras) on Rapid Biological and Social Inventory #20.","-75.16797222","-0.10044444","195","240",NA,NA,"V0414334F","V0414334F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:10:57-03","IBt","SP","199031","S","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Forero, E; Jaramillo, R; Espina-Z, J; Palacios-H, P","6925","1980","03","10",NA,"Colômbia","Chocó","San José del Palmar","Hoya del Rio Torito (afluente del Rio Hábita)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:10:57-03","IBt","SP","225477","S","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Cordeiro, I; et al.","42","1985","06","15",NA,"Brasil","Roraima","Rorainópolis","43 km ao N do Equador, estrada Manaus/Caracaraí (BR 174)","-60.333333","0.416667",NA,NA,NA,NA,NA,NA,NA,"-60.333333","0.416667",NA,"Pelissari, G","2012","09",NA,NA,NA,NA,NA
"248","2019-11-21 10:10:57-03","IBt","SP","475272","S","Plantae",NA,NA,"Moraceae","Ficus","schippii","Ficus schippii","Standl.","Koch, AK; Bonadeu, F; Lima, H","605","2013","08","23",NA,"Brasil","Pará","Novo Progresso","Rodovia BR 163, Cachoeira Salto do Curuá","-55.3810997009277","-7.14777994155884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"276887","auto"
