"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","locality","infraspecificEpithet","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","3925163","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"R. Seidel","90","1986","South America","Bolivia","Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205049' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925163",NA,NA,"02","cerca de chacos, 2-4 kms al oeste de San Ignacio, al borde del camino hacia el cerro con capilla","latiuscula","14","José Miguel de Velasco",NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","3925173","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"A. H. Gentry","14845","1975","South America","Venezuela",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205059' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925173",NA,NA,"07","Km 227 on Caracas-Barcelona Highway, 16 km E of Boca de Uchire","latiuscula","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","3925190","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"J. A. Steyermark","123329","1980","South America","Venezuela","Zulia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205076' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925190",NA,NA,"06","along southeast side of Río Fuasare, northeast of Hacienda Los Aceitunos, 8 km (by air) northeast of Cor pozulia Campamento Carichiano","latiuscula","04","Mara","-72","11.075","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3925165","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"R. Seidel","60","1986","South America","Bolivia","Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205051' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925165",NA,NA,"01","Guapomocito, alrededor del chaco","latiuscula","24","José Miguel de Velasco",NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","312945","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.","isosyntype","H. H. Rusby","1272","1886","South America","Brazil","Rondônia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301823' target='other'> <mi>dwc_moreinfo</mi></a>","NY00312945","NY00312945_01 NY00312945_02",NA,"10","Falls of Madeira [near to Quajará-Mirim]","latiuscula",NA,NA,"-65.3465375","-10.7798649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3925160","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"M. H. Nee","398966","1990","South America","Bolivia","Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205046' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925160",NA,NA,"09","7 km SE of Naranjillos on road from Santa Cruz to Abapo, at junction with railroad","latiuscula","30","Andrés Ibáñez","-63.2","-18.0417","480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","3925151","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"C. Davidson","4808","1976","South America","Bolivia","La Paz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205037' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925151",NA,NA,"11","carretera fundam 3, between Coroico (Yolosa jct) and Caranavi. Various points along the road. Road parallel to Rio Coroico","latiuscula","06","Nor Yungas",NA,NA,"1173","610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","3925188","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"A. H. Gentry","10342","1974","South America","Venezuela",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205074' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925188",NA,NA,"03","Road to electricity plant behind Naiquetia","latiuscula","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","3925213","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"C. D. Játiva","833","1964","South America","Ecuador","Esmeraldas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205100' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925213",NA,NA,"07","along new road near station, San Lorenzo","latiuscula","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3925167","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"A. Araujo-M.","2310","2005","South America","Bolivia","La Paz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205053' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925167",NA,NA,"11","Parque Nacional Madidi, rio Tuichi, Virgin del Rosario","latiuscula","25","Franz Tamayo","-68.6889","-14.5944","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3925159","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"H. H. Rusby","1273","1885","South America","Bolivia","La Paz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205045' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925159",NA,NA,NA,"Yungas.","latiuscula",NA,NA,NA,NA,"1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","312944","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.","isosyntype","H. H. Rusby","1272","1886","South America","Brazil","Rondônia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301822' target='other'> <mi>dwc_moreinfo</mi></a>","NY00312944","NY00312944_01 NY00312944_02",NA,"10","Falls of Madeira [near to Quajará-Mirim]","latiuscula",NA,NA,"-65.3465375","-10.7798649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","3925189","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"R. L. Liesner","11501","1981","South America","Venezuela","Barinas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205075' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925189",NA,NA,"04","15 km N of Barinas, 5 km NW of El Pescado on road from La Yuca","latiuscula","28",NA,"-70.23","8.78","200","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3925164","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"M. H. Nee","39320","1990","South America","Bolivia","Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205050' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925164",NA,NA,"10","8 km SSE of Cotoca on road to Paurito","latiuscula","18","Andrés Ibáñez","-62.97","-17.82","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","312946","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.","isosyntype","H. H. Rusby","1271","1886","South America","Bolivia",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301824' target='other'> <mi>dwc_moreinfo</mi></a>","NY00312946","NY00312946_01 NY00312946_02",NA,"08","Junction of Rivers Beni and Madre de Dios","latiuscula",NA,NA,"-66.0886","-10.9903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","3925158","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"M. H. Nee","46711","1996","South America","Bolivia","Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205044' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925158",NA,NA,"01","At quebrada, 10.5 km SSE of center of Cotoca, 9.5 km. SSE of turnoff from highway bypass at Cotoca on dirt road to Paurito.","latiuscula","05","Andrés Ibáñez","-62.9583","-17.83","345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","3925155","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"M. H. Nee","47951","1998","South America","Bolivia","Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205041' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925155",NA,NA,"01","Along Brecha 5, 1 km E of highway from Santa Cruz to Abapó(at km 38)","latiuscula","14","Andrés Ibáñez","-63.18","-18.07","465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","3925211","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"L. P. Kvist","40838","1982","South America","Ecuador","Esmeraldas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205098' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925211",NA,NA,"08","Río Cayapa. Zapallo Grande, 1 km. upriver [from] the village, a trail on the left bank was followed into the forest. The trail rises steeply. Disturbed and primary forest.","latiuscula","03",NA,"-78.92","0.8","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","3925201","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"T. Ruiz","3772","1982","South America","Venezuela","Falcón","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205087' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925201",NA,NA,"07","Municipio Jacura. Cerro La Mina de Riecito, alrededores de Riecito","latiuscula","31","Acosta",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","3925199","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"B. M. Boom","6303","1985","South America","Venezuela","Bolívar","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205085' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925199",NA,NA,"10","vicinity of Panare village of Corozal, 6 km from Maniapure toward Caicara","latiuscula","08","Cedeño","-66.5","6.92","90","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3925154","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"S. G. Beck","17335","1990","South America","Bolivia","La Paz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205040' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925154",NA,NA,"10","por debajo de Villa Barrientos, en el valle del rio Tamanpaya","latiuscula","03","Sud Yungas",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","3925150","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"I. G. Vargas Caballero","355","1989","South America","Bolivia","Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205036' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925150",NA,NA,"12","Los Sitanos, 75 km al S de Vallegrande","latiuscula","27","Vallegrande","-63.95","-18.8681","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","3925153","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"F. Mamani M.","461","1995","South America","Bolivia","Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205039' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925153",NA,NA,"02","Area de estudio del proyecto BOLFOR, Las Trancas - 95","latiuscula","20","Ñuflo de Chávez","-61.8464","-16.5203","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","179433","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.","syntype","H. H. Rusby","1272","1886","South America","Brazil","Rondônia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00179433","NY00179433_01",NA,"10","Falls of Madeira [near to Quajará-Mirim]","latiuscula",NA,NA,"-65.3465375","-10.7798649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","3925162","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"S. G. Beck","8556","1983","South America","Bolivia","La Paz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205048' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925162",NA,NA,"08","Chulumani 107 kms hacia NNE, pasando Asunta. Alto Charia sobre el rio San Jose, afluente del rio Boopi","latiuscula","07","Sud Yungas",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","179434","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.","syntype","H. H. Rusby","1271","1886","South America","Bolivia",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301826' target='other'> <mi>dwc_moreinfo</mi></a>","NY00179434","NY00179434_01",NA,"08","Junction of Rivers Beni and Madre de Dios","latiuscula",NA,NA,"-66.0886","-10.9903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","3925174","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"S. López-Palacios","4364","1984","South America","Venezuela","Bolívar","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205060' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925174",NA,NA,"05","Entre La Guabina y Túriba","latiuscula","06","Bolivar",NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","3925176","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"L. C. M. Croizat","495","1951","South America","Venezuela",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205062' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925176",NA,NA,"08","Salto Salas","latiuscula","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","3925200","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"J. A. Steyermark","123067","1980","South America","Venezuela","Zulia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205086' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925200",NA,NA,"06","undisturbed deciduous forest remnant on low hills, 4 km (by air) north of Corpozulia Campamento Carichuano","latiuscula","01","Mara","-72.275","11.0417","150","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","3925168","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"A. Jardim","1269","1994","South America","Bolivia","Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205054' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925168",NA,NA,"11","Bosque seco Chiquitano cerca Las Trancas","latiuscula","20","Ñuflo de Chávez","-61.8481","-16.5189","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","3925192","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"J. A. Steyermark","123370","1980","South America","Venezuela","Zulia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205078' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925192",NA,NA,"06","Sierra de la Corbata, deciduous forest on limestone slopes, mostly on ridge bordering southeast facing slopes, 3-4 km NNE of Parcelamiento Cachirí","latiuscula","05","Mara","-72.25","10.87","100","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","03925148","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"T. J. Killeen","549","1984","South America","Bolivia","Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205021' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925148",NA,NA,"11","Est. Alta Vista","latiuscula","15","Ñuflo de Chávez","-61.92","-16.08","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","3925172","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"G. S. Bunting","5228","1977","South America","Venezuela","Zulia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205058' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925172",NA,NA,"07","en la finca El Potrerito, unos 8 km campo adentro (al NE) de la carretera Mara-caibo-Carora, desviando en km 29 al sureste del Puente sobre el Lago hacia la aldea de La Mesa; zona de bosque deciduo","latiuscula","03","Bolívar",NA,NA,"50","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","312943","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.","isosyntype","H. H. Rusby","1271","1886","South America","Bolivia",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=301821' target='other'> <mi>dwc_moreinfo</mi></a>","NY00312943","NY00312943_01 NY00312943_02",NA,"08","Junction of Rivers Beni and Madre de Dios","latiuscula",NA,NA,"-66.0886","-10.9903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","3925182","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"G. Klug","4114","1935","South America","Peru","San Martín","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205068' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925182",NA,NA,"04","Chazuta, Río Huallaga","latiuscula",NA,NA,NA,NA,"260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3925185","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Acalypha","villosa","Acalypha villosa latiuscula","Pax & K.Hoffm.",NA,"J. A. Steyermark","112696","1976","South America","Venezuela","Federal","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4205071' target='other'> <mi>dwc_moreinfo</mi></a>","NY03925185",NA,NA,"10","Depto. Libertador: selva tropifila entre La Peñita y Chichiriviche a lo largo del rio Chichirivicha. 8 - 10 km al sur de Chichiriviche","latiuscula","09",NA,"-67.2417","10.52","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
