"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","stateProvince","county","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"197","2017-04-11 14:57:59-03","F","FMNH-PTERIDOPHYTES","C0650747F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","P. C. Hutchison & J. K. Wright","5552","1964","6","6","South America","Peru",NA,NA,NA,NA,NA,"C0650747F","C0650747F_01","-78","-5","Amazonas",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2017-04-11 14:55:17-03","F","FMNH-PTERIDOPHYTES","C0650748F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","G. S. Bryan","696","1923","6","19","South America","Peru",NA,NA,NA,NA,NA,"C0650748F","C0650748F_01","-75.8333","-9.5","Huánuco",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2017-04-11 14:57:19-03","F","FMNH-PTERIDOPHYTES","C0650749F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. A. Steyermark","58906","1944","9","28","South America","Venezuela",NA,NA,NA,NA,NA,"C0650749F","C0650749F_01","-63.5","6.3333","Bolívar",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2017-04-11 14:58:15-03","F","FMNH-PTERIDOPHYTES","C0650750F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. J. Wurdack","1295","1962","7","9","South America","Peru",NA,NA,NA,NA,NA,"C0650750F","C0650750F_01","-78","-5","Amazonas",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2017-04-11 14:58:03-03","F","FMNH-PTERIDOPHYTES","C0650751F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","R. B. Foster","9047","1982","10","7","South America","Peru",NA,NA,NA,NA,NA,"C0650751F","C0650751F_01","-75.25","-10.5","Pasco",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2017-04-11 14:47:12-03","F","FMNH-PTERIDOPHYTES","C0650752F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.",NA,"304",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,"C0650752F","C0650752F_01","-78.1869","-1.4628",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2017-04-11 14:47:13-03","F","FMNH-PTERIDOPHYTES","C0650753F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.",NA,"57",NA,NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"C0650753F","C0650753F_01","-74.14","-9.1839",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-04-11 14:58:33-03","F","FMNH-PTERIDOPHYTES","C0650754F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","O. Buchtien","[s.n.]","1912","10",NA,"South America","Bolivia",NA,NA,NA,NA,NA,"C0650754F","C0650754F_01","-68","-15.5","La Paz",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2018-11-06 10:50:19-02","F","FMNH-PTERIDOPHYTES","C0676124F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. Campos","5543","1998","8","17","South America","Peru",NA,NA,NA,NA,NA,"C0676124F","C0676124F_01","-78.8333","-6.25","Cajamarca",NA,"A. R. Smith","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2018-11-05 13:47:17-02","F","FMNH-PTERIDOPHYTES","C0676404F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","A. Glenn et al.","504","2010","6","30","South America","Peru","Distrito Leymebamba","2500","3000",NA,NA,"C0676404F","C0676404F_01","-77.8","-6.73","Amazonas","Chachapoyas","C. Romero","Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-04-11 14:57:48-03","F","FMNH-PTERIDOPHYTES","C0650745F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","T. R. Dudley","10789","1968","7","4","South America","Peru",NA,NA,NA,NA,NA,"C0650745F","C0650745F_01","-72.5","-12.5","Cuzco",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-09-12 05:00:02-03","US","US","1443913","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","R. Kanehira","163","1927","1","12","South America - Neotropics","Peru","Eastern side of the Andes betw. Huanuco and Pampayacu","2743",NA,NA,NA,"US01409053","US01409053_01",NA,NA,"Huanuco",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"209","2020-09-12 05:00:02-03","US","US","1918155","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","W. B. Drew","E-376","1944","7","25","South America - Neotropics","Ecuador","Above Laguna de la Virgen, east of Volcan de Cayambe. In wet rainforest.","2713",NA,NA,NA,"US01409044",NA,NA,NA,"Imbabura",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"210","2020-09-12 05:00:02-03","US","US","2080281","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","F. Prieto","E-4951","1945","8","20","South America - Neotropics","Ecuador","Near junction of riós Palias and Negro. Prov. Santiago-Zamora ( Oriente): Eastern slopes of the cordillera, valley of the río Pailas (on the trail to Mendez).","1829","2286",NA,NA,"US01409042",NA,NA,NA,"Morona-Santiago",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","2416052","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","R. Restrepo-Mejía","7","1963","3","23","South America - Neotropics","Colombia","Une, Cerro del Santuario.",NA,NA,NA,NA,"US01409034","US01409034_01",NA,NA,"Cundinamarca",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","2723357","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","D. B. Lellinger & E. R. de la Sota","954","1971","4","4","South America - Neotropics","Colombia","Chocó- Antioquia: At and on both sides of the principal ridge W of La Mansa, at ca. KM. 105.5 of the Cuidad Bolivar- Quibdo Road. Disturbed secondary montane forest and pasture.","2100","2200",NA,NA,"US01409037",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","763050","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. N. Rose & P. G. Russell","20798","1915","8","12","South America - Neotropics","Brazil","Organ Mountains","1000","1500",NA,NA,"US01409062","US01409062_01",NA,NA,"Rio de Janeiro",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","1694621","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","C. Bues","1816",NA,NA,NA,"South America - Neotropics","Peru","Retura del Rio Hachal. Valle de Hares [interpreted]",NA,NA,NA,NA,"US01409051",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","1563428","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. C. B. Mutis","3200","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"US01409030","US01409030_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","2254304","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. A. Ewan","16368","1944","10","27","South America - Neotropics","Colombia","Río Guamues near the confluence of Río Estero, region of Volcán de Cerro Patascoy, Comisaria of Putumayo.","2800","3075",NA,NA,"US01409026",NA,NA,NA,"Putumayo",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","2254389","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. A. Ewan","16661","1945","1","5","South America - Neotropics","Colombia","Very local in full sun along carretera on old tree stump. 3 kilom. e. of El Encano, Laguna de la Cocha basin.","2400",NA,NA,NA,"US01409041",NA,NA,NA,"Putumayo",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","2949823","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","B. Maguire, J. M. Pires & C. K. Maguire","60485","1965","12","2","South America","Brazil","The Third Serra da Neblina, Rio Negro, Rio Cauaburí, approaches to Pico Phelps","2500","2800",NA,NA,"US01409063","US01409063_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","3364974","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","P. Barbour","3371","1978","8","28","South America - Neotropics","Peru","Bagua, Cordillera Colán E of la Peca; humid elfin forested ridge W of peaks.","2926",NA,NA,NA,"US01409050",NA,NA,NA,"Amazonas",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","1879514","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","G. S. Bryan","696","1923","6","19","South America - Neotropics","Peru","Cushi trail to Pozuzo","2743",NA,NA,NA,"US01409049","US01409049_01",NA,NA,"Huanuco",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"221","2020-09-12 05:00:02-03","US","US","2080319","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","W. H. Camp","P-218","1945","9","10","South America - Neotropics","Ecuador","On soil in clumps. Orienteborder: Eastern Cordillera, between Oña and the río Yacuambi.","2438","2896",NA,NA,"US01409043",NA,NA,NA,"Azuay",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"222","2020-09-12 05:00:02-03","US","US","2081057","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","K. von Sneidern","2158","1939","3","10","South America - Neotropics","Colombia","Huila, La Plata","2600",NA,NA,NA,"US01409029","US01409029_01",NA,NA,"Huila",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"223","2020-09-12 05:00:02-03","US","US","537726","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","E","121",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"US01409032",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","287189","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","R. B. White","15","1895",NA,NA,"South America - Neotropics","Colombia","[illegible text] public of Colombia[interpreted]",NA,NA,NA,NA,"US01409031","US01409031_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","2019929","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Bro. Daniel","4173","1948","8",NA,"South America - Neotropics","Colombia","Carretera a Granada","2100",NA,NA,NA,"US01409036","US01409036_01",NA,NA,"Antioquia",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US","2200707","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","I. L. Wiggins","10432","1944","7","21","South America - Neotropics","Ecuador","Ridge south of Rio Clavadero, along trail to Rio San Pedro, east of Cayambe Peak","2926",NA,NA,NA,"US01409046","US01409046_01",NA,NA,"Imbabura",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","1918140","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","W. B. Drew","E-235","1944","5","13","South America - Neotropics","Ecuador","Cordillera oriental, Alegria, East of Volcan de Cayambe. Wet rainforest.","2865",NA,NA,NA,"US01409045",NA,NA,NA,"Imbabura",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","3679664","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","N. Paniagua Zambrana, R. W. Bussmann & C. Vega Ocaña","8740","2012","11","4","South America - Neotropics","Peru","Distr. Uchumarca. forest east of Laguna Huayllabamba.","3040",NA,NA,NA,"US01409047",NA,"-77.7228","-6.9861","La Libertad",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","3583462","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","P. Nuñez V., W. Nauray, R. de La Colina & S. Udvardy","23281","1998","8","3","South America - Neotropics","Peru","Dept, Cuzco, Prov. La Convencion, Distr. Echarati East rio Apurimac NE pueblo libre, up mountain of Anchihuay & Bellavista, south Cordillera, Villa Bamba [interpreted]","2445",NA,NA,NA,"US01409048",NA,"-73.5","-12.85","Apurimac",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"230","2020-09-12 05:00:02-03","US","US","826725","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","F. C. Lehmann","2426","1883","1","11","South America - Neotropics","Colombia","[illegible text]","3000","3600",NA,NA,"US01409033",NA,NA,NA,"Tolima",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","2203346","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","M. L. Grant","97/3","1944","7","27","South America - Neotropics","Colombia","North side of Quebrada San Roque, Río Blanco Valley, 10km. west of Gutiérrez, 45 km.s. of Bogotá","2725",NA,NA,NA,"US01409040",NA,NA,NA,"Cundinamarca",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"232","2020-09-12 05:00:02-03","US","US","1443903","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","R. Kanehira","153 (ph)","1927","1","14","South America - Neotropics","Peru","Punta de Esperanza Huanuco-Pampayacu",NA,NA,NA,NA,"US01409054","US01409054_01",NA,NA,"Huanuco",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"233","2020-09-12 05:00:02-03","US","US","1144953","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","E. P. Killip","11335","1922","9","11","South America","Paraguay","Colombia, El Valle, La Cumbre. Cordillera Occidental","1700","2200",NA,NA,"US01409025",NA,NA,NA,"Cordillera",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","2994524","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. A. Steyermark, M. Guariglia P., N. H. Holmgren, J. L. Luteyn & S. A. Mori","126086","1982","2","3","South America - Neotropics","Venezuela","Cerro Marahuaca-Fhuif","2330","2470",NA,NA,"US00785155",NA,"-65.33","3.58","Amazonas","Atabapo","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","2574152","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","P. C. Hutchison & J. K. Wright","5568","1964","6","6","South America - Neotropics","Peru","Cerros Calla Calla, east side, 19 km. above Leimebamba on the road to Balsas. Province of Chachapoyas, Department of Amazonas. Exposed area in shrubland along natural drainage ditch in sand.","3100",NA,NA,NA,"US01409055",NA,NA,NA,"Amazonas",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","2833555","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","F. R. Fosberg","27842","1947","6","10","South America - Neotropics","Peru","East slope of Paso de Huascarai, head of Quebrada Granadillas, 15 km.s.e. Huancabamba, Prov. de Jaen. On Mossy bank wet windy ridge and steep slopes, woth thick brushy, mossy vegetation.","3000",NA,NA,NA,"US01409056",NA,"-79.33","-5.37","Cajamarca",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","1120948","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Bro. Ariste-Joseph","s.n.",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,"US01409038",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","3299868","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. A. Steyermark, C. Brewer-Carias, G. C. K. Dunsterville & E. Dunsterville","112545","1976","8","26","South America - Neotropics","Venezuela","Cerro Roraima: cumbre, parte NO de Venezuela immediata al sur del hito que marca los limites con Guyana, Brasil y Venezuela, in El Valle, headwaters of Río Arabapó.","2750","2800",NA,NA,"US00785154",NA,"-60.7","5.2","Bolívar",NA,"Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"239","2020-09-12 05:00:02-03","US","US","2203368","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","F. R. Fosberg","20342","1943","3","26","South America - Neotropics","Colombia","Cordillera Central. Grade above Encano, Above Laguna de la Cocha, western part of Putumayo. Com. del Putumayo. Road cut in cloud forest.","2950",NA,NA,NA,"US01409039",NA,NA,NA,"Putumayo",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"240","2020-09-12 05:00:02-03","US","US","2203953","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","F. R. Fosberg & E. L. Core","21563","1944","3","6","South America - Neotropics","Colombia","Cordillera Occidental, Alto de la Raya 10 km n. of Carmen de Atrato, ridge at head of Rio Carmen. Chocó-Antioquia Boundary. Cut bank above trail brushy woods","3150",NA,NA,NA,"US01409035","US01409035_01","-76.18","6.02",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"241","2020-09-12 05:00:02-03","US","US","2420575","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","E. L. Little Jr.","9367","1945","2","5","South America - Neotropics","Colombia","Caqeutá side of Huila-Caqueta divide, 20 km. SE of Garzón. Dept. del Huila. Cordillera Oriental.","2499",NA,NA,NA,"US01409028",NA,NA,NA,"Huila",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US","1193432","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. F. Macbride","4499","1923","6","16","South America - Neotropics","Peru",NA,"2743",NA,NA,NA,"US01409060",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","1878684","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","C. Vargas Calderón","3253","1943","3","4","South America - Neotropics","Peru","Cuzco. Alturas de Pintobamba","2700",NA,NA,NA,"US01409052",NA,NA,NA,"Cusco",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","1096942","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","O. Buchtien","3572","1912","11","10","South America - Neotropics","Bolivia","Polo-Polo bei Coroico, Nordyungas","1100",NA,NA,NA,"US01409061",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","3294435","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","B. Maguire, J. J. Wurdack & C. K. Maguire","42409","1957","12","15","South America - Neotropics","Venezuela","Cerro de la Neblina, Río Yatua, on E escarpment of upper Caño Grande basin","1900",NA,NA,NA,"US00785152","US00785152_01","-65.91","0.98","Amazonas","Río Negro","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","2415027","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. J. Wurdack","1335","1962","7","11","South America - Neotropics","Peru","Provincia de Chachapoyas. In cliff crevice. Middle eastern Calla-Calla slopes, near Kms. 411-416 of Leimebamba-Balsas road","3100","3250",NA,NA,"US01409058",NA,NA,NA,"Amazonas",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","1915102","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. A. Steyermark","58906","1944","9","28","South America - Neotropics","Venezuela","Mt. Roraima, S half of summit, between Summit Camp, Great Central Rift, Central Swamp, and pond at S-end","2700","2740",NA,NA,"US00785153",NA,"-60.75","5.2","Bolívar",NA,"Windisch, Paulo Guenter","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","2994716","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. A. Steyermark & F. Delascio C.","129118","1983","3","26","South America - Neotropics","Venezuela","Cerro Marahuaca: cumbre, extremo sureste","2800",NA,NA,NA,"US00785156",NA,"-65.33","3.58","Amazonas","Atabapo","Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","3294464","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. A. Steyermark","93725","1964","5","11","South America - Neotropics","Venezuela","Auyan-tepuí, cumbre de la parte norte de la sección sur (div. occidental del cerro): entre Drizzly Camp y Second Wall","1660","1800",NA,NA,"US00785151",NA,"-62.55","5.83","Bolívar",NA,"McKee, G. S., (US), NMNH","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","2415030","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J. J. Wurdack","1295","1962","7","9","South America - Neotropics","Peru","Provincia de Chachapoyas. Locally frequent in rock crevices. Middle eastern Calla-Calla slopes, near Kms. 416-419 of Leimebamba-Balsas road","2900","3100",NA,NA,"US01409057",NA,NA,NA,"Amazonas",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"251","2019-11-07 11:17:31-03","UFMG","BHCB-SL","62900","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, A; Teixeira, LCRS","7568","2001","09","13","América","Brasil","Estação Ecológica de Bananal, Trilha para o Pico do Caracol.","1750","1750",NA,"Terrestre no interior de Floresta Ombrófila Densa Altomontana.",NA,NA,"-44.360389","-22.779722","São Paulo","Bananal","Salino, A",NA,NA,NA,"2001","09",NA,"-44.360389","-22.779722",NA,NA,NA
