"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount"
"200","2019-01-25 15:37:23-02","IAC","IAC","21258","S","Plantae","Styracaceae","Styrax","burchellii","Styrax burchellii","A.R. Lima","65-4294",NA,NA,NA,NA,NA,NA,"1965","02","05",NA,NA,"Perk.",NA,NA,"Pe. brejo da Madre de Deus, propriedade de Bituri","C. Aranha",NA,NA,NA,NA,NA,NA,"1970","08","05",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-01-25 15:37:23-02","IAC","IAC","21259","S","Plantae","Styracaceae","Styrax","burchellii","Styrax burchellii","A.R. Lima","60-3530",NA,NA,NA,NA,NA,NA,"1960","09","07",NA,NA,"Perk.",NA,NA,"Pe. Buique, S. José","C. Aranha",NA,NA,NA,NA,NA,NA,"1970","06","07",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-01-25 15:37:23-02","IAC","IAC","10499","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","J.M. Pires & G.A. Black","437",NA,"Brasil",NA,NA,"obtido em 19/04/1949.",NA,NA,NA,NA,NA,NA,"Perkins",NA,"Pará",NA,"J.M. Pires & G.A. Black","Belém","-48.5044","-1.4558",NA,NA,NA,NA,NA,NA,"-48.5044","-1.4558",NA,NA,NA,NA,NA,NA
"203","2019-01-25 15:37:23-02","IAC","IAC","11797","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","G.A. Black","829",NA,"Brasil",NA,NA,"IAN do sr.J.Murça pires, em maio de 1950",NA,"1947","11","15",NA,NA,"Perkins",NA,"Pará",NA,"C. Aranha","Belém","-48.5044","-1.4558",NA,NA,NA,"1968","05","15","-48.5044","-1.4558",NA,NA,NA,NA,NA,NA
"204","2019-01-25 15:37:23-02","IAC","IAC","13871","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","W.A. Ducke","2033",NA,"Brasil",NA,NA,"plantas da amazônia",NA,"1946","11","04",NA,NA,"Perkins",NA,"Pará",NA,"C. Aranha","Belém","-48.5044","-1.4558",NA,NA,NA,"1968","05","15","-48.5044","-1.4558",NA,NA,NA,NA,NA,NA
"205","2019-01-25 15:37:23-02","IAC","IAC","20786","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","W.A. Rodrigues & Osmarino","6016",NA,"Brasil",NA,NA,NA,NA,"1964","08","25",NA,NA,"Perkins",NA,"Amazonas","Reserva Florestal Ducke, picada base","C. Aranha","Manaus","-60.025","-3.1019",NA,NA,NA,"1969","08","26","-60.025","-3.1019",NA,NA,NA,NA,NA,NA
"206","2019-01-25 15:47:19-02","IAC","IAC","47648","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","O. Kotchetkoff-Henriques & A. Furlan (2)","698",NA,"Brasil",NA,NA,"UTM W0216528, S7660802, zona 23",NA,"2001","09","10",NA,NA,"Perkins",NA,"São Paulo",NA,"T.R. Capistrano","Ribeirão Preto","-47.729081","-21.131788",NA,NA,NA,"2011","03","10","-47.729081","-21.131788",NA,NA,NA,NA,NA,NA
"207","2009-11-26 13:56:39-02","INPA","INPAW","9822","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Silva, N.T.","5189",NA,"Brasil",NA,NA,NA,NA,"1979","10","24",NA,NA,"Perkins",NA,"Par&#225;",NA,"N.T. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2009-11-26 13:56:39-02","INPA","INPAW","7975","S","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Silva, S.","1573",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Perkins",NA,"Par&#225;",NA,NA,"Tucuru&#237;","-49.6725","-3.76611",NA,NA,NA,NA,NA,NA,NA,NA,"59618","auto",NA,NA,NA,NA
"209","2019-11-01 15:11:11-03","UnB","UB","157524","PreservedSpecimen","Plantae","Styracaceae","Styrax","burchellii","Styrax burchellii","Barreto, M","10766","Southern America","Brasil",NA,NA,"Arbusto 1m. Flor alva e odorífera.; Capão - margem de córrego.",NA,"1940","03","22","Dicotyledoneae",NA,"Perk.",NA,"Minas Gerais","Serra do Cipó km 131 - Palácio.","Barreto, M","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA
"210","2019-11-01 15:11:16-03","UnB","UB","91164","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Prance, GT","59569","Southern America","Brasil",NA,NA,NA,NA,"1964","10",NA,"Dicotyledoneae",NA,"Perkins",NA,"Goiás","66 Km N de Jataí","Hill, SR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-01 15:11:16-03","UnB","UB","108864","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Campos, MBS; Carvalho, AM","58","Southern America","Brasil",NA,NA,"Frutos verdes imaturos; Árvore 5,5 m; Mata de Galeria.",NA,"2007","09","21","Dicotyledoneae",NA,"Perkins",NA,"Distrito Federal","Parque Nacional de Brasília. Mata de galeria, trilha Cristal Água.","Campos, MBS","Brasília","-47.933333","-15.716667",NA,NA,NA,NA,NA,NA,"-47.933333","-15.716667",NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:11:16-03","UnB","UB","209125","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Faria, JEQ; Zanatta, MRV; Castro, BM","4086","Southern America","Brasil",NA,NA,"Árvore ca. 5 m de altura, frutos imaturos verdes; Mata de galeria",NA,"2014","08","20","Dicotyledoneae",NA,"Perkins",NA,"Distrito Federal","Margem da estrada entre o Morro da Pedreira e a DF-205","Proença, C","Brasília","-47.861389","-15.495833",NA,"738","738","2014","08",NA,"-47.861389","-15.495833",NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:11:16-03","UnB","UB","76735","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Irwin, HS","10201","Southern America","Brasil",NA,NA,NA,NA,"1965","11",NA,"Dicotyledoneae",NA,"Perkins",NA,"Distrito Federal","Parque Municipal do Gama","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:11:16-03","UnB","UB","76736","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Heringer, EP","10653","Southern America","Brasil",NA,NA,NA,NA,"1965","10",NA,"Dicotyledoneae",NA,"Perkins",NA,"Distrito Federal","Parque Municipal do Gama","Incógnito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:11:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Silva, PEN","12","Southern America","Brasil",NA,NA,"Árvore 6m. Flores e botões florais amarelo creme; Mata ciliar",NA,"1988","10","21","Dicotyledoneae",NA,"Perkins",NA,"Distrito Federal","Córrego do Gama","Fritsch, P","Brasília","-47.966667","-15.95",NA,NA,NA,"1999",NA,NA,"-47.966667","-15.95",NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:11:16-03","UnB","UB","18634","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Proença, CEB; Pereira, TA; Campos, MBS","3140","Southern America","Brasil",NA,NA,"Árvore 5m x 6cm; .",NA,"2006","01","18","Dicotyledoneae",NA,"Perkins",NA,"Distrito Federal","Parque Olhos d'Água",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"217","2019-11-01 15:11:16-03","UnB","UB","136318","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Gifford, DR","s.n.temp67","Southern America","Brasil",NA,NA,"Estéril; .",NA,"1976","07",NA,"Dicotyledoneae",NA,"Perkins",NA,"Pará","Serra da Onça","Proença, CEB","Oriximiná","-55.8661003112793","-1.76556003093719",NA,NA,NA,"2010",NA,NA,NA,NA,"479450","auto",NA,NA,NA,NA
"218","2016-01-18 10:31:34-02","CAS","CAS-BOT","486355","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Sperling, C.; Silva, M G; Condon, M.; Rosario, C. S.; Lima, R. P.; dos Santos, J. C.","6293","South America","Brazil",NA,NA,"Immature fruits green",NA,"1982","6",NA,"Magnoliophyta","Ebenales","Perkins",NA,"Pará","ca. 20 km east of AMZA camp N-5, 7 km northwest of new airport","P. W. Fritsch",NA,"-50.05","-6.0666666667",NA,"650",NA,NA,NA,NA,"50° 03' W","6° 04' S",NA,NA,"Magnoliopsida",NA,NA,NA
"219","2016-01-18 09:16:08-02","CAS","CAS-BOT","486345","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Irwin, H. S.; Souza, R.; Reis dos Santos, R.","8617","South America","Brazil",NA,NA,"Tree 10 m x 10 cm; corolla white; anther yellow",NA,"1965","9",NA,"Magnoliophyta","Ebenales","Perkins",NA,"Distrito Federal","Riacho Fundo, ca. 15 km SW of Brasilia on road to Goiania","Peter W. Fritsch",NA,NA,NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"220","2016-01-18 09:40:18-02","CAS","CAS-BOT","486349","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Hatschbach, G.; Silva, J. M.; Deodato, F.","65445","South America","Brazil",NA,NA,"Arvore, 18 m; petalas alvas, anteras amarelas",NA,"1996","11",NA,"Magnoliophyta","Ebenales","Perkins",NA,"Mato Grosso","Gleba Lacerda","Peter W. Fritsch","Pontes E Lacerda","-59.3353004455566","-15.2260999679565",NA,NA,NA,NA,NA,NA,NA,NA,"110136","auto","Magnoliopsida",NA,NA,NA
"221","2016-01-18 09:22:56-02","CAS","CAS-BOT","486347","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Fuentes, A.; Fernandez, A.; Loza, I.; Chambi, M.; Cuqui, R.","11783A","South America","Bolivia",NA,NA,"Arbol 15.3 cm dap, 12.5 m alto; esteril",NA,"2007","5",NA,"Magnoliophyta","Ebenales","Perkins",NA,"La Paz","Franz Tamayo, Parque Nacional Madidi, Mojos, sector Toma, 3.5 km al SW del pueblo, parcela temporal 221 y alrededores",NA,NA,"-68.8763888889","14.5780555556",NA,"1790",NA,NA,NA,NA,"68° 52' 35 W","14° 34' 41 N",NA,NA,"Magnoliopsida",NA,NA,NA
"222","2016-01-18 09:14:15-02","CAS","CAS-BOT","486344","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Irwin, H. S.; Souza, R.; Reis dos Santos, R.","10201","South America","Brazil",NA,NA,"Tree, 5 m x 8 cm; corolla white; anthers yellow",NA,"1965","11",NA,"Magnoliophyta","Ebenales","Perkins",NA,"Distrito Federal","Parque Municipal do Gama","Peter W. Fritsch",NA,NA,NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"223","2016-01-18 09:18:23-02","CAS","CAS-BOT","486346","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Garcia, E.","2017","South America","Bolivia",NA,NA,NA,NA,"1991","8",NA,"Magnoliophyta","Ebenales","Perkins",NA,"La Paz","camino Palos Blancos-San Borja","Peter W. Fritsch","Sud Yungas",NA,NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"224","2016-01-18 10:36:53-02","CAS","CAS-BOT","486356","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Foster, Robin B.; d'Achille, B.; de la Cruz, A.","11857","South America","Peru",NA,NA,"Tree, 20 m; leave white below; calyx greenish white; flowers creamy white; stamens bright yellow",NA,"1986","10",NA,"Magnoliophyta","Ebenales","Perkins",NA,"Madre de Dios","Prov. Manu: Parque Nacional Manu. Rio Manu: first bend below Rio Sotileja","Peter W. Fritsch",NA,"-71.8666666667","-11.6666666667",NA,"400","500",NA,NA,NA,"71° 52' W","11° 40' S",NA,NA,"Magnoliopsida",NA,NA,NA
"225","2020-10-26 09:32:53-03","UNEMAT","NX-FANEROGAMAS","17560","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Marimon B.S., Marimon-Junior B.H.; Morandi P.S.; Elias F.; Muelbert A.E.","BS1214",NA,"Brasil",NA,NA,"Botões florais brancos. Entrecasca vermelho-escura.[HABITAT=Floresta Estacional Perenifólia.]",NA,"2013","10","21",NA,NA,"Perkins",NA,"Mato Grosso","Fazenda Rio Preto, FRP-01, indiv. Nº 479.","Marimon B.S.","São Félix do Araguaia","-51.522083333","-11.481361111",NA,"258","258","2013","10",NA,"-51.522083333","-11.481361111",NA,NA,NA,NA,NA,NA
"226","2020-09-17 10:41:43-03","UEPA","MFS","003892","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Cordeiro, MR","4877",NA,"Brasil",NA,NA,"Árvore de 3m com corola branca e estames amarelos","MFS003892","2002","01","10",NA,NA,"Perkins",NA,"Pará","Sul do Pará, terra firme","Cordeiro, MR","Rio Maria","-49.964167","-7.370278","MFS003892 MFS003892_e",NA,NA,"2002","01","10","-49.964167","-7.370278",NA,NA,NA,NA,NA,NA
"227","2021-03-03 22:00:02-03","FLAS","FLAS","237921","PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","J.L. Zarucchi, M.G. Vieira, R.H. Petersen, C.D. Mota, J.F. Ramos","2758",NA,"Brazil","Preserved herbarium specimen",NA,"[Minimal record, additional data is likely to be present on the sheet.]",NA,NA,NA,NA,NA,NA,"Perkins",NA,"Territory of Rondonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-08-07 17:12:17-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Daly, DC","1914",NA,"Brasil",NA,NA,NA,NA,"1981","12","08",NA,NA,NA,NA,"Pará",NA,NA,"Serra dos Carajás","-50.466667","-5.983333",NA,NA,NA,NA,NA,NA,"-50.466667","-5.983333",NA,NA,NA,NA,NA,NA
"229","2020-08-07 17:12:17-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","sieberi","Styrax sieberi","Lobato, LCB","1300",NA,"Brasil",NA,NA,NA,NA,"1996","11","10",NA,NA,NA,NA,"Rondônia",NA,NA,"Costa Marques","-64.2272033691406","-12.4449996948242",NA,NA,NA,NA,NA,NA,NA,NA,"114221","auto",NA,NA,NA,NA
