"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","phylum","order","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"45","2016-09-28 14:58:00-03","NY","NYBG","472577","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"J. Spada","17-78","1978","01","05","Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Linhares. Est. Roxinho, [illegible], km 1,800","-40.0719","-19.3911",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131234' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472577","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY00472577_01","W. R. Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1747667","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","J. M. Pires","51047","1961","09","18","Brazil","Amapá",NA,"Rio Araguari.","-51.067071","0.8500789",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007616' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747667","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-30 10:12:00-03","NY","NYBG","1747732","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"W. A. Egler","624","1957","10","28","Brazil","Amapá","Macapá",NA,"-51.0663986206055","-0.366667002439499",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017429' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747732","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747732_01",NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-30 10:04:00-03","NY","NYBG","1747653","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"C. A. Cid Ferreira","2433","1980","09","13","Brazil","Pará","Faro","Rio Nhamundá atrás do lago Mamuriacá, lugar Campo nazaré","-56.7449989318848","-2.17139005661011",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007578' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747653","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747653_01",NA,"342029","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02796136","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","R. B. Pinto","216","2011","05","01","Brazil","Pará","Itaituba","Parque Nacional da Amazônia, beira da Br-230.","-55.9836006164551","-4.27611017227173",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3164259' target='other'> <mi>dwc_moreinfo</mi></a>","NY02796136","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY02796136_01",NA,"457045","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2016-09-30 18:12:00-03","NY","NYBG","02098277","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"A. A. M. Araújo","177","2009","10","02","Brazil","Paraíba","Conde","­­­­Área de Preservação Permanente de Tambaba: Loteamento Barra de Jacumã","-34.9075012207031","-7.25971984863281",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2479299' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098277","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY02098277_01","A. A. M. Araújo","17858","auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-30 10:04:00-03","NY","NYBG","1747652","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"D. F. Austin","6976","1979","10","07","Brazil","Amapá","Macapá","Campo de Santana. Local Coração","-51.0664","-0.366667",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007577' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747652","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747652_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02282485","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","H. S. Irwin","15740","1966","05","08","Brazil","Distrito Federal","Brasília","Rio Contagem, ca. 35 km N. of Brasília","-47.88","-15.48",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2244297' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282485","South America","sheet",NA,NA,"900","900","Magnoliophyta","Malpighiales","NY02282485_01","E. P. Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-30 10:06:00-03","NY","NYBG","1747716","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"I. L. do Amaral","1060","1983","04","29","Brazil","Pará","Itaituba","Estrada Santarém-Cuiabá, Br 163, km 780, com penetraçao de 1 km dentro da mata, Serra do Cachimbo.","-54.9","-9.37",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2010090' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747716","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747716_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00893404","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","W. W. Thomas","4429","1985","10","14","Brazil","Mato Grosso","Santa Terezinha","Serra Cobrinha, ca. 10 km W of BR 158 and 17 km N of junction BR 158 and rd to Santa Terezinha (MT413)","-51.23","-10.17",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969233' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893404","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY00893404_01","W. R. Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1747661","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","N. A. Rosa","4493","1983","01","23","Brazil","Pará","Marabá","Serra Norte, (Serra dos Carajás), arredores do alojamento N1.","-50.2921486","-6.0253411",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007590' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747661","South America","sheet",NA,NA,"700","700","Magnoliophyta","Malpighiales","NY01747661_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-30 19:27:00-03","NY","NYBG","02360994","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"F. A. Hassis","4407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ex. Herb. Berol. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2543959' target='other'> <mi>dwc_moreinfo</mi></a>","NY02360994","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY02360994_01 NY02360994_02 NY02360994_03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-30 10:12:00-03","NY","NYBG","1747730","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"W. R. Anderson","11087","1974","02","18","Brazil","Pará",NA,"Alto Tapajós, Rio Cururú, region of the Village of Mouro, 2 hours by launch downstream from Missão Cururú.","-57.916667","-7.25",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017422' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747730","South America","sheet",NA,NA,"100","200","Magnoliophyta","Malpighiales","NY01747730_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1747619","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","S. R. Lowrie","103","1980","09","19","Brazil","Amazonas",NA,"Km 672 on Manaus-Humaitá road.","-63.0780995","-7.5675549",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007370' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747619","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747619_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-29 21:23:00-03","NY","NYBG","00893396","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"N. T. da Silva","4898","1978","08","24","Brazil","Mato Grosso",NA,"Rio Havaés, margem esquerda.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893396","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY00893396_01","N. T. da Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-30 10:04:00-03","NY","NYBG","1747663","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"J. M. Pires","52533","1962","08","20","Brazil","Amapá",NA,"Coastal Region. Along road to gold mines, Km. 12, Calcoene.","-50.92","2.5",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007597' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747663","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747663_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","03270150","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","V. de F. Mansano","1115","2017","11","08","Brazil","Pará","Belterra","Beira da BR 163, km 79.","-54.93","-2.9389",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3547166' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270150","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY03270150_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00893494","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","R. M. Harley","11358","1968","12","20","Brazil","Goiás","Alto Paraíso de Goiás","Polonia just S. of Veadeiros, on Brasilia road.","-47.5097","-14.1325",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893494","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY00893494_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-29 21:23:00-03","NY","NYBG","00893401","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"E. P. Heringer","89","1977","09","20","Brazil","Distrito Federal","Brasília","Reserva Ecologica do IBGE. Picada R - 5.","-47.9294","-15.7797",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969218' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893401","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY00893401_01 NY00893401_02","J. E. de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00893486","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","H. S. Irwin","25041","1970","01","21","Brazil","Goiás","Catalão","Contraforte Central, ca. 25 km N.E. of Catalão","-47.78292","-18.00698",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969606' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893486","South America","sheet",NA,NA,"875","875","Magnoliophyta","Malpighiales","NY00893486_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-29 21:31:00-03","NY","NYBG","00893823","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"D. Philcox","3250","1967","11","25","Brazil","Mato Grosso",NA,"Near Suia-Missu River about 47 km NW base camp.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977935' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893823","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY00893823_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-29 21:23:00-03","NY","NYBG","00893499","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"R. Goodland","120","1965","10","28","Brazil","Minas Gerais",NA,"Jaguara.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969659' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893499","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY00893499_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02796296","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","A. M. Amorim","540","1992","06","12","Brazil","Bahia","Barreiras","Estrada para Brasília, BR 242, entre 20 e 22 Km a partir da sede do município","-44.99","-12.1528",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2474130' target='other'> <mi>dwc_moreinfo</mi></a>","NY02796296","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY02796296_01","A. Francener",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-09-30 10:04:00-03","NY","NYBG","1747634","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"L. Coradin","584","1977","10","11","Brazil","Roraima",NA,"Ca. 65 Km NW of Boa Vista along road from BR 174 to Taiano Village 31 Kms from BR 174. Sandy, dry soil. Savannas (campo). Dominant grass over large areas.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007520' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747634","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747634_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","886176","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","W. R. Anderson","37111","1972","03","17","Brazil","Bahia","Cocos","5 km S of Cocos","-44.53755","-14.1806",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1005288' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886176","South America","sheet",NA,NA,"530","530","Magnoliophyta","Malpighiales","NY00886176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-09-29 21:23:00-03","NY","NYBG","00893502","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"J. H. Kirkbride Jr.","5087","1982","11","24","Brazil","Goiás","Padre Bernardo","Fazenda Lagoa Santa, ca. 7,5 km WSW de Padre Bernardo.","-48.2839","-15.1603",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969698' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893502","South America","sheet",NA,NA,"640","640","Magnoliophyta","Malpighiales","NY00893502_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1747719","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","G. T. Prance","9285","1969","01","15","Brazil","Roraima",NA,"Dormida, foothills of Serra da Lua. Savanna margin.","-60.1872","2.4247",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2010241' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747719","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747719_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1747726","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","P. B. Cavalcante","2685","1970","04","20","Brazil","Pará",NA,"Marabá, Serra dos Carajás, Serra Norte, Clareira N-1, junto ao acampamento novo. entre a vegetaçao alta.","-50.2921486","-6.0253411",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2010548' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747726","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747726_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1747704","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","J. M. Pires","52262","1962","07","24","Brazil","Amapá",NA,"Road to Amapa, Km 134, Agua Azul.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2009157' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747704","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747704_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-09-29 21:23:00-03","NY","NYBG","00893415","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"J. A. Ratter","R.804","1968","04","01","Brazil","Mato Grosso",NA,"Xavantina.","-52.33","-14.73",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893415","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY00893415_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00893405","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","W. W. Thomas","5873","1988","02","11","Brazil","Minas Gerais","Paracatú","17 km E of Rio Paracatú","-46.72","-17.4",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893405","South America","sheet",NA,NA,"850","850","Magnoliophyta","Malpighiales","NY00893405_01","W. R. Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-09-30 19:28:00-03","NY","NYBG","2360998","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"G. H. H. Tate","516","1927",NA,NA,NA,NA,NA,"British Guiana and Northern Brazil. Mount Roraima: Arabupu",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2544328' target='other'> <mi>dwc_moreinfo</mi></a>","NY02360998","South America","sheet",NA,NA,"1280",NA,"Magnoliophyta","Malpighiales","NY02360998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-09-29 21:23:00-03","NY","NYBG","00893400","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"P. W. Richards","6512","1968","07","25","Brazil","Tocantins","Lagoa da Confusão","Near Santa Isabel. Ilha de Bananal.","-49.6233","-10.7936",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969213' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893400","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY00893400_01","W. R. Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-29 21:23:00-03","NY","NYBG","00893501","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"J. H. Kirkbride Jr.","4507","1981","10","23","Brazil","Distrito Federal","Brasília","Perto de DF 2.","-47.9","-15.6",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969680' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893501","South America","sheet",NA,NA,"840","840","Magnoliophyta","Malpighiales","NY00893501_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-09-28 14:58:00-03","NY","NYBG","472582","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"T. J. Killeen","3708","1992","02","22","Bolivia","La Paz","Sud Yungas","Cerro Pelada, 30 km al N de Palos Blancos hacia Quiquibey","-67.08","-15.5",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=131233' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472582","South America","sheet",NA,NA,"1500","1500","Magnoliophyta","Malpighiales",NA,"W. R. Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-09-29 21:23:00-03","NY","NYBG","00893411","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"M. N. F. da Silva","40","1983","04","19","Brazil","Mato Grosso","Colíder","Serra do Cachimbo, estrada Santarém-Cuiabá, BR 163, km 763 a km da cidade de Guarantã.","-55.4506","-10.8181",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969255' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893411","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY00893411_01","W. R. Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","1747647","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","D. F. Austin","6953","1979","09","23","Brazil","Pará",NA,"Dunes at Atalaia beach","-47.3053","-0.5989",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007568' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747647","South America","sheet",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","NY01747647_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
