"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"42","2021-02-24 18:14:22-03","UFBA","ALCB","43700","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML; Guedes, ML; Guedes, ML; Paraguassú, LA","Paraguassú, LA; Guedes, ML; Lima, SS dos; Cabral, L; Oliveira, H; Rocha, M","77","1999","08","01","Southern America","Brasil","Bahia","Porto Seguro","Extremo Sul, Estação Veracruz.","-39.05","-16.433333",NA,"Cerca de 12 m de altura, com circunferÆncia & altura do peito de 95 cm.&nf;Material estéril.&nf;Ocasional. Presente na parcela 5 (676).; Área de mata ciliar da nascente do rio dos Mangues, domínio fitoecológico de Floresta Ombrófila Densa","ALCB043075","ALCB043075",NA,NA,"1999","09",NA,NA,"-39.05","-16.433333",NA,NA,NA,NA,NA,NA,NA
"43","2019-10-09 11:25:40-03","UFBA","ALCB","64748","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML","Bispo, RB; Guedes, ML; Loureiro, DM; Magalhães, LO; Meyer, LMN","18","2003","12","22","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Sítio Michelin, Pacangê","-39.133333","-13.716667",NA,"4m. Folhas coriáceas, discolores. Caulifloria, flores com cálice vermelho, corola branco rosada.; Estádio avançado de regeneração.","ALCB043066","ALCB043066",NA,NA,"2004","01",NA,NA,"-39.133333","-13.716667",NA,NA,NA,NA,NA,NA,NA
"44","2019-10-09 11:25:40-03","UFBA","ALCB","118074","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML","Guedes, ML; Alves, M; Costa, TF; Alunos de Botânica Econômica","23135","2014","11","28","Southern America","Brasil","Bahia","Eunápolis","Extremo Sul, Estação Pau Brasil","-39.966667","-16.616667",NA,"de ca 4 m de altura. Fas, discolores. Inflorescênciacauliflora, flores em botões. Fruto cápsula alaranjada.","ALCB043082","ALCB043082",NA,NA,"2015","02",NA,NA,"-39.966667","-16.616667",NA,NA,NA,NA,NA,NA,NA
"45","2019-10-09 11:25:40-03","UFBA","ALCB","75403","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","149","2006","01","24","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Faz. da Mishellin, fragmento da Pancada Grande","-39.133333","-13.716667",NA,"Árvore de ca. 5m de altura. Folhas cartáceas, discólores. Inflorescência cauliflora. Flores em botões, de cor branca. Frutos imaturos verdes.; Arbórea.","ALCB043074","ALCB043074",NA,NA,"2007","01",NA,NA,"-39.133333","-13.716667",NA,NA,NA,NA,NA,NA,NA
"46","2019-10-09 11:25:40-03","UFBA","ALCB","76868","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","337","2006","01","26","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Fargmento do Corte Alto. Parcela 20, Nº 755","-39.133333","-13.716667",NA,"de ca. 15,0m de altura, CAP de 33,0cm. Folhas coriáceas, concolores.; Arbórea.","ALCB043067","ALCB043067",NA,NA,"2007","01",NA,NA,"-39.133333","-13.716667",NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:25:40-03","UFBA","ALCB","76917","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","385","2006","04","10","Southern America","Brasil","Bahia","Ituberá","Litoral Sul, Fargmento do Pacangê","-39.133333","-13.716667",NA,"de ca. 3,0m de altura. Crescendo no sub-bosque em grande concentração. Folhas coriáceas e discolores. Flores em caulefloria de coloração branca-rosadas. Frutos do tipo cápsula branco esverdeado.; Arbórea.","ALCB043071","ALCB043071",NA,NA,"2007","02",NA,NA,"-39.133333","-13.716667",NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:25:40-03","UFBA","ALCB","78851","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","670","2007","07","14","Southern America","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul, Fragmento do Pacangê, lado sul",NA,NA,NA,"de ca. 4,0m de altura. Folhas doriáceas, discolores, com a face adaxial verde brilhante. Flores em caule floria. Frutos imaturos verdes.; Arbórea.","ALCB043072","ALCB043072",NA,NA,"2007","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:25:40-03","UFBA","ALCB","78874","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","693","2006","02","18","Southern America","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul, Fragmento do Corte Alto.",NA,NA,NA,"de ca. 4,0m de altura. Folhas coriáceas discolores. Inflorescência em caulifloria contendo botões alvos.; Arbórea.","ALCB043069","ALCB043069",NA,NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:25:40-03","UFBA","ALCB","78883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","682","2006","02","20","Southern America","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul, Fragmento do Corte Alto.",NA,NA,NA,"de ca. 5,0m de altura. Folhas coriáceas discolores (folhas pastejadas). Material estéril.; Arbórea.","ALCB043073","ALCB043073",NA,NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:25:40-03","UFBA","ALCB","85599","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML; Prates, ARS","Prates, ARS; Guedes, ML; Gomes, FS","190","2009","01","31","Southern America","Brasil","Bahia","Itanagra","Litoral Norte, Núcleo Agroecológico de Nova Itapecirica","-37.981111","-12.374444",NA,"ca de 1,5m de altura. Folhas coriáceas, discolores. Fruto imaturo verde.","ALCB043068","ALCB043068","68","68","2009","06",NA,NA,"-37.981111","-12.374444",NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:25:40-03","UFBA","ALCB","94127","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Guedes, ML","Passos Júnior, LA; et al.","1189","2007","10",NA,"Southern America","Brasil","Bahia","Una","Litoral Sul, Reserva Biológica de Una, trilha do Rio Marauim","-39.0675","-15.167778",NA,"de ca 2,5 m de altura. Folhas agrupadas no ápice dos ramos, coriáceas, discolores. Inflorescência com flores em botões rosados.","ALCB043081","ALCB043081","40","40","2010","05",NA,NA,"-39.0675","-15.167778",NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:25:40-03","UFBA","ALCB","026166","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Ribeiro, AJ; et al.","s/n","1994","10","16","Southern America","Brasil","Bahia","Eunapólis",NA,"-39.5802993774414","-16.3775005340576",NA,"Arbusto de ca 3 m de altura. Inflorescências róseas.","ALCB043078","ALCB043078",NA,NA,NA,NA,"37596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:25:40-03","UFBA","ALCB","73517","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Mattos Silva, LA","Mattos Silva, LA; Santos, BR dos","4992","2005","11","02","Southern America","Brasil","Bahia","Porto Seguro","Extremo Sul, Propriedade da Veracel. Pt. 70-área do Projeto Pequizeiro, capoeira baixa. (Estágios médios de sucessão)","-39.0647010803223","-16.4496994018555",NA,"cerca de 2,5m de altura. Folhas discolores. Frutos avermelhados.","ALCB043079","ALCB043079",NA,NA,"2005",NA,"68835","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:25:40-03","UFBA","ALCB","90237","PreservedSpecimen","Plantae","Dicotyledon",NA,"Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Queiroz, EP","Queiroz, EP","2595","2008","01","05","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Engenho Mamucaia","-35.0182991027832","-8.00222015380859",NA,"Folhas carnosas, glabras. Cálice roseados. Pétalas alvacentas. Frutos verdes.","ALCB043070","ALCB043070",NA,NA,"2008","08","21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:58:04-03","NBC","NL-BOTANY","L.4265991","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Maas PJM; et al.",NA,"2009","05","08","Southern America","Brazil",NA,NA,"Flora of Brazil. Espirito Santo, Linhares, Reserva do Vale de Rio Doce, near herbarium building.","-40.05","-19.15",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4265991 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4265991","NL-L4265991",NA,NA,NA,NA,NA,NA,"-40.05","-19.15","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"57","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757145","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Callejas Posada R; Carvalho AMV de; Silva L",NA,"1983","11","05","Southern America","Brazil",NA,NA,"Bahia: municipio de Sta Cruz Cabralia. Estrada Sta Cruz Cabrália Porto Seguro.","-39","-16.166667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757145","NL-U1757145",NA,NA,NA,NA,NA,NA,"-39.0","-16.166667","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757146","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Carvalho AMV de; et al.",NA,"1991","09","07","Southern America","Brazil",NA,NA,"Estado da Bahia, Municipio de Urucuca, Distrito de Serra Grande. 7.3 km na estrada Serra Grande/Itacaré, Fazenda Lagoa de Conjunto Fazenda Santa Cruz.","-39.016667","-14.416667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757146","NL-U1757146",NA,NA,NA,NA,NA,NA,"-39.016667","-14.416667","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757147","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Carvalho AMV de; et al.",NA,"1991","09","11","Southern America","Brazil",NA,NA,"Estado da Bahia, Municipio de Urucuca, Distrito de Serra Grande 7.3 km na estrada Serra Grande/ Itacare, fazenda Lagoa do Conjunto Fazenda Santa Cruz.","-39.016667","-14.416667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757147 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757147","NL-U1757147",NA,NA,NA,NA,NA,NA,"-39.016667","-14.416667","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757148","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Pirani JR; et al.",NA,"1994","02","12","Southern America","Brazil",NA,NA,"Bahia: Mun. Una, a 33 km S de Olivenca na rodovia Ilhéus-Una. Mata de restinga alta e densa.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757148 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757148","NL-U1757148",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757149","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Pirani JR; et al.",NA,"1994","02","12","Southern America","Brazil",NA,NA,"Bahia: Mun. Una, a 33 km S de Olivenca na rodovia Ilhéus-Una. Mata de restinga alta e densa.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757149 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757149","NL-U1757149",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757150","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Amorim AM; et al.",NA,"1993","03","08","Southern America","Brazil",NA,NA,"Bahia, Municipio de Una, Reserva Biologica do Mico-leao (Ibama). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Regiao da Mata Higrofila Sul Baiana.","-39.083333","-15.15",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757150 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757150","NL-U1757150",NA,NA,NA,NA,NA,NA,"-39.083333","-15.15","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757151","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Mattos Silva LA; Sant'Ana SC da",NA,"1993","04","02","Southern America","Brazil",NA,NA,"Municipio de Wenceslau Guimaraes. Reserva Estadual.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757151 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757151","NL-U1757151",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757157","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Prance GT; et al.",NA,"1977","11","27","Southern America","Brazil",NA,NA,"Brazilian Amazonia State of Pará. BR 230; Transamazon Highway; 27 NE of Itaituba.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757157 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757157","NL-U1757157",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"65","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757158","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Belém RP; Pinheiro RS",NA,"1966","10","03","Southern America","Brazil",NA,NA,"Bahia,monte Pascual, (Ba), Mata virgem.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757158 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757158","NL-U1757158",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757159","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Mori SA; Santos TS; Thompson CB",NA,"1978","08","18","Southern America","Brazil",NA,NA,"Municipio de Sta. Cruz de Cabralia. Arredores da Est. Ecologica do Pau-brasil (Ca. 17 km a W de Porto Seguro), estrada velha de Sta. C de Cabralia, 4-6 km a E da sede da Estacao.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757159 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757159","NL-U1757159",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757160","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Santos TS do",NA,"1972","04","24","Southern America","Brazil",NA,NA,"Itabuna-Bahia, BA. BR.101. trecho rio Jequintionha ao rio Pardo Km. 32 do primeiro.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757160 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757160","NL-U1757160",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"68","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757161","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Mori SA; Kallunki JA; Pennington TD",NA,"1978","02","26","Southern America","Brazil",NA,NA,"Municipio de Una, Rodovia BA-265 a 23km de Una Regiao de Mata Higrofila Sul Baiana.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757161 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757161","NL-U1757161",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"69","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757200","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Amorim AM; et al.",NA,"1992","10","06","Southern America","Brazil",NA,NA,"Bahia, Municipio de Urucuca. Distrito de Serra Grande. 7.3 km na estrada Serra Grande-Itacaré.","-39.016667","-14.416667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757200 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757200","NL-U1757200",NA,NA,NA,NA,NA,NA,"-39.016667","-14.416667","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"70","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757201","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Amorim AM; et al.",NA,"1992","08","26","Southern America","Brazil",NA,NA,"Urucuca estrada que liga Serra Grande/Itacare, coletas a 8 km partindo de Serra Grande. Mata Higrofil pertubada.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757201 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757201","NL-U1757201",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"71","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757202","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Callejas Posada R; Carvalho AMV de; Mattos Silva LA",NA,"1983","11","01","Southern America","Brazil",NA,NA,"Bahia; Municipio de Porto Seguro, 15 km de Itamaraju 1 km de la entrada al parque Nacional de Monte Pascoal, Mata Higrofila Sul Baiana.","-39.166667","-17",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757202 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757202","NL-U1757202",NA,NA,NA,NA,NA,NA,"-39.166667","-17.0","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757203","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Thomas WW; et al.",NA,"1992","11","14","Southern America","Brazil",NA,NA,"Bahia: Mun. Una. Reserva Biologica do Mico-Ieao (ibama), 46 km north on BA-001 between Ilhéus and Una.","-39.083333","-15.15",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757203 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757203","NL-U1757203",NA,NA,NA,NA,NA,NA,"-39.083333","-15.15","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"73","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757204","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Thomas WW; et al.",NA,"1992","11","14","Southern America","Brazil",NA,NA,"Bahia: Mun. Una. Reserva Biologica do Mico-Ieao (ibama), 46 km north on BA-001 between Ilhéus and Una.","-39.083333","-15.15",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757204 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757204","NL-U1757204",NA,NA,NA,NA,NA,NA,"-39.083333","-15.15","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"74","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757205","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Carvalho AMV de; et al.",NA,"1994","09","18","Southern America","Brazil",NA,NA,"Bahia. Municipio de Ilheus. Cidade de Ilhéus. Mata da Esperanca. Entrada a 2 km a partir da antiga ponte do Rio Fundao, Mata Higrofila Sul Baiana.","-39.069167","-14.781944",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757205 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757205","NL-U1757205",NA,NA,NA,NA,NA,NA,"-39.069167","-14.781944","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"75","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757206","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.","Hekking WHAM","Riéra B",NA,"1982","05","02","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757206 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757206","NL-U1757206",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0156668",NA,NA,NA,NA,NA
"76","2020-02-08 09:58:04-03","NBC","NL-BOTANY","U.1757207","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Paypayrola","blanchetiana","Paypayrola blanchetiana","Tul.",NA,"Ferraz EMN; Laurênio A; Bispo AG",NA,"1998","08","24","Southern America","Brazil",NA,NA,"Pernambuco Sao Vicente Ferrer, Mata do Estado. Mata Umida. Solo argiloso.","-35.5","-7.583333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1757207 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1757207","NL-U1757207",NA,NA,NA,NA,NA,NA,"-35.5","-7.583333","Magnoliopsidae",NA,NA,NA,NA,NA,NA
