"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","maximumElevationInMeters","county","minimumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","typeStatus","individualCount"
"44","2016-09-27 08:16:00-03","NY","NYBG","1289359","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Goldenberg","M. J. P. Pires-O'Brien","1829","1987","10","31","South America","Brazil","Monte Dourado. Est. Ecol. Jari (SEMA), embaixo paredão.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758818' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289359","NY01289359_01",NA,"Pará","-52.83","-0.45",NA,"Almeirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1743031","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","G. S. Bunting","10539","1981","12","21","South America","Venezuela","Vía entre El pensado y Las Tres Marías, entre Churuguarita (km 5) y el km 8 del trayecto.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1992246' target='other'> <mi>dwc_moreinfo</mi></a>","NY01743031","NY01743031_01","Pav. ex D.Don","Zulia",NA,NA,"300","Bolívar","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1289367","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","L. O. A. Teixeira","321","1982","05","11","South America","Brazil","Mineração Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758826' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289367","NY01289367_01","Pav. ex D.Don","Rondônia","-63.58","-10.583333",NA,"Ariquemes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","822776","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Goldenberg","P. Fiaschi","1705","2003","10","15","South America","Brazil","Estrada São José da Vitória-Buerarema, ramal à dir., ca. 1 km de São José. Estrada de acesso para a Pedra Branca.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=924521' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822776","NY00822776_01","Pav. ex D.Don","Bahia","-39.32","-15.08",NA,"Buerarema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3784821","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli","R. D. Rojas Gonzales","3455","2005","02","11","South America","Peru","Dist. Palcazu. Bosque de protección San Matías-San Carlos. Sector San Francisco de Pichanaz. Remanente de bosque.","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4143540' target='other'> <mi>dwc_moreinfo</mi></a>","NY03784821","NY03784821_01","Pav. ex D.Don","Pasco","-75.03333","-10.3","1200","Oxapampa","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","477912","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","P. J. Barbour","4971","1980","04","25","South America","Peru","30 air km or 70-80 river km SSW Puerto maldonado at effluence Rio La Torre (Rio D'Orbigny)/Rio Tambopata (SE bank); Tambopata Nature Reserve; Tropical Moist Forest","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=80276' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477912","NY00477912_01","Pav. ex D.Don","Madre de Dios","-69.28","-12.82","260","Tambopata","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1187680","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli","M. Alves","2636","2002","02","01","South America","Brazil","Reserva Ecológica de Humaitá, Universidade Federal do Acre.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=917223' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187680","NY01187680_01","Pav. ex D.Don","Acre","-67.67061111","-9.75722222","240","Porto Acre","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02540424","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli","F. A. Michelangeli","1822","2012","06","07","South America","Peru","Dto. Camantí, Sitio Vitabamba. km 180 en la carretera interoceanica, 12 km al O de Quincemil. Trocha al lado Rio Araza","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=61947' target='other'> <mi>dwc_moreinfo</mi></a>","NY02540424","NY02540424_01","Pav. ex D.Don","Cusco","-70.81161","-13.31075","718","Quispicanchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-27 08:15:00-03","NY","NYBG","01856191","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli","M. E. Timaná","2268","1991","09","14","South America","Peru","Las Piedras. Cusco Amazónico. Plantas colectadas en el camino al lago Sandoval. Bosque fuertemente perturbado, suelo arenoso.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2206916' target='other'> <mi>dwc_moreinfo</mi></a>","NY01856191","NY01856191_01",NA,"Madre de Dios","-69.05","-12.48333",NA,"Tambopata","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3908024","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"R. Bonino","356","2002","03",NA,"South America","Peru","Dist. Imaza; Comunidad Nativa de Yamayakat","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4275043' target='other'> <mi>dwc_moreinfo</mi></a>","NY03908024","NY03908024_01","Pav. ex D.Don","Amazonas","-78.3381","-5.0567",NA,"Condorcanqui","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","477919","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"L. Riedel","s.n.","1824",NA,NA,"South America","Brazil","{From protologue: Ad Serra da Piedade]","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=80297' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477919","NY00477919_01 NY00477919_02","Pav. ex D.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","03375508","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"T. B. Croat","87012","2002","08","26","South America","Ecuador","Along road between Palora and Yushin, vicinity of Yushin, along Rio Yushin, 6.0 km NNW of Palora, then 11.5 Km E of main Palora-San Vincente de Tarqui Road.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3703856' target='other'> <mi>dwc_moreinfo</mi></a>","NY03375508",NA,"Pav. ex D.Don","Morona-Santiago","-78.0311","-1.67","875","Palora","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","02540429","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli","F. A. Michelangeli","1766","2012","03","18","South America","Peru","Carretera de Bagua Chica a Santa María de Nieva, km. 82","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1835586' target='other'> <mi>dwc_moreinfo</mi></a>","NY02540429","NY02540429_01","Pav. ex D.Don","Amazonas","-78.37656","-5.28231","600","Bagua","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1743030","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","J. A. Steyermark","123422","1980","06","06","South America","Venezuela","Cerro Los manantiales, east of Río Guasare, west of Hacienda Los Manantiales, on property of Professor Morales, 12 km west of Corpozulia Campamento Carichuano.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1992203' target='other'> <mi>dwc_moreinfo</mi></a>","NY01743030","NY01743030_01","Pav. ex D.Don","Zulia","-72.3417","11.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1743028","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","G. S. Bunting","9043","1980","02","14","South America","Venezuela","Entre Las Tres Marías (área 8 km al este de El Pensado, o sea 12 km de Quirós) y el río Chiquito, trayecto de unos 8 km al sureste de Las Tres Marías.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1992188' target='other'> <mi>dwc_moreinfo</mi></a>","NY01743028","NY01743028_01","Pav. ex D.Don","Zulia","-70.92","10.42",NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","02678513","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","K. Ruokolainen","K. Ruokolainen","10445","1997","04","13","South America","Ecuador","Close to rio Tiputini flood plain","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2939051' target='other'> <mi>dwc_moreinfo</mi></a>","NY02678513","NY02678513_01","Pav. ex D.Don","Napo","-76.47","-0.62","300",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-27 08:15:00-03","NY","NYBG","01855808","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli","T. B. Croat","94818","2005","02","17","South America","Ecuador","Vicinity of El Chical; along road to El Carmen, departing main El Chical-Peñas Blancas Rd., 0.5 km from bridge over El Chical, 3.6-4.6 km up road to El Carmen.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2145142' target='other'> <mi>dwc_moreinfo</mi></a>","NY01855808","NY01855808_01",NA,"Carchi","-78.35388","0.92194","1503",NA,"1435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1743023","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","A. L. Weitzman","225","1987","08","20","South America","French Guiana","Maroni river, above mouth of Marouini river; island in river near Antecum Pata","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1992018' target='other'> <mi>dwc_moreinfo</mi></a>","NY01743023","NY01743023_01","Pav. ex D.Don",NA,"-54.1","3.316666667","140",NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02060053","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"B. S. Amorim","1712","2012","12","20","South America","Brazil","REBIO Pedra Talhada, Trilha para riacho, interior da mata.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2382032' target='other'> <mi>dwc_moreinfo</mi></a>","NY02060053","NY02060053_01","Pav. ex D.Don","Alagoas","-36.4281","-9.2511",NA,"Quebrangulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1187677","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli","A. R. S. de Oliveira","273","1994","06","22","South America","Brazil","Reserva Florestal do Humaitá-UFAC, linha 09.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=536903' target='other'> <mi>dwc_moreinfo</mi></a>","NY01187677","NY01187677_01","Pav. ex D.Don","Acre","-67.63","-9.75",NA,"Porto Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","3908441","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"R. M. Rueda","704","1992","07","09","South America","Peru","Distrito Fernando Lores, Tamshiyacu, Constancia. Bosque primario alterado.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4278195' target='other'> <mi>dwc_moreinfo</mi></a>","NY03908441","NY03908441_01","Pav. ex D.Don","Loreto",NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-27 08:16:00-03","NY","NYBG","01855801","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli","T. B. Croat","94852","2005","02","18","South America","Ecuador","Vicinity of Peñas Blancas, 6.6 km N of El Chical along trail to Tobar Donoso.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2145143' target='other'> <mi>dwc_moreinfo</mi></a>","NY01855801","NY01855801_01",NA,"Carchi","-78.19805","0.97722",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","3676622","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"M. Alvear","1442","2011","02","26","South America","Colombia","Corregimiento de Puerto Pinzon. Cordillera oriental, vertiente occidental. Serrania de Las Quinchas. Reserva Natural de Aves El Paujil. Sendero Loma Patoco",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2790827' target='other'> <mi>dwc_moreinfo</mi></a>","NY03676622","NY03676622_01","Pav. ex D.Don","Boyacá","-74.26461","6.04489",NA,"Puerto Boyaca","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","3784822","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli","R. D. Rojas Gonzales","3461","2005","02","11","South America","Peru","Dist. Palcazu. Bosque de protección San Matías-San Carlos. Sector San Francisco de Pichanaz. Remanente de bosque.","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4143542' target='other'> <mi>dwc_moreinfo</mi></a>","NY03784822","NY03784822_01","Pav. ex D.Don","Pasco","-75.03333","-10.3","1200","Oxapampa","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","03375520","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"T. B. Croat","91282","2004","07","16","South America","Ecuador","Along road from near Paquisha south to Las Orchídeas and end of road on Río Nangaritza via Guayzimi, beginning 15.9 km E of Zumbi and Río Zamora, then 49.6 km S at Las Orchídeas, in vicinity of Las Orchídeas.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3703868' target='other'> <mi>dwc_moreinfo</mi></a>","NY03375520",NA,"Pav. ex D.Don","Zamora-Chinchipe","-78.6583","-4.2289","877","Nangaritza","877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","41840","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","P. Gómez Andrade","501","1988","09","28","South America","Ecuador","Centro Shuar Yukutais, 10km S Sucua, Rio Upano, near Pedro Kunkumas' house","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=80281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00041840","NY00041840_01","Pav. ex D.Don","Morona-Santiago","-78.15","-2.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","03106902","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata",NA,"C. Vriesendorp","338","2007","05","29","South America","Ecuador","Dureno. Territorio Cofan, E. of Lago Agrio, south side of Rio Aguarico. 3 km from K28 of main road to Lago, 1 km hike W. from Coop. 28 Julio. 'Reserva Mundae', Rio Totoa Nai'qui.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3403989' target='other'> <mi>dwc_moreinfo</mi></a>","NY03106902",NA,"Pav. ex D.Don","Sucumbios","-76.7528","-0.0344","250","Lago Agrio","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00749989","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","R. Goldenberg","P. Fiaschi","1614","2003","10","02","South America","Brazil","Ca. 4 km da estrada Almadina-Coaraci. Entrada a esq. Fazenda São José.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=912477' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749989","NY00749989_01","Pav. ex D.Don","Bahia","-39.6","-14.72",NA,"Almadina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1289369","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","M. H. Nee","34396","1987","03","15","South America","Brazil","9.5 km. SE of Ariquemes on hwy. BR 364, then 3.6 km. E on Linea 55","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1758828' target='other'> <mi>dwc_moreinfo</mi></a>","NY01289369","NY01289369_01","Pav. ex D.Don","Rondônia","-62.98","-10","200","Aríquemes","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","02137242","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","J. C. Solomon","3401","1977","07","02","South America","Peru","5 km N of Tingo Maria. Road embankment.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2283235' target='other'> <mi>dwc_moreinfo</mi></a>","NY02137242","NY02137242_01","Pav. ex D.Don","Huánuco","-76.0163889","-9.2555556",NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2016-09-27 05:06:00-03","NY","NYBG","01855805","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","F. A. Michelangeli","W. Quizhpe","1210","2005","06","06","South America","Ecuador","Región de la Cordillera del Cóndor. Cuenca alta del Río Nangaritza. Río Tzenganga. Destacamento Militar Yawi. Bosque secundario; suelos arcillos, roca caliza.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2145158' target='other'> <mi>dwc_moreinfo</mi></a>","NY01855805","NY01855805_01",NA,"Zamora-Chinchipe","-78.66","-4.46083",NA,"Nangaritza","970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","477917","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","S. R. Lowrie","205","1980","09","26","South America","Brazil","Rio Branco; Zoobotanical garden of Federal University of Acre","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=80278' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477917","NY00477917_01","Pav. ex D.Don","Acre","-67.8097","-9.9747",NA,"Rio Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","477918","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Clidemia","dentata","Clidemia dentata","J. J. Wurdack","G. T. Prance","30207","1987","11","01","South America","Brazil","Ilha do Marajó; Rio Anajás, just above Anajás","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=80285' target='other'> <mi>dwc_moreinfo</mi></a>","NY00477918","NY00477918_01","Pav. ex D.Don","Pará","-49.9398887","-0.9819837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
