"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","3924092","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"R. S. Cowan","1546","1959","04","12","South America","Trinidad and Tobago","Ridge Forest above Hermitage River, north end of Main Ridge.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218794' target='other'> <mi>dwc_moreinfo</mi></a>","NY03924092","NY03924092_01","Tobago",NA,"150","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3935383","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"E. P. Killip","27900","1929","08","24","South America","Peru","Puerto Arturo, lower Río Huallaga below Yurimaguas","-76.071537","-5.861922","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218925' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935383","NY03935383_01","Loreto",NA,"135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","3935356","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"A. Fendler","137","1877",NA,NA,"South America","Trinidad and Tobago","Trinidad.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218898' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935356","NY03935356_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3935355","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"A. Fendler","137","1877",NA,NA,"South America","Trinidad and Tobago","Trinidad.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218897' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935355","NY03935355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","3935363","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"J. A. Steyermark","87756","1960","11","23","South America","Venezuela","Rain forest, between La Margarita and Pueta Miranda Rio Acure.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218905' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935363","NY03935363_01","Delta Amacuro",NA,"80","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","3935403","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"N. Marshall","132","1987","08","05","South America","French Guiana","Saul. In vicinity of village and airport.","-53.2","3.62","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218946' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935403","NY03935403_01",NA,NA,"200","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","03935351","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"J. T. Mickel","9419","1984","07","01","South America","Trinidad and Tobago","Trinidad. Asa Wright Nature Centre, 7 mi N of Arima.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218803' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935351","NY03935351_01",NA,NA,"366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3924097","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"G. S. Jenman","1262",NA,NA,NA,"South America","Trinidad and Tobago","Trinidad.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218799' target='other'> <mi>dwc_moreinfo</mi></a>","NY03924097","NY03924097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3935353","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"A. Fendler","137","1877",NA,NA,"South America","Trinidad and Tobago","Trinidad.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218895' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935353","NY03935353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","3935394","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"G. S. Jenman","s.n.","1897",NA,NA,"South America","Guyana","British Guiana. Pomeroon River.","-58.61143","7.413225","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218937' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935394","NY03935394_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","3935387","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"J. L. Clark","4906","1998","03","20","South America","Ecuador","Bilsa Biological Station. Reserva Ecologica Mache-Chindul, 35 km W of Quinindé. Permanent Plot #3.","-79.73","0.35","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218929' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935387",NA,"Esmeraldas","Quinindé","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3935385","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"A. Fendler","137","1877",NA,NA,"South America","Trinidad and Tobago","Trinidad.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218927' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935385","NY03935385_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","3935378","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"H. H. van der Werff","11063","1988","08","10","South America","Peru","Jenaro Herrera. Arboretum in tahuampa (flooded forest), ± 1/2 hr. by boat from Jenaro Herrera.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218920' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935378",NA,"Loreto","Requena","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","3935377","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"J. M. Schunke-Vigo","3203","1969","06","21","South America","Peru","Dtto. Uchiza.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218919' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935377","NY03935377_01","San Martín","Mariscal Cáceres","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","3935406","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"G. Cremers","13632","1995","02","04","South America","French Guiana","Camp Eugène - Bassin du Sinnamary.","-53.07","4.85","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218949' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935406","NY03935406_01",NA,NA,"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","3935389","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"B. E. Hammel","21572","1998","04","18","South America","Suriname","Vicinity of Ulemari River, ca. 150 km upstream from its confluence with Litani River.","-54.8542","2.7681","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218931' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935389","NY03935389_01",NA,NA,"175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","3935400","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"Collector unspecified","5147","1945","03","15","South America","Guyana","British Guiana. Kaituma River - 12 miles up.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218943' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935400","NY03935400_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","3935357","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"G. S. Jenman","s.n.",NA,NA,NA,"South America","Trinidad and Tobago","Trinidad.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218899' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935357","NY03935357_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3924095","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"M. A. Sundue","712","2002","04","22","South America","Bolivia","N. side of Río Moile, SW from Campamento Moile of Parque Nacional Amboró","-64.13","-17.3967","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218797' target='other'> <mi>dwc_moreinfo</mi></a>","NY03924095","NY03924095_01","Santa Cruz","Ichilo","275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","3935352","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"J. T. Mickel","9519","1984","07","09","South America","Trinidad and Tobago","Trinidad. Aripo Cave trail",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218894' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935352","NY03935352_01",NA,NA,"610",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","3935392","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.",NA,"G. S. Jenman","s.n.",NA,NA,NA,"South America","Guyana","British Guiana. Essequibo River.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4218935' target='other'> <mi>dwc_moreinfo</mi></a>","NY03935392","NY03935392_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-05 09:59:25-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","20519","S","Plantae","Tracheophyta","Polypodiales","Pteridaceae","Polytaenium","citrifolium","Polytaenium citrifolium","(L.) Schuettp.","F.R. Nonato","A. Salino","2017","1994","07","21","América do Sul","Brasil","fazenda intervales","-47.9199981689453","-24.3799991607666",NA,"GEOGRAFIA: epífita em tronco de árvore;",NA,NA,"São Paulo","Sete Barras",NA,NA,"Polypodiopsida","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:51:08-03","EAO","IAN","108945","PreservedSpecimen","Plantae","Fern",NA,"Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Brade, AK","Irwin, HS; Westra, LYT","47710","1960","08","22","Southern America","Brasil","In forest shade. First Cachoeira on Rio iaué, 0.5km of confluence with rio Oiapoque.","-52.366667","2.883333",NA,"Epiphyte on vertical tree trunk 1-3m above ground; leaves scattered, fleshy. Occasional.","IAN108945",NA,"Amapá",NA,NA,NA,NA,NA,NA,"1963","-52.366667","2.883333",NA,NA,NA,NA,NA
"68","2021-03-30 12:51:08-03","EAO","IAN","198135","PreservedSpecimen","Plantae","Fern",NA,"Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Pietrobom, MR","Soares, MIB; Pietrobom, MR","77","2014","10","10","Southern America","Brasil","Comunidade da Penha, Vila da pedra.&nf;&nf;Epifita na base de tronco vivo no interior da floresta não inundável.","-47.452444","-1.694389",NA,"Epífita.","IAN198135",NA,"Pará","Irituia","60","60",NA,NA,NA,"2016","-47.452444","-1.694389","06","17",NA,NA,NA
"69","2021-03-30 12:51:08-03","EAO","IAN","198491","PreservedSpecimen","Plantae","Fern",NA,"Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Pietrobom, MR","Souza, ESC; Pietrobom, MR","38","2014","07","17","Southern America","Brasil","Floresta não inundável, interior da mata.","-47.277889","-1.188139",NA,"Epífita.","IAN198491",NA,"Pará","Peixe-Boi",NA,NA,NA,NA,NA,"2014","-47.277889","-1.188139","07","17",NA,NA,NA
"70","2021-03-30 12:51:08-03","EAO","IAN","52329","PreservedSpecimen","Plantae","Fern",NA,"Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Brade, AK","Fróes, RL","26092","1950","02","27","Southern America","Brasil","Rio Urubú.",NA,NA,NA,NA,"IAN052329",NA,"Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:51:08-03","EAO","IAN","113393","PreservedSpecimen","Plantae","Fern",NA,"Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.","Brade, AK","Egler, WA; Irwin, HS","46694","1961","08","27","Southern America","Brasil","Near Cachoeira Macacoara.","-53.35","0.883333",NA,"Epiphyte on vertical tree trunk, the rhizome weak, easily broken. Leaves fleshy, pendent. Occasional.","IAN113393",NA,"Amapá",NA,"200","200",NA,NA,NA,"1963","-53.35","0.883333",NA,NA,NA,NA,NA
"72","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3493058","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Granville J-J de; Roesel C; Brothers L",NA,"1991","04","23","Southern America","French Guiana","Guyane Francaise. D.Z. de Crique Jupiter, Bassin du Sinnamary.","-53.161944","4.0675",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3493058 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3493058","NL-L3493058",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,"-53.161944","4.0675",NA,NA,NA,NA,NA
"73","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3493061","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil","Brasil.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3493061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3493061","NL-L3493061",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3493060","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil","Brasil.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3493060 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3493060","NL-L3493060",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3493062","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Hohenacker RF",NA,"1976","01","01","Southern America","Surinam","Pl. Surinam.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3493062 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3493062","NL-L3493062",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3493067","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Splitgerber FL",NA,NA,NA,NA,"Southern America","Surinam","Iter Surinamenae. Ad candices Manicarinae saccif! in sylvis humidis.Prope Saramacca.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3493067 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3493067","NL-L3493067",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3493070","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil","Brasilia at Para. Plantarum Brasiliae Tropicae.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3493070 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3493070","NL-L3493070",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3493071","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Leprieur FMR",NA,"1840","01","01","Southern America","French Guiana","Cayem!",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3493071 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3493071","NL-L3493071",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3493072","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Spruce R",NA,"1852","01","01","Southern America","Brazil","Prope San Gabriel da Cachoeira, ad Rio Negro, Brasiliae borealis.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3493072 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3493072","NL-L3493072",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3493073","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Splitgerber FL",NA,NA,NA,NA,"Southern America","Surinam","Iter Surinamenae. Ad candices Manicarinae saccif! in sylvis humidis.Prope Saramacca.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3493073 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3493073","NL-L3493073",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3727594","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Hammel BE; Koemar S; Raghoenandan UPD",NA,"1998","04","18","Southern America","Surinam","Sipaliwini. Vicinity of Ulemari River, ca. 150 km upstream from its confluence with Litani River. Periodically flooded forest near river.","-54.854167","2.768056",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3727594 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3727594","NL-L3727594",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,"-54.854167","2.768056",NA,NA,NA,NA,NA
"82","2020-02-08 10:45:41-03","NBC","NL-BOTANY","L.3727595","PreservedSpecimen","Plantae",NA,"Polypodiales","Vittariaceae","Anetium","citrifolium","Anetium citrifolium","(L.) Splitg.",NA,"Hammel BE; Koemar S; Raghoenandan UPD",NA,"1998","04","18","Southern America","Surinam","Sipaliwini. Vicinity of Ulemari River, ca. 150 km upstream from its confluence with Litani River. Periodically flooded forest near river.","-54.854167","2.768056",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3727595 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3727595","NL-L3727595",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,"-54.854167","2.768056",NA,NA,NA,NA,NA
