"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"45","2021-03-15 16:37:00-03","NY","NYBG","00940048","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. A. T. Graham","A. F. M. Glaziou","12683","1892",NA,NA,"South America","Brazil","Minas Gerais","Brésil (Minas Geraes) aldea de Ouro Branco, dais le bourbier.","-43.6917","-20.5208",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985645' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940048","NY00940048_01","Ouro Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2108554","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"S. A. Mori","22389","1992","06","17","South America","Brazil","Amazonas","Rio Solimões, Lago Grande de manacapuru","-61.4980316","-3.0819802",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261795' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108554","NY02108554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2108137","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"M. J. P. Pires-O'Brien","762","1986","01","16","South America","Brazil","Pará","Mte. Dourado, próximo à marina da balsa da SION, em Munguba","-52.4279487","-0.9222002",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261084' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108137","NY02108137_01","Almeirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","2108133","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"R. Spruce","s.n.","1850","07",NA,"South America","Brazil","Pará","in vicinibus Santarem.","-54.740486","-2.449614",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261080' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108133","NY02108133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02703119","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"J. L. Clark","11346","2010","05","11","South America","Peru","Cusco","Distrito: Camanti, between Marcapata and San Andres, Culebracia","-70.92","-13.57","1800","2200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2899059' target='other'> <mi>dwc_moreinfo</mi></a>","NY02703119","NY02703119_01","Quispicanchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","445747","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"S. A. T. Graham","908","1982","03","20","South America","Brazil","São Paulo","6 km NE of intersection of SP 255 (Ribeirao Preto-Araraquara road) with road to Pradoptopilis","-47.72","-21.3403",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=672485' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445747","NY00445747_01","Cravinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2108557","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"B. A. Krukoff","4563","1933","05","23","South America","Brazil","Amazonas","Paranagua (Teffe)","-64.7114","-3.35417",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261798' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108557","NY02108557_01","Tefé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00940061","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","T. B. Cavalcanti","E. P. Heringer","3006","1979","12","27","South America","Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986500' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940061",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","2108149","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"N. T. da Silva","5102","1979","02","10","South America","Brazil","Pará","Gurupá, igarapé Jacupi.","-51.65","-1.42",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261790' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108149","NY02108149_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2108127","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"J. M. Pires","45956A","1961","07","24","South America","Brazil","Para","Rio Amapari. Base of Serra da Arumanduba",NA,NA,"30","50","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261074' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108127","NY02108127_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","645171","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","A. Lourteig","H. S. Irwin","31302","1971","03","02","South America","Brazil","Bahia","Valley of the Rio das Ondas, ca. 10 km W of Barreiras",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=672469' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645171","NY00645171_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","645173","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. A. T. Graham","Y. Sano","103","1981","05","30","South America","Brazil","Paraná","Salto - Sete Quedas","-54.2556","-24.08",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=672476' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645173","NY00645173_01","Guairá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00940051","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. A. T. Graham","K. Mizoguchi","1485","1981","02","12","South America","Brazil","Minas Gerais","Usina Iron Works. (Under joint Japanese-Brazilian management) in the outskirts of Usiminas.","-42.5367","-19.4683",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985756' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940051","NY00940051_01","Ipatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","2108131","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"S. R. Hill","13026","1983","07","09","South America","Brazil","Amazonas","Ilha Tubinambarana, paraná Urariá, white water, between rio Abacaxis and Rio Paraconi, varzea.","-58.5","-3.833333",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261078' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108131","NY02108131_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00940047","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. A. T. Graham","C. E. O. Kuntze","s.n.",NA,NA,NA,"South America","Brazil","Mato Grosso","Villa Maria, Mattogrosso","-57.6789","-16.0708",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985638' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940047","NY00940047_01","Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","2108150","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"G. Martinelli","6949","1980","06","13","South America","Brazil","Pará","Rio Trombetas, lago Sapucuá, 12 Km S de Oriximiná","-56.0962692","-1.7662257","60.00","60.00","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261791' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108150","NY02108150_01","Oriximiná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","2108128","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"G. T. Prance","16717","1973","07","23","South America","Brazil","Amazonas","Ilha Aramaçá, almost opposite Tabatinga","-69.9164","-4.3331",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261075' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108128","NY02108128_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00940055","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. A. T. Graham","J. A. Ratter","R.4144","1977","01","17","South America","Brazil","Mato Grosso","Vale de Sonhos (80 km N of Barra do Garças on the road to Xavantina)","-52.33","-15.23",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986023' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940055","NY00940055_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","2108139","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"G. T. Prance","3989","1967","01","22","South America","Brazil","Roraima","Canto Galo, Rio Mucajaí between Pratinha and Rio Apiaú","-61.1802006","2.6780147",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261086' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108139","NY02108139_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00940058","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. A. T. Graham","P. I. Oliveira","389","1982","02","20","South America","Brazil","Minas Gerais","Rio da Prata.","-49.7864","-19.2133",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986492' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940058","NY00940058_01","Gurinhatã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","645176","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. A. T. Graham","G. G. Hatschbach","15787","1967","01","20","South America","Brazil","Paraná","Paredao dos Avaros, near porto Camargo, bank of Rio Paraná",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=672477' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645176","NY00645176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","445751","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. A. T. Graham","C. Díaz Santibañez","2490","1987","05","09","South America","Peru","Loreto","Distrito Pevas, Río Ampiyacu-Yanayacu",NA,NA,"70","70","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=672474' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445751",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2108143","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"N. A. Rosa","1521","1977","02","16","South America","Brazil","Roraima","Área pantanosa.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261784' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108143","NY02108143_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","2108144","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"G. T. Prance","13375","1971","06","19","South America","Brazil","Amazonas","Rio Purus between Campina and Tambaqui.","-62.878443","-4.995765",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261785' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108144","NY02108144_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00940046","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","S. A. T. Graham","P. Clausen","317",NA,NA,NA,"South America","Brazil","Minas Gerais","Brésil (Minas Geraes)",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=985500' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940046","NY00940046_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2108138","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"G. T. Prance","11078","1971","03","17","South America","Brazil","Roraima","Indian trail from Surucucu to Uaicá. Forest on river island. (Uaicá-Mucajaí).","-63.392","3.217",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261085' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108138","NY02108138_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","2108140","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"G. T. Prance","10720","1971","02","27","South America","Brazil","Roraima","Indian trail from Surucucu to Uaicá. Vicinity of Uaicá airstrip, Rio Uraricoeira","-63.18","3.55",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261087' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108140","NY02108140_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2108129","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"A. J. Henderson","608","1986","07","15","South America","Brazil","Roraima","Ilha de Maracá, Estação Ecológica de Maracá, along edge of Rio Maracá","-61.43","3.4",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261076' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108129","NY02108129_01","Alto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2108147","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"J. J. Strudwick","3291","1981","07","20","South America","Brazil","Pará","Lageira, airstrip on Rio Maicuru. On riverbanks of Maicuru up to 1 Km upstream of airstrip","-54.433333","-0.916667","800","800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261788' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108147","NY02108147_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00940062","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","T. B. Cavalcanti","B. A. S. Pereira","2718","1995","03","15","South America","Brazil","Goiás","Km 41 da estrada Padre Bernardo/Niquelandia. Margem do Rio Verde.","-48.475","-14.9",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986504' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940062","NY00940062_01","Pirenópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1146058","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A.Anderson) Kuntze","H. D. Ferreira","P. G. Delprete","10226","2007","07","08","South America","Brazil","Goiás","Parque Estadual ALtamiro de Moura Pacheco. Ribeirão João Leite.","-49.1406","-16.5239","690","690","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1327323' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146058","NY01146058_01","Goiâna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-08 11:09:10-03","UNESP-IBB","BOTU","6387","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Estrela, M.R.","52","1976","03","17",NA,"Brasil","Amazonas","Beira da Transamazônica","-63.166667","-7.516667",NA,NA,NA,NA,"BOTU006387",NA,"Humaitá","63º10'w","07°31's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 11:09:10-03","UNESP-IBB","BOTU","22462","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Amaral Jr., A.","392","1999","04","08",NA,"Brasil","Mato Grosso do Sul",NA,"-51.895917","-21.180444",NA,NA,NA,"Arbusto, mais ou menos trepador, flores vermelhas.","BOTU022462",NA,"Brasilândia","51°53'45,3w","21°10'49.6s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-08 11:09:10-03","UNESP-IBB","BOTU","21848","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Amaral Jr., A.","279","1998","10","17",NA,"Brasil","Mato Grosso do Sul",NA,"-52.841111","-22.379167",NA,NA,NA,"Formação uniforme de vegetação totalmente dentro da água; muitas árvores mortas; erva de flores vermelhas, ramos e pecíolo vinho, dentro da água.","BOTU021848",NA,"Anaurilândia","52°50'28w","22°22'45s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-08 11:09:10-03","UNESP-IBB","BOTU","6406","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Barbosa, V.D.","8","1976","02","17",NA,"Brasil","Amazonas","Margem do Rio Madeira, próximo ao Igarapé do banheiro","-63.166667","-7.516667",NA,NA,NA,NA,"BOTU006406",NA,"Humaitá","63º10'w","07°31's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 11:09:10-03","UNESP-IBB","BOTU","6742","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Chagas, F.N.","191","1976","08","05",NA,"Brasil","Amazonas","Entrada do Igarapé do Puruzinho","-63.166667","-7.516667",NA,NA,NA,NA,"BOTU006742",NA,"Humaitá","63º10'w","07°31's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-06 11:42:33-03","UFPI-MRV","HDELTA","6097","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Araújo, L.S.","Araújo, L.S.; Lemos, J.R.","113","2017","07","29",NA,"Brasil","Piauí",NA,"-41.7811012268066","-4.13166999816895",NA,NA,NA,NA,"HDELTA006097",NA,"Brasileira",NA,NA,"2017","07","29","51782","auto",NA,NA,NA,NA,NA
"82","2020-11-13 09:20:09-03","UFRJ","RFA","10879","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","A. Lourteig","G.G. Hatschbach","24293",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Piraputanga","-55.7872009277344","-20.4710998535156",NA,NA,NA,"Subarbusto de 70 cm, flor vermelha, ápice creme","RFA44192",NA,"Aquidauana",NA,NA,"1971",NA,NA,"212961","auto",NA,NA,NA,NA,NA
"83","2019-09-10 21:43:25-03","UNEMAT","TANG","3754","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Engels, ME","Engels, ME; Barreto, R; Antoniazzi, S","3472","2015","05","27",NA,"Brasil","Mato Grosso","Lote G de supressão, Resgate da flora da UHE Colider","-55.34","-11.035","260","260",NA,NA,"TANG000003754",NA,"Itaúba","-55.34","-11.035","2015","05","27",NA,NA,NA,NA,NA,NA,NA
"84","2019-09-10 21:43:25-03","UNEMAT","TANG","5966","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Engels, ME","Engels, ME; Azevedo, MG; Silva, LS","5601","2017","05","30",NA,"Brasil","Mato Grosso","Resgate de flora da UHE Colíder., Floresta do Planalto dos Parecis, região de ecótono entre a Floresta Amazônica e Cerrado.","-55.365122","-11.339389","265","265",NA,NA,"TANG000005966",NA,"Itaúba","-55.365122","-11.339389","2017","05","30",NA,NA,NA,NA,NA,NA,NA
"85","2016-10-18 16:26:04-02","UNEMAT","TANG","1574","S","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Silva, CA","Silva, CA","445","2011","11","11",NA,"Brasil","Mato Grosso","Cachoeira Salto das Nuvens.","-57.734722","-14.6075","230","230",NA,"Porte herbáceo, ocorre ao curso d' água, flores tubulosas vermelhas.","TANG000001574",NA,"Tangará da Serra","-57.734722","-14.6075","2011","11","11",NA,NA,NA,NA,NA,NA,NA
