"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","day","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"200","2012-04-24 15:24:00-03","MO","MOBOT","2876770","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"W.G. Herter","1931","11","Uruguay","Rocha",NA,"Castillos. Camp. Hum. ill.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,"Herter 1505",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"201","2008-08-22 03:32:00-03","MO","MOBOT","2876932","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","T.G. Lammers (OSH)",NA,NA,NA,"Troels M. Pedersen","1950","10","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 793","26",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2012-04-18 12:55:00-03","MO","MOBOT","3406061","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Thomas G. Lammers, September",NA,NA,NA,"Lidia Pérez de Molas","1989","11","Paraguay","Canindeyú",NA,"Tierra del Banco Mundial, Proyecto Mbaracayú. Lugar abierto, alterado. Pista de aterrizaje; cercanías de la Administración.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pérez de Molas 2264","12",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"203","2010-04-12 15:45:00-03","MO","MOBOT","3406088","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Thomas G. Lammers, September",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","1998","10","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Cerrado scrub.","-55.43805","-24.13027",NA,NA,NA,NA,NA,NA,NA,"Zardini 495249","29",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2012-02-28 10:35:00-03","MO","MOBOT","100452658","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.","R.C. Foster",NA,NA,NA,"José Steinbach","1924","9","Bolivia","Santa Cruz","Sara","Buenavista. campos húmedos sobre basuras.","-63.6666667","-17.45",NA,NA,"450.00000000",NA,NA,NA,NA,"Steinbach G. 6447a","17",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"205","2016-11-15 05:15:00-02","MO","MOBOT","2188153","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.",NA,NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1968","1","Argentina","Corrientes","Concepción","Tabay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 13742","28",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2018-05-17 05:28:00-03","MO","MOBOT","2188213","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.","Múlgura de Romero, M. E.",NA,NA,NA,"María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","1997","12","Argentina","Misiones","San Ignacio","Parque Provincial Teyucuaré, al borde de las escalinatas del peñón","-55.58333","-27.26666",NA,NA,NA,NA,NA,NA,NA,"Múlgura 1652","8",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2011-03-15 06:39:00-03","MO","MOBOT","2295253","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.","Chiarini, F.",NA,NA,NA,"Gloria E. Barboza|Franco E. Chiarini|Marisa Matesevach|C. Carrizo García","2002","12","Argentina","Corrientes","Ituzaingó","Entre Villa Olivari e Ituzaingó, por ruta nº 12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barboza 388","6",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2011-03-18 17:39:00-03","MO","MOBOT","2343105","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.","Greppi, J.",NA,NA,NA,"Renée H. Fortunato|Miguel Elechosa","1995","1","Argentina","Tierra del Fuego","Ushuaia","9 km al E de Pto, Haberton por Ruta E, en direcc. a Pto. Moat.","-67.25","-54.88333",NA,NA,NA,NA,NA,NA,NA,"Fortunato 4840","24",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2011-03-24 16:21:00-03","MO","MOBOT","2428988","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.","Ferrucci, M. S., //",NA,NA,NA,"Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","1996","10","Argentina","Corrientes","Concepción","Estancia Yatay Corá, 50 km NE de Chavarría. Aprox. 2 km al NE del casco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 6755","23",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2011-03-24 16:21:00-03","MO","MOBOT","2429009","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.","Cáceres Moral, S. A., //",NA,NA,NA,"Maria M. Arbo|Sergio Cáceres M.|M. Silvia Ferrucci|Victor Maruñak","1996","10","Argentina","Corrientes","San Roque","Estancia Caaguazú, 11 Km NE de Chavarría, camino a Tacuaritas. Arroyo aprox. 2km al SW del casco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 6840","24",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2009-08-07 05:41:00-03","MO","MOBOT","2488990","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","Cham.","Hassler, E.",NA,NA,NA,"Émile Hassler",NA,NA,"Paraguay","Cordillera",NA,"Cordillera de Altos","-57.1","-25.45",NA,NA,NA,NA,NA,NA,NA,"Hassler 162",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2009-06-15 12:19:00-03","MO","MOBOT","100194833","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don",NA,NA,NA,NA,"Oscar F. Clarke","1991","1","Argentina","Chubut",NA,"Andes Mtns. Foothills: Hwy 40, 71 km north of Esquel, 20 km north of Arroyo El Mayoco, near old RR bridge still in use.","-71.0938889","-42.5",NA,NA,"765.00000000",NA,NA,NA,NA,"Clarke 69-07","2",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"213","2017-11-13 16:16:00-02","MO","MOBOT","101009884","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don","T.J. Ayers",NA,NA,NA,"Leslie R. Landrum","1981","12","Brazil","Paraná","Palmeira","Fazenda Santa Rita, ca. 65 km W of Curitiba on rd to Ponta Grossa.","-49.8333333","-25.4166667",NA,NA,NA,NA,NA,NA,NA,"Landrum 3944","2",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"214","2010-05-16 08:12:00-03","MO","MOBOT","2876134","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don",NA,NA,NA,NA,"Aurelio Schinini","1973",NA,"Paraguay","Cordillera",NA,"Altos, Cnia. Bernal Cué",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 6706",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","564050","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea","(Cham.) G. Don",NA,NA,NA,NA,"David R. Brunner|S. Caballero","1986","4","Paraguay","Alto Paraná",NA,"Reserva Biológica Limoy de Itaipu Binacional. Turbera de Sphagnum rodeada por bosque bajo, inundado, de trancición al bosque de suelo alto.","-54.55","-25.85",NA,NA,NA,NA,NA,NA,NA,"Brunner 1902","18",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-11","2"
"216","2011-04-11 12:25:00-03","MO","MOBOT","2454672","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea elliptica","A. DC.","Chiapella, J.",NA,NA,NA,"L.L. Hauman",NA,NA,"Argentina","Río Negro",NA,"Río Negro inferior, en la margen del río (probablemente depto. Alsina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hauman s.n.101",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,NA
"217","2018-06-22 05:25:00-03","MO","MOBOT","2455864","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea elliptica","A. DC.",NA,NA,NA,NA,"Pe. Raulino Reitz","1952","2","Brazil","Santa Catarina",NA,"Araranguá. Arroio do Gildo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 4456","27",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,NA
"218","2011-02-25 14:27:00-03","MO","MOBOT","2518727","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea elliptica","A. DC.","Wimmer, F. E.",NA,NA,NA,"Mariano B. Berro",NA,NA,"Uruguay","Lavalleja",NA,"Cerros Penitentes, Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berro 5251",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,NA
"219","2018-06-22 05:25:00-03","MO","MOBOT","2455881","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea hederacea",NA,NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","1964","10","Brazil","Santa Catarina",NA,"Abelardo Luz. 4 km north of Abelardo Luz",NA,NA,NA,NA,"900.00000000","1000.00000000",NA,NA,NA,"Smith 12876a","23",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"hederacea",NA,"1"
"220","2011-04-11 12:25:00-03","MO","MOBOT","2454672","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea elliptica","A. DC.","Chiapella, J.",NA,NA,NA,"L.L. Hauman",NA,NA,"Argentina","Río Negro",NA,"Río Negro inferior, en la margen del río (probablemente depto. Alsina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hauman s.n.101",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,NA
"221","2018-06-22 05:25:00-03","MO","MOBOT","2455864","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea elliptica","A. DC.",NA,NA,NA,NA,"Pe. Raulino Reitz","1952","2","Brazil","Santa Catarina",NA,"Araranguá. Arroio do Gildo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 4456","27",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,NA
"222","2011-02-25 14:27:00-03","MO","MOBOT","2518727","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea elliptica","A. DC.","Wimmer, F. E.",NA,NA,NA,"Mariano B. Berro",NA,NA,"Uruguay","Lavalleja",NA,"Cerros Penitentes, Minas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Berro 5251",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"elliptica",NA,NA
"223","2018-06-22 05:25:00-03","MO","MOBOT","2455881","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea hederacea",NA,NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","1964","10","Brazil","Santa Catarina",NA,"Abelardo Luz. 4 km north of Abelardo Luz",NA,NA,NA,NA,"900.00000000","1000.00000000",NA,NA,NA,"Smith 12876a","23",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"hederacea",NA,"1"
"224","2020-08-31 08:53:15-03","INPA","INPA","159573","S","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","Hatschbach, GG","1989",NA,NA,"Silva, JM da","1987","10","Brasil","Paraná","Curitiba","Boqueirão. Campo.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"INPA0159573","INPA0159573 INPA0159573_e","396","12",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Asterales","25180","auto",NA,NA,NA,NA,NA
"225","2020-06-25 16:06:11-03","FUVATES","HVAT","5193","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","E. Freitas; M. Caumo","2017","04","20","M. Caumo","2017","02","Brasil","Rio Grande do Sul","Pantano Grande","Vila Capivarita, Horto Tarumã CMPC.","-52.485833","-30.324444","-52º29'9''W","-30º19'28''S",NA,NA,"Erva; APP com vegetação campestre em estágio inicial.","HVAT00005193",NA,"77","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-01-26 14:12:30-03","CPACT","ECT","1219","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","D.R.Vahl","2018","08","22","M.Sartori","2006","05","Brasil","Paraná","São Mateus do Sul","Minas de Xisto. Habitat: no solo. Coordenadas geográficas obtidas a partir dos dados de localidade, Mina de Xisto.","-50.4325","-25.800278","50º25'57''W","25º48'1''S","851","851",NA,"ECT0001219","ECT0001219","93","03",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-01-26 14:12:30-03","CPACT","ECT","4412","PreservedSpecimen","Plantae","Campanulaceae","Lobelia","hederacea","Lobelia hederacea","Cham.","D.R.Vahl","2018","01","29","M.M.Marchi","2013","03","Brasil","Rio Grande do Sul","Tapes","Fazenda São Miguel, área de conservação de banco de germoplasma in situ de Butia odorata, área 3 de monitoramento. Campo nativo, cossistema de butiazal. Área úmida.","-51.368333","-30.545556","51º22'6''W","30º32'44''S","50","50",NA,"ECT0004412","ECT0004412","4411","26",NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","938583","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"E. H. Ule","1889","3","Brazil","Santa Catarina",NA,"Auf Sumpfwiesen und in Gräben bei Tuberão, Pr. St. Catharina",NA,NA,NA,NA,NA,NA,NA,"US02716444","US02716444_01","1054",NA,NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","2283826","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"T. Pederson","1955","12","Uruguay","Lavalleja",NA,"Meadows, on moist ground, Estancia ''Pororó'' Dep. Lavalleja",NA,NA,NA,NA,NA,NA,NA,"US02716418","US02716418_01","3610","2",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"230","2020-09-12 05:00:02-03","US","US","2440555","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"A. Mattos","1951","12","Brazil","Paraná",NA,"Monte Alegre- Mauá",NA,NA,NA,NA,NA,NA,NA,"US02716455","US02716455_01","s.n.","13",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","1421179","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"J. Miers",NA,NA,"Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02716426","US02716426_01","1301",NA,NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"232","2020-09-12 05:00:02-03","US","US","2059598","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"-- Reitz","1952","2","Brazil","Santa Catarina",NA,"Earniça, Laguna",NA,NA,NA,NA,NA,NA,NA,"US02716442","US02716442_01","4467","28",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"233","2020-09-12 05:00:02-03","US","US","2122555","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"T. Pederson","1950","10","Argentina","Corrientes",NA,"Estancia ,,Santa Teresa'', Dep. Mburucuyá",NA,NA,NA,NA,NA,NA,NA,"US02716419",NA,"793","26",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","2892562","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"T. M. Petersen","1961","10","Argentina","Corrientes",NA,"Ruta 12, by the Batel Bridge, Dep. Lavelle",NA,NA,NA,NA,NA,NA,NA,"US02716417",NA,"6089","11",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","2220676","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1956","1","Brazil","Santa Catarina",NA,"Pilões, Palhoça, na beira do caminho",NA,NA,NA,NA,"200",NA,NA,"US02716438","US02716438_01","2446","19",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","2267617","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1956","12","Brazil","Santa Catarina",NA,"Mun. Lajes: Bog, between Palmeiras and Lajes",NA,NA,NA,NA,"800","900",NA,"US02716437","US02716437_01","8073","2",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","2563846","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"G. Hatschbach","1966","1","Brazil","Paraná",NA,"Mun. Palmeira, Serra das Almas",NA,NA,NA,NA,NA,NA,NA,"US02716450","US02716450_01","13507","12",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","2699199","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"-- Ule","1889","3","Brazil","Santa Catarina",NA,"Auf Sumpfwiesen und in Gräben bei Tuberão",NA,NA,NA,NA,NA,NA,NA,"US02716445","US02716445_01","1054",NA,NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"239","2020-09-12 05:00:02-03","US","US","2509173","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"G. Hatschbach, J. Lindeman & H. Haas","1966","2","Brazil","Paraná",NA,"S Mateus do Sul, 10 m.p/Oeste",NA,NA,NA,NA,NA,NA,NA,"US02716449","US02716449_01","13798","9",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"240","2020-09-12 05:00:02-03","US","US","2250634","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","1956","12","Brazil","Santa Catarina",NA,"Mun. Pôrto União: Bog, Fazenda Frei Rogerio, 12 km southeast of Pôrto União",NA,NA,NA,NA,"750",NA,NA,"US02716436","US02716436_01","8684","18",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"241","2020-09-12 05:00:02-03","US","US","1540984","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"P. Jörgensen","1931","5","Paraguay","Guaira",NA,"In humid campus Villarrica",NA,NA,NA,NA,NA,NA,NA,"US02716421","US02716421_01","4521",NA,NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US","2141333","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","1952","2","Brazil","Santa Catarina",NA,"Mun. Jaguaruna: Sandy pasture, Camacho","-48.88","-28.6",NA,NA,NA,NA,NA,"US02716441","US02716441_01","5941","28",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","2427371","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1961","1","Brazil","Santa Catarina",NA,"Serra da Boa Vista, São José, Campo",NA,NA,NA,NA,"1000",NA,NA,"US02716433","US02716433_01","10714","24",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","1591944","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"S. Venturi","1929","12","Argentina","Salta",NA,"Provincis de Salta, (R.A.), Departamento Guachipas, Alemania",NA,NA,NA,NA,"1500",NA,NA,"US02716422",NA,"9994","17",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","2573800","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1964","12","Brazil","Santa Catarina",NA,"Mun. Campo Erê: bog, 6 km west of Campo Erê","-53.1","-26.37",NA,NA,"900","1000",NA,"US02716429","US02716429_01","13697","6",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","2250637","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"L. B. Smith, R. Reitz & O. Sufridini","1956","12","Brazil","Santa Catarina",NA,"Mun. Chapecó: bog, Fazenda Campo São Vicente, 24 km west of Campo Erê",NA,NA,NA,NA,"900","1000",NA,"US02716435","US02716435_01","9441","26",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","2573799","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1964","12","Brazil","Santa Catarina",NA,"Mun. Chapecó: Forest, thicket, and ruderal, 8-13 km west of Chapecó","-52.67","-27.1",NA,NA,"300","400",NA,"US02716428","US02716428_01","14065","16",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","1591925","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"S. Venturi","1923","12","Argentina","Tucuman",NA,"Provincia de Tucuman, (R.A.), Departamento Famaillá, Villa Nougues",NA,NA,NA,NA,"1100",NA,NA,"US02716424",NA,"2330","27",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","2169663","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"G. Hatschbach","1956","10","Brazil","Paraná",NA,"Mun. S. Mateus do Sul, Fóz do Rio Taquaral",NA,NA,NA,NA,NA,NA,NA,"US02716454","US02716454_01","3422","26",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","2573817","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"L. B. Smith & R. M. Klein","1964","10","Brazil","Santa Catarina",NA,"Dry pool, Mun Abelardo Luz: Campo, 4 km north of Abelardo Luz","-53.33","-26.57",NA,NA,"900","1000",NA,"US02716430","US02716430_01","12879","23",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","2706845","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"G. Hatschbach","1969","11","Brazil","Paraná",NA,"Pinhaes (mun. Piraquara)",NA,NA,NA,NA,NA,NA,NA,"US02716448","US02716448_01","23013","21",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","2440547","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"E. A. Moreira","1960","11","Brazil","Paraná",NA,"Pinhaes, camp úmido - beira de estrada",NA,NA,NA,NA,NA,NA,NA,"US02716453","US02716453_01","30","16",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","2509174","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"G. Hatschbach","1965","10","Brazil","Paraná",NA,"Campo Mourão, PR",NA,NA,NA,NA,NA,NA,NA,"US02716452","US02716452_01","12989","14",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2699183","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"-- Ule","1890","1","Brazil","Santa Catarina",NA,"Im Araucarienwalde der Serra do Oratorio",NA,NA,NA,NA,NA,NA,NA,"US02716443","US02716443_01","3832",NA,NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","2645272","PreservedSpecimen","Plantae","Campanulaceae","Pratia","hederacea","Pratia hederacea",NA,NA,NA,NA,NA,"-- Reitz & Klein, --","1965","12","Brazil","Paraná",NA,"Rio Coitinho, Guarapuava, Beira rio",NA,NA,NA,NA,"1000",NA,NA,"US02716451","US02716451_01","17656","15",NA,"South America",NA,NA,NA,"Asterales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
