"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","infraspecificEpithet"
"46","2020-11-13 09:20:46-03","UFRJ","RFA","9488","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach","20278","1968","11","12","Brasil","Paraná","Campina Grande do Sul","Serra Virgem Maria","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto de 1,5 m de altura; fruto maduro preto","RFA46171",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"47","2020-06-29 11:32:09-03","UFRJ","RFA","7013","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","L.B. Smith","1956",NA,NA,"R.M. Klein","1717","1955","10","27","Brasil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"30","30","Arbusto 1,5 m de altura; flor verde; estames amarelos","RFA46169",NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:47:15-03","EAO","IAN","117240","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","29","Prance, GT; Pennington, TD","1749","1965","10","28","Brasil","Pará",NA,"Banks of Rio Piria, north of km 90. On sandy bank.",NA,NA,NA,NA,NA,NA,"Treelet 2m tall. Corolla white tinted pink, anthers yellow.","IAN117240",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:47:15-03","EAO","IAN","117292","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","29","Prance, GT; Pennington, TD","1810","1965","10","29","Brasil","Pará",NA,"Vicinity of Cachoeira, km 96. Forest on terra firme.",NA,NA,NA,NA,NA,NA,"Treelet 1m tall. Corolla white, anthers yellow.","IAN117292",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:47:15-03","EAO","IAN","200543","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Cordeiro, MR","2020","08","05","Dergan, JCN","136","2018","02","23","Brasil","Pará","Bragança","Comunidade de Chaú, mata inundável margeando o rio Caeté.","-48.243722","-1.323903","-48.243722","-1.323903",NA,NA,"Árvore, 10 m de altura, flores vistosas, cor branca com pistilo longo e amarelo, frutos vermelhos.","IAN200543",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:47:15-03","EAO","IAN","125853","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","29","Sastre, C","127","1968","03","12","Brasil","Pará",NA,"Rio Ora, maje do Guama.",NA,NA,NA,NA,NA,NA,"Petit arbre 2-3m à étages, écorse marron, fruits oranges.","IAN125853",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:47:15-03","EAO","IAN","150946","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","26","Silva, NT da","4076","1975","11","20","Brasil","Amazonas",NA,"Rio Javari. Ponto 01-SB-18-XB. Mata de terra firme.",NA,NA,NA,NA,NA,NA,"Arvorezinha de 5m de altura; flor rósea.","IAN150946",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:47:15-03","EAO","IAN","162352","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","26","sc","2065","1966","02","19","Guiana",NA,NA,"Crique Ket-oko, N-E de Saul; zone basse.",NA,NA,NA,NA,NA,NA,"Arbrisseau, env. 2 1/2m de haut. Ecore lisso, rougeatre à taches blanches. Bois blanc.","IAN162352",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:47:15-03","EAO","IAN","187117","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Oliveira, JCL de","558","2011","12","09","Brasil","Pará",NA,"Ilha Pequena, Área de várzea.",NA,NA,NA,NA,NA,NA,"Arbusto de 5m, flor e fruto róseo.","IAN187117",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:47:15-03","EAO","IAN","200548","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Cordeiro, MR","2020","08","05","Dergan, JCN","149","2018","04","11","Brasil","Pará","Bragança","Comunidade de Tauari, mata inundável margeando o rio caeté.","-46.799639","-1.168944","-46.799639","-1.168944",NA,NA,"Arvoreta, 5m de altura, frutos pequenos de cor vermelho escuro.","IAN200548",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:47:15-03","EAO","IAN","68288","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","26","Smith, AC","3536","1938","04","30","Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slender shrub 1-2m high; petals white, pink-tinged; fruit dull red, at length black.","IAN068288",NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-08 17:43:25-03","EAO","IAN","XILO3490","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","26","Silva, NT da","4076","1975","11","20","Brasil","Amazonas",NA,"Rio Javari. Ponto 01-SB-18-XB. Mata de terra firme.",NA,NA,NA,NA,NA,NA,"Arvorezinha de 5m de altura; flor rósea.","IANXILO3490",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:47:15-03","EAO","IAN","157049","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","26","Bahia, RP","65","1978","08","17","Brasil","Pará","Altamira","Estação Experimental da EMBRAPA, estrada Altamira-Itaituba. Mata de várzea, km 23.","-52.2064018249512","-3.20333003997803",NA,NA,NA,NA,"Arbusto de 2m de altura; fruto imaturo vermelho.","IAN157049",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"748499","auto",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:47:15-03","EAO","IAN","17585","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","26","Pires, JM; Black, GA","601","1945","11","11","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Flores brancas.","IAN017585","IAN017585 IAN017585_e IAN017585_e1","Southern America",NA,NA,"Dicotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:47:15-03","EAO","IAN","121923","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","26","Pires, JM; Silva, NT da","11213","1967","11","09","Brasil","Pará","Belém","IPEAN; Reserva Aurá.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Q.423-65 sn; arvorezinha de 3m de altura; flor amarelada.","IAN121923",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:47:15-03","EAO","IAN","13057","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","29","Silva, A da","310","1944","07","27","Brasil","Pará","Belém","On lands of IAN, k of Administration Building. In forest.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Tree. Purple dye secured from fruits.","IAN013057","IAN013057 IAN013057_e","Southern America",NA,NA,"Dicotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:47:15-03","EAO","IAN","116304","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","29","Oliveira, E","3345","1965","05","20","Brasil","Pará","Belém","Terreno do IPEAN, várzea, beira do Guamá.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Árvore arbustiva; frutos.","IAN116304",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:47:15-03","EAO","IAN","37815","PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Carrijo, TT","2007","11","26","Black, GA","483324","1948","10","27","Brasil","Pará","São Miguel do Guamá","Beira do rio Guamá, terreno inundável.","-47.4832992553711","-1.62667000293732",NA,NA,NA,NA,"Arbusto; flor branca; estames, folhas com glândulas.","IAN037815","IAN037815 IAN037815_e","Southern America",NA,NA,"Dicotiledônea",NA,"53234","auto",NA,NA,NA,NA,NA,NA,NA
"64","2013-07-03 11:16:12-03","EBDA","BAH","6577","S","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","J. J. Pipoply","1981",NA,NA,"Warren Douglas Stevens et al",NA,"1978","12","25",NA,NA,NA,"Departamento de Esteli: ca km 171 on Hwy.1, ca 19.2 km N of entrance to Esteli","-86.35","13.266667","86W 21' 00","13N 16' 00","650","700","Stream margin, ahrub 2m tall, inflorescence branches red-purple, fruits green, purple when mature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:25:42-03","PUCPR","HUCP","22512","S","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Barbosa, J",NA,NA,NA,"Libsch, D","084","2000","11","05","Brasil","Santa Catarina","Mirim Doce","Mirinzinho","-50.0766983032227","-27.1963996887207",NA,NA,NA,NA,NA,"HUCP00014582","HUCP00014582",NA,NA,NA,"Eudicotiledonea",NA,"28064","auto",NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:23:09-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Primulaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Hatschbach, G","2003",NA,NA,"Silva, JM; Barbosa, E","3745","2002","10","29","Brasil","Paraná","Paranaguá","Morro Inglês","-48.5","-25.516667","-48.5","-25.516667",NA,NA,"3 m. Flor creme.; encosta do morro.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U 0292167","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"above Bela Vista, near old road from Curitiba to Morretes",NA,NA,NA,NA,NA,NA,"rain forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292167 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292167",NA,"Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","Uw13734",NA,NA,NA,NA,NA
"68","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U.1200847","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Krukoff BA",NA,"1934","09","14","Brazil",NA,NA,"State of Amazonas: Municipality Humayta, near Tres Casas. On low terra firma.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1200847 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1200847","NL-U1200847","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"69","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U.1437278","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Sastre CHL",NA,NA,NA,"Sastre CHL",NA,"1976","04","22","French Guiana","Cayenne",NA,"Guyane Francaise: Fleuve Approuague, rivière Arataye, saut Pararé.",NA,NA,NA,NA,NA,NA,"Sur terre ferme.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1437278 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1437278","NL-U1437278","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","U 0183767",NA,NA,NA,NA,NA
"70","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U.1437279","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly JJ",NA,NA,NA,"Jansen-Jacobs MJ; Welle BJH ter; Görts-van Rijn ARA; Ek RC",NA,"1987","11","01","Guyana",NA,NA,NA,"-59.566667","3.35","-59.566667","3.35",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1437279 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1437279","NL-U1437279","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","U 0101990",NA,NA,NA,NA,NA
"71","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U.1437302","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Rabelo BV; et al.",NA,"1983","04","07","Peru",NA,NA,"Proced. Rio Vila Nova - Macapá-AP. Habitat Mata de margem de rio.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1437302 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1437302","NL-U1437302","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"72","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U.1437304","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Pipoly JJ",NA,NA,NA,"Jansen-Jacobs MJ",NA,NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1437304 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1437304","NL-U1437304","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","U 0025408 | 83392",NA,NA,NA,NA,NA
"73","2020-02-08 09:03:22-03","NBC","NL-BOTANY","L.2624444","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Hatschbach GG",NA,"1967","10","19","Brazil",NA,NA,"Est.: Paraná. Mun.: Guaraquecaba. Rio do Cedro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2624444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2624444","NL-L2624444","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"74","2020-02-08 09:03:22-03","NBC","NL-BOTANY","L.2624447","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Smith HH",NA,"1998","01","01","Colombia",NA,NA,"Santa Marta, United States of Colombia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2624447 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2624447","NL-L2624447","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"75","2020-02-08 09:03:22-03","NBC","NL-BOTANY","L.2624448","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Ule EHG",NA,"1900","11","01","Brazil",NA,NA,"Rio Juruá.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2624448 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2624448","NL-L2624448","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"76","2020-02-08 09:03:22-03","NBC","NL-BOTANY","L.2624449","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Kappler A",NA,"1862","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2624449 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2624449","NL-L2624449","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"77","2020-02-08 09:03:22-03","NBC","NL-BOTANY","L.2624450","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Kappler A",NA,"1862","01","01","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2624450 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2624450","NL-L2624450","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"78","2020-02-08 09:03:22-03","NBC","NL-BOTANY","L.2624453","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Martius CFP von",NA,"1864","01","01","Brazil",NA,NA,"Brasilia prov. Rio Negro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2624453 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2624453","NL-L2624453","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"79","2020-02-08 09:03:22-03","NBC","NL-BOTANY","L.3924430","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Granville J-J de; Roesel C; Brothers L",NA,"1991","04","25","French Guiana",NA,NA,"D.Z. de Crique Jupiter, Bassin du Sinnamary.","-53.161944","4.0675","-53.161944","4.0675",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3924430 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3924430","NL-L3924430","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"80","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U 0284058","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Brazil","Paraná",NA,"Atlantic slope above Bela Vista, near old road from Curitiba to Morretes",NA,NA,NA,NA,NA,NA,"rain forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284058 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284058",NA,"Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","Uw12489",NA,NA,NA,NA,NA
"81","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U 0284059","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Granville J-J de; Berg CC; Jansen-Jacobs MJ; Setten AK van",NA,NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284059 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284059",NA,"Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","Uw29958",NA,NA,NA,NA,NA
"82","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U 0284060","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Granville J-J de; Berg CC; Jansen-Jacobs MJ; Setten AK van",NA,"1984","02","04","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284060 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284060",NA,"Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","Uw29997",NA,NA,NA,NA,NA
"83","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U 0284061","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Granville J-J de; et al.",NA,NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284061 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284061",NA,"Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","Uw31408",NA,NA,NA,NA,NA
"84","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U 0292136","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Krukoff BA",NA,"1934","09","14","Brazil","Amazonas",NA,"Basin of Madeira. Municipality Humancipo, Tres Casas.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292136 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292136",NA,"Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","Uw7622",NA,NA,NA,NA,NA
"85","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U.1437226","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Granville J-J de",NA,"1971","12","13","French Guiana",NA,NA,"Saül, Layon du Grand 'Circuit Boeuf Mort' p.k. 4 env. Montagne 'Peau Biche'.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1437226 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1437226","NL-U1437226","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","U 0213562",NA,NA,NA,NA,NA
"86","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U.1437308","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez","Granville J-J de",NA,NA,NA,"Granville J-J de",NA,"1991","04","20","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1437308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1437308","NL-U1437308","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","U 0143818",NA,NA,NA,NA,NA
"87","2020-02-08 09:03:22-03","NBC","NL-BOTANY","U.1437227","PreservedSpecimen","Plantae","Myrsinaceae","Ardisia","guianensis","Ardisia guianensis","(Aubl.) Mez",NA,NA,NA,NA,"Granville J-J de",NA,"1971","12","13","French Guiana",NA,NA,"Saül, Layon du Grand 'Circuit Boeuf Mort' p.k. 4 env. Montagne 'Peau Biche'.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1437227 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1437227","NL-U1437227","Southern America",NA,NA,NA,"Ericales",NA,NA,"Magnoliopsidae","U 0213563",NA,NA,NA,NA,NA
