"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","107370","PreservedSpecimen","Plantae","Salicaceae","Casearia","spinosa","Casearia spinosa coriacifolia","holotype","C. E. O. Kuntze","s.n.","South America","Brazil","Mato Grosso do Sul","Corumba.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315767' target='other'> <mi>dwc_moreinfo</mi></a>","NY00107370","Magnoliophyta","Malpighiales","Kuntze","H. O. Sleumer","1892","08",NA,"Corumbá","-57.6531","-19.0094","NY00107370_01",NA,NA,NA,NA,"coriacifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","107368","PreservedSpecimen","Plantae","Salicaceae","Casearia","spinosa","Casearia spinosa coriacifolia","holotype","C. E. O. Kuntze","s.n.","South America","Brazil","Mato Grosso do Sul","Corumba.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315765' target='other'> <mi>dwc_moreinfo</mi></a>","NY00107368","Magnoliophyta","Malpighiales","Kuntze","H. O. Sleumer","1892","08",NA,"Corumbá","-57.6531","-19.0094","NY00107368_01",NA,NA,NA,NA,"coriacifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","107369","PreservedSpecimen","Plantae","Salicaceae","Casearia","spinosa","Casearia spinosa coriacifolia","holotype","C. E. O. Kuntze","s.n.","South America","Brazil","Mato Grosso do Sul","Corumba.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315766' target='other'> <mi>dwc_moreinfo</mi></a>","NY00107369","Magnoliophyta","Malpighiales","Kuntze","H. O. Sleumer","1892","08",NA,"Corumbá","-57.6531","-19.0094","NY00107369_01",NA,NA,NA,NA,"coriacifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","107370","PreservedSpecimen","Plantae","Salicaceae","Casearia","spinosa","Casearia spinosa coriacifolia","holotype","C. E. O. Kuntze","s.n.","South America","Brazil","Mato Grosso do Sul","Corumba.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315767' target='other'> <mi>dwc_moreinfo</mi></a>","NY00107370","Magnoliophyta","Malpighiales","Kuntze","H. O. Sleumer","1892","08",NA,"Corumbá","-57.6531","-19.0094","NY00107370_01",NA,NA,NA,NA,"coriacifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","107368","PreservedSpecimen","Plantae","Salicaceae","Casearia","spinosa","Casearia spinosa coriacifolia","holotype","C. E. O. Kuntze","s.n.","South America","Brazil","Mato Grosso do Sul","Corumba.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315765' target='other'> <mi>dwc_moreinfo</mi></a>","NY00107368","Magnoliophyta","Malpighiales","Kuntze","H. O. Sleumer","1892","08",NA,"Corumbá","-57.6531","-19.0094","NY00107368_01",NA,NA,NA,NA,"coriacifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:32:29-03","UFRJ","RFA","20327","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"L. Marcano-Berti; A. Torres-Lezama","214",NA,"Venezuela",NA,"20 km al NO de Barrancas, município Cruz Paredes, distrito Obispos, estado Barinas",NA,NA,"Arbusto armado, decumbente. Hojas con líneas y puntos translúcidos abundantes","RFA49694",NA,NA,"Jacq.","L.B. Smith; A. Torres-Lezama","1972","04","15","Venezuela",NA,NA,NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-15 11:14:43-03","FUNED","FUNED-POL","3527","PreservedSpecimen","Plantae","Flacourteaceae","Casearia","aculeata","Casearia aculeata",NA,"Sandra Matoso",NA,NA,"Brasil","MG","Herbario Botanica UFV-Viçosa",NA,NA,NA,"POL003527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POL003527_p01 POL003527_p02 POL003527_p03 POL003527_p04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:48:35-03","EAO","IAN","158612","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Rodrigues, IA; Cordeiro, MR","1086","Southern America","Brasil","Pará","Igarapé das fazendas, localidade Cruzeiro (lago Grande).&nf;Floresta Perenifolia de várzea.",NA,NA,NA,"IAN158612","Dicotiledônea",NA,"Jacq.","Cordeiro, MR","1984","05","07","Óbidos","-55.5","-2.166667",NA,NA,NA,NA,NA,NA,"-55.5","-2.166667",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:48:35-03","EAO","IAN","105576","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Magalhães, MG","6098","Southern America","Brasil","Minas Gerais","4km N da cidade, Januária.",NA,NA,NA,"IAN105576","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1953","11","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:48:35-03","EAO","IAN","11416","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Ducke, A","1578","Southern America","Brasil","Amazonas","Tonantins, margem alagada do paraná.",NA,NA,NA,"IAN011416","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1944","02","15",NA,NA,NA,"IAN011416 IAN011416_e",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:48:35-03","EAO","IAN","15704","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Fróes, RL","20668","Southern America","Brasil","Amazonas","Fonte Boa, igapó.",NA,NA,NA,"IAN015704","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1945","04","06",NA,NA,NA,"IAN015704 IAN015704_e",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:48:35-03","EAO","IAN","178747","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Araújo, MM; Cordeiro, MR","65","Southern America","Brasil","Pará","Apeú, Estação experimental da FCAP, Capoeira de terra firme&nf;OBS: Parcela 2, capoeira de 14 anos, indivíduo 711",NA,NA,"Árvore (material estéril); DAP: 1,1 cm; Altura: 3,9 m","IAN178747","Dicotiledônea",NA,"Jacq.","Cordeiro, MR","2002","05","15","Castanhal","-47.95","-1.316667",NA,NA,NA,NA,NA,NA,"-47.95","-1.316667",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:48:35-03","EAO","IAN","187370","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Viana, PL; Marino, F; Giorni, VT; Silva, CR","4308","Southern America","Brasil","Pará","S11-D. Floresta Ombrófila.",NA,NA,"Arbusto.","IAN187370","Dicotiledônea",NA,"Jacq.","Cordeiro, MR","2009","10","02","Canaã dos Carajás","-50.3275","-6.408056",NA,NA,NA,NA,NA,NA,"-50.3275","-6.408056","2018","01","24",NA,NA,NA,NA,NA
"57","2021-03-30 12:48:35-03","EAO","IAN","193992","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Santos, LO; Oliveira, L","698","Southern America","Brasil","Pará","Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme.",NA,NA,"Árvore. Folhas simples, alternas, margem serrilhada, forma elíptica, ápice acuminado, base cuneada. Pontoações translúcidas. Pêlos raros nos caules jovens e margens das folhas. Flores agrupadas na axila das folhas.","IAN193992","Dicotiledônea",NA,"Jacq.","Mehlig, U","2009","01","07","Bragança","-46.671861","-0.927556",NA,NA,NA,NA,NA,NA,"-46.671861","-0.927556","2011","04","08",NA,NA,NA,NA,NA
"58","2021-03-30 12:48:35-03","EAO","IAN","32766","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Black, GA","1991","Southern America","Brasil","Pará","Rio Pixuna, próximo á boca do Cupari.",NA,NA,NA,"IAN032766","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1947","12","22",NA,NA,NA,"IAN032766 IAN032766_1 IAN032766_e",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:48:35-03","EAO","IAN","32781","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Black, GA","2008","Southern America","Brasil","Pará","Rio Tinga, afluente do Cupari.",NA,NA,NA,"IAN032781","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1947","12","22",NA,NA,NA,"IAN032781 IAN032781_1 IAN032781_e",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:48:35-03","EAO","IAN","32934","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Black, GA","2170","Southern America","Brasil","Pará","Rio Cupari, lago de Caxias.",NA,NA,NA,"IAN032934","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1947","12","30",NA,NA,NA,"IAN032934 IAN032934_1 IAN032934_e",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:48:35-03","EAO","IAN","36373","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Fróes, RL","23066","Southern America","Brasil","Acre","Aparecida, Rio Uirarycuera.(Terr. Rio Branco).",NA,NA,NA,"IAN036373","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1948","03","23",NA,NA,NA,"IAN036373 IAN036373_e",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:48:35-03","EAO","IAN","36377","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Fróes, RL","23062","Southern America","Brasil","Acre","Aparecida Uirarycuera. (Terr. do Rio Branco).",NA,NA,NA,"IAN036377","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1948","03","15",NA,NA,NA,"IAN036377 IAN036377_e",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:48:35-03","EAO","IAN","43290","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Guedes, TN","67","Southern America","Brasil","Amazonas","Paraná do Careiro; Lago Capitarí.",NA,NA,NA,"IAN043290","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1948","06","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:48:35-03","EAO","IAN","64051","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Fróes, RL","27023","Southern America","Brasil","Pará","Rio vermelho; região do Tocantins; terra firme, baixa, floresta alta.",NA,NA,NA,"IAN064051","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1951","05","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:48:35-03","EAO","IAN","68305","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Smith, AC","3517",NA,"Guiana",NA,NA,NA,NA,NA,"IAN068305","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1938","03","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:48:35-03","EAO","IAN","70662","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Black, GA; Magalhães, D","12861","Southern America","Brasil","Acre","Rio Mucajaí, Colônia Fernando Costa (Terr. Rio Branco).",NA,NA,NA,"IAN070662","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1951","08","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:48:35-03","EAO","IAN","71344","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Pires, JM","3733","Southern America","Brasil","Pará","Bom Jardim, Rio São Manoel, a 50km da Fóz.&nf;Várzea alta.",NA,NA,NA,"IAN071344","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1952","01","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:48:35-03","EAO","IAN","71430","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Pires, JM","3767","Southern America","Brasil","Pará","Rio São Manoel a 150km da Fóz, limite Pará-Mato Grosso, várzea alta.",NA,NA,NA,"IAN071430","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1952","01","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:48:35-03","EAO","IAN","75737","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Black, GA; Cordeiro, E","15018","Southern America","Brasil","Rondônia","Rio Guaporé, Bahia do meio, campo dos amigos.",NA,NA,"Arbusto com espinho","IAN075737","Dicotiledônea",NA,"Jacq.","Sleumer, H","1952","06","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:48:35-03","EAO","IAN","77336","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Black, GA","15356","Southern America","Brasil","Pará","Cacaual Grande; Canal Novais Filho.",NA,NA,NA,"IAN077336","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1952","07","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:48:35-03","EAO","IAN","77546","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Black, GA","15470","Southern America","Brasil","Pará","Cacaual Grande; Canal do Piapó; várzea.",NA,NA,NA,"IAN077546","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1952","08","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:48:35-03","EAO","IAN","77575","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Black, GA","s.n.","Southern America","Brasil","Rondônia",NA,NA,NA,NA,"IAN077575","Dicotiledônea",NA,"Jacq.","Sleumer, HO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:48:35-03","EAO","IAN","79471","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Fróes, RL","29658","Southern America","Brasil","Amazonas","Fazenda Santo Antônio, Paraná do Xiborema, em frente de Manaus; igapó.",NA,NA,NA,"IAN079471","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1953","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:48:35-03","EAO","IAN","85814","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Pires, JM; Silva, NT da","4845","Southern America","Brasil","Pará","Arredores de Bragança; campo alagado periodicamente.",NA,NA,NA,"IAN085814","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1955","04","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:48:35-03","EAO","IAN","91963","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Pires, JM; Black, GA","6546","Southern America","Brasil","Pará","Maicurú; campo de várzea.",NA,NA,NA,"IAN091963","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1956","12","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:48:35-03","EAO","IAN","151644","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Marinho, LR","193","Southern America","Brasil","Acre","Monte Belo, margem esquerda do Rio Moa.",NA,NA,NA,"IAN151644","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1976","02","15","Cruzeiro do Sul","-72.6699981689453","-7.63111019134521",NA,"123037","auto",NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:48:35-03","EAO","IAN","98944","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Ferreira, E","253","Southern America","Brasil","Amazonas","Localidade Laguinho.",NA,NA,NA,"IAN098944","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1958","04","21","Codajás","-62.0569000244141","-3.836669921875",NA,"312380","auto",NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:48:35-03","EAO","IAN","80680","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Fróes, RL","30538","Southern America","Brasil","Pará","Campo das chapadas.",NA,NA,NA,"IAN080680","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1953","09","08","Monte Alegre","-54.0691986083984","-2.00778007507324",NA,"279177","auto",NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:48:35-03","EAO","IAN","164391","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Projeto, Iara","s.n.","Southern America","Brasil","Pará","Matas ciliares do lago Grande.",NA,NA,NA,"IAN164391","Dicotiledônea",NA,"Jacq.",NA,"1996","05",NA,"Monte Alegre","-54.0691986083984","-2.00778007507324",NA,"279177","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:48:35-03","EAO","IAN","75450","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Black, GA; Cordeiro, E","14728","Southern America","Brasil","Rondônia","Estrada de Ferro Madeira Mamoré.",NA,NA,NA,"IAN075450","Dicotiledônea",NA,"Jacq.","Sleumer, HO","1952","06","04","Guajará-mirim","-65.3394012451172","-10.7827997207642",NA,"205539","auto",NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:48:36-03","EAO","IAN","18301","PreservedSpecimen","Plantae","Salicaceae","Casearia","hassleri","Casearia hassleri",NA,"Hassler, E","7612",NA,"Paraguai",NA,NA,NA,NA,NA,"IAN018301","Dicotiledônea",NA,"Briq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:48:38-03","EAO","IAN","41968","PreservedSpecimen","Plantae","Salicaceae","Casearia","microphylla","Casearia microphylla",NA,"Riedel, L","s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,"IAN041968","Dicotiledônea",NA,"Eichler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:48:38-03","EAO","IAN","41965","PreservedSpecimen","Plantae","Salicaceae","Casearia","prunifolia","Casearia prunifolia",NA,"K","s.n.","Southern America","Equador",NA,NA,NA,NA,NA,"IAN041965","Dicotiledônea",NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:48:38-03","EAO","IAN","60937","PreservedSpecimen","Plantae","Salicaceae","Casearia","riparia","Casearia riparia",NA,"Moore, RH","509","Southern America","Brasil",NA,NA,NA,NA,NA,"IAN060937","Dicotiledônea",NA,"Moore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:48:38-03","EAO","IAN","18291","PreservedSpecimen","Plantae","Salicaceae","Casearia","spinosa","Casearia spinosa",NA,"Bredemeyer","8344",NA,"San Domingo",NA,NA,NA,NA,NA,"IAN018291","Dicotiledônea",NA,"Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:38:41-03","EAO","IAN","40201","PreservedSpecimen","Plantae","Flacourtiaceae","Samyda","tomentosa","Samyda tomentosa",NA,"Triana, JJ","s.n.",NA,"Colômbia",NA,NA,NA,NA,NA,"IAN040201","Dicotiledônea",NA,"Triana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-26 18:09:41-03","CPAN-UFMS","COR","5261","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Bortolotto, I. M.; Santos, D. A.","651",NA,"Brasil","Mato Grosso do Sul","Fazenda Rabicho; mata ciliar do rio Paraguai",NA,NA,"Arbusto com 5 m de altura; flor creme Habito: Arbusto",NA,NA,NA,"Jacq.","Pott, A.","1994","11","25","Corumbá","-57.450278","-19.021111",NA,NA,NA,"80","80",NA,"57º27'1''W","19º1'16''S",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-02 16:29:17-03","CPAN-UFMS","COR","16878","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Borges, R.; Pougy, N. Serrano, T.","1123",NA,"Brasil","Mato Grosso do Sul","Brasil, Mato Grosso do Sul, Bonito. Parque Nacional da Serra da Bodoquena. Fazenda Taquaral.",NA,NA,"Árvore. Folhas discolores. Folhas alvas.",NA,NA,NA,"Jacq.","R. Marquete",NA,NA,NA,"Bonito","-56.624444","-21.093611",NA,NA,NA,NA,NA,NA,"56º37'28''W","21º5'37''S",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-26 18:09:38-03","CPAN-UFMS","COR","4931","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Damasceno Jr., G.A.","380",NA,"Brasil","Mato Grosso do Sul","Fazenda Rabicho - mata ciliar do rio Paraguai; mata do antigo dique atrás das parcelas",NA,NA,"Habito: Árvore",NA,NA,NA,"Jacq.",NA,"1994","09","06","Corumbá","-57.450278","-19.021111",NA,NA,NA,"80","80",NA,"57º27'1''W","19º1'16''S",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-11-26 18:09:38-03","CPAN-UFMS","COR","14094","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Damasceno-Júnior, G. A.; Melo, W. F.","322",NA,"Brasil","Mato Grosso do Sul","Passo do Lontra; UFMS/BEP - Base de Estudos do Pantanal; mata ciliar do rio Miranda",NA,NA,"Arbusto Habito: Arbusto",NA,NA,NA,"Jacq.","Pott, A.","1992","05","08","Corumbá","-57.018889","-19.576944",NA,NA,NA,"89","89",NA,"57º1'8''W","19º34'37''S",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-11-26 18:09:38-03","CPAN-UFMS","COR","4928","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Damasceno Jr., G.A.; Santos, D.A.","1069",NA,"Brasil","Mato Grosso do Sul","Fazenda Rabicho; mata ciliar do rio Paraguai",NA,NA,"Habito: Arbusto",NA,NA,NA,"Jacq.",NA,NA,NA,NA,"Corumbá","-57.450278","-19.021111",NA,NA,NA,"80","80",NA,"57º27'1''W","19º1'16''S",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-26 18:09:38-03","CPAN-UFMS","COR","4929","PreservedSpecimen","Plantae","Salicaceae","Casearia","aculeata","Casearia aculeata",NA,"Damasceno-Júnior, G. A.; Santos, D. A.","1070",NA,"Brasil","Mato Grosso do Sul","Fazenda Rabicho; mata ciliar do rio Paraguai",NA,NA,"Arbusto Habito: Arbusto",NA,NA,NA,"Jacq.",NA,NA,NA,NA,"Corumbá","-57.450278","-19.021667",NA,NA,NA,"90","90",NA,"57º27'1''W","19º1'18''S",NA,NA,NA,NA,NA,NA,NA,NA
