"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"49","2021-03-15 16:10:38-03","CPAN-UFMS","COR","1419","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, V. J. et alli","600","1988","09","12",NA,"Brasil","Mato Grosso do Sul","Pantanal da Nhecolândia; fazenda Firme; vazante","-57.013889","-19.262778",NA,"Erva rosulada, 80 cm de altura Habito: Erva",NA,NA,"Corumbá",NA,"89","89",NA,NA,NA,NA,NA,NA,NA,"57º0'50''W","19º15'46''S",NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:10:38-03","CPAN-UFMS","COR","14058","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Damasceno-Júnior, G. A.; Bezerra, M. A. O. & Bortolotto, I. M.","649",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Pantanal do Abobral; fazenda Santa Helena","-57.063889","-19.384167",NA,"Erva Habito: Erva",NA,NA,"Corumbá",NA,"90","90",NA,NA,NA,NA,NA,NA,NA,"57º3'50''W","19º23'3''S",NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:10:38-03","CPAN-UFMS","COR","985","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Almeida Rego","826","1986","09","03",NA,"Brasil","Mato Grosso do Sul","Morrinho; Paraíso dos Dourados","-57.4125","-19.457778",NA,"Erva Habito: Erva",NA,NA,"Corumbá",NA,"88","88",NA,NA,NA,NA,NA,NA,NA,"57º24'45''W","19º27'28''S",NA,NA,NA,NA,NA,NA
"52","2020-11-26 18:06:51-03","CPAN-UFMS","COR","2020","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Bejarano, B.","8","1990","09","27",NA,"Brasil","Mato Grosso do Sul","Fazenda Nhumirim , Pantanal Nhecolândia .","-56.65","-18.983333",NA,"Cor da flor branca ; Folha ; raiz ; inflorescência . Habito: Erva",NA,NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56º39'0''W","18º59'0''S",NA,NA,NA,NA,NA,NA
"53","2020-11-26 18:06:51-03","CPAN-UFMS","COR","5767","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","V.J.Pott;R.Foster","3643","1998","08","29",NA,"Brasil","Mato Grosso do Sul","Faz. Taboco, rio Taboco, próx. a ponte da sede, sub - região de Aquidauana, pantanal. Meandro abandonado do rio, Mata Ciliar; Argiloso; plano.","-55.343056","-19.128333",NA,"Habito: Erva rosulada de 1- 1,70m alt.",NA,NA,"Aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55º20'35''W","19º7'42''S",NA,NA,NA,NA,NA,NA
"54","2020-11-26 18:06:51-03","CPAN-UFMS","COR","6646","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Assis, E. M. L.; Arruda, J. A. O.; Brandão, M. C.; Silva, P. C.","20","1999","05","28",NA,"Brasil","Mato Grosso do Sul","Final da Codrasa. Caixa de empréstimo.","-57.6016998291016","-19.0046997070312",NA,"Erva aquática; Com Flor: branca Habito: erva aquática",NA,NA,"Ladário",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:06:51-03","CPAN-UFMS","COR","2255","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Paula,J.E.;Conceição, C.A.","1608","1982","11","07",NA,"Brasil","Mato Grosso do Sul","Ladário. Aquático; ;.","-57.6016998291016","-19.0046997070312",NA,"Flôr alva vistosa,estames amarelos; Com Flor: alva",NA,NA,"Ladário","Tânia Wendt",NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-26 18:06:51-03","CPAN-UFMS","COR","2256","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Conceição, C.A.","1277","1983","03","20",NA,"Brasil","Mato Grosso do Sul","Polder - à margem do Pantanal. ; solo palustre;.","-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"Ladário","Tânia Wendt",NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:27:17-03","UFBA","ALCB","128473","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Mich.","Guedes, ML; Alexandrino, MO; Santos, LL; Souza, AA; et al.","25712","2017","06","17","Southern America","Brasil","Bahia","Chapada Diamantina, Margem do rio Utinga..","-41.166667","-12.683333",NA,"látex leitoso. Folhas com longo pecíolo, lâmina lanceolada, paralelinérveas. Inflorescência cimosa, botões verdes e flores com pétalas brancas.","ALCB045405","ALCB045405","Wagner","Guedes, ML",NA,NA,NA,NA,NA,NA,"2017","07",NA,"-41.166667","-12.683333",NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:27:17-03","UFBA","ALCB","67840","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Mendes, E; et al.","s/n","2003","11","20","Southern America","Brasil","Bahia",NA,"-44.066667","-11.733333",NA,"Erva: aquática, emergente, perene, rosulada. Inflorescência panícula com flores alvas; Lagoa do Jatobá, marginal do Rio Grande.","ALCB004806","ALCB004806","Riachão das Neves","Guedes, ML",NA,NA,NA,NA,NA,NA,"2005","03",NA,"-44.066667","-11.733333",NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:27:17-03","UFBA","ALCB","61294","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Santana, DL; Pacheco, LM; Ramos, GAB","660","2001","11","03","Southern America","Brasil","Bahia","Litoral Norte, Ilhas das Ostras, Rio Crumaí","-37.6","-11.8",NA,"aquática, 1,5 m. Folhas emersas, membranáceas, levemente discolores. Flores emersas, cálice verde, pétalas e estames alvos.; planície inundada com vegetação arbustiva-arbórea.","ALCB004721","ALCB004721","Conde","Santana, DL",NA,NA,NA,NA,NA,NA,"2001","11",NA,"-37.6","-11.8",NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:27:17-03","UFBA","ALCB","69324","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Mich.","Xavier, AB; Guedes, ML","314","2005","02","24","Southern America","Brasil","Bahia","Oeste, Caminho para a Varzea do Anil","-44.95","-10.966667",NA,"de ca 2m. Folhas cartáceas, discolores. Inflorescência com flores alvas. Ocasional.; aquática","ALCB004728","ALCB004728","Formosa do Rio Preto","Xavier, AB",NA,NA,NA,NA,NA,NA,"2005","10",NA,"-44.95","-10.966667",NA,NA,NA,NA,NA,NA
"61","2020-02-08 08:42:36-03","NBC","NL-BOTANY","U.1058074","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Milliken W",NA,"1987","05","16","Southern America","Brazil","Roraima","SEMA Ecological Reserve, Ilha de Maracá, Roraima.","-61.433333","3.366667",NA,"Wet seasonally flooded savanna below station.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1058074 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1058074","NL-U1058074",NA,"Haynes RR",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.433333","3.366667","Magnoliopsidae","U 0239457",NA,NA,NA,NA
"62","2020-02-08 08:42:36-03","NBC","NL-BOTANY","L.1201284","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pedersen TM",NA,"1982","04","13","Southern America","Argentina","Corrientes","Estancia Santa Maria, Dep. Mburucuya, Prov. Corrientes.",NA,NA,NA,"Wet ground, among tall reeds & cluimps of Eryngium chamissonis.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1201284 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1201284","NL-L1201284",NA,"Pedersen TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0717000",NA,NA,NA,NA
"63","2020-02-08 08:42:36-03","NBC","NL-BOTANY","L.1201285","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pedersen TM",NA,"1982","04","13","Southern America","Argentina","Corrientes","Estancia Santa Maria, Dep. Mburucuya, Prov. Corrientes.",NA,NA,NA,"Wet ground, among tall reeds & cluimps of Eryngium chamissonis.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1201285 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1201285","NL-L1201285",NA,"Pedersen TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0716999",NA,NA,NA,NA
"64","2020-02-08 08:42:36-03","NBC","NL-BOTANY","L.1201286","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Smith H",NA,"1898","01","01","Southern America","Colombia",NA,"PLANTS OF SANTA MARTA.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1201286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1201286","NL-L1201286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 08:42:36-03","NBC","NL-BOTANY","U.1058015","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Smith HH",NA,"1898","01","01","Southern America","Colombia",NA,"Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1058015 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1058015","NL-U1058015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 08:42:36-03","NBC","NL-BOTANY","U.1058016","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Wingfield RC",NA,"1978","06","25","Southern America","Venezuela",NA,"F2. 11km N de Mene de Mauroa.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1058016 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1058016","NL-U1058016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 08:42:36-03","NBC","NL-BOTANY","U.1058073","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Edwards PJ",NA,"1987","03","28","Southern America","Brazil","Roraima",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1058073 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1058073","NL-U1058073",NA,"Almeida Rego S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0239459",NA,NA,NA,NA
"68","2020-02-08 08:42:36-03","NBC","NL-BOTANY","U.1058076","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Harley RM; Renvoize SA; Erskine CM; et al.",NA,"1974","03","26","Southern America","Brazil","Bahia",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1058076 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1058076","NL-U1058076",NA,"Matias LQ",NA,NA,NA,NA,NA,NA,"2004","02","16",NA,NA,"Magnoliopsidae","U 0070778",NA,NA,NA,NA
"69","2020-02-08 08:42:36-03","NBC","NL-BOTANY","U.1058077","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Krukoff BA",NA,"1933","03","09","Southern America","Brazil",NA,"Brazilian Amazonia, State of Maranhão. Region of River Mearim.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1058077 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1058077","NL-U1058077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 08:42:36-03","NBC","NL-BOTANY","WAG.1403856","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Smith LB; Reitz R",NA,"1964","10","16","Southern America","Brazil",NA,"Santa Catarina, Mun. Riqueza: stream bed, Rio Iracema, east of Riqueza.","-53.333333","-27.066667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1403856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1403856","NL-WAG1403856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.333333","-27.066667","Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-11-04 10:58:48-03","ESALQ","ESA","46891","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","França, F. et al.","2460.0","1997","11","02",NA,"Brasil","Bahia",NA,"-40.5182991027832","-11.1806001663208",NA,"Erva; capítulos amarelo-claros.","ESA046891",NA,"Jacobina","Oliveira, A.",NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-14 15:19:07-03","MN","R","214597","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Bove, C.P. 1467; Costa, W.",NA,"2005","01","22",NA,"Brasil","Minas Gerais",NA,"-44.942306","-17.049889",NA,NA,"R010068596,R010068601,R010068600","R010068596 R010068600 R010068601","Pirapora","Donza, A.",NA,NA,NA,NA,NA,NA,"2005","03","18","44°56'32,3W","17°2'59,6S",NA,NA,NA,NA,NA,NA
"73","2021-01-14 15:19:07-03","MN","R","202160","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Emmerich, M. 5371; Silva, J.G. 843 & Costa, J.A.F. 346",NA,"1984","11","24",NA,"Brasil","Mato Grosso","Porto Esperidião",NA,NA,NA,NA,"R010068593,R010068597,R010068598","R010068593 R010068597 R010068598",NA,"Rego, S.A.",NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-01-14 15:19:07-03","MN","R","214598","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Bove, C.P. 1114; Costa, W.; Costa, B.B.; Cunha, R. & Barbosa, A.",NA,"2003","07","17",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"R010068599,R010068603,R010068604","R010068599 R010068603 R010068604",NA,"Moreira, A.",NA,NA,NA,NA,NA,NA,"2005","03","08",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-01-14 15:19:07-03","MN","R","214599","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Bove, C.P. 710; Costa, W.",NA,"2000","04","20",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"R010068602,R010068606,R010068607","R010068602 R010068606 R010068607",NA,"Souza, R.",NA,NA,NA,NA,NA,NA,"2001","10","31",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-01-14 15:19:07-03","MN","R","42044","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Santos, N.",NA,"1940",NA,NA,NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,"R010068590,R010068591","R010068590 R010068591",NA,"Rataj, K.",NA,NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-14 15:19:07-03","MN","R","42047","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Glaziou, A.F.M.","14288",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,"Plantae Flum. Ex Herb. Glaziou; Herb. J. de Saldanha, 7515","R000042047","R000042047_001",NA,"Pansarin, E.R.",NA,NA,NA,NA,NA,NA,"1998","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-14 15:19:07-03","MN","R","197696","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Guimarães, E.S.","106","1998","07","24",NA,"Brasil","Mato Grosso do Sul","Pantanal de Nabileque","-57.8824996948242","-21.6989002227783",NA,NA,"R010068594,R010068595","R010068594 R010068595","Porto Murtinho","Guimarães, E.S.",NA,NA,NA,NA,"185577","auto","1999","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-19 10:22:27-03","CPAP","CPAP","10389","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, V. J.","1860","1993","02","28",NA,"Brasil","MS","1,3km Sul da Pousada Quero-quero, estrada Albuquerque-Porto Anhuma, planície de inundação do rio Paraguai, Pantanal","-57.4","-19.4",NA,"Erva aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Medicinal; apícola; forrageira. FREQUÊNCIA: Abundante. AMBIENTE: Brejo, 50cm profundidade, pastagem de cavalo. SUBSTRATO: solo argiloso hidromórfico eutrófico. RELEVO: plano deprimido. __COMMON_N",NA,NA,"Corumbá","V. J. Pott","100","100",NA,NA,NA,NA,NA,NA,NA,"57°24' W","19°24' S",NA,NA,NA,NA,NA,NA
"80","2020-11-19 10:22:27-03","CPAP","CPAP","14844","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, V. J.","2909","1995","11","19",NA,"Brasil","MS","fazenda São Sebastião; Sub-região de Aquidauana; Pantanal","-56.032778","-19.774444",NA,"Erva aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Apícola; forrageira. FREQUÊNCIA: Frequente. AMBIENTE: Borda de vazante (canal natural). SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Aquidauana","V. J. Pott","100","100",NA,NA,NA,NA,"1995","11",NA,"56°01'58'' W","19°46'28'' S",NA,NA,NA,NA,NA,NA
"81","2020-11-19 10:22:27-03","CPAP","CPAP","15545","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, V. J.","3029","1996","02","29",NA,"Brasil","MT","Posto do IBAMA, Transpantaneira; Sub-Região de Poconé; Pantanal","-56.663056","-16.394167",NA,"Erva aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Forrageira; apícola; medicinal. FREQUÊNCIA: Frequente. AMBIENTE: Caixa de empréstimo rasa e campo alagado. SUBSTRATO: solo siltoso. RELEVO: plano.",NA,NA,"Poconé",NA,"120","120",NA,NA,NA,NA,NA,NA,NA,"56°39'47'' W","16°23'39'' S",NA,NA,NA,NA,NA,NA
"82","2020-11-19 10:22:27-03","CPAP","CPAP","15778","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, A.","7862","1996","08","15",NA,"Brasil","MT","Arredores da Sede do Parque Nacional do Pantanal; Pantanal","-57.453056","-17.845556",NA,"Erva rosulada, escapo ereto. FLOR: branca. FRUTO: . INTERESSE: Medicinal; apícola. FREQUÊNCIA: Ocasional. AMBIENTE: Planície de inundação do rio Cuiabá. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Chapeu-De-",NA,NA,"Poconé",NA,"90","90",NA,NA,NA,NA,NA,NA,NA,"57°27'11'' W","17°50'44'' S",NA,NA,NA,NA,NA,NA
"83","2020-11-19 10:22:27-03","CPAP","CPAP","18006","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, V. J.","3643","1998","08","29",NA,"Brasil","MS","Fazenda Taboco; rio Taboco, próximo a ponte da sede; Sub-região de Aquidauana; Pantanal","-55.512778","-20.072778",NA,"Erva rosulada, 1-1,70m de altura. FLOR: branca. FRUTO: . INTERESSE: Medicinal. FREQUÊNCIA: Ocasional. AMBIENTE: Meandro abandonado de rio, mata ciliar. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Chapéu-de-couro",NA,NA,"Aquidauana","V. J. Pott",NA,NA,NA,NA,NA,NA,"1998","08",NA,"55°30'46'' W","20°04'22'' S",NA,NA,NA,NA,NA,NA
"84","2020-11-19 10:22:27-03","CPAP","CPAP","21609","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Almeida, A. M.","175","2011","01","04",NA,"Brasil","MS","Assentamento Taquaral - sítio Sr. Odair- lote-365 - trilha 2","-57.727222","-19.153611",NA,"Erva 050cm~. FLOR: branca. FRUTO: verde tricoca. INTERESSE: Apícola. FREQUÊNCIA: Rara. AMBIENTE: Pasto alagado. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Corumbá","C. Urbanetz","102","102",NA,NA,NA,NA,"2010",NA,NA,"57°43'38'' W","19°09'13'' S",NA,NA,NA,NA,NA,NA
"85","2020-11-19 10:22:27-03","CPAP","CPAP","6976","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, A.","5132","1989","10","08",NA,"Brasil","MT","Fazenda Porto Jofre, Sub-região de Poconé, Pantanal - retiro São Francisco",NA,"-17.5",NA,"Erva rosulada. FLOR: não vista. FRUTO: . INTERESSE: Forrageira, Medicinal. FREQUÊNCIA: Esparsa. AMBIENTE: Canal seco de corixo (corixo: curso fluvial estacional). SUBSTRATO: solo argiloso. RELEVO: plano deprimido. <ll>dwc_commonname:</ll> Chapéu-de-couro",NA,NA,"Poconé",NA,"90","90",NA,NA,NA,NA,NA,NA,NA,"56°80' W","17°30' S",NA,NA,NA,NA,NA,NA
"86","2020-11-19 10:22:27-03","CPAP","CPAP","3218","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, A.","2876","1987","05","27",NA,"Brasil","MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - invernada Braque, seção Mutum - ponto 59","-57.066667","-19.733333",NA,"Erva. FLOR: não vista. FRUTO: castanho. INTERESSE: Forrageira, Medicinal. FREQUÊNCIA: Esparsa. AMBIENTE: Carandazal (Copernicia australis), aberto, paleocanal, com Hemarthria. SUBSTRATO: solo aluvial, igual ao do Carandazal. Recoberto de estrato arenoso.",NA,NA,"Corumbá","A. Pott","90","90",NA,NA,NA,NA,"1987","05","27","57°04' W","19°44' S",NA,NA,NA,NA,NA,NA
"87","2020-11-19 10:22:27-03","CPAP","CPAP","3403","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, A.","3048","1987","06","25",NA,"Brasil","MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - invernada Canjiqueiral (2,4km Leste do acesso, junto a BR-262)","-57.133333","-19.633333",NA,"Erva aquática enraizada emergente ereta. FLOR: não vista. FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Raro. AMBIENTE: Canjiqueiral (savana alagável 30cm de Byrsonima orbignyana). SUBSTRATO: solo limo-arenoso. RELEVO: plano com mesorelevo suave.",NA,NA,"Corumbá","V. J. Pott; A. Pott","85","85",NA,NA,NA,NA,"1987","06","25","57°08' W","19°38' S",NA,NA,NA,NA,NA,NA
