"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","typeStatus"
"206","2019-12-09 17:30:41-03","UFPR","EFC","9485","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Roderjan, C.V.","Roderjan, C.V.","1684","2000","06","14",NA,"Brasil","Paraná","Campina Grande do Sul","Serra da Bocaina","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Bambu 0,5m, eventual em pequenas manchas em pastagem degradada, ambiente de campo de altitude a 1500m s.n.m. Estéril. __COMMOM_NAME__: Caratuva","EFC009485",NA,NA,NA,"55154","auto","2000",NA,"06","14",NA,NA,NA
"207","2019-12-09 17:30:41-03","UFPR","EFC","1852","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Roderjan, C.V.; Tramujas, A.P.",NA,"1991","09","06",NA,"Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos","-49.0553016662598","-25.3055992126465","1800","1800",NA,"Subarbusto comum em campo de altitude, 1800m s.n.m. __COMMOM_NAME__: Caratuva","EFC001852",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"208","2019-11-13 11:28:44-03","USP","SPF","121735","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Viana, PL","Mello-Silva, R","1378","1997","05","26",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Pico do Inficionado.","-43.451389","-20.134722","1900","2060",NA,NA,"SPF00121735","SPF00121735 SPF00121735_1","-43.451389","-20.134722",NA,NA,"2007",NA,"10",NA,NA,NA,NA
"209","2019-11-13 11:28:44-03","USP","SPF","189281","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Viana, PL","Viana, PL","2534","2006","12","22",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.8","-20.416667","2660","2660",NA,NA,"SPF00189281","SPF00189281","-41.8","-20.416667",NA,NA,"2007",NA,"02",NA,NA,NA,NA
"210","2019-11-13 11:28:44-03","USP","SPF","202982","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Pianissola, EM","Pirani, JR","5936","2009","02","10",NA,"Brasil","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Itambé","-43.348889","-18.398944","2053","2053",NA,NA,"SPF00202982","SPF00202982","-43.348889","-18.398944",NA,NA,"2015",NA,"11","03",NA,NA,NA
"211","2019-11-13 11:28:44-03","USP","SPF","106457","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Clark, LG","Grandi, TSM","2363","1987","02","25",NA,"Brasil","Minas Gerais","Ouro Preto","Itacolomi.","-43.5080986022949","-20.2875003814697","1890","1890",NA,NA,"SPF00106457","SPF00106457",NA,NA,"44599","auto","1990",NA,"03",NA,NA,NA,NA
"212","2019-11-13 11:28:44-03","USP","SPF","84452","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Anônimo","Sem coletor","s.n.","1941","07","08",NA,"Brasil","Rio de Janeiro","Itatiaia","Caminho das Agulhas Negras.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"SPF00084452","SPF00084452",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"213","2021-03-25 13:53:15-03","UNIVILLE","JOI","3593","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","G. Hatschbach","J. Cordeiro","1693","1999","12","28",NA,"Brasil","Alagoas","Campo Alegre","Serra Quiriri, próximo a torre de rádio.","-36.3507995605469","-9.78194046020508","1525","1525",NA,"; HABITAT: campos de altitude; HABITO: cespitoso","JOI003593",NA,NA,NA,"21899","auto","2000",NA,"01","01",NA,NA,NA
"214","2019-10-07 09:21:48-03","UEFS","HUEFS","238522","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","E.M.Pianissola","Pianissola, E.M.","66","2014","08","11",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Em vegetação de campo de altitude.","HUEFS0238522","HUEFS0238522",NA,NA,"21645","auto","2016","Lilianae","05",NA,NA,NA,NA
"215","2019-10-07 09:21:48-03","UEFS","HUEFS","29384","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Ribas, O.S.","1458","1996","07","14",NA,"Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, subida para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Matinha nebular da crista do morro.","HUEFS0029384","HUEFS0029384",NA,NA,"55154","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"216","2019-10-07 09:21:48-03","UEFS","HUEFS","229817","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Mota, A.C.","286","2009","06","07",NA,"Brasil","Rio de Janeiro","Itatiaia","PARNA Itatiaia, parte alta do parque, trilha p/ pico das agulhas negras.","-44.766667","-22.383333",NA,NA,NA,NA,"HUEFS0229817",NA,"44W46'","22S23'",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA
"217","2019-10-07 09:21:48-03","UEFS","HUEFS","238694","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","E.M.Pianissola","Pirani, J.R.","5936","2009","11","10",NA,"Brasil","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Itambé, topo do Pico do Itambé, subida perto da rede de transmisão.","-43.348889","-18.398889",NA,NA,NA,"Afloramento rochoso e campo rupestre perturbado.","HUEFS0238694",NA,"43W20'56''","18S23'56''",NA,NA,"2015","Lilianae","11",NA,NA,NA,NA
"218","2019-10-07 09:21:48-03","UEFS","HUEFS","238708","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","E.M.Pianissola","Pianissola, E.M.","67","2014","08","11",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Em vegetação de campo de altitude.","HUEFS0238708","HUEFS0238708",NA,NA,"21645","auto","2016","Lilianae","05",NA,NA,NA,NA
"219","2019-10-07 09:21:48-03","UEFS","HUEFS","238709","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","E.M.Pianissola","Pianissola, E.M.","62","2014","08","10",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Em vegetação de campo de altitude.","HUEFS0238709","HUEFS0238709",NA,NA,"21645","auto","2016","Lilianae","05",NA,NA,NA,NA
"220","2019-10-07 09:21:48-03","UEFS","HUEFS","238707","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","E.M.Pianissola","Pianissola, E.M.","59","2014","08","09",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Trilha ao lado das Duas Irmãs.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Em vegetação de campo de altitude.","HUEFS0238707","HUEFS0238707",NA,NA,"21645","auto","2016","Lilianae","05",NA,NA,NA,NA
"221","2019-10-07 09:21:48-03","UEFS","HUEFS","238713","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Schwartsburd, P.B.","2154","2009","07","15",NA,"Brasil","Rio de Janeiro","Itatiaia","Próximo ao rio da ponte pênsil.","-44.5633010864258","-22.4960994720459",NA,NA,NA,"Campos de altitude e matinhas adjacentes a afloramentos rochosos.","HUEFS0238713","HUEFS0238713",NA,NA,"19648","auto",NA,"Lilianae",NA,NA,NA,NA,NA
"222","2019-01-25 15:35:57-02","IAC","IAC","5254","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","Nees","M.A. Chase","A.F.M. Glaziou","s/nº",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-07-23 12:18:27-03","CEPLAC","CEPEC","12933","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia",NA,"L. G. Clark","T. R. Soderstrom","1927","1972","04","04",NA,"Brasil","Rio de Janeiro","PETRÓPOLIS","Limite entre Petrópolis/Teresópolis. Serra dos Orgãos: Morro Açu.","-43.033333","-22.466667",NA,NA,NA,"<ll>dwc_commonname:</ll> Cannaflecha, chibata",NA,NA,"43W2'0","22S28'0",NA,NA,NA,NA,NA,NA,"04/02/1994",NA,NA
"224","2019-11-01 15:16:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Clark, LG","Anderson, WR; et al.","35769","1972","02","10","Southern America","Brasil","Minas Gerais",NA,"Pico do Itambé",NA,NA,NA,NA,NA,"Stems 50-60cm, growing in clumps 1-2m in area; rhizome shallow; Shrubby vegetation mostly 1m or less, with mossy ground coverin oraganic soil overlying sandy soil on sandstone rocks","UB0016451","UB0016451",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:16:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Hatschbach, G","Cordeiro, J; et al.","2272","2006","02","07","Southern America","Brasil","Paraná ","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375","1673","1673",NA,"Campo de altitude","UB0016452","UB0016452",NA,NA,"25228","auto","2006",NA,NA,NA,NA,NA,NA
"226","2019-08-08 10:00:10-03","UFU","HUFU","78530","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","; Silva, K.R.; Seidinger, L.C.","Santiago, A.O.; Silva, K.R.; Seidinger, L.C.; Trovó, M. & Gonçalves, R.A.","s.n.","2015","08","23",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Parte alta/estrada antes do Abrigo Rebouças.","-44.5633010864258","-22.4960994720459",NA,NA,NA,"Prensado em álcool. Amostra em sílica.; Bambu, cerca de 2m de altura, estéril.","HUFU00075737",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA
"227","2020-08-20 20:41:23-03","UFSC","FLOR","64007","PreservedSpecimen","Plantae",NA,"Poales","Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Filgueiras, T.S.","Burman, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caparaó","Serra do Caparaó.","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"FLOR0064007","FLOR0064007",NA,NA,"15056","auto","2008",NA,NA,NA,NA,NA,NA
"228","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in prov. Minarum monte Itacolumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Martius, CFP","s.n.",NA,NA,NA,NA,"?",NA,NA,"et alibi in Adamantium districtu altitudine 3000--4000 ped.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Glaziou, AFM","5717",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prope Petropolin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Gardner, G","5910",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro in summis montibus Orgâos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2017-09-11 16:28:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Ouro Preto","in prov. Minarum monte Itacolumi et in Serra de Carassa in altitudine 5000--6000'","-43.51","-20.29",NA,NA,NA,NA,NA,NA,"-43.51","-20.29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Glaziou, AFM","6444",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"in prov. Rio de Janeiro in summis montibus Orgâos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"et in Serra de Carassa in altitudine 5000--6000'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in altissimis petrosis, Serra do Atambe da Villa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-09-11 17:12:39-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in altissimis petrosis, Serra do Atambe da Villa et alibi in Adamantium districtu altitudine 3000--4000 ped.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-02-08 12:53:13-03","UFRGS","ICN","138337","S","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","cf. pinifolia","Chusquea cf. pinifolia","(Nees) Nees","Schmidt, R","Grings, M","s.n.",NA,NA,NA,"América do Sul","Brasil","RJ","Rio de Janeiro","Serra dos Órgãos","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto","2007",NA,"12","10",NA,NA,NA
"238","2021-02-08 12:53:13-03","UFRGS","ICN","192480","S","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Clark, L","Brade, AC","16971","1941","09","18","América do Sul","Brasil","MG","Alto Caparaó","Serra do Caparaó","-41.8683013916016","-20.4333000183105","2700","2700",NA,"Doação RB 45957",NA,NA,NA,NA,"21645","auto","1987",NA,"01","09",NA,NA,NA
"239","2021-02-08 12:53:13-03","UFRGS","ICN","068242","S","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Longhi-Wagner, HM","Mello-Silva, R; Pirani, JR","s.n.","1987","05","23","América do Sul","Brasil","MG","Grão Mogol","Vale do Ribeirão da Morte","-42.8897018432617","-16.5594005584717","1000","1000",NA,"CFCR 10835; Planta de hábito bambusóide, cespitosa, 5m de altura. Não fértil.; À beira do riacho entre vegetação árboreo-arbustiva.",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"240","2021-02-08 12:53:13-03","UFRGS","ICN","133190","S","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Davidse, G","Krieger, L; CESJ; et al.","22625","1988","09","17","América do Sul","Brasil","MG",NA,"Parque Nacional do Caparaó",NA,NA,"2700","2700",NA,"doação UFJF.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-02-08 12:53:13-03","UFRGS","ICN","133191","S","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Oliveira, R","Krieger, L; Souza, LT; Brügger, MC","14194","1976","07","07","América do Sul","Brasil","MG",NA,"Serra do Caparaó",NA,NA,"2500","2500",NA,"doação UFJF.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-08 12:53:13-03","UFRGS","ICN","133277","S","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Krieger, L","Krieger, L","2434","1976","07","07","América do Sul","Brasil","MG",NA,"Parque Nacional do Caparaó",NA,NA,NA,NA,NA,"doação UFJF.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-08 12:53:13-03","UFRGS","ICN","135096","S","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Longhi-Wagner, HM","Valka, R","4934",NA,NA,NA,"América do Sul","Brasil","MG","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,"Duplicata no R",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:15:09-03","IBt","SP","374065","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Filgueiras, TS","Burman, AG","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Caparaó",NA,NA,NA,NA,NA,NA,"SP042492","SP042492",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:15:09-03","IBt","SP","238204","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, L; Morel, M; Sarahyba, S; Silvestre, L","660","1990","02","10",NA,"Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Pico das Agulhas Negras, near abrigo Rebouças, Rio Campo Belo.","-44.633333","-22.383333","2300","2300",NA,NA,NA,NA,"-44.633333","-22.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:15:09-03","IBt","SP","238297","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, L; Morel, M","704","1990","02","23",NA,"Brasil","Minas Gerais","Caparaó","Parque Nacional do Caparaó, Trail to Pico da Bandeira.","-41.816667","-20.45","2200","2200",NA,NA,NA,NA,"-41.816667","-20.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:15:09-03","IBt","SP","238395","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, L; Morel, M","703","1990","02","23",NA,"Brasil","Minas Gerais","Caparaó","Parque Nacional do Caparaó, Trail to Pico da Bandeira.","-41.816667","-20.45","2200","2200",NA,NA,NA,NA,"-41.816667","-20.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 10:15:09-03","IBt","SP","320343","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Ferreira, FM","Mello-Silva, R; Kawasaki, ML; Rapini, A","138","1997","05","26",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Pico do Inficionado.","-43.451389","-20.134722","1900","2060",NA,NA,"SP042485","SP042485","-43.451389","-20.134722",NA,NA,"2007",NA,"04","09",NA,NA,NA
"249","2019-11-21 10:15:09-03","IBt","SP","238271","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Clark, L","Clark, L; Morel, M","720","1990","03","01",NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade, Trail descending behind the sanctuary","-43.666667","-19.816667","1550","1550",NA,NA,NA,NA,"-43.666667","-19.816667",NA,NA,"1994",NA,"01","14",NA,NA,NA
"250","2019-11-21 10:15:09-03","IBt","SP","249479","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Ferreira, FM","Lima, HC; et al.","2562","1985","02","05",NA,"Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Tronqueira.",NA,NA,"1900","1900",NA,NA,NA,NA,NA,NA,NA,NA,"2007",NA,"04","09",NA,NA,NA
"251","2019-11-21 10:15:09-03","IBt","SP","252378","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, L; Morel, M; Sarahyba, S","789","1991","02","11",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Campo das Antas, trail to Pedra do Sino.","-43.016667","-22.45","2100","2100",NA,NA,NA,NA,"-43.016667","-22.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-21 10:15:09-03","IBt","SP","252379","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, L; Morel, M; Sarahyba, S","790","1991","02","11",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Campo das Antas, trail to Pedra do Sino.","-43.016667","-22.45","2100","2100",NA,NA,NA,NA,"-43.016667","-22.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-21 10:15:09-03","IBt","SP","347860","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Krieger, L","Krieger, L","14177","1976","07","07",NA,"Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó",NA,NA,"1500","2500",NA,NA,NA,NA,NA,NA,NA,NA,"1989",NA,"07","26",NA,NA,NA
"254","2019-11-21 10:15:09-03","IBt","SP","358572","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Clark, L; Windisch, P","1056","1992","03","02",NA,"Brasil","São Paulo","Campos do Jordão","Pico de Itapeva. Allong a small paved road descending from the main road about 50 m below the main parking area to Fazenda Mirante.","-45.616667","-22.75","1900","1900",NA,NA,"SP042494","SP042494","-45.616667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-21 10:15:09-03","IBt","SP","454416","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees",NA,"Shirasuna, RT","3482","2010","12","09",NA,"Brasil","São Paulo","Campos do Jordão","Fazenda Céu Estrelado.","-45.460333","-22.715917","1895","1895",NA,NA,"SP042493","SP042493","-45.460333","-22.715917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-21 10:15:09-03","IBt","SP","10306","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Clark, LG","Luederwaldt, H","s.n.","1906","05",NA,NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"SP042491","SP042491",NA,NA,"19648","auto","1990",NA,NA,NA,NA,NA,NA
"257","2019-11-21 10:15:09-03","IBt","SP","270335","S","Plantae",NA,NA,"Poaceae","Chusquea","pinifolia","Chusquea pinifolia","(Nees) Nees","Sendulsky, T","Ferreira, S","s.n.","1990","07","27",NA,"Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,"SP042489","SP042489",NA,NA,"31119","auto","1996",NA,"08","23",NA,NA,NA
