"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"199","2020-09-12 05:00:02-03","US","US","3392330","PreservedSpecimen","Plantae",NA,"Rhamnales","Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Cuello, N. L.","N. L. Cuello, B. G. Stergios, N. Niño, P. Tovar & E. Cuello","1872","2000","1","21","South America - Neotropics","Venezuela","Portuguesa","Sucre","Alto de la Divisoria de La Concepción, vertiente sur del Parque Nacional Guaramacal",NA,NA,"1880","1880",NA,"PORT, US","US00623326",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"200","2019-11-13 11:33:02-03","USP","SPF","122283","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Lombardi, JA","Souza, JP","838","1996","12","13",NA,"Brasil","São Paulo","Cunha",NA,"-45.004722","-23.233889",NA,NA,NA,NA,"SPF00122283",NA,NA,"-45.004722","-23.233889",NA,NA,NA,"2014","09",NA,NA,NA,NA,NA
"201","2015-07-21 14:48:51-03","F","FMNH-SEEDPLANTS","V0333106F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333106F","V0333106F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2015-07-21 14:48:51-03","F","FMNH-SEEDPLANTS","V0333107F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333107F","V0333107F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-07-21 14:48:49-03","F","FMNH-SEEDPLANTS","V0333100F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0333100F","V0333100F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-06-11 13:23:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,"RRC ID Flag","B. León","3079","1991","9","14","South America","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"3079",NA,NA,NA
"205","2015-07-21 14:48:51-03","F","FMNH-SEEDPLANTS","V0333108F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333108F","V0333108F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2018-05-14 16:04:25-03","F","FMNH-SEEDPLANTS","V0333111F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,"RRC ID Flag","G. Calatayud","2326",NA,NA,NA,"South America","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,"V0333111F","V0333111F_01 V0333111F_02","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"2326",NA,NA,NA
"207","2015-07-21 14:48:50-03","F","FMNH-SEEDPLANTS","V0333103F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333103F","V0333103F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-06-11 13:33:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,"RRC ID Flag","D. N. Smith","1501","1982","5","11","South America","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"1501",NA,NA,NA
"209","2019-06-11 13:33:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,"RRC ID Flag","D. N. Smith","1501","1982","5","11","South America","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"1501",NA,NA,NA
"210","2019-06-11 13:33:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,"RRC ID Flag","D. N. Smith","4209","1983","5","29","South America","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"4209",NA,NA,NA
"211","2019-09-04 20:38:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,"J. J. Triana",NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA
"212","2015-07-21 14:48:49-03","F","FMNH-SEEDPLANTS","V0333097F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333097F","V0333097F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2015-07-21 14:48:49-03","F","FMNH-SEEDPLANTS","V0333098F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0333098F","V0333098F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2015-07-21 14:48:49-03","F","FMNH-SEEDPLANTS","V0333099F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0333099F","V0333099F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2015-07-21 14:48:49-03","F","FMNH-SEEDPLANTS","V0333101F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0333101F","V0333101F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2015-07-21 14:48:50-03","F","FMNH-SEEDPLANTS","V0333102F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333102F","V0333102F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2015-07-21 14:48:50-03","F","FMNH-SEEDPLANTS","V0333104F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0333104F","V0333104F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2015-07-21 14:48:50-03","F","FMNH-SEEDPLANTS","V0333105F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333105F","V0333105F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2015-07-21 14:48:51-03","F","FMNH-SEEDPLANTS","V0333109F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333109F","V0333109F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2015-07-21 14:48:52-03","F","FMNH-SEEDPLANTS","V0333110F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0333110F","V0333110F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2018-05-14 17:48:10-03","F","FMNH-SEEDPLANTS","V0333112F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,"RRC ID Flag","H. van der Werff","17648",NA,NA,NA,"South America","Peru","Pasco",NA,NA,"-75.25","-10.5",NA,NA,NA,NA,"V0333112F","V0333112F_01 V0333112F_02","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,"17648",NA,NA,NA
"222","2015-07-21 14:50:01-03","F","FMNH-SEEDPLANTS","V0333401F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0333401F","V0333401F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2015-07-21 14:50:01-03","F","FMNH-SEEDPLANTS","V0333402F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0333402F","V0333402F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-06-11 16:23:21-03","F","FMNH-SEEDPLANTS","V0087843F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Vitaceae","Cissus","trianae","Cissus trianae",NA,"J. A. Lombardi","I. M. Sánchez Vega et al.","9972","1999","7","1","South America","Peru","San Martín","Rioja","Distrito Pardo Miguel, Caserío Jorge Chavez, Km 398 de Carretera Marginal","-77.72","-5.67",NA,"1400",NA,NA,"V0087843F","V0087843F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-08-27 12:20:28-03","IBt","SP","310363","S","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.",NA,"Souza, JP","838","1996","12","13",NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"226","2020-08-13 18:03:04-03","IBt","SP","293325","S","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.",NA,"Rapini, A","94","1996","03","20",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
