"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","maximumElevationInMeters","fieldNumber","individualCount"
"223","2020-09-12 05:00:02-03","US","US","1043389","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. M. Curran & M. Haman","979","1917","6","12","South America - Neotropics","Venezuela",NA,"Northern Venezuela, between La Guaira and Rio Grande",NA,NA,NA,"US01764439","US01764439_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","602942","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","C. H. T. Townsend","1512","1913","4","20","South America - Neotropics","Peru",NA,"Chosica Canyon [interpreted]",NA,NA,NA,"US01764353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","2222221","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","A. H. Alston","5414",NA,NA,NA,"South America - Neotropics","Venezuela",NA,"Federal District, near Antimano","800",NA,NA,"US01764428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","R. H. Schomburgk","33","1868",NA,NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","417645","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","O. O. Miller & J. Johnston","147","1901","8","2","South America - Neotropics","Venezuela",NA,"El Valle. Zexminia?",NA,NA,NA,"US00998336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","1519423","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. F. Pittier","13449","1930","6","29","South America - Neotropics","Venezuela",NA,"Puerto Escondido, D. F.",NA,NA,NA,"US01764434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","3112748","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","726","1987","11","5","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Kanuku Mts., Nappi Head, NE slope of Dias Mt.","140",NA,NA,"US00619310","US00619310_01","-59.56","3.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"300",NA,"1"
"230","2020-09-12 05:00:02-03","US","US","1777413","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","A. C. Smith","2320","1937","11","1","South America - Neotropics","Guyana",NA,"Britisch Guiana, Basin of Rupununi River: near mouth of Charwair Creek",NA,NA,NA,"US01764366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","1065116","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. F. Pittier","6176","1913","5","15","South America - Neotropics","Venezuela",NA,"Federal District, Bosque de Catuche, above Caracas","1200",NA,NA,"US01764419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1800",NA,"1"
"232","2020-09-12 05:00:02-03","US","US","2622196","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. A. Steyermark, F. Delascio C., G. C. K. Dunsterville & E. Dunsterville","103294","1970","8","3","South America - Neotropics","Venezuela","Lara","Distrito Palavecino, selva nublada de Tere paima, al lado de la pica al sur de Terepaima, 20 kms al sur de Cabudare","1200",NA,NA,"US01764405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1300",NA,"1"
"233","2020-09-12 05:00:02-03","US","US","2614227","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","J. López Guillén","50",NA,NA,NA,"South America - Neotropics","Peru",NA,"Carretera Central Km 45-70",NA,NA,NA,"US01764355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","1191255","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. de Bellard","207","1923","12",NA,"South America - Neotropics","Venezuela","Merida","Sierra Nevada de Merida",NA,NA,NA,"US01764437","US01764437_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","3045978","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","L. E. Ruíz-Terán","2851","1965","12","14","South America - Neotropics","Venezuela","Sucre","La Salina cerca del Guiria en la orilla del rio La Salina, Dtto. Valdez","8",NA,NA,"US01764417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"10",NA,"1"
"236","2020-09-12 05:00:02-03","US","US","1856049","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. P. Killip, A. Dugand & R. Jaramillo M.","381543","1944","5","4","South America - Neotropics","Colombia","Cundinamarca","Dept. Cundinamarca: Hillside east of Apulo; along trail to Anapoima","460",NA,NA,"US01764343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"600",NA,"1"
"237","2020-09-12 05:00:02-03","US","US","2614451","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","O. Velarde","1913/9505","1947","11",NA,"South America - Neotropics","Peru","La Libertad","Depart. Libertad",NA,NA,NA,"US01764357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","1617619","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. F. Pittier","13548","1934","5",NA,"South America - Neotropics","Venezuela",NA,"Federal District, Turmerito","900",NA,NA,"US01764432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1000",NA,"1"
"239","2020-09-12 05:00:02-03","US","US","1186281","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","E. Pittier","9","1921","10","4","South America - Neotropics","Venezuela",NA,"Federal District, between Catia and Las Trincheras, on road to La Guaira from Caracas",NA,NA,NA,"US01764435",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"240","2020-09-12 05:00:02-03","US","US","2370293","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","L. Uribe","3771","1961","7","1","South America - Neotropics","Colombia","Casanare","4 kms al norte de Tauramena, en Canoseco","500",NA,NA,"US01764456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"241","2020-09-12 05:00:02-03","US","US","1421505","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","H. Lyon","23","1927","12","13","South America - Neotropics","Venezuela",NA,"Catuche near Caracas",NA,NA,NA,"US01764431","US01764431_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US","1853063","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","A. Dugand","3535","1944","1","29","South America - Neotropics","Colombia","Cundinamarca","Depto. de Cundinamarca: vertiente occidental; hacienda, El Chocho, abajo de Fusagasuga","1400",NA,NA,"US01764341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1500",NA,"1"
"243","2020-09-12 05:00:02-03","US","US","1220926","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","C. S. Sargent","33","1905","12","10","South America","Chile",NA,"Near Panisan",NA,NA,NA,"US01764441","US01764441_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","1833754","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","T. Lasser","686","1942","11",NA,"South America - Neotropics","Venezuela","Miranda","Between Las Canales and El Encanto",NA,NA,NA,"US01764430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","2047182","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","Bro. Gines","1852",NA,NA,NA,"South America - Neotropics","Venezuela","Zulia","Perija, Estado Zulia","1175",NA,NA,"US01764372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","2918362","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","T. Stuessy & V. A. Funk","5749","1979","8","2","South America - Neotropics","Colombia","Cauca","49 km SW of Popayan on rd to Pasto","1360",NA,NA,"US01764714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","3483709","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","W. Meier & P. Molina","9182","2002","9","1","South America - Neotropics","Venezuela","Sucre","Limite Distritos Arismendi/Bermudez/Benitez, Peninsula de Paria, al sureste de Carupano, al noreste de Maturincito, Cerro La Cerbatana, a lo largo de la carretera entre la proprietaridad de Wilfred Merle y la estacion cientifica","750",NA,NA,"US01764717",NA,"-63.17","10.63",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"900",NA,"1"
"248","2020-09-12 05:00:02-03","US","US","3245764","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","H. Cuadros V. & A. H. Gentry","3075","1986","8","25","South America - Neotropics","Colombia","Bolívar","Isla de Baru, entre Santa Ana y Playa Mojana","5",NA,NA,"US01764715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"20",NA,"1"
"249","2020-09-12 05:00:02-03","US","US","3038343","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","E. Nucette","30","1982","10","26","South America - Neotropics","Venezuela",NA,"Edo. Zulia, Dtto. Miranda, alrededores de El Mecocal","100",NA,NA,"US01764724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","3038342","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","E. Nucette","6","1982","10","22","South America - Neotropics","Venezuela",NA,"Edo. Zulia, Dtto. Miranda, vecindad de El Mecocal, al lado izquierdo de la carretera Zulia-Falcon, unos 2 km al oeste de El Mecocal",NA,NA,NA,"US01764723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","3145147","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","G. Parra","063",NA,NA,NA,"South America - Neotropics","Colombia","Valle del Cauca",NA,"1000",NA,NA,"US01764713","US01764713_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","2560833","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","L. S. Espinal & J. E. Ramos","2487",NA,NA,NA,"South America - Neotropics","Colombia","Valle del Cauca","Lobo Guerrero (Valle).","700",NA,NA,"US02185808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","3213374","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","J. E. Ramos & J. J. Ramos","3368","1991","9","21","South America - Neotropics","Colombia","Valle del Cauca","Mpio. Buga, Estacion experimental El Vinculo, entre Sonso y Buga, ca 15 minutos al sur de Buga","1000",NA,NA,"US01764716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2970543","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","H. Murphy","357","1982","5","5","South America - Neotropics","Colombia","Valle del Cauca","Depto. Valle, Buga, El Vinculo","950",NA,NA,"US01764711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","3038351","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","G. S. Bunting & N. Galué","11738","1982","10","1","South America - Neotropics","Venezuela","Zulia","Limites entre Dtto. Maracaibo y Urdaneta, carretera Maracaibo-Perija, en km 38 de la via","100",NA,NA,"US01764725","US01764725_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"150",NA,"1"
"256","2020-09-12 05:00:02-03","US","US","3245408","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","L. J. Dorr & L. C. Barnett","7693","1990","11","9","South America - Neotropics","Venezuela","Merida","Distr. Sucre, Las Gonzales-San Jose road, near the village of Las Gonzales (ca. 20 km SW of Merida)","800",NA,NA,"US01764726","US01764726_01","-71.33","8.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1600",NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2270175","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","J. Cuatrecasas","19644","1945","6","27","South America - Neotropics","Colombia","Valle del Cauca","Departamento del Valle, Plana del Valle, Yumbo","1000",NA,NA,"US01764721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","3692668","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","J. Lopez del Pozo","72","1998","4","1","South America - Neotropics","Venezuela","Merida","San Juan de Lagunillas","1000",NA,NA,"US01912505",NA,"-71.3344","8.5006","Sucre","Lopez del Pozo, J.",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1037",NA,"1"
"259","2020-09-12 05:00:02-03","US","US","3128338","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","W. Devia A.","779","1984","9","27","South America - Neotropics","Colombia","Valle del Cauca","Dpto. Valle, Municipio San Pedro, finca La Cecilia, via a Buenos Aires","1050",NA,NA,"US01764712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","2270078","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","J. Cuatrecasas","14432","1943","5","27","South America - Neotropics","Colombia","Valle del Cauca","Departamento del Valle, Plana del Valle del Cauca, entre Cabuyal y La Solorza","1000",NA,NA,"US01764719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","3264351","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","L. J. Dorr & L. C. Barnett","7693","1990","11","9","South America - Neotropics","Venezuela",NA,"Edo. Merida, Distr. Sucre, Las Gonzales-San Jose road, near the village of Los Gonzales (ca 20 kn SW of Merida)","800",NA,NA,"US01764722",NA,"-71.33","8.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1600",NA,"1"
"262","2020-09-12 05:00:02-03","US","US","3339394","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","G. Agostini, G. N. Morillo & B. Morillo","1817","1973","7","12","South America - Neotropics","Venezuela","Yaracuy","Distrito San Felipe, Camino El Guayabo-La Hoya, 0.5 km N de El Guayabo","150",NA,NA,"US01764718",NA,"-68.47","10.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"200",NA,"1"
"263","2020-09-12 05:00:02-03","US","US","2270114","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","J. Cuatrecasas","17810","1944","9","9","South America - Neotropics","Colombia","Valle del Cauca","Departamento del Valle, Cordillera Occidental, vertiente occidental, Lobo Guerrero","610",NA,NA,"US01764720","US01764720_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"650",NA,"1"
"264","2020-09-12 05:00:02-03","US","US","2686726","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","parviflora","Wedelia parviflora","Rich.","J. A. Steyermark & G. S. Bunting","102290","1969","4","14","South America - Neotropics","Venezuela","Barinas","1/2km north of Barinitas","800",NA,NA,"US01764727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","80193","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Peru",NA,"Lima",NA,NA,NA,"US00899164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"266","2020-09-02 16:21:49-03","Cenargen","CEN","83829","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","Marcelo Fragomeni Simon","1694","2012","10","10",NA,"Brasil","RO","Ao longo da BR - 364, 11 km W do povoado Embaúba.","87","Exsicatas","Erva ruderal bastante ramificada, 50 cm. Flores amarelas.","CEN00083829","CEN00083829","-64.815277","-9.5194444","PORTO VELHO","G. A. Reis-Silva","2017","04",NA,"-64.815277","-9.5194444",NA,NA,NA,NA,NA,"87",NA,"8"
"267","2019-10-07 09:12:11-03","UEFS","HUEFS","200121","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Oliveira, A.C.P.","1383","2011","08","07",NA,"Brasil","Rio Grande do Norte","Área alagada.",NA,NA,NA,"HUEFS0200121","HUEFS0200121","-36.029722","-6.206667","Santa Cruz",NA,NA,NA,NA,"36W1'47''","6S12'24''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"268","2019-10-07 09:12:11-03","UEFS","HUEFS","222103","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Bezerra, A.C.","66","2009","07","27",NA,"Brasil","Ceará","Povoado do Pendanga.",NA,NA,NA,"HUEFS0222103","HUEFS0222103","-38.99","-4.193889","Caridade","L.W.Lima-Verde",NA,NA,NA,"38W59'24''","4S11'38''",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"269","2019-10-07 09:12:11-03","UEFS","HUEFS","80715","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Costa, A.","52","2000","04","30",NA,"Brasil","Ceará","Praia da Ponta Grossa. Icapuí.",NA,NA,NA,"HUEFS0080715","HUEFS0080715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"270","2019-10-07 09:12:11-03","UEFS","HUEFS","147253","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Moro, M.F.","667","2008","12","16",NA,"Brasil","Ceará","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av.Oliveira Paiva, pertencentes aos Correios; bairro Cambeba. Tabuleiro pré-litorâneo.",NA,NA,NA,"HUEFS0147253","HUEFS0147253 HUEFS0147253_01","-38.543098449707","-3.71722006797791","Fortaleza",NA,NA,NA,NA,NA,NA,"19924","auto","Asteranae",NA,NA,NA,NA,NA
"271","2019-09-05 14:23:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Wedelia","scaberrima","Wedelia scaberrima",NA,"R. H. Schomburgk","128","1836",NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"272","2019-09-04 20:09:39-03","F","FMNH-SEEDPLANTS","V0051909F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Wedelia","scaberrima","Wedelia scaberrima",NA,"Schomburgk","128","1886",NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,NA,NA,"V0051909F","V0051909F_01","-59","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"273","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Pollard, GE","s.n.",NA,NA,NA,NA,"?",NA,"Habitat in Guiana britannica ad margines silvarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Schomburgk, ?","128",NA,NA,NA,"Southern America","Guyana",NA,"Ad margines silvarum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Pollard, GE","s.n.",NA,NA,NA,"Southern America","Guyana",NA,"Habitat in Guiana britannica ad margines silvarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Appun, CF","1672",NA,NA,NA,"Southern America","Guyana",NA,"Ad margines silvarum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Pollard, GE","s.n.",NA,NA,NA,"Southern America","Guyana",NA,"Ad margines silvarum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Schomburgk, ?","128",NA,NA,NA,"Southern America","Guyana",NA,"Habitat in Guiana britannica ad margines silvarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2017-09-11 17:08:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Appun, CF","1672",NA,NA,NA,"Southern America","Guyana",NA,"Habitat in Guiana britannica ad margines silvarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-09-17 10:40:24-03","UEPA","MFS","001365","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Wedelia","calycina","Wedelia calycina","Rich.","Germano, CM","186","2012","05","31",NA,"Brasil","Pará","Comunidade Rio Urubueua de Fátima.",NA,NA,"Arbusto com de 1m de altura. Flores amarelas.","MFS001365","MFS001365 MFS001365_e","-48.954194","-1.625278","Abaetetuba","Silva, CAS da","2012","06",NA,"-48.954194","-1.625278",NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:01:39-03","IBt","SP","408932","S","Plantae",NA,NA,"Asteraceae","Wedelia","scaberrima","Wedelia scaberrima","Benth.","Nicolau, SA; Conceição, AL; Cordeiro, I; Campello, TC","3194","2007","01","27",NA,"Brasil","São Paulo","Vila de São Sebastião da Serra, beirro do Patrimônio, Usina do Jacaré, estrada de acesso a casa de máquinas",NA,NA,NA,NA,NA,"-48.1199989318848","-22.2800006866455","Brotas","Simão Bianchini, R",NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
