"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","2104863","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","G. T. Prance","13705","1971","06","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2248508' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104863",NA,"Magnoliophyta","Malvales","Lam.",NA,"Amazonas","Rio Purus, Lago Preto 2 km. north of Lábrea","-64.7982109","-7.2470122","NY02104863_01 NY02104863_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02852721","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","H. Medeiros","514","2010","04","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412608' target='other'> <mi>dwc_moreinfo</mi></a>","NY02852721",NA,"Magnoliophyta","Malvales","Lam.","L. J. Dorr","Acre","Riozinho do Andirá, BR 364, Km 52.","-68.0967","-9.7136","NY02852721_01","155","155","Bujari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00946772","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","S. L. M. Moore","578","1891",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013290' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946772",NA,"Magnoliophyta","Malvales","Lam.",NA,"Mato Grosso",NA,NA,NA,"NY00946772_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00946865","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","G. G. Hatschbach","69783","1999","10","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1018844' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946865",NA,"Magnoliophyta","Malvales","Lam.","G. G. Hatschbach","Minas Gerais","Rod. Br-259, próximo a Alexandre Mascarenhas.","-43.7406","-18.4544","NY00946865_01",NA,NA,"Gouveia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00946778","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","B. Dubs","2531","1998","11","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013276' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946778",NA,"Magnoliophyta","Malvales","Lam.","B. Dubs","Mato Grosso","Serra das Araras., Faz. Currupira.","-56.85","-15.17","NY00946778_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","628180","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia glabra","L. Riedel","s.n.","1823","02",NA,"South America","Brazil","sheet",NA,"dupla <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=532398' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628180",NA,"Magnoliophyta","Malvales","K.Schum.",NA,"Rio de Janeiro","Mandioca","-43.184668","-22.564777","NY00628180_01",NA,NA,"Magé","glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","2104871","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","M. G. da Silva","7101","1984","02","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2248516' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104871",NA,"Magnoliophyta","Malvales","Lam.",NA,"Roraima","Rod. Per. Norte, 45 Km W de Caracaraí, Faz. Repartimento, Igarapé do Ajarani; beira da estrada.","-61.466667","2.016667","NY02104871_01",NA,NA,"Caracaraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02098515","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","L. A. Pereira","311","2011","08","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2488536' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098515",NA,"Magnoliophyta","Malvales","Lam.","L. A. Pereira","Paraíba","Granja da CIMEPAR","-34.9075","-7.26","NY02098515_01","112",NA,"Conde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","627111","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","S. A. Mori","9531","1978","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460021' target='other'> <mi>dwc_moreinfo</mi></a>","NY00627111",NA,"Magnoliophyta","Malvales","Lam.","C. L. Cristóbal","Bahia","Rodovia BR-116, trecho Poçoes/Jequié, a 34 km N de Poçoes","-40.2425","-14.1456","NY00627111_01","400","400","Manoel Vitorino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00946875","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","D. C. Daly","D612","1980","10","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1019312' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946875",NA,"Magnoliophyta","Malvales","Lam.","L. J. Dorr","Maranhão","2 km NW of Presidente Dutra.","-44.53","-5.25","NY00946875_01",NA,NA,"Presidente Dutra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00946862","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","J. O. de Jesus","76","1963","12","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1018880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946862",NA,"Magnoliophyta","Malvales","Lam.","C. L. Cristóbal","Minas Gerais","Coração de Jesus.","-44.365","-16.6856","NY00946862_01",NA,NA,"Coração de Jesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00946879","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","J. M. Pires","9467","1963","04","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1018922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946879",NA,"Magnoliophyta","Malvales","Lam.","L. J. Dorr","Maranhão",NA,NA,NA,"NY00946879_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00946777","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","B. Dubs","2597","1998","11","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946777",NA,"Magnoliophyta","Malvales","Lam.","B. Dubs","Mato Grosso","BR-174m betweeb Cáceres and Pontes e Lacerda, side-road to Mirassol Oeste.","-58.1","-15.77","NY00946777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00835871","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","W. W. Thomas","13158","2002","11","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=738967' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835871",NA,"Magnoliophyta","Malvales","Lam.","L. J. Dorr","Alagoas","Serra das Aguas Belas. 18.5 km N of jct. BR 101 and road to Maceió, then 2 - 3 km W on cobblestone road","-35.78158","-9.242217","NY00835871_01 NY00835871_02","400","400","Flexeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","685151","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","R. M. Harley","51447","1992","02","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=887024' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685151",NA,"Magnoliophyta","Malvales","Lam.","S. T. Zmarzty","Bahia","Base da encosta da Serra da Tromba.","-41.8","-13.28","NY00685151_01","1150","1150","Abaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","02104858","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","G. T. Prance","5355","1968","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2248502' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104858",NA,"Magnoliophyta","Malvales","Lam.",NA,"Rondônia","Island in rio Madeira at mouth of rio Jaciparaná.","-64.397038","-9.194036","NY02104858_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","2104879","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","M. G. da Silva","3653","1978","11","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2248526' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104879",NA,"Magnoliophyta","Malvales","Lam.",NA,"Pará","Rio Tapajós, margem do rio.","-56.6558075","-4.7009877","NY02104879_01",NA,NA,"Itaituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1462273","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","A. V. de Melo Silva","517","2010","10","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1551717' target='other'> <mi>dwc_moreinfo</mi></a>","NY01462273",NA,"Magnoliophyta","Malvales","Lam.","L. J. Dorr","Alagoas","Reserva Biológica da Pedra Talhada. Trilha próxima do alojamento.","-36.43","-9.2589","NY01462273_01","588","588","Quebrangulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1552549","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","J. S. Blanchet","2161",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1948490' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552549",NA,"Magnoliophyta","Malvales","Lam.",NA,"Bahia",NA,NA,NA,"NY01552549_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","609700","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","L. Riedel","s.n.","1821",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=459969' target='other'> <mi>dwc_moreinfo</mi></a>","NY00609700",NA,"Magnoliophyta","Malvales","Lam.","L. J. Dorr",NA,"Brasilia",NA,NA,"NY00609700_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","2104887","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","M. G. da Silva","3653","1978","11","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2248534' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104887",NA,"Magnoliophyta","Malvales","Lam.",NA,"Pará","Rio Tapajós, margem do rio.","-56.6558075","-4.7009877","NY02104887_01",NA,NA,"Itaituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00946759","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","G. G. Hatschbach","25072","1970","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013204' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946759",NA,"Magnoliophyta","Malvales","Lam.","R. Goldberg","Mato Grosso do Sul","Rod. Br. 267; Entroncamento.","-54.5464","-21.8019","NY00946759_01",NA,NA,"Rio Brilhante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00946880","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","R. de Lemos Fróes","11745","1939","02",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1018886' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946880",NA,"Magnoliophyta","Malvales","Lam.","A. C. Smith","Maranhão","Island of São Luiz [Luís].","-44.201115","-2.577323","NY00946880_01",NA,NA,"São Luís",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","03106542","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","N. C. Bigio","1676a","2015","06","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3354928' target='other'> <mi>dwc_moreinfo</mi></a>","NY03106542",NA,"Magnoliophyta","Malvales","Lam.","M. H. Nee","Rondônia","Torre da Embratel.","-62.2194","-10.7261",NA,NA,NA,"Ouro Preto do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","609694","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","O. C. Pavao","s.n.","2000","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460027' target='other'> <mi>dwc_moreinfo</mi></a>","NY00609694",NA,"Magnoliophyta","Malvales","Lam.","A. O. S. Vieira","Paraná","Fazenda Santa Rosa-Distrito de Ibiaci. Primeiro de Maio",NA,NA,"NY00609694_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00946850","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","E. P. Heringer","5085","1980","06","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017330' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946850",NA,"Magnoliophyta","Malvales","Lam.","L. J. Dorr","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY00946850_01",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","330876","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","D. C. Daly","9004","1996","05","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460014' target='other'> <mi>dwc_moreinfo</mi></a>","NY00330876",NA,"Magnoliophyta","Malvales","Lam.","L. J. Dorr","Acre","Parque Nacional Serra do Divisor, Igarapé Novo Recreio, small southern tributary of Rio Moa. Ig. República).","-73.4417","-7.4583","NY00330876_01",NA,NA,"Mâncio Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02104875","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","J. M. Pires","52131","1962","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2248521' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104875",NA,"Magnoliophyta","Malvales","Lam.",NA,"Amapá","Coastal Region.",NA,NA,"NY02104875_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00946753","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","C. A. Cid Ferreira","6481","1985","10","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013255' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946753",NA,"Magnoliophyta","Malvales","Lam.","W. Meijer","Mato Grosso","Área da Faz. Jamaica, 28 km S do cruzamento das estr. BR158 e MT-242 (Posto da Mata).","-51.87","-11.2","NY00946753_01",NA,NA,"São Félix do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00946845","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","E. P. Heringer","5492","1980","09","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017343' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946845",NA,"Magnoliophyta","Malvales","Lam.","B. A. S. Periera","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY00946845_01",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00946882","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","F. E. Drouet","2681","1935","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1019448' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946882",NA,"Magnoliophyta","Malvales","Lam.","L. B. Smith","Ceará","Margin of lake at Maracanhú.","-38.6856","-3.8908","NY00946882_01",NA,NA,"Maranguape",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","2104873","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","M. G. da Silva","7101","1984","02","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2248518' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104873",NA,"Magnoliophyta","Malvales","Lam.",NA,"Roraima","Rod. Per. Norte, 45 Km W de Caracaraí, Faz. Repartimento, Igarapé do Ajarani; beira da estrada.","-61.466667","2.016667","NY02104873_01",NA,NA,"Caracaraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","628182","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia glabra","L. Riedel","4921a",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=532400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00628182",NA,"Magnoliophyta","Malvales","K.Schum.",NA,NA,"Brasilia",NA,NA,"NY00628182_01",NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","627102","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","L. Riedel","s.n.",NA,NA,NA,"South America","Brazil","sheet",NA,"dupla <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460031' target='other'> <mi>dwc_moreinfo</mi></a>","NY00627102",NA,"Magnoliophyta","Malvales","Lam.","L. J. Dorr","Rio de Janeiro","Mandiocca","-43.0406","-22.6531","NY00627102_01",NA,NA,"Magé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00972017","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","D. R. Hunt","6191","1966","06","26","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1063683' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972017",NA,"Magnoliophyta","Malvales","Lam.","R. M. Harley",NA,"Goiaz: Jataí-Caiaponia road, 40 km from Caiaponia.",NA,NA,"NY00972017_01","600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","2104883","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","C. R. Sperling","5990","1982","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2248530' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104883",NA,"Magnoliophyta","Malvales","Lam.",NA,"Pará","Serra Norte, AMZA camp 3-Alfa","-50.55","-5.8","NY02104883_01","300","475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00946851","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","E. P. Heringer","5305","1980","08","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1017408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946851",NA,"Magnoliophyta","Malvales","Lam.","L. J. Dorr","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797","NY00946851_01",NA,NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00946776","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia","G. Schaller","150","1978","04","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013284' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946776",NA,"Magnoliophyta","Malvales","Lam.","J. A. Kallunki","Mato Grosso do Sul","Pantanal; Rio Negro area; Fazenda S. Teresa.","-55.7869","-20.4711","NY00946776_01",NA,NA,"Aquidauana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00946887","PreservedSpecimen","Plantae","Malvaceae","Guazuma","ulmifolia","Guazuma ulmifolia tomentella","A. F. Regnell","III-280","1866","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021263' target='other'> <mi>dwc_moreinfo</mi></a>","NY00946887",NA,"Magnoliophyta","Malvales","K.Schum.",NA,"Minas Gerais","Minas Geraes [Gerais]; Caldas.",NA,NA,"NY00946887_01",NA,NA,NA,"tomentella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
