"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","typeStatus","year","month","day","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-04-08 17:44:12-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Nascimento, MP do; Carmo, NAS do; Melo, ATS de; Oliveira, JCL de","s.n.","Southern America","Brasil","Pará",NA,NA,"Árvore de 22 m alt. x 25,5 cm DAP; base com sapopemas pequenas a 30 cm do solo; fuste acanalado; ritidoma marrom acinzentado, com manchas brancas e desprendimento de placas lenhosas pequenas; casca morta amarela, 3 mm espess.; casca viva rosa, 1 cm",NA,"Campo Experimental da Embrapa Amazonia Oriental, PA 150 Km 34.","Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"2004","04","29",NA,NA,NA,"-48.805389","-2.177611","Cordeiro, MR","Moju",NA,NA,"2004","04",NA,"-48.805389","-2.177611",NA,NA,NA,NA,NA
"44","2021-03-30 12:49:34-03","EAO","IAN","169483","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Cordeiro, MR","4621","Southern America","Brasil","Pará",NA,NA,NA,"IAN169483","Bosque Rodrigues Alves; terra firme. Inventário de 1998. Árvore B-3200.","Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"1999","09","30",NA,NA,NA,"-48.5043983459473","-1.4558299779892",NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:49:34-03","EAO","IAN","53516","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Black, GA","8056","Southern America","Brasil","Pará",NA,NA,NA,"IAN053516","Catú. Igapó.","Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"1949","07","20",NA,NA,NA,"-48.5043983459473","-1.4558299779892",NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:49:34-03","EAO","IAN","120845","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Pires, JM","10175","Southern America","Brasil","Pará",NA,NA,"Árvore mediana. Frutos do tamanho de uma laranja quando maduros, Frutos maduros separados.","IAN120845","IPEAN; Várzea da APEG.","Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"1966","09","26",NA,NA,NA,"-48.5043983459473","-1.4558299779892",NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:49:34-03","EAO","IAN","120861","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Pires, JM","10192","Southern America","Brasil","Pará",NA,NA,"Árvore mediana, até 15m de altura; flores branco-cremes.","IAN120861","IPEAN; Várzea do Rio Guamá.","Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"1966","12","16",NA,NA,NA,"-48.5043983459473","-1.4558299779892",NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:49:31-03","EAO","IAN","114415","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Pires, JM","8106","Southern America","Brasil","Pará",NA,NA,"Árvore grande; frutos globosos, grandes.","IAN114415","Mata de várzea.","Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"1963","01","10",NA,NA,NA,"-48.5043983459473","-1.4558299779892",NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-08 17:44:12-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Oliveira, GJ; Feitosa, RNS","s.n.","Southern America","Brasil","Pará",NA,NA,"Árvore de 23m alt.; fuste cilíndrico; base com sapopemas; ritidoma marrom-escuro, sujo; casca morta marrom, 1mm espess.; casca viva avermelhada, 7mm espess.; cheiro fraco; alburno creme-claro; exsuda medianamente látex branco.",NA,"Mata primária, solo argiloso. Área de estudo do projeto Dendrogene.","Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"2004","05","24",NA,NA,NA,"-54.937198638916","-2.63638997077942","Cordeiro, MR","Belterra","74752","auto","2004","08",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:49:34-03","EAO","IAN","188627","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Cruz, ED","01","Southern America","Brasil","Pará",NA,NA,NA,"IAN188627",NA,"Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"2012","05","18",NA,NA,NA,"-48.7689018249512","-1.88389003276825",NA,"Moju","186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:49:34-03","EAO","IAN","179320","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Barbosa, MG; Carmo, NAS do; Monteiro, CR; Silva, FCMA da","9","Southern America","Brasil","Pará",NA,NA,"Árvore com 18m alt. x 23,3cm DAP; copa capitata umbeliforme; ramos opostos; fuste cilíndrico; ritidoma castanho-esverdeado, com briófitas, sujo, fissurado, levemente cinuoso, com desprendimento em placas pequenas; casca morta castanho","IAN179320","Fazenda Arataú. Vegetação primária. Solo arenoso.","Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"2004","08","28",NA,NA,NA,"-49.7963981628418","-4.33056020736694","Cordeiro, MR","Novo Repartimento","155142","auto","2004","09",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:44:12-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Tavares, SC; Procópio, LC; Melo, ATS de; Costa, MO","s.n.","Southern America","Brasil","Pará",NA,NA,"Árvore de 80cm DAP; base digitada; fuste cilíndrico; ritidoma castanho, fissurado; casca morta vermelho escuro, 1mm espess.; casca viva vermelho, 1cm espess.; exsuda resina amarela, sem odor.",NA,"Área Experimental do Dendrogene.","Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"2004","08","28",NA,NA,NA,"-47.3527984619141","-2.99583005905151","Cordeiro, MR","Paragominas","186685","auto","2004","10",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:49:34-03","EAO","IAN","190208","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Tyeen, TC","307","Southern America","Brasil","Pará",NA,NA,"Tree, DBH=18.6cm&nf;Fertile structures: fruits. Fruits/flowers in separate packet.&nf;Trunk slash odor spicy and slightly rank, along with typical sapotac 'glue' odor. Trunk slash layers: bark thin, red-brown; phloem light brown-cream; xyl","IAN190208","Floresta Nacional do Tapajos.","Dicotiledônea",NA,"(Mart.) D.Dietr.",NA,"2012","11","29",NA,NA,NA,"-54.7083015441895","-2.44305992126465",NA,"Santarém","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:49:34-03","EAO","IAN","135987","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Pires, JM","13118","Southern America","Brasil","Pará",NA,NA,"Árvore mediana; frutos muito grandes, podendo ultrapassar 10cm de diâmetro, com escudo do ápice.","IAN135987",NA,"Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1971","09","05",NA,NA,NA,NA,NA,NA,"Apeú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:49:34-03","EAO","IAN","144627","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Prance, GT; Fereira, E","6681","Southern America","Brasil","Rondônia",NA,NA,NA,"IAN144627","Sumit of Serra dos Pacaás Novas, 12km NNE of Guajará Mirim.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1968","08","02",NA,NA,NA,NA,NA,"Pennington, TD",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:49:34-03","EAO","IAN","152982","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Ribeiro, BGS","1427","Southern America","Brasil","Pará",NA,NA,"Árvore de 22m de altura. Cálice verde, corola e estames cremes.","IAN152982","Serra dos Carajás. Mata da Serraria, km 3. Mata de terra firme.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1976","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:49:34-03","EAO","IAN","42090","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Fróes, RL","23411","Southern America","Brasil","Pará",NA,NA,NA,"IAN042090","Rio Tocantins. T.f. high forest, low land. Igarapé Remansinho.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1948","09","07",NA,NA,NA,NA,NA,NA,"Remansão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:49:34-03","EAO","IAN","11069","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Ducke, A","1697","Southern America","Brasil","Amazonas",NA,NA,"Árvore bastante grande; flor verde; fruto comestível.","IAN011069","Em lugar alto,, no suburbio.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1945","03","14",NA,NA,"IAN011069 IAN011069_e","-60.0250015258789","-3.10193991661072",NA,"Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-08 17:44:12-03","EAO","IAN","XILO6369","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Cordeiro, MR; Rodrigues, IA","1808","Southern America","Brasil","Pará",NA,NA,"Árvore.","IANXILO6369","Reserva da CODEBAR, perto da Praia do Caripy.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1983","09","19",NA,NA,NA,"-48.6258010864258","-1.50583004951477",NA,"Barcarena","34723","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:49:34-03","EAO","IAN","159509","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Cordeiro, MR; Rodrigues, IA","1808","Southern America","Brasil","Pará",NA,NA,"Árvore.","IAN159509","Reserva da CODEBAR, perto da Praia do Caripy.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1983","09","19",NA,NA,NA,"-48.6258010864258","-1.50583004951477",NA,"Barcarena","34723","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:49:34-03","EAO","IAN","159502","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Cordeiro, MR; Rodrigues, IA","1801","Southern America","Brasil","Pará",NA,NA,"Árvore.","IAN159502","Vila Itupanema, Reserva ALBRÁS, na beira da Baia do Arrozal.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1983","09","17",NA,NA,NA,"-48.6258010864258","-1.50583004951477",NA,"Barcarena","34723","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:49:34-03","EAO","IAN","44223","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Silva, NT da","193","Southern America","Brasil","Pará",NA,NA,"Árvore grande; látex; flor pequena; frutos grandes.","IAN044223","Estrada do Cafezal; beira do Igarapé Murutucú.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1948","12","28",NA,NA,NA,"-48.5043983459473","-1.4558299779892","Pennington, TD","Belém","48462","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:49:34-03","EAO","IAN","126268","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Cavalcante, PB","365","Southern America","Brasil","Pará",NA,NA,"Árvore; flor branca; cálice verde.","IAN126268","Hôrto do Museu Goeldi. Terra firme, arenosa.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1958","05","06",NA,NA,NA,"-48.5043983459473","-1.4558299779892",NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:49:34-03","EAO","IAN","101653","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Silva, NT da","538","Southern America","Brasil","Pará",NA,NA,"Árvore de 20 metros, com flores e frutos.","IAN101653","I.A.N. Várzea do cafezal.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1958","12","07",NA,NA,NA,"-48.5043983459473","-1.4558299779892",NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:49:34-03","EAO","IAN","136527","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Oliveira, E","3835A","Southern America","Brasil","Pará",NA,NA,"Árvore de 26m e 1,22m de circunferência.","IAN136527","Mosqueiro, L.13 - Q.14. Levantamento de Mosqueiro.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1971","07","21",NA,NA,NA,"-48.5043983459473","-1.4558299779892",NA,"Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:49:34-03","EAO","IAN","11930","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Archer, WA","7914","Southern America","Brasil","Pará",NA,NA,"Tree.","IAN011930","South forest of the I.A.N.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1942","12","02",NA,NA,"IAN011930 IAN011930_e IAN011930_e1","-48.5043983459473","-1.4558299779892","Pennington, TD","Belém","48462","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:49:34-03","EAO","IAN","154551","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Pires, JM; Fróes, RL","5499","Southern America","Brasil","Pará",NA,NA,NA,"IAN154551","Transecto para inventário florestal. 63-44.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1956","07","07",NA,NA,NA,"-50.4803009033203","-1.68221998214722",NA,"Breves","134266","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:49:34-03","EAO","IAN","150807","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Silva, NT da","3937","Southern America","Brasil","Pará",NA,NA,"Árvore de 20m e 63cm de circunferência. 1-P7-113.","IAN150807","Mata de terra firme.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1975","08","25",NA,NA,NA,"-48.7689018249512","-1.88389003276825",NA,"Moju","186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-08 17:44:12-03","EAO","IAN","XILO4395","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Silva, NT da","3937","Southern America","Brasil","Pará",NA,NA,"Árvore de 20m e 63cm de circunferência. 1-P7-113.","IANXILO4395","Mata de terra firme.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1975","08","25",NA,NA,NA,"-48.7689018249512","-1.88389003276825",NA,"Moju","186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:49:34-03","EAO","IAN","146493","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Ribeiro, BGS","564","Southern America","Brasil","Pará",NA,NA,"Árvore de 12m e 20cm de diâmetro. Flor creme.","IAN146493","Fazenda Pinheiro, km 135.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1974","08","22",NA,NA,NA,"-47.3527984619141","-2.99583005905151",NA,"Paragominas","186685","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:49:34-03","EAO","IAN","74288","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Black, GA; Cordeiro, E","14563","Southern America","Brasil","Rondônia",NA,NA,"Árvore.","IAN074288","Ilhas de mata e campo misturado, beira da estrada até Viana, km 8. Mata. Em várzea.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1952","05","27",NA,NA,NA,"-63.9039001464844","-8.76194000244141",NA,"Porto Velho","333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:49:34-03","EAO","IAN","48981","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Capucho, P","409","Southern America","Brasil","Roraima",NA,NA,"Tree.","IAN048981","Terra firme.","Dicotiledônea",NA,"(A.DC.) Eyma",NA,"1932","08",NA,NA,NA,NA,"-60.6733016967773","2.81972002983093","Pennington, TD","Boa Vista","90031","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:49:38-03","EAO","IAN","176460","PreservedSpecimen","Plantae","Sapotaceae","Radlkoferella","macrocarpa","Radlkoferella macrocarpa","Cordeiro, MR","MC-18-08100460","Southern America","Brasil","Pará",NA,NA,"Árvore aprox. 13 m de altura por 65 cm de CAP. Botões florais verdes.","IAN176460","São Francisco, Solo argiloso, mata primária de terra firme, luminosidade intensa, freqüência comum.","Dicotiledônea",NA,"(Huber) Aubrév.",NA,"2002","01","13",NA,NA,NA,"-48.078611","-1.969167","Cordeiro, MR","Concórdia do Pará",NA,NA,"2002",NA,NA,"-48.078611","-1.969167",NA,NA,NA,NA,NA
"74","2021-03-30 12:49:38-03","EAO","IAN","176377","PreservedSpecimen","Plantae","Sapotaceae","Richardella","macrocarpa","Richardella macrocarpa","Cordeiro, MR","MC-11-02100375","Southern America","Brasil","Pará",NA,NA,"Árvore aprox. 8 m de altura por 33 cm de CAP. Frutos marrons, aveludados.","IAN176377","Fazenda Paula Maria, Solo argiloso, mata secundária de terra firme, luminosidade média, freqüência comum.","Dicotiledônea",NA,"(Mart.) Baehni",NA,"2001","12","12","26","26",NA,"-48.317778","-1.358611","Cordeiro, MR","Marituba",NA,NA,"2001",NA,NA,"-48.317778","-1.358611",NA,NA,NA,NA,NA
"75","2019-02-20 13:41:41-03","INPA","INPA-CARPOTECA","96298","Carpo","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Ferreira, CAC","2059","Southern America","Brasil","Pará",NA,NA,NA,"INPA0096298","Rio Paru do Oeste, Rio Paru do Oeste ou Erepecu ou Cuminá, margem esquerda, ao lado da Cahoeira Pancanda. Mata de terra firme solo argilo-pedregoso.","Dicotyledon Asterids","Ericales","(Mart.) D.Dietr.",NA,"1980","09","04",NA,NA,"INPA0096298 INPA0096298_e INPA0096298_e1","-56.016667","-0.166667",NA,"Oriximinã",NA,NA,NA,NA,NA,"-56.016667","-0.166667",NA,NA,NA,NA,NA
"76","2020-02-08 09:04:10-03","NBC","NL-BOTANY","L.4161771","PreservedSpecimen","Plantae","Sapotaceae","Labatia","macrocarpa","Labatia macrocarpa","Sagot PA",NA,"Southern America","French Guiana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4161771 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4161771","Guyane Française. Karsouany.",NA,"Ericales","Mart.",NA,"1896","01","01",NA,NA,"NL-L4161771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 09:04:34-03","NBC","NL-BOTANY","U 0006666","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","macrocarpa","Pouteria macrocarpa","Martius CFP von",NA,"Southern America","Brazil","Amazonas",NA,NA,"in sylv.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006666 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006666","Amazonas, ad R.Japura.Japura. Prov Rio Negro",NA,"Ericales","(Mart.) D.Dietr.","isotype",NA,NA,NA,NA,NA,"NL-U0006666",NA,NA,"Pennington TD",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","28596 A",NA,NA,NA
"78","2020-02-08 09:04:34-03","NBC","NL-BOTANY","WAG.1829753","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Bruijn J de",NA,"Southern America","Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1829753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1829753","Border between Departamentos Antioquia and Bolivar, Secondary forest near the confluence of the rivers Ité and Tamar into the river Cimitarra, ± 38 km W. of Barrancabermeja.",NA,"Ericales","(A.DC.) Eyma",NA,"1967","03","03",NA,NA,"NL-WAG1829753","-74.25","6.916667",NA,NA,NA,NA,NA,NA,NA,"-74.25","6.916667","Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 09:04:34-03","NBC","NL-BOTANY","WAG.1829754","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Bruijn J de",NA,"Southern America","Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1829754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1829754","Border between Departamentos Antioquia and Bolivar, Secondary forest near the confluence of the rivers Ité and Tamar into the river Cimitarra, ± 38 km W. of Barrancabermeja.",NA,"Ericales","(A.DC.) Eyma",NA,"1967","03","03",NA,NA,"NL-WAG1829754","-74.25","6.916667",NA,NA,NA,NA,NA,NA,NA,"-74.25","6.916667","Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 09:04:34-03","NBC","NL-BOTANY","WAG.1829755","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Bruijn J de",NA,"Southern America","Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1829755 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1829755","Border Between Departamentos Antiquia and Bolivar. Secondary forest near the river Cimitarra, ± 38 Km W. of Barrancabermeja.",NA,"Ericales","(A.DC.) Eyma",NA,"1967","02","25",NA,NA,"NL-WAG1829755","-74.25","6.916667",NA,NA,NA,NA,NA,NA,NA,"-74.25","6.916667","Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 09:04:34-03","NBC","NL-BOTANY","WAG.1829756","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Bruijn J de",NA,"Southern America","Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1829756 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1829756","Border Between Departamentos Antiquia and Bolivar. Secondary forest near the river Cimitarra, ± 38 Km W. of Barrancabermeja.",NA,"Ericales","(A.DC.) Eyma",NA,"1967","02","25",NA,NA,"NL-WAG1829756","-74.25","6.916667",NA,NA,NA,NA,NA,NA,NA,"-74.25","6.916667","Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 09:04:34-03","NBC","NL-BOTANY","U.1592888","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Bruijn J de",NA,"Southern America","Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592888 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592888","Border Between Departamentos Antiquia and Bolivar. Secondary forest near the river Cimitarra, ± 38 Km W. of Barrancabermeja.",NA,"Ericales","(A.DC.) Eyma",NA,"1967","02","25",NA,NA,"NL-U1592888","-74.25","6.916667",NA,NA,NA,NA,NA,NA,NA,"-74.25","6.916667","Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 09:04:34-03","NBC","NL-BOTANY","U.1592889","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","multiflora","Pouteria multiflora","Steyermark JA; Carreño Espinoza V; Nehlin S",NA,"Southern America","Venezuela",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592889 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592889","Estado Lara: selva nublada virgen. 3-6 km al sur de Agua Negra, 17-20 km al este de Cubiro, Distrito Menez.",NA,"Ericales","(A.DC.) Eyma",NA,"1974","07","05",NA,NA,"NL-U1592889","-69.5","9.783333",NA,NA,NA,NA,NA,NA,NA,"-69.5","9.783333","Magnoliopsidae",NA,NA,NA,NA
