"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","01201132","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"B. E. Dahlgren","72","1929","05",NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452659' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201132","NY01201132_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01091829","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","C. F. S. Muniz",NA,NA,NA,"A. P. Viégas","s.n.","1938","12","18","Brazil","São Paulo","Campinas","Campo Grande.","-47.17478","-22.940473",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1264315' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091829","NY01091829_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","808305","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","W. W. Thomas",NA,NA,NA,"W. W. Thomas","11557","1997","07","17","Brazil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal. Along park road 1-2 km. east of path to peak and visitor center","-39.415","-16.8672",NA,NA,NA,NA,"Site: MP <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677843' target='other'> <mi>dwc_moreinfo</mi></a>","NY00808305","NY00808305_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","868499","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","W. W. Thomas",NA,NA,NA,"J. U. M. dos Santos","41","1978","02","20","Brazil","Acre","Rio Branco","Km 45 da Rod. Rio Branco-Porto Velho, ramal que vai para o lugar chamado Desemgano.","-67.81","-9.97472",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1014102' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868499","NY00868499_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00939529","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","W. W. Thomas",NA,NA,NA,"G. Pereira-Silva","3526","1996","03","19","Brazil","Goiás","Ipameri","Margem esquerda do Rio Corumba; 300 m ajusante da ponte São Bento.","-48.48","-17.72",NA,NA,"580","580","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991707' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939529","NY00939529_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01481993","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","A. C. Araújo",NA,NA,NA,"T. M. Koyama","13715","1970","02","08","Brazil","Minas Gerais",NA,"Road between Tres Pontas and Campos Gerais.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1410472' target='other'> <mi>dwc_moreinfo</mi></a>","NY01481993","NY01481993_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","612524","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"O. M. Barth","s.n.","1961","01","24","Brazil","Rio de Janeiro",NA,"Parque Nacional de Itatiaia, Lago Azul.","-44.65833","-22.35833",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612524","NY00612524_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1016238","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","C. F. S. Muniz",NA,NA,NA,"C. F. S. Muniz","343","1981","03","13","Brazil","São Paulo","Teodoro Sampaio","Divisão de área sapé com mata Sete mil.","-52.1597","-22.5303",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142801' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016238","NY01016238_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00939530","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","M. Alves",NA,NA,NA,"L. de S. Leoni","2824","1995","03","14","Brazil","Minas Gerais","Carangola","Campus UEMG. Área perturbada, em resquício de mata Atlântica.","-42.02","-20.72",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991846' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939530","NY00939530_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00939527","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","M. Alves",NA,NA,NA,"E. P. Heringer","15260","1976","01","03","Brazil","Goiás","Caldas Novas","Cia Termas do Rio Quente.","-48.6247","-17.7419",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=987249' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939527","NY00939527_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00932337","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","W. W. Thomas",NA,NA,NA,"W. W. Thomas","13087","2002","08","05","Brazil","Bahia","Maraú","6.4 km N of the Rio de Contas at Itacaré ferry landing on road to Maraú; Rio Piracauga","-39.01542","-14.23",NA,NA,"10","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677854' target='other'> <mi>dwc_moreinfo</mi></a>","NY00932337","NY00932337_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01201131","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","D. A. Simpson",NA,NA,NA,"M. A. S. Costa","306","1995","06","08","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452656' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201131","NY01201131_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-27 01:57:00-03","NY","NYBG","01201134","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca",NA,"E. L. Core",NA,NA,NA,"A. Goeldi","s.n.",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452662' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201134","NY01201134_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","612513","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"R. P. Belém","1109","1965","05","24","Brazil","Bahia",NA,"Centro de Pesquisa do Cacau (CEPEC) Ilhéus.","-39.2273659","-14.771874",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501637' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612513","NY00612513_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","612511","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"S. A. Mori","11595","1979","03","17","Brazil","Bahia","Ibicaraí","Rod. BR-415, trecho Ibicaraí/Floresta Azul, 2 km a W da 1a.","-39.6333","-14.8666",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612511","NY00612511_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","2480230","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"G. Eiten","4599","1962","05","16","Brazil","Maranhão","Lorêto","Ilha de Balsas region, between the Rios Balsas and Parnaíba. Several km E of the main house of Fazenda Morros, about 35 km south of Lorêto; at Sambaíba.","-45.03","-7.38",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2700676' target='other'> <mi>dwc_moreinfo</mi></a>","NY02480230","NY02480230_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","870466","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","M. Alves",NA,NA,NA,"Vasconcelos","s.n.","1962","02","22","Brazil","Acre","Rio Branco","Rio Branco, Aeroporto","-67.8097","-9.9747",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106871' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870466","NY00870466_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","612516","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"J. L. Hage","479","1981","02","25","Brazil","Bahia","Ilhéus","Area do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/Itabuna (BR 415). Quadra G'.","-39.2273659","-14.771874",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501625' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612516","NY00612516_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01201136","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","M. Alves",NA,NA,NA,"W. J. Junk","140","1974","11","03","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452667' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201136","NY01201136_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","470197","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","M. Alves",NA,NA,NA,"G. G. Hatschbach","24170","1970","04","18","Brazil","Paraná","Laranjeiras do Sul","Rio Iguaçu, Salto Osório","-53.008927","-25.537385",NA,NA,"350","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501613' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470197","NY00470197_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1758991","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","I. Menezes",NA,NA,NA,"A. P. do N. Prata","2262","2010","07","04","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto. Fonte do Boi.","-37.4197","-11.395",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2046580' target='other'> <mi>dwc_moreinfo</mi></a>","NY01758991","NY01758991_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","612519","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"J. L. Hage","1690","1983","05","05","Brazil","Bahia","Una","Fazenda Cascata, km 4 da Rod. Una/Santa Luzia. Seringal.","-39.0918338","-15.3162269",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501628' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612519","NY00612519_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-27 03:40:00-03","NY","NYBG","637277","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca",NA,"G. Davidse",NA,NA,NA,"B. G. Stergios D.","9769","1987","01","16","Venezuela","Amazonas",NA,"Selvas pluviales cercanas y a las orillas del Río Casiquiare, entre Piedra Guachapita y Curimacare.","-66.5","2",NA,NA,"150","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501610' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637277",NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","547725","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","M. Alves",NA,NA,NA,"M. Alves","1871","2000","02","01","Brazil","Bahia","Maraú","BR-030, km 33,5 a leste de Ubaitaba.","-39.1264","-14.2361",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501612' target='other'> <mi>dwc_moreinfo</mi></a>","NY00547725","NY00547725_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00939531","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"A. B. Anderson","2101","1985","03","22","Brazil","Maranhão","Lago Verde","Fazenda São Francisco, estrada Alto Alegre - Lago Verde, Km 9.","-44.8219","-3.9572",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=991887' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939531","NY00939531_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","612514","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"R. P. Belém","1109","1965","05","24","Brazil","Bahia",NA,"Centro de Pesquisa do Cacau (CEPEC) Ilhéus.","-39.2273659","-14.771874",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501621' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612514","NY00612514_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","44136","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","G. Davidse",NA,NA,NA,"D. E. Williams","1116","1990","03","09","Bolivia","El Beni","José Ballivián","Carmen Florida. Tacana Indian community ca. 7 km upstream from Rurrenabaque","-67.5","-14.5",NA,NA,"240","240","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501611' target='other'> <mi>dwc_moreinfo</mi></a>","NY00044136",NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","661306","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"M. Dupré","s.n.","1842",NA,NA,"Brazil",NA,NA,"Brésil Méridional.",NA,NA,NA,NA,NA,NA,"HERB. MUS. PARIS. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501634' target='other'> <mi>dwc_moreinfo</mi></a>","NY00661306","NY00661306_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","636744","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"M. Alves","2053","2000","06","15","Brazil","Sergipe","Santa Luzia do Itanhi","Estrada em direçao ao distrito de Crasto, a 1 Km, Fazenda do Sr. Jorge após o coqueiral - Mata do Fundao.","-37.4033","-11.3511",NA,NA,NA,"50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636744","NY00636744_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","637278","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","G. Davidse",NA,NA,NA,"J. C. Solomon","6868","1982","02","11","Paraguay","Amambay",NA,"Paraque Nacional Cerro Corá. Vicinity of park headquarters.","-56.05","-22.65",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501609' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637278",NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00939523","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","M. Alves",NA,NA,NA,"H. S. Irwin","34739","1972","01","21","Brazil","Goiás","Niquelândia","ca. 14 km S. of Niquelândia","-48.45","-14.57653",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986924' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939523","NY00939523_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01240624","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","W. Bonet M.",NA,NA,NA,"R. A. X. Borges","865","2007","02","13","Brazil","Bahia","Itamarajú","Assentamento Pedra Bonita, aproximadamente 20 km da rodovia vicinal de Itamaraju sentido Jucuruçu.","-39.6314","-16.8386",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1449786' target='other'> <mi>dwc_moreinfo</mi></a>","NY01240624","NY01240624_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","612522","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"J. P. Lanna Sobrinho","s.n.","1965","03","02","Brazil","Rio de Janeiro",NA,"Angra dos Reis a Jacuacanga.","-44.26743","-22.998892",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501623' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612522","NY00612522_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","612509","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"R. M. Harley","15343","1974","01","20","Brazil","Bahia",NA,"By the waterfall of the Rio Brumado just North of Livramento Brumado. Serra do Rio de Contas.","-41.85","-13.63",NA,NA,"460","460","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501629' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612509","NY00612509_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","03147572","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"G. Eiten","10121","1969","12","30","Brazil","Goiás","Colinas do Sul","Município de Colinas de Tocantin: near city of COlinas de Tocantins","-48.5","-8.05",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3389911' target='other'> <mi>dwc_moreinfo</mi></a>","NY03147572",NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00939522","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","M. Alves",NA,NA,NA,"H. S. Irwin","23462","1969","02","17","Brazil","Minas Gerais","Cristália","Serra do Espinhaço, ca. 18 km west of Grão Mogol","-42.9909","-16.65775",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=986868' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939522","NY00939522_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00939564","PreservedSpecimen","Plantae","Cyperaceae","Scleria","nigricans","Scleria nigricans","J.Presl & C.Presl","E. L. Core",NA,NA,NA,"S. L. M. Moore","488",NA,NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939564","NY00939564_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01201647","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota melaleuca","(Rchb. ex Schltdl. & Cham.) Uittien","M. T. Strong",NA,NA,NA,"F. R. Fosberg","29234","1947","12","01","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453383' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201647","NY01201647_01","Magnoliophyta","Poales","South America","sheet","melaleuca",NA,NA,NA,NA,NA,NA,NA,NA
