"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","month","stateProvince","county","minimumElevationInMeters","day","maximumElevationInMeters","decimalLongitude","decimalLatitude","identifiedBy","imagecode","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","4032286","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","G. S. Jenman","s.n.","1897","South America","Guyana","Demerara, British Guiana.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336332' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","4032328","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","H. H. van der Werff","22022","2006","South America","Ecuador","Cordillera del Cóndor región. Upper Río Nangaritza valley. Around lodge outside Las Orquídeas.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336374' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032328","11","Zamora-Chinchipe","Nangaritza","900","09",NA,"-78.6564","-4.2486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02316382","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) R.M.Tryon","M. A. Sundue","3254","2012","South America","Colombia","Corregimiento Carauta, Parque Nacional Natural Las Orquídeas, sector Tres Bocas, bosques a la orilla del río Santiago, minas del río Santiago (Mina La Salada), finca La Pradera","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1950710' target='other'> <mi>dwc_moreinfo</mi></a>","NY02316382","09","Antioquia","Frontino","1700","07","1740","-76.203483","6.6256","M. A. Sundue","NY02316382_01","leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","4032302","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","J. T. Mickel","9575","1984","South America","Trinidad and Tobago","Trinidad. Mont Tucuche, trail from base to the peak.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336348' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032302","07",NA,NA,"152","12","936","-61.404554","10.746588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4032299","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","J. J. Pipoly","11020","1987","South America","Guyana","At headwaters of Kangu River, W branch; ± 4 km NW of E peak of Mt. Ayanganna.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336345' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032299","03","Cuyuni-Mazaruni",NA,"700","05",NA,"-60","5.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","816051","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) R.M.Tryon","A. C. Brade","8449","1926","South America","Brazil","Jaquia.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=807630' target='other'> <mi>dwc_moreinfo</mi></a>","NY00816051","06","São Paulo",NA,NA,NA,NA,NA,NA,"A. Salino","NY00816051_01","leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","4032320","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","J. A. Steyermark","107150","1973","South America","Venezuela","Sierra Parima: Sierra Parima: Vecindades de Simarawoehi, Río Matacuni. A unos 6-7 Km. al Oeste de la frontera Venezolana-Brasilera. Bordering quebrada north of camp.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336366' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032320","04","Amazonas",NA,"795","18","830","-64.6","3.82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","622174","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii glandifera","A.R.Sm.","B. A. Krukoff","11176","1939","South America","Bolivia","Copacabana (about 10 km. south of Mapiri)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=598361' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622174","10","La Paz","Larecaja","850","08","950","-68.21667","-15.33333",NA,"NY00622174_01","glandifera","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01091203","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) R.M.Tryon","A. M. Amorim","6076","2006","South America","Brazil","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha após a residência do Sr. Mormaço","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1229673' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091203","06","Bahia","Arataca","1000","15","1000","-39.3417","-15.1736","F. B. Matos","NY01091203_01","leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","4032356","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","G. Cremers","10236","1989","South America","French Guiana","Mont Atachi Bacca - Région de l'Inini. Mont Atachi Bacca. Camp III.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336403' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032356","01",NA,NA,"450","15",NA,"-53.92","3.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","4032338","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","W. D. Rodríguez-Duque","5043","2005","South America","Colombia","Mpio. Jardín. Vereda El Cuchillón, sector El Cuchillón.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336385' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032338","01","Antioquia",NA,"2250","13",NA,"-75.80283","5.608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","4032295","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","M. J. Jansen-Jacobs","1009","1987","South America","Guyana","Kanuku Mts., Maipaima, Camp 3 on Tsikoma Creek.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336341' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032295","11",NA,NA,"160","18",NA,"-59.5","3.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","4032303","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","J. T. Mickel","9610","1984","South America","Trinidad and Tobago","Trinidad. 18- 1/2 mile river on Blanchesseuse Road.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336349' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032303","07",NA,NA,"152","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4032350","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","J.-J. de Granville","13312","1997","South America","French Guiana","Montagnes de la Trinité - Bassin de la Mana.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336397' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032350","03",NA,NA,"500","13",NA,"-53.35","4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","4032329","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","R. C. Moran","7543","2005","South America","Ecuador","Baeza, along road leading to radio towers behind town, near radio towers, just within gated entrance.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336375' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032329","02","Napo","Quijos","2500","24",NA,"-77.8997","-1.4833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","4032331","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","M. Kessler","7694","1996","South America","Bolivia","141 km antigua carretera Cochabamba-Villa Tunari","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336377' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032331","08","Cochabamba","Carrasco","1400","24",NA,"-65.55","-17.12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","4032348","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","J. M. Idrobo","2941","1958","South America","Colombia","Macizo Colombiano; Hoya del Magdelena, San Agustín, K. 7 carretera a Santa Rosa, Mesitas.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336395' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032348","08","Huila",NA,"1860","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","4032325","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","H. H. van der Werff","20110","2005","South America","Peru","Distr. Palcazu. El Paujil.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336371' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032325","05","Pasco","Oxapampa","700","13","800","-75.2608","-10.3367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","4032321","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","J. A. Steyermark","94892","1966","South America","Venezuela","PENINSULA DE PARIA: Cerro de Humo-bosque nublado virgen en la cumbre, noroeste de Irapa entré Roma y Santa Isabel, alrededor de 12 kms. al norte del pueblo de Rio Grande arriba.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336367' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032321","03","Sucre",NA,"1273","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","4032316","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","R. L. Liesner","24306","1988","South America","Venezuela","Gran Sabana; San Ignacio de Yuruaní.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336362' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032316","05","Bolívar",NA,"850","06",NA,"-61.17","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","4032283","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","J. J. Pipoly","10820","1987","South America","Guyana","Along the Koatse R.; ±2 km E of Pong R, ± 5 hrs walk S of Chinoweing Village.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336329' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032283","02","Cuyuni-Mazaruni",NA,"600","28","650","-60.07","5.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","4032311","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","W. Meier","7816","2000","South America","Venezuela","Límites Distrito Nirgua-Distrito San Felipe. Al noroeste de Nirgua: Montaña El Zapatero, parte suroeste: Fila Jaiguao y extensión al este (según mapa de la Cartografía Nacional 1977, Hoja 6446).","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336357' target='other'> <mi>dwc_moreinfo</mi></a>","NY04032311","12","Yaracuy",NA,"1100","28","1400","-68.6417","10.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02316381","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) R.M.Tryon","M. A. Sundue","3254","2012","South America","Colombia","Corregimiento Carauta, Parque Nacional Natural Las Orquídeas, sector Tres Bocas, bosques a la orilla del río Santiago, minas del río Santiago (Mina La Salada), finca La Pradera","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2359756' target='other'> <mi>dwc_moreinfo</mi></a>","NY02316381","09","Antioquia","Frontino","1700","07","1740","-76.203483","6.6256","M. A. Sundue","NY02316381_01","leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-04-08 20:48:53-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","15355","S","Plantae","Tracheophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M. Tryon","Rodrigues Jr., C.E. 731","731","1994","América do Sul","Brasil","região de cerrado",NA,"GEOGRAFIA: região de cerrado, mata seca semi decídua;",NA,"02","Mato Grosso do Sul","Rio Verde do Mato Grosso",NA,"22",NA,NA,NA,"M.R. Pietrobom-Silva",NA,NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:51:08-03","EAO","IAN","130434","PreservedSpecimen","Plantae","Fern",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic.Serm.","Irwin, HS; Grear Jr., JW; Grear Jr., JW","18233","1966","Southern America","Brasil","Gallery forest, 30km S of Brasília, on road to Belo Horizonte.",NA,"&nf;; Terrestrial, the leaves to ca. 75cm tall. Shade.","IAN130434","07","Distrito Federal",NA,"1000","15","1000",NA,NA,"Pietrobom, MR",NA,NA,NA,NA,"2016","06","20",NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:26:18-03","UFBA","ALCB","133688","PreservedSpecimen","Plantae","Fern",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii leprieurii","(Hook.f.) Pic. Serm.","Guedes, ML; Alunos de Botânica Econômica","30642","2018","Southern America","Brasil","Comunidade Teia dos Povos.",NA,"crescendo em lugares íngrimes, na margem do rio. Frondes 1-pinado -pinatífida.","ALCB055483","07","Bahia","Arataca",NA,"18",NA,"-39.4","-15.55","Guedes, ML","ALCB055483","leprieurii",NA,NA,"2018","11",NA,"-39.4","-15.55",NA,NA,NA,NA,NA
"69","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1043339","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Henkel TW; Williams (Guyana) R; Klein B",NA,"1993","Southern America","Guyana","White Creek 3-5 km downstream from mining camp",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1043339 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1043339","04","Essequibo Isl. - West Demerara",NA,NA,"19",NA,"-58.716667","6.583333","Lellinger DB","NL-U1043339","leprieurii",NA,"Pteropsida",NA,NA,NA,"-58.716667","6.583333","U 0158609",NA,NA,NA,NA
"70","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1043320","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Granville J-J de",NA,"1997","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1043320 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1043320","03","Bassin de la Mana",NA,NA,"13",NA,"-53.35","4.6","Cremers GA","NL-U1043320",NA,NA,"Pteropsida",NA,NA,NA,"-53.35","4.6","U 0082260",NA,NA,NA,NA
"71","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1043319","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Cremers GA; Granville J-J de",NA,"1995","Southern America","French Guiana","Camp. Eugène - Bassin du Sinnamary.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1043319 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1043319","02","Bassin du Sinnamary",NA,NA,"03",NA,"-53.066667","4.85",NA,"NL-U1043319",NA,NA,"Pteropsida",NA,NA,NA,"-53.066667","4.85",NA,NA,NA,NA,NA
"72","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U 0095431","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Cremers GA; Granville J-J de",NA,"1995","Southern America","French Guiana","Camp. Eugène - Bassin du Sinnamary.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200095431 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0095431","02","Bassin du Sinnamary",NA,NA,"03",NA,"-53.066667","4.85",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,"-53.066667","4.85",NA,NA,NA,NA,NA
"73","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1039565","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Prance GT; Steward WC; Ramos JF; Farias LG",NA,"1969","Southern America","Brazil","Territorio of Roraima. Serra dos Surucucus. Serra dos SUrrucus, northwest of Mission station.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039565 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039565","02",NA,NA,NA,"22",NA,"-63.575","2.741667",NA,"NL-U1039565",NA,NA,"Pteropsida",NA,NA,NA,"-63.575","2.741667",NA,NA,NA,NA,NA
"74","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1043321","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Henkel TW; et al.",NA,"1993","Southern America","Guyana","Region Potaro-Siparuni, Pakairama Mts., Mt. Wokomung, ridgeline 0.5 km NE of Wokomung escarpment adjacent Ka-Mie-Wah pinnacle.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1043321 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1043321","11","Potaro-Siparuni",NA,NA,"15",NA,NA,NA,"McKee GS","NL-U1043321",NA,NA,"Pteropsida",NA,NA,NA,NA,NA,"U 0137504",NA,NA,NA,NA
"75","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1043322","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Granville J-J de",NA,"1986","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1043322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1043322","01",NA,NA,NA,"10",NA,NA,NA,NA,"NL-U1043322",NA,NA,"Pteropsida",NA,NA,NA,NA,NA,"U 0038464",NA,NA,NA,NA
"76","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1043338","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Granville J-J de",NA,"1997","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1043338 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1043338","03",NA,NA,NA,"10",NA,"-53.366667","4.616667","Cremers GA","NL-U1043338",NA,NA,"Pteropsida",NA,NA,NA,"-53.366667","4.616667","U 0060017",NA,NA,NA,NA
"77","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1039566","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Egler WA; Irwin HS",NA,"1961","Southern America","Brazil","Rio Jari. Cachoeiras da Guaribas.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039566 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039566","08",NA,NA,NA,"15",NA,"-53.116667","0.4",NA,"NL-U1039566",NA,NA,"Pteropsida",NA,NA,NA,"-53.116667","0.4",NA,NA,NA,NA,NA
