"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00972610","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","J. R. Pirani","G. L. Esteves","1990","09","25","Brazil","Minas Gerais","Diamantina","Serra do Espinhaço, area N Diamantina; near Córrego Lajeado and the junction of the side road from Cristais: with the road Diamantina-Biribiri, ca 9 km NNW-N Diamantina.","-43.62","-18.17",NA,NA,"1080","1080","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114067' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972610","NY00972610_01",NA,NA,NA,"CFCR-15508",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","2176056","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"G. T. Prance","1971","04","02","Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara Road, Km 27","-59.9281883","-2.9548699",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2334857' target='other'> <mi>dwc_moreinfo</mi></a>","NY02176056","NY02176056_01",NA,NA,NA,"11288",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00972604","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"J. A. Ratter","1968","05","07","Brazil","Mato Grosso","Ribeirão Cascalheira","Córrego de Porco, 240 km N of Xavantina on the Xavantina -São Felix Road.","-51.8242","-12.9419",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972604","NY00972604_01",NA,NA,NA,"R.1314",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02176060","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"H. S. Irwin","1960","08","28","Brazil","Amapá",NA,"Rio Oiapoque. Islands of the first cachoeira of Rio Iaue, 0.5 km east of confluence with Rio Oiapoque","-52.37","2.88",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2328596' target='other'> <mi>dwc_moreinfo</mi></a>","NY02176060","NY02176060_01",NA,NA,NA,"47911",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01840235","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","C. H. L. Sastre","R. Callejas Posada","1987","07","12","Colombia","Antioquia","El Bagre","Via El Bagre-Zaragoza, 6.8 kms. de El Bagre al Río Tinguí","-74.83","7.58",NA,NA,"110","130","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1977816' target='other'> <mi>dwc_moreinfo</mi></a>","NY01840235",NA,NA,NA,NA,"4613",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00972609","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"P. Clausen","1838",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114123' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972609","NY00972609_01",NA,NA,NA,"52",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00972599","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","B. Maguire","H. S. Irwin","1965","09","21","Brazil","Distrito Federal","Brasília","Ca. 5 km S. of Brasília, on road to Belo Horizonte (Rio Gama)","-47.98","-15.97",NA,NA,"1175","1175","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972599","NY00972599_01",NA,NA,NA,"8522",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","642196","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","E. Pereira","A. P. Duarte","1950","11","28","Brazil","Santa Catarina",NA,"Reserva Florestal dos Piloés 240 m",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414975' target='other'> <mi>dwc_moreinfo</mi></a>","NY00642196","NY00642196_01",NA,NA,NA,"3167",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","2175744","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"E. G. Holt","1930","11","03","Brazil","Amazonas",NA,"Rio Cauabury, between mouths of Rio Iá and Rio Maturacá.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2328575' target='other'> <mi>dwc_moreinfo</mi></a>","NY02175744","NY02175744_01",NA,NA,NA,"445",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00972598","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","B. Maguire","H. S. Irwin","1965","11","08","Brazil","Distrito Federal","Brasília","1 km N. of Sobradinho","-47.8167","-15.62426",NA,NA,"1250","1250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114391' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972598","NY00972598_01",NA,NA,NA,"10070",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","02796288","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","D. B. O. S. Cardoso","A. M. Amorim","1995","10","26","Brazil","Bahia","Jacobina","Estrada que liga Jacobina a Morro do Chapéu, ca. de 1 km. de Jacobina. Ramal que leva a Chachoeira do Alves, ca. 10 km da estrada principal","-40.5181","-11.1808",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=532855' target='other'> <mi>dwc_moreinfo</mi></a>","NY02796288","NY02796288_01",NA,NA,NA,"1747",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","642214","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","J. R. Pirani","R. de Mello-Silva","1993","05","11","Brazil","Espírito Santo","Viana","Vale do Rio Jucu, estrada ao lado esquerdo do braco norte do rio, saindo do BR 262 - Belo Horizante-Vitória","-40.4958","-20.3906",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414980' target='other'> <mi>dwc_moreinfo</mi></a>","NY00642214","NY00642214_01",NA,NA,NA,"816",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2175750","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"T. C. Plowman","1982","12","02","Brazil","Amazonas","Tefé","Banks of Lago Tefé","-64.8792887","-3.4491668",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2328581' target='other'> <mi>dwc_moreinfo</mi></a>","NY02175750","NY02175750_01",NA,NA,NA,"12070",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","642216","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.",NA,"A. M. Amorim","1997","06","18","Brazil","Bahia","Una","Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Regiao da Mata Higrófila Sul Balana","-39.08","-15.15",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743785' target='other'> <mi>dwc_moreinfo</mi></a>","NY00642216","NY00642216_01",NA,NA,NA,"2070",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02687483","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"A. A. Roque","2012","05","02","Brazil","Rio Grande do Norte","Ceará-Mirim","Fazenda Diamante. Rodovia RN 064, estrada para o distrito de Capela, cerca de 2 Km W da sede da fazenda. Área alagada","-35.428022","-5.583528",NA,NA,"33",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953263' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687483","NY02687483_01",NA,NA,NA,"1358",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","02695343","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","F. O. Silva","F. O. Silva","2014","10","20","Brazil","Paraíba","Caaporã",NA,"-34.908056","-7.515833",NA,NA,"29",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953488' target='other'> <mi>dwc_moreinfo</mi></a>","NY02695343","NY02695343_01",NA,NA,NA,"239",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","2175745","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"N. A. Rosa","1978","12","01","Brazil","Maranhão","Turiaçu","Km 6 da BR 106 Maracaçumé-Sta. Helena, fazenda Maracaçumé Agro Industrial Grupo Mesbla.","-45.3717","-1.6633",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2328576' target='other'> <mi>dwc_moreinfo</mi></a>","NY02175745","NY02175745_01",NA,NA,NA,"2791",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","03687100","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","F. O. Silva","L. Nusbaumer","2014","11","26","Brazil","Pernambuco","Lagoa do Ouro","Reserva Biológica da Pedra Talhada. localité de Lagoa do Ouro","-36.412004","-9.201609",NA,NA,"780",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952331' target='other'> <mi>dwc_moreinfo</mi></a>","NY03687100","NY03687100_01",NA,NA,NA,"4423",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","642193","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Reitz","R. Reitz","1956","01","19","Brazil","Santa Catarina","Palhoça","Piloes, Palhoça","-48.694057","-27.77489",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414972' target='other'> <mi>dwc_moreinfo</mi></a>","NY00642193","NY00642193_01",NA,NA,NA,"2451",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00972614","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"D. Philcox","1967","12","20","Brazil","Mato Grosso",NA,"W of km 229, Xavantina-Cachimbo Road.","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114152' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972614","NY00972614_01",NA,NA,NA,"3630",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1182886","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","E. F. Guimarães","M. G. Santos","1995","09","14","Brazil","Rio de Janeiro",NA,"Restinga de Carapebus. Praia de Carapebus, Poça das lavagens.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1411092' target='other'> <mi>dwc_moreinfo</mi></a>","NY01182886","NY01182886_01",NA,NA,NA,"431",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2175740","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"M. A. S. da Costa","1996","03","15","Brazil","Amazonas",NA,"Entrada da reserva, lado de fora.","-59.966667","-2.883333",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2328571' target='other'> <mi>dwc_moreinfo</mi></a>","NY02175740","NY02175740_01",NA,NA,NA,"477",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","04205980","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","C. H. L. Sastre","I. Brasil","2007","11","13","Brazil","Acre","Cruzeiro do Sul","Parque Nacional da Serra do Divisor; base do ibama as margens do rio Moa","-73.6667","-7.4481",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1566230' target='other'> <mi>dwc_moreinfo</mi></a>","NY04205980",NA,NA,NA,NA,"300",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"67","2017-01-26 16:12:00-02","NY","NYBG","01840222","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","C. H. L. Sastre","B. M. Boom","1989","06","25","Guyana",NA,NA,"Upper Potaro River region, vicinity of village of Kopinang","-59.83","4.97",NA,NA,"670","670","Specimen preserved initially with 50% ethanol <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1977702' target='other'> <mi>dwc_moreinfo</mi></a>","NY01840222",NA,NA,NA,NA,"8854",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02350266","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Wilkes Expedition","1838",NA,NA,"Brazil",NA,NA,"Near Rio de Janeiro.","-43.448386","-22.913514",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2530250' target='other'> <mi>dwc_moreinfo</mi></a>","NY02350266","NY02350266_01",NA,NA,NA,"s.n.",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","778024","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta erecta","L.","C. H. L. Sastre","L. P. de Queiroz","1993","03","12","Brazil","Bahia","Castro Alves","Topo da Serra da Jibóia, em torno da torre de televisao","-39.47","-12.85",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=743784' target='other'> <mi>dwc_moreinfo</mi></a>","NY00778024","NY00778024_01",NA,NA,NA,"3099",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,"erecta",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01788345","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","L.A. Gomes","L.A. Gomes","2011","09","09","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto: Trilha no interior da mata.","-37.4233","-11.3753",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2057676' target='other'> <mi>dwc_moreinfo</mi></a>","NY01788345","NY01788345_01",NA,NA,NA,"191",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","2175727","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"J. J. Strudwick","1981","07","31","Brazil","Pará",NA,"Ca. 23 km upstream from Lageira airstrip","-54.43","-0.92",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2328557' target='other'> <mi>dwc_moreinfo</mi></a>","NY02175727","NY02175727_01",NA,NA,NA,"3831",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","687418","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","W. Mantovani","W. Mantovani","1979","10","25","Brazil","São Paulo","Ubatuba","Reserva Biológica do Instituto Florestal.","-45.0697","-23.4303",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=874966' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687418","NY00687418_01",NA,NA,NA,"172",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","642201","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. H. L. Sastre","M. C. Vianna","1963","03","20","Brazil","Rio de Janeiro","Rio de Janeiro","Estr. da Vista Chinesa","-43.257166","-22.971675",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414958' target='other'> <mi>dwc_moreinfo</mi></a>","NY00642201","NY00642201_01",NA,NA,NA,"50",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","2175742","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"G. T. Prance","1966","12","28","Brazil","Amazonas","Manaus","Road Manaus-Caracaraí, km 12, Igarapé Leão","-60.0880051","-2.905646",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2328573' target='other'> <mi>dwc_moreinfo</mi></a>","NY02175742","NY02175742_01",NA,NA,NA,"3824",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00972607","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","J. D. Dwyer","S. L. M. Moore","1891",NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1114118' target='other'> <mi>dwc_moreinfo</mi></a>","NY00972607","NY00972607_01",NA,NA,NA,"754",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","642230","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","P. K. H. Dusén","P. K. H. Dusén","1908","09","30","Brazil","Paraná",NA,"Tiaçarchy, in via ferrea",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414952' target='other'> <mi>dwc_moreinfo</mi></a>","NY00642230","NY00642230_01",NA,NA,NA,"6779",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","642204","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","J. D. Dwyer","Martii Herbar. Florae Brasil.",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414988' target='other'> <mi>dwc_moreinfo</mi></a>","NY00642204","NY00642204_01",NA,NA,NA,"296",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","642219","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta coriacea","Sastre",NA,"R. M. Harley","1988","11","06","Brazil","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Junco. 9-11 km ao N-O da cidade","-41.58","-13.53",NA,NA,"1120","1120","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=342346' target='other'> <mi>dwc_moreinfo</mi></a>","NY00642219","NY00642219_01",NA,NA,NA,"25943",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,"coriacea",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","02282304","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","M. C. E. Amaral","H. S. Irwin","1970","01","26","Brazil","Goiás","Campo Alegre de Goiás","Contraforte Central, ca. 58 km N.E. of Catalão","-47.56238","-17.79616",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2249893' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282304",NA,NA,NA,NA,"25418",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","642208","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. H. L. Sastre","A. M. Amorim","1992","09","22","Brazil","Bahia","Una","Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Regiao da Mata Higrófila Sul Balana. Erva frequente na beira da estrada","-39.08","-15.15",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=414965' target='other'> <mi>dwc_moreinfo</mi></a>","NY00642208","NY00642208_01",NA,NA,NA,"768",NA,NA,"Magnoliophyta","Malpighiales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
