"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"202","2021-03-01 11:55:57-03","UFPE","UFP","16365","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Luceño, M",NA,"Pessoni L.A.","27","1999","10",NA,"Brasil","Roraima",NA,NA,NA,"UFP016365",NA,"04","-59.8333015441895","3.35971999168396","Bonfim",NA,NA,"1997","02",NA,NA,NA,NA,"155390","auto",NA,NA,NA,NA
"203","2020-09-12 05:00:02-03","US","US","1044843","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","latilacunosa","Scleria latilacunosa","Kük.",NA,NA,"F. W. Pennell","3633","1918","1","South America - Neotropics","Colombia","Tolima","Department of Tolima. Mariquita. Depression in prairie.",NA,NA,"US02098845",NA,"7",NA,NA,NA,"250","300",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","1615028","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","latilacunosa","Scleria latilacunosa","Kük.",NA,"Isotype","E. H. Ule","8065","1909","7","South America - Neotropics","Brazil","Amazonas","Serra do Mel, Rio Branco, Surumu.",NA,NA,"US00087111","US00087111_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","1472811","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","latilacunosa","Scleria latilacunosa","Kük.",NA,NA,"J. Steinbach","5425","1921","3","South America - Neotropics","Bolivia","Santa Cruz","South America. Buena Vista, Prov. Sara, Dept. Santa Cruz.",NA,NA,"US02098846",NA,"1",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","3477494","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"J.-J. de Granville & F. Crozier","16258","2004","6","South America - Neotropics","French Guiana",NA,"Haut Marouini-A; Inselberg de la D.Z.; Nord de la savanne-roche (D.Z.) du versant NE 2º54'484N - 54º1'774O",NA,NA,"US00866145",NA,"20","-54.02","2.6",NA,"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"207","2020-09-12 05:00:02-03","US","US","3451941","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"J.-J. de Granville, L. Aliker & C. Sarthou","15288","2002","7","South America - Neotropics","French Guiana",NA,"Mont Saint-Marcel, zone Sud-Est du massif, Bassin de l'Yaloupi",NA,NA,"US00759444",NA,"18","-53","2.38",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","3374473","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"H. D. Clarke","5089","1997","6","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Parabara Savanna; trail from Karaudarnau to Kuyuwini R.",NA,NA,"US00612614",NA,"1","-59.3706","2.19944",NA,"270",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"209","2020-09-12 05:00:02-03","US","US","3448428","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"J.-J. de Granville, F. Crozier & C. Sarthou","14743","2002","6","South America - Neotropics","French Guiana",NA,"Monts Bakra, 1.5 km a l'Ouest du Pic Coudreau",NA,NA,"US00753749",NA,"15","-52.95","3.3",NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"210","2020-09-12 05:00:02-03","US","US","3366548","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"M. J. Jansen-Jacobs, C. Simons, A. Jacobs-Brouwer, V. James & R. Andrew","4692","1995","7","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Manari",NA,NA,"US00717166",NA,"30","-59.76","3.43",NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","3342074","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"C. N. Horn & J. H. Wiersema","11058","1996","10","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Rupununi Northern Savanna, Pirara headwaters; NW of Yupukari",NA,NA,"US00814913",NA,"22","-59.5","3.66",NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","3449207","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"J.-J. de Granville, F. Crozier & C. Sarthou","15021","2002","7","South America - Neotropics","French Guiana",NA,"Monts d'Arawa",NA,NA,"US00771277",NA,"4","-53.36","2.81",NA,"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","3233029","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.",NA,NA,"G. Davidse, N. A. Rosa, C. S. Rosário & M. G. Silva","17828","1980","4","South America - Neotropics","Brazil","Pará","Municipio de Marapanim; just east of the fishing village of Camara which is ca. 11 km northwest of Marudá.",NA,NA,"US02099141","US02099141_01","3","-47.68","-0.62",NA,"2","20",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","1484776","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.",NA,NA,NA,"2798","1933","8","South America - Neotropics","Brazil","Pernambuco","In wet place, Tapera.",NA,NA,"US02099146","US02099146_01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","3351957","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.",NA,NA,"Mostacedo, --, -- Quevedo, Gutiérrez, --, Cabrera, -- & Gonzales, --","1560","1994","5","South America - Neotropics","Bolivia","Santa Cruz","Santa Cruz: Velasco, Parque Nacional Noel Kempff M. Campamento Los Fierros. 5 km E camino Los Fierros-Aserradero el Tarbo.",NA,NA,"US02099143","US02099143_01","3","-60.8333","-14.6",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","3632344","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"P. G. Delprete, R. Bone & G. Lolli","11462","1910","5","South America - Neotropics","French Guiana",NA,"Commune de Iracoubo. Savane de Trou Poisson",NA,NA,"US01122610",NA,"10","-53.1","5.4",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","3632539","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"S. Gonzalez","2294","1910","5","South America - Neotropics","French Guiana",NA,"Commune de Macouria, savane roche Malmaison",NA,NA,"US01081182",NA,"27","-52.43","4.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"218","2020-09-12 05:00:02-03","US","US","3417839","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"T. Henkel & R. James","3979","1994","8","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","South Rupununi savanna; Aishalton village",NA,NA,"US00704572",NA,"3","-59.3333","2.51667",NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"219","2020-09-12 05:00:02-03","US","US","3645598","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.",NA,NA,"S. Gonzalez","2294",NA,NA,"South America - Neotropics","French Guiana",NA,"Commune de Macouria, savane roche Malmaison",NA,NA,"US01122664",NA,NA,"-52.4388","4.9736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"220","2020-09-12 05:00:02-03","US","US","3516571","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.",NA,NA,"F. Delascio C., R. Montes & G. Davidse","11267","1981","12","South America - Neotropics","Venezuela","Guarico","Estado Guarico: Dtto. Infante: Parque Nacional Aguaro-Guariquito: Saladillal Los Galapagos.",NA,NA,"US02099142","US02099142_01",NA,"-67.9","9.1",NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"221","2020-09-12 05:00:02-03","US","US","3632353","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"P. G. Delprete","10751","2009","7","South America - Neotropics","French Guiana",NA,"Commune de Iracoubo. Savane de Trou Poisson. Road towards Kaja Nostra Hotel. On the left side of the road going towards Kaja Nostra",NA,NA,"US01122565",NA,"19","-53.08","5.42",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"222","2020-09-12 05:00:02-03","US","US","1930436","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.",NA,NA,"E. Asplund","5185","1939","3","South America - Neotropics","Ecuador","Guayas","Prov. Guayas: Chongon, marshy savanna.",NA,NA,"US02099145",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"223","2020-09-12 05:00:02-03","US","US","1931129","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.",NA,NA,"E. Asplund","14835","1939","5","South America - Neotropics","Ecuador","Guayas","Prov. Guayas: Chongon, wet grassy ground.",NA,NA,"US02099144","US02099144_01","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","1930458","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"E. Asplund","5241","1939","3","South America - Neotropics","Ecuador","Guayas","Prov. Guayas: Guayaquil, marsh.",NA,NA,"US02099198","US02099198_01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","2121630","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"L. Smith & R. Reitz","5864","1952","2","South America","Brazil","Santa Catarina","Santa Catarina, Mun. Aranangua: Wet sandy campo, Sombrio.",NA,NA,"US02099197","US02099197_01","27","-49.6","-29.13",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"226","2020-09-02 16:23:53-03","Cenargen","CEN","15244","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","L. Schneider",NA,"Bruno Machado Teles Walter","888","1991","12",NA,"Brasil","GO","Em frente ao viveiro antigo da UHE Serra da Mesa (5 km da entrada norte do canteiro de obras).","Exsicatas","Brácteas verdes com ápice cor de vinho. Altura mostrada na exsicata. Área de influência da UHE Serra da Mesa.","CEN00015244","CEN00015244","09",NA,NA,"MINACU","500","500","2018","11","-4828333.0","-1380000.0",NA,NA,NA,NA,NA,NA,NA,"5"
"227","2020-09-02 16:23:53-03","Cenargen","CEN","4505","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","L. Schneider",NA,"Lídio Coradin","529","1977","10",NA,"Brasil",NA,"Murupu regin, along Boa Vista-BV 8 road (BR-174) km 25.","Exsicatas","Specimen was preserved with 1,5% Pentachlorphenol in Alcohol. Doação The New York Botanical Garden - Instituto Nacional de Pesquisas da Amazônia. Plants of Brasilian Amazonia - Territory of Roraima.","CEN00004505","CEN00004505","08",NA,NA,NA,"107","107","2018","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"228","2019-10-07 09:21:04-03","UEFS","HUEFS","43658","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","I.R.N.Menezes",NA,"Queiroz, L.P.de","5911","2000","02",NA,"Brasil","Bahia","ca. 24 km E de Bom Jesus da Lapa na estrada para Caetité.",NA,"Brejo em área de relevo plano com profundidade da água de ca. 10 cm em região de caatinga.","HUEFS0043658","HUEFS0043658","12","-43.225","-13.396389","Riacho de Santana","460","460","2010","03","43W13'30''","13S23'47''",NA,NA,NA,NA,"Lilianae",NA,NA,NA
"229","2019-10-07 09:21:04-03","UEFS","HUEFS","218511","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.",NA,NA,"Anderson, W.R.","8027","1973","04",NA,"Brasil","Goiás","Serra dos Cristais, 10km by road N of Cristalina. Campo limpo on sandy soil, wet in some places.",NA,"Campo limpo.","HUEFS0218511","HUEFS0218511","03","-47.6136016845703","-16.7686004638672","Cristalina","1080","1080",NA,NA,NA,NA,NA,NA,"85457","auto","Lilianae",NA,NA,NA
"230","2017-09-29 16:24:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis",NA,"M. Strong",NA,"C. N. Horn","11058","1996","10","South America","Guyana","Upper Takutu-Upper Essequibo",NA,NA,NA,NA,NA,"22","-59","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"231","2019-11-01 15:14:40-03","UnB","UB","187186","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Mendes, MRA; et al.","632","2011","07","Southern America","Brasil","Piauí","Parque Nacional de Sete Cidades, Linha 12 do levantamento fitossociológico",NA,"Erva; Campo limpo úmido","UB0011980","UB0011980","23","-41.687222","-4.120833","Piracuruca",NA,NA,NA,NA,"-41.687222","-4.120833",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:14:40-03","UnB","UB","187201","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Mendes, MRA; Munhoz, CBR","181","2007","07","Southern America","Brasil","Piauí","Parque Nacional de Sete Cidades",NA,"Erva. Frutos maduros e imaturos, folhas verdes e secas; Campo limpo úmido","UB0011975","UB0011975","21","-41.687222","-4.120833","Piracuruca",NA,NA,"2009","06","-41.687222","-4.120833",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 15:14:40-03","UnB","UB","78281","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Schneider, L",NA,"Irwin, HS","21547","1968","03","Southern America","Brasil","Goiás","12km ao S de Guará",NA,"Mais informações","UB0012123","UB0012123","20",NA,NA,NA,NA,NA,"2018","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Ribeiro, ARO",NA,"Ribeiro, ARO; et al.","180","2008","05","Southern America","Brasil","Rio Grande do Norte","Estrada para Tigre de Cima, margem de afluente do Rio Apodí - Mossoró, próximo à ponte da Baixa do Almeida",NA,"Erva cespitosa; Coletada em margem de riacho temporário; substrato orgânico","UB0011977","UB0011977","30","-38.41","-6.398056","Luís Gomes",NA,NA,"2008","06","-38.41","-6.398056","27",NA,NA,NA,NA,NA,NA,NA
"235","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Schneider, L",NA,"Coradin, L; Cordeiro, MR","529","1977","10","Southern America","Brasil","Roraima","Murupu region, along Boa Vista - BV 8 road (BR 174) km 25",NA,"Specimen was preserved with 1,5% pentachlorphenol in alcohol; Herb, up to 60cm tall; Common in the savannas (campo). Moist, sandy soil. Margin of road","UB0011574","UB0011574","08",NA,NA,NA,"107","107","2018","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Schneider, L",NA,"Coradin, L; Cordeiro, MR","855","1977","10","Southern America","Brasil","Roraima","Along Boa Vista - BV 8 road (BR 174). Km 89",NA,"Specimen was preserved with 1,5% pentachlorphenol in alcohol; Common plant; Moist, sandy soil","UB0011576","UB0011576","25",NA,NA,NA,"137","137","2018","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Schneider, L",NA,"Black, GA","50-9989","1950","07","Southern America","Brasil","Pará","Rio Camará; Pau Grande; fazenda Sta. Rita",NA,"Erva; Campina","UB0011557","UB0011557","08",NA,NA,NA,NA,NA,"2018","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Ribeiro, ARO",NA,"Ribeiro, ARO; et al.","180","2008","05","Southern America","Brasil","Rio Grande do Norte","Estrada para Tigre de Cima, margem de afluente do Rio Apodí - Mossoró, próximo à ponte da Baixa do Almeida",NA,"Erva cespitosa; Coletada em margem de riacho temporário; substrato orgânico","UB0011979","UB0011979","30","-38.41","-6.398056","Luís Gomes",NA,NA,"2008","06","-38.41","-6.398056","27",NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Schneider, L",NA,"Coradin, L; Cordeiro, MR","726","1977","10","Southern America","Brasil","Roraima","Cauamé region, 8km NW of Boa Vista by Cauamé river",NA,"Specimen was preserved with 1,5% pentachlorphenol in alcohol; Locally common. Fruits gray; Dry, sandy soil","UB0011579","UB0011579","16",NA,NA,NA,"100","100","2018","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Munhoz, CBR; Eugênio, CUO","PP-FAF19","2009","05","Southern America","Brasil","Goiás","Fazenda Água Fria",NA,"PP FAF (Parcelas permanentes Fazenda Água Fria)- Linha 10, UA 6; Erva; Campo limpo úmido",NA,NA,"02","-47.509194","-14.091194","Alto Paraíso de Goiás","1482","1482",NA,NA,"-47.509194","-14.091194",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-01 15:14:40-03","UnB","UB","187198","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Mendes, MRA; et al.","278","2007","08","Southern America","Brasil","Piauí","Parque Nacional de Sete Cidades, área 4 do levantamento fitossociológico",NA,"Erva. Maduros, folhas verdes; Campo limpo úmido","UB0011981","UB0011981","26","-41.7092018127441","-3.92806005477905","Piracuruca",NA,NA,"2009","06",NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA
"242","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Ribeiro, ARO",NA,"Oliveira, RC; Ferreira, CGT; Araujo, GS","1906","2007","05","Southern America","Brasil","Rio Grande do Norte","Estação Ecológica do Seridó",NA,"Erva ocasional; Coletada em campo sujo com rio periódico em caminho que dá acesso ao Lajedo dos Tanques","UB0011976","UB0011976","21","-37.3972015380859","-6.66555976867676","Serra Negra do Norte",NA,NA,"2011","09",NA,NA,"30",NA,"25572","auto",NA,NA,NA,NA
"243","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Menezes, IRN",NA,"Santos, LAS","21","2009","10","Southern America","Brasil","Sergipe","Pov. Rio das Vacas, Mata do bachão de Dona Erática",NA,"Aquênios brancos, flores presente; Campo graminoso, margem da trilha","UB0030080","UB0030080","05","-37.6500015258789","-10.917200088501","Lagarto",NA,NA,"2009","11",NA,NA,"09",NA,"24794","auto",NA,NA,NA,NA
"244","2019-11-01 15:14:40-03","UnB","UB","187182","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Mendes, MRA; et al.","469","2009","07","Southern America","Brasil","Piauí","Parque Nacional de Sete Cidades, área 2 do levantamento fitossociológico",NA,"Erva; Campo limpo úmido","UB0011978","UB0011978","06","-41.7092018127441","-3.92806005477905","Piracuruca",NA,NA,NA,NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA
"245","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Menezes, IRN",NA,"Menezes, IRN; Santos, LAS; Júnior, GSF","120","2010","08","Southern America","Brasil","Sergipe","Pov. Poço dos Bois: Mata do Gonzaguinha",NA,"Margem da mata de transição em solo úmido","UB0011974","UB0011974","31","-36.8843994140625","-10.2517004013062","Cedro de São João",NA,NA,"2010","08",NA,NA,"31",NA,"8439","auto",NA,NA,NA,NA
"246","2020-05-19 17:19:39-03","UFMT","UFMT","22782","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","Pedersen, T.M.",NA,"SchessI, M.","130","1992","06",NA,"Brasil","Mato Grosso","Highway Poconé-Porto Cercado approx. at Km 27.",NA,NA,NA,NA,"06","-56.416667","-16.366667","Poconé","110","110","1995","06","-56.416667","-16.366667",NA,NA,NA,NA,NA,NA,NA,NA
"247","2018-02-26 18:32:17-03","UFMT","UFMT","40964","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.",NA,NA,"Rebellato, L.","188","2007","05",NA,"Brasil","Mato Grosso","Fazenda Nossa Senhora Aparecida.",NA,"Pastagem exótica inundável.",NA,NA,NA,"-56.6227989196777","-16.2567005157471","Poconé",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"248","2018-02-26 18:32:17-03","UFMT","UFMT","40966","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx. ex Willd.","Pott, V.J.",NA,"Rebellato, L.","189","2007","05",NA,"Brasil","Mato Grosso","Fazenda Nossa Senhora Aparecida.",NA,"Cerrado sobre cordilheira.",NA,NA,NA,"-56.6227989196777","-16.2567005157471","Poconé",NA,NA,"2008","04",NA,NA,"26",NA,"200792","auto",NA,NA,NA,NA
"249","2015-07-31 12:16:07-03","UFRR","UFRR","0009","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Luceño, M.",NA,"Pessoni, L. .A.","14.","1996","09",NA,"Brasil","Roraima",NA,NA,NA,NA,NA,"28","-60.6733","2.81972","Boa Vista",NA,NA,"1997","01",NA,NA,"01",NA,"90031","auto",NA,NA,NA,NA
"250","2015-07-31 12:16:07-03","UFRR","UFRR","0037","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Luceño, M.",NA,"Pessoni, L. .A.","27.","1996","10",NA,"Brasil","Roraima",NA,NA,NA,NA,NA,"04","-59.8333","3.35972","Bonfim",NA,NA,"1997","01",NA,NA,"01",NA,"155390","auto",NA,NA,NA,NA
"251","2015-07-31 12:16:07-03","UFRR","UFRR","0006","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Luceño, M.",NA,"Pessoni, L. .A.","15.","1996","09",NA,"Brasil","Roraima",NA,NA,NA,NA,NA,"28","-60.6733","2.81972","Boa Vista",NA,NA,"1997","01",NA,NA,"01",NA,"90031","auto",NA,NA,NA,NA
"252","2015-07-31 12:16:07-03","UFRR","UFRR","0048","S","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Luceño, M.",NA,"Pessoni, L. .A.","53.","1996","10",NA,"Brasil","Roraima",NA,NA,NA,NA,NA,"05","-59.6228","3.88111","Normandia",NA,NA,"1997","01",NA,NA,"01",NA,"114010","auto",NA,NA,NA,NA
