"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"46","2021-03-30 12:43:52-03","EAO","IAN","133796","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Silva, NT da","1927","1969","04","28","Southern America","Brasil","Pará","Margem do Rio Jarí entre Monte Dourado e São Militão. Mata de várzea.",NA,"Arbusto de 150cm; flor roxa.","IAN133796",NA,NA,NA,NA,"Silva, NT da",NA,NA,NA,NA,"1971","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:43:52-03","EAO","IAN","187336","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Mota, NFO; Santos, FM; Arruda, AJ; Santos, AMO","1931","2010","12","17","Southern America","Brasil","Pará","Serra da Bocaina",NA,NA,"IAN187336",NA,"-49.883333","-6.3","Parauapebas",NA,NA,NA,NA,NA,NA,NA,NA,"-49.883333","-6.3",NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:43:52-03","EAO","IAN","154238","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Bouças, PRP; Pinheiro, GS","225","1977","07",NA,"Southern America","Brasil","Pará",NA,NA,"Levantamento de Ervas Invasoras na Várzea do Rio Guamá. Irrigação. Flor roseo.","IAN154238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:43:52-03","EAO","IAN","154761","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Maguire, B","23810","1944","06","16","Southern America","Suriname",NA,"Plants of the Saramacca River. River banks below rapids, Jacob Kondre.",NA,"frequent; tall herb; petals deep pink, base purple-red, column red, stigma marron.","IAN154761",NA,"-56.5","3.6",NA,"Westra, LYT",NA,NA,NA,NA,NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:43:52-03","EAO","IAN","154774","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Maguire, B; Wurdack, JJ","34620","1953","03","22","Southern America","Venezuela",NA,"Laja near Isla Quiratare, Río Orinoco. 2 hours below mouth of Río Cunucunuma.",NA,"Shrub 3-5m high; flowers pink, locally frequent.","IAN154774",NA,NA,NA,NA,"Fryxell, PA","150","150",NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:43:52-03","EAO","IAN","183654","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Costa Neto, SV","1889","2005","06","17","Southern America","Brasil","Amapá",NA,NA,NA,"IAN183654",NA,NA,NA,NA,"Fernandes-Junior, AJ",NA,NA,NA,NA,"2013","01","29",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:43:52-03","EAO","IAN","191896","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Souza, EC de","s.n.","2017","02","23","Southern America","Brasil","Pará","Comunidade de Curuçazinho. Terra firme.",NA,"Arbusto.","IAN191896",NA,"-48.126472","-0.889611","Vigia",NA,NA,NA,NA,NA,NA,NA,NA,"-48.126472","-0.889611",NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:43:52-03","EAO","IAN","36279","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Fróes, RL","22924","1948","02","01","Southern America","Brasil","Roraima","Road Boa Vista, to Caracarahy.",NA,"Shrub, rosy flowers, secondary forest; terra firme rather high land.","IAN036279","IAN036279 IAN036279_e","-59.254167","0.737222",NA,"Monteiro, H",NA,NA,NA,NA,"1955","02",NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:43:52-03","EAO","IAN","43390","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Ducke, A","s.n.","1942","10","18","Southern America","Brasil","Amazonas","Margem do Igarapé, várzea.",NA,"Arbusto semi-escandente; flor rosea.","IAN043390",NA,NA,NA,"Esperança","Monteiro, H",NA,NA,NA,NA,"1955","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:43:52-03","EAO","IAN","64473","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Fróes, RL; Black, GA","27466","1951","08","13","Southern America","Brasil","Amapá","Rio Vila Nova; entre Mazagão e Sumauma.",NA,"Arbusto ao longo do rio; flores roseas.","IAN064473","IAN064473 IAN064473_e","-52.916667","-0.916667",NA,"Monteiro, H",NA,NA,NA,NA,"1955","02",NA,"-52.916667","-0.916667",NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:43:52-03","EAO","IAN","52962","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Guedes, TN","277","1950","05","10","Southern America","Brasil","Pará","Estrada do Cafezal do IAN.",NA,"Flor roseo-clara, caule com espinhos, pegajoso.","IAN052962",NA,NA,NA,NA,"Monteiro, H",NA,NA,NA,NA,"1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:43:52-03","EAO","IAN","83635","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Black, GA","16204","1954","05","31","Southern America","Brasil","Pará","Rio Mojú; campina da Fábrica, campo secundário.",NA,"Flor roseo-clara.","IAN083635",NA,NA,NA,NA,"Monteiro, H",NA,NA,NA,NA,"1955","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:43:52-03","EAO","IAN","132341","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Pena, BS da","291","1971","11","17","Southern America","Brasil","Amapá","Rio Amaparí, Serra do Navio.",NA,"Árvore de 2m.","IAN132341",NA,"-51.0663986206055","-0.366667002439499","Macapá",NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:43:52-03","EAO","IAN","51985","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Fróes, RL","25742","1950","01","31","Southern America","Brasil","Amapá","Terra firme, alta, floresta alta.",NA,"Arbusto; folha felpuda; flores roseas.","IAN051985",NA,"-51.8349990844727","3.84306001663208","Oiapoque","Pires, JM",NA,NA,"254902","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:43:52-03","EAO","IAN","115330","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Oliveira, E","2546","1963","05","04","Southern America","Brasil","Pará","Rio Caracurú, região do Jarí.",NA,"Arbusto; flor lilás.","IAN115330",NA,"-52.5816993713379","-1.52332997322083","Almeirim",NA,NA,NA,"564600","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:43:52-03","EAO","IAN","17361","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Pires, JM; Black, GA","704","1945","11","28","Southern America","Brasil","Pará",NA,NA,"Arbusto; flores roxas.","IAN017361","IAN017361 IAN017361_e","-48.5043983459473","-1.4558299779892","Belém","Monteiro, H",NA,NA,"48462","auto","1955","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:43:52-03","EAO","IAN","17362","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Pires, JM; Black, GA","704","1945","11","28","Southern America","Brasil","Pará",NA,NA,"Arbusto; flores roxas.","IAN017362","IAN017362 IAN017362_e","-48.5043983459473","-1.4558299779892","Belém","Monteiro, H",NA,NA,"48462","auto","1955","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:43:52-03","EAO","IAN","44232","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Silva, NT da","282","1949","04","26","Southern America","Brasil","Pará","Beira do Rio Guamá.",NA,"Arbusto da beira d'água; flor grande rosea.","IAN044232",NA,"-48.5043983459473","-1.4558299779892","Belém",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:43:52-03","EAO","IAN","33620","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Black, GA","2927","1948","06","18","Southern America","Brasil","Pará","Em campo de Juta do IAN.",NA,"Flor roxa.","IAN033620","IAN033620 IAN033620_e","-48.5043983459473","-1.4558299779892","Belém","Montiro, H",NA,NA,"48462","auto","1955","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:43:52-03","EAO","IAN","140149","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Pires, JM","13165","1973","07","30","Southern America","Brasil","Pará","IPEAN.",NA,"Arbusto sub-escandente; flor roseo arroxeado, roxo escuro na base; coluna estaminal roxa.","IAN140149",NA,"-48.5043983459473","-1.4558299779892","Belém",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:43:52-03","EAO","IAN","121147","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Pires, JM; Silva, NT da","10433","1967","04","13","Southern America","Brasil","Pará","IPEAN. Capoeira.",NA,"Arbusto de 1,20m; flor lilás.","IAN121147",NA,"-48.5043983459473","-1.4558299779892","Belém",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:43:52-03","EAO","IAN","136767","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Oliveira, E","5753","1971","07","16","Southern America","Brasil","Pará","Mosqueiro, Baia do Sol. Em frente a vila, terra firme, baixa.",NA,"Arbusto; flor lilás.","IAN136767",NA,"-48.5043983459473","-1.4558299779892","Belém",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:43:52-03","EAO","IAN","126449","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Silva, M","712","1967","02","15","Southern America","Brasil","Pará","Estrada para Mosqueiro, beira de rio. terreno alagável.",NA,"Arbusto de 2m; corolla roseo.","IAN126449",NA,"-48.244701385498","-1.36138999462128","Benevides","Cavalcante, PB",NA,NA,"16472","auto","1967","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:43:52-03","EAO","IAN","197280","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Lobato, LCB; Smith, N","4525","2016","10","25","Southern America","Brasil","Pará","Comunidade de Carrazedo, vegetação de várzea.",NA,"Arbusto escandente. Flores roxas.","IAN197280",NA,"-51.6399993896484","-1.40499997138977","Gurupá","Lobato, LCB",NA,NA,"122528","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:43:52-03","EAO","IAN","178982","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Nascimento, MP do; Carmo, NAS do; Melo, ATS de; Costa, MO","270","2003","07","02","Southern America","Brasil","Pará","Campo Experimental da Amazonia Oriental, PA - 150, Km 34.",NA,"arbusto com frutos verdes e frutos secos abertos","IAN178982",NA,"-48.7689018249512","-1.88389003276825","Moju","Cordeiro, MR",NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:43:52-03","EAO","IAN","165157","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Ferreira, GC; Freitas, JC","105","1997","07","03","Southern America","Brasil","Pará","Campo Experimental da Embrapa Amazônia Oriental do Km-30 da rodovia PA-150. Capoeira de terra firme. Margem da PA-150.",NA,"Arbusto de 3m de altura; folhas pilosas; flores de cálice verde e piloso, corola rósea, estames cremes.","IAN165157",NA,"-48.7689018249512","-1.88389003276825","Moju",NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:43:52-03","EAO","IAN","179773","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Nascimento, MP do; Carmo, NAS do; Melo, ATS de; Oliveira, JCL de","371","2004","04","28","Southern America","Brasil","Pará","Campo Experimental da Embrapa Amazonia Oriental, PA 150 Km 34.",NA,"Arbusto de 1 m alt.; flores com cálice verde e corola rosa claro, gineceu lilás escuro (lembra a papola); botões florais grandes de cor verde.","IAN179773",NA,"-48.7689018249512","-1.88389003276825","Moju","Cordeiro, MR",NA,NA,"186920","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:43:52-03","EAO","IAN","158714","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Dantas, M; Nivaldo, S","1029","1982","04","22","Southern America","Brasil","Pará","Rio Anabijú, Fazenda Rosário. Campo.",NA,"Arbusto.","IAN158714",NA,"-49.2167015075684","-1.52832996845245","Muaná","Cordeiro, MR",NA,NA,"72451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:43:52-03","EAO","IAN","153057","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Roxb.","Bouças, PRP; Medeiros, JM","66","1976","06","10","Southern America","Brasil","Pará","Itapuá. Campina do Livramento.",NA,"Arbusto de 3m. Flor roseo.","IAN153057",NA,"-48.1417007446289","-0.858332991600037","Vigia",NA,NA,NA,"33395","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2013-07-03 11:10:40-03","EBDA","BAH","1537","S","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Milton Mello",NA,"1973","08","28",NA,"Brasil","Bahia","Extremo Sul da Bahia.",NA,NA,NA,NA,NA,NA,NA,"Milton Mello",NA,NA,NA,NA,"1973","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2013-07-03 11:10:40-03","EBDA","BAH","5416","S","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Neves, M. Fagundes",NA,"1998","11","05",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"-38.4992","-12.0817","Aramari","Neves, M. Fagundes",NA,NA,"17170","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:19:35-03","UFBA","ALCB","026321","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","C.C.Davis","Guedes, ML","s/n","1994","08","28","Southern America","Brasil","Bahia","Extremo Sul",NA,"Flores membranáceas tomentosa. Flores com cálice tomentosa.",NA,NA,"-39.133333","-16.383333","Santa Cruz Cabrália","Krapovickas, A",NA,NA,NA,NA,"1997","01",NA,"-39.133333","-16.383333",NA,NA,NA,NA,NA,NA
"78","2019-10-09 11:19:35-03","UFBA","ALCB","02483","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","C.C.Davis","Pinto, GCP","s/n","1980","08",NA,"Southern America","Brasil","Espírito Santo","Na margem do Rio S. Gabriel",NA,"Flores róseas.",NA,NA,NA,NA,NA,"Krapovickas, A",NA,NA,NA,NA,"1979","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:19:35-03","UFBA","ALCB","027961","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","C.C.Davis","Pinto, GCP","s/n","1972","08",NA,"Southern America","Brasil","Bahia","Recôncavo Sul, Braço norte do Rio São Mateus",NA,NA,NA,NA,"-39.1","-12.666667","Cruz das Almas","Krapovickas, A",NA,NA,NA,NA,"1997","01",NA,"-39.1","-12.666667",NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:19:35-03","UFBA","ALCB","06573","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","C.C.Davis","Pinto, GCP","52-242","1952","10",NA,"Southern America","Brasil","Bahia","Litoral Sul",NA,"Ca. de 2 m. Folhas roseas.",NA,NA,"-38.933333","-15.666667","Canavieiras","Monteiro, H",NA,NA,NA,NA,"1956","01",NA,"-38.933333","-15.666667",NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:19:35-03","UFBA","ALCB","06574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","C.C.Davis","Pinto, GCP","52 - 269","1952","10",NA,"Southern America","Brasil","Bahia","Litoral Sul",NA,"Ca. de 2 m. Folhas roseas.",NA,NA,"-38.933333","-15.666667","Canavieiras","Monteiro, H",NA,NA,NA,NA,"1956","01",NA,"-38.933333","-15.666667",NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:19:35-03","UFBA","ALCB","09101","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","C.C.Davis","Pinto, GCP","42316","1972","08",NA,"Southern America","Brasil","Bahia","Recôncavo Sul, Braço norte do Rio São Mateus",NA,NA,NA,NA,"-39.1","-12.666667","Cruz das Almas","Krapovickas, A",NA,NA,NA,NA,"1997","01",NA,"-39.1","-12.666667",NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:19:35-03","UFBA","ALCB","21161","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","C.C.Davis","Carvalho, AM de","305","1980","08","03","Southern America","Brasil","Bahia","Litoral Sul, Litoral norte, a 10 km NE de Ilhéus",NA,"Folhas levemente discolor, flores rosa pálidas, vistosas, base interior das pétalas vinosa, andróforo vinoso.",NA,NA,"-39.116667","-14.683333","Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,"-39.116667","-14.683333",NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:19:35-03","UFBA","ALCB","61320","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","C.C.Davis","Santana, DL; Pacheco, LM; Ramos, GAB","685","2001","11","04","Southern America","Brasil","Bahia","Litoral Norte, Sítio do Conde",NA,"em área úmida, tomentosa. Folhas membranáceas, discolores. Flores lilases, calículo e cálice verdes, tomentosos.; planície inundada com vegetação arbustiva-arbórea.",NA,NA,"-37.6","-11.8","Conde","Santana, DL",NA,NA,NA,NA,"2001","11",NA,"-37.6","-11.8",NA,NA,NA,NA,NA,NA
"85","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.2362612","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Andel TR van; Mawdo R; Groenendijk S; Havinga RM",NA,"2006","03","10","Southern America","French Guiana","Bassin du Maroni","Place where Mr. Mawdo used to live",NA,"Riverbank forest with Euterpe, open vegetation<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2362612 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2362612","NL-L2362612","-54.126","5.359167",NA,"Havinga RM",NA,NA,NA,NA,"2006","09","01","-54.126","5.359167","Magnoliopsidae","L 0842683",NA,NA,NA,NA
"86","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.2362613","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Andel TR van; Mawdo R; Groenendijk S; Havinga RM",NA,"2006","04","01","Southern America","French Guiana","Bassin du Maroni","Bole Alimeti's house yard",NA,"garden<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2362613 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2362613","NL-L2362613","-54.119833","5.3915",NA,"Havinga RM",NA,NA,NA,NA,"2006","09","01","-54.119833","5.3915","Magnoliopsidae","L 0842684",NA,NA,NA,NA
"87","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.2362614","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Andel TR van; Poeketie A; Rijpkema HR; Groenendijk S; Havinga RM",NA,"2006","04","18","Southern America","Surinam","Brokopondo","Gravel island made by gold dredge",NA,"gravel<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2362614 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2362614","NL-L2362614","-55.073833","5.1565",NA,"Havinga RM",NA,NA,NA,NA,"2006","09","01","-55.073833","5.1565","Magnoliopsidae","L 0842685",NA,NA,NA,NA
"88","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376075","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Reijenga TW",NA,"1963","04","04","Southern America","Surinam","Saramacca","Swamp 150 S of Garnizoenspad near km 23. Northeastern part of distr. Saramacca.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376075 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376075","NL-U1376075",NA,NA,NA,"Westra LYT",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0228177",NA,NA,NA,NA
"89","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.2362616","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Suringar WFR",NA,"1885","01","01","Southern America","Surinam",NA,"Iter per Indas occidentales Neerlandicas.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2362616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2362616","NL-L2362616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"90","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.2362617","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Pulle AA",NA,"1903","06","01","Southern America","Surinam",NA,"F;luv Saramacca safe.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2362617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2362617","NL-L2362617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
