"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"49","2020-02-08 10:36:00-03","NBC","NL-BOTANY","U.1750461","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","12","27","Brazil",NA,NA,"Brasiliae Australis. Est. Parana. 57 km S.W of Curitiba, BR 2. Capoeira.",NA,NA,NA,NA,NA,NA,"NL-U1750461","NL-U1750461","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750461 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 10:36:00-03","NBC","NL-BOTANY","U.1750462","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1966","07","21","Brazil",NA,NA,"Brasiliae Australis. Est. Parana. Fazenda Sao Joao, W. of Sao Joao do Triunfo.",NA,NA,NA,NA,NA,NA,"NL-U1750462","NL-U1750462","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750462 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"51","2020-02-08 10:36:00-03","NBC","NL-BOTANY","U.1750463","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1965","10","24","Brazil",NA,NA,"Santa Catarina. Novo Horizonte, Lauro Muller. Capoeira.",NA,NA,NA,NA,NA,NA,"NL-U1750463","NL-U1750463","Southern America",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750463 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Solanales",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"52","2020-11-04 11:20:01-03","ESALQ","ESA","70627","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"Camargo, E.H.","20.0","1999","10","17","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"ESA070627","ESA070627",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:20:01-03","ESALQ","ESA","130729","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35932.0","2013","02","24","Brasil","São Paulo","Cruzeiro","Fragmento 38 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.6413","-44.9766","-22.6413","-44.9766","597","597","ESA130729",NA,NA,NA,NA,"Árvore","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:20:01-03","ESALQ","ESA","130740","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35943.0","2013","02","28","Brasil","Rio de Janeiro","Piraí","Fragmento 56 (TAV). Floresta Ombrófila Densa.","-22.5971","-43.9871","-22.5971","-43.9871","540","540","ESA130740",NA,NA,NA,NA,"Árvore","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:20:01-03","ESALQ","ESA","116212","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,"Estevan, D. A.","2004",NA,NA,"Estevan, D.A.","224.0","2002","10","01","Brasil","Paraná","Ventania",NA,"-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"ESA116212","ESA116212",NA,NA,NA,NA,"Magnoliophyta",NA,"32424","auto",NA,NA,NA,NA,NA
"56","2020-11-04 11:20:01-03","ESALQ","ESA","106198","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,"Giacomin, L.L.",NA,NA,NA,"Bazarian, S.V.","188.0","2006","03","03","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"ESA106198","ESA106198",NA,NA,NA,NA,"Magnoliophyta",NA,"25028","auto",NA,NA,NA,NA,NA
"57","2020-11-04 11:20:01-03","ESALQ","ESA","27010","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","326.0","1994","01","18","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"ESA027010","ESA027010",NA,NA,NA,NA,"Magnoliophyta",NA,"15567","auto",NA,NA,NA,NA,NA
"58","2020-11-04 11:20:01-03","ESALQ","ESA","130749","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35952.0","2013","02","28","Brasil","Rio de Janeiro","Piraí","Fragmento 56 (TAV). Floresta Ombrófila Densa.","-22.5971","-43.9871","-22.5971","-43.9871","540","540","ESA130749",NA,NA,NA,NA,"Árvore","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:20:01-03","ESALQ","ESA","130735","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35938.0","2013","02","26","Brasil","Rio de Janeiro","Barra Mansa","Fragmento 48 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.4887","-44.3278","-22.4887","-44.3278","624","624","ESA130735",NA,NA,NA,NA,"Árvore. Frutos imaturos verdes.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:20:01-03","ESALQ","ESA","130754","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35957.0","2013","02","21","Brasil","São Paulo","Jacareí","Fragmento 21 (TAV). Floresta ciliar em área de contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-23.3085","-46.098","-23.3085","-46.098","580","580","ESA130754",NA,NA,NA,NA,"Árvore","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:20:01-03","ESALQ","ESA","130721","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35924.0","2013","02","26","Brasil","Rio de Janeiro","Barra Mansa","Fragmento 48 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.4887","-44.3278","-22.4887","-44.3278","624","624","ESA130721",NA,NA,NA,NA,"Árvore","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:20:01-03","ESALQ","ESA","28053","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"Souza, V.C. et al.","10392.0","1996","01","24","Brasil","São Paulo","Avaré",NA,"-48.9199981689453","-23.0900001525879",NA,NA,NA,NA,"ESA028053",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"29856","auto",NA,NA,NA,NA,NA
"63","2020-11-04 11:20:01-03","ESALQ","ESA","5600","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,"Gandolfi, S.",NA,NA,NA,"Gandolfi, S. et al.","689.0",NA,NA,NA,"Brasil","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"ESA005600",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"26398","auto",NA,NA,NA,NA,NA
"64","2020-11-04 11:20:01-03","ESALQ","ESA","87709","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Ussui, S.Y.",NA,NA,NA,"Melo, M.R.F.","227.0","1980","06","04","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA087709","ESA087709",NA,NA,NA,NA,"Magnoliophyta",NA,"53584","auto",NA,NA,NA,NA,NA
"65","2020-11-04 11:20:01-03","ESALQ","ESA","36829","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, L.L.",NA,NA,NA,"Hatschbach, G.","64018.0","1995","12","06","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,"ESA036829",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"32006","auto",NA,NA,NA,NA,NA
"66","2020-11-04 11:20:01-03","ESALQ","ESA","67672","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, L.L.",NA,NA,NA,"Maschio, W.","222.0","1997","11","13","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"ESA067672","ESA067672",NA,NA,NA,NA,"Magnoliophyta",NA,"13536","auto",NA,NA,NA,NA,NA
"67","2020-11-04 11:20:01-03","ESALQ","ESA","69413","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, L.L.",NA,NA,NA,"Silva, J.M. ; Abe, L.M.","3128.0","1999","12","15","Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"ESA069413","ESA069413",NA,NA,NA,NA,"Magnoliophyta",NA,"41885","auto",NA,NA,NA,NA,NA
"68","2020-11-04 11:20:01-03","ESALQ","ESA","19515","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,"Giacomin, L.L.",NA,NA,NA,"Barreto, K.D. et al.","2668.0","1994","06","29","Brasil","São Paulo","São José do Barreiro",NA,"-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,"ESA019515","ESA019515",NA,NA,NA,NA,"Magnoliophyta",NA,"30784","auto",NA,NA,NA,NA,NA
"69","2020-11-04 11:20:01-03","ESALQ","ESA","13699","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,"Giacomin, L.L.",NA,NA,NA,"Barreto, K.D. et al.","1539.0","1993","10","29","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"ESA013699",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"15567","auto",NA,NA,NA,NA,NA
"70","2020-11-04 11:20:01-03","ESALQ","ESA","130731","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35934.0","2013","11","03","Brasil","Rio de Janeiro","Porto Real","Fragmento 4700 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-44.2902984619141","-22.4197006225586",NA,NA,NA,NA,"ESA130731",NA,NA,NA,NA,"Árvore, ca. 6m alt. Botões castanhos. Frutos imaturos verdes com raios mais escuros. Porto Real.","Magnoliophyta",NA,"9877","auto",NA,NA,NA,NA,NA
"71","2020-11-04 11:20:01-03","ESALQ","ESA","7280","PreservedSpecimen","Plantae","Solanaceae","Solanum","bulatum","Solanum bulatum","Vell.",NA,NA,NA,NA,"Gandolfi, S. et al.","911.0","1984","02","21","Brasil","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"ESA007280",NA,NA,NA,NA,NA,"Magnoliophyta",NA,"26398","auto",NA,NA,NA,NA,NA
"72","2020-11-04 11:20:01-03","ESALQ","ESA","130736","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35939.0","2013","02","26","Brasil","Rio de Janeiro","Barra Mansa","Fragmento 50 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5262","-44.2232","-22.5262","-44.2232","464","464","ESA130736",NA,NA,NA,NA,"Árvore","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:20:01-03","ESALQ","ESA","14623","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"Meira-Neto, J.A.A. et al.","21519.0","1988","06","07","Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"ESA014623","ESA014623",NA,NA,NA,NA,"Magnoliophyta",NA,"21675","auto",NA,NA,NA,NA,NA
"74","2020-11-04 11:20:01-03","ESALQ","ESA","6550","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"Gandolfi, S.",NA,"1991","04","30","Brasil","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"ESA006550","ESA006550",NA,NA,NA,NA,"Magnoliophyta",NA,"26398","auto",NA,NA,NA,NA,NA
"75","2020-11-04 11:20:01-03","ESALQ","ESA","30870","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, L.L.",NA,NA,NA,"Souza, V.C. et al.","10542.0","1996","01","26","Brasil","São Paulo","Buri",NA,"-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,"ESA030870","ESA030870",NA,NA,NA,NA,"Magnoliophyta",NA,"28249","auto",NA,NA,NA,NA,NA
"76","2020-11-04 11:20:01-03","ESALQ","ESA","5599","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,"Gandolfi, S.",NA,NA,NA,"Gandolfi, S. et al.",NA,"1984","07","30","Brasil","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"ESA005599","ESA005599",NA,NA,NA,NA,"Magnoliophyta",NA,"26398","auto",NA,NA,NA,NA,NA
"77","2020-11-04 12:16:10-03","ESALQ","ESA","133982","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M., Rodrigues, R. R.","428.0","2009","04","15","Brasil","Paraná","Telêmaco Borba","Trilha do vale do Rio Varanal","-50.6156005859375","-24.3239002227783","50? 35' 18","24? 17' 06",NA,NA,"ESA133982",NA,NA,NA,NA,"árvore, 3,0 m, flor branca",NA,NA,"35037","auto",NA,NA,NA,NA,NA
"78","2020-11-04 11:20:01-03","ESALQ","ESA","127285","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,"Santos, K.",NA,NA,NA,"Santos, K. ; Belinello, R.","2866.0","2000","07","06","Brasil","São Paulo","Itatiba",NA,"-46.8300018310547","-23",NA,NA,NA,NA,"ESA127285","ESA127285",NA,NA,NA,NA,"Magnoliophyta",NA,"17442","auto",NA,NA,NA,NA,NA
"79","2020-11-04 11:20:01-03","ESALQ","ESA","85082","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Urbanetz, C.; Déstro, G.F.G.; Moreira-Coneglian, I.R.; Harder, I.C.F.; Muniz, M.R.A.; Paula-Souza, J.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.","37.0","2003","04","17","Brasil","São Paulo","Guapiara","Parque Estadual Intervales, Trilha da Bocaina em direção à gruta da Mãozinha e do Minotauro.Vegetação Secundária de Floresta Ombrófila Densa Montana, com trechos mais preservados sobre rochas cársticas (calcáreas)","-48.5299987792969","-24.1800003051758","-48,447,222","-24,270,833","820","820","ESA085082","ESA085082",NA,NA,NA,"Árvore","Magnoliophyta",NA,"20045","auto",NA,NA,NA,NA,NA
"80","2021-01-14 15:33:40-03","MN","R","11894","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Glaziou, A.F.M.","8860","1876","11","21","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"R000011894","R000011894_001",NA,NA,NA,"Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:04:23-03","JBP","HPL","11017","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","G.A.D.C. Franco","2008","03","17","C.de Moura, O.T. Aguiar et al.","160","2008","02","27","Brasil","SP","Mairiporã","Coletado no Parque Estadual da Cantareira, Hortolândia. S 23° 21' 46; W 46° 32' 12'' (1146m.s.m.)","-46.58","-23.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA
"82","2019-02-15 11:50:54-02","IPA","IPA","10217","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, L.L.","2012","03","29","Pickel, B.","4440","1939","11","15","Brasil","São Paulo","São Paulo","Capital (Chácara dos Morrinhos). Árvore da cerca.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IPA0010217",NA,"Southern America",NA,NA,NA,"Plantae",NA,"53584","auto",NA,NA,NA,NA,NA
"83","2019-02-15 11:50:54-02","IPA","IPA","10912","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, J.R.","2006","12","06","Pickel, B.","5486","1941","09","30","Brasil","São Paulo","São Paulo","Capital, Bosque. Arvoreta da capoeira do bosque.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IPA0010912",NA,"Southern America",NA,NA,"Flor: terminal branca.","Plantae",NA,"53584","auto",NA,NA,NA,NA,NA
"84","2019-02-15 11:50:54-02","IPA","IPA","10218","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Giacomin, L.L.","2012","03","29","Pickel, B.; Koscinski, M.; Koscinski, M.","4992","1936","12",NA,"Brasil","São Paulo","São Paulo","Serra da Cantareira.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IPA0010218",NA,"Southern America",NA,NA,"Nome Vulgar: Cuvitinga branca. Fumo bravo de flor Flor. 131","Plantae",NA,"53584","auto",NA,NA,NA,NA,NA
"85","2019-08-27 13:33:28-03","IAP","PACA-AGP","106563","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"M.B. Godoy","125","2007","11","21","Brasil","SC","Papanduva","Carijós","-50.220028","-26.370169","-50,220028","-26,370169","845","845","PACA106563",NA,NA,NA,NA,"IFFSC 982/O/8. FOM. Estádio médio de regeneração [Coord.Orig.UTM: 577813 S, 7083086]","Magnoliophyta","Solanales",NA,NA,"Magnoliatae",NA,NA,NA,NA
"86","2020-12-20 21:19:31-03","UFV","VIC","009657","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell",NA,NA,NA,NA,"Vieira, M.F.; Reis, H.","404","1986","07","24","Brasil","Minas Gerais","Teixeiras","Estrada de divisa com Ponte Nova.","-42.8567008972168","-20.6511001586914",NA,NA,NA,NA,"VIC009657","VIC009657",NA,NA,NA,"Árvore de cerca de 6 m de altura, flores perfumadas, corola branca; folhas de face abaxial branco dourada.",NA,NA,"10355","auto",NA,NA,NA,NA,NA
"87","2020-12-20 21:19:31-03","UFV","VIC","034561","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell",NA,NA,NA,NA,"Pavão, O.C.; et al.","s.n.","2000","12","06","Brasil","Paraná","Ventania","Sitio pinheiro.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"VIC034561",NA,NA,NA,NA,"Árvore de 6 m, frutos imaturos pretos, borda de mata.",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"88","2020-12-20 21:19:31-03","UFV","VIC","010856","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell",NA,NA,NA,NA,"Silva, A.F.; Martins, F.R.","1210","1985","09","10","Brasil","São Paulo","São José dos Campos","Flora da reserva florestal Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"VIC010856",NA,NA,NA,NA,"Árvore de até 20 m, flores de cálice verde cinério corola branca anteras amarelas.",NA,NA,"39297","auto",NA,NA,NA,NA,NA
"89","2020-12-20 21:19:31-03","UFV","VIC","018779","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell",NA,NA,NA,NA,"Bovini, M.G.","1253","1997","12","02","Brasil","Minas Gerais","Marliéria","PERD","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"VIC018779",NA,NA,NA,NA,"Escandente semi heliofila, folhas cartáceas concolores, flores creme, estames amarelos, frutos imaturos verdes claros.",NA,NA,"28215","auto",NA,NA,NA,NA,NA
"90","2020-12-20 21:19:31-03","UFV","VIC","000517","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell",NA,NA,NA,NA,"Mexia, Y.","4816",NA,NA,NA,"Brasil","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC000517","VIC000517",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"91","2020-12-20 21:19:31-03","UFV","VIC","011938","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell",NA,NA,NA,NA,"Meira, Neto J A; et al.","s.n.","1987","11","16","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"VIC011938",NA,NA,NA,NA,"Árvore de 6 m, frutos imaturos verdes em interior de mata.",NA,NA,"21675","auto",NA,NA,NA,NA,NA
"92","2020-10-20 14:18:15-03","UFOPA","HSTM","7936","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Siqueira, F.S.","2008","09","05","Honda, S.; Garcia, R.J.F.; Lacerda, W.","782","2008","09","02","Brasil","São Paulo","São Paulo","Sítio Roda D#?# água. Projeto FEMA-Bugio. Mata.","-46.631667","-23.913333","46º37'54''W","23º54'48''S",NA,NA,"HSTM007936","HSTM007936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-24 17:10:04-03","UFES","SAMES","7476","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Verdi,M.","2009","01","12","Verdi,M.","1314","2009","01","12","Brasil","Santa Catarina","Pouso Redondo","Corruchel","-49.9338989257812","-27.2581005096436","-499422222.0","-273344444.0","616","616","SAMES07476",NA,NA,NA,NA,"Flor branca; fruto verde Habito: Árvore",NA,NA,"18527","auto",NA,NA,NA,NA,NA
"94","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0051192","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","M. Nee",NA,NA,NA,"G. Hatschbach; M. Hatschbach, J. M. Silva","60054","1993","11","8","Brazil","Espirito Santo",NA,"Melgaço (Mun. Domingos Martins).","-40.7625","-20.186389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, 4 m, flor alva.","Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA
