"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","794528","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"D. R. Hunt","6267","1966","06","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515773' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794528","Goiás","Between Jatai and Caiaponia., 40 km from Caiaponia","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794528_01","J. J. Wurdack","Caiapônia","-51.8102989196777","-16.9566993713379","900","900",NA,"77016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","794555","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"H. S. Irwin","17965","1966","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515757' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794555","Goiás","Serra do Caiapo, 30 km S of Caiaponia road to Jatai","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794555_01","J. J. Wurdack","Caiapônia","-51.8102989196777","-16.9566993713379","950","950",NA,"77016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","794546","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"H. S. Irwin","16372","1966","06","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515755' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794546","Mato Grosso","Serra do Roncador, 86 km N of Xavantina","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794546_01","J. J. Wurdack","Água Boa","-52.1585998535156","-14.0500001907349","550","550",NA,"108287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","794524","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"B. Maguire","56225","1963","08","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515752' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794524","Mato Grosso","1 km W of Alto Araguaia, Brasilia-Acre rd","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794524_01","J. J. Wurdack","Alto Araguaia","-53.2153015136719","-17.3146991729736",NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","794610","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria gardneri",NA,"W. R. Anderson","9730","1973","05","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=547970' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794610","Mato Grosso","9 km NE of Barra do Garcas","Magnoliophyta","Myrtales","Cogn.","NY00794610_01","J. J. Wurdack","Barra do Garças","-52.2566986083984","-15.8900003433228","450","450","gardneri","123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","794549","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"G. T. Prance","59223","1964","10","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314509' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794549","Mato Grosso","Serra do Roncador, Vicinity of Garapu.","Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794549_01","J. J. Wurdack","Canarana","-52.2682991027832","-13.5522003173828",NA,NA,"didymophysca","125411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","794591","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"G. T. Prance","19056","1973","10","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515768' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794591","Mato Grosso","Buruti, Behind football stadium","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794591_01","J. J. Wurdack","Cuiabá","-56.0966987609863","-15.5960998535156","720","720",NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","794622","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"H. S. Irwin","16223","1966","05","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515762' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794622","Mato Grosso","Serra do Roncador, Rio Turvo, 210 km N of Xavantina","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794622_01","J. J. Wurdack","Ribeirão Cascalheira","-51.8241996765137","-12.9416999816895","500","500",NA,"106632","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","794548","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"R. S. Santos","24131","1963","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515765' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794548","Minas Gerais","San Jose","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794548_01","J. J. Wurdack","Varjao de Minas","-46.0317001342773","-18.377799987793",NA,NA,NA,"30940","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","794557","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"F. E. Drouet","2059","1935","07","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515746' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794557","Pará","2 km S of Estrella do Norte","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794557_01","H. A. Gleason","Belém","-38.07","-5.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","794545","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"E. P. Heringer","10573","1965","09","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515764' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794545",NA,"Rio Corumba","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794545_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","794521","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"D. R. Hunt","5976","1966","06","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515771' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794521","Mato Grosso","Barra do Garcas, 20 km from Xavantina","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794521_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","794593","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"H. S. Irwin","6560","1964","10","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515748' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794593","Mato Grosso","Garapu, 1 km NE of Garapu","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794593_01","J. J. Wurdack",NA,"-52.57","-13.2","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","794609","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"C. L. Collenette","143","1927","08","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515779' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794609","Mato Grosso","Falls of Tombador","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794609_01",NA,NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","794527","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"D. R. Hunt","5627","1966","05","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515772' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794527","Mato Grosso","Cachimbo rd. 200 km from Xavantina","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794527_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","794566","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"H. S. Irwin","18239","1966","07","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515759' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794566","Distrito Federal","20 km S of Brasilia on rd to Belo Horizonte","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794566_01","J. J. Wurdack","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","794556","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"H. S. Irwin","5427","1964","08","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515774' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794556","Distrito Federal","25 km E of Brasilia","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794556_01","J. J. Wurdack","Brasília","-47.9296989440918","-15.7797002792358","700","700",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","794567","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"H. S. Irwin","9010","1965","10","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515760' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794567","Distrito Federal","3 km S of Sobradinho","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794567_01","J. J. Wurdack","Brasília","-47.9296989440918","-15.7797002792358","1075","1075",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","794553","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"H. S. Irwin","5212","1964","08","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515747' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794553","Distrito Federal","Chapada da Contagem, 20 E of Brasilia","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794553_01","J. J. Wurdack","Brasília","-47.9296989440918","-15.7797002792358","700","700",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","794592","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria",NA,"D. R. Hunt","6267","1966","06","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=515776' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794592","Goiás","Between Jatai and Caiaponia., 40 km from Caiaponia","Magnoliophyta","Myrtales","Mart. ex DC.","NY00794592_01","J. J. Wurdack","Caiapônia","-51.8102989196777","-16.9566993713379","900","900",NA,"77016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","794520","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"J. A. Ratter","1959","1968","06","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314512' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794520","Mato Grosso","270 km N of xavantina","Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794520_01","J. J. Wurdack",NA,"-51.87","-12.9",NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","794543","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"W. R. Anderson","7300","1973","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794543","Goiás","Chapada dos Veadeiros, 11km E of Cavalcante","Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794543_01","J. J. Wurdack","Teresina de Goiás","-47.2647018432617","-13.7763996124268","1000","1000","didymophysca","42211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","794550","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"J. A. Ratter","1349","1968","05","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314514' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794550","Mato Grosso","Lagoa de Leo, 270 km N of xavantina","Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794550_01","J. J. Wurdack",NA,"-51.87","-12.9",NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","794538","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"J. B. E. Pohl","1298",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314508' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794538","Goiás","Rio Tocantin, Congo do Padre","Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794538_01","C. A. Cogniaux",NA,NA,NA,NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","794568","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"W. W. Thomas","3926","1985","08","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314511' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794568","Mato Grosso","Sinope, 24 km E of BR 163 a Rio Celeste on Rd to Vera","Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794568_01","J. J. Wurdack",NA,"-55.38","-12.3",NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","794532","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"R. M. Harley","10061","1968","09","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314515' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794532","Mato Grosso",NA,"Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794532_01",NA,NA,"-51.77","-12.82",NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","794530","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"G. C. G. Argent","6572","1967","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314513' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794530","Mato Grosso",NA,"Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794530_01","J. J. Wurdack",NA,"-51.77","-12.82",NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","794549","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"G. T. Prance","59223","1964","10","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314509' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794549","Mato Grosso","Serra do Roncador, Vicinity of Garapu.","Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794549_01","J. J. Wurdack","Canarana","-52.2682991027832","-13.5522003173828",NA,NA,"didymophysca","125411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","794520","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"J. A. Ratter","1959","1968","06","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314512' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794520","Mato Grosso","270 km N of xavantina","Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794520_01","J. J. Wurdack",NA,"-51.87","-12.9",NA,NA,"didymophysca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","794543","PreservedSpecimen","Plantae","Melastomataceae","Tococa","formicaria","Tococa formicaria didymophysca",NA,"W. R. Anderson","7300","1973","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=314510' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794543","Goiás","Chapada dos Veadeiros, 11km E of Cavalcante","Magnoliophyta","Myrtales","(Naudin) Cogn.","NY00794543_01","J. J. Wurdack","Teresina de Goiás","-47.2647018432617","-13.7763996124268","1000","1000","didymophysca","42211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","794017","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"G. Klug","1942","1931","01",NA,"South America","Colombia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=462887' target='other'> <mi>dwc_moreinfo</mi></a>","NY00794017","Putumayo","Umbria","Magnoliophyta","Myrtales","Aubl.","NY00794017_01","H. A. Gleason",NA,"-76.17","0.9","325","325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","793943","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"C. A. Cid Ferreira","3803","1982","11","28","South America","Brazil",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=463003' target='other'> <mi>dwc_moreinfo</mi></a>","NY00793943","Amazonas","Igarapé Aruã","Magnoliophyta","Myrtales","Aubl.","NY00793943_01","J. J. Wurdack","Alvarães","-64.82","-3.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","793932","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"H. L. Clark","6553","1978","03","18","South America","Venezuela",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=462973' target='other'> <mi>dwc_moreinfo</mi></a>","NY00793932","Amazonas","San Carlos, 13 km NE of town, on Rd to Solano; Cano Loro","Magnoliophyta","Myrtales","Aubl.","NY00793932_01","J. J. Wurdack","Mun. Río Negro","-67.05","1.93","119","119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","793920","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"W. W. Thomas","5727","1987","12","07","South America","Bolivia",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=463037' target='other'> <mi>dwc_moreinfo</mi></a>","NY00793920","Santa Cruz","Velasco, Serrania de Huanchaca, P. N. Noel Kempf","Magnoliophyta","Myrtales","Aubl.","NY00793920_01","J. J. Wurdack",NA,"-60.72","-13.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","793927","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"A. L. Bernardi",NA,"1955","12","29","South America","Venezuela",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=462930' target='other'> <mi>dwc_moreinfo</mi></a>","NY00793927","Bolívar","Rio Icabaru","Magnoliophyta","Myrtales","Aubl.","NY00793927_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-09-27 16:40:00-03","NY","NYBG","01796666","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"R. Vásquez Martínez","26006","1999","02","06","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2036912' target='other'> <mi>dwc_moreinfo</mi></a>","NY01796666","Amazonas","Aramango. Soldado Oliva.","Magnoliophyta","Myrtales",NA,"NY01796666_01","R. Vásquez; R. Rojas","Bagua","-78","-5.3","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","793942","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"T. C. Plowman","12528","1982","12","14","South America","Brazil",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=463002' target='other'> <mi>dwc_moreinfo</mi></a>","NY00793942","Amazonas","Tefe","Magnoliophyta","Myrtales","Aubl.","NY00793942_01","J. J. Wurdack",NA,"-64.83","-3.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
