"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"190","2008-05-27 22:02:00-03","MO","MOBOT","1381024","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Timothy J. Killeen","Killeen 757","South America","Bolivia","Comunidad Mercedes, 10 km. E of San Ignacio. Eroded tertiary planation surface overlying the precambrian shield. Mosaic of semi-deciduous forest, wooded savanna and savanna wetland",NA,NA,NA,NA,"G. Davidse (MO)","1985","1","21","Santa Cruz","400.00000000",NA,"Velasco","-61.83333","-16.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2008-05-27 22:02:00-03","MO","MOBOT","1476655","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Elsa M. Zardini|M. Vera","Zardini 54379","South America","Paraguay","Around Sargento José E. López. Cerrado scrub.",NA,NA,NA,NA,"Gerrit Davidse, Apr 2001 (MO)","2000","5","11","Concepción",NA,NA,NA,"-56.87888","-22.55166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1206","4"
"192","2015-09-08 09:51:00-03","MO","MOBOT","1579866","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 56032","South America","Paraguay",NA,NA,NA,NA,NA,"Gerrit Davidse, Dec. 2001 (MO)","2001","2","26","Caaguazú",NA,NA,NA,"-56.3419444","-25.1108333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1227","4"
"193","2014-08-22 10:35:00-03","MO","MOBOT","1580140","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Elsa M. Zardini|A. Acosta","Zardini 56160","South America","Paraguay","Around Cerro Corá.",NA,NA,NA,NA,"Gerrit Davidse, Dec. 2001 (MO)","2001","2","27","Amambay",NA,NA,NA,"-55.9883333","-22.6647222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1228","4"
"194","2014-08-22 10:35:00-03","MO","MOBOT","1580177","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Elsa M. Zardini|A. Acosta","Zardini 56196","South America","Paraguay","Around Cerro Corá.",NA,NA,NA,NA,"Gerrit Davidse, Dec. 2001 (MO)","2001","2","27","Amambay",NA,NA,NA,"-55.9883333","-22.6647222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1228","4"
"195","2017-08-29 08:53:00-03","MO","MOBOT","1580211","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Elsa M. Zardini|A. Acosta","Zardini 56228","South America","Paraguay","Trail to Indian Reserve around Cerro Corá.",NA,NA,NA,NA,"Gerrit Davidse, Dec. 2001 (MO)","2001","2","28","Amambay",NA,NA,NA,"-56.16","-22.6702778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1229","4"
"196","2014-11-20 05:44:00-02","MO","MOBOT","1821039","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Belén Jiménez|Griselda Marín O.","Jiménez 21","South America","Paraguay","Lagunita (59800/30000 UTM). Pastizal",NA,NA,NA,NA,"G. Davidse (MO)","1996","3","23","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2012-09-12 05:06:00-03","MO","MOBOT","1852347","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Narel Paniagua Zambrana","Paniagua Zambrana 790","South America","Bolivia","Parque Nacional y Area Natural de Manejo Integrado Madidi. Pampas de Heath. Puerto Moscoso sobre río Heath, entrando aproximadamente 1km. Sabana periódicamente inundada con dominancia de Cyperáceas (Rhynchopora spp., Kyllingia spp.) y Gramíneas (Andropogon spp., Axonopus spp, Panicum spp.)",NA,NA,NA,NA,"N. Paniagua","1997","4","5","La Paz","305.00000000",NA,"Abel Iturralde","-68.85","-13.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","1856412","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"D. Lara","Lara 568","South America","Bolivia","Comunidad Vilaque, rio Challana, transecto 16.",NA,NA,NA,NA,NA,"1997","5","16","La Paz",NA,NA,"Larecaja","-67.56666","-15.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","1858090","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Stephan G. Beck","Beck 18517","South America","Bolivia","Apolo 57 Km hacia Charasani pasando Correo, campamento Calabatea, río Yuyu. Debajo del campamento. Pradera de quema periodicamente con Gramineas altas, perennes, pocos arbustos",NA,NA,NA,NA,"D. G. Debouck","1990","6","6","La Paz","1400.00000000",NA,"Franz Tamayo","-68.45","-14.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","1858708","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Stephan G. Beck","Beck 18406","South America","Bolivia","De Ixiamas unos pocos Km hacia el Este vía Aserradero Fatixi. Pampa de Gramineas altas con algunos árboles de Curatella american",NA,NA,NA,NA,"St. G. Beck","1990","2","6","La Paz","460.00000000",NA,"Abel Iturralde","-68.1","-13.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","222811","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Osvaldo Morrone|José F. Pensiero","Morrone 466","South America","Paraguay","Parque Nac. Cerro Corá, próximo al Río Aquidabán Nigüí.",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1992","4","30","Amambay",NA,NA,NA,"-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","1"
"202","2008-05-27 22:02:00-03","MO","MOBOT","222821","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Osvaldo Morrone|José F. Pensiero","Morrone 469","South America","Paraguay","Parque Nac. Cerro Corá, próximo al Río Aquidabán Nigüí.",NA,NA,NA,NA,"Gerrit Davidse (MO)","1992","4","30","Amambay",NA,NA,NA,"-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","1"
"203","2018-02-08 16:25:00-02","MO","MOBOT","242069","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Alwyn H. Gentry|Percy Núñez V.","Gentry 69454","South America","Peru","Pampas de Heath. Open cerrado-like vegetation with scattered small tree patches.",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1990","2","24","Madre de Dios","200.00000000",NA,"Tambopata","-68.9005556","-12.7802778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"419","4"
"204","2008-05-27 22:02:00-03","MO","MOBOT","247208","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"James C. Solomon|Milan Vavrek|Lidia Pérez de Molas|Esmerio Gonzalez|Reinilda Duré","Solomon 6818","South America","Paraguay","Parque Nacional Cerro Corá. Open sandy campo with low shrubs and palms, NE of park headquarters.",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1982","2","8","Amambay","300.00000000",NA,NA,"-56.05","-22.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,"261","3"
"205","2008-05-27 22:02:00-03","MO","MOBOT","2955151","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"S. Atkins","Atkins 14776","South America","Brazil","Rio de Contas, Pico das Almas. Ao longo da estrada, a ca. 2-3 km da Fazenda Morro Redondo, em direcáo á cidade. Area de cerrado de altitude com alguns afloramentos rochosos esparsos.",NA,NA,NA,NA,NA,"1994","3","3","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2018-07-10 14:36:00-03","MO","MOBOT","3116251","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Isabel Basualdo","Basualdo 5020","South America","Paraguay","Parque Nacional Cerro Cora Camino a Loreto. Aceite-i.",NA,NA,NA,NA,"Gerrit Davidse (MO)","1993","3","6","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"207","2008-05-27 22:02:00-03","MO","MOBOT","934801","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Bonifacio Mostacedo C.|S. Cabrera","Mostacedo C. 1991","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Parcela permanente en cerrado a 500 m de la pista de aterrizaje. Pampa húmeda.",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1994","5","19","Santa Cruz","400.00000000",NA,"Velasco","-60.81277","-13.89861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2013-02-13 05:33:00-02","MO","MOBOT","937293","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"René Guillén V.|Mario Saldias P.|Antony Jardim|E. Conde","Guillén Villarroel 1079","South America","Bolivia","Reserva Forestal Bajo Paraguá. 22 km de Santa Rosa yendo hacia Huanchaca. Cerrado. Suelos arcillo arenosos.",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1994","3","21","Santa Cruz","350.00000000",NA,"Velasco","-61.46666","-15.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2018-07-03 11:41:00-03","MO","MOBOT","981416","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"Nélida Soria","Soria Rey 6109","South America","Paraguay","Parque Nacional Cerro Corá, cerca de la Col. Aceite-i.",NA,NA,NA,NA,"Gerrit Davidse (MO)","1993","2",NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"210","2015-08-23 05:45:00-03","MO","MOBOT","1381017","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"S.A. Renvoize","Renvoize 4604","South America","Bolivia","50 km. from San Borja on road to San Ignacio. Research Station, Porvenir. Tall grassland near Estancia, with scattered trees and shrubs and patches of forest. Very wet ground with standing water in places",NA,NA,NA,NA,"G. Davidse, 2000 (MO)","1987","2","26","Beni","250.00000000",NA,"Yacuma","-66.331667","-14.874444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","1118343","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubb.",NA,"E. Gutiérrez|E. Polanco T.|G. Tamo","Gutiérrez Crespo 1564C","South America","Bolivia","Estacio|n Biolo|gica del Beni. Estancia el Porvenir a 50 km al este de San Borja. Sabana de altura con inundacio|n estacional.",NA,NA,NA,NA,"E. Gutiérrez","1995","4","25","Beni","190.00000000",NA,"Yacuma","-66.5","-14.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-08-31 09:21:22-03","INPA","INPA","125594","S","Plantae","Monocotyledon","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Strudwick, JJ","4029","Southern America","Brasil","Sete Varas airstrip on Rio Curua. Secondary vegetation and savanna with grasses, sedge and fire-resistant plants.",NA,NA,"INPA0125594","INPA0125594 INPA0125594_e","Prance, GT","1981","08","04","Pará",NA,NA,NA,"-55.533333","-1.583333",NA,NA,"-55.533333","-1.583333","2014","06",NA,NA,NA,NA,NA
"213","2020-08-31 09:21:22-03","INPA","INPA","131927","S","Plantae","Monocotyledon","Poales","Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Carreira, LMM","580","Southern America","Brasil","Buriti, Buriti.",NA,NA,"INPA0131927","INPA0131927 INPA0131927_e","Prance, GT","1983","03","20","Mato Grosso",NA,NA,"Chapada dos Guimarães","-55.77825","-15.432",NA,NA,"-55.77825","-15.432","2014","06",NA,NA,NA,NA,NA
"214","2021-03-04 11:06:10-03","UFRB","HURB","20702","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Damasceno Jr., G.A.; Pott, V.J.; Ishii, I.H.; Assis, E.M.","2333",NA,"Brasil","Córrego/Corixo Zé Dias;",NA,"COR 8628.","HURB000020702","HURB000020702",NA,"2001","05","05","Mato Grosso do Sul","100","100","Corumbá","-57.524083","-17.868972",NA,NA,"57º31'26,7W","17º52'8,3S",NA,NA,NA,NA,NA,NA,NA
"215","2017-11-24 14:12:04-02","UFLA","ESAL","357","S","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Black","1674-B",NA,"Brasil",NA,NA,"; ; ;",NA,NA,"A.G.Burman",NA,NA,NA,"Minas Gerais",NA,NA,"Fortaleza de Minas","-46.7181015014648","-20.8491992950439","16122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2017-11-24 14:12:04-02","UFLA","ESAL","446","S","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Black","1.664",NA,"Brasil",NA,NA,"; ; ;",NA,NA,"A. Chase",NA,NA,NA,"Minas Gerais",NA,NA,"Fortaleza de Minas","-46.7181015014648","-20.8491992950439","16122","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-12-19 11:20:04-03","UFG","UFG","29046","S","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Silva, G.P.; Pereira, J.B.; Salles, P.A.; et al.","4998",NA,"Brasil","Relevo ondulado; solo arenoso com resença de quartzo leitoso.",NA,"Erva cespituosa.","UFG0029046","UFG0029046","Oliveira, R.C.","2001","04","19","Goiás",NA,NA,"Colinas do Sul","-48.0783004760742","-14.1513996124268","58154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-12-19 11:20:04-03","UFG","UFG","20308","S","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Rizzo, J.A.","11165",NA,"Brasil","Reserva Biológica da Serra Dourada",NA,"Vereda, ca. de 1,5 metros de altura.","UFG0020308","UFG0020308","Filgueiras, T.S.","1994","03","18","Goiás",NA,NA,"Mossâmedes","-50.2150001525879","-16.1266994476318","30139","auto",NA,NA,"1997","11","28",NA,NA,NA,NA
"219","2019-12-19 11:20:04-03","UFG","UFG","3984","S","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Rizzo, J.A.","4296",NA,"Brasil","Reserva Biológica da Serra Dourada, Na divisa dos municípios de Goiás Velho ao Sul e Mossâmedes ao Norte. Campo rupestre.",NA,NA,"UFG0003984","UFG0003984","Filgueiras, T.S.","1969","06","01","Goiás",NA,NA,"Mossâmedes","-50.2150001525879","-16.1266994476318","30139","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA
"220","2021-01-26 13:57:31-03","IMA","MAC","33440","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Chagas-Mota","446",NA,"Brasil","Fazenda Aniceto.",NA,"Erva ca. 1,3 m de altura. Inflorescência alva.; Floresta Pluvial Atlântica.","MAC0033440",NA,"E.C.O.Chagas","2008","03","30","Alagoas",NA,NA,"Viçosa","-36.2407989501953","-9.3713903427124","18701","auto",NA,NA,"2008","03","30",NA,NA,NA,NA
"221","2020-09-12 05:00:02-03","US","US","865388A","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Arundinella","flammida","Arundinella flammida","Trin.","Type fragment","Collector unknown","s.n.","South America - Neotropics","Brazil","Pr. Lagota, in humides et fossis.",NA,NA,"US00156893","US00156893_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1"
"222","2020-09-02 16:36:47-03","Cenargen","CEN","14840","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Ladislau Araújo Skorupa","437",NA,"Brasil","BR - 153, km 256. Trecho Miracema - Colinas do Tocantins.","Exsicatas",NA,"CEN00014840","CEN00014840",NA,"1988","04","11","TO","227","227","COLINAS DO TOCANTINS","-48.766666","-8.0833333",NA,NA,"-48.766666","-8.0833333",NA,NA,NA,NA,NA,NA,"4"
"223","2020-09-02 16:36:47-03","Cenargen","CEN","62670","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Glocimar Pereira-Silva","10416",NA,"Brasil","Estrada de acesso ao canteiro de obras do UHE São Salvador 1º talvegue com água.","Exsicatas","Área de influência direta (canteiro).","CEN00062670","CEN00062670","J. F. M. Valls","2006","06","06","TO","280","280","PARANA","-48.233611","-12.787777",NA,NA,"-48.233611","-12.787777","2016","01",NA,NA,NA,NA,"3"
"224","2020-09-02 16:36:47-03","Cenargen","CEN","64409","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Gabriel Hugo Rua","808",NA,"Brasil","Parque Estadual do Jalapão, dunas do Jalapão, beira do córrego ao pé das dunas.","Exsicatas",NA,"CEN00064409","CEN00064409","G. H. Rua","2006","03","10","TO","412","412","MATEIROS","-46.661666","-10.564722",NA,NA,"-46.661666","-10.564722","2006","05",NA,NA,NA,NA,"3"
"225","2020-09-02 16:36:47-03","Cenargen","CEN","65463","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"João Luís Sanches Tannus","808",NA,"Brasil","Usin Hidrelétrica de Estreito.","Exsicatas","Planta até 2m, inflorescência castanha, em solo saturado a alagadiço, sobre afloramento rochoso. Doação Herbarium Rioclarense - HRCB - Rio Claro, SP - Brasil.","CEN00065463","CEN00065463","G. H. Rua","2005","03","13","SP",NA,NA,"PEDREGULHO","-47.295555","-20.153055",NA,NA,"-47.295555","-20.153055","2007","04",NA,NA,NA,NA,"1"
"226","2020-09-02 16:36:47-03","Cenargen","CEN","71393","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Glocimar Pereira-Silva","11622",NA,"Brasil","Fazenda Serrinha (próximo ao curso d'água).","Exsicatas","Área de influência direta (lago).","CEN00071393","CEN00071393","G. H. Rua","2007","03","27","TO","260","260","SAO SALVADOR DO TOCANTINS","-48.246388","-12.811666",NA,NA,"-48.246388","-12.811666","2007","03",NA,NA,NA,NA,"4"
"227","2020-09-02 16:36:47-03","Cenargen","CEN","87343","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Marcelo Fragomeni Simon","2332",NA,"Brasil","Serra de Santa Bárbara, 45 km em vicinal a partir do km 28 da MT - 473, ao sul de Pontes e Lacerda.","Exsicatas","Erva com 2 m de altura. Crescendo entre as rochas, em córrego. Frequente no local.","CEN00087343","CEN00087343","J. F. M. Valls","2014","03","24","MT","510","510","PONTES E LACERDA","-59.36","-15.670555",NA,NA,"-59.36","-15.670555","2014","07",NA,NA,NA,NA,"4"
"228","2020-09-02 16:36:47-03","Cenargen","CEN","91787","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Júlio Antônio Lombardi","9988",NA,"Brasil","Reserva Natural Serra do Tombador, estrada municipal não pavimentada Cavalcante/Minaçu. Altitude 790-807m.","Exsicatas","Prensado em álcool, amostra em sílica. Inflorescências creme, aristas verdes. Doação Herbarium Rioclarense - Plantas do Brasil. HRCB nº 59729.","CEN00091787","CEN00091787","J. F. M. Valls","2013","02","21","GO",NA,NA,"CAVALCANTE","-47.824166","-13.676111",NA,NA,"-47.824166","-13.676111","2016","01",NA,NA,NA,NA,"1"
"229","2020-09-02 16:36:47-03","Cenargen","CEN","95329","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Marcelo Fragomeni Simon","2723",NA,"Brasil","P.N. Chapada das Mesas. Acesso E no km 612 da BR-230, 20 km em estrada vicinal em direção à localidade Buenos Aires. Ribeirão das Lages.","Exsicatas","Erva de grande porte crescendo na beira de córrego, 2 m. Inflorescência dourada.","CEN00095329","CEN00095329","J. F. M. Valls","2016","04","06","MA","185","185","CAROLINA","-47.382777","-6.9344444",NA,NA,"-47.382777","-6.9344444","2016","09",NA,NA,NA,NA,"5"
"230","2020-09-02 16:36:47-03","Cenargen","CEN","29195","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Regina Célia Oliveira","902",NA,"Brasil","Paredão às margens do rio Tocantinzinho.","Exsicatas","Área de influencia da UHE-Serra da Mesa. Próximo a filete de água. Doação Sistema Herbário HEPH (13315-9) - Goiás.","CEN00029195","CEN00029195","R. C. Oliveira","1997","08","08","GO",NA,NA,"COLINAS DO SUL","-48.0783004760742","-14.1513996124268","58154","auto",NA,NA,"1997","09",NA,NA,NA,NA,"1"
"231","2020-09-02 16:36:47-03","Cenargen","CEN","1138","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Antônio Costa Allem","948",NA,"Brasil","Fazenda Sant' Ana.","Exsicatas","Folhas largas e ásperas. Pouco pastada pelo gado.","CEN00001138","CEN00001138","A. C. Allem","1977","07","18","MS",NA,NA,"CORUMBA","-57.6533012390137","-19.0091991424561","295160","auto",NA,NA,"1977","03",NA,NA,NA,NA,"2"
"232","2020-09-02 16:36:47-03","Cenargen","CEN","1814","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Antônio Costa Allem","1614",NA,"Brasil","Porto Cercado.","Exsicatas","Dominante no interior de banhados.","CEN00001814","CEN00001814","G. Davidse","1978","02","08","MT",NA,NA,"POCONE","-56.6227989196777","-16.2567005157471","200792","auto",NA,NA,"1978","10",NA,NA,NA,NA,"1"
"233","2020-09-02 16:36:47-03","Cenargen","CEN","62234","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Alexandre Bonesso Sampaio","462",NA,"Brasil","Região do Jalapão. Proximidades do Riacho Formiga, fazenda do Seu Vicente.","Exsicatas","Planta de 2,5m. Doação.","CEN00062234","CEN00062234","R. C. Oliveira","2001","05","06","TO",NA,NA,"MATEIROS","-46.4211006164551","-10.5474996566772","87923","auto","-4648333.0","-1033333.0","2004",NA,NA,NA,NA,NA,"1"
"234","2020-09-02 16:36:47-03","Cenargen","CEN","62226","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Rosana Farias","443",NA,"Brasil","Rio Novo. Norte.","Exsicatas","Arbusto cespitoso 2,1m. Inflorescência palea. Doação do Sistema Herbário UB (10188-5). Tocantins.","CEN00062226","CEN00062226","R. C. Oliveira","2001","05","04","TO","469","469","MATEIROS","-46.4211006164551","-10.5474996566772","87923","auto","-4665000.0","-1055000.0","2004",NA,NA,NA,NA,NA,"1"
"235","2020-09-02 16:36:47-03","Cenargen","CEN","42192","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Glocimar Pereira-Silva","4998",NA,"Brasil","Fazenda Cigarra próximo ao rio Tocantins.","Exsicatas","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00042192","CEN00042192","R. C. Oliveira","2001","04","19","GO","320","320","COLINAS DO SUL","-48.0783004760742","-14.1513996124268","58154","auto","-4814194.0","-1364083.0","2001","04",NA,NA,NA,NA,"4"
"236","2019-06-05 10:33:57-03","UFG","HJ","5320","S","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Souza, L.F.","2991",NA,"Brasil","RPPN Pousada das Araras.",NA,NA,"HJ00005320",NA,NA,"2006","03","24","Goiás",NA,NA,"Serranópolis","-51.995278","-18.439444",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"237","2020-10-16 10:36:35-03","UFG","HJ","5321","S","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Souza, L.F.","2058",NA,"Brasil","RPPN Pousada das Araras",NA,"neossolo quartzarênico","HJ00005321",NA,"Luzia Francisca de Souza","2005","02","22","Goiás","620","620","Serranópolis","-51.995278","-18.439444",NA,NA,"51º59'43''W","18º26'22''S",NA,NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:28:52-03","USP","SPF","170044","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Farias, R","443",NA,"Brasil",NA,NA,NA,"SPF00170044",NA,"Oliveira, RC","2001","05","04","Tocantins","469","469","Mateiros","-46.65","-13.55",NA,NA,"-46.65","-13.55","2004",NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:28:52-03","USP","SPF","127072","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Atkins, S","PCD5639",NA,"Brasil",NA,NA,NA,"SPF00127072",NA,"Dias-Melo, R","1997","02","14","Bahia","560","560","Andaraí","-41.306944","-12.870833",NA,NA,"-41.306944","-12.870833","2006","01",NA,NA,NA,NA,NA
