"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"190","2021-02-11 17:17:47-03","UFPR","UPCB","16794","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Cervi, A.C.","2651","1989","03","28","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Erva em picada no interior da mata. Flor creme. Frutos verdes..",NA,NA,"Estrada da Graciosa - Serra do Mar",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"191","2021-02-11 17:17:47-03","UFPR","UPCB","42607","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Isernhagen, I.","2000","03",NA,"Isernhagen, I.","244","2000","01","09","Brasil","Paraná","Adrianópolis","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"Herbácea de flores creme, em floreta ombrófila densa primária..",NA,NA,"Parque Estadual das Lauráceas",NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"192","2021-02-11 17:17:47-03","UFPR","UPCB","41879","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Hatschbach, G.","1999","06",NA,"Kozera, C.","911","1999","01","23","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Herbácea ereta ca. 40cm, flores brancas. Sub-bosque, floresta ombrófila densa de encosta..",NA,NA,"Parque Estadual Pico do Marumbi",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"193","2021-02-11 17:17:47-03","UFPR","UPCB","60724","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Lima, D.F.S.","2008","01","01","Lima, D.F.S.","20","2008","09","12","Brasil","Paraná","Antonina","-48.710556","-25.435278","-48.710556","-25.435278","5","5","Herbácea, ca. 30cm, flores com aspecto de palha. Floresta ombrófila densa..",NA,NA,"Reserva Natural do Rio Cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-02-11 17:17:47-03","UFPR","UPCB","65311","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Meyer, F.S.","2008","07",NA,"Meyer, F.S.","470","2007","11","23","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"Herbácea, coletada no barranco úmido, próximo ao riacho da trilha (região com Floresta Ombrófila Densa Montana)..",NA,NA,"Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-02-11 17:17:47-03","UFPR","UPCB","75625","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Saka, M. N.","2011","06",NA,"Saka, M.N.","98","2010","06","15","Brasil","São Paulo","São Lourenço da Serra","-46.941722","-23.824667","-46.941722","-23.824667","757","757","Interior de mata atlântica secundária. Arbusto, ca. 0,4m altura. Próximo à curso d'água. Frutos em forma de cálice, sementes pretas. Prensado em álcool..",NA,NA,"Reserva Particular do Patrimônio Natural Paiol Maria, trilha próxima à base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-02-11 17:17:47-03","UFPR","UPCB","64689","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Cordeiro, J.","2007","12","21","Cervi, A.C.","9344","2007","12","14","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Erva ereta, flor creme. Interior da floresta..",NA,NA,"Caminho dos Jesuítas.",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"197","2021-02-11 17:17:47-03","UFPR","UPCB","12698","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Guimarães, O.A.","2002","09","19","Cervi, A.C.","2097","1982","11","30","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Erva..",NA,NA,"Serra da Graciosa",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"198","2009-10-10 16:09:00-03","MO","MOBOT","3267411","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"J. Lhotsky","Lhotsky s.n.","1831",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","3267412","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","R.E. Fries",NA,NA,NA,"Per Dusén","Dusén 3073","1904","1","1","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marechal Mallet, (Eisen bahurst) in silva primaeva.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2018-06-26 05:23:00-03","MO","MOBOT","100810320","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"W. Wayt Thomas|André M. Amorim|Sérgio C. de Sant'Ana|J. Lima da Paixão|R.N. Querino","Thomas 13359","2003","3","15","Brazil","Bahia","Jussari","-39.5425","-15.0955555",NA,NA,"750.00000000","850.00000000",NA,NA,NA,"Fazenda Serra do Teimoso, Reserva Serra do Teimoso. Near top of mountain, in area near source of the Riberao da Bica.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"201","2012-06-21 05:16:00-03","MO","MOBOT","1441082","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","R. Liesner (MO)",NA,NA,NA,"Alwyn H. Gentry|José Schunke V.|James Aronson","Gentry 25719","1979","3","14","Peru","San Martín",NA,"-76.55388","-8.10861",NA,NA,"500.00000000",NA,NA,NA,NA,"Dundo Curareland, near Tinanta, 20 km NW of Tocache at N edge of palm plantation. Mature forest and forest edge on alluvial soil near Río Huallaga.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1782","5",NA
"202","2013-10-23 13:24:00-02","MO","MOBOT","1739298","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","M. H. Grayum (MO)",NA,NA,NA,"Carlos E. Cerón","Cerón Martínez 17082","1991","10","24","Ecuador","Zamora-Chinchipe","Nangaritza","-78.7166667","-4.3",NA,NA,"1050.00000000","1150.00000000",NA,NA,NA,"Parroquia Guayzimi. Campamento Militar Shaime. Bosque húmedo Premontano. Topografía ligera colinada, suelo de colinas o terrazas aluviales antiguas, en cima suelo mediano profundos franco-arcillosos. (DISTROPEPS). Transectos de 50 x 2 m (0.2 Ha.). A rastrojo de más de 10 años. Completo con M. Chango, V. Tapur, G. Aymard & J. Alban.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"71","4",NA
"203","2014-03-28 20:00:00-03","MO","MOBOT","1829504","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","M. H. Grayum (MO)",NA,NA,NA,"Linder Suin|A. Jimbicti|M. Pinchupa","Suin 1733","2002","5","7","Ecuador","Morona-Santiago","Morona","-78.1211111","-2.3052778",NA,NA,"1043.00000000",NA,NA,NA,NA,"Cordillera del Cutucú. Asociación Shuar Sevilla. Bosque Primario. Cerro Iniak Naint. Suelo pobre rocoso.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"204","2013-10-23 13:24:00-02","MO","MOBOT","1830505","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","M. H. Grayum (MO)",NA,NA,NA,"Walter A. Palacios|N. Jaramillo|Fernando Nicolalde-Morejón","Palacios Cuenca 15646","2002","1","20","Ecuador","Morona-Santiago","Morona","-77.9","-2.5333333",NA,NA,"650.00000000",NA,NA,NA,NA,"Cordillera de Cutucú. Centro Shuar Uusuants/Transkutuku. Bosque primario, suelo con afloramiento de rocas calizas.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"205","2013-10-23 13:23:00-02","MO","MOBOT","1832565","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","M. H. Grayum (MO)",NA,NA,NA,"Fernando Nicolalde-Morejón|Germán Toasa|I. Vinza|V. Jimbicti","Nicolalde-Morejón 1132","2002","2","3","Ecuador","Morona-Santiago","Morona","-78.0666667","-2.5333333",NA,NA,"1100.00000000",NA,NA,NA,NA,"Cordillera de Cutucú. Centro Shuar Angel Roubi. Area de bosque intervenido y pasturas.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"206","2010-11-13 04:25:00-02","MO","MOBOT","2458681","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Roberto M. Klein","Klein 1201","1955","3","10","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Itajaí. Cunhas",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2011-06-08 11:53:00-03","MO","MOBOT","2541118","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","R.L. Liesner",NA,NA,NA,"José Schunke V.","Schunke Vigo 8654","1975","11","11","Peru","San Martín","Mariscal Cáceres",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,"Dtto. Tocache Nuevo. Fundo Grán Chaparral del Sr. Carlos Arévalo (río Cañuto). En bosque alto con mucha sombra.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-07-20 04:34:00-03","MO","MOBOT","2684785","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Bertil Ståhl|Boj Bro|Jette T. Knudsen|Hugo Navarrete|Benjamin Øllgaard","Ståhl 1963","1995","11","17","Ecuador","Morona-Santiago",NA,"-77.73333","-2.2",NA,NA,"650.00000000","750.00000000",NA,NA,NA,"Mutintz and vicinity, SW of Makuma. primary and disturbed forest on terra firme. transect 5 x 240 m.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2014-03-18 11:00:00-03","MO","MOBOT","2968213","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","M. H. Grayum (MO)",NA,NA,NA,"J. Sanz Biset","Sanz Biset 235","2004","11","15","Peru","San Martín","San Martín",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,"Distrite de Chazuta. Llucanayacu. 38 28'04, 9276527 utm.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA
"210","2015-01-16 15:38:00-02","MO","MOBOT","735049","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Ronald L. Liesner",NA,NA,NA,"José Schunke V.","Schunke Vigo 10667","1979","1","2","Peru","San Martín","Mariscal Cáceres","-76.5","-8.1833333",NA,NA,"520.00000000",NA,NA,NA,NA,"Dtto. Tocache Nuevo; Quebrada de Cañuto, cerca al Fundo del Sr. Victor Arévalo.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"70","5",NA
"211","2016-10-13 05:57:00-03","MO","MOBOT","736568","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Uno Eliasson (GB), February",NA,NA,NA,"Walter A. Palacios|David A. Neill","Palacios Cuenca 6762","1990","12","11","Ecuador","Zamora-Chinchipe","Nangaritza","-78.66666","-4.3",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,"Valle del Río Nangaritza. Miazi. Sendero al Hito de Miazi, al este del campamento militar. Bosque primario sobre rocas calcáreas. Bosque muy húmedo Tropical.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"90-78","5",NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","736579","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Ronald Liesner (MO)",NA,NA,NA,"Bruce A. Stein","Stein 2825","1985","5","18","Ecuador","Morona-Santiago",NA,"-78.41666","-2.95",NA,NA,"1100.00000000",NA,NA,NA,NA,"Limon (General Plaza) to Macas road, c. 8 km N of Limon. Moist forested quebrada.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-203","5",NA
"213","2013-06-02 05:37:00-03","MO","MOBOT","736739","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","H. Flores (MEXU)",NA,NA,NA,"H. van der Werff|Efraín Freire","van der Werff 13352","1994","2","22","Ecuador","Zamora-Chinchipe",NA,"-78.61666","-4.11666",NA,NA,"900.00000000","1200.00000000",NA,NA,NA,"Campamento Pachicutza along Rio Nangaritza. Lower part of trail to El Hito.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"143","5",NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","736833","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Robin B. Foster","Foster 9363","1982","10","21","Peru","Huánuco","Pachitea","-75.41666","-9.66666",NA,NA,"450.00000000",NA,NA,NA,NA,"Codo de Pozuzo: Alluvial fan floodplain of Río Pozuzo after it emerges from mountains, trail S of settlement to main river. Flat, partly logged high forest.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"28","5",NA
"215","2013-07-28 05:59:00-03","MO","MOBOT","737820","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Gunnar Wilhelm Harling|Lennart Andersson","Harling 24331",NA,NA,NA,"Ecuador","Morona-Santiago",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2018-09-12 14:47:58-03","UNIOESTE","UNOP","7106","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Saka, M.N.","2011","04",NA,"Saka, M.N.; Franco, B.; Franco, B.","98","2010","06","15","Brasil","São Paulo","São Lourenço da Serra","-46.941722","-23.824667","-46.941722","-23.824667","757","757","Interior de mata atlântica secundária. Arbusto, ca, 0,4m altura. Próximo á curso d'água. Frutos em forma de cálice, sementes pretas.",NA,NA,"Reserva Particular do Patrimônio Natural Paiol Maria, trilha próximo a Base.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-07-10 09:43:14-03","MBML","MBML-HERBARIO","43887",NA,"Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","M.N. Saka/2011",NA,NA,NA,"M.N. Saka; B. Franco","98","2010","06","15","Brasil","São Paulo","São Lourenço da Serra","-46.939998626709","-23.8500003814697",NA,NA,"757","757","Interior de mata atlântica secundária, arbusto ca 4m alt., próximo a curso d'agua. Frutos em forma de cálice, sementes pretas. Prensado em álcool","MBML043887","MBML043887","Reserva Particular do Patrimônio Natural Paiol Maria, Trilha próxima a Base",NA,NA,NA,NA,"10031","auto",NA,NA,NA,NA,NA,NA
"218","2021-01-09 21:48:17-03","UNICENTRO","HUCO","5333","S","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Korte","2010",NA,NA,"Korte, A.","2368","2010","03","30","Brasil","Santa Catarina","Rodeio","-49.3664016723633","-26.9228000640869",NA,NA,NA,NA,"FURB 23189; Herbácea; DESC: Herbácea",NA,NA,NA,NA,NA,NA,NA,"13874","auto",NA,NA,NA,NA,NA,NA
"219","2020-06-15 15:28:13-03","UNESP-RC","HRCB","35997","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","brasiliensis","Celosia brasiliensis","Moq.","Furlan, A.","2002",NA,NA,"Zipparro, V.B.","2065","2001","04","10","Brasil","São Paulo","Sete Barras","-48.080556","-24.235556","48º04'50W","24º14'08S",NA,NA,"Herbácea com cerca de 80cm de altura, presença de frutos imaturos e frutos maturos verdes.",NA,NA,"Parque Intervales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-06-15 15:28:13-03","UNESP-RC","HRCB","25164","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","brasiliensis","Celosia brasiliensis","Moq.","Furlan, A.","1997",NA,NA,"Pirani, J.R.","3109","1994","04","19","Brasil","São Paulo","Miracatu","-47.4599990844727","-24.2800006866455","47º13W","24º03S","550","550","Erva 50cm alt., entre grandes rochas na base da Cachoeira. Pecíolos avermelhados. Frutos utrículos verdes, sementes negras.",NA,NA,"Fazenda Itereí, Serra de Paranapiacaba.",NA,NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA
"221","2020-06-15 15:28:13-03","UNESP-RC","HRCB","55447","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Saka, M.N.","2011","04",NA,"Lombardi","8492","2011","04","15","Brasil","Rio de Janeiro","Guapimirim",NA,"-22.493944","43º00'04.9","22º29'38,2S","390","390","Erva 0,5m, pecíolo arroxeado, botões creme-esverdeados.",NA,NA,"Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-06-15 15:28:13-03","UNESP-RC","HRCB","53456","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Saka, M.N.","2011","04",NA,"Saka, M.N.","98","2010","06","15","Brasil","São Paulo","São Lourenço da Serra","-46.941722","-23.824667","46º56'30.2W","23º49'28,8S","757","757","Arbusto, ca. 0,4m altura. Próximo a curso d'água. Frutos em forma de cálice, sementes pretas",NA,NA,"Reserva particular do patrimônio natural Paiol Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-06-15 15:28:13-03","UNESP-RC","HRCB","27092","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Franciosi, E.R.N.","1","1996","12","14","Brasil","São Paulo","Cunha",NA,"-23.256944","45º02'32'W","23º15'25S",NA,NA,"Arbusto de 0,6m de altura.",NA,NA,"P.E. da Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-01-26 14:12:04-03","CPACT","ECT","3932","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","A.L.Gasper","2010","06","01","T.J.Cadorin; B.Grosch | C.P.Lopes","1006","2010","01","26","Brasil","Santa Catarina","Doutor Pedrinho","-49.585278","-26.7275","49º35'7''W","26º43'39''S","785","785",NA,"ECT0003932","ECT0003932","Forcação. Floresta Ombrófila Densa. Estágio Avançado. Interior do fragmento.","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","2571730A","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"E. Ule","329",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US03539169",NA,"Im Urwald des Pão d'Assucar, São Francisco.",NA,"Caryophyllales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2571729A","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"E. Ule","820",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US03539167",NA,"Im Walde jenseits des Flusses, Blumenau.",NA,"Caryophyllales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","2779620","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"M. T. Madison, E. O. Bush & E. W. Davis","3206","1976","11",NA,"Ecuador","Morona-Santiago",NA,"-78.1","-2.77",NA,NA,NA,NA,NA,"US03539170",NA,"Cutucuensis. Cordillera de Cutucú, western slope, along a trail from Logroño to Yaupi.",NA,"Caryophyllales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","94906","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US00829562","US00829562_01",NA,NA,"Caryophyllales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","3710790","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"C. Baez, T. Lima & P. Rosa","528",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"-43.2853","-22.9564",NA,NA,"465",NA,NA,"US03539168",NA,"Rio de Janeiro. Parque Nacional de Tijuca. Trilha Cova da Onça.",NA,"Caryophyllales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","1796773","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"J. Cuatrecasas","8644","1940","3","24","Colombia","Huila",NA,NA,NA,NA,NA,"1900","2100",NA,"US03539171",NA,"Departamento del Huila: Cordillera Oriental, vertiente occidental, abajo de Gabinete en la hondonada del Abra de San Andrés.",NA,"Caryophyllales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"231","2020-09-02 16:19:11-03","Cenargen","CEN","104812","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","A. L. Gasper","2010","06",NA,"Tiago João Cadorin","1006","2010","01","26","Brasil","SC","DOUTOR PEDRINHO","-49.585277","-26.7275","-49.585277","-26.7275","785","785","Estágio avançado. Interior de fragmento. Doação Embrapa Clima Temperado - Herbário ECT.","CEN00104812","CEN00104812","Forcação.",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"1",NA
"232","2019-12-09 17:29:15-03","UFPR","EFC","12267","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Cordeiro, J.","2007","12","21","Cervi, A.C.; Tardivo, R.C.","9344","2007","12","14","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Erva ereta, flor creme, interior da floresta. (HUPG 16378)","EFC012267",NA,"Caminho dos Jesuítas",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"233","2019-12-09 17:29:15-03","UFPR","EFC","12057","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Blum, C.T.; Kozera, C.","2008","10","18","Blum, C.T.; Proença, R.T.","271","2008","10","18","Brasil","Paraná","Morretes","-48.6987","-25.614","-48.6987","-25.6140","600","600","Terrícola com 25 cm, aos 600 m.s.n.m. Com frutos.","EFC012057",NA,"Serra da Prata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-12-09 17:29:15-03","UFPR","EFC","11602","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.",NA,NA,NA,NA,"Cervi, A.C.","2651","1986","03","28","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"erva em picada no interior da mata. Flor creme e frutos verdes. (UPCB 16794)","EFC011602",NA,"Estrada da Graciosa",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:14:09-03","USP","SPF","121973","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Franciosi, ERN",NA,NA,NA,"Franciosi, ERN","1","1996","12","14","Brasil","São Paulo","Cunha","-45.042222","-23.256944","-45.042222","-23.256944",NA,NA,NA,"SPF00121973",NA,"Parque Estadual da Serra do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:14:09-03","USP","SPF","94386","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Furlan, A","1997",NA,NA,"Pirani, JR","3109","1994","04","19","Brasil","São Paulo","Miracatu","-47.216667","-24.05","-47.216667","-24.05","550","550",NA,"SPF00094386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:14:09-03","USP","SPF","31102","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Furlan, A","1983","05","25","Pinheiro, RS","1092","1971","03","10","Brasil","Bahia","Almadina","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,NA,"SPF00031102",NA,"Mata da Serra Pancadinho.",NA,NA,NA,NA,"14289","auto",NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:14:09-03","USP","SPF","31082","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Furlan, A","1983","05","12","Santos, TS","1245","1970","10","31","Brasil","Bahia","Ipiaú","-39.7338981628418","-14.1372003555298",NA,NA,NA,NA,NA,"SPF00031082",NA,"Estrada a Jequié.",NA,NA,NA,NA,"24789","auto",NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:14:09-03","USP","SPF","100706","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Pirani, JR; Giulietti, AM","2001",NA,NA,"Pirani, JR","3568","1995","02","20","Brasil","Rio de Janeiro","Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"SPF00100706",NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:14:09-03","USP","SPF","85799","PreservedSpecimen","Plantae","Amaranthaceae","Celosia","grandifolia","Celosia grandifolia","Moq.","Senna, LR","2009","01",NA,"Mello-Silva, R","575","1992","07","06","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"SPF00085799",NA,"Fazenda Intervales. Saibadela. Trilha nº 2 ou Trilha do Araçá.",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
