"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"47","2021-03-15 16:37:00-03","NY","NYBG","02102740","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","N. A. Rosa","4059","1981","04","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245634' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102740","Magnoliophyta","Malvales","L.","Pará","Tucuruí","Margem direitada rodovia Tucurui. Repartimento, km 41 a 45.","-49.8193341","-4.0754774","NY02102740_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1413860","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","I. Brasil","110","2007","05","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1414568' target='other'> <mi>dwc_moreinfo</mi></a>","NY01413860","Magnoliophyta","Malvales","L.","Acre","Rio Branco","Irineu Serra","-67.8714","-9.9289","NY01413860_01",NA,NA,NA,"I. Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00942977","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata lobata","A. Krapovickas","14416","1968","06","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1061661' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942977","Magnoliophyta","Malvales","L.","Mato Grosso do Sul","Campo Grande","Aeroporto. Borde de camino.","-54.6464","-20.4431","NY00942977_01","lobata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","2102717","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","W. A. Archer","7518","1942","07","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245599' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102717","Magnoliophyta","Malvales","L.","Pará",NA,"Around Belém.","-48.4515792","-1.416754","NY02102717_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","410920","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","B. J. Pickel",NA,"1932","06","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203332' target='other'> <mi>dwc_moreinfo</mi></a>","NY00410920","Magnoliophyta","Malvales","L.","Pernambuco",NA,"Tapera","-35.18","-8.12","NY00410920_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00942978","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","R. de Lemos Fróes","11807","1940",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1061662' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942978","Magnoliophyta","Malvales","L.","Maranhão","São Luís","Island of São Luiz. Anil, around camps.","-44.24243","-2.550163","NY00942978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","709511","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","L. Buscalioni","1612","1899","08","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=857499' target='other'> <mi>dwc_moreinfo</mi></a>","NY00709511","Magnoliophyta","Malvales","L.","Pará",NA,"Rio Tocantins, nella foresta lungo l' Igarapé Trocará presso Alcobacã.",NA,NA,"NY00709511_01 NY00709511_02",NA,NA,NA,"P. A. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","410922","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","A. Gehrt","8367","1923","03","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203330' target='other'> <mi>dwc_moreinfo</mi></a>","NY00410922","Magnoliophyta","Malvales","L.","São Paulo",NA,"Serra Velha",NA,NA,"NY00410922_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2102711","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","J. F. Ramos","20177","1974","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245559' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102711","Magnoliophyta","Malvales","L.","Amazonas","Manaus","INPA, Estrada do Aleixo, km 3.","-59.986249","-3.097461","NY02102711_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00942971","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","H. S. Irwin","17590","1966","06","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1061645' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942971","Magnoliophyta","Malvales","L.","Goiás","Piranhas","Drainage of the Upper Rio Araguaia.","-51.85","-16.53","NY00942971_01",NA,"700","700","A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","410931","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","M. T. Shirata","188","1985","05","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203325' target='other'> <mi>dwc_moreinfo</mi></a>","NY00410931","Magnoliophyta","Malvales","L.","Paraná","Matinhos","Ilha do Farol, Caiobá","-48.5428","-25.8175","NY00410931_01",NA,NA,NA,"S. M. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","2102726","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","T. C. Plowman","9681","1980","03","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245620' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102726","Magnoliophyta","Malvales","L.","Pará","Tucuruí","Breu Branco, km.40 south of Represa Tucuruí along highway BR 422.","-49.733333","-3.916667","NY02102726_01",NA,"90","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","709322","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","D. C. Daly","11754","2003","05","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=556629' target='other'> <mi>dwc_moreinfo</mi></a>","NY00709322","Magnoliophyta","Malvales","L.","Acre","Porto Walter","Rio Juruá-Mirim, Igarapé Comprido (right-bank tributary), near Comunidade Santo Antônio.","-72.9575","-8.2342","NY00709322_01",NA,NA,NA,"P. A. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","410924","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","M. Guillos",NA,NA,NA,NA,"South America","Brazil","sheet",NA,"illegible - see label <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203338' target='other'> <mi>dwc_moreinfo</mi></a>","NY00410924","Magnoliophyta","Malvales","L.","Bahia",NA,NA,"-39.039072","-15.159747","NY00410924_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","2102734","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","S. R. Hill","12740","1983","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245628' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102734","Magnoliophyta","Malvales","L.","Amazonas",NA,"km 19 of BR-174, Manaus-Caracaraí road N of Manaus","-60.0363404","-2.8136965","NY02102734_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","2102733","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","C. Davidson","10666","1980","07","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245627' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102733","Magnoliophyta","Malvales","L.","Pará","Oriximiná","Cachoeira Porteira","-57.0369","-1.0919","NY02102733_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01197868","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","P. Fiaschi","1867","2003","11","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1265197' target='other'> <mi>dwc_moreinfo</mi></a>","NY01197868","Magnoliophyta","Malvales","L.","Bahia","Jussari","Estrada Jussari-Palmira, entrada à esquerda ca. 7.5 km. Fazenda Teimoso. RPPN Serra do Teimoso.","-39.5286","-15.1581","NY01197868_01",NA,NA,NA,"P. A. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00942968","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata lobata","H. S. Irwin","6877","1964","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1061638' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942968","Magnoliophyta","Malvales","L.","Mato Grosso",NA,"Ca. 50 km. N. of Barra do Garças, on rd. to Xavantina.","-52.22","-15.4","NY00942968_01","lobata","300","400","A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02102705","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","W. J. Burchell","802","1825","12","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245553' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102705","Magnoliophyta","Malvales","L.",NA,NA,NA,NA,NA,"NY02102705_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02102702","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","B. V. Rabelo","396","1980","02","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245549' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102702","Magnoliophyta","Malvales","L.","Amapá","Macapá","Canteiro do Museu.","-51.0663986206055","-0.366667002439499","NY02102702_01",NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2102738","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","A. Krapovickas","37129","1981","01","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245632' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102738","Magnoliophyta","Malvales","L.","Amazonas","Manaus","Cerca del Hotel Tropical, barranca rio Negro.","-60.0250015258789","-3.10193991661072","NY02102738_01",NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02103912","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","G. B. de Freitas","156","2006","09","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2507245' target='other'> <mi>dwc_moreinfo</mi></a>","NY02103912","Magnoliophyta","Malvales","L.","Paraíba","Marcação","Aldeia Tramataia","-35.0147018432617","-6.76999998092651","NY02103912_01",NA,NA,NA,NA,"9905","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1519557","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","E. M. Pessoa","122","2009","11","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1783462' target='other'> <mi>dwc_moreinfo</mi></a>","NY01519557","Magnoliophyta","Malvales","L.","Pernambuco","Igarassu","Usina São José, Fragmento Chave","-34.9063987731934","-7.83416986465454","NY01519557_01",NA,NA,NA,"E. M. Pessoa","24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2102736","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","B. V. Rabelo","1227","1981","04","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245630' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102736","Magnoliophyta","Malvales","L.","Amapá","Macapá","Braço do rio Macacoari","-51.0664","-0.366667","NY02102736_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","2102746","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","L. O. A. Teixeira","361","1982","05","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245639' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102746","Magnoliophyta","Malvales","L.","Rondônia","Ariquemes","Mineração Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes.","-63.58","-10.583333","NY02102746_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2102730","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","L. Coradin","1024","1977","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245624' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102730","Magnoliophyta","Malvales","L.","Roraima",NA,"Vicinity Caracarai - By Rio Branco. Quarantine Area.","-61.1290401","1.8220446","NY02102730_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2102743","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","S. R. Hill","12915","1983","07","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245636' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102743","Magnoliophyta","Malvales","L.","Amazonas","Nova Olinda do Norte","Funai village of Laranjal, rio Mari-Mari just below rio Paca","-58.95","-4.08","NY02102743_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","410928","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","S. A. Mori","10089","1978","05","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203311' target='other'> <mi>dwc_moreinfo</mi></a>","NY00410928","Magnoliophyta","Malvales","L.","Bahia","Itabuna","Cerca de 3 km a NW de Juçari. Folha SD - 24 (15-39c).","-39.5166","-15.1666","NY00410928_01",NA,"200","200","A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02102704","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","H. T. Beck","119","1987","10","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245551' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102704","Magnoliophyta","Malvales","L.","Pará",NA,"Estacão Ecologia do Jari, Projeta Reserva Genetica, SEMA","-52.5",NA,"NY02102704_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","410921","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","J. Ball",NA,"1882","07","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203333' target='other'> <mi>dwc_moreinfo</mi></a>","NY00410921","Magnoliophyta","Malvales","L.","Rio de Janeiro","Rio de Janeiro","Juxta Tijuca","-43.274528","-22.95583","NY00410921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","2102708","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","M. J. P. Pires-O'Brien","964","1986","05","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245556' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102708","Magnoliophyta","Malvales","L.","Pará","Almeirim","Mt Dourado Pacanari, area 47, centro.","-52.75","-0.583","NY02102708_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00942973","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","W. R. Anderson","9874","1973","05","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1061649' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942973","Magnoliophyta","Malvales","L.","Mato Grosso",NA,"Ca. 5 km N of Barra do Garças, south face of mountain","-52.25","-15.83812","NY00942973_01",NA,"500","500","P. A. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","410919","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","J. N. Rose","19706","1915","05","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203322' target='other'> <mi>dwc_moreinfo</mi></a>","NY00410919","Magnoliophyta","Malvales","L.","Bahia",NA,"Agua Comprida",NA,NA,"NY00410919_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","02102703","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","J. U. M. dos Santos","67","1978","02","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245550' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102703","Magnoliophyta","Malvales","L.","Acre","Rio Branco","Km 1 ao km 23 da Rodovia Rio Branco-Porto Velho.","-67.7903116","-10.0116092","NY02102703_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","2102706","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","R. de Lemos Fróes","23225","1948","12",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245554' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102706","Magnoliophyta","Malvales","L.","Roraima",NA,"Caracarahy. Território do Rio Branco.",NA,NA,"NY02102706_01 NY02102706_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","2102744","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","C. A. Cid Ferreira","3436","1982","10","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2245637' target='other'> <mi>dwc_moreinfo</mi></a>","NY02102744","Magnoliophyta","Malvales","L.","Amazonas","Maraã","Rio Japurá, afluente do rio Solimões, atrás da cidade.","-65.5","-1.833333","NY02102744_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","1413865","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","I. Brasil","173","2007","05","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1414475' target='other'> <mi>dwc_moreinfo</mi></a>","NY01413865","Magnoliophyta","Malvales","L.","Acre","Rio Branco","Área de Proteção Ambiental Irineu Serra.","-67.8714","-9.9289","NY01413865_01",NA,NA,NA,"I. Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","410933","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","L. Riedel","261","1831","01","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=203329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00410933","Magnoliophyta","Malvales","L.","Rio de Janeiro",NA,NA,NA,NA,"NY00410933_01 NY00410933_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","00942974","PreservedSpecimen","Plantae","Malvaceae","Urena","lobata","Urena lobata","S. Tsugaru","B-1796","1987","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1061651' target='other'> <mi>dwc_moreinfo</mi></a>","NY00942974","Magnoliophyta","Malvales","L.","Mato Grosso","Juará","River side and islet of Rio Peixe, near Fazenda Maringa. 45 km SW from Juará. Collected by boat.","-57.1831","-11.0111","NY00942974_01",NA,NA,NA,"P. A. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
