"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","fieldNumber","individualCount"
"199","2019-11-01 15:16:51-03","UnB","UB","75989","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Anderson, WR","9809","1973","05","06","Southern America","Brasil","Mato Grosso","Barra do Garças","Barra do Garças, 9km NE of Barra do Garças","-52.25","-15.883333","500","700",NA,"Top and eastern slope of mountain. Sandstone and sandy soil with cerrado. Among rocks","UB0022787","UB0022787","1999",NA,NA,NA,NA,"-52.25","-15.883333",NA,NA,NA,NA
"200","2019-11-01 15:16:51-03","UnB","UB","75990","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Anderson, WR","9697","1973","05","04","Southern America","Brasil","Mato Grosso",NA,"Ca. 35km (straight line ) ENE of Barra do Garças",NA,NA,"500","500",NA,"1,5m tall; Hillside cerrado","UB0022783","UB0022783","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-01 15:16:51-03","UnB","UB","75991","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Anderson, WR","8280","1973","04","06","Southern America","Brasil","Goiás",NA,"44km SE of Cristalina",NA,NA,"980","980",NA,"Grassy campo and gallery forest. Campo","UB0022784","UB0022784","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-01 15:16:51-03","UnB","UB","75992","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Anderson, WR","9418","1973","04","29","Southern America","Brasil","Goiás",NA,"Ca. 30km (straight line) S of Caiapônia",NA,NA,"950","1200",NA,"Cerrado on steep rocky hillside and at top and base of hill. Rocky hillside","UB0022805","UB0022805","1999","09",NA,NA,NA,NA,NA,"12",NA,NA,NA
"203","2019-11-01 15:16:51-03","UnB","UB","75993","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Hunt, DR","5610","1966","05","27","Southern America","Brasil","Mato Grosso",NA,"Xavantina - Cachimbo road, 215km from Xavantina",NA,NA,NA,NA,NA,"Grass; Camp site at end of abandoned stretch of road","UB0022786","UB0022786","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:16:51-03","UnB","UB","8648","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Silva, RR","Silva, RR","60","1998","04","01","Southern America","Brasil","Distrito Federal","Brasília","Árie Santuário de Vida Silvestre do Riacho Fundo","-47.947222","-15.847222","1000","1000",NA,"Planta perene, cespitosa; anteras alaranjadas, estígmas plumosos amarelos.; Erva; Campo cerrado.","UB0026598","UB0026598","2000","06",NA,NA,NA,"-47.947222","-15.847222",NA,NA,NA,NA
"205","2019-11-01 15:16:51-03","UnB","UB","8652","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Silva, RR","Silva, RR","64","1998","04","24","Southern America","Brasil","Distrito Federal","Brasília","Árie Santuário de Vida Silvestre do Riacho Fundo","-47.947222","-15.847222","1000","1000",NA,"Planta perene, cespitosa, decumbente; estígmas amarelos.; Erva; Campo limpo.","UB0026644","UB0026644","2000","08",NA,NA,NA,"-47.947222","-15.847222",NA,NA,NA,NA
"206","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Lira-Gouvêa, APM; Martin, G","271","2017","04","21","Southern America","Brasil","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão","-47.812222","-15.836667","1089","1089",NA,"campo sujo antropizado","UB0110249","UB0110249",NA,NA,NA,NA,NA,"-47.812222","-15.836667",NA,NA,NA,NA
"207","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Munhoz, CBR; Eugênio, CUO","PP-FAL87","2011","04","30","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.906306","-15.930056","990","990",NA,"PP FAL= (Parcelas permanentes Fazenda Água Limpa)- CS2, UA 5; Erva; Campo sujo",NA,NA,NA,NA,NA,NA,NA,"-47.906306","-15.930056",NA,NA,NA,NA
"208","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Rodrigues, RS","Campos, LZO; Faria, JEQ; Chacon, RG; Allem, LN; Gama, R","12","2009","04","14","Southern America","Brasil","Distrito Federal","Brasília",NA,"-48.048611","-15.481944",NA,NA,NA,"Gramínea coletada na APA de Cafuringa nas proximidades do Rio Palmas; Cerrado","UB0026923","UB0026923","2017","01",NA,NA,NA,"-48.048611","-15.481944","17",NA,NA,NA
"209","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Lira-Gouvêa, APM; Martin, G","275","2017","04","21","Southern America","Brasil","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão","-47.811944","-15.836667","1092","1092",NA,"campo sujo antropizado","UB0110239","UB0110239",NA,NA,NA,NA,NA,"-47.811944","-15.836667",NA,NA,NA,NA
"210","2020-07-29 09:06:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Bijos, NR; Munhoz, CBR; Eugênio, CUO","PP-JBB41","2009","01","29","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília. L14UA01","-47.856944","-15.891667",NA,NA,NA,"Vereda",NA,NA,NA,NA,NA,NA,NA,"-47.856944","-15.891667",NA,NA,NA,NA
"211","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Oliveira, RC; Silva, CFS","3482","2018","06","15","Southern America","Brasil","Distrito Federal","Brasília","Reserva Ecológica da Chapada da Contagem","-47.866667","-15.638611",NA,NA,NA,"Erva; Campo Sujo",NA,NA,NA,NA,NA,NA,NA,"-47.866667","-15.638611",NA,NA,NA,NA
"212","2020-07-29 09:06:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Bijos, NR; Munhoz, CBR; Eugênio, CUO","PP-JBB40","2009","01","30","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Estação Ecológica do Jardim Botânico de Brasília. L2UA02","-47.856944","-15.891667",NA,NA,NA,"Vereda",NA,NA,NA,NA,NA,NA,NA,"-47.856944","-15.891667",NA,NA,NA,NA
"213","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Rodrigues, RS","Neves, JLG","10","1984","05","16","Southern America","Brasil","Distrito Federal","Brasília","17km a SE do centro de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Sementes marrom-escuro, dispostas em espiga, 99cm de altura; Campo sujo de cerrado (quase campo limpo). Poucos arbustos por hectare, solo vermelho, sem cascalho e laterita",NA,NA,"2017","01","70570","auto",NA,NA,NA,"17",NA,NA,NA
"214","2019-11-01 15:16:51-03","UnB","UB","102333","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Lima, N","221","1968","05",NA,"Southern America","Brasil","Distrito Federal","Brasília","Estação Experimental do ICB","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado","UB0026640","UB0026640","1999","09","70570","auto",NA,NA,NA,"12",NA,NA,NA
"215","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Oliveira, RC; Stephanie, A; Santana, SH; Sousa, MWS","2610","2011","04","08","Southern America","Brasil","Distrito Federal","Brasília","Poço Azul, Lago Oeste.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Rizomatosa.; Campo Limpo, relevo ondulado, substrato lateritico.","UB0026626","UB0026626","2011","04","70570","auto",NA,NA,NA,"08",NA,NA,NA
"216","2019-11-01 15:16:51-03","UnB","UB","102334","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Heringer, EP","10416","1965","05","15","Southern America","Brasil","Distrito Federal","Brasília","SIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado","UB0026646","UB0026646","1999","09","70570","auto",NA,NA,NA,"12",NA,NA,NA
"217","2019-11-01 15:16:51-03","UnB","UB","102331","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Philcox, D","4869","1968","05","03","Southern America","Brasil","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Campo cerrado","UB0026635","UB0026635","1999",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Oliveira, RC; Ramos, DM","2484","2009","07","27","Southern America","Brasil","Distrito Federal","Sobradinho",NA,"-47.727972","-15.664861",NA,NA,NA,"Erva&nf;Frequente; Campo Sujo. Relevo ondulado e susbstrato pedregoso.","UB0026600","UB0026600","2009","07",NA,NA,NA,"-47.727972","-15.664861","27",NA,NA,NA
"219","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Oliveira, RC; Ramos, DM","2484","2009","07","27","Southern America","Brasil","Distrito Federal","Sobradinho",NA,"-47.727972","-15.664861",NA,NA,NA,"Erva&nf;Frequente; Campo Sujo. Relevo ondulado e susbstrato pedregoso.","UB0026622","UB0026622","2009","07",NA,NA,NA,"-47.727972","-15.664861","27",NA,NA,NA
"220","2019-11-01 15:16:51-03","UnB","UB","183365","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Rua, GH; Bonasora, MG; Silva, AS; Mendes, VC","989","2011","04","18","Southern America","Brasil","Mato Grosso","Cuiabá ","Estrada Cuiabá-Chapada dos Guimarães (MT-251), km 10","-56.059","-15.481139","200","200",NA,"Cerrado na beira L da estrada",NA,NA,NA,NA,NA,NA,NA,"-56.059","-15.481139",NA,NA,NA,NA
"221","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Rodrigues, RS","Pinheiro, F","s.n.","1984","05","16","Southern America","Brasil","Distrito Federal","Brasília","Campo sujo de cerrado (quase campo limpo). Latossol muito profundo, vermelho, sem pedras. Estacionalmente saturado abaixo de 1m","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2017","01","70570","auto",NA,NA,NA,"17",NA,NA,NA
"222","2019-11-01 15:16:51-03","UnB","UB","102332","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Lima, N","172","1968","04","10","Southern America","Brasil","Distrito Federal","Brasília","Estação Experimental do ICB","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado","UB0026636","UB0026636","1999","10","70570","auto",NA,NA,NA,"10",NA,NA,NA
"223","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Lima, N; Heringer, EP","170","1968","04","10","Southern America","Brasil","Distrito Federal","Brasília","Estação Experimental do Instituto Central de Biologia","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado",NA,NA,"1999","09","70570","auto",NA,NA,NA,"11",NA,NA,NA
"224","2019-11-01 15:16:51-03","UnB","UB","102328","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Oliveira, RC","1503","2004","08","17","Southern America","Brasil","Distrito Federal","Brasília","Poço Azul","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Erva cespitosa; Campos eco. Solo argiloso, inclinado","UB0026596","UB0026596","2004","07","70570","auto",NA,NA,NA,"17",NA,NA,NA
"225","2019-11-01 15:16:51-03","UnB","UB","177882","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Oliveira, RC; Stephanie, A; Santana, SH; Sousa, MWS","2610","2011","04","08","Southern America","Brasil","Distrito Federal","Brasília","Poço Azul, Lago Oeste.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Rizomatosa.; Campo Limpo, relevo ondulado, substrato lateritico.","UB0026632","UB0026632","2011","04","70570","auto",NA,NA,NA,"08",NA,NA,NA
"226","2019-11-01 15:16:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Pires, JM","9250","1963","04","21","Southern America","Brasil","Distrito Federal","Brasília","Próximo ao Parque Florestal","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado","UB0026604","UB0026604","1999","09","70570","auto",NA,NA,NA,"12",NA,NA,NA
"227","2019-11-01 15:16:51-03","UnB","UB","102329","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Pires, JM","9250","1963","04","21","Southern America","Brasil","Distrito Federal","Brasília","Próximo ao Parque Florestal","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado","UB0026648","UB0026648","1999","09","70570","auto",NA,NA,NA,"12",NA,NA,NA
"228","2019-11-01 15:16:51-03","UnB","UB","75986","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Heringer, EP","10414","1965","05","15","Southern America","Brasil","Distrito Federal","Brasília","SIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Planta erecta, flores pilosas; Cerrado aberto","UB0026642","UB0026642","2000","12","70570","auto",NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:16:51-03","UnB","UB","102330","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Sucre, D","519","1965","06","03","Southern America","Brasil","Distrito Federal","Brasília","Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Formando moitas","UB0026634","UB0026634","1999","09","70570","auto",NA,NA,NA,"10",NA,NA,NA
"230","2019-11-01 15:16:51-03","UnB","UB","203573","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Reis, PA","Faria, JEQ; Reis, PA; Ribeiro, ARO; Sousa, MWS","3354","2013","03","21","Southern America","Brasil","Goiás","Alto Horizonte","Fazenda do Sr. Manoel Braz, Sururuca","-49.3386001586914","-14.1955995559692",NA,NA,NA,"Erva 1,4m. Flor anteras amarelas. Espigueta verde; Cerrado s.s","UB0029834","UB0029834","2013","04","27619","auto",NA,NA,NA,NA,NA,NA,NA
"231","2019-05-06 12:01:44-03","UFU","HUFU","5850","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Filgueiras, T.S.","Barbosa, A.A.A.","587","1992","02","06",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Erva.; Campo sujo.","HUFU00032250","HUFU00032250",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"232","2018-08-21 21:58:41-03","UFMT","UFMT","29629","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, R.C.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16589","1997","05","20",NA,"Brasil","Mato Grosso","Alto Paraguai","Crista da Serra da Bocaina. 15 Km SW (em linha reta) de Alto Paraguai. Estrada para Tira Sentido.","-56.583333","-14.616667",NA,NA,NA,"Projeto Flora do Estado de Mato Grosso.; Erva, ca. 1 m de altura;espiguetas verdes.; Savana arborizada (cerrado) entre rochas.",NA,NA,"2000","12",NA,NA,NA,"-56.583333","-14.616667","24",NA,NA,NA
"233","2018-08-21 21:58:41-03","UFMT","UFMT","29630","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, R.C.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17212","1997","05","24",NA,"Brasil","Mato Grosso","Nobres","Gleba Coqueiral. Cerca de 43 Km ENE (em linah reta) de Nobres.","-55.95","-14.583333",NA,NA,NA,"Projeto Flora do Estado de Mato Grosso.; Erva;espiguetas verdes.; Savana arborizada (cerrado).",NA,NA,"2000","12",NA,NA,NA,"-55.95","-14.583333","24",NA,NA,NA
"234","2018-01-23 08:37:01-02","CAS","CAS-BOT","576386","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Mexia, Ynes","5520","1931","4",NA,"South America","Brazil","Minas Gerais",NA,"Corinto, Fazenda do Diamante, SE of buildings",NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"235","2018-01-23 08:38:56-02","CAS","CAS-BOT","576387","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Anderson, William R.","9697","1973","5",NA,"South America","Brazil","Mato Grosso",NA,"ca. 35 km ENE of Barra do Garcas",NA,NA,"500",NA,NA,"1.5 m tall",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA
"236","2021-02-08 12:54:03-03","UFRGS","ICN","137003","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","cf. geminiflorum","Paspalum cf. geminiflorum","Steud.",NA,"Longhi-Wagner, HM; Zuloaga; Viana, P","9668","2005","03","18","América do Sul","Brasil","MG","Catas Altas","Serra do Caraça (R.P.P.N.) no caminho para a cahoeira. Lat. 20°04'14 S long. 43°30'47 W","-43.513056","-20.070556","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.513056","-20.070556",NA,NA,NA,NA
"237","2021-02-08 12:54:03-03","UFRGS","ICN","136814","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","cf. geminiflorum","Paspalum cf. geminiflorum","Steud.",NA,"Longhi-Wagner, HM; Zuloaga; Guglieri","9522","2005","03","10","América do Sul","Brasil","SC","Água Doce","Lat. 26°39'29 S / long. 51°32'11 W","-51.536389","-26.658056","1210","1210",NA,"Dupl. CEN, SI.; Folhas rígidas. Rizoma forte. Ramos 1-2-3(4).; Campo pedregoso e seco. Pouco.",NA,NA,NA,NA,NA,NA,NA,"-51.536389","-26.658056",NA,NA,NA,NA
"238","2021-02-08 12:54:03-03","UFRGS","ICN","136818","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","cf. geminiflorum","Paspalum cf. geminiflorum","Steud.",NA,"Longhi-Wagner, HM; Zuloaga; Guglieri","9526","2005","03","10","América do Sul","Brasil","SC","Água Doce","Lat. 26°39'29 S / long. 51°32'11 W","-51.536389","-26.658056","1210","1210",NA,"Dupl. CEN, SI.; 2-3(5) ramos.; Na encosta seca.",NA,NA,NA,NA,NA,NA,NA,"-51.536389","-26.658056",NA,NA,NA,NA
"239","2021-02-08 12:54:06-03","UFRGS","ICN","103731","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, R","Boechat, SC; Filgueiras, T","96","1994","07","21","América do Sul","Brasil","GO","Alto Paraíso de Goiás","Alto Paraíso-Colinas, próximo do Vale da Lua, a 6 Km de S.Jorge","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Beira de mata",NA,NA,"2001","08","44724","auto",NA,NA,NA,"09",NA,NA,NA
"240","2021-02-08 12:54:06-03","UFRGS","ICN","034419","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, R","Arzivenco, L","580","1973","08","01","América do Sul","Brasil","MT","Aripuanã","Início da descida da Serra das Onças","-59.459400177002","-10.1667003631592",NA,NA,NA,NA,NA,NA,"2001","08","273871","auto",NA,NA,NA,"09",NA,NA,NA
"241","2021-02-08 12:54:06-03","UFRGS","ICN","133446","S","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Pereira, RM","Krieger, L","7546",NA,NA,NA,"América do Sul","Brasil","PR","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,"doação UFJF.",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-03 22:00:02-03","FLAS","FLAS","187152","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.",NA,"Gerald F. Guala II","1392",NA,NA,NA,NA,"Brazil","Goias",NA,NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-21 10:16:26-03","IBt","SP","160472","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Davidse, G; Llanos, F","5376","1973","12","30",NA,"Colômbia","Vichada",NA,"31 km W of Las Gaviotas along road to Puerto Gaitan.",NA,NA,"210","210",NA,NA,"SP036679","SP036679","2001","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:16:26-03","IBt","SP","109910","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Hunt, DR; Ramos, JF","5610","1966","05","27",NA,"Brasil","Mato Grosso",NA,"Xavantina - Cachimbo road, 215km from Xavantina.",NA,NA,"600","1000",NA,NA,"SP036676","SP036676","2001","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-21 10:16:26-03","IBt","SP","161046","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Davidse, G; et al.","12155","1976","04","09",NA,"Brasil","Goiás",NA,"7 km E of the Goias-Distrito Federal border along highway BR-020-330.",NA,NA,"870","870",NA,NA,"SP036677","SP036677","2001","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:16:26-03","IBt","SP","225189","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Filgueiras, TS","1383","1988","04","25",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.876389","-15.959722",NA,NA,NA,NA,NA,NA,"2001","04",NA,NA,NA,"-47.876389","-15.959722",NA,NA,NA,NA
"247","2019-11-21 10:16:26-03","IBt","SP","28240","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Chase, A","11310","1930","03","17",NA,"Brasil","Goiás",NA,"Between Viannapolis and Ponta Funda.",NA,NA,"900","1000",NA,NA,NA,NA,"2001","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 10:16:26-03","IBt","SP","346303","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Batalha, MA","3250","1999","04","07",NA,"Brasil","Goiás","Mineiros","Parque Nacional das Emas, Municípios de Chapadão do Céu e Mineiros.&nf;No parque, próximo ao ponto y.","-52.65","-17.816667",NA,NA,NA,NA,NA,NA,"2000","07",NA,NA,NA,"-52.65","-17.816667",NA,NA,NA,NA
"249","2019-11-21 10:16:26-03","IBt","SP","415761","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Filgueiras, TS","Aparecida da Silva, M; Inazawa, FK","6331","2007","03","20",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Margem da estrada próximo à chácara 2 en direção à estação meteorológica.","-47.866667","-15.766667","1090","1090",NA,NA,NA,NA,"2007","03",NA,NA,NA,"-47.866667","-15.766667","20",NA,NA,NA
"250","2019-11-21 10:16:26-03","IBt","SP","415779","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Aparecida da Silva, M","Aparecida da Silva, M; Pinheiro, FC","7033","2009","04","26",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.870556","-15.950278","1100","1100",NA,NA,"SP036680","SP036680","2009","05",NA,NA,NA,"-47.870556","-15.950278","07",NA,NA,NA
"251","2020-12-17 09:29:05-03","IBt","SP","198800","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Filgueiras, TS","Heringer, EP; Elias de Paula, J; Mendonça, RC; Heringer Salles, AE","1466","1979","06","05",NA,"Brasil","Distrito Federal","Brasília","RECOR, Vizinhanças das instalações (herbário)","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"252","2019-11-21 10:16:26-03","IBt","SP","161059","S","Plantae",NA,NA,"Poaceae","Paspalum","geminiflorum","Paspalum geminiflorum","Steud.","Oliveira, RC","Davidse, G; et al.","12181","1976","04","09",NA,"Brasil","Goiás","Abadiânia","18 km SW of Abadiania along highway BR-060.","-48.706901550293","-16.2042007446289","940","940",NA,NA,NA,NA,"2001","04","31693","auto",NA,NA,NA,NA,NA,NA,NA
