"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"53","2021-03-30 12:53:34-03","EAO","IAN","72264","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA","14050","1951","Southern America","Brasil","Fazenda Bom Intnto.",NA,"Perene.","IAN072264",NA,"11","07","Roraima",NA,"-59.254167","0.737222","Coradin, L",NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:53:34-03","EAO","IAN","72553","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Lanjouw, J","243","1933","Southern America","Suriname","Loc. Lower Saramacca River near Groningen. Border of rice field.",NA,NA,"IAN072553",NA,"06","27",NA,NA,"-56.5","3.6","Amshoff, GJH",NA,NA,"-56.5","3.6","1941",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:53:34-03","EAO","IAN","74102","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA; Ledoux, PVD","14374","1952","Southern America","Brasil","Rio Ararí, Ilha do Marajó, Fazenda Tuiuiú; campo semi-inundado.",NA,"Muito comum.","IAN074102",NA,"05","02","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:53:34-03","EAO","IAN","74472","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Pires, JM; Silva, NT da","4237","1952","Southern America","Brasil","Rio Arapiuns, Campo da Raposa.",NA,NA,"IAN074472",NA,"06","08","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:53:34-03","EAO","IAN","74547","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Pires, JM; Silva, NT da","4314","1952","Southern America","Brasil","Maicurú. Lago Uruxiacá.",NA,NA,"IAN074547",NA,"06","16","Pará",NA,NA,NA,"Swallen, JR",NA,NA,NA,NA,"1962",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:53:34-03","EAO","IAN","75684","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA; Cordeiro, E","15074","1952","Southern America","Brasil","Rio Guaporé, Pau D'Olho; campo.",NA,"Fruto hipertrófico.","IAN075684",NA,"06","18","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:53:34-03","EAO","IAN","77052","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA; Cordeiro, E","15159","1952","Southern America","Brasil","Rio São Miguel; afluente do Guaporé.",NA,NA,"IAN077052",NA,"06","19","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:53:34-03","EAO","IAN","77327","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA","15411","1952","Southern America","Brasil","Cacaul Grande; baixio do lado do Canal Vicente Chermont de Miranda.",NA,"Muito cortante; folha muito larga.","IAN077327",NA,"07","08","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:53:34-03","EAO","IAN","83845","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA; Pires, JM","16447","1954","Southern America","Brasil","Kelru; Zona de babaçú.",NA,NA,"IAN083845",NA,"07","07","Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:53:34-03","EAO","IAN","85127","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA; Klein, RM","17198","1954",NA,"Guiana Francesa","Morro de Pariacabo, brejo.",NA,NA,"IAN085127",NA,"10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:53:34-03","EAO","IAN","89259","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA; Ducke, A","18326","1955","Southern America","Brasil",NA,NA,NA,"IAN089259",NA,"06","18","Ceará","Barra do Cocó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:53:34-03","EAO","IAN","94686","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","D'Aage, C","s.n.","1954",NA,"Guiana Francesa","Savana de Kaw; várzea. são dos mais freqüentes.",NA,NA,"IAN094686",NA,"02",NA,NA,NA,NA,NA,"Black, GA",NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:53:34-03","EAO","IAN","183753","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Costa Neto, SV; Cardoso, J","2591","2006","Southern America","Brasil","Macarry",NA,"Erva aquática flutuante fixa. Inflorescência esverdeada","IAN183753",NA,"11","26","Amapá","Amapá","-50.793098449707","2.0533299446106","Costa Neto, SV",NA,NA,NA,NA,NA,NA,"134143","auto",NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:53:34-03","EAO","IAN","183732","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Costa Neto, SV; Cardoso, J","2537","2006","Southern America","Brasil","Rebio do Lago Piratuba. Laguinho",NA,"Erva aquática emergente. Inflorescência esverdeada.","IAN183732",NA,"11","21","Amapá","Amapá","-50.793098449707","2.0533299446106","Costa Neto, SV",NA,NA,NA,NA,NA,NA,"134143","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:53:34-03","EAO","IAN","158384","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Dantas, M","916","1982","Southern America","Brasil","BR 156 a 3 km do Rio Araguarí, após Ferreira Gomes. Várzea. Solo argiloso.",NA,"Capim, fruto verde.","IAN158384",NA,"03","15","Amapá","Macapá","-51.0663986206055","-0.366667002439499","Cordeiro, MR",NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:53:34-03","EAO","IAN","166241","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Cordeiro, MR; Batista, J","2604","1997","Southern America","Brasil","Fazenda São Bento. Bloco-5. Ponto-14. Igarapé Glória. Coleta Geral.",NA,"Capim em ilha de vegetação, flutuansdo no lago. Flor rósea.","IAN166241",NA,"04","26","Amapá","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:53:34-03","EAO","IAN","64264","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Fróes, RL; Black, GA","27246","1951","Southern America","Brasil","Rio Macacoarí.",NA,NA,"IAN064264","IAN064264 IAN064264_e","07","05","Amapá","Macapá","-51.0663986206055","-0.366667002439499",NA,NA,NA,NA,NA,NA,NA,"225229","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:53:34-03","EAO","IAN","16212","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Fróes, RL","20316","1944","Southern America","Brasil","Rio Pindaré.",NA,NA,"IAN016212","IAN016212 IAN016212_e","06",NA,"Maranhão","Monção","-45.2510986328125","-3.49166989326477","Black, GA",NA,NA,NA,NA,"1948","01","47919","auto",NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:53:34-03","EAO","IAN","63311","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Pires, JM; Black, GA","2855","1951","Southern America","Brasil",NA,NA,NA,"IAN063311","IAN063311 IAN063311_e","01","13","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:53:34-03","EAO","IAN","115303","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Oliveira, E","2519","1963","Southern America","Brasil","Lago Centrinho, Rio caracurú. Regiao do Jarí.",NA,NA,"IAN115303",NA,"05","01","Pará","Almeirim","-52.5816993713379","-1.52332997322083","Carmo, NAS do",NA,NA,NA,NA,"1977",NA,"564600","auto",NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:53:34-03","EAO","IAN","73896","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA","14168","1952","Southern America","Brasil","Cultivado no I.A.N.",NA,NA,"IAN073896",NA,"03","19","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:53:34-03","EAO","IAN","79057","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Fróes, RL","29519","1953","Southern America","Brasil","Lago Grande. Igapó.",NA,"Capim aquático.","IAN079057",NA,"03","12","Pará","Monte Alegre","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,NA,NA,NA,"279177","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:53:34-03","EAO","IAN","158794","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Dantas, M; Nivaldo, S","1109","1982","Southern America","Brasil","Rio Anabijú, Fazenda Monte Alegre. Campo de várzea.",NA,"Capim. Fruto marrom.","IAN158794",NA,"04","23","Pará","Muaná","-49.2167015075684","-1.52832996845245","Cordeiro, MR",NA,NA,NA,NA,NA,NA,"72451","auto",NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:53:34-03","EAO","IAN","163435","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Nivaldo, S","21","1983","Southern America","Brasil","Aeroporto Velho. Campo de terra firme.",NA,"Erva perene, frutos verdes.","IAN163435",NA,"04","29","Pará","Santarém","-54.7083015441895","-2.44305992126465","Nivaldo, S",NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:53:34-03","EAO","IAN","61633","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA; Ledoux, PVD","10338","1950","Southern America","Brasil","Cacaual Grande; campo aberto de várzea.",NA,"Perene, reptante; folha cortante.","IAN061633","IAN061633 IAN061633_e","10","28","Pará","Santarém","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:53:34-03","EAO","IAN","54594","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA; Lobato, JJ","9327","1950","Southern America","Brasil","Fazenda Ritlândia; campo inundado, fazendo limites com a fazenda Santander.",NA,"Dentro d'água.","IAN054594",NA,"03","21","Pará","Soure","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:53:34-03","EAO","IAN","54167","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA; Camargo, FC de","8843","1950","Southern America","Brasil","Fazendinha; pasto om torrões.",NA,"Perene; reptante; folha com tonalidade glauca.","IAN054167",NA,"02","01","Pará","Soure","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:53:34-03","EAO","IAN","133053","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Oliveira, E","4953","1969","Southern America","Brasil","Ilha do Marajó. Coletado em frente da residência da Fazenda São Lourenço; terra firme, arenosa.",NA,"Sementes.","IAN133053",NA,"09","20","Pará","Soure","-48.5233001708984","-0.716666996479034","Bouças, PRP",NA,NA,NA,NA,"1977","12","69952","auto",NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:53:34-03","EAO","IAN","54560","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Black, GA; Lobato, JJ","9284","1950","Southern America","Brasil","Retiro Taperebá; Lago das Panelas.",NA,"Retroso, áspero nas bainhas; caule branco.","IAN054560",NA,"03","20","Pará","Soure","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:53:34-03","EAO","IAN","153040","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Bouças, PRP; Medeiros, JM","49","1976","Southern America","Brasil","Itapuá.",NA,NA,"IAN153040",NA,"06","06","Pará","Vigia","-48.1417007446289","-0.858332991600037",NA,NA,NA,NA,NA,NA,NA,"33395","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:53:34-03","EAO","IAN","68098","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Dutra, AP","700",NA,"Southern America","Brasil",NA,NA,NA,"IAN068098",NA,NA,NA,"Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:53:43-03","EAO","IAN","93783","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Oryza","hexandra","Oryza hexandra","Sw.","Glaziou, AFM","17902",NA,"Southern America","Brasil",NA,NA,NA,"IAN093783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-26 18:09:15-03","CPAN-UFMS","COR","760","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Almeida Rego","587","1986",NA,"Brasil",NA,NA,NA,NA,NA,"07","25","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561","A.Guglieri",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-26 18:09:15-03","CPAN-UFMS","COR","9009","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Marques Navarro, W. R. F.","2","2002",NA,"Brasil","Cacimba da Saúde.",NA,"Nós pilosos em forma de anel no caule.",NA,NA,"10","01","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561","Porfírio, G. E. O.",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-26 18:09:15-03","CPAN-UFMS","COR","11226","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Souza Jr, A.F.; Siqueira, C.S.","35","2004",NA,"Brasil","Codrasa. Lagoa do arroz; ;.",NA,"folha de borda áspera, nós pilosos em forma de anel no caule; Com Flor: avermelhada",NA,NA,"11","27","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"88","2021-03-02 16:29:10-03","CPAN-UFMS","COR","2960","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Gonçalves, F.G.; Santos, F.C.; Soares, N.C.",NA,"2003",NA,"Brasil","Ecoparque Cacimba da Saúde.",NA,"Habito: erva emergente enraizada",NA,NA,"11","21","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561","A. Guglieri",NA,NA,NA,NA,"2009","05","295160","auto","20",NA,NA,NA,NA,NA
"89","2020-11-26 18:09:15-03","CPAN-UFMS","COR","5373","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Bezerra,M.A.O.",NA,NA,NA,"Brasil","Lagoa do Castelo. área de inudação; ;.",NA,"Tese da Prof. Mª Angélica Bezerra de Oliveira",NA,NA,NA,NA,"Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561","Damasceno, Pott e Pott",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"90","2020-11-26 18:09:15-03","CPAN-UFMS","COR","7930","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","L. F. Barros","6","2001",NA,"Brasil","Margem direita do rio Paraguai. Rio Paraguai; ;.",NA,"Erva Aquática com anel piloso no nó.",NA,NA,"06","30","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561","A. Guglieri",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"91","2020-11-26 18:09:15-03","CPAN-UFMS","COR","10742","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Neves, D.R.M.","8","2004",NA,"Brasil","Pousada Tucanos. baceiro; argiloso; plano.",NA,"Com Flor: verde e roxa",NA,NA,"10","30","Mato Grosso do Sul","Ladário","-57.6016998291016","-19.0046997070312","A. Guglieri","60","60",NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA
"92","2020-11-26 18:09:15-03","CPAN-UFMS","COR","16012","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","C.A. Conceição","2494","1989",NA,"Brasil","Base de Pesquisa / UFMS- Pantanal. norte da base de estudos. HABITAT:Em área inundavel; ;.",NA,"Com Flor: Flor alva",NA,NA,"05","22","Mato Grosso do Sul","Miranda","-56.3782997131348","-20.2406005859375","A. Guglieri",NA,NA,NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"93","2019-10-09 11:28:59-03","UFBA","ALCB","005390","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra",NA,"Pinto, GCP","00678","1951","Southern America","Brasil","Litoral Norte",NA,NA,"ALCB019001","ALCB019001","01",NA,"Bahia","Esplanada","-37.933333","-11.783333","Pinto, GCP",NA,NA,"-37.933333","-11.783333","1951","02",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-10-09 11:28:59-03","UFBA","ALCB","005391","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra",NA,"Pinto, GCP","51-22","1951","Southern America","Brasil","Litoral Norte",NA,NA,"ALCB019000","ALCB019000","01",NA,"Bahia","Esplanada","-37.933333","-11.783333","Swallen, JR",NA,NA,"-37.933333","-11.783333","1951","09",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-10-09 11:28:59-03","UFBA","ALCB","027989","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Leersia","hexandra","Leersia hexandra",NA,"Brito, ALM de","s/n","1976","Southern America","Brasil","Lago Janauary",NA,NA,"ALCB018999","ALCB018999","05","21","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-02-08 10:18:07-03","NBC","NL-BOTANY","L.1273138","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Leersia","hexandra","Leersia hexandra","Sw.","Hostmann FWR",NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1273138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1273138","NL-L1273138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"97","2020-02-08 10:18:07-03","NBC","NL-BOTANY","L.1273137","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Leersia","hexandra","Leersia hexandra","Sw.","D.",NA,"1838","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1273137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1273137","NL-L1273137","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"98","2020-02-08 10:18:07-03","NBC","NL-BOTANY","L.1273120","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Leersia","hexandra","Leersia hexandra","Sw.","Hitchcock AS",NA,"1919","Southern America","Guyana","Georgetown: In mud or shallow water of canal.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1273120 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1273120","NL-L1273120","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"99","2020-02-08 10:18:07-03","NBC","NL-BOTANY","L.1273124","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Leersia","hexandra","Leersia hexandra","Sw.","Reitz R; Klein RM",NA,"1962","Southern America","Brazil","Lebon Regis, Banhado. Plantas de Santa Catarina.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1273124 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1273124","NL-L1273124","01","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"100","2020-02-08 10:18:07-03","NBC","NL-BOTANY","L.1273125","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Leersia","hexandra","Leersia hexandra","Sw.","Hatschbach GG",NA,"1966","Southern America","Brazil","Parana (BRASIL) Cianorte, Fda. Lagoa. Da beira de lagoa.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1273125 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1273125","NL-L1273125","04","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"101","2020-02-08 10:18:07-03","NBC","NL-BOTANY","L.1273126","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Leersia","hexandra","Leersia hexandra","Sw.","Herb Arechavaleta J",NA,"1874","Southern America","Uruguay","Montevideo.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1273126 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1273126","NL-L1273126","03","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"102","2020-02-08 10:18:07-03","NBC","NL-BOTANY","L.1273128","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Leersia","hexandra","Leersia hexandra","Sw.","Leprieur FMR",NA,NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1273128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1273128","NL-L1273128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"103","2020-02-08 10:18:07-03","NBC","NL-BOTANY","L.1273129","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Leersia","hexandra","Leersia hexandra","Sw.","Herb Arechavaleta J",NA,"1874","Southern America","Uruguay","Montevideo arendes de Carraico, cercas del agua.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1273129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1273129","NL-L1273129","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
