"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","02341850","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"S. A. Mori","1989","06","10","Brazil","Amazonas",NA,"Rio Negro. Ilha do Gavião, at the mouth of the Rio Branco.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2530861' target='other'> <mi>dwc_moreinfo</mi></a>","NY02341850","NY02341850_01",NA,NA,NA,"20457","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-30 14:36:00-03","NY","NYBG","2109341","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla",NA,NA,"W. R. Anderson","1974","02","06","Brazil","Pará",NA,"Alto Tapajós, Rio Cururú, Missão Cururú, above the Lago dos Ciganos, E of the Missão.","-57.52","-7.58",NA,NA,"140","140","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2288982' target='other'> <mi>dwc_moreinfo</mi></a>","NY02109341","NY02109341_01",NA,NA,NA,"10546","Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-08 11:09:02-03","UNESP-IBB","BOTU","27711","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Magalhães, J.H.R.","Magalhães, J.H.R.","2010","01","20","Brasil","São Paulo","Botucatu","Distrito de Rubião Júnior","-48.492222","-22.881111","48°29'32w","22°52'52s",NA,NA,"Erva saprófita, 0,1m, flor solitária, amarela, ausência de caule e folhas, raiz reduzida, localizada em local sombreado e úmido","BOTU027711",NA,"2010",NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:29:52-03","UNESP-IBB","BOTU","31684","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Paschoal, M.E.S.","Paschoal, M.E.S.","2002","06","03","Brasil","São Paulo","Agudos","Fazenda Monte Alegre, Mata da Copaíba, Nascente do Rio Pederneiras",NA,NA,"9999","9999",NA,NA,NA,"BOTU031684",NA,"2002","09",NA,"2824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-13 09:19:57-03","UFRJ","RFA","32622","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"R.C. Lopes; D.M.C.Santos,H.M.Dias,N.T.Rios,P.P.Melo,R.T.Santos...","2006","04","13","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari (APA), paralelo à Av. Estado da Guanabara","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Erva ca. 15,0cm altura. Sem folha. Flor tubulosa amarela. Muito delicada","RFA21349",NA,NA,NA,NA,"199",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"49","2020-11-13 09:19:57-03","UFRJ","RFA","37647","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","R. S. Couto","M. S. Wängler; F. C. Alzer; G. F. Mazzoni; D. F. Massunaga","2011","05","15","Brasil","Rio de Janeiro","Paty do Alferes","Zona de Vida Silvestre, Divino Vale","-43.4185981750488","-22.4286003112793",NA,NA,NA,NA,"Erva 10 cm; cálice amarelo, corola amarela. Sem demais estruturas","RFA53358",NA,"2011","09","16","521",NA,NA,NA,NA,"18359","auto",NA,NA,NA,NA,NA,NA
"50","2020-06-29 11:30:47-03","UFRJ","RFA","29216","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"B. Medina; C. Lira; J. Soares; N. Leiner","2001","05","30","Brasil","Rio de Janeiro","Rio de Janeiro","Reserva de Grumari","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"15 cm sem tronco, sem folhas. Flor solitária, cálice amarelo, corola amarela. Sem fruto. Saprófita. Frequência rara","RFA53084",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"51","2020-11-13 09:19:57-03","UFRJ","RFA","36695","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. L. L. Corrêa","R.C. Lopes; M. A. Schneider & M. O. Pellegrini","2010","08","23","Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari (APA), Av. Estado da Guanabara","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Erva, terrestre, flores amarelas, frutos alvo-amarelados","RFA23428",NA,NA,NA,NA,"151",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:30:47-03","UFRJ","RFA","37275","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","R.S. Couto","R.S. Couto","2010","08","15","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Trilha entre Lopes e Pouso","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"Flor amarela saindo do solo.","RFA24093",NA,NA,NA,NA,"426",NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:38:44-03","EAO","IAN","117743","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, PJM","Pires, JM; Cavalcante, PB","1962","07","20","Brasil","Amapá",NA,"On wet wood, infrequent, igarapé do Praia, road to Amapá, km 110.","-52.916667","-0.916667","-52.916667","-0.916667",NA,NA,"Saprophytic herb entirely yellow.","IAN117743",NA,"1990",NA,NA,"52230","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:38:44-03","EAO","IAN","146956","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas, PJM","Anderson, WR","1974","02","06","Brasil","Pará",NA,"Missão Cururú; woods in sandy soil above the Lago dos Ciganos, E of the Missão.","-57.516667","-7.583333","-57.516667","-7.583333","140","140","Herb on floor of woods, especially around dead tree; white below ground, dark yellow above ground.","IAN146956",NA,"1995",NA,NA,"10546","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:38:44-03","EAO","IAN","173854","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Souza, MAD de","2000","01","21","Brasil","Amazonas",NA,"Esta¦Æo Ecol¢gica Mamirau . Pr¢x. a PanelÆo.",NA,NA,NA,NA,NA,NA,"Formando densa popula¦Æo em solo com muita liteira, em restinga alta. Caule creme. Flores amareladas. Odor suave, adocicado.","IAN173854",NA,"1901","10",NA,"1885","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:38:44-03","EAO","IAN","33422","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters, P","Black, GA","1948","05","14","Brasil","Amazonas",NA,"Rio Negro, serra de Tunuí, caatinga pedregosa.",NA,NA,NA,NA,NA,NA,"Saprofita; flor amarela, com pétalas quebradiças.","IAN033422","IAN033422 IAN033422_e","1977",NA,NA,"2687","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:38:44-03","EAO","IAN","33501","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters, P","Black, GA","1948","05","18","Brasil","Amazonas",NA,"Rio Negro, Morcego, caatinga alta.",NA,NA,NA,NA,NA,NA,"Saprofita; flor amarela.","IAN033501","IAN033501 IAN033501_e","1977",NA,NA,"2767","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:38:44-03","EAO","IAN","71749","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters, P","Black, GA; Magalhães, D","1951","09","08","Brasil",NA,NA,"Território Rio Branco, rio Mucajaí, mata atrás da pedra Harigó, Colônia Fernando Costa.",NA,NA,NA,NA,NA,NA,"Parasita no chão da mata; flor amarela.","IAN071749",NA,"1977",NA,NA,"13376","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:38:44-03","EAO","IAN","96234","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters, P","Black, GA; Egler, WA","1957","05","30","Brasil","Pará",NA,"Região do Ariramba. Campo da Taboleta.",NA,NA,NA,NA,NA,NA,"Flor amarela.","IAN096234",NA,"1977",NA,NA,"19781","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:38:44-03","EAO","IAN","53854","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters, P","Black, GA","1949","10","10","Brasil","Amapá","Oiapoque","Campo, atrás do campo de aviação.","-51.8349990844727","3.84306001663208",NA,NA,NA,NA,"Saprofita de flor amarela.","IAN053854",NA,"1977",NA,NA,"8509","Dicotiledônea",NA,"Southern America",NA,"254902","auto",NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:38:44-03","EAO","IAN","196044","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Boelter, CR","2017","05","17","Brasil","Pará","Maracanã","Ilha de Algodoal, trilha para o opicum.","-47.581901550293","-0.595000028610229",NA,NA,NA,NA,NA,"IAN196044",NA,NA,NA,NA,"519","Dicotiledônea",NA,"Southern America",NA,"48335","auto",NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:38:44-03","EAO","IAN","53984","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters, P","Black, GA","1950","01","21","Brasil","Pará","Vigia","Campina do Palha, ilha de mata, muito úmida.","-48.1417007446289","-0.858332991600037",NA,NA,NA,NA,"Saprofita; flor amarela, bem como o caule.","IAN053984",NA,"1977",NA,NA,"8657","Dicotiledônea",NA,"Southern America",NA,"33395","auto",NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:38:44-03","EAO","IAN","84331","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters, P","Black, GA","1954","09","29","Brasil","Pará","Vigia","Colares, Mata secundária.","-48.1417007446289","-0.858332991600037",NA,NA,NA,NA,"Flor amarela.","IAN084331",NA,"1977",NA,NA,"16947","Dicotiledônea",NA,"Southern America",NA,"33395","auto",NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:16-03","PUCPR","HUCP","2865","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Acra, LA","Brandt, H",NA,NA,NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00012009","HUCP00012009","1989","10","20","s.n.","Eudicotiledonea",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:25:16-03","PUCPR","HUCP","21585","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Selusniaki, M","Ariati, V; Lozano, E","2010","05","29","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00012013","HUCP00012013",NA,NA,NA,"s.n.","Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-26 18:08:27-03","CPAN-UFMS","COR","13560","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Ishii, I.H., W.R.M. Navarro","2005","03","22","Brasil","Mato Grosso do Sul","Corumbá","Área 3 = Vales, MCR Rio Tinto. Área 3 - Vales em Mata semidecídua; ferrícola; morro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"sem folhas, cresce sobre tronco de árvore caída em decomposição; Com Flor: amarelo-ouro",NA,NA,NA,NA,NA,"701",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:17:31-03","UFBA","ALCB","035771","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) C.H. Pers.","Melo, A","Giulietti, AM; Funch, L","1995","02","06","Brasil","Bahia","Lençóis","Chapada Diamantina, Serra da Chapadinha, ao longo do córrego Chapadinha","-41.45","-12.433333","-41.45","-12.433333","600","600","0,20 m, áfila, catáfilos brancos até ca. de 5 cm do solo, tornando-se amarelos para cima.; Mata ciliar na sombra da mata à beira da pequena cachoeira. Rochas areníticas, solos litólicos e areia hidromórfica.",NA,NA,"2017","10","25","PCD1587","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:17:31-03","UFBA","ALCB","037813","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) C.H. Pers.","Melo, A","Costa, J; Ferreira, MC; Pereira, A","1995","04","26","Brasil","Bahia","Lençóis","Chapada Diamantina, Morro do Pai In cio, margem do córrego, afluente do µgua Doce","-41.45","-12.45","-41.45","-12.45","600","600","hidrófila. Áfila, aclorofilada. Frequente.; Vegetação arbórea, ao longo do córrego, em ambiente úmido, com muitas epífitas. Afloramentos rochosos de arenito com solos litólicos e hidromórficos.",NA,NA,"2017","10","25","PCD1815","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:17:31-03","UFBA","ALCB","127299","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) C.H. Pers.","Melo, A","Roque, N","2015","08","28","Brasil","Bahia","Mata de São João","Reserva de Sapiranga. Trilha das Bromélias.","-38.0375","-12.564722","-38.0375","-12.564722","30","30","Saprofítica, caule creme, flor amarela.","ALCB042200","ALCB042200","2017","10","25","4681","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:17:31-03","UFBA","ALCB","73903","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) C.H. Pers.","Melo, A","Sousa, DC de; Santana, FA; Nogueira, TF; Santos, JS; Valadão, RM; Carvalho, G","2006","06","16","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina","-40.5225","-11.385556","-40.5225","-11.385556","1182","1182","Altura ca. 15cm. Áfila. Flores amarelas.",NA,NA,"2017","10",NA,"24","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:17:31-03","UFBA","ALCB","74030","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) C.H. Pers.","Guedes, ML","Valadão, RM; Santos, JS; Sousa, DC de; Santana, W; Carvalho, G; Guedes, ML","2006","08","03","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Sete Passagens, Trilha para a Grota de Dona Antônia.Ponto 200","-40.516667","-11.333333","-40.516667","-11.333333",NA,NA,"de ca 15 cm. Áfila. Flores amarelo-ouro.",NA,NA,"2006","10",NA,"112","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:17:31-03","UFBA","ALCB","75512","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) C.H. Pers.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","2005","11","28","Brasil","Bahia","Ituberá","Litoral Sul, Faz. da Mishellin, Mata do fragmento da Pancada Grande","-39.133333","-13.716667","-39.133333","-13.716667",NA,NA,"de ca 20,0cm de altura. Afila, com caule esbranquiçado crescendo no substrato da mata. Flores com corola amarelo-ouro.; Arbórea.",NA,NA,"2007","01",NA,"197","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 09:21:05-03","NBC","NL-BOTANY","L.3805507","PreservedSpecimen","Plantae","Gentianaceae","Leiphaimos","lutea","Leiphaimos lutea","C.V.Morton",NA,"Hallé F","1962","08","17","French Guiana",NA,NA,"Saut Sabbat.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3805507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3805507","NL-L3805507",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 09:21:29-03","NBC","NL-BOTANY","U.1338900","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Meier W","Meier W; Struppek R","2004","12","15","Venezuela","Monagas",NA,"Estado: Monagas: Municipio Caripe, parroquia Teresén, sector Quebrada Grande. Cordillera de la Costa: 10 km al este de Caripe (distancia aerea): parte oriental de la propriedad de Rolf Struppek.","-66.4","10.225","-66.4","10.225",NA,NA,"Bosque nublado.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1338900 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1338900","NL-U1338900","2004","12","01",NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0227296",NA,NA,NA,NA
"75","2020-02-08 09:21:24-03","NBC","NL-BOTANY","U.1337238","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Harley RM; Bromley GL; et al.","1980","04","13","Brazil","Bahia",NA,"Estado da Bahia. Serra Geral de Caitité. 9.5km S. of Caitité on road to Brejinhos das Ametistas.","-42.5","-14.116667","-42.5","-14.116667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1337238 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1337238","NL-U1337238",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0118618",NA,NA,NA,NA
"76","2020-02-08 09:21:24-03","NBC","NL-BOTANY","L.3798049","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Siqueira GS","2005","04","29","Brazil",NA,NA,"Reserva Natural Vale. Linhares-Espírito Santo-Brasil. Reserva Natural Vale-Linhares-Es-Brasil. Mussumunga.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3798049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3798049","NL-L3798049",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 09:21:24-03","NBC","NL-BOTANY","U.1337240","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Windisch PG","1978","02","04","Brazil",NA,NA,"Brasil, Mato Grosso: Serra Ricardo Franco Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1337240 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1337240","NL-U1337240",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:21:24-03","NBC","NL-BOTANY","U.1337242","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Prance GT","1975","07","01","Brazil",NA,NA,"Brazilian Amazonia, State of Amazonas. Estrada Terra Preta km 2, branch of Manaus Manacapuru 5 km from Cacau Pirera.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1337242 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1337242","NL-U1337242",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 09:21:29-03","NBC","NL-BOTANY","U.1338901","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas PJM; Maas-van de Kamer H","Schunke Vigo J; Graham JG","2004","06","22","Peru","Ucayali",NA,"Provincia de Padre Abad, distrito Padre Abad. Fundo Yacu Mama, carretera Aguaytia-Boqueron Padre Abad.","-75.55","-9.05","-75.55","-9.05",NA,NA,"Bosque primario, terreno humedo, con abundante humus.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1338901 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1338901","NL-U1338901",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0247756",NA,NA,NA,NA
"80","2020-02-08 09:21:29-03","NBC","NL-BOTANY","U.1339345","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Brade AC","1931","05","10","Brazil",NA,NA,"Est. Rio de Janeiro. Rejnesa ao Rio d'Ouro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1339345 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1339345","NL-U1339345",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 09:21:29-03","NBC","NL-BOTANY","U.1339374","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Maas PJM","Ferreira de Vasconcelos M",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1339374 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1339374","NL-U1339374",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0028365",NA,NA,NA,NA
"82","2020-02-08 09:21:24-03","NBC","NL-BOTANY","AMD.72957","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Weevers T","1925","09","01","Brazil",NA,NA,"Groningen. Perwoud Para, Amarinas, Brazilie.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.72957 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD72957","NL-AMD72957",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:21:24-03","NBC","NL-BOTANY","L.2693792","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Vincent D",NA,NA,NA,"Brazil",NA,NA,"Bresil-Caripi.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2693792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2693792","NL-L2693792",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
