"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"47","2020-11-26 18:08:27-03","CPAN-UFMS","COR","6303","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler",NA,NA,NA,NA,"Damasceno-Júnior; G. A.; Nakagima, J.; Foster, R.; Pott, V. J.; Resende, U. M. & equipe do projeto Aquarap","1998","08","27","Brasil","Mato Grosso do Sul","Rio Negro","Margem do rio do Peixe","-54.891944","-19.579167",NA,"Erva com 20 cm de altura; flor vermelha",NA,NA,NA,"1225",NA,NA,NA,NA,NA,NA,NA,"231","231","54º53'31''W","19º34'45''S",NA,NA,NA,NA,NA
"48","2020-11-26 18:08:27-03","CPAN-UFMS","COR","11561","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Pott, A.",NA,NA,NA,"Damasceno-Júnior, G. A.; Maria, V. R.; Batilani, J.; Pott, A. & Velasques, J.","2005","08","30","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Rancho Branco; mata ciliar Salobrinha","-56.778611","-20.685278",NA,"Erva Habito: Erva",NA,NA,NA,"3606",NA,NA,NA,NA,NA,NA,NA,"155","155","56º46'43''W","20º41'7''S",NA,NA,NA,NA,NA
"49","2020-11-26 18:08:27-03","CPAN-UFMS","COR","10011","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Resende, U. M.",NA,NA,NA,"Resende, U. M.","2002","05","25","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Califórnia","-56.861667","-20.701111",NA,"Erva higrófita; flor vermelha Habito: Erva",NA,NA,NA,"1191",NA,NA,NA,NA,NA,NA,NA,"197","197","56º51'42''W","20º42'4''S",NA,NA,NA,NA,NA
"50","2020-11-26 18:08:27-03","CPAN-UFMS","COR","8989","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Macedo, F. A.",NA,NA,NA,"Macedo, F. A.","2002","12","08","Brasil","Mato Grosso do Sul","Bonito",NA,"-56.481944","-21.120833",NA,"Erva; flor vermelha Habito: Erva",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56º28'55''W","21º7'15''S",NA,NA,NA,NA,NA
"51","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334222","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de","2005","08","22","Ellenberg H","1957","04","06","Peru",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334222 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334222",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334222",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0071566",NA,NA,NA
"52","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334220","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Skog LE",NA,NA,NA,"Maas PJM; Cobb L; Grothe EHM","1980","09","10","Peru","Loreto",NA,"Dep. Loreto, Pucallpa - Tingo Maria Road. Boquerón.",NA,NA,NA,"Along steep escarpment.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334220 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334220",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334220",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0252994",NA,NA,NA
"53","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334221","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de","2005","08","22","Steinbach J","1929","02","22","Bolivia","Cochabamba",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334221 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334221",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334221",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0071570",NA,NA,NA
"54","2020-02-08 09:31:47-03","NBC","NL-BOTANY","L 0003239","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Clautens A",NA,NA,NA,"Herzog T","1911","03","01","Bolivia",NA,NA,"BoliviamThalihenLos Monos",NA,NA,NA,"An guelligen schaftigen Stellen<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200003239 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0003239",NA,"isotype",NA,"Southern America",NA,NA,NA,"Lamiales","NL-L0003239",NA,NA,NA,NA,NA,"Magnoliopsidae","92260839",NA,NA,NA
"55","2020-02-08 09:31:47-03","NBC","NL-BOTANY","L.2824318","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler",NA,NA,NA,NA,"Herzog T","1911","06","01","Bolivia",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2824318 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2824318",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-L2824318",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0194309",NA,NA,NA
"56","2020-02-08 09:31:47-03","NBC","NL-BOTANY","L.2824319","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler",NA,NA,NA,NA,"Herzog T","1907","10","01","Bolivia",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2824319 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2824319",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-L2824319",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0194310",NA,NA,NA
"57","2020-02-08 09:31:47-03","NBC","NL-BOTANY","L.2824320","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler",NA,NA,NA,NA,"Buchtien O","1909","06","01","Bolivia",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2824320 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2824320",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-L2824320",NA,NA,NA,NA,NA,"Magnoliopsidae","L 0194311",NA,NA,NA
"58","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334178","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler",NA,NA,NA,NA,"Cantonspark Baarn","1968","11","01","Bolivia",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334178 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334178",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334178",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"59","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334205","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de","2005","08","22","Irwin HS; Soderstrom TR","1964","10","23","Brazil","Goiás",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334205 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334205",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334205",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0071551",NA,NA,NA
"60","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334218","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de","2005","08","22","Mexia YEJ","1936","09","02","Peru","Huánuco",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334218 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334218",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334218",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0071567",NA,NA,NA
"61","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334219","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Skog LE",NA,NA,NA,"Hoogte L van de; Roersch C","1983","04","07","Peru","Cuzco",NA,"Quebrada Colca, Calca, Cusco.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334219 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334219",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334219",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0253241",NA,NA,NA
"62","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334223","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de","2005","08","22","Ferreyra R","1964","04","20","Peru","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334223 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334223",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334223",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0071565",NA,NA,NA
"63","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334224","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de","2005","08","22","Steinbach RF","1966","11","09","Bolivia","Cochabamba",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334224 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334224",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334224",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0071563",NA,NA,NA
"64","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334225","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de","2005","08","22","Steinbach RF","1966","12","17","Bolivia","Cochabamba",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334225 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334225",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334225",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0071562",NA,NA,NA
"65","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334226","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de",NA,NA,NA,"Solomon JC; Uehling M","1984","04","03","Bolivia","La Paz",NA,NA,"-67.783333","-16.216667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334226 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334226",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334226",NA,NA,NA,"-67.783333","-16.216667","Magnoliopsidae","U 0071568",NA,NA,NA
"66","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334227","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de","2005","08","22","Schunke Vigo J","1973","02","15","Peru","Huánuco",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334227 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334227",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334227",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0071569",NA,NA,NA
"67","2020-02-08 09:31:47-03","NBC","NL-BOTANY","U.1334228","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de",NA,NA,NA,"Steinbach RF","1966","06","21","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1334228 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1334228",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-U1334228",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0071564",NA,NA,NA
"68","2020-02-08 09:31:47-03","NBC","NL-BOTANY","WAG.1826216","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de","2005","08","22","Hatschbach GG","1970","05","17","Brazil","Mato Grosso",NA,"Col. Paxixi (mun.Aquidanana).",NA,NA,NA,"Margens arenitesas de corrego, local sombrio.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1826216 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1826216",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-WAG1826216",NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0110728",NA,NA,NA
"69","2020-02-08 09:31:47-03","NBC","NL-BOTANY","WAG.1826217","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Araujo AO de","2005","08","22","Humbert J-H","1958","06","15","Peru","Huánuco",NA,"Cordillera de Carpish.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1826217 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1826217",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-WAG1826217",NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0110742",NA,NA,NA
"70","2020-02-08 09:31:47-03","NBC","NL-BOTANY","WAG.1826219","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Wiehler HJ",NA,NA,NA,"Hatschbach GG","1970","08","12","Brazil","Mato Grosso",NA,"Col. Paxixi (mun.Aquidanana).",NA,NA,NA,"Paradões úmidos do arenito, margens do corrego.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1826219 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1826219",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-WAG1826219",NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0110729",NA,NA,NA
"71","2020-02-08 09:31:47-03","NBC","NL-BOTANY","WAG.1826218","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Leeuwenberg AJM",NA,NA,NA,"Irwin HS; Soderstrom TR","1964","10","23","Brazil","Goiás",NA,"Serra do Caiapó, ca 48 km. S of Caiaponia on road to Jataí.","-51.783333","-17.2",NA,"Rooted in damp crevices at base of sandstone cliff.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1826218 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1826218",NA,NA,NA,"Southern America",NA,NA,NA,"Lamiales","NL-WAG1826218",NA,NA,NA,"-51.783333","-17.2","Magnoliopsidae","WAG0110727",NA,NA,NA
"72","2020-11-04 11:11:09-03","ESALQ","ESA","3737","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Chautems, A.",NA,NA,NA,"Jaramillo, C.B.J.","1986","08","30","Brasil","Mato Grosso do Sul",NA,"Serra da Bodoquena",NA,NA,NA,NA,"ESA003737",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:11:09-03","ESALQ","ESA","102242","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica",NA,"Chautems, A.",NA,NA,NA,"Duarte, A.P.","1950","11","19","Brasil","Minas Gerais","Patos",NA,NA,NA,NA,NA,"ESA102242",NA,NA,"3066.0",NA,NA,NA,"Magnoliophyta",NA,"ESA102242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:11:09-03","ESALQ","ESA","75067","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Chautems, A.",NA,NA,NA,"Souza, V.C.; Souza, J.P.; Lorenzi, H.","2001","08","11","Brasil","Mato Grosso do Sul","Bela Vista","Estrada entre Bela Vista e Caracol, cerca de 20 km de Bela Vista. 22o02'S, 56o40'W. 160 m.s.m. Beira de rio.","-56.5210990905762","-22.1089000701904","66197","Erva; corola vermelha. Presa a um barranco na beira do rio.","ESA075067","auto",NA,"26817.0",NA,NA,NA,"Magnoliophyta",NA,"ESA075067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:11:16-03","ESALQ","ESA","104580","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica",NA,"Araújo, A.O.","2008","12","19","Araújo, A.O.","2004","03","19","Brasil","São Paulo","Nova Odessa",NA,"-47.2900009155273","-22.7700004577637","8440",NA,"ESA104580","auto",NA,"466.0",NA,NA,NA,"Magnoliophyta",NA,"ESA104580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:11:16-03","ESALQ","ESA","104579","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica",NA,"Araújo, A.O.","2008","12","19","Macedo, F.A.","2002","12","08","Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459","71352",NA,"ESA104579","auto",NA,"10.0",NA,NA,NA,"Magnoliophyta",NA,"ESA104579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:11:16-03","ESALQ","ESA","132293","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Chautems, A.","2013","02","22","Paula-Souza, J. ; Oliveira, J.C.","2013","02","10","Brasil","Mato Grosso","Alto Araguaia","Margens do rio Ariranha. Floresta de galeria","-53.2153015136719","-17.3146991729736","100273","Epífita em barranco, flores vermelho-alaranjadas, folhas com face abaxial arroxeada","ESA132293","auto",NA,"11603.0",NA,NA,NA,"Magnoliophyta",NA,"ESA132293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-19 10:23:57-03","CPAP","CPAP","22256","PreserverdSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","V. J. Pott","2002","11",NA,"Pott, V. J.","2002","11","11","Brasil","MS","Bonito","Fazenda Baía das Garças, cachoeiras do Aquidaban, poço da Anta, Serra da Bodoquena","-56.874722","-21.034444",NA,"Erva aquática anfíbia,10-30cm de altura. com flores de cor vermelha, planta Ornamental. . Frequente.. Afloramento rochoso em córrego,. Solo: calcário,. Relevo: acidentado.",NA,NA,NA,"5961",NA,NA,NA,NA,NA,NA,NA,"470","470","56°52'29'' W","21°02'04'' S",NA,NA,NA,NA,NA
"79","2020-11-19 10:23:57-03","CPAP","CPAP","24316","PreserverdSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","V. J. Pott","2005",NA,NA,"Pott, A.","2005","08","29","Brasil","MS","Bodoquena","Rio Salobrinha, Fazenda Rancho Branco, divisa com parque Nacional da Serra da Bodoquena.","-56.778333","-20.685",NA,"Erva ereta ou subereta. . Abundante. Flor vermelha e fruto não obsErvado. Borda úmida de riacho, semi-sombreada. Solo: argilo-calcário e tufa calcária. Relevo: vale estreito em V. Potencial Ornamental..",NA,NA,NA,"13241",NA,NA,NA,NA,NA,NA,NA,"155","155","56°46'42''W","20°41'06''S",NA,NA,NA,NA,NA
"80","2020-11-19 10:23:57-03","CPAP","CPAP","21842","PreserverdSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","V. J. Pott","2000","09",NA,"Pott, V. J.","2000","09","15","Brasil","MS","Bonito","Rio Mimoso, Fazenda do Taíca, próximo ao salto maior","-56.4818992614746","-21.1210994720459","71352","Erva com flores vermelha, frutos imaturos, planta Ornamental. . Frequente.. Beira de rio ou em cachoeira sobre a rocha e musgos,. Solo: calcário,. Relevo: fortemente inclinado.",NA,"auto",NA,"4226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-19 10:23:57-03","CPAP","CPAP","10113","PreserverdSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. C. Cervi; V. J. Pott",NA,NA,NA,"Cervi, A. C.","1991","08","25","Brasil","MS","Bonito","Rio Mimoso, entre Bodoquena e Bonito","-56.4818992614746","-21.1210994720459","71352","Erva decumbente, junto ao canal do rio em rocha com matéria orgânica úmida. FLOR: vermelha. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: solo calcário. RELEVO: .",NA,"auto",NA,"3385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-19 10:23:57-03","CPAP","CPAP","21970","PreserverdSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.",NA,NA,NA,NA,"Pott, V. J.","2001","06","14","Brasil","MS","Bonito","Fazenda Esperança, Rio Mimoso,12Km Norte de Bonito, próximo a sede","-56.483333","-21",NA,"Erva 20-30cm de altura. com flores de cor vermelha. Tubo da corola, amarelo com pintas vermelhas no lado interno; tubo da corola no lado externo, vermelho claro;folha discolor, planta oranamental . Frequente.. Barranco de rio com afloramento rochoso,. So",NA,NA,NA,"4721",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56°29' W","21°00' S",NA,NA,NA,NA,NA
"83","2015-07-02 14:02:14-03","JBP","HPL","3848","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","R. Tsuji","2008","11","17","R. Tsuji","2006","05","14","Brasil","MS","Bonito","Coletado nas proximidades do município de Bonito; em beira de rio (Balneário Municipal).","-56.4819","-21.1211","71352",NA,NA,"auto",NA,"1373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-07-02 14:02:14-03","JBP","HPL","3013","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst","R. Tsuji","2008","11","17","H. Lorenzi","1995","02","13","Brasil","SP","Campinas","Coletado na Mac Flora.","-47.06","-22.9","23900",NA,NA,"auto",NA,"1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2016-02-02 14:38:13-02","BGBM","B","B 10 0177782","S","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica",NA,NA,NA,NA,NA,"Irwin",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100177782 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100177782",NA,NA,"7260","Middle and South America",NA,NA,NA,NA,"B100177782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:17:56-03","UFV","VIC","17443","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Chautems, A.","2004","02",NA,"Coelho, L.B.V.","1994","11","06","Brasil","Minas Gerais","Viçosa","Campus UFV","-42.8819007873535","-20.7539005279541","13937",NA,"VIC017443","auto",NA,"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:17:56-03","UFV","VIC","18849","PreservedSpecimen","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Chautems, A.","2004","02",NA,"Carvalho A.F.;","1998","02","25","Brasil","Minas Gerais","Viçosa","Vila Gianetti- Entre folhas","-42.8819007873535","-20.7539005279541","13937","Herbácea, rizomatosa, 20 a 25 cm, flores vermelhas medicinal.","VIC018849","auto",NA,"516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:37:24-03","UFJF","CESJ","48401","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","L.C.Pereira","2012","01","06","J.M. Silva; E. Barbosa","2006","06","17","Brasil","Mato Grosso do Sul","Bonito","Estrada Bonito-Bodoquena, Rio Olaria","-56.4818992614746","-21.1210994720459","71352","Flor vermelha. Em rochas na beira de rio encachoeirado.","CESJ048401","auto",NA,"4951","América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
