"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","3863051","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. H. Bartlett","1943","08","09","Argentina","San Juan",NA,"Depto. Pocito. Near Sanchez de Loria",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139474' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863051","NY03863051_01","20663","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3862983","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"P. J. Barbour","1978","08","12","Peru","Amazonas","Bagua",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139406' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862983","NY03862983_01","2880","South America","sheet",NA,"1798",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","3862978","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. Balslev","1982","01","17","Ecuador","Pichincha",NA,"Carretera Nono-Nanegalito, Km. 3-10, faldas norte de Volcán Pichincha.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139401' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862978",NA,"2144","South America","sheet",NA,"2300","2500","Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3863063","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Á. L. Cabrera","1968","01","17","Argentina","Jujuy","Ledesma","Caimancito",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139486' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863063","NY03863063_01","19083","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","3862995","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. Huaylla Limachi","2005","01","20","Bolivia","Tarija","Aniceto Arce","Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquía","-64.41969","-22.14275",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139418' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862995","NY03862995_01","1721","South America","sheet",NA,"1061",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","3863041","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"G. Dawson","1939","03","08","Argentina","Córdoba","Totoral","Villa General Mitre",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139464' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863041","NY03863041_01","636","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","883794","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Sehnem",NA,NA,NA,"G. G. Hatschbach","1971","01","23","Brazil","Mato Grosso do Sul","Sidrolândia","Santa Fé","-54.9614","-20.9319",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983473' target='other'> <mi>dwc_moreinfo</mi></a>","NY00883794","NY00883794_01","26066","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3862953","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"A. D. A. Fay","1992","07","02","Ecuador","Tungurahua","Baños","Five km east of Baños, in the area of the Agoyan waterfall.","-78.375","-1.3917",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139376' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862953",NA,"3509","South America","sheet",NA,"1650",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3863019","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. A. Sundue","2002","04","21","Bolivia","Santa Cruz","Andrés Ibáñez","4.3 km (by dirt road) NW of bridge over Río Piraí at La Bélgica.","-63.245","-17.5233",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139442' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863019",NA,"696","South America","sheet",NA,"370",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","807206","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. R. Smith",NA,NA,NA,"G. Eiten","1965","02","07","Brazil","São Paulo","Paraguaçú Paulista","6km N of city of Paraguaçú Paulista. At state forest station at edge of marsh south of houses.","-50.57","-22.37",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807206","NY00807206_01","5877","South America","sheet",NA,"500","550","Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","3863047","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"G. Dawson","1939","03","08","Argentina","Córdoba","Totoral","Villa General Mitre",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139470' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863047","NY03863047_01","636","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3863053","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. H. Bartlett","1943","08","09","Argentina","San Juan",NA,"Depto. Pocito. Near Sanchez de Loria",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139476' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863053","NY03863053_01","20663","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","3862937","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"F. J. Ortega Mendoza","1985","08","29","Venezuela","Portuguesa",NA,"Dtto. Guanare, en el asentamiento campesino la Palaciega.","-69.82","8.75",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139360' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862937",NA,"2725","South America","sheet",NA,"100",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","164652","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. H. Nee",NA,NA,NA,"M. H. Nee","1996","08","28","Bolivia","Santa Cruz",NA,"Santiesteban. 15.5 km (by road) N of Mineros, then 3.8 km E on dirt road.","-63.18","-16.98",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=685793' target='other'> <mi>dwc_moreinfo</mi></a>","NY00164652","NY00164652_01","47068","South America","sheet",NA,"225","225","Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","3863018","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"R. S. Williams","1902","04","04","Bolivia",NA,NA,"Rio San Huan",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139441' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863018","NY03863018_01","248","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","3863001","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. Bang",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139424' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863001","NY03863001_01","1901","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","3862946","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"E. P. Killip","1926","12","11","Colombia","Santander",NA,"Northern slope of Mesa de los Santos.","-73.035785","6.942517",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139369' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862946","NY03862946_01","15424","South America","sheet",NA,"1000","1500","Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","3863021","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. H. Nee","1994","07","17","Bolivia","Santa Cruz","Ichilo","old meander loop of Rio Ichilo, 1-1.5 km. SW of highway from Buena Vista to Villa Tunari.","-64.2","-17.3",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139444' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863021",NA,"45205","South America","sheet",NA,"245",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3863026","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. H. Nee","1992","12","24","Bolivia","Santa Cruz","Ichilo","along Arroyo Itilí, just upstream from its confluence with the río Yapacaní, W side of rio Yapacaní, 7 km. (by air) SSW (upstream) from highway bridge.","-63.87","-17.47",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139449' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863026",NA,"43295","South America","sheet",NA,"300",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","3862969","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. T. Murillo-Pulido","1967","05","09","Colombia","Cundinamarca",NA,"Mun. Sopó, carretera hacia El Salitre.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139392' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862969","NY03862969_01","1040","South America","sheet",NA,"2640",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","3862970","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. García-Barriga","1973","12","25","Colombia","Tolima",NA,"Cano del Rio Aneima, Hacienda Santa Rita.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139393' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862970",NA,"20419","South America","sheet",NA,"1800","1900","Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","3862948","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. H. Smith","1898","08","25","Colombia",NA,NA,"Santa Marta. Near Onaca.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139371' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862948","NY03862948_01","2467","South America","sheet",NA,"762",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","3862997","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. H. Nee","1987","07","29","Bolivia","Santa Cruz","Ichilo","3 km. SW of Estancia San Rafael de Amboro, 15 km. (by air) SSE of Buena Vista. Sandy floodplain of Río Surutu.","-63.63","-17.6",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139420' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862997",NA,"35317","South America","sheet",NA,"350",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","03862934","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"V. Vareschi","1952","05","13","Venezuela",NA,NA,"Valle del Rio Chama.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139278' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862934","NY03862934_01","761","South America","sheet",NA,"2050",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","3863000","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"O. E. White","1921",NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139423' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863000","NY03863000_01","2116","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","3862972","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. Vargas","1994","09","03","Ecuador","Pichincha","Quito","Hacienda Tanlahua. A 10 Km al norte de San Antonio de Pichincha. Loma Monte Redondo.","-78.48","0.1",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139395' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862972",NA,"233","South America","sheet",NA,"2850",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","309955","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. H. Nee",NA,NA,NA,"M. H. Nee","1998","07","05","Bolivia","La Paz","Pedro Domingo Murillo","In the medicinal herb market in La Paz.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=685798' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309955","NY00309955_01","49974","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","3863025","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"A. D. A. Fay","1990","07","27","Bolivia","La Paz","Sud Yungas","Yucumo-Caranavi road. 43 km from Yucumo.","-67.125","-15.4",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139448' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863025","NY03863025_01","2832","South America","sheet",NA,"600",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","3862967","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. T. Murillo-Pulido","1967","05","09","Colombia","Cundinamarca",NA,"Mun. Sopó, carretera hacia El Salitre.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139390' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862967","NY03862967_01","1040","South America","sheet",NA,"2640",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","3862976","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"J. E. Madsen","1981","11","03","Ecuador","Tungurahua",NA,"Baños, 4 km on the road to Puyo. 0-3 km E of the road tunnel, along the roadside at a S-facing hill slope.","-78.48","-1.48",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139399' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862976",NA,"36486","South America","sheet",NA,"1800",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","883799","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"A. F. M. Glaziou","1896",NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=983478' target='other'> <mi>dwc_moreinfo</mi></a>","NY00883799","NY00883799_01","22647","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","3862957","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"W. H. Camp","1945","05","07","Ecuador","Chimborazo",NA,"Cañon of the río Chanchau near Huigra.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139380' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862957",NA,"E3055","South America","sheet",NA,"1219","1372","Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","807208","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","R. L. Hauke",NA,NA,NA,"A. Usteri","1907","04",NA,"Brazil","São Paulo","Jundiaí",NA,"-46.88","-23.1803",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796909' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807208","NY00807208_01","20968","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","3863046","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. H. Bartlett","1943","06","19","Argentina","San Juan",NA,"Chimbas (near dam, Rio San Juan)",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139469' target='other'> <mi>dwc_moreinfo</mi></a>","NY03863046","NY03863046_01","20491","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","3862973","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. Vargas","1998","09","14","Ecuador","Napo","Tena","Parque Nacional Llanganates. Vía Salcedo-Tena, margen derecha del Río Mulatos.","-78.18","-1",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139396' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862973",NA,"2330","South America","sheet",NA,"1950",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00192484","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","J. T. Mickel",NA,NA,NA,"P. Gómez Andrade","1989","01","06","Ecuador","Morona-Santiago","Sucúa","Centro Shuar Yukutais, 8km SW of Sucua","-78.13","-2.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=685809' target='other'> <mi>dwc_moreinfo</mi></a>","NY00192484",NA,"534","South America","sheet",NA,"900","900","Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","807217","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. E. Múlgura de Romero","1983","03","31","Argentina","Buenos Aires",NA,"Saladillo, Cazón, ruta 205, km 165.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796980' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807217","NY00807217_01","331","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","3862984","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"L. Valenzuela Gamarra","2005","01","27","Peru","Cusco","Urubamba","Dist. Machu Picchu, Pampacahua","-72.22","-13.1",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4139407' target='other'> <mi>dwc_moreinfo</mi></a>","NY03862984",NA,"4873","South America","sheet",NA,"2300",NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","807209","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","R. L. Hauke",NA,NA,NA,"E. Rosenstock",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Albuquerque.",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796910' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807209","NY00807209_01","21380","South America","sheet",NA,NA,NA,"Pteridophyta","Equisetales",NA,NA,NA,NA,NA,NA,NA,NA,NA
