"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","00863997","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","R. A. Howard",NA,NA,NA,"H. S. Irwin","1968","03","16","Brazil","Tocantins","Araguaína","-48.2","-7.18",NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=954568' target='other'> <mi>dwc_moreinfo</mi></a>","NY00863997","NY00863997_01","Ca. 1 km N. of Araguaína.","21288","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","485050","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","R. A. Howard",NA,NA,NA,"H. Balslev","1981","02","02","Ecuador","Pichincha",NA,NA,NA,NA,NA,"2200","2200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=530252' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485050",NA,"Lloa valley (W of Quito) 15 km below Lloa","1921","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","02316329","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","M. F. González Giraldo",NA,NA,NA,"M. F. González Giraldo","2012","02","11","Colombia","Antioquia","Abriaquí","-76.1197","6.63894",NA,NA,"2410","2500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1793786' target='other'> <mi>dwc_moreinfo</mi></a>","NY02316329","NY02316329_01","Parque Nacional Natural Las Orquídeas, Vereda Piedras, sitio La Linda (La Truchera). Colecciones hechas en borde de potrero y bosque dominado por roble (Quercus humboldtii) y Weinmannia.","1018","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","484770","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","R. A. Howard",NA,NA,NA,"Grupo Pedra do Cavalo","1980","07",NA,"Brazil","Bahia","Salvador","-39.08","-12.53",NA,NA,"40","120","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=530265' target='other'> <mi>dwc_moreinfo</mi></a>","NY00484770","NY00484770_01","Estaçao da EMBASA. Cachoeira/Bahia-Vale dos Rios. Paraguaçu e Jacuipe","347","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","484761","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","S. F. Smith",NA,NA,NA,"L. Scur","1999","03","18","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1792","-29.1683",NA,NA,"780","780","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=530258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00484761","NY00484761_01","Santa Justina","37","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","484765","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","S. F. Smith",NA,NA,NA,"R. A. Wasum","1993","03","30","Brazil","Rio Grande do Sul","Sao Vendelino","-51.3767","-29.3692",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=530256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00484765","NY00484765_01","Sao Vendelino",NA,"South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1016569","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","A. Schinini",NA,NA,NA,"T. M. Pedersen","1984","02","26","Brazil","Santa Catarina","Dionísio Cerqueira","-53.6394","-26.255",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1179667' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016569","NY01016569_01","Guaraciaba.","13698","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02200185","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"P. J. Edwards","1987","03","23","Brazil","Roraima","Alto Alegre","-61.497501373291","2.89582991600037",NA,NA,"80",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2333722' target='other'> <mi>dwc_moreinfo</mi></a>","NY02200185","NY02200185_01","Reserva Ecológica de Maracá. c. 2 km. E. of Maracá Expedition subcamp at N. tip of island (at Três Igaripes, Corredeira de Rapariga). About 1 km S. of junction of Furo de Santa Rosa with Rio Trairao.","2641","South America","sheet",NA,"Magnoliophyta","Caryophyllales",NA,"327834","auto",NA,NA,NA,NA,NA,NA
"54","2019-03-20 11:47:22-03","MCN-PUC-MINAS","HPUC-MG","ANG3083","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides",NA,NA,NA,NA,NA,"Pedralli, Ana Paula, Caroline.","1991","08","10","Brasil","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Emergente, área 3.",NA,NA,"Lagoa dos Mares",NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:09:55-03","UNESP-IBB","BOTU","21917","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Amaral Jr., A.","1998","10","14","Brasil","Mato Grosso do Sul","Brasilândia","-52.221389","-21.534167","52°13'17w","21°32' 03s",NA,NA,"Mata de galeria, erva com flores brancas","BOTU021917",NA,NA,"198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","3168","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E.","2000","03",NA,"Nogueira, C.R.","1971","11","02","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999",NA,NA,"Planta daninha; medicinal. Nome vulgar: Erva de bicho.","BOTU003168",NA,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:30:31-03","UNESP-IBB","BOTU","3177","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E.","2000","03",NA,"Hoshino, C.L.","1973","11","20","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999",NA,NA,"Vegetação ruderal. Uso medicinal : hemorróidas.","BOTU003177",NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:32:06-03","UFRJ","RFA","39364","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","N. C. B. Silva","2012","07","11","A. C. Túler","2011","08","20","Brasil","Espírito Santo","Alegre","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"Erva com ca. de 50 cm. Caule nodoso, com riscas avermelhadas. Folhas alternas, inteiras, estreitas e pontiagudas, lanceoladas, de coloração verde. Flores pequenas, branca ou rosada, dispostas em espigas longas, finas e flexíveis","RFA47796",NA,NA,"201",NA,NA,NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA
"59","2020-06-29 11:32:06-03","UFRJ","RFA","36684","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","M. Guerra Santos, L. J. Soares Pinto",NA,NA,NA,"A. M. G. Tamashiro; J. M. M. C. Quinteiro","2007","01","31","Brasil","Rio de Janeiro","Itatiaia","-44.530556","-22.327778","44º31'50''W","22º19'40''S","1024","1024","Mate","RFA23419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:32:06-03","UFRJ","RFA","36691","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","M. Guerra Santos, L. J. Soares Pinto",NA,NA,NA,"A. M. G. Tamashiro; L. J. S. Pinto","2007","01","31","Brasil","Rio de Janeiro","Itatiaia","-44.530556","-22.327778","44º31'50''W","22º19'40''S","1024","1024","Mate","RFA23426",NA,"Vila de Visconde de Mauá, Lote 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:32:06-03","UFRJ","RFA","24134","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Alexandre Quinet",NA,NA,NA,"F. M. de B. Pereira","2000","04","02","Brasil","Rio de Janeiro","Sapucaia","-42.840556","-22.076389","42º50'26''W","22º4'35''S","750","750","Erva, flores brancas, comum no local; capoeira em altitude de 750 m. Utilizada como anti-hemorrágica e cicatrizante","RFA55507",NA,"Fazenda Mata Suíça","164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:32:06-03","UFRJ","RFA","36683","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","M. Guerra Santos; J. L. S. Pinto",NA,NA,NA,"A. M. G. Tamashiro; J. M. M. C. Quinteiro","2007","01","31","Brasil","Rio de Janeiro","Itatiaia","-44.530556","-22.327778","44º31'50''W","22º19'40''S","1024","1024",NA,"RFA23418",NA,"Vila de Visconde de Mauá, Lote 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:32:06-03","UFRJ","RFA","36666","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","M. Guerra Santos",NA,NA,NA,"A. M. G. Tamashiro; J. M. M. C. Quinteiro","2007","01","31","Brasil","Rio de Janeiro","Itatiaia","-44.530556","-22.327778","44º31'50''W","22º19'40''S","1024","1024","Mate","RFA23402",NA,"Vila de Visconde de Mauá, Lote 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 11:32:06-03","UFRJ","RFA","36671","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","M. Guerra Santos",NA,NA,NA,"A. M. G. Tamashiro; J. M. M. C. Quinteiro","2007","01","31","Brasil","Rio de Janeiro","Itatiaia","-44.530556","-22.327778","44º31'50''W","22º19'40''S","1024","1024","Herbácea","RFA28344",NA,"Vila de Visconde, Lote 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-13 09:20:43-03","UFRJ","RFA","18861","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","A.C.M. Vieira","2012","11","25","M.H. Thimóteo; D. Coelho, O. Monteiro","2012","11","25","Brasil","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"Herbácea, material fértil. Uso medicinal","RFA15813",NA,"Planta cultivada","4",NA,NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA,NA
"66","2020-06-29 11:32:06-03","UFRJ","RFA","5013","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","E. Melo","1990","08","27","E. Pereira","1958","10","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Nos brejos, flor lilás claro","RFA25417",NA,"Distrito Federal, Restinga de Jacarepaguá","4401",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-24 17:10:58-03","UTFPR","DVPR","30","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Caxambu, MG","2007","06","14","Lopes, RJF","2007","06","14","Brasil","Paraná","Imbaú","-50.760799407959","-24.4449996948242",NA,NA,NA,NA,"Erva decumbente, semi-ciófila, flores brancas em inflorescências espiciformes.","DVPR000030","DVPR000030","Rodovia PR-160","s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,"16142","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:10:58-03","UTFPR","DVPR","325","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Andrade, EA","2003",NA,NA,"Cayres, WP; et al.","2003","03","15","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Erva ereta, flores brancas.; Margem do rio.","DVPR000325","DVPR000325","Parque Arthur Thomas","s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-24 17:10:58-03","UTFPR","DVPR","323","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Dias, MC","2002",NA,NA,"Gonçalves, CL; et al.","2001","04","08","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Erva 30 cm, caule, folhas e inflorescências roxas e verdes.","DVPR000323","DVPR000323","Salto das Orquídeas","s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:47:12-03","EAO","IAN","108183","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Nobs, MA; Smith, SG","1949","08","11","Estados Unidos","Califórnia",NA,NA,NA,NA,NA,NA,NA,NA,"IAN108183",NA,"Fresh water marsh ca. 3 miles southeast of Crescent City. Del Norte County.","1328",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:47:12-03","EAO","IAN","138435","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Howard, RA","1972",NA,NA,"Irwin, HS; Maxwell, HS","1968","03","16","Brasil","Goiás",NA,NA,NA,NA,NA,"300","300","Ascending herb, stems to ca. 50cm long. Flowers white.","IAN138435",NA,"Creek bank. Cerradão on white sand, ca. 1km N of Araguaína.","21288","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:47:12-03","EAO","IAN","59313","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Ligório Afonso, FSC; Irmão","1949","02","25","Brasil","Rio Grande do Sul","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,"IAN059313",NA,NA,"36","Southern America",NA,NA,"Dicotiledônea",NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA
"73","2019-12-04 15:25:41-03","PUCPR","HUCP","7074","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Mich.","Jaszczerski, JC",NA,NA,NA,"Bonatto, SJR","1994","03","15","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"HUCP00016859","HUCP00016859",NA,"001",NA,NA,NA,"Eudicotiledonea",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"74","2019-12-04 15:25:41-03","PUCPR","HUCP","10419","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Mich.","Kozera, C",NA,NA,NA,"Kozera, C","1995","12","19","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016796","HUCP00016796","Parque Barigui","s.n.",NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"75","2019-12-04 15:25:41-03","PUCPR","HUCP","8823","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Mich.",NA,NA,NA,NA,"Silveira, CG","1996","03","22","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUCP00016653","HUCP00016653",NA,"006",NA,NA,NA,"Eudicotiledonea",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"76","2019-12-04 15:25:41-03","PUCPR","HUCP","9664","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Mich.","Jaszczerski, JC",NA,NA,NA,"Sereniki, A","1995","04","12","Brasil","Paraná","Pato Branco","-52.6706008911133","-26.2285995483398",NA,NA,NA,NA,NA,"HUCP00016705","HUCP00016705",NA,"003",NA,NA,NA,"Eudicotiledonea",NA,NA,"26000","auto",NA,NA,NA,NA,NA,NA
"77","2019-12-04 15:25:41-03","PUCPR","HUCP","8029","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Mich.","Jaszczerski, JC",NA,NA,NA,"Krul, LM","1989","09","22","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00016753","HUCP00016753","Rio Iraí","239",NA,NA,NA,"Eudicotiledonea",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"78","2019-12-04 15:25:41-03","PUCPR","HUCP","24214","S","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Mich.","Dunaiski, A",NA,NA,NA,"Dunaiski, A","2010","03","28","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00016800","HUCP00016800",NA,"3970",NA,NA,NA,"Eudicotiledonea",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"79","2021-03-02 16:29:11-03","CPAN-UFMS","COR","4424","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Mello, E.","1993","11","01","Bueno, N.C.","1992","01","04","Brasil","Mato Grosso do Sul","Corumbá","-56.666667","-18.5","56º40'0''W","18º30'0''S","100","100","Erva com cerca de 50 cm de altura; prostrada, ascendente, arroxeada; flor alva Habito: Erva com mais ou menos 50cm de alt.",NA,NA,"Pantanal do Paiaguás - fazenda Auxiliadora, à 110Km de Corumbá","279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-26 18:09:20-03","CPAN-UFMS","COR","6365","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Resende, U. M.; Nakajima, J.; Damasceno-Júnior, G. A. & equipe do Aquarap cabeceiras","1998","09","04","Brasil","Mato Grosso do Sul","Bonito","-56.433611","-21.3","56º26'1''W","21º18'0''S","293","293","Erva; flor rósea Habito: Erva",NA,NA,"Baia Bonita","1613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-26 18:09:20-03","CPAN-UFMS","COR","8089","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","G. A. Damasceno Jr.",NA,NA,NA,"Timothy L. Walters; Ron Fortney; Brenda Simmers; Johan Gottgens; Michael Benedict.","1997","08","12","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Usualmente na água a um metro de profundidade. Habito: Herbácea livre flutuante.",NA,NA,"Acurizal a 22Km NNW do Amolar e 25Km E S E do Porto Guaíba.",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-26 18:09:20-03","CPAN-UFMS","COR","12183","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Coelho, A. G.",NA,NA,NA,"Pereira Júnior, R.; Carvalho Júnior, J. C.; Coelho, A. G.; Ferreira, F. O.; Almeida, F. L.; Sá, W. A. & Gaeta, D. F.","2005","10","21","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Erva anfíbia; flor amarela Habito: Erva anfíbia",NA,NA,"Margem esquerda do rio Paraguai","1",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-26 18:09:20-03","CPAN-UFMS","COR","6806","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","V.J.Pott",NA,NA,NA,"Assis,E.L.M. et al.","1999","11","01","Brasil","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Habito: Erva aquática",NA,NA,"Rio Paraguai.","83",NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:23:07-03","UFBA","ALCB","110606","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Melo, E; Silva, M; et al.","2012","03","06","Brasil","Paraíba","Alagoa Nova","-35.72","-7.032778","-35.72","-7.032778","338","338","1m altura, caules avermelhados. Folhas membranáceas. Flores brancas.",NA,NA,"faz. Capim-acú, próximo ao açude, beira de estrada. coletada dentro d'água.","10929","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:23:07-03","UFBA","ALCB","124944","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Guedes, ML","2016","07",NA,"Guedes, ML; Casaes, M","2016","05","07","Brasil","Bahia","Santa Teresinha","-39.516667","-12.766667","-39.516667","-12.766667",NA,NA,"emergente, meio deitada, perene. Inflorescência avermelhadas.","ALCB019790","ALCB019790","Recôncavo Sul, Margem do Rio Paraguaçu.","24607","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:23:07-03","UFBA","ALCB","12887","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"s.col.","1826","08",NA,"Suiça",NA,"Bâle",NA,NA,NA,NA,NA,NA,NA,"ALCB014875","ALCB014875",NA,"s/n",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-08 21:32:56-03","UFBA","ALCB","14090","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"s.col.","1840",NA,NA,"França",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB014235","ALCB014235",NA,"PHs/n",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-10-09 11:23:07-03","UFBA","ALCB","41074","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E","1999","11",NA,"Atkins, S; Saar, E; Passos Júnior, LA; Funch, L; Guedes, ML; Stannard, B","1997","01","29","Brasil","Bahia","Lençóis","-41.316667","-12.65","-41.316667","-12.65","380","380","Ca. de 0,50 m. Aquática. Folhas levemente vináceas na face adaxial. Botões vináceos. Raro.; Pântano do Rio Santo Antônio, com variada flora aquática e ilhas de matas mesófilas; árvore com ca. de 8-12 m.",NA,NA,"Chapada Diamantina, Remanso/ Maribus","PCD4678","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
