"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"50","2021-03-30 12:53:26-03","EAO","IAN","95044","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Hoock, J","sc","s.n.","1955","10","30",NA,"Guiana Francesa",NA,"Route de Rochameau. Chemin etany de Américans.",NA,NA,NA,NA,NA,NA,"IAN095044",NA,NA,NA,NA,NA,NA,"1957","12",NA,NA,NA,NA,NA
"51","2021-03-30 12:53:26-03","EAO","IAN","98871","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Rodrigues, WA","620","1958","04","03","Southern America","Brasil","Amazonas","Rio Japurá. Pelotão de Fronteira de Japurá. Terreno argiloso, firme, sujeito a alagação no inverno.",NA,NA,NA,NA,NA,"Erva de 30 cm de altura. Erva muito procurada pelo gado.","IAN098871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:53:26-03","EAO","IAN","77357","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Black, GA","15335","1952","07","01","Southern America","Brasil","Amazonas","Cachoeirinha. À beira do caminho; não muito freqüente.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"IAN077357","Manaus",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:53:26-03","EAO","IAN","65999","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Luetzelberg, P von","21961",NA,NA,NA,"Southern America","Brasil","Amazonas","Vila Municipal.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"IAN065999","Manaus",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:53:26-03","EAO","IAN","75048","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Fróes, RL","28258","1952","04","13","Southern America","Brasil","Amazonas","Rio Negro.","-67.0892028808594","-0.130278006196022",NA,NA,NA,NA,"IAN075048","São Gabriel da Cachoeira",NA,"377621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:53:26-03","EAO","IAN","158282","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Cordeiro, MR","Cordeiro, MR; Sena, NA","1701","1982","08","13","Southern America","Brasil","Pará","Rio Anajás, boca do Rio Açaituba. Fazenda Santa Quiti.","-49.939998626709","-0.986666977405548",NA,NA,NA,"Capim. Fruto verde.","IAN158282","Anajás",NA,"81910","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:53:26-03","EAO","IAN","158305","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Cordeiro, MR","Cordeiro, MR; Sena, NA","1724","1982","08","20","Southern America","Brasil","Pará","Rio Anajás. Fazenda Santa Quitéria. Campo; solo arenoso.","-49.939998626709","-0.986666977405548",NA,NA,NA,"Capim. Frutos verdes.","IAN158305","Anajás",NA,"81910","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:53:26-03","EAO","IAN","84827","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Ledoux, PVD","188","1952","03","05","Southern America","Brasil","Pará","Próximo a estrada do Tapanã. Capoeira.","-48.372200012207","-1.36556005477905",NA,NA,NA,NA,"IAN084827","Ananindeua",NA,"16174","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:53:26-03","EAO","IAN","63956","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Fróes, RL; Barkley, FA","26909","1951","04","03","Southern America","Brasil","Pará","Arredores do I.A.N.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Capim das capoeiras baixas.","IAN063956","Belém","IAN063956 IAN063956_e","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:53:26-03","EAO","IAN","73707","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Lima, RP de","100","1951","11",NA,"Southern America","Brasil","Pará","Capoeira do I.A.N.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN073707","Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:53:26-03","EAO","IAN","164047","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Cordeiro, MR","Santos, HEO; Cordeiro, MR","07","1992","01","08","Southern America","Brasil","Pará","CPATU. Capoeira Black. Capoeira de terra firme.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Erva perene. Fruto verde.","IAN164047","Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:53:26-03","EAO","IAN","199487","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Brito, FVS dos","2","2019","10","02","Southern America","Brasil","Pará","Embrapa, linhão da Eletronorte, terra firme e solo argiloso.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Erva creptosa, fruto verde.","IAN199487","Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:53:26-03","EAO","IAN","194506","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Viana, PL","Souza Filho, AP de","40","2016","02","10","Southern America","Brasil","Pará","Fazenda Felisberto Camargo. Pastagem cultivada.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN194506","Belém",NA,"48462","auto",NA,NA,"2016","10",NA,NA,NA,NA,NA
"63","2021-03-30 12:53:26-03","EAO","IAN","56780","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Black, GA; Ledoux, PVD","10127","1950","08","24","Southern America","Brasil","Pará","hácara, perto da Secção de Biologia do IAn.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Sementes para permuta.","IAN056780","Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:53:26-03","EAO","IAN","17199","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Pires, JM; Black, GA","188","1945","09","17","Southern America","Brasil","Pará","I.A.N.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN017199","Belém","IAN017199 IAN017199_e","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:53:26-03","EAO","IAN","125782","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Bouças, PRP","Sastre, C","51","1968","03","06","Southern America","Brasil","Pará","I.A.N. APEG. Bordute de la réserve dans fossé.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN125782","Belém",NA,"48462","auto",NA,NA,"1974","10",NA,NA,NA,NA,NA
"66","2021-03-30 12:53:26-03","EAO","IAN","96537","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Andrade, J","7","1954",NA,NA,"Southern America","Brasil","Pará","I.A.N. Cultivado no graminetum, canteiro A-11.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN096537","Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:53:26-03","EAO","IAN","72348","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Black, GA","Ledoux, PVD","34","1952","01","06","Southern America","Brasil","Pará","Mosqueiro, Ariramba, lado de roçado, dentro da capoeira.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN072348","Belém",NA,"48462","auto",NA,NA,"1952","07",NA,NA,NA,NA,NA
"68","2021-03-30 12:53:26-03","EAO","IAN","43507","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Swallen, JR","48911","1934","06","15","Southern America","Brasil","Pará","Mosqueiro, Moist road thru woods.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"IAN043507","Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:53:26-03","EAO","IAN","200443","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Cunha, ELC da","45","2019","12","02","Southern America","Brasil","Pará","Parque do Utinga, perto do canal, Área degradada campo de pedras.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Erva creptosa, frutos verdes.","IAN200443","Belém",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:53:26-03","EAO","IAN","163458","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Nivaldo, S","Nivaldo, S; Marinho, LR","45","1983","11","10","Southern America","Brasil","Pará","Estrada de Mosqueiro. DENPASA. Campo de terra firme.","-48.244701385498","-1.36138999462128",NA,NA,NA,"Capim. Frutos verdes.","IAN163458","Benevides",NA,"16472","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:53:26-03","EAO","IAN","62104","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Black, GA; Ledoux, PVD","10815","1950","11","16","Southern America","Brasil","Pará","Rio Jamundá; Aminarú-Assú; entre o Lago de Xixiá e o campo Cocodinho.","-56.7449989318848","-2.17139005661011",NA,NA,NA,"Perene; rastejante; em lugar úmido.","IAN062104","Faro","IAN062104 IAN062104_e","342029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:53:26-03","EAO","IAN","178835","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Cordeiro, MR","Freitas, JC; Ferreira, GC; Melo, ATS de; Carmo, NAS do; Nascimento, MP do","122","2003","02","20","Southern America","Brasil","Pará","Campo Experimental da Embrapa Amazônia Oriental, rodovia PA-150, Km-34.","-48.7689018249512","-1.88389003276825",NA,NA,NA,NA,"IAN178835","Moju",NA,"186920","auto",NA,NA,"2003","03",NA,NA,NA,NA,NA
"73","2021-03-30 12:53:26-03","EAO","IAN","74164","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Black, GA; Cordeiro, E","14438","1952","05","24","Southern America","Brasil","Rondônia","Km 8, Estação Experimental.","-63.9039001464844","-8.76194000244141",NA,NA,NA,"Ruderal, comum.","IAN074164","Porto Velho",NA,"333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:53:26-03","EAO","IAN","70470","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Black, GA","12655","1951","08","17","Southern America","Brasil","Roraima","Capoeira.","-60.6733016967773","2.81972002983093",NA,NA,NA,NA,"IAN070470","Boa Vista",NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:28:58-03","UFBA","ALCB","88222","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) M.W.Chase","Pimenta, KM","Guedes, ML; Gomes, FS; Guaré, F","14584","2009","02","27","Southern America","Brasil","Bahia","Chapada Diamantina, Estrada a 8 km Sul de Piatã","-41.787222","-13.083333","1258","1258",NA,"Folhas lineares. Inflorescência em panícula de espiguetas.","ALCB018850","Piatã","ALCB018850",NA,NA,"-41.787222","-13.083333","2012","11","28",NA,NA,NA,NA
"76","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510890","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Riet BP van de","Ek RC; Riet BP van de; Hartmann FA",NA,"2004","02","15","Southern America","French Guiana","Cayenne","Trésor Reserve. Mts. de Kaw Road.","-52.266667","4.583333",NA,NA,NA,"Secondary vegetation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510890 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510890",NA,"NL-U1510890",NA,NA,"-52.266667","4.583333",NA,NA,NA,"Magnoliopsidae","U 0226061",NA,NA
"77","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510892","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Maas PJM","Leeuwenberg AJM",NA,"1978","02","15","Southern America","French Guiana",NA,"Camp des Annamites, near Crique Anguille, SW of Cayenne.","-52.516667","4.816667",NA,NA,NA,"Savanna, laterite.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510892 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510892",NA,"NL-U1510892",NA,NA,"-52.516667","4.816667",NA,NA,NA,"Magnoliopsidae","U 0102399",NA,NA
"78","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510893","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz EJ","Feuillet CPGA",NA,"1984","07","07","Southern America","French Guiana",NA,"St. Laurent, plantaion de St. Naurice. Bord de piste.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510893 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510893",NA,"NL-U1510893",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0131178",NA,NA
"79","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510894","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz EJ","Cremers GA",NA,"1987","03","15","Southern America","French Guiana","Cayenne",NA,"-52.15","4.55",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510894 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510894",NA,"NL-U1510894",NA,NA,"-52.15","4.55","1989","02","01","Magnoliopsidae","U 0156545",NA,NA
"80","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510895","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Judziewicz EJ","Berg CC",NA,"1973","08","31","Southern America","Brazil","Amazonas",NA,"-60.025278","-3.113333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510895 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510895",NA,"NL-U1510895",NA,NA,"-60.025278","-3.113333","1988","06","01","Magnoliopsidae","U 0156544",NA,NA
"81","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510896","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Prance GT; et al.",NA,"1971","04","15","Southern America","Brazil",NA,"Brazilian Amazônia, Estado do Acre, Cruzeiro do Sul, Rio jurua & RIo Moa, Estrada Alemanha, Cruzeiro do Sul. Capoeira.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510896 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510896",NA,"NL-U1510896",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510898","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Prance GT; et al.",NA,"1971","07","11","Southern America","Brazil",NA,"Brazilian Amazônia, State of Amazonas, Rio Purus, Rio Ituxi, lake west of Bôca do Curuquetê. Capoeira.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510898 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510898",NA,"NL-U1510898",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510899","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Prance GT; Pena BS; Ramos JF",NA,"1966","10","26","Southern America","Brazil",NA,"Brazilian Amazônia, State of Acre, Cruzeiro do Sul, Rio Juruá, track from km 20, road Cruzeiro do Sul-Japiim, to Vila Maita.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510899 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510899",NA,"NL-U1510899",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"84","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510900","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Prance GT; et al.",NA,"1966","10","10","Southern America","Brazil",NA,"Brazilian Amazônia, State of Amazônas, Manaus - Itacoatiara Highway, Reserve Florestal Ducke, km 26.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510900 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510900",NA,"NL-U1510900",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"85","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510930","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Smith SF; et al.",NA,"1989","01","28","Southern America","Peru",NA,"Madre de Dios, at river's edge, during high water by boat along banks of Rio La Torre, along the 'Rio Aguas Negras' part from 4 to 15 km up river from Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km SW. of Puerto Maldonado.","-69.333333","-12.833333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510930 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510930",NA,"NL-U1510930",NA,NA,"-69.333333","-12.833333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"86","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510931","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Schultes RE; Cabrera I; Baker RED",NA,"1952","10","31","Southern America","Colombia",NA,"Amazonas-Vaupés, Rio Guainia: Puerto Colombia opposite Venezuelan town Maroa and vicinity.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510931 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510931",NA,"NL-U1510931",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"87","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510932","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Schultes RE",NA,"1944","09","01","Southern America","Colombia",NA,"Amazonas, Trapecio amazónico, Loretoyacu River.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510932 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510932",NA,"NL-U1510932",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"88","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510933","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Battjes J",NA,"1986","07","31","Southern America","Colombia",NA,"Araracuara, potero cerca de los apartementos nuevos.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510933 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510933",NA,"NL-U1510933",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"89","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510934","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Solomon JC",NA,"1982","06","06","Southern America","Bolivia",NA,"Province de Vaca Diez, Departamento of Beni: Weedy fields and low, secondary forest along SE edge of the airfield, Riberalta.","-66.083333","-11",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510934 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510934",NA,"NL-U1510934",NA,NA,"-66.083333","-11.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"90","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510935","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Rooden J van; Welle BJH ter; Topper SMC",NA,"1979","11","15","Southern America","Colombia",NA,"Departamento Valle del Cauca: Municipio Buenaventura, community of San Isidro.","-76.95","3.983333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510935 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510935",NA,"NL-U1510935",NA,NA,"-76.95","3.983333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"91","2020-02-08 10:17:43-03","NBC","NL-BOTANY","U.1510936","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Cuatrecasas J",NA,"1946","05","01","Southern America","Colombia",NA,"Departamento del Valle, Río Calima (región del Choco): margen derecha, Aguaclara (frente a la Quebrada Aguaclara.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1510936 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1510936",NA,"NL-U1510936",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
