"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"200","2014-11-10 19:11:00-02","MO","MOBOT","1581084","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Marina L. Fonseca|R. Marquete|F.C.A. Oliveira","Fonseca 423","1995","8","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Goiás",NA,"Niquelandia; Km 18 da estrada de chão em direcão a mina de niquel. Sopé de morro pedregoso. Cerrado","-48.41944","-14.35833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","1581009","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","George Eiten|Liene T. Eiten","Eiten 4382","1962","4","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Maranhão",NA,"Mun. de Loreto","-45.06666","-7.38333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2008-05-27 22:02:00-03","MO","MOBOT","1581011","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","George Eiten","Eiten 4359","1962","4","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Maranhão",NA,"Mun. de Lorêto: Ilha de Balsas","-45.06666","-7.38333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2015-11-12 06:21:00-02","MO","MOBOT","1581087","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","F.M.R. Leprieur","Leprieur s.n.","1847",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","1824468","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 12199","1976","4","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard",NA,"Goiás",NA,"10 km SW of Alvorada do Norte along Highway BR-020. Cerrado with sandy soil.",NA,NA,"580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1240",NA,NA
"205","2015-11-12 06:21:00-02","MO","MOBOT","1878986","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","F.M.R. Leprieur","Leprieur 111","1838",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"206","2011-12-08 05:05:00-02","MO","MOBOT","1878989","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Robert R. Brooks","Brooks TMEX 581","1990","6","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse (MO)","Goiás",NA,"Macedo in middle of Tocantins ultramafic Complex. 12 km SSE of Macedo near Ponte Alta 4.7 km down southward-running track along ridge. Cf. 518. Growing on heavily-laterized terrain (4) Pyroxenite-peridotite","-48.41666","-14.41666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2011-12-08 05:05:00-02","MO","MOBOT","1878993","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Robert R. Brooks","Brooks TMEX 518","1990","6","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse (MO)","Goiás",NA,"Niquelandia South Hill. Southernmost ultramafic outcrop of the Tocantins Complex about 3 km from Niquelandia. Near hilltop","-48.43333","-14.45","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2018-06-19 11:35:00-03","MO","MOBOT","227446","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 12259","1976","4","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard",NA,"Goiás",NA,"26-31 km S of Goiânia along Highway BR-153.",NA,NA,"810.00000000","860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1247","1",NA
"209","2014-04-24 10:38:00-03","MO","MOBOT","228399","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Gerrit Davidse","Davidse 2881","1971","11","3","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Amazonas","Autana","Isla Carestia, a small island in the Río Orinoco, ca. 5 km NNW of Sanariapo.",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"576","1",NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","228409","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","John J. Wurdack|Joseph V. Monachino","Wurdack 40896","1955","12","21","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Bolívar",NA,"Frequent in morichal at NW base of Cerro Gavilan (Cerro Carichana)",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2012-03-18 05:12:00-03","MO","MOBOT","941258","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Timothy J. Killeen|H. Gonzáles|Fabiana Mamani M.|Pablo Solíz","Killeen 6476","1994","6","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","Gerrit Davidse, Sept 2001 (MO)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Senda de Los Fierros hacia la Serranía, 8 km. del fin del camino. Bosque semideciduo, sobre faldas inferiores de la serranía con afloramientos rocosos y areniscas.","-60.79666","-14.55472","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","1581062","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8168","1980","1","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Goiás",NA,"Mun. Presidente Kennedy. Road from highway BR-153 to Itaporã, 12 km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feinho","-48.61666","-3.41666","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","1581059","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","George Eiten|Liene T. Eiten","Eiten 4177","1962","4","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard","G. Davidse","Maranhão",NA,"Mun. de Lorêto: ilha de Balsas","-48.11666","-7.21666","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2014-07-31 07:59:00-03","MO","MOBOT","1878980","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","F.C.A. Oliveira|Marina L. Fonseca|A. J. V. dos Santos","Oliveira 280","1995","4","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Nees ex Trin.) Henrard",NA,"Goiás",NA,"Niquelandia. Km 18 da Estrada de Chao para a Mina de Niquel. Sope de morro pedregoso. Cerrado","-48.4194445","-14.3583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"215","2015-05-20 10:36:23-03","UFERSA","MOSS","10594","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Fernandes, A.G.","s.n.","1979","06","15","América do Sul","Brasil",NA,NA,"erva; coletada no cerrado.",NA,NA,NA,"(Lag.) Chase","Filgueiras, T.S.","Ceará","Guaraciaba do Norte","Serra da Ibiapaba.","-40.7475","-4.16694",NA,NA,NA,"39588","auto","1985",NA,NA,NA,"10","17",NA,NA,NA
"216","2020-08-31 09:21:08-03","INPA","INPA","174507","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Bridgewater, S","155","1993","08","17","Southern America","Brasil",NA,NA,NA,"INPA0174507","Monocotyledon","Poales","(Lag.) Chase","Prance, GT","Pará","Santarém","Alter do Chão, Alter do Chão.","-54.9","-2.5",NA,NA,"INPA0174507 INPA0174507_e",NA,NA,"2014","-54.9","-2.5",NA,"06",NA,NA,NA,NA
"217","2020-08-31 09:21:08-03","INPA","INPA","105284","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Heringer, EP","1670","1979","06","28","Southern America","Brasil",NA,NA,NA,"INPA0105284","Monocotyledon","Poales","(Lag.) Chase",NA,"Goiás","Santo Antônio do Descoberto","Comum na área.","-48.255","-15.9397",NA,NA,"INPA0105284 INPA0105284_e INPA0105284_e1",NA,NA,NA,"-48.255","-15.9397",NA,NA,NA,NA,NA,NA
"218","2020-08-31 09:21:08-03","INPA","INPA","119771","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Plowman, T","8168","1980","01","31","Southern America","Brasil",NA,NA,NA,"INPA0119771","Monocotyledon","Poales","(Lag.) Chase",NA,"Goiás","Presidente Kennedy","Road from highway BR 153 to Itaporã, 12 Km west of village of Presidente Kennedy. Fazenda Primavera along Ribeirão Feinho; on granitic outcrop.","-48.616667","-3.416667","400","500","INPA0119771 INPA0119771_e INPA0119771_e1",NA,NA,NA,"-48.616667","-3.416667",NA,NA,NA,NA,NA,NA
"219","2020-08-31 09:21:08-03","INPA","INPA","174431","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Bridgewater, S","35","1993","07","31","Southern America","Brasil",NA,NA,NA,"INPA0174431","Monocotyledon","Poales","(Lag.) Chase","Prance, GT","Amapá","Ferreira Gomes","BR 156, km 80, Gleba Pedreira de Amcel Highway BR 156 at Km 80.","-51.75","0.666667",NA,NA,"INPA0174431 INPA0174431_e",NA,NA,"2014","-51.75","0.666667",NA,"06",NA,NA,NA,NA
"220","2020-08-31 09:21:08-03","INPA","INPA","174508","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Bridgewater, S","156","1993","08","18","Southern America","Brasil",NA,NA,NA,"INPA0174508","Monocotyledon","Poales","(Lag.) Chase","Prance, GT","Pará","Santarém","Alter do Chão, Alter do Chão.","-54.9","-2.5",NA,NA,"INPA0174508 INPA0174508_e INPA0174508_e1",NA,NA,"2014","-54.9","-2.5",NA,"06",NA,NA,NA,NA
"221","2020-08-31 09:21:08-03","INPA","INPA","182805","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Miranda, IS","816","1995","08","08","Southern America","Brasil",NA,NA,NA,"INPA0182805","Monocotyledon","Poales","(Lag.) Chase","Filgueiras, TS; Viana, PL","Roraima",NA,"Estrada Nova para a Vila do Cantá, km 5, 200 m. à esquerda do Km 5 da estrada nova para Vila do Cantá","-60","2.2",NA,NA,"INPA0182805 INPA0182805_e",NA,NA,"2014","-60","2.2",NA,"05",NA,NA,NA,NA
"222","2020-08-31 09:21:08-03","INPA","INPA","201316","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Miranda, IS","1247","1997","05","26","Southern America","Brasil",NA,NA,NA,"INPA0201316","Monocotyledon","Poales","(Lag.) Chase",NA,"Rondônia","Vilhena","Fazenda Vilhena do Pensamento. Solo arenoso, bem drenado.","-60.383333","-12.3",NA,NA,"INPA0201316 INPA0201316_e INPA0201316_e1",NA,NA,NA,"-60.383333","-12.3",NA,NA,NA,NA,NA,NA
"223","2020-08-31 09:21:08-03","INPA","INPA","61401","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Mota, CDA da","INPA61401","1976","08","10","Southern America","Brasil",NA,NA,NA,"INPA0061401","Monocotyledon","Poales","(Lag.) Chase",NA,"Amazonas",NA,"Nova Prainha, RADAM/BRASIL, SB-20-ZB, Nova Prainha, SB-20-ZB-Pto. 05; campo alagável.","-60.4","-7.266667",NA,NA,"INPA0061401 INPA0061401_e INPA0061401_e1 INPA0061401_e2",NA,NA,NA,"-60.4","-7.266667",NA,NA,NA,NA,NA,NA
"224","2020-08-31 09:21:08-03","INPA","INPA","195749","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Silva, ES da","613","1986","08","01","Southern America","Brasil",NA,NA,NA,"INPA0195749","Monocotyledon","Poales","(Lag.) Chase","Filgueiras, TS; Viana, PL","Roraima","Bonfim","Margem da estrada para o Cantá. Solo arenoso.","-60.583333","-2.833333",NA,NA,"INPA0195749 INPA0195749_e",NA,NA,"2014","-60.583333","-2.833333",NA,"05",NA,NA,NA,NA
"225","2019-12-19 11:20:02-03","UFG","UFG","10638","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Rizzo, J.A.; Ferreira, H.D.; Brooks, R.R.; et al.","10622","1988","04","19",NA,"Brasil",NA,NA,NA,"UFG010638",NA,NA,"(Lag.) Chase","Filgueiras, T.S.","Goiás","Goianésia","35 km pela rodovia ao norte de Goianésia; campo cerrado.","-49.05","-15.066667",NA,NA,NA,NA,NA,"1992","-49.05","-15.066667",NA,"12","30",NA,NA,NA
"226","2019-12-19 11:20:02-03","UFG","UFG","50652","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Oliveira, R.C.; Chacon, R.G. & Edson, B.C.","2505","2010","04","30",NA,"Brasil",NA,NA,NA,"UFG0050652",NA,NA,"(Lag.) Chase","Oliveira, R.C.","Goiás","Niquelândia",NA,"-48.433333","-14.396667",NA,NA,"UFG0050652",NA,NA,"2010","-48.433333","-14.396667",NA,"05","01",NA,NA,NA
"227","2019-12-19 11:20:02-03","UFG","UFG","6739","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Rizzo, J.A.","6739","1970","04","02",NA,"Brasil",NA,NA,"Inflorescência escura.","UFG006739",NA,NA,"(Lag.) Chase","Filgueiras, T.S.","Goiás","Goiânia","Esquerda da estrada GO-1, de Goiânia para Leopoldo de Bulhões. 9 km de Goiânia.","-49.2538986206055","-16.6786003112793",NA,NA,NA,"25250","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-12-19 11:20:02-03","UFG","UFG","10223","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Shepherd, G.J.; Semir, J.; Andrade, J.B. &","7045","1978","02","20",NA,"Brasil",NA,NA,"Herbácea; inflorecência ferrugínea.","UFG010223",NA,NA,"(Lag.) Chase",NA,"Minas Gerais","São José da Barra","Reserva de Furnas., Campo Rupestre e cerrado.","-46.3114013671875","-20.7180995941162",NA,NA,NA,"18099","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-06-10 10:11:27-03","FZB-BH","BHZB","352","S","Plantae","Poaceae","Axonopus","cf. chrysoblepharis","Axonopus cf. chrysoblepharis","Grandi, T.S.M. et al.",NA,"1990","04","11",NA,"Brasil",NA,NA,"Outros coletores: Grandi, T.S.M. Com triplicata.",NA,NA,NA,NA,"P.L.Viana","MG","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,"14750","auto","2004",NA,NA,NA,"11",NA,NA,NA,NA
"230","2019-06-10 10:11:27-03","FZB-BH","BHZB","4848","S","Plantae","Poaceae","Axonopus","cf. chrysoblepharis","Axonopus cf. chrysoblepharis","Ordones, J.","948","2005","08","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Pedro Viana","MG","Planalto de Minas","Estrada Bocaíuva para Planalto de Minas, Rio Jequitinhonha",NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,"09",NA,NA,NA,NA
"231","2019-06-10 10:11:27-03","FZB-BH","BHZB","729","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Grandi, T.S.M.",NA,"1990","01","24",NA,"Brasil",NA,NA,"Coletada na 3ª estação.",NA,NA,NA,NA,"P.L.Viana","MG","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,"14750","auto","2004",NA,NA,NA,"11",NA,NA,NA,NA
"232","2021-03-01 11:50:41-03","UFPE","UFP","2265","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Mariz, G","UFP500","1970","04",NA,NA,"Brasil",NA,NA,NA,"UFP002265",NA,NA,"(Lag.) M.A. Chase","Costa, MB; Silva, WC da","Pernambuco","Restinga de Atapú",NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,"03","14",NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","2208534","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","J. J. Wurdack & J. V. Monachino","40896","1955","12","21","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Cyperales","(Nees ex Trin.) Henrard","Davidse, G.","Bolívar",NA,"Cerro Gavilan (Cerro Carichana), at northwest base",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","2578916A","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","F. M. R. Leprieur","s.n.","1847",NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Cyperales","(Nees ex Trin.) Henrard","Davidse, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","2977430","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","G. Davidse","2769","1971","10","31","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Cyperales","(Nees ex Trin.) Henrard","Davidse, G.","Amazonas",NA,"Puerto Ayacucho, 8 km S of and just S of the Río Carinagua, between the Río Orinoco and the road","-67.6","5.59","90",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","2305568","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","F. M. R. Leprieur","115","1838",NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Cyperales","(Nees ex Trin.) Henrard","Davidse, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","2305564","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","F. M. R. Leprieur","s.n.",NA,NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Cyperales","(Nees ex Trin.) Henrard","Davidse, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2977034","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","G. Davidse","2881","1971","11","3","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Cyperales","(Nees ex Trin.) Henrard","Davidse, G.","Amazonas",NA,"Isla Carestia, island in the Río Orinoco, 5 km NNW of Sanariapo","-67.83","5.25","50",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","2578914A","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","F. M. R. Leprieur","s.n.","1838",NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,NA,NA,"Cyperales","(Nees ex Trin.) Henrard","Davidse, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","1819832","PreservedSpecimen","Plantae","Poaceae","Axonopus","excavatus","Axonopus excavatus","F. Tamayo","2147","1942","1",NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,"Cyperales","(Nees ex Trin.) Henrard","Davidse, G.","Bolívar",NA,"Carretera Guanta - Los Altos","-64.6","10.23","900",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA
"241","2020-09-02 16:36:14-03","Cenargen","CEN","113176","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Natália Rodrigues Bijos","379","2017","06","29",NA,"Brasil","Unicata",NA,"Projeto Inventário Florestal Nacional (IFN). Fruto maduro, consistência externa seca.","CEN00113176",NA,NA,"(Lag.) Chase","J. F. M. Valls","TO","CONCEICAO DO TOCANTINS","Conglomerado: TO-582. Subunidade 1- Extra.","-47.16","-12.06",NA,NA,NA,NA,NA,"2018","-47.16","-12.06",NA,"10",NA,NA,"1",NA
"242","2020-09-02 16:36:14-03","Cenargen","CEN","107239","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","José Francisco Montenegro Valls","8745","1985","05","17",NA,"Brasil","Exsicatas",NA,"Touceiras frouxas.","CEN00107239",NA,NA,"(Lag.) Chase","J. F. M. Valls","MT","POCONE","29 km a leste do rio Sangradouro, ao longo da BR - 070 (Cuiabá - Cáceres).","-56.868888","-15.878888","275","275","CEN00107239",NA,NA,"1985","-56.868888","-15.878888",NA,"06",NA,NA,"3",NA
"243","2020-09-02 16:36:14-03","Cenargen","CEN","107377","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","José Francisco Montenegro Valls","8940","1985","05","30",NA,"Brasil","Exsicatas",NA,NA,"CEN00107377",NA,NA,"(Lag.) Chase","J. F. M. Valls","MT","CACERES","4,2 km SW do restaurante Oásis, ao longo da BR - 070, a leste de Cáceres.","-57.421111","-16.222777","240","240","CEN00107377 CEN00107377_1",NA,NA,"1985","-57.421111","-16.222777",NA,"06",NA,NA,"5",NA
"244","2020-09-02 16:36:14-03","Cenargen","CEN","107395","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","José Francisco Montenegro Valls","8970","1985","05","31",NA,"Brasil","Exsicatas",NA,"Colmos decumbente-ascendentes.","CEN00107395",NA,NA,"(Lag.) Chase","J. F. M. Valls","MT","PORTO ESTRELA","14 km ao norte do rio Cachoeirinha, na estrada de Cáceres a Barra do Bugres.","-57.257777","-15.641666","190","190","CEN00107395",NA,NA,"1985","-57.257777","-15.641666",NA,"06",NA,NA,"2",NA
"245","2020-09-02 16:36:14-03","Cenargen","CEN","107412","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","José Francisco Montenegro Valls","8991","1985","06","02",NA,"Brasil","Exsicatas",NA,NA,"CEN00107412",NA,NA,"(Lag.) Chase","J. F. M. Valls","MT","ROSARIO OESTE","2,7 km ao longo de estrada para o sul da MT - 246.","-56.648888","-15.1425","290","290","CEN00107412",NA,NA,"1985","-56.648888","-15.1425",NA,"06",NA,NA,"4",NA
"246","2020-09-02 16:36:14-03","Cenargen","CEN","109689","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Leide Rovenia Miranda de Andrade","69","2018","04","26",NA,"Brasil","Exsicatas",NA,"Anual. Cambissolo. Fruto cariopse. Folhas simples, alternas/solo rico em metais; pH>6; Mg/Ca.","CEN00109689",NA,NA,"(Lag.) Chase","J. F. M. Valls","GO","BARRO ALTO","Área da Mineradora Anglo American.","-49.010555","-15.101111","930","930","CEN00109689",NA,NA,"2019","-49.010555","-15.101111",NA,"07",NA,NA,"1",NA
"247","2020-09-02 16:36:14-03","Cenargen","CEN","113156","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Thalles O. Martins","54","2017","06","15",NA,"Brasil","Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Herbácea. Fruto maduro de forma linear, cores externa creme e seco.","CEN00113156",NA,NA,"(Lag.) Chase","J. F. M. Valls","TO","PARANA","Conglomerado: TO-654. Subunidade 4, subparcela 9.","-47.34","-12.6",NA,NA,NA,NA,NA,"2020","-47.34","-12.6",NA,"01",NA,NA,"3",NA
"248","2020-09-02 16:36:14-03","Cenargen","CEN","113168","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Gustavo Paiva Evangelista Rocha","983","2018","04","03",NA,"Brasil","Unicata",NA,"Inventário Florestal Nacional (IFN).","CEN00113168",NA,NA,"(Lag.) Chase","J. F. M. Valls","TO","SAO VALERIO DA NATIVIDADE","Conglomerado TO-578. Subunidade 4 subparcela 2.","-47.88","-12.06",NA,NA,NA,NA,NA,"2018","-47.88","-12.06",NA,"10",NA,NA,"1",NA
"249","2020-09-02 16:36:14-03","Cenargen","CEN","21071","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Hamilton Garboggini Pinho dos Santos","292","1994","04","28",NA,"Brasil","Exsicatas",NA,NA,"CEN00021071",NA,NA,"(Lag.) Chase","H. G. P. Santos","GO","IPAMERI","Margem esquerda do rio Corumbá, aproximadamente 200 m da S. O. 28.","-48.15","-17.716666",NA,NA,"CEN00021071",NA,NA,"1994","-48.15","-17.716666",NA,"04",NA,NA,"4",NA
"250","2020-09-02 16:36:14-03","Cenargen","CEN","60905","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Anderson Cássio Sevilha","3744","2004","03","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00060905",NA,NA,"(Lag.) Chase","J. F. M. Valls","TO","PARANA","Sítio 3, ponto 1. Fazenda São João. Prop. Aldair Freire.","-47.611666","-12.9225","456","456","CEN00060905",NA,NA,"2014","-47.611666","-12.9225",NA,"06",NA,NA,"2",NA
"251","2020-09-02 16:36:14-03","Cenargen","CEN","61215","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Anderson Cássio Sevilha","4005","2004","03","30",NA,"Brasil","Exsicatas",NA,NA,"CEN00061215",NA,NA,"(Lag.) Chase","J. F. M. Valls","TO","PARANA","Ponto 31 da fitossociologia.","-47.581666","-12.865555","358","358","CEN00061215",NA,NA,"2014","-47.581666","-12.865555",NA,"06",NA,NA,"4",NA
