"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","typeStatus","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"195","2020-08-20 14:57:29-03","UFSC","FLOR","57956","PreservedSpecimen","Plantae",NA,"Malpighiales","Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, A.S.","Mello, A.S.; Nuernberg, A.","581A","2010","09","08",NA,"Brasil","Santa Catarina","Passos Maia","Rio Chapecó, ponte baixa.","-52.059398651123","-26.7800006866455",NA,NA,NA,"vegetativo","FLOR0057956",NA,"2010","31820","auto",NA,"10","06",NA,NA,NA,NA,NA,NA
"196","2020-08-20 14:57:29-03","UFSC","FLOR","57944","PreservedSpecimen","Plantae",NA,"Malpighiales","Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, A.S.","Mello, A.S.; Nuernberg, A.","581","2010","09","06",NA,"Brasil","Santa Catarina","Passos Maia","Rio Chapecó, Ponte baixa.","-52.059398651123","-26.7800006866455",NA,NA,NA,"vegetativa","FLOR0057944",NA,"2010","31820","auto",NA,"10","06",NA,NA,NA,NA,NA,NA
"197","2020-08-20 14:57:29-03","UFSC","FLOR","57948","PreservedSpecimen","Plantae",NA,"Malpighiales","Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, A.S.","Mello, A.S.; Nuernberg, A.","581B","2010","09","04",NA,"Brasil","Santa Catarina","Passos Maia","Rio Chapecó, Ponte Baixa.","-52.059398651123","-26.7800006866455",NA,NA,NA,"vegetativa","FLOR0057948",NA,"2010","31820","auto",NA,"10","06",NA,NA,NA,NA,NA,NA
"198","2020-08-20 14:57:28-03","UFSC","FLOR","50114","PreservedSpecimen","Plantae",NA,"Malpighiales","Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, A.S.","Nuernberg, A.; Mello, A.S.","1136","2013","03",NA,NA,"Brasil","Santa Catarina","São Bento do Sul","Cascata da Usina, Baía do Rio Iguaçu.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"reófita","FLOR0050114",NA,"2013","23090","auto",NA,"03",NA,NA,NA,NA,NA,NA,NA
"199","2021-02-08 12:44:47-03","UFRGS","ICN","114034","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5005","1998","01","13","América do Sul","Brasil","RS","Vale do Sol","29°40.790S; 52°30.416W","-52.506667","-29.679722",NA,NA,NA,"Common on some rocks, small river (Rio Francisco Alves) running over basalt outcrops, upstream of town of Vale do Sul (=Trombudo on some maps) about 1 km, submerged.(Nos. 5003 - 5007 collected within 10 m of each other).",NA,NA,"2009",NA,NA,NA,"10","02",NA,NA,"-52.506667","-29.679722",NA,NA
"200","2021-02-08 12:44:47-03","UFRGS","ICN","114154","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5127","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°02.859S 50°15.519W about 11 km N from intersection of road that runs between Cambará do Sul and Tainhas","-50.258611","-29.0475","869","869",NA,"Nos. 5125-5130 collcted in the same locality but from different rocks at least 2 m apart, all collections made from more or less horizontal outcrops.; Collections made above a ca 15m dropoff (waterfall). This stream drains in to a larger stream below",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.258611","-29.0475",NA,NA
"201","2021-02-08 12:44:47-03","UFRGS","ICN","114155","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5218","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°02.859S 50°15.519W about 11 km N from intersection of road that runs between Cambará do Sul and Tainhas","-50.258611","-29.0475","869","869",NA,"Nos. 5125-5130 collcted in the same locality but from different rocks at least 2 m apart, all collections made from more or less horizontal outcrops.; Collections made above a ca 15m dropoff (waterfall). This stream drains in to a larger stream below",NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,"-50.258611","-29.0475",NA,NA
"202","2021-02-08 12:44:47-03","UFRGS","ICN","114156","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5129","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°02.859S 50°15.519W about 11 km N from intersection of road that runs between Cambará do Sul and Tainhas","-50.258611","-29.0475","869","869",NA,"Nos. 5125-5130 collcted in the same locality but from different rocks at least 2 m apart, all collections made from more or less horizontal outcrops.; Collections made above a ca 15m dropoff (waterfall).; Abundant, vegetation plantscollected from ca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.258611","-29.0475",NA,NA
"203","2021-02-08 12:44:47-03","UFRGS","ICN","114152","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5125","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°02.859S 50°15.519W about 11 km N from intersection of road that runs between Cambará do Sul and Tainhas","-50.258611","-29.0475","869","869",NA,"Nos. 5125-5130 collcted in the same locality but from different rocks at least 2 m apart, all collections made from more or less horizontal outcrops.; Collections made above a ca 15m dropoff (waterfall). This stream drains in to a larger stream below",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.258611","-29.0475",NA,NA
"204","2021-02-08 12:44:47-03","UFRGS","ICN","114153","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5126","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°02.859S 50°15.519W about 11 km N from intersection of road that runs between Cambará do Sul and Tainhas","-50.258611","-29.0475","869","869",NA,"Nos. 5125-5130 collcted in the same locality but from different rocks at least 2 m apart, all collections made from more or less horizontal outcrops.; Collections made above a ca 15m dropoff (waterfall). This stream drains in to a larger stream below",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,"-50.258611","-29.0475",NA,NA
"205","2021-02-08 12:44:47-03","UFRGS","ICN","114157","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5130","1998","01","22","América do Sul","Brasil","RS","Cambará do Sul","29°02.859S 50°15.519W about 11 km N from intersection of road that runs between Cambará do Sul and Tainhas","-50.258611","-29.0475","869","869",NA,"Nos. 5125-5130 collcted in the same locality but from different rocks at least 2 m apart, all collections made from more or less horizontal outcrops.; Collections made above a ca 15m dropoff (waterfall).; Abundant, vegetation plantscollected from ca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.258611","-29.0475",NA,NA
"206","2021-02-08 12:44:47-03","UFRGS","ICN","114221","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5193","1998","01","26","América do Sul","Brasil","RS","São Francisco de Paula","29°35.086S 50°25.610W about 40 km SE of town","-50.426667","-29.584722","73","73",NA,"Nos. 5192-5200 all collected from around the base of this waterfall.; Abundant, large stemmed plants, directly in falling water of waterfall. May be mixed with small stemmed plants with which they were growing. Large (ca. 120 feet high) waterfall, 2-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.426667","-29.584722",NA,NA
"207","2021-02-08 12:44:47-03","UFRGS","ICN","114223","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5195","1998","01","26","América do Sul","Brasil","RS","São Francisco de Paula","29°35.086S 50°25.610W about of 40 km SE ot town","-50.426667","-29.584722","73","73",NA,"Nos. 5192-5200 all collected from around the base of this waterfall.; Abundant, large and small stemmed plants growing together, within 0.5m feet directly falling water of waterfall. Large (ca. 120 feet high) waterfall, 2-3 km above (N of) town Riozi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.426667","-29.584722",NA,NA
"208","2021-02-08 12:44:47-03","UFRGS","ICN","114226","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5198","1998","01","26","América do Sul","Brasil","RS","São Francisco de Paula","29°35.086S 50°25.610W about of 40 km SE ot town","-50.426667","-29.584722","73","73",NA,"Nos. 5192-5200 all collected from around the base of this waterfall.; Commom, large stemmed plants mixed with small stemmed plants. Large (ca 120 feet high) waterfall, 2-3 km above (N. of) town of Riozinho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.426667","-29.584722",NA,NA
"209","2021-02-08 12:44:47-03","UFRGS","ICN","114035","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5006","1998","01","13","América do Sul","Brasil","RS","Vale do Sol","29°40.790S; 52°30.416W","-52.506667","-29.679722",NA,NA,NA,"Common on some rocks, small river (Rio Francisco Alves) running over basalt outcrops, upstream of town of Vale do Sul (=Trombudo on some maps) about 1 km. (Nos. 5003 - 5007 collected within 10 m of each other).",NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,"-52.506667","-29.679722",NA,NA
"210","2021-02-08 12:44:47-03","UFRGS","ICN","114084","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5055","1998","01","18","América do Sul","Brasil","RS","Soledade","29 Km NW 28°36.846S; 52°36.592W","-52.609722","-28.613889","466","466",NA,"Commom, small plants with divided leaves. No. 5005 and No. 5056 growing essentially together. Small river running under the road (BR 386) throung a concrete culvert, plants growing on the concrete, submerged in ca. 3-4 cm water.",NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,"-52.609722","-28.613889",NA,NA
"211","2021-02-08 12:44:47-03","UFRGS","ICN","187451","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Mello, AS; Carvalho, CE","ASM1280","2016","07","01","América do Sul","Brasil","SC","Lages","Rio Pelotinhas","-50.506667","-28.210833","88","88",NA,"Erva Reófita; Rio Encachoeirado",NA,NA,"2016",NA,NA,NA,"07","01",NA,NA,"-50.506667","-28.210833",NA,NA
"212","2021-02-08 12:44:47-03","UFRGS","ICN","031301","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Waechter, JL","224","1976","11","29","América do Sul","Brasil","RS","Passo do Rio Pardo parra Cande",NA,NA,NA,NA,NA,NA,"Submersa fixa em pedras.; Na correnteza.",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,NA,NA,NA,NA
"213","2021-02-08 12:44:47-03","UFRGS","ICN","031317","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Waechter, JL","242","1976","04","17","América do Sul","Brasil","RS","Morro Agudo","Cambará do Sul",NA,NA,NA,NA,NA,"Submerso em riacho corrente.",NA,NA,"2009",NA,NA,NA,"09","23",NA,NA,NA,NA,NA,NA
"214","2021-02-08 12:44:47-03","UFRGS","ICN","114032","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5003","1998","01","13","América do Sul","Brasil","RS","Vale do Sol","29°40.790S; 52°30.416W","-52.506667","-29.679722",NA,NA,NA,"Common on some rocks, small river (Rio Francisco Alves) running over basalt outcrops, unstream of town of Vale do Sul (=Trombudo on some maps) about 1 km. Colleted about 1 m below small dam, submerged. (nos. 5003 - 5007 colleted within 10m of each ot",NA,NA,"2009",NA,NA,NA,"10","02",NA,NA,"-52.506667","-29.679722",NA,NA
"215","2021-02-08 12:44:47-03","UFRGS","ICN","088703","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Baptista, LRM","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Rio Tainhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,NA,NA,NA,NA
"216","2021-02-08 12:44:47-03","UFRGS","ICN","088704","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Baptista, LRM","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Rio Tainhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,"10","01",NA,NA,NA,NA,NA,NA
"217","2021-02-08 12:44:47-03","UFRGS","ICN","088705","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Tur, NM","Baptista, LRM","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Rio Tainhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:44:47-03","UFRGS","ICN","114048","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","C. Thomas Philbrick at al.","5019","1998","01","14","América do Sul","Brasil","RS","Pelotas","Arroio Kaster, BR 392 31° 35.618S 52.31.902W","-52.531667","-31.593611","158","158",NA,"Espécie rara no Estado; Commom, small plants on flat rock in shaloow (less than 5 cm) water, submerged, moderate current. Ca. 100m upstream of No. 5020.",NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,"-52.531667","-31.593611",NA,NA
"219","2021-02-08 12:44:47-03","UFRGS","ICN","114049","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5020","1998","01","14","América do Sul","Brasil","RS","Pelotas","Arroio Kaster, BR 392 31°35.618S; 52° 31.902W","-52.531667","-31.593611","158","158",NA,"Commom, small waterfall, large plants in areas where water is deeper nad current is swifert. Ca. 100m downstream of no. 5019.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.531667","-31.593611",NA,NA
"220","2021-02-08 12:44:47-03","UFRGS","ICN","114087","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5058","1998","01","18","América do Sul","Brasil","RS","Soledade","28° 50.171S; 52° 42.667W about 25 km W of the town od Soledade (Espomoso County)","-52.711111","-28.836111","1970","1970",NA,"Nos. 5058-5069 collected in same area, within 10 , of each other.; Abundant, small plants with short stems and divided leaves. Smallest plants in plash zone in cataracts, not in swiftets current. Butia River (ca 25 m across) running across basalt out",NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,"-52.711111","-28.836111",NA,NA
"221","2021-02-08 12:44:47-03","UFRGS","ICN","114088","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5059","1998","01","18","América do Sul","Brasil","RS","Soledade","28° 50.171S; 52° 42.667W about 25 km W of the town od Soledade (Espomoso County)","-52.711111","-28.836111","1970","1970",NA,"Nos. 5058-5069 collected in same area, within 10 , of each other.; Abundant, small plants with short stems and divided leaves. Smallest plants in plash zone in cataracts, not in swiftets current. Butia River (ca 25 m across) running across basalt out",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.711111","-28.836111",NA,NA
"222","2021-02-08 12:44:47-03","UFRGS","ICN","114089","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5060","1998","01","18","América do Sul","Brasil","RS","Soledade","28° 50.171S; 52° 42.667W about 25 km W of the town od Soledade (Espomoso County)","-52.711111","-28.836111","1970","1970",NA,"Nos. 5058-5069 collected in same area, within 10 , of each other.; Abundant, small plants with short stems and divided leaves. Smallest plants in plash zone in cataracts, not in swiftets current. Butia River (ca 25 m across) running across basalt out",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.711111","-28.836111",NA,NA
"223","2021-02-08 12:44:47-03","UFRGS","ICN","114090","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5061","1998","01","18","América do Sul","Brasil","RS","Soledade","28° 50.171S; 52° 42.667W about 25 km W of the town od Soledade (Espomoso County)","-52.711111","-28.836111","1970","1970",NA,"Nos. 5058-5069 collected in same area, within 10 , of each other.; Abundant, small plants with short stems and divided leaves. Smallest plants in plash zone in cataracts, not in swiftets current. Butia River (ca 25 m across) running across basalt out",NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,"-52.711111","-28.836111",NA,NA
"224","2021-02-08 12:44:47-03","UFRGS","ICN","114092","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5063","1998","01","18","América do Sul","Brasil","RS","Soledade","28° 50.171S; 52° 42.667W about 25 km W of the town od Soledade (Espomoso County)","-52.711111","-28.836111","1970","1970",NA,"Nos. 5058-5069 collected in same area, within 10 , of each other.; Abundant, small plants with short stems and divided leaves. Smallest plants in plash zone in cataracts, not in swiftets current. Butia River (ca 25 m across) running across basalt out",NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,"-52.711111","-28.836111",NA,NA
"225","2021-02-08 12:44:47-03","UFRGS","ICN","114095","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5066","1998","01","18","América do Sul","Brasil","RS","Soledade","28° 50.171S; 52° 42.667W about 25 km W of the town od Soledade (Espomoso County)","-52.711111","-28.836111","1970","1970",NA,"Nos. 5058-5069 collcted in same area, within 10 m of each other.; Abundant, in region above cataracts where current is not swift. Butia River (ca. 25 m acroos), running across basalt outcrops. Collected from a waterfall-like series of cataracs (popu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.711111","-28.836111",NA,NA
"226","2021-02-08 12:44:47-03","UFRGS","ICN","114096","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5067","1998","01","18","América do Sul","Brasil","RS","Soledade","28° 50.171S; 52° 42.667W about 25 km W of the town od Soledade (Espomoso County)","-52.711111","-28.836111","1970","1970",NA,"Nos. 5058-5069 collcted in same area, within 10 m of each other.; Abundant, in region above cataracts where current is not swif, but also occurs in splash zone in cataracts. Butia River (ca. 25 m acroos), running across basalt outcrops. Collected fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.711111","-28.836111",NA,NA
"227","2021-02-08 12:44:47-03","UFRGS","ICN","114097","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5068","1998","01","18","América do Sul","Brasil","RS","Soledade","28° 50.171S; 52° 42.667W about 25 km W of the town od Soledade (Espomoso County)","-52.711111","-28.836111","1970","1970",NA,"Nos. 5058-5069 collcted in same area, within 10 m of each other.; Abundant divided leaved plants. Butia River (ca. 25 m acroos), running across basalt outcrops. Collected from a waterfall-like series of cataracs (popular swimming area).",NA,NA,"2009",NA,NA,NA,"09","29",NA,NA,"-52.711111","-28.836111",NA,NA
"228","2021-02-08 12:44:47-03","UFRGS","ICN","114098","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5069","1998","01","18","América do Sul","Brasil","RS","Soledade","28° 50.171S; 52° 42.667W about 25 km W of the town od Soledade (Espomoso County)","-52.711111","-28.836111","1970","1970",NA,"Nos. 5058-5069 collcted in same area, within 10 m of each other.; Abundant, in reigon above cataracs where currents where current is not swift. Butia River (ca. 25 m acroos), running across basalt outcrops. Collected from a waterfall-like series of",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.711111","-28.836111",NA,NA
"229","2021-02-08 12:44:47-03","UFRGS","ICN","114099","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5070","1998","01","18","América do Sul","Brasil","RS","Soledade","28°50S 52°42W About 25 km W of the Soledade (Espumoso County)","-52.7","-28.833333","1970","1970",NA,"Nos. 5070-5074 collected in the same area, about 3 m apart.; Abundant, Butia River (ca 1.5km upstream of location for 5058-5069). Area of moderate current running across a rocky stretch of river. Plants either submerged in shallow (ca 5 cm) water or",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.7","-28.833333",NA,NA
"230","2021-02-08 12:44:47-03","UFRGS","ICN","114100","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5071","1998","01","18","América do Sul","Brasil","RS","Soledade","28°50S 52°42W About 25 km W of the Soledade (Espumoso County)","-52.7","-28.833333","1970","1970",NA,"Nos. 5070-5074 collected in the same area, about 3 m apart.; Abundant, Butia river (ca. 1.5 km upstream of location for Nos. 5058-5069). Area of moderate current running across a rocky stretch of river. Plants either submerged in shallow (ca. 5cm) wa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.7","-28.833333",NA,NA
"231","2021-02-08 12:44:47-03","UFRGS","ICN","114101","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5072","1998","01","18","América do Sul","Brasil","RS","Soledade","28°50S 52°42W About 25 km W of the Soledade (Espumoso County)","-52.7","-28.833333","1970","1970",NA,"Nos. 5070-5074 collected in the same area, about 3 m apart.; Abundant, Butia river (ca. 1.5 km upstream of location for Nos. 5058-5069). Area of moderate current running across a rocky stretch of river. Plants either submerged in shallow (ca. 5cm) wa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.7","-28.833333",NA,NA
"232","2021-02-08 12:44:47-03","UFRGS","ICN","114102","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5073","1998","01","18","América do Sul","Brasil","RS","Soledade","28°50S 52°42W About 25 km W of the Soledade (Espumoso County)","-52.7","-28.833333","1970","1970",NA,"Nos. 5070-5074 collected in the same area, about 3 m apart.; Abundant, Butia river (ca. 1.5 km upstream of location for Nos. 5058-5069). Area of moderate current running across a rocky stretch of river. Plants either submerged in shallow (ca. 5cm) wa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.7","-28.833333",NA,NA
"233","2021-02-08 12:44:47-03","UFRGS","ICN","114103","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5074","1998","01","18","América do Sul","Brasil","RS","Soledade","28°50S 52°42W About 25 km W of the Soledade (Espumoso County)","-52.7","-28.833333","1970","1970",NA,"Nos. 5070-5074 collected in the same area, about 3 m apart.; Abundant, Butia river (ca. 1.5 km upstream of location for Nos. 5058-5069). Area of moderate current running across a rocky stretch of river. Plants either submerged in shallow (ca. 5cm) wa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.7","-28.833333",NA,NA
"234","2021-02-08 12:44:47-03","UFRGS","ICN","114107","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.",NA,"Thomas Philbrick, C; et al.","5078","1998","01","19","América do Sul","Brasil","RS","Fontoura Xavier","29° 00.945 52° 20.010W Tigela River (in a deep ravine) 35 km S of Town of Soledade on BR-386","-52.333333","-29.015556","557","557",NA,"Nos. 5078-5081 collected from the same area, within a few meters of each other.; Abundant, exposed on more or less vertical surfaces of rocks along edge of river. Divided leaves, flowers surfaces above No. 5079 (probably the same as Nos. 5079).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.333333","-29.015556",NA,NA
"235","2021-02-08 12:44:47-03","UFRGS","ICN","114108","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5079","1998","01","19","América do Sul","Brasil","RS","Fontoura Xavier","29° 00.945 52° 20.010W Tigela River (in a deep ravine) 35 km S of Town of Soledade on BR-386","-52.333333","-29.015556","557","557",NA,"Nos. 5078-5081 collected from the same area, within a few meters of each other.; Abundant, submerged in ca. 6 cm water below the exposed surfaces from with No. 5078 was collected, probably the same as Nos. 5078. Divided lives.",NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,"-52.333333","-29.015556",NA,NA
"236","2021-02-08 12:44:47-03","UFRGS","ICN","114109","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5080","1998","01","19","América do Sul","Brasil","RS","Fontoura Xavier","29° 00.945 52° 20.010W Tigela River (in a deep ravine) 35 km S of Town of Soledade on BR-386","-52.333333","-29.015556","557","557",NA,"Nos. 5078-5081 collected from the same area, within a few meters of each other.; Abundant, Exposed on rock surface, lçeaves mostly gone, divided leaves, flowers and fruits.",NA,NA,"2009",NA,NA,NA,"09","30",NA,NA,"-52.333333","-29.015556",NA,NA
"237","2021-02-08 12:44:47-03","UFRGS","ICN","114110","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5081","1998","01","19","América do Sul","Brasil","RS","Fontoura Xavier","29° 00.945 52° 20.010W Tigela River (in a deep ravine) 35 km S of Town of Soledade on BR-386","-52.333333","-29.015556","557","557",NA,"Nos. 5078-5081 collected from the same area, within a few meters of each other.; Abundant, submerged, divided leaves, with flowres.",NA,NA,"2009",NA,NA,NA,"09","29",NA,NA,"-52.333333","-29.015556",NA,NA
"238","2021-02-08 12:44:47-03","UFRGS","ICN","114115","S","Plantae","Dicotyledon",NA,"Podostemaceae","Podostemum","distichum","Podostemum distichum","(Cham.) Wedd.","Mello, AS","Thomas Philbrick, C; et al.","5086","1998","01","19","América do Sul","Brasil","RS","Pouso Novo","29°13.976S 52° 10.487W Fáo River along BR-386 near town of Pouso Novo","-52.174722","-29.232778","91","91",NA,"Nos. 5082-5090 growing in the same area, essencially intermixed or at lest growing in close proximity to each other, these collections made witjin 2-3m of each other.; Abundant, simple leaved, medium size stemmed plants.",NA,NA,"2009",NA,NA,NA,"09","29",NA,NA,"-52.174722","-29.232778",NA,NA
