"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"43","2020-02-08 09:37:06-03","NBC","NL-BOTANY","U.1745235","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Schunke Vigo J",NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1745235 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1745235",NA,"Laurales","(Poepp. & Endl.) A.DC.",NA,"1978","03","15",NA,NA,"San Martin. Prov.Mariscal Caceres. Distrtio: TOcache Nuevo.",NA,NA,"NL-U1745235",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"44","2020-02-08 09:37:06-03","NBC","NL-BOTANY","U.1745236","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Krukoff BA",NA,"Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1745236 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1745236",NA,"Laurales","(Poepp. & Endl.) A.DC.",NA,"1939","10","08",NA,NA,"Department of La Paz. Province of Larecaja. Copacabana( about 10 km south of Mapiri).",NA,NA,"NL-U1745236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"45","2020-02-08 09:37:06-03","NBC","NL-BOTANY","U.1745237","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Krukoff BA",NA,"Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1745237 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1745237",NA,"Laurales","(Poepp. & Endl.) A.DC.",NA,"1939","10","08",NA,NA,"Department of La Paz. Province of Larecaja. Copacabana( about 10 km south of Mapiri).",NA,NA,"NL-U1745237",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 09:37:06-03","NBC","NL-BOTANY","U.1745238","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Krukoff BA",NA,"Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1745238 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1745238",NA,"Laurales","(Poepp. & Endl.) A.DC.",NA,"1939","09","12",NA,NA,"Department of La PAz; Province of Larecaja: Tuiri (near Mapiri, om left bank of Rio MApiri).",NA,NA,"NL-U1745238",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 09:37:06-03","NBC","NL-BOTANY","U.1745239","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Schunke Vigo J",NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1745239 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1745239",NA,"Laurales","(Poepp. & Endl.) A.DC.",NA,"1978","05","02",NA,NA,"Huanuco. Prov: Leoncio Prado. Distrito: Rupa Rupa.",NA,NA,"NL-U1745239",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 09:37:06-03","NBC","NL-BOTANY","U.1745240","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Prance GT; et al.",NA,"Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1745240 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1745240",NA,"Laurales","(Poepp. & Endl.) A.DC.",NA,"1968","07","10",NA,NA,"Bolivian Amazonia. State of Pando. W. bank of Rio Madeira opposite Abuna.",NA,NA,"NL-U1745240",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 09:37:06-03","NBC","NL-BOTANY","U.1745241","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Boom BM",NA,"Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1745241 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1745241",NA,"Laurales","(Poepp. & Endl.) A.DC.",NA,"1983","11","19",NA,NA,"Dept. of Beni, prov. of Vaca diez. Vicinity of the Chacobo village.","-66.033333","-11.75","NL-U1745241",NA,NA,"-66.033333","-11.75",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 09:37:06-03","NBC","NL-BOTANY","WAG.1103797","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Schunke Vigo J",NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1103797 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1103797",NA,"Laurales","(Poepp. & Endl.) A.DC.",NA,"1971","11","20",NA,NA,"Dpto. Huanaco: Prov. Leoncio Prado Dtto Rupa Rupa. Al este de Tingo Maria.",NA,NA,"NL-WAG1103797",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 09:37:06-03","NBC","NL-BOTANY","WAG.1103826","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Croat TB",NA,"Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1103826 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1103826",NA,"Laurales","(Poepp. & Endl.) A.DC.",NA,"1972","09","29",NA,NA,"Department of Loreto. Rio Nanay near mouth.",NA,NA,"NL-WAG1103826",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-11-04 11:19:45-03","ESALQ","ESA","130608","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","35811.0",NA,"Brasil",NA,NA,NA,"ESA130608","Magnoliophyta",NA,"(Poepp. & Endl.) A.DC.","Souza, V.C.","2013","02","26","Rio de Janeiro","Barra Mansa","Fragmento 50 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5262","-44.2232",NA,"464","464","-22.5262","-44.2232","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:19:45-03","ESALQ","ESA","80809","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","glossostyla","Siparuna glossostyla","Pavão, O.C. et al.",NA,NA,"Brasil",NA,NA,NA,"ESA080809","Magnoliophyta",NA,"Perk.","Moura, V.L.P.","2000","03","21","Paraná","Rancho Alegre",NA,"-50.9131011962891","-23.0699996948242","ESA080809",NA,NA,NA,NA,"2000","01","01","11419","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:07-03","ESALQ","ESA","100184","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","Kotchetkoff-Henriques, O.","449.0",NA,"Brasil",NA,NA,NA,"ESA100184","Magnoliophyta",NA,NA,"Bernacci, L.C. & Kotchetkoff-Henriques","2001","01","26","São Paulo","Ribeirão Preto",NA,"-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-19 10:24:22-03","CPAP","CPAP","16677","PreserverdSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Hatschbach, G.","62572",NA,"Brasil",NA,NA,"Arbusto ramoso, ramos longos, procumbentes. FLOR: . FRUTO: avermelhado. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margens do salto. SUBSTRATO: . RELEVO: .",NA,NA,NA,"(Poepp. & Endl.) A.DC.","S. F. Smith","1995","05","10","MT","Salto do Céu","Rio Branco, Salto das Nuvens","-58.1267013549805","-15.1296997070312",NA,NA,NA,NA,NA,"1996",NA,NA,"47529","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:18:29-03","UFV","VIC","18664","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","Lopes, W.P.","109",NA,"Brasil",NA,NA,"Àrvore, frutos imaturos verde-rosados","VIC018664",NA,NA,"Perkins",NA,"1997","02","24","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","VIC018664",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-20 21:18:29-03","UFV","VIC","23433","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","Bortoluzzi, R.L.C.; et al.","662",NA,"Brasil",NA,NA,"Arbusto cs.3m alt., frutos vermelho-amarelados.","VIC023433",NA,NA,"Perkins",NA,"1999","05","20","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Ao longo da estrada que corta o parque. Do lado direito próximo a entrada para a trilha da lagoa preta.","-42.7322006225586","-19.7122001647949","VIC023433",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:18:29-03","UFV","VIC","18665","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","Lopes, W.P.","334",NA,"Brasil",NA,NA,"Àrvore com cerca de 5m de altura; frutos imaturos amerelo-esverdeados.","VIC018665",NA,NA,"Perkins",NA,"1997","02","25","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Região do Vinhático","-42.7322006225586","-19.7122001647949","VIC018665",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-20 21:18:29-03","UFV","VIC","18663","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","Lopes, W.P.","405",NA,"Brasil",NA,NA,"Àrvore com cerca de 5m de altura, flores verde-amarelo claro, ramos e folhas com odor forte.","VIC018663",NA,NA,"Perkins",NA,"1997","10","15","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Região do Vinhático","-42.7322006225586","-19.7122001647949","VIC018663",NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:41:19-03","UNICAMP","UEC","49594","S","Plantae","Siparunaceae","Siparuna","glossostyla","Siparuna glossostyla","Bernacci, LC","8",NA,"Brazil",NA,NA,"Arvoreta, 5m alt.; frutos avermelhados. Mata mesófila.",NA,"Magnoliopsida",NA,"Perkins","Pereira Moura, MVL","1985","11","28","São Paulo","Cajuru","Fazenda Santa Carlota","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"1998","01",NA,"21243","auto",NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:41:19-03","UNICAMP","UEC","35028","S","Plantae","Siparunaceae","Siparuna","glossostyla","Siparuna glossostyla","Bertoni, JEA","10657",NA,"Brazil",NA,NA,"Árvore até 4m, flores esverdeadas.",NA,"Magnoliopsida",NA,"Perkins","Pereira Moura, MVL","1979","10","11","São Paulo","Cajuru","Fazenda Santa Carlota, em mata.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"1998","01",NA,"21243","auto",NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:41:19-03","UNICAMP","UEC","34603","S","Plantae","Siparunaceae","Siparuna","glossostyla","Siparuna glossostyla","Bertoni, JEA","10616",NA,"Brazil",NA,NA,"Árvore até 6m, com flores axilares, claras.",NA,"Magnoliopsida",NA,"Perkins","Pereira Moura, MVL","1979","10","11","São Paulo","Porto Ferreira","Reserva Estadual de Porto Ferreira, em mata.","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,"1998","01",NA,"13859","auto",NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:41:19-03","UNICAMP","UEC","35029","S","Plantae","Siparunaceae","Siparuna","glossostyla","Siparuna glossostyla","Bertoni, JEA","10647",NA,"Brazil",NA,NA,"Árvore até 4m, flores esverdeadas.",NA,"Magnoliopsida",NA,"Perkins","Pereira Moura, MVL","1978","10","26","São Paulo","Porto Ferreira","Reserva Estadual de Porto Ferreira, em mata.","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,"1998","01",NA,"13859","auto",NA,NA,NA,NA,NA,NA
"64","2019-09-27 18:06:30-03","UFES","VIES","21132","S","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Couto, D.R.","1036",NA,"Brasil",NA,NA,NA,"VIES021132",NA,NA,"(Poepp. & Endl.) A.DC.","Lírio, E.J.","2008","10","28","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752","VIES021132",NA,NA,NA,NA,"2011","12","23","26101","auto",NA,NA,NA,NA,NA,NA
"65","2019-08-16 08:41:10-03","UTFPR","HCF","6041","S","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","A.R. Silva","467",NA,"Brasil",NA,NA,"Arvoreta ca. 5m, com frutos imaturos verdes.",NA,NA,NA,"(Poepp. & Endl.) A.DC.","M.G. Caxambu","2007","10","11","MG","Boa Esperança","Fazenda Caxambu (Estrada Boa Esperança-","-45.472","-21.109306",NA,"851","851","45°28'19,2'' W","21°06'33,5'' S","2011","11","20",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 09:32:31-03","UFRRJ","RBR","43368","S","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","T.P.P. Alverga",NA,NA,"Brasil",NA,NA,NA,"RBR00043368",NA,NA,"(Poepp. & Endl.) A.DC.","G.P.R. Gonçalves","2013","11","11","Rio de Janeiro","Rio de Janeiro","Tijuca. F08-23.","-43.235556","-22.936389",NA,NA,NA,"43º14'8''W","22º56'11''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 09:31:20-03","UFRRJ","RBR","9240","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","W.W. Thomas; D. Ackerley, R.P. Lima","4500",NA,"Brasil",NA,NA,NA,"RBR00009240",NA,NA,"Perkins",NA,"1985","10","21","Mato Grosso","Cuibá","Chapada dos Guimarães, at base of véu da Noiva falls, in gallery forest of Rio Coxipozinho. 15º 23#?#S, 55º 50#?# W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:31:20-03","UFRRJ","RBR","9241","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","W.W. Thomas; C.A. Cid, D. Ackerley, J. Guedes, J. Ramos, H.R.P. Lima","4706",NA,"Brasil",NA,NA,NA,"RBR00009241",NA,NA,"Perkins",NA,"1985","10","31","Mato Grosso","Vila Bela da Santissima Trind.","41 Km NNW of Pontes e Lacerda on BR-364 to Vilhena. Forest on terra firme, canopy + ou - 30m. 14º 57#?# S, 59º 35#?# W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 09:31:20-03","UFRRJ","RBR","9253","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","R.F. Vieira; F.O.V. Costa, G.P. Santos, C.P.B. Soares","1611",NA,"Brasil",NA,NA,NA,"RBR00009253",NA,NA,"Perkins","M.V.L. Pereira-Moura","1993","10","26","Goiás","Caldas Novas",NA,"-48.625","-17.74169921875",NA,NA,NA,NA,NA,"1999","02",NA,"36612","auto",NA,NA,NA,NA,NA,NA
"70","2020-06-29 09:31:20-03","UFRRJ","RBR","9243","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","M.V.L. Pereira-Moura","133",NA,"Brasil",NA,NA,NA,"RBR00009243",NA,NA,"Perkins",NA,"1987","02","08","Rio de Janeiro","Resende","Estrada da Vargem Grande, Fazenda Cosme e Damião.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"71","2020-06-29 09:31:20-03","UFRRJ","RBR","9244","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","M.V.L. Pereira-Moura; M.V.L. Pereira-Moura","398",NA,"Brasil",NA,NA,NA,"RBR00009244",NA,NA,"Perkins",NA,"1988","08","14","Rio de Janeiro","Resende","Estrada Resende- Pedra Selada. Fazenda Cosme e Damião.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"72","2020-06-29 09:31:20-03","UFRRJ","RBR","9245","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","R.S. Pineschi","227",NA,"Brasil",NA,NA,NA,"RBR00009245",NA,NA,"Perkins",NA,"1987","06","21","Rio de Janeiro","Resende","Estrada Resende- Pedra Selada. Fazenda Cosme e Damião, margem direita do Rio Piratininga.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"73","2020-06-29 09:31:20-03","UFRRJ","RBR","9059","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","O.C. Pavão","s/ns.n.",NA,"Brasil",NA,NA,NA,"RBR00009059",NA,NA,"Perkins","M.V.L. Pereira-Moura","2000","03","21","Paraná","Rancho Alegre","Fazenda Congonhas.","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,"2000","05",NA,"11419","auto",NA,NA,NA,NA,NA,NA
"74","2020-06-29 09:31:20-03","UFRRJ","RBR","9251","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","W.P. Lopes","109",NA,"Brasil",NA,NA,NA,"RBR00009251",NA,NA,"Perkins","M.V.L. Pereira-Moura","1997","02","24","Minas Gerais","Marliéria",NA,"-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"1998","05",NA,"28215","auto",NA,NA,NA,NA,NA,NA
"75","2020-06-29 09:31:20-03","UFRRJ","RBR","8246","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","L.D. Thomaz","1147",NA,"Brasil",NA,NA,NA,"RBR00008246",NA,NA,"Perkins",NA,"1995","03","08","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,"650","650",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"76","2020-06-29 09:31:20-03","UFRRJ","RBR","8251","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","L.D. Thomaz","1140",NA,"Brasil",NA,NA,NA,"RBR00008251",NA,NA,"Perkins",NA,"1995","01","17","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,"650","650",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"77","2020-06-29 09:31:20-03","UFRRJ","RBR","9255","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","M.C. Assis; D.M.S. Rocha, G.P. Silva, H.G.P. Santos","102",NA,"Brasil",NA,NA,NA,"RBR00009255",NA,NA,"Perkins","M.V.L. Pereira-Moura","1994","12","14","Goiás","Ipameri","Fazenda Fundão (Corrego Samambaia).","-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,NA,"1999","02",NA,"102542","auto",NA,NA,NA,NA,NA,NA
"78","2020-06-29 09:31:20-03","UFRRJ","RBR","9249","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","M.V.L. Pereira-Moura","74",NA,"Brasil",NA,NA,NA,"RBR00009249",NA,NA,"Perkins",NA,"1986","01","05","Rio de Janeiro","Resende","Hotel Cosme e Damião, Estrada da Vargem Grande.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"79","2020-06-29 09:31:20-03","UFRRJ","RBR","9246","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","M.V.L. Pereira-Moura","437",NA,"Brasil",NA,NA,NA,"RBR00009246",NA,NA,"Perkins",NA,"1990","03","25","Rio de Janeiro","Resende","Hotel Fazenda, Cosme e Damião, Estrada Resenda-Pedra Selada.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"80","2020-06-29 09:31:20-03","UFRRJ","RBR","9247","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","M.V.L. Pereira-Moura","392",NA,"Brasil",NA,NA,NA,"RBR00009247",NA,NA,"Perkins",NA,NA,NA,NA,"Rio de Janeiro","Resende","Hotel Fazenda, Cosme e Damião, Estrada Resenda-Pedra Selada, margem direita do Rio Piratininga.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"81","2020-06-29 09:31:20-03","UFRRJ","RBR","9254","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","H.G.P. Santos; S.P. Cordovil, R.F. Vieira, F.J. Silva, R.C. Oliveira","261",NA,"Brasil",NA,NA,NA,"RBR00009254",NA,NA,"Perkins","M.V.L. Pereira-Moura","1994","04","26","Goiás","Caldas Novas","'Margem direita do Rio Corumba; próximo ao eixo da barragem em frente a S. O. 1.'","-48.625","-17.74169921875",NA,NA,NA,NA,NA,"1999","02",NA,"36612","auto",NA,NA,NA,NA,NA,NA
"82","2020-06-29 09:31:20-03","UFRRJ","RBR","9242","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","R.B. Pineschi","563",NA,"Brasil",NA,NA,NA,"RBR00009242",NA,NA,"Perkins",NA,"1988","01","14","Rio de Janeiro","Resende","Penedo. margem direita do Ribeirão Palmital, cerca de 800 ms.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"83","2020-06-29 09:31:20-03","UFRRJ","RBR","9250","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","W.P. Lopes","334",NA,"Brasil",NA,NA,NA,"RBR00009250",NA,NA,"Perkins","M.V.L. Pereira-Moura","1997","02","25","Minas Gerais","Marliéria","Região do Vinhático.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"1998","02",NA,"28215","auto",NA,NA,NA,NA,NA,NA
"84","2020-06-29 09:31:20-03","UFRRJ","RBR","9252","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","W.P. Lopes","405",NA,"Brasil",NA,NA,NA,"RBR00009252",NA,NA,"Perkins","M.V.L. Pereira-Moura","1997","10","15","Minas Gerais","Marliéria","Região do Vinhático.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"1998","05",NA,"28215","auto",NA,NA,NA,NA,NA,NA
"85","2020-06-29 09:31:20-03","UFRRJ","RBR","9248","S","Plantae","Monimiaceae","Siparuna","glossostyla","Siparuna glossostyla","C.A.C. Ferreira","10770",NA,"Brasil",NA,NA,NA,"RBR00009248",NA,NA,"Perkins","M.V.L. Pereira-Moura","1992","03","12","Acre","Cruzeiro do Sul","'Seringal Iracema, aproximadamente a 4km da margem direita do rio Tejo, afluente alto rio Juruá. 8º 55#?# S, 72º 31#?#W. Mata de terra firme, solo arenoso.'","-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,NA,"1998","01",NA,"123037","auto",NA,NA,NA,NA,NA,NA
"86","2013-04-01 09:19:50-03","IPT","BCTW","6380","S","Plantae",NA,"Siparuna","bifida","Siparuna bifida",NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Poebb. & Endl.) A. DC.","IPT",NA,NA,NA,"Pará","Belém",NA,"-48.5044","-1.45583",NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto","Magnoliopsida",NA,NA,NA,NA,NA
"87","2020-12-21 16:35:46-03","MBM","MBM","227886","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Braga, P.I.S.; et al.; et al.","s.n.","Southern America","Brazil",NA,NA,NA,"MBM227886",NA,NA,"DC.","Lombardi, J.A.",NA,NA,NA,"Minas Gerais","Caratinga","Fazenda Macedônia","-42.1391983032227","-19.7896995544434","MBM227886",NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:35:46-03","MBM","MBM","226303","PreservedSpecimen","Plantae","Monimiaceae","Siparuna","bifida","Siparuna bifida","Stehmann, J.R.","s.n.","Southern America","Brazil",NA,NA,NA,"MBM226303",NA,NA,"DC.","Renner, S.",NA,NA,NA,"Minas Gerais","Mariléria","Parque Estadual do Rio Doce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
