"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","identifiedBy","imagecode","class","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","order","coordinatePrecision","geoFlag"
"199","2012-04-12 05:10:00-03","MO","MOBOT","90253741","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes","2008","4","10","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Queara, sector Chuñuna. <12458-12462>","-69.0919444","-14.6855555",NA,NA,"4065.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 12460","S. Churchill",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"200","2012-04-12 05:10:00-03","MO","MOBOT","90253761","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo F. Fuentes","2008","4","9","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Queara, sector Chuñuna, Queñual al N del pueblo. <12443-12457>","-69.0933333","-14.6844444",NA,NA,"4100.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Fuentes Claros 12448","S. Churchill",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"201","2016-09-11 22:51:00-03","MO","MOBOT","100928484","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Kinzl, Hans","1936","7",NA,"South America","Peru","Ancash",NA,"Yerupajagruppe. (Yerupajá) Ostrand.","-76.9","-10.2666667",NA,NA,"4500.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Kinzl 4c","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"202","2009-08-24 12:11:00-03","MO","MOBOT","90071063","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1971","12","11","South America","Colombia","Cundinamarca",NA,"Páramo de Sumapaz. Chisacá, Laguna Negra.","-74.41666","3.75",NA,NA,"3850.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 203","R. H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"203","2009-06-25 13:51:00-03","MO","MOBOT","90194622","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1973",NA,NA,"South America","Colombia","Cundinamarca",NA,"Páramo de Sumapaz, lado SE de Cerro Torquita.","-74.41666","3.75",NA,NA,"3950.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 7541","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"204","2011-10-05 04:59:00-03","MO","MOBOT","90201596","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Dana G. Griffin, III|et al.","1972","7",NA,"South America","Venezuela","Distrito Federal",NA,"Sierra de Santo Domingo, Páramo de Mucubají above Laguna Grande.","-70.8","8.78333",NA,NA,"3200.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Griffin III 867",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"205","2016-09-11 22:46:00-03","MO","MOBOT","100928483","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Harriet G. Barclay|Pedro Juajibioy C.","1959","8","15","South America","Ecuador","Napo",NA,"Cordillera Oriental, entre Pifo y el boquerón de Cerro de Corrales, Páramo de Guamaní.","-78.55","-0.3333333",NA,NA,"4050.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Barclay 8877","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","90154309","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill","2002","9","9","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","15 km este de Siberia por Comarapa. Bosque montano nublado de Serranias de Siberia, muy húmedo, mucho viento. <21946-21977>","-64.66666","-17.81666",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 21962","S. Churchill",NA,NA,NA,NA,NA,"14","02-36",NA,NA,NA
"207","2008-05-27 22:02:00-03","MO","MOBOT","90140452","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill","2001","6","29","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Canton Comarapa. Bosque nublado montano alto de Siberia (oeste de Siberia). <20639-20668>","-64.73333","-17.81666",NA,NA,"3050.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 20645","S. Churchill",NA,NA,NA,NA,NA,"12","01-29",NA,NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","90162537","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill","2003","4","12","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Serranía de Siberia. Ca. 15 km este de Siberia, carretera a Comarapa. Bosque montano nublado. <22455-22474>","-64.68083","-17.82444",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 22456","S. Churchill, Abr",NA,NA,NA,NA,NA,"15","03-16",NA,NA,NA
"209","2016-09-19 05:25:00-03","MO","MOBOT","90127582","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Edgar L. Linares|S. P. Churchill","1992","8","28","South America","Colombia","Cundinamarca","Ubaque","Ubaque, Alto de Cruz Verde","-74.03333","4.56666",NA,NA,"3300.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Linares Castillo 3920","Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2011-04-06 17:06:00-03","MO","MOBOT","90014251","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Daniel M. Vital","1977","7","24","South America","Brazil","Rio de Janeiro",NA,"Parque Nacional de Itatiaia. Pico das Agulhas Negras.","-44.63333","-22.38333",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Vital 7414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-08-31 08:50:44-03","INPA","INPA","282898","S","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Pereira, MR","2014","01",NA,"Southern America","Brasil","Roraima","Pacaraima","Monte Roraima, Trilha principal Lado Venezuelano","-61.1464004516602","4.43138980865479",NA,NA,NA,NA,NA,NA,NA,"INPA0282898","Bryophyta","(Müll.Hal.) Kindb.","208","Pereira, MR; Peralta, DF",NA,NA,"2017",NA,NA,NA,NA,"Musgo","127953","auto"
"212","2015-03-06 22:32:48-03","F","FMNH-BRYOPHYTES",NA,"PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"M. Lewis",NA,NA,NA,"South America","Bolivia","La Paz","Murillo","Purchased in street market on corner of Calle Tarija and Calle Illampu in downtown La Paz.","-68.13","-16.48",NA,NA,NA,NA,NA,NA,NA,NA,"Bryophyta","(Müll. Hal.) Kindb.","82-819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-06-05 15:46:06-03","MNHN","RECOLNAT_MNHN_PC","PC0109750","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,NA,NA,NA,NA,NA,"Colombie",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0109750' target='other'> <mi>dwc_moreinfo</mi></a>","PC0109750",NA,"(Müll.Hal.) Kindb.",NA,NA,"PC0109750_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2003-11-27 15:32:45-02","MNHN","RECOLNAT_MNHN_PC","PC0697091","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii","type","Wallis, G.","1872",NA,NA,NA,"Nouvelle Grenade [Colombie]",NA,NA,"Prov. Antioquia, Paramo de Ruiz",NA,NA,NA,NA,"1300",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0697091' target='other'> <mi>dwc_moreinfo</mi></a>","PC0697091",NA,"(Müll.Hal.) Kindb.",NA,NA,"PC0697091_01 PC0697091_02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2015-09-10 12:27:57-03","MNHN","RECOLNAT_MNHN_PC","PC0734235","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|Haro-Carrion, X.|Moscoso, A.","2008","3","27",NA,"Equateur","Pichincha",NA,"Ecuador : Pichincha. Paramo de Papallacta, Cordillera Yanaurcu",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734235' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734235",NA,"(Müll.Hal.) Kindb.",NA,"Burghardt",NA,NA,NA,NA,NA,NA,"MB 6834",NA,NA,NA
"216","2013-12-11 17:55:57-02","MNHN","RECOLNAT_MNHN_PC","PC0734851","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|León-Yánez, S.|Haro-Carrion, X.|Moscoso, A.","2008","2","22",NA,"Equateur","Cotopaxi",NA,"Ecuador : Cotopaxi. Parque Nacional Llanganates, Vicinity of Laguna Anteojos, ca. 20 km E of Salcedo",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734851' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734851",NA,"(Müll.Hal.) Kindb.",NA,"Burghardt",NA,NA,NA,NA,NA,NA,"MB 6721",NA,NA,NA
"217","2016-01-13 17:52:59-02","MNHN","RECOLNAT_MNHN_PC","PC0734239","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|León-Yánez, S.|Haro-Carrion, X.|Moscoso, A.","2008","2","22",NA,"Equateur","Cotopaxi",NA,"Ecuador : Cotopaxi. Parque Nacional Llanganates, Vicinity of Laguna Anteojos, ca. 20 km E of Salcedo",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734239' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734239",NA,"(Müll.Hal.) Kindb.",NA,"Burghardt",NA,NA,NA,NA,NA,NA,"MB 6801",NA,NA,NA
"218","2013-03-29 14:49:23-03","MNHN","RECOLNAT_MNHN_PC","PC0734237","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|León-Yánez, S.|Haro-Carrion, X.|Moscoso, A.","2008","3","7",NA,"Equateur","Cotopaxi",NA,"Ecuador : Cotopaxi. Parque Nacional Llanganates, Vicinity of Laguna Anteojos, ca. 20 km E of Salcedo",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734237' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734237",NA,"(Müll.Hal.) Kindb.",NA,"Burghardt",NA,NA,NA,NA,NA,NA,"MB 6774",NA,NA,NA
"219","2013-03-29 14:49:23-03","MNHN","RECOLNAT_MNHN_PC","PC0734240","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|León-Yánez, S.|Haro-Carrion, X.|Moscoso, A.","2008","3","7",NA,"Equateur","Cotopaxi",NA,"Ecuador : Cotopaxi. Parque Nacional Llanganates, Vicinity of Laguna Anteojos, ca. 20 km E of Salcedo",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734240' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734240",NA,"(Müll.Hal.) Kindb.",NA,"Burghardt",NA,NA,NA,NA,NA,NA,"MB 6776",NA,NA,NA
"220","2013-03-29 14:49:23-03","MNHN","RECOLNAT_MNHN_PC","PC0734234","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|León-Yánez, S.|Haro-Carrion, X.|Moscoso, A.","2008","2","22",NA,"Equateur","Cotopaxi",NA,"Ecuador : Cotopaxi. Parque Nacional Llanganates, Vicinity of Laguna Anteojos, ca. 20 km E of Salcedo",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734234' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734234",NA,"(Müll.Hal.) Kindb.",NA,"Burghardt",NA,NA,NA,NA,NA,NA,"MB 6678",NA,NA,NA
"221","2016-01-11 17:00:32-02","MNHN","RECOLNAT_MNHN_PC","PC0734242","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|León-Yánez, S.|Haro-Carrion, X.|Moscoso, A.","2008","2","22",NA,"Equateur","Cotopaxi",NA,"Ecuador : Cotopaxi. Parque Nacional Llanganates, Vicinity of Laguna Anteojos, ca. 20 km E of Salcedo",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734242' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734242",NA,"(Müll.Hal.) Kindb.",NA,"Burghardt",NA,NA,NA,NA,NA,NA,"MB 6800",NA,NA,NA
"222","2013-03-29 14:49:23-03","MNHN","RECOLNAT_MNHN_PC","PC0734850","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|León-Yánez, S.|Haro-Carrion, X.|Moscoso, A.","2008","2","22",NA,"Equateur","Cotopaxi",NA,"Ecuador : Cotopaxi. Parque Nacional Llanganates, Vicinity of Laguna Anteojos, ca. 20 km E of Salcedo",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734850' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734850",NA,"(Müll.Hal.) Kindb.",NA,"Burghardt",NA,NA,NA,NA,NA,NA,"MB 6747",NA,NA,NA
"223","2015-08-26 10:53:50-03","MNHN","RECOLNAT_MNHN_PC","PC0734819","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|León-Yánez, S.|Haro-Carrion, X.|Moscoso, A.","2008","2","22",NA,"Equateur","Cotopaxi",NA,"Ecuador : Cotopaxi. Parque Nacional Llanganates, Vicinity of Laguna Anteojos, ca. 20 km E of Salcedo",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734819' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734819",NA,"(Müll.Hal.) Kindb.",NA,NA,NA,NA,NA,NA,NA,NA,"MB 6745",NA,NA,NA
"224","2013-03-29 14:49:23-03","MNHN","RECOLNAT_MNHN_PC","PC0734241","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|León-Yánez, S.|Haro-Carrion, X.|Moscoso, A.","2008","3","7",NA,"Equateur","Cotopaxi",NA,"Ecuador : Cotopaxi. Parque Nacional Llanganates, Vicinity of Laguna Anteojos, ca. 20 km E of Salcedo",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734241' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734241",NA,"(Müll.Hal.) Kindb.",NA,"Burghardt",NA,NA,NA,NA,NA,NA,"MB 6775",NA,NA,NA
"225","2013-03-29 14:49:23-03","MNHN","RECOLNAT_MNHN_PC","FUSION24109","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Lopez, F.M.|Enrique, Ruiz-Terán","1972","7",NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,"3200",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/fusion24109' target='other'> <mi>dwc_moreinfo</mi></a>","FUSION24109",NA,"(Müll.Hal.) Kindb.",NA,"Zander R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2013-03-29 14:49:23-03","MNHN","RECOLNAT_MNHN_PC","PC0734238","PreservedSpecimen",NA,"Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Burghardt, M.|León-Yánez, S.|Moscoso, A.|Munoz, A.","2008","1","13",NA,"Equateur","Pichincha",NA,"Ecuador : Pichincha. Paramo de Papallacta, W of Cerro Yantaloma Chico",NA,NA,NA,NA,"4000",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734238' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734238",NA,"(Müll.Hal.) Kindb.",NA,"Burghardt",NA,NA,NA,NA,NA,NA,"MB 6487",NA,NA,NA
"227","2020-09-12 05:00:02-03","US","US","351833","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"E. P. Killip","1939","3","12","South America - Neotropics","Colombia","Cundinamarca","Guasca",NA,NA,NA,NA,NA,"3300","3300",NA,NA,NA,NA,"Bryophyta","(Müll. Hal.) Kindb.","34121","Zander, --",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","351832","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"R. Merrill, A. Guevara & E. Forero","1965","7","15","South America - Neotropics","Colombia","Caldas",NA,NA,NA,NA,NA,NA,"4030","4030",NA,NA,NA,NA,"Bryophyta","(Müll. Hal.) Kindb.","895","Zander, --",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"229","2020-04-23 15:06:11-03","MN","R-BRYOPHYTA","213595","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Lutz, B.M.J.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"R000213595","Bryophyta","(Müll. Hal.) Kindb.","s.n.","Peralta, D.F.",NA,"Bryopsida","2014","11",NA,NA,NA,"Pottiales","38539","auto"
"230","2019-10-16 14:28:40-03","DUKE","DUKE","23125","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Buck, William R","2001","5","24",NA,"Ecuador","Azuay",NA,"26 km S of Sigsig on road to Gualaquiza, at junction of road to Recinto Militar.","-78.8166667","-3.1333333",NA,NA,"3249",NA,NA,NA,NA,NA,"Bryophyta","(Müll. Hal.) Kindb.","39348",NA,NA,"Bryopsida",NA,NA,NA,NA,NA,"Pottiales",NA,NA
"231","2016-08-23 11:00:08-03","NHMLondon","NHM-LONDON-BOT","BM000872508","S","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii","Type","Victor Félix Schiffner; b.1862; d.1944; Schiffn.","1901","09","18",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:4558855","<a href=http://www.nhm.ac.uk/services/media-store/asset/0ae735ee8d28a0cfcc2a4ce971bca18450ab1ba3/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"(Müll.Hal.) Kindberg","474","Richard Henry Zander; Missouri Botanical Garden; b.1941; R.H.Zander",NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA
