"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"196","2014-10-23 16:36:00-02","MO","MOBOT","3035478","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G.C. Tucker","W.G. Herter","Herter 1749","1935","3","8","South America","Uruguay","Cerro Largo","Palleros. Ripar. Hum., ill.",NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","3035481","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Aurelio Schinini","Schinini Cacace 16113","1978","11","28","South America","Argentina","Chaco","Isla Soto. Sobre la playa.",NA,NA,NA,NA,"San Fernando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2009-09-03 17:30:00-03","MO","MOBOT","3035482","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Henry H. Rusby","Rusby 289","1886","7",NA,"South America","Bolivia",NA,"Beni River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2009-08-07 05:34:00-03","MO","MOBOT","3035483","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Thomas Morong","Morong 1068","1888",NA,NA,"South America","Paraguay",NA,"Pilcomayo River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2013-05-20 09:15:00-03","MO","MOBOT","3035492","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Jorge E. Ramos","Ramos Pérez 2880","1990","10","15","South America","Colombia","Valle del Cauca","Ingenio La Carmelita, sección San Martín, zona A., en las bombas, en una madre Vieja, a orilla del rio Cauca, ca. 1 hora de Media Canoa.",NA,NA,NA,NA,"Yotoco",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2012-12-02 09:17:00-02","MO","MOBOT","3035495","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Philip A. Silverstone-Sopkin","Silverstone-Sopkin 5363","1989","7","1","South America","Colombia","Valle del Cauca","Vereda La Colonia, Finca La Sonora, a 6 km del pueblo de Toro por la carretera a San Francisco (San Pacho), bosque secundario (viejo cafetal), árboles hasta 20 m altura.",NA,NA,NA,NA,"Toro",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2017-08-03 05:22:00-03","MO","MOBOT","3035497","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Philip A. Silverstone-Sopkin|Néstor Paz Z.","Silverstone-Sopkin 3736","1988","3","21","South America","Colombia","Valle del Cauca","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Río Cauca), guadual, orilla de Río La Paila, suelo arenoso.",NA,NA,NA,NA,"Zarzal",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2008-05-27 22:02:00-03","MO","MOBOT","3035502","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Bruce MacBryde","MacBryde 1498","1972","3","21","South America","Colombia","Valle del Cauca","Centro Internacional de Agricultura Tropical; wet areas.",NA,NA,NA,NA,"Palmira",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2010-01-26 15:33:00-02","MO","MOBOT","3035518","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","S.V. Juzepczuk","Juzepczuk 4256","1926","4","14","South America","Colombia","Magdalena",NA,NA,NA,NA,NA,"Tenerife",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2010-02-17 19:48:00-02","MO","MOBOT","3035521","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","T. Koyama","James L. Luteyn|Maria L. Lebrón-Luteyn|Gustavo Morales","Luteyn 7342","1979","4","21","South America","Colombia","Risaralda","La Virginia-Apia road, km 18-19. Open, weedy roadside vegetation, very dry site.",NA,NA,NA,NA,NA,NA,NA,"1070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2013-12-08 12:28:00-02","MO","MOBOT","3035529","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","G. Colennello","Colennello 1652","1994","3","24","South America","Venezuela","Delta Amacuro","Boca Caño Macareo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2013-12-08 12:28:00-02","MO","MOBOT","3035532","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G.C. Tucker","G. Colennello","Colennello 1884","1995","6","9","South America","Venezuela","Delta Amacuro","Caño Macareo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2009-08-23 08:16:00-03","MO","MOBOT","3035535","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Calaway H. Dodson|Alwyn H. Gentry","Dodson 12669","1982","2","19","South America","Ecuador","Guayas","Capeira, km 21, Guayaquil to Daule. Tropical dry forest.",NA,NA,NA,NA,NA,"-79.96666","-2","20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2010-02-11 21:51:00-02","MO","MOBOT","3035537","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","T. Koyama","Ghillean T. Prance|Enrique Forero|Brian L. Wrigley|José F. Ramos|L.G. Farias","Prance 5919","1968","7","12","South America","Brazil","Rondônia","Basin of Rio Madeira. E bank of Rio Madeira at Abunã. Muddy river bank.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2010-02-11 21:51:00-02","MO","MOBOT","3035555","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","T. Koyama","Ghillean T. Prance|Enrique Forero|Brian L. Wrigley|José F. Ramos|L.G. Farias","Prance 6591","1968","7","30","South America","Brazil","Rondônia","Basin of Rio Madeira. Vicinity of Cachoeira Madeira, Rio Madeira. Muddy river bank.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","3035559","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Araujo","Araujo 2202","1978","9","19","South America","Brazil","Rio de Janeiro","Mun. de Campos, em alagado prácimo à lagoa de Cima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2011-04-06 11:20:00-03","MO","MOBOT","3035562","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Dorothy Araujo|et al.","Araujo 3457","1979","11","28","South America","Brazil","Rio de Janeiro","Mun. Campos, Lagoa Feia, pr. Rio Ururaí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2011-02-18 16:47:00-02","MO","MOBOT","3035566","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Dorothy Araujo","Araujo 3266","1979","10","9","South America","Brazil","Rio de Janeiro","Mun. Campos, Lagoa Feia, ao lado do Canal Ururaí, em ilha artificial recentemente formada pela draga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","811546","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse (MO)","Elsa M. Zardini|Bonifacia Benítez B.","Zardini 38244","1994","2","16","South America","Paraguay","Presidente Hayes","Río Pilcomayo. Puerto Galileo. Gallery forest and grassland on river banks.",NA,NA,NA,NA,NA,"-57.85","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","876",NA,NA
"215","2011-03-13 17:01:00-03","MO","MOBOT","2491693","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Pedersen, T. M., //","Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","Schinini Cacace 27700","1993","3","22","South America","Paraguay","Itapúa","Ruta 6 y río Tebicuary. En banco arenoso.",NA,NA,NA,NA,NA,"-56.25","-26.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2015-12-23 12:30:00-02","MO","MOBOT","100885333","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","N. Ritter (NHA)","Nur Ritter","Ritter 3883","1996","11","18","South America","Bolivia","Beni","Laguna Suarez, approximately 5 km SE of the city of Trinidad.",NA,NA,NA,NA,"Cercado","-64.8652778","-14.8722223","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"217","2013-07-23 05:55:00-03","MO","MOBOT","100196235","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G.C. Tucker (EIU)","Carla Maldonado|Stephan G. Beck|Adriana Sanjinés","Maldonado Goyzueta 12","1998","11","30","South America","Bolivia","Beni","Río Mamoré, aprox. a 2 km río abajo del Puerto Varador.",NA,NA,NA,NA,"Cercado","-65.0166667","-14.8333333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"218","2015-12-23 15:49:00-02","MO","MOBOT","100885369","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","N. Ritter (NHA)","Nur Ritter","Ritter 3863","1996","11","17","South America","Bolivia","Beni","The road towards Laguna Suarez; approximately 0.5 km from the intersection with the main highway.",NA,NA,NA,NA,"Cercado","-64.8947222","-14.85","170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"219","2020-08-31 09:20:30-03","INPA","INPA","108998","S","Plantae","Monocotyledon","Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Rodrigues, WA","Junk, WJ","INPA108998","1982","12","02","Southern America","Brasil","Amazonas","IIha da Marchantaria, Iranduba, Ilha da Marchantaria.",NA,NA,"INPA0108998","INPA0108998 INPA0108998_e","Iranduba","-59.938889","-3.239167","7","7",NA,"1983",NA,NA,NA,NA,"-59.938889","-3.239167",NA,NA,NA,NA,NA,NA
"220","2020-08-31 09:20:30-03","INPA","INPA","109085","S","Plantae","Monocotyledon","Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Rodrigues, WA","Junk, WJ","INPA109085","1982","12","02","Southern America","Brasil","Amazonas","IIha da Marchantaria, Iranduba, Ilha da Marchantaria.",NA,NA,"INPA0109085","INPA0109085 INPA0109085_e","Iranduba","-59.938889","-3.239167","7","7",NA,"1984",NA,NA,NA,NA,"-59.938889","-3.239167",NA,NA,NA,NA,NA,NA
"221","2020-08-31 09:20:30-03","INPA","INPA","22674","S","Plantae","Monocotyledon","Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Lowe, J","Prance, GT","5919","1968","07","12","Southern America","Brasil","Rondônia","Rio Madeira at Abunã, E bank of Rio Madeira at Abunã. Muddy river bank.",NA,NA,"INPA0022674","INPA0022674 INPA0022674_e INPA0022674_e1",NA,"-65.45837","-9.668086",NA,NA,NA,"1981",NA,NA,NA,NA,"-65.45837","-9.668086",NA,NA,NA,NA,NA,NA
"222","2020-08-31 09:20:30-03","INPA","INPA","47872","S","Plantae","Monocotyledon","Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Rodrigues, WA","Prance, GT","23294","1975","02","21","Southern America","Brasil","Amazonas","Fazenda santa Terezibha, Costa de Terra Nova, Fazenda Santa Terezinha, Costa de Terra Nova, Ilha do Careiro, Rio Amazonas. Rain filled pond in meadow.",NA,NA,"INPA0047872","INPA0047872_e INPA0047872_e1",NA,"-59.719153","-3.177116",NA,NA,NA,"1975",NA,NA,NA,NA,"-59.719153","-3.177116",NA,NA,NA,NA,NA,NA
"223","2020-08-31 09:20:30-03","INPA","INPA","58100","S","Plantae","Monocotyledon","Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Lowe, J","Porto, ML","2077","1976","01","15","Southern America","Brasil","Amazonas","Rio Solimões, Rio Solimões. Mata de várzea.",NA,NA,"INPA0058100","INPA0058100 INPA0058100_e INPA0058100_e1",NA,"-59.833333","-3.1",NA,NA,NA,"1981",NA,NA,NA,NA,"-59.833333","-3.1",NA,NA,NA,NA,NA,NA
"224","2020-08-31 09:20:30-03","INPA","INPA","82977","S","Plantae","Monocotyledon","Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Davidse, G","Croat, TB","20106","1972","09","13","Southern America","Peru","Loreto","Isla Iquitos, across Amazon River at Iquitos.",NA,NA,"INPA0082977","INPA0082977 INPA0082977_e",NA,NA,NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-08-31 09:20:30-03","INPA","INPA","48546","S","Plantae","Monocotyledon","Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Rodrigues, WA","Junk, WJ","247","1975","01","21","Southern America","Brasil","Amazonas","Furo de Paracuúba, Furo do Paracuúba, perto de Manaus.",NA,NA,"INPA0048546",NA,"Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,"1975","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-08-31 09:20:30-03","INPA","INPA","48562","S","Plantae","Monocotyledon","Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Koyama, TM","Junk, WJ","264","1975","02","01","Southern America","Brasil","Amazonas","Rio Solimões, Costa do Baixo, rio Solimões, perto de Maués.",NA,NA,"INPA0048562",NA,"Maués","-57.7186012268066","-3.38361001014709",NA,NA,NA,"1975","447092","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-08-31 09:20:30-03","INPA","INPA","23349","S","Plantae","Monocotyledon","Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Lowe, J","Prance, GT","6591","1968","07","30","Southern America","Brasil","Rondônia","Rio Madeira, Cachoeira Madeira, Vicinity of Cachoeira Madeira, Rio Madeira. Muddy river bank.",NA,NA,"INPA0023349","INPA0023349 INPA0023349_e INPA0023349_e1",NA,"-65.4848","-10.403481",NA,NA,NA,"1981",NA,NA,NA,NA,"-65.4848","-10.403481",NA,NA,NA,NA,NA,NA
"228","2021-03-01 11:55:29-03","UFPE","UFP","0194","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Alves, M; Luceño, M","Pickel, DB","2843","1931","12","19",NA,"Brasil","Pernambuco",NA,NA,NA,"UFP000194",NA,NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-01 11:55:29-03","UFPE","UFP","11247","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Alves, M; Luceño, M","Luceño, M","295","1995","04","25",NA,"Brasil","Pernambuco",NA,NA,NA,"UFP011247",NA,"Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,NA,"1995","35136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 11:55:29-03","UFPE","UFP","09688","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Alves, M; Luceño, M","Luceño, M","UFP09688","1994","03",NA,NA,"Brasil","Pernambuco",NA,NA,NA,"UFP009688",NA,"Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,"1995","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-08-02 10:21:18-03","CPATSA","HTSA","1038","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","campestris","Cyperus campestris","Schrad. ex Nees","Lucena, M.","Sá, I.B.; Miranda, E.E. de","15a","1985","08","02",NA,"Brasil","Pernambuco","Sub-médio - Embrapa.",NA,"Erva anual; Fl 2., Fl 3, mais ou menos 25 cm de alt.: , caule trinagular ereto. Flor - inflorescencia de verde a castanho claro.; Rampa da calha do rio.",NA,NA,"Petrolina","-40.701944","-9.578889",NA,NA,NA,"1996",NA,NA,"07",NA,"-40.701944","-9.578889",NA,NA,NA,NA,NA,NA
"232","2020-09-12 05:00:02-03","US","US","2615047","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"J. Cuatrecasas, R. E. Schultes & R. S. Cowan","27280","1969","1","30","South America - Neotropics","Colombia","Amazônas","Leticia, a unos cinco km arriba de la población, orilla izquierda del río Amazonas",NA,NA,"US02222071","US02222071_01",NA,NA,NA,"360",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","1930447","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"E. Asplund","5225","1939","3","8","South America - Neotropics","Ecuador","Guayas","Guayaquil, marsh 8 km west of town",NA,NA,"US02222049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"234","2020-09-12 05:00:02-03","US","US","534134","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Kükenthal, G.","H. H. Rusby & R. Squires","46","1896","4",NA,"South America - Neotropics","Venezuela","Delta Amacuro","Lower Orinoco",NA,NA,"US00866339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"235","2020-09-12 05:00:02-03","US","US","3400137","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"M. Rimachi Y.","10753","1993","9","10","South America - Neotropics","Peru","Loreto","Maynas. Dtto Iquitos. Río Itaya, en orilla inundable, caserio de Santa Rosa",NA,NA,"US02222048",NA,NA,NA,NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"236","2020-09-12 05:00:02-03","US","US","2742220","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"T. B. Croat","20106","1972","9","13","South America - Neotropics","Peru","Loreto","Department of Loreto, Isla Iquitos, across Amazon River at Iquitos. Abundant on sandy along river",NA,NA,"US02222054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"237","2020-09-12 05:00:02-03","US","US","3203454","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"P. Orth","2858","1937","12","26","South America","Brazil",NA,"In humidis, Ilha do Paiva, Porto Alegre",NA,NA,"US02222064","US02222064_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"238","2020-09-12 05:00:02-03","US","US","1564130","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"M. Cárdenas","3547","1944","7",NA,"South America - Neotropics","Bolivia","Beni","Trinidad - Beni",NA,NA,"US02222074",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"239","2020-09-12 05:00:02-03","US","US","1773912","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"J. Cuatrecasas","3918","1938","10","19","South America - Neotropics","Colombia","Casanare","Los Llanos, Río Casanare; Esmeralda; woods and sabana",NA,NA,"US02222055",NA,NA,NA,NA,"130",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US","2170076","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"T. Pederson","1438","1952","1","11","South America","Argentina","Corrientes","On moist sand with little vegetation by the Rio Paraná, Estancia , Las Tres Marias'', Dep. Empedrado",NA,NA,"US02222057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","2939088","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"J. L. Luteyn, M. L. Lebrón-Luteyn & G. Morales L.","7342","1979","4","21","South America - Neotropics","Colombia","Risaralda","Dept. Risaralda: La Virginia-Apia road, Km 18-19. Open weedy roadside vegetation, very dry site",NA,NA,"US02222073",NA,NA,NA,NA,"1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"242","2020-09-12 05:00:02-03","US","US","2868471","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","6591","1968","7","30","South America - Neotropics","Brazil","Rondônia","Brazilian Amazonia, Territory of Rondônia, Basin of Rio Madeira, Vicinity of Cachoeira Madeira, Rio Madeira. Muddy river bank",NA,NA,"US02222052","US02222052_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","2985037","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"C. Davidson & G. Martinelli","CD 10282","1980","6","13","South America - Neotropics","Brazil","Pará","Rio Trombetas, Municipio de Oriiminá. Lago Sapucua, across Rio Trombetas from Oriximiná. River bank in ca. 0.5-1 m of water",NA,NA,"US02222059","US02222059_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","3203452","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,NA,"2843","1933","9",NA,"South America - Neotropics","Brazil","Pernambuco","Border of river, Tapera",NA,NA,"US02222063","US02222063_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"245","2020-09-12 05:00:02-03","US","US","2104445","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"J. E. Montes","330",NA,NA,NA,"South America","Argentina","Misiones","Territorio de Misiones, Republica Argentina, Candelaria - Isla del Tomo - Rio Paraná",NA,NA,"US02222050","US02222050_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"246","2020-09-12 05:00:02-03","US","US","1592130","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"J. R. Swallen","3317","1934","1","19","South America - Neotropics","Brazil","Pará","Wet sandy river bank, Santarem",NA,NA,"US02222075","US02222075_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"247","2020-09-12 05:00:02-03","US","US","3203478","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus",NA,NA,"Collector unknown","s.n.","1914","1",NA,"South America","Argentina",NA,NA,NA,NA,"US02222062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"248","2020-09-12 05:00:02-03","US","US","3074906","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Davidse, G.","G. Davidse, O. Huber & S. S. Tillett","16799","1979","4","27","South America - Neotropics","Venezuela","Amazonas","Capuana, near, E bank of Río Orinoco",NA,NA,"US00866343",NA,"Atures","-67.81","4.78","90",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
"249","2020-09-12 05:00:02-03","US","US","1069084","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"L. H. Bailey & E. Z. Bailey","1303","1921","2","26","South America - Neotropics","Venezuela","Bolívar","Ciudad Bolívar and vicinity, Orinoco R.",NA,NA,"US00866338",NA,NA,"-63.55","8.11","61",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"1",NA,NA,NA
