"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"43","2021-03-15 16:37:00-03","NY","NYBG","00802089","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"P. G. Delprete","7987","2001","South America","Brazil","Basin of Rio Juruá, Igarapé Ouro Preto, 100-2000 m upstream from mouth with Rio Juruá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319821' target='other'> <mi>dwc_moreinfo</mi></a>","NY00802089","NY00802089_01","S. A. Khan","11","20","Acre","Porto Walter","-72.78","-8.38","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01177361","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"G. T. Prance","5641","1968","South America","Brazil","Road to Cassiterite Mines, in Serra dos Tres Irmãos, north bank of Rio Madeira, 8 Km above Mutumparaná","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1413889' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177361","NY01177361_01","S. A. Khan","07","05","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01177374","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J. J. Strudwick","3041","1981","South America","Brazil","Lageira, airstrip on Rio Maicuru. Near airstrip","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1414007' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177374","NY01177374_01","S. A. Khan","07","17","Pará",NA,"-54.43","-0.92","244","244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1552526","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J. Jangoux","797","1979","South America","Brazil","Colônia Betel, na margem direita do Rio Alto Turiaçu.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1948293' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552526","NY01552526_01","S. A. Khan","05","22","Maranhão","Pinheiro","-45.92","-3",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01177371","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"G. T. Prance","15060","1971","South America","Brazil","Rio Negro between Ilha Jacaré and Airão","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1413996' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177371","NY01177371_01","C. Meyer; P. Oberpaul","10","11","Amazonas",NA,"-61.09","-2.3564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00802035","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"D. C. Daly","11500","2002","South America","Brazil","Rio Chandless (tributary of Rio Purus), right bank, Ananaí.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319819' target='other'> <mi>dwc_moreinfo</mi></a>","NY00802035","NY00802035_01","S. A. Khan","03","20","Acre","Manoel Urbano","-69.2597","-8.83889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00813320","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"P. G. Delprete","8250","2002","South America","Brazil","Basin of Rio Muru, Cajazeira, ca. 50-60 km upstream from Tarauacá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=319823' target='other'> <mi>dwc_moreinfo</mi></a>","NY00813320","NY00813320_01","S. A. Khan","04","11","Acre","Tarauacá","-70.88","-8.52","230","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01177373","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J. U. M. dos Santos","306","1978","South America","Brazil","Seringal São Luis","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1414005' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177373","NY01177373_01","S. A. Khan","03","31","Rondônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01177372","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"L. O. A. Teixeira","421","1982","South America","Brazil","Mineração Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1413997' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177372","NY01177372_01","C. Meyer; P. Oberpaul","05","13","Rondônia","Ariquemes","-63.58","-10.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00799430","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Standl.",NA,"R. M. Klein","1310","1955","South America","Brazil","Cunhas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795121' target='other'> <mi>dwc_moreinfo</mi></a>","NY00799430","NY00799430_01","S. A. Khan","04","14","Santa Catarina","Itajaí","-48.6617","-26.9081","15","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01177383","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Standl.",NA,"G. T. Prance","10872","1971","South America","Brazil","Indian trail from Surucucu to Uaicá. Vicinity of Uaicá airstrip, Rio Uraricoeira","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1414040' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177383","NY01177383_01","C. Meyer; P. Oberpaul","03","07","Roraima",NA,"-63.18","3.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:48:22-03","EAO","IAN","113736","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Pires, JM; Rodrigues, WA","51003","1961","Southern America","Brasil","In exposed area on rocks above flood stage of river, 20 minutes downriver from Porto Platon.",NA,"Small liana, flowers white.","IAN113736",NA,"Steyermark, JA","09","17","Amapá",NA,"-51.366667","0.733333",NA,NA,NA,NA,"1977","-51.366667","0.733333",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:48:22-03","EAO","IAN","162168","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Plowman, T; Davidse, G","9024","1980","Southern America","Brasil","Thorny vine in roadside thicket along river. Alacilândia, 42km west of C. do Araguáia along highway PA-287, at Rio Arraias do Araguáia.",NA,"Calix green turning red in fruit, corolla white, fruit whitish purple.","IAN162168",NA,"Marinho, LR","02","23","Pará","Conceição do Araguaia","-49.6","-8.216667","300","300",NA,NA,"1987","-49.6","-8.216667","11","24",NA,NA,NA,NA,NA
"56","2021-03-30 12:48:22-03","EAO","IAN","188197","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Santos, MCV","4706","2011","Southern America","Brasil","Fazenda São Nicolau",NA,NA,"IAN188197",NA,NA,"03","03","Mato Grosso","Cotriguaçu","-58.258722","-9.81975",NA,NA,NA,NA,NA,"-58.258722","-9.81975",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:48:22-03","EAO","IAN","150519","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Ribeiro, BGS; Ribeiro, GS","1117","1975","Southern America","Brasil","Estrada Belém-Brasília, próximo a Ipixuna. &nf;Mata de terra firme, solo argiloso.",NA,"Cipó, flor branca.","IAN150519",NA,"Steyermark, JA","09","20","Pará",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:48:22-03","EAO","IAN","189349","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Mansano, VF; Reis, IP; Lima, L","819","2011","Southern America","Brasil","Parque Nacional da Amazônia. Terra firme",NA,"Arvoreta 2m, frutos vináceos","IAN189349",NA,"Cordeiro, MR","05","20","Pará","Itaituba","-56.288056","-4.513056",NA,NA,NA,NA,"2013","-56.288056","-4.513056","08","20",NA,NA,NA,NA,NA
"59","2021-03-30 12:48:22-03","EAO","IAN","199808","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Mikosz, TR; Cordeiro, MR","166","2019","Southern America","Brasil","Fazenda velha da Embrapa, Proximo ao portão de entrada da CEASA.",NA,"Liana com frutos roxos.","IAN199808",NA,NA,"11","13","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:48:22-03","EAO","IAN","158124","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Marinho, LR","635","1981","Southern America","Brasil","Solo argiloso, capoeira.",NA,"Cipó, flor branca.","IAN158124",NA,"Marinho, LR","10","23","Pará","Capitão Poço","-47.059398651123","-1.74638998508453",NA,NA,"97682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:48:22-03","EAO","IAN","167640","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Nitta, A","17474","1996","Southern America","Brasil","Próximo de INATAM.",NA,NA,"IAN167640",NA,NA,"11","13","Pará","Tomé-Açu","-48.1521987915039","-2.41888999938965",NA,NA,"97524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:48:22-03","EAO","IAN","167641","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Nitta, A","17482","1996","Southern America","Brasil","Próximo de INATAM.",NA,NA,"IAN167641",NA,NA,"11","13","Pará","Tomé-Açu","-48.1521987915039","-2.41888999938965",NA,NA,"97524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:48:22-03","EAO","IAN","150519","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Ribeiro, BGS; Ribeiro, GS","1117","1975","Southern America","Brasil","Estrada Belém-Brasília, próximo a Ipixuna. &nf;Mata de terra firme, solo argiloso.",NA,"Cipó, flor branca.","IAN150519",NA,"Steyermark, JA","09","20","Pará",NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:48:22-03","EAO","IAN","189349","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Mansano, VF; Reis, IP; Lima, L","819","2011","Southern America","Brasil","Parque Nacional da Amazônia. Terra firme",NA,"Arvoreta 2m, frutos vináceos","IAN189349",NA,"Cordeiro, MR","05","20","Pará","Itaituba","-56.288056","-4.513056",NA,NA,NA,NA,"2013","-56.288056","-4.513056","08","20",NA,NA,NA,NA,NA
"65","2021-03-30 12:48:22-03","EAO","IAN","158124","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","Willd. ex Roem. & Schult.",NA,"Marinho, LR","635","1981","Southern America","Brasil","Solo argiloso, capoeira.",NA,"Cipó, flor branca.","IAN158124",NA,"Marinho, LR","10","23","Pará","Capitão Poço","-47.059398651123","-1.74638998508453",NA,NA,"97682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 09:28:12-03","NBC","NL-BOTANY","U.1580959","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Jansen-Jacobs MJ; Ramharakh G; Haripersaud P; et al.",NA,"2004","Southern America","Surinam","Suriname, Marowijne Distr., Lely Mts., Airstrip, Plateau.",NA,"Forest margin along airstrip. Lateritic rocky soil.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580959 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1580959","NL-U1580959","Delprete PG","11","21","Marowijne",NA,"-54.740556","4.268611",NA,NA,NA,NA,NA,"-54.740556","4.268611",NA,NA,"Magnoliopsidae","U 0253526",NA,NA,NA
"67","2020-02-08 09:28:12-03","NBC","NL-BOTANY","U.1580974","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa","villosa","Sabicea villosa villosa",NA,NA,"Reinders MA; Torres W",NA,"1992","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580974 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1580974","NL-U1580974","Khan SA","02","01","North West District",NA,"-59.8","8.216667",NA,NA,NA,NA,"2005","-59.8","8.216667","03","01","Magnoliopsidae","U 0115958",NA,NA,NA
"68","2020-02-08 09:28:12-03","NBC","NL-BOTANY","U.1580960","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Gottsberger GK; Döring J",NA,"1986","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580960 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1580960","NL-U1580960","Delprete PG","01","15","Amazonas",NA,"-63.333333","-5.916667",NA,NA,NA,NA,NA,"-63.333333","-5.916667",NA,NA,"Magnoliopsidae","U 0116107",NA,NA,NA
"69","2020-02-08 09:28:12-03","NBC","NL-BOTANY","L.2949993","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Smith HH",NA,"1901","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2949993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2949993","NL-L2949993","Khan SA","11","01","Magdalena",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"03","16","Magnoliopsidae","L 0403961",NA,NA,NA
"70","2020-02-08 09:28:12-03","NBC","NL-BOTANY","L.4185884","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Dulmen A van; Wijninga VM",NA,"1990","Southern America","Colombia","Rio Caqueta, Araracuara.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4185884 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4185884","NL-L4185884",NA,"12","14","Caquetá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 09:28:12-03","NBC","NL-BOTANY","L.4195244","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Barrier S",NA,"1978","Southern America","Peru","Dep. du Loreto, prov. de Maynas, rio Yuvineto affluent du Putumayo - territoire des indiens Secoya.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4195244 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4195244","NL-L4195244",NA,"01","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 09:28:12-03","NBC","NL-BOTANY","U.1574347","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Dulmen A van; Wijninga VM",NA,"1990","Southern America","Colombia","Rio Caqueta, Araracuara.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1574347 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1574347","NL-U1574347",NA,"12","14","Caquetá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0115950",NA,NA,NA
"73","2020-02-08 09:28:12-03","NBC","NL-BOTANY","U.1580957","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Ek RC; Riet BP van de; Hartmann FA",NA,"2004","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580957 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1580957","NL-U1580957","Delprete PG","02","23","Cayenne",NA,"-52.266667","4.583333",NA,NA,NA,NA,NA,"-52.266667","4.583333",NA,NA,"Magnoliopsidae","U 0225847",NA,NA,NA
"74","2020-02-08 09:28:12-03","NBC","NL-BOTANY","U.1580958","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa",NA,"Sabicea villosa","Willd. ex Roem. & Schult.",NA,"Kelloff CL; Ameer M; Gopaul D",NA,"1989","Southern America","Guyana","Guyana. Region: Essequibo Isl - W Demerara. Along west bank of the canal between St. Lawrence and Hubu.",NA,"Narrow cow pasture along canal.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580958 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1580958","NL-U1580958","Taylor CM","10","19","Essequibo Isl. - West Demerara",NA,"-58.466667","6.816667",NA,NA,NA,NA,NA,"-58.466667","6.816667",NA,NA,"Magnoliopsidae","U 0120961",NA,NA,NA
"75","2020-02-08 09:28:12-03","NBC","NL-BOTANY","U.1580963","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Andel TR van; John D; John W; Thomas E",NA,"1995","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580963 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1580963","NL-U1580963","Khan SA","12","22","North West District",NA,"-59.7","7.366667",NA,NA,NA,NA,"2005","-59.7","7.366667","03","01","Magnoliopsidae","U 0088127",NA,NA,NA
"76","2020-02-08 09:28:12-03","NBC","NL-BOTANY","U.1580970","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Delprete PG; et al.",NA,"2002","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580970 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1580970","NL-U1580970","Khan SA","04","11","Acre",NA,"-70.883333","-8.516667",NA,NA,NA,NA,"2005","-70.883333","-8.516667","03","01","Magnoliopsidae","U 0107480",NA,NA,NA
"77","2020-02-08 09:28:12-03","NBC","NL-BOTANY","U.1580971","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Delprete PG; et al.",NA,"2001","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1580971","NL-U1580971","Khan SA","11","20","Acre",NA,"-72.783333","-8.383333",NA,NA,NA,NA,"2005","-72.783333","-8.383333","03","01","Magnoliopsidae","U 0107481",NA,NA,NA
"78","2020-02-08 09:28:12-03","NBC","NL-BOTANY","L.2949994","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Ule EHG",NA,"1900","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2949994 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2949994","NL-L2949994","Khan SA","11","01","Amazonas",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"03","16","Magnoliopsidae","L 0403959",NA,NA,NA
"79","2020-02-08 09:28:12-03","NBC","NL-BOTANY","U.1574349","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Acevedo-Rodríguez P",NA,"1997","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1574349 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1574349","NL-U1574349","Khan SA","01","22","Cuzco",NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,"03","01","Magnoliopsidae","U 0144468",NA,NA,NA
