"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","230175","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","M. Silveira","1433","1996","11","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171331' target='other'> <mi>dwc_moreinfo</mi></a>","NY00230175","Magnoliophyta","Picramniales","spruceana","(Engl.) Pirani","W. W. Thomas","Acre","Manoel Urbano","Rio Purus, margem direira, seringal Liberdade, colocaçao Genuário, abaixo do igarapé Genuário afluente do Sardinha.","-69.2594","-8.8392",NA,NA,"NY00230175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","676526","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","C. Figueiredo","745","1995","03","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88813' target='other'> <mi>dwc_moreinfo</mi></a>","NY00676526","Magnoliophyta","Picramniales","spruceana","(Engl.) Pirani","W. W. Thomas","Acre","Porto Acre","Reserva Florestal de Humaitá. Beira do Rio Acre.","-67.63","-9.75",NA,NA,"NY00676526_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02450252","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","W. Milliken","1739","1993","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2629305' target='other'> <mi>dwc_moreinfo</mi></a>","NY02450252","Magnoliophyta","Picramniales","spruceana","(Engl.) Pirani",NA,"Amazonas",NA,"Yanomami indigenous reserve (Rio Demini region). Vicinity of Watoriketheri village, Serra Demini.","-62.6566601","0.5201697",NA,NA,"NY02450252_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","448898","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","M. Silveira","1275","1996","05","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171335' target='other'> <mi>dwc_moreinfo</mi></a>","NY00448898","Magnoliophyta","Picramniales","spruceana","(Engl.) Pirani","W. W. Thomas","Acre","Mâncio Lima","Bacia do Alto Juruá, Rio Moa, Parque Nacional da Serra do Divisor, Cachoeira do Pedernal, margem direita do rio Moa, na base da floresta de encosta.","-73.6242","-7.4667",NA,NA,"NY00448898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01157740","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","B. C. Bennett","4384","1990","08","02","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171330' target='other'> <mi>dwc_moreinfo</mi></a>","NY01157740","Magnoliophyta","Picramniales","spruceana","(Engl.) Pirani","W. W. Thomas","Napo",NA,"Villano, near Rucu Llacta","-77.75","-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","196233","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","V. Pesha Baca","79","1990","12","25","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=171329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196233","Magnoliophyta","Picramniales","spruceana","(Engl.) Pirani","W. W. Thomas","Madre de Dios","Tambopata Province","Rio Tambopata. Comunidad Nativa Infierno. Hermosa Chica. Zona Centro 'Ñape'","-69.28","-12.83","260","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1188813","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","C. S. Pessôa","432","2007","09","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1316880' target='other'> <mi>dwc_moreinfo</mi></a>","NY01188813","Magnoliophyta","Picramniales","spruceana","(Engl.) Pirani","W. W. Thomas","Acre","Rio Branco","Igarapé São Francisco do Espalha. Colocação São Francisco.","-67.8099975585938","-9.9747200012207","164","164","NY01188813_01","178770","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","929355","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","W. W. Thomas","4078","1985","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040993' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929355","Magnoliophyta","Picramniales","spruceana","(Engl.) Pirani","W. W. Thomas","Mato Grosso","Alta Floresta","Rio Apiacá at ferry crossing for MT208, rd W from Alta Floresta","-56.95","-10.03",NA,NA,"NY00929355_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","929352","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","B. A. S. Pereira","2119","1992","07","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040977' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929352","Magnoliophyta","Picramniales","sellowii","Planch.","W. W. Thomas","Distrito Federal","Brasília","APA da Cafuringa. Fazenda palestina. Pequeno afluente de margem direita do rio Sal, com nascente próximo ao curral da fazenda Palestina.","-47.9294","-15.7797",NA,NA,"NY00929352_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","02282093","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","L. A. de Lima","600","1994","04","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2453834' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282093","Magnoliophyta","Picramniales","sellowii","Planch.",NA,"Acre","Sena Madureira","Rio MacauÔ, Reserva Extrativista do MacauÔ, Colônia Barro Alto","-68.73","-9.2",NA,NA,"NY02282093_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","569282","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","R. Guillén","1366","1994","05","18","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=92606' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569282","Magnoliophyta","Picramniales","sellowii","Planch.","W. W. Thomas","Santa Cruz","José Miguel de Velasco","Campanmento El Refugio a 2500 m al norte de la casa yendo hacia la bahia Las Petas","-61.0481","-14.7622","150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","929354","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","E. L. M. Catharino","1879","1992","11","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040988' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929354","Magnoliophyta","Picramniales","sellowii","Planch.","J. R. Pirani","Mato Grosso do Sul","Anaurilândia","Estrada de terra entre Primavera e Anaurilândia passando pelo canteiro de obras da represa de Porto Primavera.","-52.7178","-22.1878",NA,NA,"NY00929354_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","802162","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","P. G. Delprete","8283","2002","04","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88814' target='other'> <mi>dwc_moreinfo</mi></a>","NY00802162","Magnoliophyta","Picramniales","sellowii","Planch.","W. W. Thomas","Acre","Feijó","Basin of Rio Muru, Porto Marque, village of Paraiso, East side of Rio Muru","-71.23","-8.85","220","220","NY00802162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","02282092","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","L. A. de Lima","616","1994","04","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2453833' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282092","Magnoliophyta","Picramniales","sellowii","Planch.",NA,"Acre","Sena Madureira","Rio Caeté, Colônia Santo Antônio","-68.83","-9.08",NA,NA,"NY02282092_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1415399","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","N. C. Bigio","779","2013","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2717709' target='other'> <mi>dwc_moreinfo</mi></a>","NY01415399","Magnoliophyta","Picramniales","sellowii","Planch.","W. W. Thomas","Rondônia","Pimenteiras do Oeste","Rio Guaporé, ponto corredeira.","-61.0545","-13.2956","181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","569275","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","O. Handro","378","1953","11","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=92604' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569275","Magnoliophyta","Picramniales","sellowii","Planch.","W. W. Thomas","São Paulo","Moji-Guaçu","Mojí-Guassú, Reserva Florestal, perto de Pádua Sales. Da margem do Rio Mojí-Guassú",NA,NA,NA,NA,"NY00569275_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","569281","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","A. Rudas","1532","1991","03","11","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=92605' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569281","Magnoliophyta","Picramniales","sellowii","Planch.","W. W. Thomas","Amazonas","Leticia","Parque Nacional Natural Amacayacu; Centro Administrativo mata-matá (Inderena); a orillas de la quebrada Mata-matá","-70.25","-3.78","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","569280","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","P. Núñez","14194","1991","08","30","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=92607' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569280","Magnoliophyta","Picramniales","sellowii","Planch.","W. W. Thomas","Cusco","Urubamba","South Mackhupichu; Río Aobamba remnant forests","-72.52","-13.15","2200","2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","929353","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","J. R. Pirani","4267","1998","05","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1040984' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929353","Magnoliophyta","Picramniales","sellowii","Planch.","J. R. Pirani","Minas Gerais","Mato Verde","Estrada para São João do Bonito. Riacho das Gramas.","-42.7986","-15.3094","700","700","NY00929353_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG3058","S","Plantae","Simaroubaceae","Picramnia","sellowii","Picramnia sellowii","Meyer, S.T. e Freitas; Santos",NA,"2002","11","09",NA,"Brasil",NA,NA,"Doação do CETEC, coleção n° PA 247 Fruto vermelho e preto.",NA,NA,NA,NA,NA,NA,"Minas Gerais","Municipio de Paracatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-01-28 13:11:28-03","MCN-PUC-MINAS","HPUC-MG","CARP230","S","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Meyer, S.T & Freitas; Santos",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Frutos vermelhos e pretos",NA,NA,NA,NA,NA,NA,"Minas Gerais","Paracatu",NA,"-46.874698638916","-17.2222003936768",NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 11:09:47-03","UNESP-IBB","BOTU","22286","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Amaral Jr., A.","118","1998","10","13",NA,"Brasil",NA,NA,"Arbusto 2m, com frutos vinho.","BOTU022286",NA,NA,NA,"Planch.",NA,"Mato Grosso do Sul","Três Lagoas",NA,"-51.969722","-21.172222",NA,NA,NA,NA,NA,"51°58'11w","21°10'20s",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-08 11:09:47-03","UNESP-IBB","BOTU","24994","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Teixeira, A.P.","132","2004",NA,NA,NA,"Brasil",NA,NA,"Arvoreta pouco frequente em solos hidromórficos, 3,5 m, frutos vermelhos.","BOTU024994",NA,NA,NA,"Planch.","Assis, M.A.","São Paulo","Rio Claro",NA,"-47.466667","-22.366667",NA,NA,NA,NA,NA,"47°28'w","22°22' s","2004",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-24 17:10:56-03","UTFPR","DVPR","5602","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Rocha Filho, JA; Piva, J; Machado, C","562","2018","01","23",NA,"Brasil",NA,NA,"Arvoreta 3m de altura. Folhas variando de menbranáceas a cartáceas discolores. Frutos carnosos de alaranjados-escuros a vermelho-escuro. Ponto 512; Borda de Floresta Estacional Semidecidual em estágio médio de sucessão secundária, sol","DVPR005602","Magnoliophyta",NA,NA,"Planch.","Silva, DR","Paraná","Capitão Leonidas Marques","Futura área de APP da UHE Baixo Iguaçú. Próximidade do córrego afluente do Rio Iguaçu.","-53.3645","-25.3224","277","277",NA,NA,NA,"-53.3645","-25.3224","2018","03","28",NA,NA,NA,NA,NA
"67","2021-03-30 12:32:59-03","EAO","IAN","145549","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Pires, JM","133","1975","02","13","Southern America","Brasil",NA,NA,NA,"IAN145549",NA,NA,NA,"G.Planch.","Pirani, JR","Roraima",NA,"Rio Catrimani,Ponto 12,70km ao norte da missão Catrimani.","-59.254167","0.737222",NA,NA,NA,NA,NA,"-59.254167","0.737222","1988","01",NA,NA,NA,NA,NA,NA
"68","2021-04-08 17:36:36-03","EAO","IAN","19520","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Sellow, F","5399",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN019520",NA,NA,NA,"G.Planch.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:32:59-03","EAO","IAN","71374","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Pires, JM","3760","1952","01","03","Southern America","Brasil",NA,NA,"Arbusto.","IAN071374",NA,NA,"sellowii","G.Planch.","Pirani, JR","Pará",NA,"Rio S. Manoel a 150km da Fóz limite Pará-Mato Grosso,várzea alta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:32:59-03","EAO","IAN","84108","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Black, GA; Pires, JM","16714","1954","08","10","Southern America","Brasil",NA,NA,"Arbusto.","IAN084108",NA,NA,"sellowii","G.Planch.","Pirani, JR","Pará","Maranhão","Caxias do campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:32:59-03","EAO","IAN","116288","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Oliveira, E","3328","1965","04","14","Southern America","Brasil",NA,NA,"Árvore de 6m ,frutos.","IAN116288",NA,NA,"spruceana","(Engl.) Pirani","Pirani, JR","Pará",NA,"Logarejo S.José,beira Rio Apeú, várzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:32:59-03","EAO","IAN","136185","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Santos, RR dos; Souza, R","1662",NA,NA,NA,"Southern America","Brasil",NA,NA,"Tree 8m tall . Trunk 20cm in grith in alove gromel level.","IAN136185",NA,NA,"spruceana","(Engl.) Pirani","Pirani, JR","Mato Grosso",NA,"10km S. of the Base Camp of the Expedition (Base Camp,close to the Xavantina-S. Félix road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:32:59-03","EAO","IAN","136223","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Ratter, JA; Santos, RR dos","1717","1968","06","11","Southern America","Brasil",NA,NA,"Small tree, 2m tall.","IAN136223",NA,NA,"spruceana","(Engl.) Pirani","Pirani, JR","Mato Grosso",NA,"4km E of the Base Camp of the Expedition.Km N of Xavantina,close to theXavantina - S.Félix road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:32:59-03","EAO","IAN","109857","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Pires, JM","48567","1960","09","30","Southern America","Brasil",NA,NA,NA,"IAN109857",NA,NA,"spruceana","(Engl.) Pirani","Pirani, JR","Amapá",NA,"tree about 3-4 m tall flowers greenish white,fruits red.At margin of creek.Crique Alikené,about 0-50km from its confluence with Riv. Camopi.ca.","-52.916667","-0.916667",NA,NA,NA,NA,NA,"-52.916667","-0.916667","1988",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:32:59-03","EAO","IAN","141387","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Oliveira, E; Pena, BS da","5977","1972","03","28","Southern America","Brasil",NA,NA,"Árvore de 6-8.Frutos.Col. de madeira.","IAN141387",NA,NA,"spruceana","(Engl.) Pirani","Pirani, JR","Rondônia",NA,"BR 346,Rio Jarú,Seringal 71,colocação Santos Dumond.Próximo à casa do seringueiro,mata alta ,terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:32:59-03","EAO","IAN","153958","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Irwin, HS; Maxwell, HS","21551","1968","03","20","Southern America","Brasil",NA,NA,"Shrub ca. 2m tall.Fruit purplish green.Cerrado ca. 12km S. of Guará,Elev. ca. 550m.","IAN153958",NA,NA,"spruceana","(Engl.) Pirani","Pirani, JR","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:32:59-03","EAO","IAN","155899","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Silva, MG da; Maria, J","3313","1977","07","10","Southern America","Brasil",NA,NA,"Arvoreto tipo vara de 6m,fruto imaturo vermelho depois negro.","IAN155899",NA,NA,"spruceana","(Engl.) Pirani","Pirani, JR","Pará",NA,"Mato Grosso, Rio Juruena,arredores do aeroporto , mata de terra firme,arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:32:59-03","EAO","IAN","114098","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Pires, JM; Rodrigues, WA","51603","1961","10","09","Southern America","Brasil",NA,NA,"Arbusto de 4m.Fruto maduro vermelho em cacho.","IAN114098",NA,NA,"spruceana","(Engl.) Pirani","Pirani, JR","Amapá",NA,NA,"-25","1.75",NA,NA,NA,NA,NA,"-25","1.75","1988",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:32:59-03","EAO","IAN","20242","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Black, GA; Schultes, RE","14","1946","08","16",NA,"Colômbia",NA,NA,"Árvore pequena 5m folhas de um verde luzidío.","IAN020242",NA,NA,"spruceana","(Engl.) Pirani","Pirani, JR",NA,NA,"Leticia ,mata",NA,NA,NA,NA,"IAN020242 IAN020242_1 IAN020242_e IAN020242_e1",NA,NA,NA,NA,"1988","01",NA,NA,NA,NA,NA,NA
