"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"48","2014-08-04 11:35:50-03","FEMACT","MIRR","4753","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria",NA,"Dione","150",NA,NA,NA,NA,"Brasil","Roraima","Boa Vista","Campo Experimental Serra da Prata, Campo aberto.","-60.6733","2.81972",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2014-08-04 11:35:50-03","FEMACT","MIRR","4657","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria",NA,"Dione","15","1992","07","07",NA,"Brasil","Roraima","Boa Vista","Serra da prata, Campo experimental Serra da Prata.&nf;Área de transição","-60.6733","2.81972",NA,NA,NA,"Erva ereta de 30 a 60 cm de altura, frequente",NA,NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-02-15 11:37:25-02","IPA","IPA","79394","S","Plantae","Plantae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Melo, A.; Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.","21","2007","03","02","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Usina São José. Borda da mata. Interior da mata.","-38.1375","-8.256944","178","178",NA,"Erva.; Mata Atlântica.","IPA0079394",NA,"Alves-Araújo, A.","-38.1375","-8.256944",NA,NA,"2007","03","23",NA,NA,NA,NA,NA
"51","2019-02-15 11:37:25-02","IPA","IPA","79009","S","Plantae","Plantae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Melo, A.; Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Alves-Araújo, A.; Araújo, D.; Marques, J.S.","64","2007","06","14","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata dos Macacos. Borda da mata.","-35.015556","-7.788333","141","141",NA,"Erva ca. de 1 m alt., inflorescência verde e com aspecto revoluto.; Mata Atlântica.","IPA0079009",NA,"Alves-Araújo, A.","-35.015556","-7.788333",NA,NA,"2007","06","14",NA,NA,NA,NA,NA
"52","2019-02-15 11:37:25-02","IPA","IPA","79444","S","Plantae","Plantae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.","429","2007","07","17","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Usina São José. Borda da mata.","-34.986944","-7.725556","130","130",NA,"Erva com inflorescências decumbentes.; Mata Atlântica.","IPA0079444",NA,"Alves-Araújo, A.","-34.986944","-7.725556",NA,NA,"2007","07","17",NA,NA,NA,NA,NA
"53","2019-02-15 11:37:25-02","IPA","IPA","83651","S","Plantae","Plantae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Leite, M.S.; Wanderley, A.M.; Wanderley, A.M.","762","2008","04","22","Southern America","Brasil","Pernambuco","Primavera","Rio Ipojuca, Zona da Mata Pernambucana.","-35.35","-8.32","129","129",NA,"Erva anfíbia em substrato lamoso. População em fase reprodutiva. Estruturas reprodutivas verde-amareladas, sem odor.; Ambiente de entorno ao rio encontra-se desmatado e assoreado.","IPA0083651",NA,"Leite, M.S.","-35.35","-8.32",NA,NA,"2009","03","31",NA,NA,NA,NA,NA
"54","2019-02-15 11:37:25-02","IPA","IPA","85910","S","Plantae","Plantae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Leite, M.S.","128","2006","09","04","Southern America","Brasil","Pernambuco","Recife","Campus da UFPE, Área periodicamente alagável próxima ao lago do Cavouco, Várzea do Rio Capibaribe.","-34.953056","-8.047222","15","15",NA,"Macrófita aquática emergente, vegetando próxima a Aeschynomere sensitiva (Fabaceae). Estruturas reprodutivas verdes.","IPA0085910",NA,"Martins, S.","-34.953056","-8.047222",NA,NA,"2007","01","19",NA,NA,NA,NA,NA
"55","2019-02-15 11:37:25-02","IPA","IPA","87397","S","Plantae","Plantae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Josinaldo Alves; Oliveira, M.; et al.; Oliveira, M.; et al.","635","2011","09","09","Southern America","Brasil","Pernambuco","Moreno","Engenho Pereira","-35.15","-8.133333",NA,NA,NA,"Erva ca. 40cm de altura. Frutos em grãos.","IPA0087397",NA,"Josinaldo Alves","-35.15","-8.133333",NA,NA,"2011","09","15",NA,NA,NA,NA,NA
"56","2019-02-15 11:37:25-02","IPA","IPA","89960","S","Plantae","Plantae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Machado-Filho, H.O.","855","2014","10","07","Southern America","Brasil","Paraíba","Sapé","margem do Açude São Salvador.","-35.232778","-7.096389","123","123",NA,"Vegetação ciliar.","IPA0089960",NA,"Gallindo, F.","-35.232778","-7.096389",NA,NA,"2015","02",NA,NA,NA,NA,NA,NA
"57","2019-02-15 11:37:25-02","IPA","IPA","58508","S","Plantae","Plantae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Mendes, A.P.; Barros, C.S.S.; Barros, C.S.S.","270","1969","10","15","Southern America","Brasil","Alagoas","Maceió","Mutange, Instituto do Meio Ambiente.","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"IPA0058508",NA,"Mendes, A.P.",NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-02-15 11:37:25-02","IPA","IPA","58545","S","Plantae","Plantae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Mendes, A.P.; Rocha, E.A.; Rocha, E.A.","256","1996","10","01","Southern America","Brasil","Pernambuco","Ipojuca","Porto de Galinhas, estrada de barro à direita da Vila de Porto de Galinhas.","-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,"IPA0058545",NA,"Mendes, A.P.",NA,NA,"22847","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-07-22 10:36:39-03","IAP","PACA-AGP","106622","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","S. M. Hefler et at.","589","2005","01","10",NA,"Brasil","RS","São Borja","BR 472, km 421, sentido Itaqui","-56.043911","-28.788278","86","86",NA,"ICN: 147161 Habitat: banhado próximo ao arrozal","PACA106622",NA,"S. M. Hefler","56°02'38.08W","28°47'17.8S",NA,NA,"2005","01","10","Liliatae",NA,NA,NA,NA
"60","2020-07-22 10:36:39-03","IAP","PACA-AGP","97918","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","M. Sobral","10413","2006","01","10",NA,"Brasil","TO","Palmas","Fazenda São João, à beira do rio Tocantins","-48.3602981567383","-10.2128000259399",NA,NA,NA,"inflorescências castanhas. HASU------. BHCB 96924. Habitat: banhado Hábito: erva","PACA097918",NA,"Matzenauer, W.",NA,NA,"62375","auto","2018","09","28","Liliatae",NA,NA,NA,NA
"61","2019-10-25 11:38:11-03","IECOS","HBRA","8311","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","S. F. S. Costa","23","2013","04","29","América do Sul","Brasil","Pará","Bragança","Jiquiri, vegetação secundária em terreno ao nordeste da estrada Bragança-Engenho (BR-308), oposto Olaria Sapucaia, aprox. 300 m ao sudeste da ponte sobre o Rio Caeté","-46.75222222","-1.06305556",NA,NA,"exsicata",NA,"HBRA0006114","HBRA0006114","L. Schneider (MG)","-46.75222222","-1.06305556",NA,NA,"2018","11","01",NA,NA,NA,NA,NA
"62","2019-10-25 11:38:11-03","IECOS","HBRA","4291","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. C. A. Reis","63","2010","05","18","América do Sul","Brasil","Pará","Bragança","cidade de Bragança, Travessa Dom Pedro II","-46.77055556","-1.05861111",NA,NA,"exsicata",NA,"HBRA0001027","HBRA0001027","S. M. Costa","-46.77055556","-1.05861111",NA,NA,"2012","02","24",NA,NA,NA,NA,NA
"63","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0006419","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Schinini;","27535","1993","1","18",NA,"Argentina","Chaco",NA,"Dep. Bermejo. Isla del Cerrito, confluencia de los rios Paraguay y Parana.","-58.647","-27.316",NA,NA,NA,"Inflorescencias erectas, follaje verde-amarillento. Abundante.",NA,NA,"A. Schinini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0006418","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Schinini","34429","1998","3","21",NA,"Argentina","Corrientes",NA,"Dep. Empedrado. Ruta 12, 28 km SE de Corrientes.","-58.8","-27.95",NA,NA,NA,"En pastizal de Andropogon latteralis, suelo arenoso con retenci6n de aguas",NA,NA,"A. Schinini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:33:56-03","UFJF","CESJ","55079","PreservedSpecimen","Plantae","Angiosperma",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","J. Cordeiro","2314","2006","03","24","América do Sul","Brasil","Paraná","Curitiba","Horto do Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Ruderal.","CESJ055079",NA,"J. Cordeiro",NA,NA,"25180","auto","2006",NA,NA,NA,NA,NA,NA,NA
"66","2021-04-07 11:42:39-03","UFMS","CGMS","19146","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","F.R. Garcez; P.O.M.P.L.C. Ferro; H.L. Luiz; A.L.D. Bordin; U.A. Melo","1","2007","08","18",NA,"Brasil","Mato Grosso do Sul","Corguinho","Margem da estrada MS-244, de Corguinho ao Distrito de Taboco, próximo à ponte sobre o Córrego Corguinho.","-54.9513889","-19.8755556",NA,NA,NA,"Inflorescência verde. Folha dobrada. Habitat: Cerrado. Ambiente úmido. Rara. Habito: Erva ereta. 0,45m de altura.","CGMS1048448",NA,"V.J. Pott","-54,9513889","-19,8755556",NA,NA,"2013","08","02",NA,NA,NA,NA,NA
"67","2021-04-07 11:42:39-03","UFMS","CGMS","74004","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Pott; V.J. Pott, M. Pereira, R.A. Mauro & W. Tomas","5760","1991","02","04",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Fazenda Fazendinha (Largo do Mamão), sub-região de Aquidauana, área do Rio Negro, Pantanal.","-56.3833333","-19.4833333","90","90",NA,"CPAP - 8226. Habitat: Campo muito alagável. Solo areno-siltoso, superficie orgânica. Relevo plano. Habito: Erva cespitosa. Esparsa.","CGMS1106869",NA,NA,"-56,3833333","-19,4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:42:39-03","UFMS","CGMS","21507","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","H.M. Longhi-Wagner; S. Hefler","9088","2004","01","28",NA,"Brasil","Rio Grande do Sul","Torres","Estrada Itapeva para São Braz, Lagoa Itapeva.","-49.7930555","-29.3766667",NA,NA,NA,"Doação ICN 131083","CGMS1050914",NA,"L. Pereira-Silva","-49,7930555","-29,3766667",NA,NA,"2018","11","14",NA,NA,NA,NA,NA
"69","2021-04-07 11:42:39-03","UFMS","CGMS","13926","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Sciamarelli; C.S.C. Arruda; F.G. Kuhn","1730","2004","04","12",NA,"Brasil","Mato Grosso do Sul","Paraíso","Fazenda Mimoso.","-52.9811111","-19.0902777",NA,NA,NA,"Planta apresentando fase fenológica de floração e frutificação. Heliófita;hidrófita;higrófita. Planta inteira. Habitat: Pasto de borda de mata. Plano sem drenagem. Habito: Erva.","CGMS1043378",NA,"A. Pott","-52,9811111","-19,0902777",NA,NA,"2005","06","17",NA,NA,NA,NA,NA
"70","2021-04-07 11:42:39-03","UFMS","CGMS","43290","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","F.J. Kochanovski; D. Antunes","343","2012","04","04",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Santa Virgínia.","-57.8347222","-22.1116667","88","88",NA,NA,"CGMS1073276",NA,"R. Trevisan","-57,8347222","-22,1116667",NA,NA,"2012","12","17",NA,NA,NA,NA,NA
"71","2021-04-07 11:42:39-03","UFMS","CGMS","55171","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","V.J. Pott; A. Pott","11058","2011","02","11",NA,"Brasil","Mato Grosso do Sul","Inocência","Fazenda Santa Cláudia, ao longo do Rio Sucuriú, em frente ao pesqueiro, com pasarela para o rio.","-52.1288889","-20.0272223","315","315",NA,NA,"CGMS1085141",NA,"V.J. Pott","-52,1288889","-20,0272223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:42:39-03","UFMS","CGMS","28510","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","B.E.M. Pinto","64","2008","02","01",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Bairro Vila Olinda.","-54.6080556","-20.4966666",NA,NA,NA,NA,"CGMS1057962",NA,"B.E.M. Pinto","-54,6080556","-20,4966666",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"73","2021-04-07 11:42:39-03","UFMS","CGMS","41715","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","V.J. Pott; A. Pott","5509","2002","05","25",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Lagoa Itatiaia.","-54.5769445","-20.48","500","500",NA,NA,"CGMS1071703",NA,"Luciana Pereira-Silva","-54,5769445","-20,48",NA,NA,"2018","11","14",NA,NA,NA,NA,NA
"74","2021-04-07 11:42:39-03","UFMS","CGMS","30877","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","R. Barbieri","12","2009","03","25",NA,"Brasil","Maranhão","Bacabeira","Poco d#?#água em Salvaterra 2.","-44.315601348877","-2.97082996368408",NA,NA,NA,NA,"CGMS1060288",NA,"V.J. Pott",NA,NA,"24472","auto","2009","09","03",NA,NA,NA,NA,NA
"75","2021-04-07 11:42:39-03","UFMS","CGMS","74024","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","V.J. Pott; A. Pott, A. da L. Sanches & J.V. da Silva","2904","1995","11","19",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Ms-170, Faz. Alegrete, Prox. A Sede, Sub-Regiaode Aquidauana - Pantanal.","-55.7872009277344","-20.4710998535156","106","106",NA,"CPAP - 14839. Habitat: Piuval, Area Alagavel Por Chuva, Prox. A Porteira. Solo silte-arenoso. Habito: Erva cespitosa. Freqüente.","CGMS1106889",NA,"T. M. Pedersen",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:42:39-03","UFMS","CGMS","13066","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","U.M. Resende","1461","2002",NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,"Inflorescência em umbrela. Habito: Erva.","CGMS1042457",NA,"Luciana Pereira-Silva",NA,NA,"71352","auto","2018","11","12",NA,NA,NA,NA,NA
"77","2021-04-07 11:42:39-03","UFMS","CGMS","2522","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Oliveira",NA,"1990","01","19",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Trancho dalenomás.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Habitat: Terrestre. Habito: Herbáceo.","CGMS1010528",NA,"A.C. Araújo",NA,NA,"161190","auto","1997","04","30",NA,NA,NA,NA,NA
"78","2021-04-07 11:42:39-03","UFMS","CGMS","74025","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Pott; V.J. Pott & N.C. Bueno","4750","1989","05","01",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estrada Inacabada A Forte Coimbra, A 2.5 Km Da Br 262,Lagoa Do Jacadigo, Pantanal.","-57.6533012390137","-19.0091991424561","90","90",NA,"Flor esverdeada. Fruto castanho. Carandazal= Savana De Copernicia AustralisBeira Da Lagoa Do Jacadigo, Com Especies Do Chaco Oriental. CPAP - 6065. Habitat: Carandazal Ralo, Alagavel 5-30 Cm (Pico Da Cheia). Solo argiloso, arenoso na","CGMS1106890",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-04-07 11:42:39-03","UFMS","CGMS","41716","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","V.J. Pott; A. Pott","6129","2003","03","31",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Mandioré, fundos da sede.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Inflorescência de cor ocre. Habitat: Poça de água próxima ao tanque de água em vegetação secundária. Solo argiloso. Relevo inclinado. Habito: Erva aquática anfíbia. Ocasional.","CGMS1071704",NA,"S.M. Hefler",NA,NA,"295160","auto","2005","11","07",NA,NA,NA,NA,NA
"80","2021-04-07 11:42:39-03","UFMS","CGMS","56926","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. Pott","17283","2008","06","28",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro do Urucum (Cia rio Timbo).","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"CGMS1086850",NA,"Luciana Pereira-Silva",NA,NA,"295160","auto","2018","11","12",NA,NA,NA,NA,NA
"81","2021-04-07 11:42:39-03","UFMS","CGMS","43852","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","F.J.M. Caporal; A. Guglieri-Caporal","906","2010","01","19",NA,"Brasil","Mato Grosso do Sul","Porto Murtinho","BR-267, km 671, Fazenda Retiro Conceição.","-57.8824996948242","-21.6989002227783",NA,NA,NA,"Comum. Habitat: Borda da mata, área alagável. Habito: Erva.","CGMS1073818",NA,"L. Pereira-Silva",NA,NA,"185577","auto","2018","11","14",NA,NA,NA,NA,NA
"82","2021-04-07 11:42:39-03","UFMS","CGMS","55851","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","D.A. Chamorro; C.C.C. Czernisz; R.J. Santos; A.C.S.A. Abate; R.A. Barbosa","3","2016","03","19",NA,"Brasil","Mato Grosso do Sul","Rio Negro","BR entre Rio Negro e São Gabriel do Oeste.","-54.9869003295898","-19.4493999481201",NA,NA,NA,"Flores pouco vistosas. Coordenadas originais: 19°31#?#64,00' S 54°83#?#95,03' W Habitat: Cerradão. Beira de estrada. Habito: Erva. 40cm de altura.","CGMS1085806",NA,"Luciana Pereira-Silva",NA,NA,"35127","auto","2018","11","12",NA,NA,NA,NA,NA
"83","2019-11-27 13:47:29-03","UFS","ASE","28604A","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Desconhecido","s.n.",NA,NA,NA,"Southern America","Brasil","São Paulo","Santo Antônio do Pinhal",NA,"-45.662222","-22.8275",NA,NA,NA,"Flora of Brazil","ASE0000912",NA,"Eiten, LT","-45.662222","-22.8275",NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-27 13:47:29-03","UFS","ASE","13345","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","101","2008","01","29","Southern America","Brasil","Rio Grande do Norte","Mossoró","Margem de lago, próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; coletada em margem de lago seco; substrato aquático; ocasional.; Erva cespitosa; coletada em margem de lago seco; substrato aquático; ocasional.","ASE0007701",NA,"Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","04","03",NA,NA,NA,NA,NA
"85","2019-11-27 13:47:29-03","UFS","ASE","13357","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO; Araújo, AMS","139","2008","04","24","Southern America","Brasil","Rio Grande do Norte","Mossoró","Margem de lago, próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; coletada em margem de lago; substrato aquático; frequente.; Erva cespitosa; coletada em margem de lago; substrato aquático; frequente.","ASE0007700",NA,"Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","06","12",NA,NA,NA,NA,NA
"86","2019-11-27 13:47:29-03","UFS","ASE","13379","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","128","2008","03","28","Southern America","Brasil","Rio Grande do Norte","Mossoró","Margem de lago, próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.; Erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.","ASE0007699",NA,"Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","06","11",NA,NA,NA,NA,NA
"87","2019-11-27 13:47:29-03","UFS","ASE","13388","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","161","2008","05","21","Southern America","Brasil","Rio Grande do Norte","Mossoró","Margem de lago, próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"Erva rizomatosa; coletada em margem de lago; gleissolo; frequente.; Erva rizomatosa; coletada em margem de lago; gleissolo; frequente.","ASE0007698",NA,"Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","06","20",NA,NA,NA,NA,NA
"88","2019-11-27 13:47:29-03","UFS","ASE","13389","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","160","2008","05","21","Southern America","Brasil","Rio Grande do Norte","Mossoró","Margem de lago, próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; coletada em margem do lago; gleissolo; frequente.; Erva cespitosa; coletada em margem do lago; gleissolo; frequente.","ASE0021441",NA,"Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","06","20",NA,NA,NA,NA,NA
"89","2019-11-27 13:47:29-03","UFS","ASE","13392","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO; Oliveira, RC; Silva, AS; Araújo, AMS; Araújo, JE","171","2008","05","30","Southern America","Brasil","Rio Grande do Norte","Luís Gomes","Estrada para Tigre de Cima, margem de afluente do Rio Apodi-Mossoró, próximo a ponte da Baixa do Almeida.","-38.41","-6.398056",NA,NA,NA,"Erva cespitosa; coletada em margem de riacho temporário; substrato orgânico; frequente.; Erva cespitosa; coletada em margem de riacho temporário; substrato orgânico; frequente.","ASE0007697",NA,"Ribeiro, ARO","-38.41","-6.398056",NA,NA,"2008","06","24",NA,NA,NA,NA,NA
"90","2019-11-27 13:47:29-03","UFS","ASE","13937","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Pereira-Silva, G; Moreira, GA; Amaral, JP","11721","2007","05","10","Southern America","Brasil","Tocantins","Palmeirópolis","Margem esquerda do rio Tocantins, (fazenda do Sr. José Martins)","-48.140278","-13.133889","250","250",NA,"Erva cespitosa. Área de influência direta (lago). Frequência ocasional.; Erva cespitosa. Área de influência direta (lago). Frequência ocasional.; Mata ciliar do rio Tocantins. Relevo suave ondulado. Solo arenoso.","ASE0007695",NA,"Prata, AP","-48.140278","-13.133889",NA,NA,"2008","11",NA,NA,NA,NA,NA,NA
