"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","infraspecificEpithet","sex"
"47","2021-03-30 12:37:36-03","EAO","IAN","171797","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham.) Urb.","Rodrigues, IA; Célia, C","s.n.","1998","08","Southern America","Brasil","Pará","Marapanim- Sítio do Sr. Raimundo.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN171797",NA,"11","Belém","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:37:36-03","EAO","IAN","13166","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham.) Urb.","Silva, A da","212","1944","06","Southern America","Brasil","Pará","On lands of IAN, 2 1/2k e of Administration Building. At Utinga.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN013166","IAN013166 IAN013166_e","01","Belém","48462","auto","Austin, DF",NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:37:36-03","EAO","IAN","165534","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham.) Urb.","Nitta, A","17105","1996","08","Southern America","Brasil","Pará","Near Tomé - Acú.","-47.9496994018555","-2.00166988372803",NA,NA,"IAN165534",NA,"09","Concórdia do Pará","37783","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:37:36-03","EAO","IAN","182638","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham.) Urb.","Rodrigues, IA; Carmem, C; Mota, M","s.n.","1998","08","Southern America","Brasil","Pará","Sitio São Raimundo","-47.6996994018555","-0.717499971389771",NA,NA,"IAN182638",NA,"11","Marapanim","39607","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:37:36-03","EAO","IAN","165046","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Ham.) Urb.","Martins-da-Silva, RCV; Ferreira, GC","23","1997","05","Southern America","Brasil","Pará","Campo Experimental da Embrapa Amazonia Oriental no Km-30 da rodovia PA-150. Margem da PA-150 no quintal da Sra. Adalgisa Almeida, localizado entre o trevo e a area da Embrapa.","-48.7689018249512","-1.88389003276825",NA,NA,"IAN165046",NA,"09","Moju","186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:37:36-03","EAO","IAN","193633","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(Vahl) Austin & Staples","Rosa, APC da","5","2015","05","Southern America","Brasil","Pará","Capoeira de terra firme","-48.244701385498","-1.36138999462128",NA,"Flores amareladas.","IAN193633",NA,"18","Benevides","16472","auto","Cordeiro, MR",NA,NA,NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-23 16:07:43-03","UEMA","HABIT","3666","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","J.M.Nascimento","252","2019","06",NA,"Brasil","Maranhão","Morro do Alecrim/CESC/UEMA","-43.3560981750488","-4.85889005661011",NA,"Ambiente: Cerrado",NA,NA,"24","Caxias","72086","auto","J.M.Nascimento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-02-20 13:41:46-03","INPA","INPA-CARPOTECA","909","Carpo","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(Vahl) Austin & Staples","Almeida, JC de","INPA909","1955","03","Southern America","Brasil","Amazonas","Km 9 da BR-17. T. firme.","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0000909","INPA0000909 INPA0000909_e INPA0000909_e1","25","Manaus","138090","auto","Staples, GW",NA,NA,NA,NA,"2016","04","22",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:13:27-03","UFBA","ALCB","94004","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G. Don) D.F.Austin & G. Staples","Miranda, AM; Costa, R; Silva, VF","6009","2009","05","Southern America","Brasil","Maranhão","margem da estrada,","-44.0766983032227","-6.6016697883606",NA,"caule verde com manchas avermelhadas. Folhas membranáceas. Flores amarelas, vistosas.",NA,NA,"14","Pastos Bons","47195","auto","Staples, G",NA,NA,NA,NA,"2016","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:13:27-03","UFBA","ALCB","76667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G. Don) D.F.Austin & G. Staples","Lyra-Lemos, RP de; Cardoso, E; Souza, S; Cavalcante, F","7953","2003","08","Southern America","Brasil","Alagoas","Serra da Curitiba","-35.522222","-9.213889",NA,"botões rosa. Flores amarelas. Frequente em local ensolarado na serra.; solo raso entre as rochas.",NA,NA,"30","Matriz de Camaragibe",NA,NA,"Staples, G",NA,NA,"-35.522222","-9.213889","2016","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1232021","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Schulz JP; Donselaar J van",NA,"1965","02","Southern America","Surinam",NA,"Flora Surinamensis. Upper Coppename R., Voltzberg on S-slope of top II.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1232021 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1232021","NL-U1232021","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0175556",NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1232022","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","alata","Operculina alata","Urb.","Schulz JP; Donselaar J van",NA,"1965","02","Southern America","Surinam",NA,"Flora Surinamensis. Upper Coppename R., Voltzberg on S-slope of top II.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1232022 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1232022","NL-U1232022","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0175555",NA,NA,NA,NA,NA,NA
"59","2020-02-08 10:34:49-03","NBC","NL-BOTANY","L.2749739","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Ule EHG",NA,"1909","07","Southern America","Brazil",NA,"Rio Branco; Surumu. Im !gebusch bei der Serra do Mel.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2749739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2749739","NL-L2749739","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:34:49-03","NBC","NL-BOTANY","L.2749737","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Smith HH",NA,"1898","11","Southern America","Colombia",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2749737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2749737","NL-L2749737","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:34:49-03","NBC","NL-BOTANY","L.2749741","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Pires JM; Cavalcante PB",NA,"1962","07","Southern America","Brazil",NA,"Frequent in savanna, road to Amapa, Km 134, agua Azul.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2749741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2749741","NL-L2749741","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 10:34:49-03","NBC","NL-BOTANY","L.2749742","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Prance GT; et al.",NA,"1968","06","Southern America","Brazil",NA,"Plants of Brazilian Amazonia. Basin of Rio Madeira. Cerrado between Jaciparana and Rio Madeira.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2749742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2749742","NL-L2749742","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 10:34:49-03","NBC","NL-BOTANY","L.2749743","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","03","Southern America","Brazil",NA,"Plants of the Planato do Brasil. Northern Goias. ca. 24 km S. of Paraiso, Goias.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2749743 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2749743","NL-L2749743","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U 0001434","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Focke HC",NA,"1843","04","Southern America","Surinam","Paramaribo","Prope Paramaribo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200001434 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0001434","NL-U0001434","01",NA,NA,NA,"Staples GW",NA,NA,NA,NA,"1981","08","01","Magnoliopsidae","4322","lectotype",NA,NA,NA,NA,NA
"65","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1230719","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Vogl C",NA,"1931","12","Southern America","Venezuela",NA,"in vicinitate urbins Maracay, Corolla yellow.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1230719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1230719","NL-U1230719","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1230720","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Klug G",NA,"1936","05","Southern America","Peru",NA,"Department of San Martin: Juan Jui, Alto Rio Huallaga.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1230720 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1230720","NL-U1230720","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1230721","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Smith HH",NA,"1898","11","Southern America","Colombia",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1230721 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1230721","NL-U1230721","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1231989","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","McDowell T; Feuillet CPGA; Tiwari S; Acevedo-Rodríguez P",NA,"1990","02","Southern America","Guyana","Upper Takutu-Upper Essequibo","Guyana. U.Takutu-U.Essequibo Region. Karanambo, foothills of Mt. Eggerton near Paranapanema Road, within 300 m of road.","-59.5","3.85",NA,"Savanna, dry white dirt.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1231989 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1231989","NL-U1231989","16",NA,NA,NA,"Hollowell T",NA,NA,"-59.5","3.85",NA,NA,NA,"Magnoliopsidae","U 0184348",NA,NA,NA,NA,NA,NA
"69","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1231990","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Weitzman AL; Hahn WJ",NA,"1987","09","Southern America","French Guiana","Cayenne","French Guiana. At very end of road overlooking Kaw.","-52.066667","4.5",NA,"Disturbed ground.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1231990 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1231990","NL-U1231990","13",NA,NA,NA,"Austin DF",NA,NA,"-52.066667","4.5",NA,NA,NA,"Magnoliopsidae","U 0122273",NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1231991","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Ule EHG",NA,"1909","07","Southern America","Brazil",NA,"Rio Branco; Surumu. Im !gebusch bei der Serra do Mel.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1231991 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1231991","NL-U1231991","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1231992","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Maas PJM; Maas-van de Kamer H",NA,"1971","09","Southern America","Brazil",NA,"Brasiliensis, Amazonas, roadside 5 km N of Manaus.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1231992 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1231992","NL-U1231992","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1231993","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Versteeg GM",NA,"1904","08","Southern America","Surinam",NA,"Tapanahoni!",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1231993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1231993","NL-U1231993","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0175548",NA,NA,NA,NA,NA,NA
"73","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1231994","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Versteeg GM",NA,"1904","08","Southern America","Surinam",NA,"Tapanahoni!",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1231994 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1231994","NL-U1231994","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0175547",NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1231997","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Hostmann FWR; Kappler A",NA,NA,NA,"Southern America","Surinam",NA,"Suriname",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1231997 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1231997","NL-U1231997",NA,NA,NA,NA,"Staples GW",NA,NA,NA,NA,"1981","08","01","Magnoliopsidae","U 0175557","paratype",NA,NA,NA,NA,NA
"75","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1232015","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Fróes RL; Krukoff BA",NA,"1932","07","Southern America","Brazil",NA,"'Jalapa da Terra', State of Maranhao, Maracassume River Region.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1232015 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1232015","NL-U1232015","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1232016","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Dahlgren BE; Sella E",NA,"1929","03","Southern America","Brazil",NA,"Belem, State of Para.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1232016 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1232016","NL-U1232016","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1232017","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Ule EHG",NA,"1909","07","Southern America","Brazil",NA,"Rio Branco; Surumu. Im !gebusch bei der Serra do Mel.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1232017 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1232017","NL-U1232017","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1232018","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Gillespie LJ; Persaud H",NA,"1989","04","Southern America","Guyana","Pomeroon-Supenaam","Guyana. Pomeroon-Supenaam Region. Capoey Mission, west shore of Capoey Lake, ± 5 km W of Queenstown.","-58.533333","7.2",NA,"Forest edge, along track.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1232018 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1232018","NL-U1232018","22",NA,NA,NA,"Hollowell T",NA,NA,"-58.533333","7.2","2002","09","01","Magnoliopsidae","U 0248270",NA,NA,NA,NA,NA,NA
"79","2020-02-08 10:34:49-03","NBC","NL-BOTANY","U.1232019","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Gillespie LJ; Persaud H",NA,"1989","04","Southern America","Guyana","Pomeroon-Supenaam","Guyana. Pomeroon-Supenaam Region. Capoey Mission, west shore of Capoey Lake, ± 5 km W of Queenstown.","-58.533333","7.2",NA,"Forest edge, along track.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1232019 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1232019","NL-U1232019","22",NA,NA,NA,"Hollowell T",NA,NA,"-58.533333","7.2","2002","09","01","Magnoliopsidae","U 0248269",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:05:28-03","ESALQ","ESA","43145","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Harm.) Hurb.","Nave, A.G.; Dário, F.R. , Lopes, R.F.; Bertani, D.F.","1392.0","1997","05",NA,"Brasil","Mato Grosso","Cachoeira do rio Teles Pires. Floresta Aluvial (mata de galeria). Beira de estrada, antropizada","-55.2546997070312","-12.9905996322632",NA,"Liana. Altura de 3,0 m. ecom flores amarelas.","ESA043145","ESA043145","04","Nova Ubiratã","183956","auto","Simão-Bianchini, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:05:28-03","ESALQ","ESA","43147","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Harm.) Hurb.","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","3504.0","1997","03",NA,"Brasil","Mato Grosso","Distrito de Indianópolis, Fazenda Roncador. Floresta Aluvial ( Floresta de Galeria). Várzea do Rio Pindaíba","-522.582","-150.535",NA,"Liana herbácea. Flores amarelas.","ESA043147","ESA043147","20","Barra do Garças",NA,NA,"Simão-Bianchini, R.",NA,NA,"-522,582","-150,535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:05:28-03","ESALQ","ESA","43146","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Convolvulaceae","Operculina","alata","Operculina alata","(Harm.) Hurb.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","17134.0","1997","05",NA,"Brasil","Mato Grosso","Arredores do Lago Azul. Cerca de 42 Km ENE (em linha reta) de Nobres. Mata Estacional Semidecidual sobre terreno calcáreo.","-56.12","-14.35",NA,"Escandente; frutos castanhos.","ESA043146","ESA043146","24","Nobres",NA,NA,"Simão-Bianchini, R.",NA,NA,"-56.12","-14.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 10:55:24-03","ESALQ","ESA","140958","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Operculina","cf hamiltonii","Operculina cf hamiltonii","(G.Don) D.F.Austin & Staples","Cornia, M. G. K.; Silva, R. F; Nahssen, M. H. C; Fernandes, N. L; Alves, D. M; Souza, V. C; Rodrigues, R. R; Koch, I. Colletta, G. D.","462.0",NA,NA,NA,"Brasil","Rio de Janeiro","Ilha do Governador. Base de Fusileiros Navais. Floresta Ombrófila Densa","-43.2075004577637","-22.9027996063232",NA,"Flores amarelas.","ESA140958",NA,NA,"Rio de Janeiro","57442","auto","Cornia, M.G.K.",NA,NA,"-43,160,600","-22,778,867","2017","06","12",NA,NA,NA,NA,NA,NA,NA,NA
