"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","02398916","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera subsessilis","D. C. Daly","964","1981","10","28","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2624880' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398916","Approx. 18 km east of Tucurui and Rio Tocantins, by BR 263","Magnoliophyta","Malpighiales","(Urb.) Cuatrec.","-49.559238","-3.764177","NY02398916_01",NA,"subsessilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","2398830","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","J. M. Pires","989","1947","11","10","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2622973' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398830","Rio Uaupés, localidade Taraqua","Magnoliophyta","Malpighiales","Aubl.",NA,NA,"NY02398830_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02699774","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","R. M. Harley","18245","1977","01","25","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2982965' target='other'> <mi>dwc_moreinfo</mi></a>","NY02699774","Coastal zone. 3 km N of Comandatuba, SE of Una.","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.","-39","-15.33","NY02699774_01","G. T. Prance","parvifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","445910","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","R. M. Harley","15649","1974","01","29","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224434' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445910","Serra do Sincorá. Ca. 6 km N. of Barra da Estiva not far from Rio Preto","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.","-41.3","-13.58","NY00445910_01","C. Grey-Wilson","parvifolia","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","445921","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","B. D. Sucre","5392","1969","06","23","South America","Brazil","Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224418' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445921","Formaçao alagadiça arbustiva do lado no este da Pedra de Itauna; Restinga de Jacarepagua","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.","-43.2075","-22.9031","NY00445921_01","L. C. d. S. Giordano","parvifolia",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","2270841","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","S. T. McDaniel","15445","1971","07","31","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443438' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270841","Rio Tapajos below Belterra","Magnoliophyta","Malpighiales","Aubl.","-56.6558075","-4.7009877","NY02270841_01",NA,NA,"15","91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01023038","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera minarum","H. S. Irwin","22767","1969","01","28","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184110' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023038","Ca. 12 km NE of Diamantina, road to Mendanha. Serra do Espinhaço.","Magnoliophyta","Malpighiales","Cuatrec.","-43.55","-18.18","NY01023038_01","J. Cuatrecasas","minarum","1300","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","2270425","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","R. Spruce","2457","1852","10",NA,"South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443665' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270425","Prope Panure ad Rio Uaupés.","Magnoliophyta","Malpighiales","Aubl.","-68.5121369","0.2251762","NY02270425_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2398879","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera guianensis","R. de Lemos Fróes","22842","1947","11","13","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2624029' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398879","Rio Negro; Preto, Matupiry.","Magnoliophyta","Malpighiales","(Benth.) Cuatrec.",NA,NA,"NY02398879_01",NA,"guianensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","3042774","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","N. C. Bigio","865","2013","05","08","South America","Brazil","Rondônia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2717805' target='other'> <mi>dwc_moreinfo</mi></a>","NY03042774","Ramal acesso Garimpo","Magnoliophyta","Malpighiales","Aubl.","-65.0152","-9.36","NY03042774_01","D. C. Daly",NA,"103",NA,"Porto Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","445918","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","S. A. Mori","10893","1978","10","21","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224445' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445918","2-4 km a W de Sta. Cruz de cabralia, pela estrada antiga. Folha SE-24 (16-39c).","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.","-39.0440986","-16.2986237","NY00445918_01","J. Cuatrecasas","parvifolia",NA,NA,"Santa Cruz Cabrália",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01067122","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","A. P. Duarte","2629","1950","04","18","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205708' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067122","Serra do Cipó","Magnoliophyta","Malpighiales","Aubl.","-43.539757","-19.388386","NY01067122_01","J. Cuatrecasas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01023046","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","H. S. Irwin","22767","1969","01","28","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1184238' target='other'> <mi>dwc_moreinfo</mi></a>","NY01023046","Serra do Espinhaço, ca. 12 km N.E. of Diamantina, on road to Mendanha","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.","-43.59195","-18.16125","NY01023046_01","J. Cuatrecasas","parvifolia","1300","1300","Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2398877","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera guianensis","C. Farney","1765","1987","10","22","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2624027' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398877","Vista Alegre, margem do Rio Negro e foz do Rio Xié.","Magnoliophyta","Malpighiales","(Benth.) Cuatrec.","-67.333333","0.916667","NY02398877_01",NA,"guianensis",NA,NA,"São Gabriel da Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","2270458","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera attenuata","R. de Lemos Fróes","22738","1947","11","05","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443764' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270458","Rio Negro, Preto, Campina.","Magnoliophyta","Malpighiales","Cuatrec.",NA,NA,"NY02270458_01",NA,"attenuata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02398885","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera guianensis","R. de Lemos Fróes","21342","1945","11","05","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2624037' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398885","Arary-Pirá, Rio Aiary, região Rio Negro.","Magnoliophyta","Malpighiales","(Benth.) Cuatrec.",NA,NA,"NY02398885_01",NA,"guianensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","445899","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","R. P. Belém","2484","1966","07","06","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=622003' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445899",NA,"Magnoliophyta","Malpighiales","Aubl.","-38.88","-15.86","NY00445899_01",NA,NA,NA,NA,"Belmonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","2270840","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","M. de N. do C. Bastos","174",NA,NA,NA,"South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443437' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270840","Marajó, Salvaterra, Joanes","Magnoliophyta","Malpighiales","Aubl.","-48.5123152","-0.875396","NY02270840_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","573425","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","W. Ganev","2786","1994","01","12","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=621991' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573425","Serra do Rei","Magnoliophyta","Malpighiales","Aubl.","-41.9","-13.28","NY00573425_01","L. Rossi",NA,"1600","1600","Abaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","445926","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","C. Farney","373","1986","11","23","South America","Brazil","Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224417' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445926","Restinga alagada próximo a S. José do Imbaçaí","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.","-42.8183","-22.9194","NY00445926_01","L. C. d. S. Giordano","parvifolia",NA,NA,"Maricá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1281568","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera guianensis","O. Huber","10723","1985","07",NA,"South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1720998' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281568","Campina arbustiva sobre afloramiento rocosos de arenisca cuarzosa, aprox. 14 km al NW de la punta SW de la Serra Aracá","Magnoliophyta","Malpighiales","(Benth.) Cuatrec.","-63.35","0.8","NY01281568_01","C. E. Zartman","guianensis","100.00","100.00","Barcelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01067121","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","J. A. Ratter","R1434","1968","05","16","South America","Brazil","Mato Grosso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205710' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067121","C4 km. N. of the Base Camp of the Expedition (c270 km. N. of Xavantina).","Magnoliophyta","Malpighiales","Aubl.","-51.87","-12.9","NY01067121_01","J. A. Ratter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","445903","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","W. W. Thomas","9988","1993","10","19","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224430' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445903","14 km north of Prado on coast road to Cumuruxatiba","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.","-39.3","-17.33","NY00445903_01","J. Cuatrecasas","parvifolia",NA,NA,"Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","2447720","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","K. Kubitzki","84-299","1984","09","24","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2623156' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447720","Rio Arapiuns, 3 km oberhalb von Vila Franca.","Magnoliophyta","Malpighiales","(Mart.) Cuatrec.",NA,NA,"NY02447720_01",NA,"floribunda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2398862","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera floribunda","B. A. Krukoff","7928","1936","08","12","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2624007' target='other'> <mi>dwc_moreinfo</mi></a>","NY02398862","along road to Aleixo.","Magnoliophyta","Malpighiales","(Mart.) Cuatrec.","-59.955906","-3.075656","NY02398862_01",NA,"floribunda",NA,NA,"Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","445925","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","B. D. Sucre","5423","1969","06","04","South America","Brazil","Rio de Janeiro","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224423' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445925","Restinga de Jacarepaguá; restinga arbustiva situada do lado Sul da Pedra de Itaúna","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.","-43.2075","-22.9031","NY00445925_01","B. D. Sucre","parvifolia",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","445927","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","A. P. Duarte","3717","1953","11","26","South America","Brazil","Espírito Santo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224427' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445927","Entre Vitória e Guarapari","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.",NA,NA,"NY00445927_01","J. Cuatrecasas","parvifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","445908","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","R. M. Harley","15914","1974","02","04","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224432' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445908","Serra do Sincorá. By Rio Cumbuca ca. 3 km S. of Mucugé, near site of small dam on road to Cascavel","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.","-41.35","-13.02","NY00445908_01","C. Grey-Wilson","parvifolia","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","573423","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","W. Ganev","757","1992","07","28","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=621989' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573423","Estrada Catolés - Inúbia, Serra em frente à Samambaia, ca. 6 km de Catolés","Magnoliophyta","Malpighiales","Aubl.","-41.88","-13.27","NY00573423_01","L. Rossi",NA,"1200","1200","Abaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","445880","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","G. G. Hatschbach","58074","1992","10","15","South America","Brazil","Espírito Santo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=621996' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445880","Ligaçao Rod. BR-101 a Ponta do Itiranga","Magnoliophyta","Malpighiales","Aubl.","-39.8589","-18.7161","NY00445880_01","G. G. Hatschbach",NA,"3","5","Sao Mateus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2270452","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","C. A. Cid Ferreira","5457","1985","04","13","South America","Brazil","Amazonas","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443693' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270452","BR 230. Rod. Transamazônica a 94 km de Humaitá, reserva indígena dos Tenharim.","Magnoliophyta","Malpighiales","Aubl.","-62.25","-6.916667","NY02270452_01",NA,NA,NA,NA,"Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","2270430","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","B. V. Rabelo","2923","1984","12","08","South America","Brazil","Amapá","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2443670' target='other'> <mi>dwc_moreinfo</mi></a>","NY02270430","BR 156, 17 km NW of Calçoene.","Magnoliophyta","Malpighiales","Aubl.","-51.02","2.47","NY02270430_01",NA,NA,NA,NA,"Calçoene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","445886","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera","S. A. Mori","13924","1981","05","10","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=621973' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445886","Road from Olivença to Maruim, 6-8 km W of Olivença","Magnoliophyta","Malpighiales","Aubl.","-39.0492","-14.7892","NY00445886_01","B. M. Boom",NA,"50","50","Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","445930","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera parvifolia","J. S. Blanchet","2810","1839",NA,NA,"South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=224447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445930","Serra do Açurua","Magnoliophyta","Malpighiales","(A.Juss.) Cuatrec.","-42.5","-11.42","NY00445930_01",NA,"parvifolia",NA,NA,"Gentio do Ouro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","2447714","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera coriacea","G. T. Prance","4404","1967","02","16","South America","Brazil","Roraima","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2623141' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447714","Upper plateau and summit of Serra Tepequem","Magnoliophyta","Malpighiales","Cuatrec.","-61.726002","3.785408","NY02447714_01",NA,"coriacea","1500","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-27 05:26:00-03","NY","NYBG","445942","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera guianensis","R. Evans","2610","1996","12","01","South America","Suriname",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=451998' target='other'> <mi>dwc_moreinfo</mi></a>","NY00445942","Wit-santi (white sand area), ca. 1/2 km SE of Zanderij Hwy., ca. 1/2 km N of Johan Adolph Pengel Airport","Magnoliophyta","Malpighiales","(Benth.) Cuatrec.","-55.2","5.47",NA,"R. L. Liesner","guianensis","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","02282281","PreservedSpecimen","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera minarum","W. R. Anderson","8380","1973","04","09","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2264966' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282281","Serra do Espinhaço. 25 km. by road NE of Diamantina, 2 km W of Rio Jequití","Magnoliophyta","Malpighiales","Cuatrec.",NA,NA,"NY02282281_01","L. C. d. S. Giordano","minarum","790","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
