"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus","sex"
"181","2008-12-12 03:32:00-02","MO","MOBOT","1793455","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Angela M. Patino","Thomas B. Croat","Croat 87158","2002","9","6","South America","Ecuador","Zamora-Chinchipe",NA,"Vicinity of El Pangui, east of El Pangui, across Río Pachicuza, 0.5 Km east of river; disturbed virgin forest along stream.","-78.56972","-3.66333","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1074","4",NA,NA
"182","2019-06-16 04:36:00-03","MO","MOBOT","688787","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Carlos Aulestia|Milton Aulestia","Aulestia 1232","1993","3","22","South America","Ecuador","Esmeraldas","San Lorenzo","Reserva Etnica Awá. Parroquia Alto Tambo. Centro de la Unión. Cañón del Río Mira. Bosque Pluvial Tropical. Bosque primario.","-78.43333","0.86666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-06-16 04:36:00-03","MO","MOBOT","688892","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","G. Mathieu (GENT)","Carlos Aulestia|Milton Aulestia","Aulestia 1372","1993","3","22","South America","Ecuador","Esmeraldas","San Lorenzo","Reserva Etnica Awá. Parroquia Alto Tambo. Centro de la Unión. Cañón del Río Mira. Bosque Pluvial Tropical. Bosque primario.","-78.43333","0.86666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-08-31 09:13:47-03","INPA","INPA","227190","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw.) C.DC.","Carvalho-Silva, M","Ribeiro, JELS","2771","2006","10","31","Southern America","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, Cachoeira do Paredão.","-59","-1",NA,NA,NA,NA,"INPA0227190","INPA0227190 INPA0227190_e INPA0227190_nd INPA0227190_num","2011","04",NA,NA,NA,NA,"-59","-1",NA,NA,NA,NA,NA,NA
"185","2021-02-25 10:13:13-03","CVRD","CVRD","6698","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw.) C. DC.","Micheline Carvalho Silva","Folli, D.A.","3763","2000","11","25","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Barandi verde","CVRD006698",NA,"2001","05","10","48094","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Görts-van Rijn, A. R. A.","H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","8978","2001","6","9","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Mt. Ayanganna, east face, slopes of first of four escarpments","-59.9344","5.33278","810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Görts-van Rijn, A. R. A.","H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","9725","2001","7","1","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Mt. Ayanganna, east face, 0.2-1.0 km S of camp at base of first of four escarpments","-59.925","5.33444","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Görts-van Rijn, A. R. A.","T. Henkel, M. Chin, R. Williams & R. James","4964","1994","3","5","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Acarai Mts; Tinarnau Creek at northwestern base of Tinarnau Peak","-58.6","1.26667","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G.","T. Henkel, M. Chin, R. Williams & R. James","4685","1994","2","23","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Acarai Mts; Watuwau Creek, 6-10 km upstream of juncture with Chodikar River","-58.7","1.36667","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","2572405A","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Agostini, G.","B. Maguire, C. K. Maguire & J. A. Steyermark","46782","1962","8","20","South America - Neotropics","Venezuela","Bolívar",NA,"Alto Río Cuyuni, Río Uiri-yuk, La Escalera",NA,NA,"400",NA,NA,NA,"US00814677",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","2407759","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Yuncker, T. G.","J. A. Steyermark","75582","1953","5","24","South America - Neotropics","Venezuela","Bolívar",NA,"Chimantá-tepuí (Torono-tepuí), Chimantá Massif, near Río Tirica, lower SW slopes of tepuí",NA,NA,"1000",NA,NA,NA,"US00814675",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","2572404A","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Agostini, G.","S. S. Tillett, C. L. Tillett & R. Boyan","44964","1960","8","1","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Mt. Ayanganna, NE side of, Upper Mazaruni R Basin","-59.93","5.38","800","900",NA,NA,"US00686774",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","3349841","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G.","T. McDowell, D. Gopaul & J. Bowdre","4368","1991","4","13","South America - Neotropics","Guyana","Barima-Waini",NA,"Trail between Aranka Head and Barima Head, NW of Kariako River","-60.5833","7.5","76","122",NA,NA,"US00587531",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","2593682A","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"H. Moreira F. & O. Guimarães","297","1962","11",NA,"South America - Neotropics","Brazil",NA,NA,"Estrada Curitiba-Praia de Leste - km 98",NA,NA,NA,NA,NA,NA,"US01331390","US01331390_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","87142","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Yuncker, T. G.","J. A. Steyermark","87142","1960","10","31","South America - Neotropics","Venezuela","Delta Amacuro",NA,"San Victor, Río Amacuro, Venezuela-British Guiana frontier, Sierra Imataca","-62.42","8.45","65","80",NA,NA,"US00814674",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","3711727","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G.","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","10114","2003","6","24","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Mt. Wokomung, camp at base of first of four escarpments","-59.8099","5.12994","674",NA,NA,NA,"US01909477",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","3711713","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Lim, Jun Ying","K. M. Redden, C. Perry, P. Benjamin, D. Singh & C. Wilkie","4769","2006","10","22","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Road to mining camp near Deer Creek.","-60.3257","6.48192","125",NA,NA,NA,"US01909491",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","2430113","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Yuncker, T. G.","J. A. Steyermark","90522","1962","1","1","South America - Neotropics","Venezuela","Bolívar",NA,"Raudales de Maihia, Rió Paragua","-63.11","4.41","500","510",NA,NA,"US00814673",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","2435572","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Yuncker, T. G.","J. A. Steyermark","89145","1961","2","5","South America - Neotropics","Venezuela","Bolívar",NA,"Cerro El Picacho, E of, N of Las Nieves & Las Chicharras, 45 km N of Tumeremo; vic of Deborah; Altiplanicie de Nuria","-61.21","7.61","600","650",NA,NA,"US00814676",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","3029156","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"L. A. Mattos Silva & E. J. Judziewicz","4166","1986","3","6","South America - Neotropics","Brazil","Una",NA,"Riberao das Palmeiras, Serra Javi. Ramal com entrada no km 11 da rodovia Sao Jose/Una, lado S a 9 km âte cima da Serra. 9 km por ar SSE Sao Jose","-38.32","-15.15","600","760",NA,NA,"US01331389","US01331389_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","3711710","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Lim, Jun Ying","K. M. Redden, K. J. Wurdack, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","6952","2010","7","14","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Tulameng Mtn., along rocky creek on eastern foot, near Camp 6, ca 5km east of summit (summit 1534m, N 5°33'27.1, W 60°59'34.7)","-60.9588","5.55289","910",NA,NA,NA,"US01909494",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","3513321","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G.","T. Henkel, J. Husher & R. James","6473","1998","5","15","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts., upper Ireng R., 1 km downstream from Kurutuik Falls","-59.9867","5.085","700",NA,NA,NA,"US00924261",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","3711715","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Lim, Jun Ying","K. M. Redden, C. Perry, D. Singh & P. Benjamin","5492","2007","3","5","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Daniel Watusi's mining camp","-60.3929","6.52972","132",NA,NA,NA,"US01909489",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","3711733","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G.","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","9946","2003","6","17","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Upper Potaro River, Malek Falls, below new Ayanganna airstrip","-59.8238","5.28242","625",NA,NA,NA,"US01909471",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G.","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","10965","2003","7","19","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Upper Potaro River, camp, NE of toe slope of Mt. Wokomung","-59.778","5.16589","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","2026789","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"G. Hatschbach","2164","1951","3","8","South America - Neotropics","Brazil","Paranaguá",NA,"Matinhos",NA,NA,NA,NA,NA,NA,"US01331391","US01331391_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"207","2020-09-12 05:00:02-03","US","US","3134991","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Görts-van Rijn, A. R. A.","J.-J. de Granville, C. Feuillet, L. Hollenberg, O. Poncy & M. S. Sangrey","8750","1986","1","15","South America - Neotropics","French Guiana",NA,NA,"Mont Galbao. Secteur Est","-53.28","3.6","650",NA,NA,NA,"US00654758",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","3711718","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Lim, Jun Ying","K. J. Wurdack, K. M. Redden, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","4949","2009","5","11","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Kako River","-60.8581","5.50344","809",NA,NA,NA,"US01909486",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","3711600","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Lim, Jun Ying","K. J. Wurdack, C. Perry, E. Liverpool, P. Benjamin, C. E. Hinchliff & K. M. Redden","4340","2006","9","10","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Base/Saddle of Eagle Mountain, around the OMIA base camp.","-59.1043","5.21397","102",NA,NA,NA,"US01896004",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","1195405","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","emarginella","Peperomia emarginella ovalis","Trel. & Yunck.",NA,"A. S. Hitchcock","20458","1923","7","5","South America - Neotropics","Ecuador","Guayas",NA,"Teresita, 3 km. W of Bucay.",NA,NA,NA,NA,NA,NA,"US00104520",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"ovalis",NA,"1","Holotype",NA
"211","2021-03-25 13:53:11-03","UNIVILLE","JOI","17319","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw.) C.DC.","Lichtenfelz, F. A.","Linchtenfelz, F. A.","24","2016","11","08",NA,"Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.091667","-26.920833",NA,NA,NA,"Habito: Epífita","JOI017319",NA,"2017","04","11",NA,NA,NA,"49º5'30''W","26º55'15''S",NA,NA,NA,NA,NA,NA
"212","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468183F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"H. D. Clarke & S. R. Stern","10965","2003","7","19","South America","Guyana",NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0468183F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-07-09 14:01:09-03","F","FMNH-SEEDPLANTS","V0324075F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"M. A. Ríos Paredes et al.",NA,"2012","10","19","South America","Peru","Loreto",NA,"Campsite #1 (Cabeceras Ere-Algodón) on Rapid Biological and Social Inventory #25.","-73.71968611","-1.67901944","145","205",NA,NA,"V0324075F","V0324075F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454030F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"E. P. Killip","35150","1939","4","22","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0454030F","V0454030F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454031F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"L. K. Escobar","958","1978","11","23","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0454031F","V0454031F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454032F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"G. Klug","3236","1933","8",NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0454032F","V0454032F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454033F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"M. Shemluck","311","1980","7","21","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0454033F","V0454033F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454034F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"B. León","689","1985","8","20","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0454034F","V0454034F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454035F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. A. Steyermark","89145","1961","2","5","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0454035F","V0454035F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454036F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. A. Steyermark","87142","1960","10","31","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0454036F","V0454036F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454037F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"R. H. Warner","302","1974","5","27","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0454037F","V0454037F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454038F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. A. Steyermark","94831","1966","3","1","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0454038F","V0454038F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454039F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. Cuatrecasas","19792","1945","11","13","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0454039F","V0454039F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454040F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"T. S. Wachter et al.","152","1985","12","3","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0454040F","V0454040F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454041F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"E. Asplund","18318","1955","11","10","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0454041F","V0454041F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454042F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"D. D. Soejarto","2903","1971","6","6","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0454042F","V0454042F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454043F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"W. H. Camp","E-1237","1944","11","17","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0454043F","V0454043F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454044F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"G. Klug","1726","1930","10",NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0454044F","V0454044F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454045F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. Cuatrecasas","21535","1946","5","31","South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0454045F","V0454045F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-07-09 14:05:09-03","F","FMNH-SEEDPLANTS","V0454046F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"D. D. Soejarto et al.","9308","1995","8","2","South America","Ecuador",NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0454046F","V0454046F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468177F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. A. Steyermark","75582","1953","5","24","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0468177F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-07-09 14:07:52-03","F","FMNH-SEEDPLANTS","V0468178F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella",NA,NA,"J. A. Steyermark","75582","1953","5","24","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0468178F",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
