"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","infraspecificEpithet","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","3877627","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","B. Maguire","27553","1948","12","06","South America","Venezuela","Amazonas","Cerro Sipapo (Paráque), Campo Grande",NA,NA,"1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188868' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877627",NA,NA,"stenoglossa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","3877624","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa","Griseb.","J. A. Steyermark","119985","1979","11","11","South America","Venezuela","Táchira","along steep slopes leading to Cerro Azul, at Cerro Las Minas, 18 km southeast of Santa Ana","-72.22","7.6","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188833' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877624",NA,NA,NA,NA,"1380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","3877654","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","J. A. Steyermark","128098","1983","01","26","South America","Venezuela","Bolívar","Macizo del Chimantá. Sector-noreste del Chimantá-tepui, cabeceras del Caño Chimantá","-62.15","5.3","2000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188895' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877654",NA,NA,"stenoglossa","Piar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","3877635","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","B. Maguire","33246","1952","02","08","South America","Venezuela","Bolívar","Ilu-tepui",NA,NA,"1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188876' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877635",NA,NA,"stenoglossa","Gran Sabana","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","3877661","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","R. L. Liesner","17642","1985","02","17","South America","Venezuela","Amazonas","Slope of Cerro de Marabuhca. Río Yameduaka arriba","-65.47","3.63","1225","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188902' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877661",NA,NA,"stenoglossa","Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","3877645","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","R. L. Liesner","21014","1986","05","23","South America","Venezuela","Bolívar","Central and western part of saddle between Camarcaibarai-tepui and Tereké-Yuré-tEPUI","-62.02","5.87","1800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188886' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877645",NA,NA,"stenoglossa","Piar","1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","192473","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa spiculosa","Griseb.","B. C. Bennett","3540","1988","11","06","South America","Ecuador","Morona-Santiago","Centro Shuar Yukutais. East side of Rio Yukutais","-78.17","-3.5","950","sheet","Shuar Voucher <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553230' target='other'> <mi>dwc_moreinfo</mi></a>","NY00192473","L. B. Smith","NY00192473_01","spiculosa",NA,"1020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","3877611","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa spiculosa","Griseb.","R. L. Liesner","22442","1987","10","25","South America","Venezuela","Río Negro","Cerro Aracamuni, summit/ Proa camp. Savanna with small to large patches of foreste, especially along streams. in ravines and near edge of tepui","-65.82","1.53","1400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188782' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877611",NA,NA,"spiculosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","3877617","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa","Griseb.","B. A. Krukoff","11155","1939","10","08","South America","Bolivia","La Paz","Copacabana (about 10 km south of Mapiri)",NA,NA,"850","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188826' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877617",NA,NA,NA,"Larecaja","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","3877603","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa micrantha","(Baker) Sm.","R. L. Liesner","16103","1984","02","16","South America","Venezuela","Amazonas","Camp III. Neblina and Massif. NW Plateau (Arm) 13.5 km ENE of Cerro de La Neblina Base Camp","-66.07","0.9","1750","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188774' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877603",NA,NA,"micrantha","Río Negro","1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","192531","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa spiculosa","Griseb.","B. C. Bennett","3587","1988","11","08","South America","Ecuador","Morona-Santiago","Centro Shuar Yukutais, ca. 2km south of Centro, along small river","-78.17","-3.5",NA,"sheet","Shuar Voucher <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=553229' target='other'> <mi>dwc_moreinfo</mi></a>","NY00192531",NA,"NY00192531_01","spiculosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","3877662","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","M. H. Nee","30635","1985","01","29","South America","Venezuela",NA,"Cerro de la Neblina, Camp II, 2.5-3.5 km. NE of Pico Phelps (=Neblina)","-65.9806","0.8367","2100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188903' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877662",NA,NA,"stenoglossa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","3877640","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","R. L. Liesner","18058","1985","03","01","South America","Venezuela","Amazonas","Gallery forest and open area on Plateau of Huachamacari","-65.72","3.83","1720","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188881' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877640",NA,NA,"stenoglossa","Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","3877630","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","T. W. Henkel","60","1992","10","30","South America","Guyana","Cuyuni-Mazaruni","Pakaraima Mts, NE plateau of Mt. Ayanganna.","-59.97","5.38","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188871' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877630",NA,NA,"stenoglossa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","3877633","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","B. Maguire","46871","1962","08","20","South America","Venezuela","Bolívar","cumbre of La Escalera",NA,NA,"1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188874' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877633",NA,NA,"stenoglossa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","3877659","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","V. A. Funk","6402","1984","02","16","South America","Venezuela","Río Negro","Cerro de la Neblina. Camp II, 2.5-3.5 km NE Pico Phelps (=Neblina)",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188900' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877659",NA,NA,"stenoglossa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","3877652","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","O. Huber","10952","1985","10","20","South America","Venezuela","Bolívar","Serrana Guanay, sector nororiental. Altiplanicie poco disectada, inclinada hacia el S y SW, en las cabeceras más orientales de Río Parguaza","-66.38","5.92","1700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188893' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877652",NA,NA,"stenoglossa","Cedeño",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","03877625","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa stenoglossa","(L.B.Sm.) Gouda","E. Foldats","7030","1968","08","13","South America","Venezuela","Bolívar","Salto Angel, alrededores caida de agua. Vegetación arbustiva de unos 2 m. alto, sobre suelo rocoso",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188834' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877625",NA,NA,"stenoglossa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","03877666","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Tillandsia","spiculosa","Tillandsia spiculosa ustulata","(Reitz) L.B.Sm.","B. A. Krukoff","10512","1939","07","01","South America","Bolivia","La Paz","Basin of Rio Bopi, San Bartolome (near Calisaya)",NA,NA,"750","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4188907' target='other'> <mi>dwc_moreinfo</mi></a>","NY03877666",NA,NA,"ustulata","Sud Yungas","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 11:29:40-03","UFRJ","RFA","28657","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","T. Wendt; L.O.F. Sousa; L.M. Versieux","520","2004","05","26",NA,"Brasil","Espírito Santo","estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"Epífita, ciófila; folhas arroxeadas, esverdeadas em direção a bainha, com máculas esparças, escapo e inflorescência roxas, fruto jovens verdes. Material para cultivo","RFA51313","T.S. Cosa; T. Wendt",NA,NA,"Santa Teresa",NA,"2008","10","21","23813","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 11:29:40-03","UFRJ","RFA","28658","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) M.A.Spencer & L.B.Sm.","T. Wendt; L.O.F. Sousa; L.M. Versieux","521","2004","05","26",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"Epítita, semi-ciófila, cartáceas verdes com listras negras mais abundantes na direção à bainha, escapo verde, fruto imaturo verdes. Material para cultivo","RFA51314","T. Wendt",NA,NA,"Santa Teresa",NA,"2004","05","27","23813","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174150","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa","(L.B.Sm.) Spencer & L.B.Sm.","Clarke HD; Williams (Guyana) R; Perry C; Tripp EA; Kelly J",NA,"2001","06","17","Southern America","Guyana","Potaro-Siparuni",NA,"-59.966667","5.366667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174150 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174150","Gouda EJ","NL-U1174150","stenoglossa",NA,NA,"2002","09","01",NA,NA,"Magnoliopsidae","-59.966667","5.366667","U 0062994",NA,NA,NA
"64","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174741","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa","(L.B.Sm.) Spencer & L.B.Sm.","Clarke HD; Williams (Guyana) R; Perry C; Tripp EA; Kelly J",NA,"2001","06","16","Southern America","Guyana","Potaro-Siparuni","Guyana. Region: Potaro-Siparuni. Mt. Ayanganna, east face, camp at base of second of four escarpments.","-59.959444","5.372778",NA,NA,"Dense forest, on sandstone and peat, and riparian vegetation neare waterfall, with Protium, Socratea and Clusia.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174741","Gouda EJ","NL-U1174741","stenoglossa",NA,NA,"2008","05","01",NA,NA,"Magnoliopsidae","-59.959444","5.372778","U 0074778",NA,NA,NA
"65","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1603623","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Gouda EJ; Gouda R",NA,NA,NA,NA,"Southern America","Peru",NA,"Pasco.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603623 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603623","Gouda EJ","NL-U1603623",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"66","2020-02-08 10:12:23-03","NBC","NL-BOTANY","L.3737266","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Jansen-Jacobs MJ; et al.",NA,"2004","11","25","Southern America","Surinam",NA,"Marowijne Distr., Lely Mts., Airstrip, Plateau.","-54.74","4.270556",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3737266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3737266",NA,"NL-L3737266",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","-54.74","4.270556",NA,NA,NA,NA
"67","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174132","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Redden KM; et al.",NA,"2004","02","11","Southern America","Guyana","Cuyuni-Mazaruni",NA,"-60.65","6.033333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174132","Gouda EJ","NL-U1174132",NA,NA,NA,"2004","11","01",NA,NA,"Magnoliopsidae","-60.65","6.033333","U 0111935",NA,NA,NA
"68","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174152","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Steyermark JA; Liesner RL; Stergios B",NA,"1982","10","01","Southern America","Venezuela","Portuguesa","Edo. Portuguesa: 15 kms al Este de Chabasquén, 67 kms al NNO de Guanare.","-69.908333","9.441667",NA,NA,"Selva nublada.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174152 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174152","Gouda EJ","NL-U1174152",NA,NA,NA,"2008","05","01",NA,NA,"Magnoliopsidae","-69.908333","9.441667","U 0074470",NA,NA,NA
"69","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174167","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Gouda CS; Gouda EJ",NA,NA,NA,NA,"Southern America","Bolivia",NA,"road from Coracollo to Chulumani near Irupana.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174167 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174167",NA,"NL-U1174167",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174726","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","McDowell T; Hoffman B; Lance K",NA,"1991","06","20","Southern America","Guyana","Cuyuni-Mazaruni",NA,"-60.533333","5.466667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174726","Gouda EJ","NL-U1174726",NA,NA,NA,"2008","06","01",NA,NA,"Magnoliopsidae","-60.533333","5.466667","U 0155945",NA,NA,NA
"71","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174737","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Clarke HD; Williams (Guyana) R; Perry C; Tripp EA; Kelly J",NA,"2001","06","13","Southern America","Guyana","Potaro-Siparuni",NA,"-59.933333","5.333333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174737","Gouda EJ","NL-U1174737",NA,NA,NA,"2002","09","01",NA,NA,"Magnoliopsidae","-59.933333","5.333333","U 0062995",NA,NA,NA
"72","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174738","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Henkel TW; Chin M; Ryan W",NA,"1993","02","15","Southern America","Guyana","Potaro-Siparuni",NA,"-59.883333","5.05",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174738",NA,"NL-U1174738",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","-59.883333","5.05","U 0064478",NA,NA,NA
"73","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1603622","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa","(Griseb.) Spencer & L.B.Sm.","Gouda EJ; Gouda R",NA,NA,NA,NA,"Southern America","Peru",NA,"Pasco.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603622 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603622","Gouda EJ","NL-U1603622",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174137","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa spiculosa",NA,"Clarke HD; Williams (Guyana) R; Perry C; Tripp EA; Kelly J",NA,"2003","06","19","Southern America","Guyana","Potaro-Siparuni",NA,"-59.766667","5.15",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174137 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174137","Gouda EJ","NL-U1174137","spiculosa",NA,NA,"2004","05","01",NA,NA,"Magnoliopsidae","-59.766667","5.15","U 0100677",NA,NA,NA
"75","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174138","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa spiculosa",NA,"Clarke HD; Williams (Guyana) R; Perry C; Tripp EA; Kelly J",NA,"2001","07","01","Southern America","Guyana","Potaro-Siparuni",NA,"-59.916667","5.333333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174138",NA,"NL-U1174138","spiculosa",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","-59.916667","5.333333","U 0066748",NA,NA,NA
"76","2020-02-08 10:12:23-03","NBC","NL-BOTANY","U.1174739","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Racinaea","spiculosa","Racinaea spiculosa stenoglossa","(L.B.Sm.) Spencer & L.B.Sm.","Clarke HD; Williams (Guyana) R; Perry C; Tripp EA; Kelly J; Gittens D; Ste",NA,"2003","06","28","Southern America","Guyana","Potaro-Siparuni","Guyana. Potaro-Siparuni Region. Mt. Wokomung, plateau above first of four escarpments.","-59.820556","5.110556",NA,NA,"Dense, single-tiered canopy forest on gray sandy clay, peat, and sandstone, with Clusia, Moronobea and Euterpe.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1174739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1174739","Gouda EJ","NL-U1174739","stenoglossa",NA,NA,"2008","05","01",NA,NA,"Magnoliopsidae","-59.820556","5.110556","U 0074780",NA,NA,NA
